table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_usda_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3176,r117,All institutions -> Duke U.,All institutions,Duke U.,2,116,"['946', '']","['0', '']","['236', '']","['315', '']","['0', '']","['0', '']","['0', '']","['387', '']","['0', '']","['7', '']","['1', '']"
3176,r118,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,117,"['917', '']","['0', '']","['31', '']","['533', '']","['0', '']","['0', '']","['0', '']","['287', '']","['0', '']","['66', '']","['0', '']"
3176,r119,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,118,"['897', '']","['0', '']","['0', '']","['212', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']","['631', '']","['0', '']"
3176,r120,All institutions -> American Samoa Community C.,All institutions,American Samoa Community C.,2,119,"['860', '']","['0', '']","['0', '']","['860', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r121,All institutions -> New York U.,All institutions,New York U.,2,120,"['845', '']","['0', '']","['0', '']","['845', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r122,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,121,"['830', '']","['0', '']","['299', '']","['220', '']","['0', '']","['311', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r123,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,122,"['816', '']","['0', '']","['0', '']","['657', '']","['0', '']","['0', '']","['0', '']","['159', '']","['0', '']","['0', '']","['0', '']"
3176,r124,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,123,"['748', '']","['0', '']","['0', '']","['748', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r125,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,124,"['737', '']","['0', '']","['269', '']","['456', '']","['0', '']","['0', '']","['0', '']","['2', '']","['10', '']","['0', '']","['0', '']"
3176,r126,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,125,"['702', '']","['0', '']","['109', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['160', '']","['433', '']"
3176,r127,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,126,"['700', '']","['0', '']","['0', '']","['700', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r128,All institutions -> U. Kansas,All institutions,U. Kansas,2,127,"['686', '']","['18', '']","['57', '']","['179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['170', '']","['262', '']"
3176,r129,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,128,"['685', '']","['0', '']","['0', '']","['685', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r130,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,129,"['684', '']","['0', '']","['0', '']","['684', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r131,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,130,"['664', '']","['0', '']","['75', '']","['418', '']","['0', '']","['171', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r132,All institutions -> U. Southern California,All institutions,U. Southern California,2,131,"['650', '']","['383', '']","['0', '']","['1', '']","['0', '']","['38', '']","['13', '']","['57', '']","['0', '']","['158', '']","['0', '']"
3176,r133,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,132,"['637', '']","['0', '']","['78', '']","['288', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['256', '']","['0', '']"
3176,r134,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,133,"['636', '']","['0', '']","['53', '']","['562', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']"
3176,r135,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,134,"['632', '']","['0', '']","['0', '']","['58', '']","['0', '']","['165', '']","['0', '']","['0', '']","['0', '']","['409', '']","['0', '']"
3176,r136,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,135,"['630', '']","['0', '']","['0', '']","['630', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r137,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,136,"['610', '']","['0', '']","['146', '']","['454', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r138,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,137,"['601', '']","['0', '']","['3', '']","['546', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']"
3176,r139,All institutions -> George Washington U.,All institutions,George Washington U.,2,138,"['597', '']","['103', '']","['0', '']","['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['199', '']","['169', '']"
3176,r140,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,139,"['595', '']","['0', '']","['0', '']","['426', '']","['0', '']","['0', '']","['0', '']","['169', '']","['0', '']","['0', '']","['0', '']"
3176,r141,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,140,"['583', '']","['0', '']","['0', '']","['390', '']","['50', '']","['0', '']","['0', '']","['143', '']","['0', '']","['0', '']","['0', '']"
3176,r142,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,141,"['582', '']","['13', '']","['0', '']","['287', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['1', '']","['273', '']"
3176,r143,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,142,"['568', '']","['0', '']","['0', '']","['568', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r144,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,143,"['560', '']","['0', '']","['0', '']","['537', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']"
3176,r145,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,144,"['541', '']","['0', '']","['0', '']","['326', '']","['0', '']","['0', '']","['0', '']","['215', '']","['0', '']","['0', '']","['0', '']"
3176,r146,All institutions -> Yale U.,All institutions,Yale U.,2,145,"['537', '']","['0', '']","['0', '']","['537', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r147,All institutions -> U. Toledo,All institutions,U. Toledo,2,146,"['529', '']","['0', '']","['14', '']","['486', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['29', '']","['0', '']"
3176,r148,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,147,"['528', '']","['0', '']","['0', '']","['528', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r149,All institutions -> U. Utah,All institutions,U. Utah,2,148,"['499', '']","['0', '']","['43', '']","['265', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['144', '']","['34', '']"
3176,r150,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,149,"['495', '']","['0', '']","['0', '']","['453', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['42', '']","['0', '']"
3176,r151,All institutions -> U. Iowa,All institutions,U. Iowa,2,150,"['494', '']","['0', '']","['0', '']","['313', '']","['0', '']","['68', '']","['0', '']","['61', '']","['0', '']","['52', '']","['0', '']"
3176,r152,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,150,"['494', '']","['0', '']","['0', '']","['213', '']","['0', '']","['0', '']","['0', '']","['163', '']","['66', '']","['52', '']","['0', '']"
3176,r153,All institutions -> Albany State U.,All institutions,Albany State U.,2,152,"['484', '']","['0', '']","['0', '']","['484', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r154,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,153,"['478', '']","['0', '']","['0', '']","['478', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r155,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,154,"['471', '']","['0', '']","['22', '']","['13', '']","['0', '']","['0', '']","['0', '']","['318', '']","['0', '']","['108', '']","['10', '']"
3176,r156,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,155,"['466', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['466', '']"
3176,r157,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,156,"['463', '']","['76', '']","['127', '']","['209', '']","['0', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']"
3176,r158,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,157,"['455', '']","['54', '']","['75', '']","['289', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24', '']","['13', '']"
3176,r159,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,158,"['447', '']","['0', '']","['0', '']","['447', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r160,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,159,"['441', '']","['0', '']","['6', '']","['349', '']","['0', '']","['70', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r161,All institutions -> Boston U.,All institutions,Boston U.,2,160,"['440', '']","['0', '']","['253', '']","['187', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r162,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,161,"['430', '']","['0', '']","['0', '']","['430', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r163,All institutions -> Rice U.,All institutions,Rice U.,2,162,"['423', '']","['0', '']","['0', '']","['270', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['153', '']","['0', '']"
3176,r164,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,163,"['411', '']","['0', '']","['0', '']","['411', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r165,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,164,"['406', '']","['0', '']","['0', '']","['162', '']","['0', '']","['0', '']","['0', '']","['153', '']","['0', '']","['91', '']","['0', '']"
3176,r166,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,165,"['405', '']","['0', '']","['0', '']","['405', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r167,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,166,"['394', '']","['0', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['365', '']"
3176,r168,All institutions -> U. Oregon,All institutions,U. Oregon,2,167,"['386', '']","['0', '']","['0', '']","['164', '']","['0', '']","['0', '']","['0', '']","['117', '']","['0', '']","['0', '']","['105', '']"
3176,r169,All institutions -> Drexel U.,All institutions,Drexel U.,2,168,"['368', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['334', '']","['0', '']"
3176,r170,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,169,"['366', '']","['0', '']","['0', '']","['366', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r171,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,170,"['361', '']","['0', '']","['0', '']","['361', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r172,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,171,"['351', '']","['0', '']","['0', '']","['351', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r173,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,172,"['348', '']","['0', '']","['0', '']","['215', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['133', '']","['0', '']"
3176,r174,All institutions -> William & Mary,All institutions,William & Mary,2,172,"['348', '']","['0', '']","['276', '']","['34', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']"
3176,r175,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,174,"['347', '']","['89', '']","['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['83', '']","['0', '']","['0', '']","['70', '']"
3176,r176,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,175,"['346', '']","['0', '']","['77', '']","['214', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']","['47', '']","['0', '']"
3176,r177,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,176,"['334', '']","['0', '']","['0', '']","['334', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r178,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,177,"['333', '']","['0', '']","['0', '']","['315', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']"
3176,r179,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,178,"['329', 'i']","['2', 'i']","['0', 'i']","['290', 'i']","['2', 'i']","['2', 'i']","['4', 'i']","['5', 'i']","['0', 'i']","['12', 'i']","['12', 'i']"
3176,r180,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,179,"['326', '']","['0', '']","['0', '']","['92', '']","['0', '']","['234', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r181,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,180,"['321', '']","['0', '']","['0', '']","['48', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['216', '']","['0', '']"
3176,r182,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,180,"['321', '']","['0', '']","['318', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r183,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,182,"['320', '']","['0', '']","['0', '']","['320', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r184,All institutions -> U. Miami,All institutions,U. Miami,2,183,"['314', '']","['0', '']","['0', '']","['314', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r185,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,183,"['314', '']","['0', '']","['19', '']","['91', '']","['0', '']","['0', '']","['0', '']","['204', '']","['0', '']","['0', '']","['0', '']"
3176,r186,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,185,"['307', '']","['0', '']","['0', '']","['307', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r187,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,186,"['306', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['306', '']"
3176,r188,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,187,"['303', '']","['0', '']","['4', '']","['242', '']","['0', '']","['0', '']","['0', '']","['3', '']","['54', '']","['0', '']","['0', '']"
3176,r189,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,188,"['288', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['288', '']","['0', '']"
3176,r190,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,189,"['287', '']","['0', '']","['0', '']","['287', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r191,All institutions -> Baylor U.,All institutions,Baylor U.,2,190,"['284', '']","['0', '']","['21', '']","['175', '']","['0', '']","['0', '']","['0', '']","['83', '']","['0', '']","['0', '']","['5', '']"
3176,r192,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,191,"['282', '']","['0', '']","['15', '']","['255', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r193,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,192,"['281', '']","['0', '']","['0', '']","['143', '']","['0', '']","['138', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r194,"All institutions -> U. South Florida, Saint Petersburg",All institutions,"U. South Florida, Saint Petersburg",2,193,"['268', '']","['0', '']","['0', '']","['268', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r195,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,194,"['261', '']","['0', '']","['0', '']","['0', '']","['149', '']","['0', '']","['0', '']","['0', '']","['0', '']","['112', '']","['0', '']"
3176,r196,All institutions -> George Mason U.,All institutions,George Mason U.,2,195,"['256', '']","['47', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['188', '']"
3176,r197,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,196,"['246', '']","['0', '']","['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['102', '']","['0', '']"
3176,r198,All institutions -> Stanford U.,All institutions,Stanford U.,2,197,"['243', '']","['0', '']","['181', '']","['48', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']"
3176,r199,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,198,"['230', '']","['0', '']","['15', '']","['98', '']","['0', '']","['0', '']","['0', '']","['97', '']","['0', '']","['0', '']","['20', '']"
3176,r200,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,199,"['228', '']","['0', '']","['0', '']","['155', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['67', '']","['3', '']"
3176,r201,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,200,"['226', '']","['0', '']","['211', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r202,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,200,"['226', '']","['0', '']","['0', '']","['223', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r203,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,202,"['224', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['224', '']","['0', '']","['0', '']","['0', '']"
3176,r204,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,203,"['223', '']","['0', '']","['19', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['174', '']","['0', '']"
3176,r205,All institutions -> Marquette U.,All institutions,Marquette U.,2,204,"['219', '']","['0', '']","['0', '']","['206', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']"
3176,r206,All institutions -> U. New England,All institutions,U. New England,2,204,"['219', '']","['0', '']","['6', '']","['213', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r207,All institutions -> Salish Kootenai C.,All institutions,Salish Kootenai C.,2,206,"['217', '']","['0', '']","['0', '']","['207', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']"
3176,r208,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,207,"['212', '']","['0', '']","['0', '']","['44', '']","['0', '']","['0', '']","['0', '']","['168', '']","['0', '']","['0', '']","['0', '']"
3176,r209,All institutions -> Ohio U.,All institutions,Ohio U.,2,207,"['212', '']","['0', '']","['29', '']","['22', '']","['0', '']","['87', '']","['0', '']","['59', '']","['0', '']","['0', '']","['15', '']"
3176,r210,All institutions -> Emory U.,All institutions,Emory U.,2,209,"['211', '']","['0', '']","['92', '']","['119', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r211,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,209,"['211', '']","['0', '']","['63', '']","['31', '']","['0', '']","['0', '']","['0', '']","['110', '']","['0', '']","['0', '']","['7', '']"
3176,r212,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,209,"['211', '']","['0', '']","['0', '']","['211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r213,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,212,"['200', '']","['0', '']","['155', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r214,All institutions -> American U.,All institutions,American U.,2,213,"['199', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['199', '']","['0', '']","['0', '']"
3176,r215,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,214,"['198', '']","['0', '']","['26', '']","['151', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']"
3176,r216,All institutions -> Wright State U.,All institutions,Wright State U.,2,215,"['192', '']","['0', '']","['0', '']","['192', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r217,All institutions -> Clark U.,All institutions,Clark U.,2,216,"['187', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['187', '']","['0', '']","['0', '']","['0', '']"
3176,r218,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,217,"['180', '']","['0', '']","['0', '']","['180', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r219,All institutions -> Occidental C.,All institutions,Occidental C.,2,218,"['179', '']","['0', '']","['0', '']","['179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r220,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,218,"['179', '']","['0', '']","['0', '']","['179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r221,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,220,"['173', '']","['51', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r222,All institutions -> Harvard U.,All institutions,Harvard U.,2,221,"['170', '']","['0', '']","['136', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r223,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,222,"['166', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['166', '']","['0', '']"
3176,r224,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,223,"['164', '']","['0', '']","['0', '']","['164', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r225,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,224,"['158', '']","['0', '']","['0', '']","['158', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r226,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,225,"['157', '']","['0', '']","['0', '']","['157', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r227,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,226,"['156', '']","['0', '']","['0', '']","['156', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r228,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,227,"['155', '']","['0', '']","['0', '']","['22', '']","['0', '']","['133', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r229,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,228,"['152', '']","['0', '']","['0', '']","['152', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r230,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,229,"['148', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['148', '']","['0', '']"
3176,r231,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,230,"['141', '']","['0', '']","['10', '']","['131', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r232,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,230,"['141', '']","['0', '']","['12', '']","['87', '']","['0', '']","['0', '']","['0', '']","['27', '']","['15', '']","['0', '']","['0', '']"
3176,r233,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,232,"['139', '']","['0', '']","['0', '']","['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']"
3176,r234,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,233,"['137', '']","['0', '']","['0', '']","['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']","['0', '']"
3176,r235,All institutions -> U. Colorado Denver and Anschutz Medical Campus,All institutions,U. Colorado Denver and Anschutz Medical Campus,2,233,"['137', '']","['0', '']","['0', '']","['137', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r236,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,235,"['135', '']","['0', '']","['135', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r237,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,236,"['132', '']","['0', '']","['0', '']","['0', '']","['0', '']","['132', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r238,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,237,"['129', '']","['42', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']"
3176,r239,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,238,"['126', '']","['0', '']","['0', '']","['69', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['56', '']","['0', '']"
3176,r240,All institutions -> Dine C.,All institutions,Dine C.,2,239,"['125', '']","['0', '']","['0', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
