table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
8020,r186,"United States -> Hawaii -> Public -> U. Hawaii, Manoa",United States,Hawaii,Public,"U. Hawaii, Manoa",4,"['26,080', 'i']","['8,041', 'i']","['1,959', 'i']","['3,984', 'i']","['12,096', 'i']","['25,905', '']","['7,995', '']","['1,959', '']","['3,855', '']","['12,096', '']"
8020,r187,"United States -> Hawaii -> Public -> U. Hawaii, Maui C.",United States,Hawaii,Public,"U. Hawaii, Maui C.",4,"['14', '']","['0', '']","['0', '']","['14', '']","['0', '']","['14', '']","['0', '']","['0', '']","['14', '']","['0', '']"
8020,r188,"United States -> Hawaii -> Public -> U. Hawaii, system office",United States,Hawaii,Public,"U. Hawaii, system office",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r189,United States -> Hawaii -> Private,United States,Hawaii,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r190,United States -> Hawaii -> Private -> Hawaii Pacific U.,United States,Hawaii,Private,Hawaii Pacific U.,4,"['492', '']","['492', '']","['0', '']","['0', '']","['0', '']","['488', '']","['488', '']","['0', '']","['0', '']","['0', '']"
8020,r191,United States -> Idaho,United States,Idaho,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r192,United States -> Idaho -> Public,United States,Idaho,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r193,United States -> Idaho -> Public -> Boise State U.,United States,Idaho,Public,Boise State U.,4,"['8,128', '']","['5,015', '']","['289', '']","['2,729', '']","['95', '']","['7,876', '']","['4,812', '']","['240', '']","['2,729', '']","['95', '']"
8020,r194,United States -> Idaho -> Public -> Idaho State U.,United States,Idaho,Public,Idaho State U.,4,"['2,203', '']","['1,274', '']","['247', '']","['14', '']","['668', '']","['1,897', '']","['1,274', '']","['247', '']","['13', '']","['363', '']"
8020,r195,United States -> Idaho -> Public -> U. Idaho,United States,Idaho,Public,U. Idaho,4,"['8,403', '']","['4,767', '']","['43', '']","['563', '']","['3,030', '']","['8,176', '']","['4,765', '']","['43', '']","['384', '']","['2,984', '']"
8020,r196,United States -> Illinois,United States,Illinois,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r197,United States -> Illinois -> Public,United States,Illinois,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r198,United States -> Illinois -> Public -> Illinois State U.,United States,Illinois,Public,Illinois State U.,4,"['960', '']","['760', '']","['0', '']","['111', '']","['89', '']","['871', '']","['760', '']","['0', '']","['111', '']","['0', '']"
8020,r199,United States -> Illinois -> Public -> Northeastern Illinois U.,United States,Illinois,Public,Northeastern Illinois U.,4,"['120', '']","['120', '']","['0', '']","['0', '']","['0', '']","['120', '']","['120', '']","['0', '']","['0', '']","['0', '']"
8020,r200,United States -> Illinois -> Public -> Northern Illinois U.,United States,Illinois,Public,Northern Illinois U.,4,"['3,254', '']","['803', '']","['681', '']","['1,568', '']","['202', '']","['3,172', '']","['788', '']","['681', '']","['1,501', '']","['202', '']"
8020,r201,"United States -> Illinois -> Public -> Southern Illinois U., Carbondale",United States,Illinois,Public,"Southern Illinois U., Carbondale",4,"['5,029', 'i']","['1,357', 'i']","['618', 'i']","['140', 'i']","['2,914', 'i']","['4,340', '']","['1,172', '']","['418', '']","['0', '']","['2,750', '']"
8020,r202,"United States -> Illinois -> Public -> Southern Illinois U., Edwardsville",United States,Illinois,Public,"Southern Illinois U., Edwardsville",4,"['952', '']","['363', '']","['0', '']","['33', '']","['556', '']","['952', '']","['363', '']","['0', '']","['33', '']","['556', '']"
8020,r203,"United States -> Illinois -> Public -> U. Illinois, Chicago",United States,Illinois,Public,"U. Illinois, Chicago",4,"['54,079', '']","['29,284', '']","['10,684', '']","['11,288', '']","['2,823', '']","['51,021', '']","['27,539', '']","['10,433', '']","['10,226', '']","['2,823', '']"
8020,r204,"United States -> Illinois -> Public -> U. Illinois, Springfield",United States,Illinois,Public,"U. Illinois, Springfield",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r205,"United States -> Illinois -> Public -> U. Illinois, Urbana-Champaign",United States,Illinois,Public,"U. Illinois, Urbana-Champaign",4,"['49,374', '']","['32,723', '']","['11,480', '']","['4,093', '']","['1,078', '']","['44,996', '']","['29,521', '']","['11,286', '']","['3,566', '']","['623', '']"
8020,r206,United States -> Illinois -> Public -> Western Illinois U.,United States,Illinois,Public,Western Illinois U.,4,"['1,282', '']","['861', '']","['0', '']","['0', '']","['421', '']","['1,278', '']","['857', '']","['0', '']","['0', '']","['421', '']"
8020,r207,United States -> Illinois -> Private,United States,Illinois,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r208,United States -> Illinois -> Private -> DePaul U.,United States,Illinois,Private,DePaul U.,4,"['876', '']","['675', '']","['0', '']","['201', '']","['0', '']","['876', '']","['675', '']","['0', '']","['201', '']","['0', '']"
8020,r209,United States -> Illinois -> Private -> Erikson Institute,United States,Illinois,Private,Erikson Institute,4,"['50', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r210,United States -> Illinois -> Private -> Illinois Institute of Technology,United States,Illinois,Private,Illinois Institute of Technology,4,"['4,609', '']","['1,959', '']","['628', '']","['3', '']","['2,019', '']","['4,346', '']","['1,758', '']","['566', '']","['3', '']","['2,019', '']"
8020,r211,"United States -> Illinois -> Private -> Loyola U., Chicago",United States,Illinois,Private,"Loyola U., Chicago",4,"['6,339', '']","['5,414', '']","['244', '']","['343', '']","['338', '']","['5,804', '']","['5,052', '']","['244', '']","['170', '']","['338', '']"
8020,r212,United States -> Illinois -> Private -> Midwestern U.,United States,Illinois,Private,Midwestern U.,4,"['72', '']","['72', '']","['0', '']","['0', '']","['0', '']","['72', '']","['72', '']","['0', '']","['0', '']","['0', '']"
8020,r213,United States -> Illinois -> Private -> Northwestern U.,United States,Illinois,Private,Northwestern U.,4,"['95,201', '']","['54,756', '']","['27,226', '']","['12,451', '']","['768', '']","['69,804', '']","['50,408', '']","['8,853', '']","['9,968', '']","['575', '']"
8020,r214,United States -> Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,United States,Illinois,Private,Rosalind Franklin U. of Medicine and Science,4,"['931', '']","['931', '']","['0', '']","['0', '']","['0', '']","['931', '']","['931', '']","['0', '']","['0', '']","['0', '']"
8020,r215,United States -> Illinois -> Private -> Rush U.,United States,Illinois,Private,Rush U.,4,"['18,291', '']","['15,433', '']","['0', '']","['2,195', '']","['663', '']","['16,378', '']","['13,789', '']","['0', '']","['1,964', '']","['625', '']"
8020,r216,"United States -> Illinois -> Private -> Toyota Technological Institute, Chicago",United States,Illinois,Private,"Toyota Technological Institute, Chicago",4,"['479', '']","['479', '']","['0', '']","['0', '']","['0', '']","['479', '']","['479', '']","['0', '']","['0', '']","['0', '']"
8020,r217,United States -> Illinois -> Private -> U. Chicago,United States,Illinois,Private,U. Chicago,4,"['93,812', '']","['57,203', '']","['22,415', '']","['12,000', '']","['2,194', '']","['89,393', '']","['54,199', '']","['22,289', '']","['11,346', '']","['1,559', '']"
8020,r218,"United States -> Illinois -> Private -> Wheaton C., Wheaton",United States,Illinois,Private,"Wheaton C., Wheaton",4,"['85', '']","['85', '']","['0', '']","['0', '']","['0', '']","['20', '']","['20', '']","['0', '']","['0', '']","['0', '']"
8020,r219,United States -> Indiana,United States,Indiana,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r220,United States -> Indiana -> Public,United States,Indiana,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r221,United States -> Indiana -> Public -> Ball State U.,United States,Indiana,Public,Ball State U.,4,"['1,110', '']","['602', '']","['0', '']","['200', '']","['308', '']","['894', '']","['572', '']","['0', '']","['46', '']","['276', '']"
8020,r222,United States -> Indiana -> Public -> Indiana State U.,United States,Indiana,Public,Indiana State U.,4,"['106', '']","['36', '']","['0', '']","['8', '']","['62', '']","['106', '']","['36', '']","['0', '']","['8', '']","['62', '']"
8020,r223,"United States -> Indiana -> Public -> Indiana U., Bloomington",United States,Indiana,Public,"Indiana U., Bloomington",4,"['51,754', '']","['29,232', '']","['4,880', '']","['14,896', '']","['2,746', '']","['42,726', '']","['25,899', '']","['3,045', '']","['11,240', '']","['2,542', '']"
8020,r224,"United States -> Indiana -> Public -> Indiana U., South Bend",United States,Indiana,Public,"Indiana U., South Bend",4,"['44', '']","['43', '']","['0', '']","['1', '']","['0', '']","['44', '']","['43', '']","['0', '']","['1', '']","['0', '']"
8020,r225,"United States -> Indiana -> Public -> Indiana U.-Purdue U., Indianapolis",United States,Indiana,Public,"Indiana U.-Purdue U., Indianapolis",4,"['5,347', '']","['2,535', '']","['735', '']","['1,301', '']","['776', '']","['4,898', '']","['2,426', '']","['735', '']","['1,033', '']","['704', '']"
8020,r226,"United States -> Indiana -> Public -> Purdue U., Fort Wayne",United States,Indiana,Public,"Purdue U., Fort Wayne",4,"['458', '']","['52', '']","['90', '']","['25', '']","['291', '']","['25', '']","['0', '']","['0', '']","['25', '']","['0', '']"
8020,r227,"United States -> Indiana -> Public -> Purdue U., Northwest",United States,Indiana,Public,"Purdue U., Northwest",4,"['817', '']","['391', '']","['196', '']","['0', '']","['230', '']","['385', '']","['179', '']","['196', '']","['0', '']","['10', '']"
8020,r228,"United States -> Indiana -> Public -> Purdue U., West Lafayette",United States,Indiana,Public,"Purdue U., West Lafayette",4,"['72,309', '']","['28,781', '']","['13,614', '']","['6,278', '']","['23,636', '']","['44,507', '']","['26,360', '']","['12,635', '']","['2,566', '']","['2,946', '']"
8020,r229,United States -> Indiana -> Private,United States,Indiana,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r230,United States -> Indiana -> Private -> U. Notre Dame,United States,Indiana,Private,U. Notre Dame,4,"['33,355', '']","['11,948', '']","['13,525', '']","['3,867', '']","['4,015', '']","['29,232', '']","['9,999', '']","['12,904', '']","['2,730', '']","['3,599', '']"
8020,r231,United States -> Iowa,United States,Iowa,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r232,United States -> Iowa -> Public,United States,Iowa,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r233,United States -> Iowa -> Public -> Iowa State U.,United States,Iowa,Public,Iowa State U.,4,"['31,294', '']","['14,056', '']","['5,117', '']","['3,244', '']","['8,877', '']","['28,039', '']","['11,811', '']","['4,539', '']","['3,071', '']","['8,618', '']"
8020,r234,United States -> Iowa -> Public -> U. Iowa,United States,Iowa,Public,U. Iowa,4,"['13,888', '']","['2,873', '']","['1,574', '']","['1,755', '']","['7,686', '']","['13,888', '']","['2,873', '']","['1,574', '']","['1,755', '']","['7,686', '']"
8020,r235,United States -> Iowa -> Public -> U. Northern Iowa,United States,Iowa,Public,U. Northern Iowa,4,"['994', '']","['327', '']","['0', '']","['0', '']","['667', '']","['994', '']","['327', '']","['0', '']","['0', '']","['667', '']"
8020,r236,United States -> Iowa -> Private,United States,Iowa,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r237,United States -> Iowa -> Private -> Des Moines U.,United States,Iowa,Private,Des Moines U.,4,"['385', 'i']","['137', 'i']","['224', 'i']","['24', 'i']","['0', 'i']","['142', 'i']","['137', 'i']","['0', 'i']","['5', 'i']","['0', 'i']"
8020,r238,United States -> Iowa -> Private -> Dordt U.,United States,Iowa,Private,Dordt U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r239,United States -> Iowa -> Private -> Drake U.,United States,Iowa,Private,Drake U.,4,"['647', '']","['639', '']","['0', '']","['0', '']","['8', '']","['626', '']","['626', '']","['0', '']","['0', '']","['0', '']"
8020,r240,United States -> Iowa -> Private -> Grinnell C.,United States,Iowa,Private,Grinnell C.,4,"['102', '']","['67', '']","['0', '']","['35', '']","['0', '']","['50', '']","['50', '']","['0', '']","['0', '']","['0', '']"
8020,r241,"United States -> Iowa -> Private -> Palmer C. of Chiropractic, Davenport",United States,Iowa,Private,"Palmer C. of Chiropractic, Davenport",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r242,United States -> Kansas,United States,Kansas,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r243,United States -> Kansas -> Public,United States,Kansas,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r244,United States -> Kansas -> Public -> Fort Hays State U.,United States,Kansas,Public,Fort Hays State U.,4,"['578', '']","['331', '']","['48', '']","['6', '']","['193', '']","['482', '']","['315', '']","['0', '']","['0', '']","['167', '']"
8020,r245,United States -> Kansas -> Public -> Kansas State U.,United States,Kansas,Public,Kansas State U.,4,"['14,128', '']","['5,642', '']","['2,304', '']","['3,303', '']","['2,879', '']","['12,645', '']","['5,074', '']","['2,271', '']","['2,486', '']","['2,814', '']"
8020,r246,United States -> Kansas -> Public -> Pittsburg State U.,United States,Kansas,Public,Pittsburg State U.,4,"['308', '']","['180', '']","['0', '']","['0', '']","['128', '']","['308', '']","['180', '']","['0', '']","['0', '']","['128', '']"
8020,r247,United States -> Kansas -> Public -> U. Kansas,United States,Kansas,Public,U. Kansas,4,"['40,204', '']","['20,324', '']","['3,721', '']","['3,851', '']","['12,308', '']","['35,721', '']","['17,556', '']","['3,335', '']","['3,737', '']","['11,093', '']"
8020,r248,United States -> Kansas -> Public -> Wichita State U.,United States,Kansas,Public,Wichita State U.,4,"['4,641', '']","['1,568', '']","['1,113', '']","['1,651', '']","['309', '']","['4,341', '']","['1,445', '']","['1,102', '']","['1,496', '']","['298', '']"
8020,r249,United States -> Kentucky,United States,Kentucky,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r250,United States -> Kentucky -> Public,United States,Kentucky,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r251,United States -> Kentucky -> Public -> Eastern Kentucky U.,United States,Kentucky,Public,Eastern Kentucky U.,4,"['351', '']","['343', '']","['0', '']","['0', '']","['8', '']","['351', '']","['343', '']","['0', '']","['0', '']","['8', '']"
8020,r252,United States -> Kentucky -> Public -> Kentucky State U.,United States,Kentucky,Public,Kentucky State U.,4,"['31', '']","['31', '']","['0', '']","['0', '']","['0', '']","['31', '']","['31', '']","['0', '']","['0', '']","['0', '']"
8020,r253,United States -> Kentucky -> Public -> Morehead State U.,United States,Kentucky,Public,Morehead State U.,4,"['813', '']","['13', '']","['73', '']","['679', '']","['48', '']","['813', '']","['13', '']","['73', '']","['679', '']","['48', '']"
8020,r254,United States -> Kentucky -> Public -> Murray State U.,United States,Kentucky,Public,Murray State U.,4,"['694', '']","['551', '']","['77', '']","['50', '']","['16', '']","['554', '']","['526', '']","['0', '']","['19', '']","['9', '']"
8020,r255,United States -> Kentucky -> Public -> Northern Kentucky U.,United States,Kentucky,Public,Northern Kentucky U.,4,"['1,121', '']","['474', '']","['0', '']","['0', '']","['647', '']","['1,121', '']","['474', '']","['0', '']","['0', '']","['647', '']"
8020,r256,United States -> Kentucky -> Public -> U. Kentucky,United States,Kentucky,Public,U. Kentucky,4,"['44,913', 'i']","['14,597', '']","['9,992', 'i']","['3,401', 'i']","['16,923', 'i']","['42,034', '']","['12,908', '']","['9,555', '']","['2,949', '']","['16,622', '']"
8020,r257,United States -> Kentucky -> Public -> U. Louisville,United States,Kentucky,Public,U. Louisville,4,"['20,792', '']","['5,583', '']","['7,603', '']","['4,814', '']","['2,792', '']","['16,433', '']","['5,583', '']","['3,730', '']","['4,328', '']","['2,792', '']"
8020,r258,United States -> Kentucky -> Public -> Western Kentucky U.,United States,Kentucky,Public,Western Kentucky U.,4,"['1,963', '']","['1,649', '']","['167', '']","['147', '']","['0', '']","['1,421', '']","['1,272', '']","['62', '']","['87', '']","['0', '']"
8020,r259,United States -> Louisiana,United States,Louisiana,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r260,United States -> Louisiana -> Public,United States,Louisiana,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r261,United States -> Louisiana -> Public -> Grambling State U.,United States,Louisiana,Public,Grambling State U.,4,"['684', '']","['140', '']","['44', '']","['0', '']","['500', '']","['184', '']","['140', '']","['44', '']","['0', '']","['0', '']"
8020,r262,"United States -> Louisiana -> Public -> Louisiana State U., Baton Rouge",United States,Louisiana,Public,"Louisiana State U., Baton Rouge",4,"['26,898', '']","['20,285', '']","['2,255', '']","['1,576', '']","['2,782', '']","['23,574', '']","['18,340', '']","['1,836', '']","['1,308', '']","['2,090', '']"
8020,r263,"United States -> Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",United States,Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",4,"['6,056', '']","['3,292', '']","['528', '']","['670', '']","['1,566', '']","['5,846', '']","['3,159', '']","['528', '']","['670', '']","['1,489', '']"
8020,r264,"United States -> Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",United States,Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",4,"['1,085', '']","['1,081', '']","['4', '']","['0', '']","['0', '']","['1,082', '']","['1,081', '']","['1', '']","['0', '']","['0', '']"
8020,r265,United States -> Louisiana -> Public -> Louisiana Tech U.,United States,Louisiana,Public,Louisiana Tech U.,4,"['5,348', 'i']","['735', 'i']","['665', 'i']","['2,359', 'i']","['1,589', 'i']","['4,788', '']","['569', '']","['543', '']","['2,185', '']","['1,491', '']"
8020,r266,United States -> Louisiana -> Public -> Northwestern State U. Louisiana,United States,Louisiana,Public,Northwestern State U. Louisiana,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r267,United States -> Louisiana -> Public -> Southeastern Louisiana U.,United States,Louisiana,Public,Southeastern Louisiana U.,4,"['626', '']","['504', '']","['0', '']","['4', '']","['118', '']","['626', '']","['504', '']","['0', '']","['4', '']","['118', '']"
8020,r268,"United States -> Louisiana -> Public -> Southern U. and A&M C., Agricultural Research and Extension Center",United States,Louisiana,Public,"Southern U. and A&M C., Agricultural Research and Extension Center",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r269,"United States -> Louisiana -> Public -> Southern U. and A&M C., Baton Rouge",United States,Louisiana,Public,"Southern U. and A&M C., Baton Rouge",4,"['627', '']","['0', '']","['627', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r270,"United States -> Louisiana -> Public -> U. Louisiana, Lafayette",United States,Louisiana,Public,"U. Louisiana, Lafayette",4,"['9,838', '']","['3,060', '']","['612', '']","['254', '']","['5,912', '']","['8,220', '']","['1,736', '']","['518', '']","['247', '']","['5,719', '']"
8020,r271,"United States -> Louisiana -> Public -> U. Louisiana, Monroe",United States,Louisiana,Public,"U. Louisiana, Monroe",4,"['800', '']","['382', '']","['140', '']","['72', '']","['206', '']","['708', '']","['382', '']","['140', '']","['6', '']","['180', '']"
8020,r272,United States -> Louisiana -> Public -> U. New Orleans,United States,Louisiana,Public,U. New Orleans,4,"['1,101', '']","['546', '']","['0', '']","['55', '']","['500', '']","['886', '']","['358', '']","['0', '']","['55', '']","['473', '']"
8020,r273,United States -> Louisiana -> Private,United States,Louisiana,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r274,United States -> Louisiana -> Private -> Dillard U.,United States,Louisiana,Private,Dillard U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r275,United States -> Louisiana -> Private -> Tulane U.,United States,Louisiana,Private,Tulane U.,4,"['27,159', '']","['17,625', '']","['2,089', '']","['6,538', '']","['907', '']","['21,652', '']","['13,973', '']","['1,481', '']","['5,433', '']","['765', '']"
8020,r276,United States -> Louisiana -> Private -> Xavier U. Louisiana,United States,Louisiana,Private,Xavier U. Louisiana,4,"['1,533', '']","['512', '']","['0', '']","['279', '']","['742', '']","['824', '']","['512', '']","['0', '']","['279', '']","['33', '']"
8020,r277,United States -> Maine,United States,Maine,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r278,United States -> Maine -> Public,United States,Maine,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r279,United States -> Maine -> Public -> U. Maine,United States,Maine,Public,U. Maine,4,"['16,345', '']","['4,443', '']","['5,390', '']","['21', '']","['6,491', '']","['15,224', '']","['4,239', '']","['5,292', '']","['21', '']","['5,672', '']"
8020,r280,United States -> Maine -> Public -> U. Southern Maine,United States,Maine,Public,U. Southern Maine,4,"['1,083', '']","['476', '']","['0', '']","['607', '']","['0', '']","['827', '']","['461', '']","['0', '']","['366', '']","['0', '']"
8020,r281,United States -> Maine -> Private,United States,Maine,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r282,United States -> Maine -> Private -> Bates C.,United States,Maine,Private,Bates C.,4,"['722', '']","['194', '']","['0', '']","['528', '']","['0', '']","['722', '']","['194', '']","['0', '']","['528', '']","['0', '']"
8020,r283,United States -> Maine -> Private -> Bowdoin C.,United States,Maine,Private,Bowdoin C.,4,"['365', '']","['66', '']","['0', '']","['292', '']","['7', '']","['365', '']","['66', '']","['0', '']","['292', '']","['7', '']"
8020,r284,United States -> Maine -> Private -> Colby C.,United States,Maine,Private,Colby C.,4,"['253', '']","['68', '']","['0', '']","['0', '']","['185', '']","['218', '']","['53', '']","['0', '']","['0', '']","['165', '']"
8020,r285,United States -> Maine -> Private -> U. New England,United States,Maine,Private,U. New England,4,"['289', '']","['133', '']","['0', '']","['156', '']","['0', '']","['187', '']","['127', '']","['0', '']","['60', '']","['0', '']"
8020,r286,United States -> Maryland,United States,Maryland,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r287,United States -> Maryland -> Public,United States,Maryland,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r288,United States -> Maryland -> Public -> Bowie State U.,United States,Maryland,Public,Bowie State U.,4,"['923', '']","['923', '']","['0', '']","['0', '']","['0', '']","['923', '']","['923', '']","['0', '']","['0', '']","['0', '']"
8020,r289,United States -> Maryland -> Public -> Morgan State U.,United States,Maryland,Public,Morgan State U.,4,"['4,711', '']","['1,414', '']","['651', '']","['2,646', '']","['0', '']","['4,711', '']","['1,414', '']","['651', '']","['2,646', '']","['0', '']"
8020,r290,United States -> Maryland -> Public -> Salisbury U.,United States,Maryland,Public,Salisbury U.,4,"['994', '']","['699', '']","['0', '']","['295', '']","['0', '']","['802', '']","['596', '']","['0', '']","['206', '']","['0', '']"
8020,r291,United States -> Maryland -> Public -> Towson U.,United States,Maryland,Public,Towson U.,4,"['377', '']","['51', '']","['208', '']","['92', '']","['26', '']","['330', '']","['30', '']","['182', '']","['92', '']","['26', '']"
8020,r292,United States -> Maryland -> Public -> U. Baltimore,United States,Maryland,Public,U. Baltimore,4,"['4,474', '']","['244', '']","['0', '']","['1,463', '']","['2,767', '']","['4,474', '']","['244', '']","['0', '']","['1,463', '']","['2,767', '']"
8020,r293,United States -> Maryland -> Public -> U. Maryland<sup>c</sup>,United States,Maryland,Public,U. Maryland<sup>c</sup>,4,"['85,350', '']","['37,188', '']","['6,866', '']","['19,966', '']","['21,330', '']","['76,546', '']","['34,831', '']","['6,188', '']","['15,649', '']","['19,878', '']"
8020,r294,United States -> Maryland -> Public -> U. Maryland Center for Environmental Science,United States,Maryland,Public,U. Maryland Center for Environmental Science,4,"['3,620', '']","['1,403', '']","['82', '']","['997', '']","['1,138', '']","['2,577', '']","['1,396', '']","['0', '']","['92', '']","['1,089', '']"
8020,r295,"United States -> Maryland -> Public -> U. Maryland, Baltimore County",United States,Maryland,Public,"U. Maryland, Baltimore County",4,"['19,133', '']","['13,017', '']","['283', '']","['700', '']","['5,133', '']","['19,081', '']","['12,965', '']","['283', '']","['700', '']","['5,133', '']"
8020,r296,"United States -> Maryland -> Public -> U. Maryland, Eastern Shore",United States,Maryland,Public,"U. Maryland, Eastern Shore",4,"['286', '']","['286', '']","['0', '']","['0', '']","['0', '']","['173', '']","['173', '']","['0', '']","['0', '']","['0', '']"
8020,r297,United States -> Maryland -> Public -> U.S. Naval Academy,United States,Maryland,Public,U.S. Naval Academy,4,"['2,383', '']","['274', '']","['0', '']","['2,109', '']","['0', '']","['2,109', '']","['0', '']","['0', '']","['2,109', '']","['0', '']"
8020,r298,United States -> Maryland -> Public -> Uniformed Services U. of the Health Sciences,United States,Maryland,Public,Uniformed Services U. of the Health Sciences,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r299,United States -> Maryland -> Private,United States,Maryland,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r300,United States -> Maryland -> Private -> Johns Hopkins U.<sup>d</sup>,United States,Maryland,Private,Johns Hopkins U.<sup>d</sup>,4,"['132,520', '']","['69,541', '']","['15,515', '']","['36,193', '']","['11,271', '']","['109,234', '']","['61,536', '']","['12,412', '']","['26,559', '']","['8,727', '']"
8020,r301,United States -> Massachusetts,United States,Massachusetts,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r302,United States -> Massachusetts -> Public,United States,Massachusetts,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r303,United States -> Massachusetts -> Public -> Framingham State U.,United States,Massachusetts,Public,Framingham State U.,4,"['11', 'i']","['11', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['11', 'i']","['11', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
