table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2018,field_2019,field_2020,field_2021_all_life_sciences,field_2021_agricultural_sciences,field_2021_biological_and_biomedical_sciences,field_2021_health_sciences,field_2021_natural_resources_and_conservation,field_2021_life_sciences_nec
7984,r120,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,119,"['44,887', '']","['38,942', '']","['40,809', '']","['38,233', '']","['0', '']","['37,018', '']","['1,215', '']","['0', '']","['0', '']"
7984,r121,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,120,"['34,641', '']","['36,775', '']","['36,163', '']","['37,266', '']","['10,740', '']","['16,284', '']","['6,288', '']","['3,663', '']","['291', '']"
7984,r122,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,121,"['25,030', '']","['30,144', '']","['29,211', '']","['36,701', '']","['0', '']","['13,620', '']","['23,081', '']","['0', '']","['0', '']"
7984,r123,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,122,"['27,955', '']","['33,739', '']","['33,155', '']","['36,541', '']","['14,504', '']","['12,653', '']","['9,302', '']","['82', '']","['0', '']"
7984,r124,All institutions -> U. Idaho,All institutions,U. Idaho,2,123,"['27,029', '']","['30,467', '']","['33,427', '']","['35,296', '']","['10,658', '']","['19,286', '']","['29', '']","['5,289', '']","['34', '']"
7984,r125,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,124,"['24,809', '']","['24,883', '']","['29,821', '']","['35,103', '']","['18,928', '']","['5,996', '']","['1,261', '']","['360', '']","['8,558', '']"
7984,r126,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,125,"['34,958', '']","['33,247', '']","['35,718', '']","['34,512', '']","['200', '']","['26,909', '']","['7,260', '']","['0', '']","['143', '']"
7984,r127,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,126,"['26,988', '']","['31,290', '']","['31,381', '']","['34,272', '']","['0', '']","['17,760', '']","['15,847', '']","['0', '']","['665', '']"
7984,r128,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,127,"['30,597', '']","['34,541', '']","['26,897', '']","['32,997', '']","['0', '']","['0', '']","['32,997', '']","['0', '']","['0', '']"
7984,r129,All institutions -> U. Delaware,All institutions,U. Delaware,2,128,"['26,620', '']","['30,421', '']","['34,456', '']","['32,572', '']","['9,280', '']","['3,996', '']","['19,296', '']","['0', '']","['0', '']"
7984,r130,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,129,"['27,188', '']","['26,489', '']","['25,461', '']","['32,464', '']","['0', '']","['8,634', '']","['23,830', '']","['0', '']","['0', '']"
7984,r131,"All institutions -> U. Tennessee, Knoxville<sup>e</sup>",All institutions,"U. Tennessee, Knoxville<sup>e</sup>",2,130,"['10,634', '']","['11,210', '']","['30,983', '']","['32,204', '']","['10,090', '']","['13,709', '']","['4,309', '']","['4,096', '']","['0', '']"
7984,r132,All institutions -> Florida State U.,All institutions,Florida State U.,2,131,"['25,178', '']","['31,905', '']","['34,311', '']","['30,746', '']","['119', '']","['10,937', '']","['17,927', '']","['945', '']","['818', '']"
7984,r133,All institutions -> U. Oregon,All institutions,U. Oregon,2,132,"['26,484', '']","['29,759', '']","['29,342', '']","['29,640', '']","['0', '']","['28,980', '']","['297', '']","['363', '']","['0', '']"
7984,r134,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,133,"['32,492', '']","['27,400', '']","['30,725', '']","['29,183', '']","['8,252', '']","['4,781', '']","['11,612', '']","['4,538', '']","['0', '']"
7984,r135,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,134,"['23,848', '']","['29,891', '']","['31,367', '']","['28,786', '']","['5,122', '']","['14,012', '']","['3,205', '']","['6,435', '']","['12', '']"
7984,r136,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,135,"['26,302', '']","['26,914', '']","['26,454', '']","['27,620', '']","['0', '']","['27,284', '']","['336', '']","['0', '']","['0', '']"
7984,r137,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,136,"['11,620', '']","['18,209', '']","['19,960', '']","['26,466', '']","['109', '']","['16,125', '']","['10,130', '']","['102', '']","['0', '']"
7984,r138,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,137,"['16,929', '']","['22,912', '']","['24,039', '']","['25,641', '']","['577', '']","['17,143', '']","['3,033', '']","['3,810', '']","['1,078', '']"
7984,r139,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,138,"['24,326', '']","['22,461', '']","['22,500', '']","['25,181', '']","['0', '']","['0', '']","['25,181', '']","['0', '']","['0', '']"
7984,r140,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,139,"['20,391', '']","['22,028', '']","['23,940', '']","['24,974', '']","['0', '']","['12,320', '']","['12,654', '']","['0', '']","['0', '']"
7984,r141,All institutions -> Utah State U.,All institutions,Utah State U.,2,140,"['25,380', '']","['27,195', '']","['24,904', '']","['24,945', '']","['12,527', '']","['2,911', '']","['1,390', '']","['8,117', '']","['0', '']"
7984,r142,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,141,"['14,540', '']","['10,218', '']","['14,391', '']","['23,554', '']","['1,691', '']","['19,159', '']","['212', '']","['2,492', '']","['0', '']"
7984,r143,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,142,"['19,379', '']","['20,625', '']","['21,189', '']","['23,288', '']","['0', '']","['12,636', '']","['10,324', '']","['328', '']","['0', '']"
7984,r144,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,143,"['19,117', '']","['19,823', '']","['21,616', '']","['22,656', '']","['0', '']","['16,190', '']","['6,466', '']","['0', '']","['0', '']"
7984,r145,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,144,"['17,948', '']","['17,721', '']","['17,605', '']","['22,286', '']","['11,713', '']","['4,056', '']","['4,987', '']","['1,530', '']","['0', '']"
7984,r146,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,145,"['14,285', '']","['18,259', '']","['18,538', '']","['22,231', '']","['0', '']","['22,231', '']","['0', '']","['0', '']","['0', '']"
7984,r147,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,146,"['13,510', '']","['15,987', '']","['17,602', '']","['21,918', '']","['7,523', '']","['13,212', '']","['434', '']","['9', '']","['740', '']"
7984,r148,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,147,"['17,752', '']","['18,557', '']","['21,040', '']","['21,298', '']","['2,105', '']","['15,150', '']","['2,771', '']","['0', '']","['1,272', '']"
7984,r149,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,148,"['18,207', '']","['17,380', '']","['17,865', '']","['21,210', '']","['7,231', '']","['10,218', '']","['603', '']","['3,139', '']","['19', '']"
7984,r150,All institutions -> Clemson U.,All institutions,Clemson U.,2,149,"['17,577', '']","['18,084', '']","['21,908', '']","['20,765', '']","['6,629', '']","['7,601', '']","['2,070', '']","['0', '']","['4,465', '']"
7984,r151,All institutions -> Florida International U.,All institutions,Florida International U.,2,150,"['21,098', '']","['21,908', '']","['23,279', '']","['20,713', '']","['2', '']","['17,524', '']","['2,063', '']","['1,124', '']","['0', '']"
7984,r152,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,151,"['15,164', '']","['18,275', '']","['18,174', '']","['19,995', '']","['7,686', '']","['29', '']","['9,150', '']","['205', '']","['2,925', '']"
7984,r153,All institutions -> Howard U.,All institutions,Howard U.,2,152,"['18,013', '']","['16,333', '']","['15,752', '']","['19,875', '']","['0', '']","['2,527', '']","['16,300', '']","['0', '']","['1,048', '']"
7984,r154,All institutions -> U. Maine,All institutions,U. Maine,2,153,"['17,333', '']","['18,122', '']","['19,256', '']","['19,690', '']","['8,506', '']","['5,112', '']","['0', '']","['6,072', '']","['0', '']"
7984,r155,All institutions -> U. Houston,All institutions,U. Houston,2,154,"['14,971', '']","['18,470', '']","['18,438', '']","['19,471', '']","['99', '']","['8,294', '']","['10,820', '']","['244', '']","['14', '']"
7984,r156,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,155,"['18,944', '']","['18,983', '']","['20,238', '']","['18,436', '']","['0', '']","['11,399', '']","['4,148', '']","['0', '']","['2,889', '']"
7984,r157,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,156,"['15,431', '']","['15,946', '']","['16,914', '']","['17,564', '']","['144', '']","['17,420', '']","['0', '']","['0', '']","['0', '']"
7984,r158,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,157,"['16,474', '']","['16,844', '']","['15,009', '']","['17,106', '']","['0', '']","['5,985', '']","['11,113', '']","['8', '']","['0', '']"
7984,r159,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,158,"['14,405', '']","['13,647', '']","['15,954', '']","['17,046', '']","['0', '']","['9,103', '']","['7,943', '']","['0', '']","['0', '']"
7984,r160,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,159,"['6,386', '']","['8,339', '']","['11,228', '']","['16,996', '']","['0', '']","['0', '']","['16,996', '']","['0', '']","['0', '']"
7984,r161,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,160,"['23,231', '']","['21,808', '']","['16,887', '']","['15,881', '']","['11,119', '']","['3,154', '']","['1,351', '']","['257', '']","['0', '']"
7984,r162,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,161,"['6,778', '']","['6,743', '']","['14,785', '']","['15,633', 'i']","['9,263', 'i']","['2,396', 'i']","['644', 'i']","['23', 'i']","['3,307', 'i']"
7984,r163,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,162,"['11,036', '']","['11,466', '']","['12,485', '']","['15,068', '']","['0', '']","['10,666', '']","['4,402', '']","['0', '']","['0', '']"
7984,r164,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,163,"['21,356', '']","['19,408', '']","['15,748', '']","['14,774', '']","['0', '']","['6,620', '']","['8,154', '']","['0', '']","['0', '']"
7984,r165,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,164,"['14,515', '']","['16,443', '']","['12,573', '']","['13,784', '']","['0', '']","['13,784', '']","['0', '']","['0', '']","['0', '']"
7984,r166,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,165,"['9,773', '']","['12,382', '']","['12,296', '']","['13,680', '']","['0', '']","['5,749', '']","['7,931', '']","['0', '']","['0', '']"
7984,r167,All institutions -> U. Toledo,All institutions,U. Toledo,2,166,"['11,602', '']","['13,213', '']","['12,830', '']","['13,665', '']","['0', '']","['3,292', '']","['10,253', '']","['0', '']","['120', '']"
7984,r168,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,167,"['13,165', '']","['12,545', '']","['14,582', '']","['13,583', '']","['199', '']","['7,772', '']","['4,992', '']","['110', '']","['510', '']"
7984,r169,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,168,"['10,606', '']","['13,916', '']","['16,603', '']","['13,432', '']","['0', '']","['2,713', '']","['10,719', '']","['0', '']","['0', '']"
7984,r170,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,169,"['10,243', '']","['11,827', '']","['12,940', '']","['13,166', '']","['0', '']","['12,700', '']","['466', '']","['0', '']","['0', '']"
7984,r171,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,170,"['10,329', '']","['12,364', '']","['12,175', '']","['13,027', '']","['0', '']","['133', '']","['12,509', '']","['0', '']","['385', '']"
7984,r172,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,171,"['11,043', '']","['13,259', '']","['11,155', '']","['12,920', '']","['0', '']","['12,920', '']","['0', '']","['0', '']","['0', '']"
7984,r173,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,172,"['12,056', '']","['12,223', '']","['10,414', '']","['12,399', '']","['0', '']","['10,380', '']","['1,958', '']","['61', '']","['0', '']"
7984,r174,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,173,"['8,817', '']","['11,875', '']","['12,521', '']","['12,391', '']","['823', '']","['9,259', '']","['2,309', '']","['0', '']","['0', '']"
7984,r175,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,174,"['9,235', '']","['12,185', '']","['11,452', '']","['12,359', '']","['0', '']","['10,192', '']","['2,167', '']","['0', '']","['0', '']"
7984,r176,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,175,"['16,706', '']","['16,345', '']","['12,927', '']","['12,283', '']","['0', '']","['11,506', '']","['0', '']","['777', '']","['0', '']"
7984,r177,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,176,"['7,477', '']","['11,262', '']","['12,977', '']","['12,114', '']","['0', '']","['8,118', '']","['3,996', '']","['0', '']","['0', '']"
7984,r178,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,177,"['6,438', 'i']","['7,084', 'i']","['7,732', '']","['12,007', '']","['0', '']","['12,007', '']","['0', '']","['0', '']","['0', '']"
7984,r179,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,178,"['8,368', '']","['9,805', '']","['11,548', '']","['11,825', '']","['0', '']","['6,086', '']","['5,645', '']","['0', '']","['94', '']"
7984,r180,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,179,"['8,553', '']","['12,135', '']","['10,733', '']","['11,786', '']","['0', '']","['10,784', '']","['928', '']","['0', '']","['74', '']"
7984,r181,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,180,"['16,020', '']","['15,691', '']","['22,969', '']","['11,713', '']","['0', '']","['11,572', '']","['141', '']","['0', '']","['0', '']"
7984,r182,All institutions -> Portland State U.,All institutions,Portland State U.,2,181,"['10,857', '']","['12,530', '']","['11,523', '']","['11,566', '']","['15', '']","['8,523', '']","['1,009', '']","['1,987', '']","['32', '']"
7984,r183,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,182,"['6,419', '']","['10,630', '']","['13,054', '']","['11,443', '']","['0', '']","['4,016', '']","['7,427', '']","['0', '']","['0', '']"
7984,r184,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,183,"['7,668', '']","['9,452', '']","['11,087', '']","['11,315', '']","['0', '']","['6,611', '']","['4,374', '']","['0', '']","['330', '']"
7984,r185,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,184,"['3,757', '']","['3,933', '']","['7,444', '']","['11,244', '']","['0', '']","['492', '']","['10,700', '']","['0', '']","['52', '']"
7984,r186,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,185,"['18,857', '']","['22,888', '']","['16,767', '']","['11,133', '']","['6,665', '']","['1,284', '']","['1,482', '']","['1,253', '']","['449', '']"
7984,r187,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,186,"['8,141', 'i']","['11,061', 'i']","['12,106', '']","['10,739', '']","['0', '']","['4,088', '']","['3,308', '']","['0', '']","['3,343', '']"
7984,r188,All institutions -> George Mason U.,All institutions,George Mason U.,2,187,"['11,332', '']","['9,658', '']","['8,803', '']","['10,609', '']","['129', '']","['5,399', '']","['4,519', '']","['562', '']","['0', '']"
7984,r189,All institutions -> Marshall U.,All institutions,Marshall U.,2,188,"['7,953', '']","['8,481', '']","['10,082', '']","['10,409', '']","['0', '']","['2,694', '']","['7,715', '']","['0', '']","['0', '']"
7984,r190,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,189,"['9,634', '']","['10,029', '']","['10,649', '']","['9,982', '']","['0', '']","['7,210', '']","['2,274', '']","['0', '']","['498', '']"
7984,r191,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,190,"['10,198', '']","['10,427', '']","['9,863', '']","['9,945', '']","['0', '']","['0', '']","['9,945', '']","['0', '']","['0', '']"
7984,r192,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,191,"['6,946', '']","['8,139', '']","['8,311', 'i']","['9,554', '']","['1,615', '']","['6,867', '']","['351', '']","['721', '']","['0', '']"
7984,r193,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,192,"['7,924', '']","['7,118', '']","['6,945', '']","['9,455', '']","['4,736', '']","['1,186', '']","['989', '']","['2,544', '']","['0', '']"
7984,r194,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,193,"['9,252', '']","['9,580', '']","['9,899', '']","['9,451', '']","['3,720', '']","['1,824', '']","['3,907', '']","['0', '']","['0', '']"
7984,r195,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,194,"['12,987', 'i']","['11,804', 'i']","['10,619', 'i']","['9,436', '']","['0', '']","['5,341', '']","['4,095', '']","['0', '']","['0', '']"
7984,r196,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,195,"['7,061', '']","['9,677', '']","['9,523', '']","['9,072', '']","['256', '']","['8,160', '']","['407', '']","['0', '']","['249', '']"
7984,r197,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,196,"['9,203', '']","['8,765', '']","['8,421', '']","['9,041', '']","['0', '']","['7,942', '']","['948', '']","['0', '']","['151', '']"
7984,r198,All institutions -> Boise State U.,All institutions,Boise State U.,2,197,"['5,847', '']","['6,384', '']","['7,021', '']","['8,959', '']","['418', '']","['6,566', '']","['1,345', '']","['624', '']","['6', '']"
7984,r199,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,198,"['6,954', '']","['5,847', '']","['7,681', '']","['8,709', '']","['0', '']","['7,225', '']","['1,484', '']","['0', '']","['0', '']"
7984,r200,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,199,"['8,502', '']","['9,569', '']","['9,378', '']","['8,529', '']","['0', '']","['1,155', '']","['7,374', '']","['0', '']","['0', '']"
7984,r201,All institutions -> U. Guam,All institutions,U. Guam,2,200,"['5,841', '']","['6,201', '']","['6,625', '']","['8,519', '']","['2,251', '']","['323', '']","['2,363', '']","['3,582', '']","['0', '']"
7984,r202,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,201,"['10,007', '']","['9,660', '']","['9,733', '']","['8,496', '']","['0', '']","['7,905', '']","['546', '']","['0', '']","['45', '']"
7984,r203,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,202,"['7,900', '']","['8,950', '']","['7,959', 'i']","['8,039', '']","['0', '']","['7,566', '']","['42', '']","['204', '']","['227', '']"
7984,r204,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,203,"['5,827', '']","['7,011', '']","['6,785', '']","['8,010', '']","['0', '']","['6,103', '']","['1,907', '']","['0', '']","['0', '']"
7984,r205,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,204,"['23,006', '']","['19,806', '']","['14,836', '']","['7,820', '']","['0', '']","['966', '']","['6,854', '']","['0', '']","['0', '']"
7984,r206,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,205,"['2,409', '']","['5,586', '']","['7,558', '']","['7,783', '']","['0', '']","['2,923', '']","['4,860', '']","['0', '']","['0', '']"
7984,r207,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,206,"['9,514', '']","['10,066', '']","['8,605', '']","['7,769', '']","['366', '']","['6,735', '']","['662', '']","['0', '']","['6', '']"
7984,r208,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,207,"['3,491', '']","['9,297', '']","['8,644', '']","['7,736', '']","['370', '']","['7,243', '']","['4', '']","['0', '']","['119', '']"
7984,r209,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,208,"['6,110', '']","['6,662', '']","['7,241', '']","['7,633', '']","['0', '']","['7,130', '']","['503', '']","['0', '']","['0', '']"
7984,r210,All institutions -> Rice U.,All institutions,Rice U.,2,209,"['7,813', '']","['8,245', '']","['8,540', '']","['7,628', '']","['0', '']","['7,628', '']","['0', '']","['0', '']","['0', '']"
7984,r211,All institutions -> Wright State U.,All institutions,Wright State U.,2,210,"['9,512', '']","['9,735', '']","['8,029', '']","['7,544', '']","['0', '']","['4,572', '']","['2,968', '']","['0', '']","['4', '']"
7984,r212,All institutions -> Boston C.,All institutions,Boston C.,2,211,"['10,440', '']","['11,274', '']","['7,119', '']","['7,427', '']","['0', '']","['6,232', '']","['1,195', '']","['0', '']","['0', '']"
7984,r213,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,212,"['7,147', '']","['8,649', '']","['7,403', '']","['7,186', '']","['1,330', '']","['1,879', '']","['3,884', '']","['30', '']","['63', '']"
7984,r214,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,213,"['4,648', '']","['6,703', '']","['6,837', '']","['6,933', '']","['5,083', '']","['1,850', '']","['0', '']","['0', '']","['0', '']"
7984,r215,All institutions -> Ohio U.,All institutions,Ohio U.,2,214,"['3,725', '']","['4,619', '']","['5,296', '']","['6,837', '']","['0', '']","['3,462', '']","['3,302', '']","['0', '']","['73', '']"
7984,r216,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,215,"['6,990', '']","['5,293', '']","['4,054', '']","['6,672', '']","['0', '']","['5,275', '']","['1,236', '']","['0', '']","['161', '']"
7984,r217,All institutions -> Creighton U.,All institutions,Creighton U.,2,216,"['4,250', 'i']","['6,159', 'i']","['5,651', 'i']","['6,649', 'i']","['0', 'i']","['2,775', 'i']","['3,874', 'i']","['0', 'i']","['0', 'i']"
7984,r218,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,217,"['1,567', '']","['2,435', '']","['2,632', '']","['6,332', '']","['0', '']","['2,395', '']","['3,937', '']","['0', '']","['0', '']"
7984,r219,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,218,"['3,648', '']","['3,243', '']","['4,927', '']","['6,315', '']","['0', '']","['952', '']","['5,331', '']","['0', '']","['32', '']"
7984,r220,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,219,"['5,625', '']","['6,313', '']","['4,779', '']","['6,170', '']","['0', '']","['5,164', '']","['157', '']","['799', '']","['50', '']"
7984,r221,All institutions -> Rowan U.,All institutions,Rowan U.,2,220,"['5,347', '']","['6,069', '']","['6,151', '']","['6,086', '']","['0', '']","['3,249', '']","['2,798', '']","['0', '']","['39', '']"
7984,r222,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,221,"['2,807', '']","['3,525', '']","['4,483', '']","['6,041', '']","['0', '']","['2,864', '']","['3,177', '']","['0', '']","['0', '']"
7984,r223,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,222,"['4,321', '']","['4,516', '']","['4,659', '']","['5,937', '']","['1,746', '']","['3,353', '']","['768', '']","['0', '']","['70', '']"
7984,r224,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,223,"['4,645', '']","['3,898', '']","['4,573', '']","['5,842', '']","['0', '']","['2,921', '']","['2,921', '']","['0', '']","['0', '']"
7984,r225,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,224,"['4,212', '']","['5,771', '']","['5,045', '']","['5,785', '']","['0', '']","['3,761', '']","['1,672', '']","['0', '']","['352', '']"
7984,r226,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,225,"['5,172', '']","['6,199', '']","['4,978', '']","['5,784', '']","['2,558', '']","['1,621', '']","['760', '']","['845', '']","['0', '']"
7984,r227,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,226,"['6,581', '']","['8,027', '']","['6,664', '']","['5,699', '']","['0', '']","['5,698', '']","['1', '']","['0', '']","['0', '']"
7984,r228,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,227,"['6,873', '']","['8,003', '']","['5,850', '']","['5,603', '']","['511', '']","['682', '']","['0', '']","['4,331', '']","['79', '']"
7984,r229,All institutions -> Chapman U.,All institutions,Chapman U.,2,228,"['2,507', '']","['4,091', '']","['4,431', '']","['5,563', '']","['390', '']","['2,796', '']","['2,377', '']","['0', '']","['0', '']"
7984,r230,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,229,"['5,771', '']","['6,664', '']","['6,831', '']","['5,510', '']","['568', '']","['2,389', '']","['0', '']","['2,551', '']","['2', '']"
7984,r231,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,230,"['3,311', '']","['4,503', '']","['5,581', '']","['5,486', '']","['0', '']","['2,132', '']","['3,354', '']","['0', '']","['0', '']"
7984,r232,All institutions -> Marquette U.,All institutions,Marquette U.,2,231,"['5,377', '']","['6,572', '']","['5,298', '']","['5,446', '']","['88', '']","['2,967', '']","['2,391', '']","['0', '']","['0', '']"
7984,r233,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,232,"['2,118', '']","['2,319', '']","['3,351', '']","['5,444', '']","['4,792', '']","['297', '']","['107', '']","['141', '']","['107', '']"
7984,r234,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,233,"['4,968', '']","['5,363', '']","['5,164', '']","['5,337', '']","['4,915', '']","['320', '']","['28', '']","['74', '']","['0', '']"
7984,r235,All institutions -> Baylor U.,All institutions,Baylor U.,2,234,"['1,717', '']","['2,096', '']","['3,385', '']","['5,327', '']","['230', '']","['3,462', '']","['1,446', '']","['138', '']","['51', '']"
7984,r236,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,235,"['3,656', '']","['3,939', '']","['4,679', '']","['5,281', '']","['75', '']","['2,121', '']","['3,085', '']","['0', '']","['0', '']"
7984,r237,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,236,"['4,930', '']","['5,223', '']","['5,108', '']","['5,223', '']","['0', '']","['3,858', '']","['752', '']","['613', '']","['0', '']"
7984,r238,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,237,"['9,146', '']","['8,079', '']","['5,976', '']","['5,203', '']","['2,609', '']","['1,913', '']","['584', '']","['97', '']","['0', '']"
7984,r239,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,238,"['3,540', '']","['4,725', '']","['4,572', '']","['5,098', '']","['0', '']","['0', '']","['5,098', '']","['0', '']","['0', '']"
7984,r240,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,239,"['4,589', '']","['4,620', '']","['4,525', '']","['5,050', '']","['5', '']","['2,827', '']","['2,104', '']","['114', '']","['0', '']"
7984,r241,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,240,"['2,562', '']","['2,573', '']","['4,055', '']","['5,020', '']","['493', '']","['4,511', '']","['16', '']","['0', '']","['0', '']"
