table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2018,field_2019,field_2020_all_engineering,field_2020_aerospace_aeronautical_and_astronautical_engineering,field_2020_bioengineering_and_biomedical_engineering,field_2020_chemical_engineering,field_2020_civil_engineering,field_2020_electrical_electronic_and_communications_engineering,field_2020_industrial_and_manufacturing_engineering,field_2020_mechanical_engineering,field_2020_metallurgical_and_materials_engineering,field_2020_engineering_nec_
5437,r099,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,98,"['23,293', '']","['26,569', '']","['36,643', '']","['5,362', '']","['3,079', '']","['3,174', '']","['6,323', '']","['12,454', '']","['1,614', '']","['0', '']","['0', '']","['4,637', '']"
5437,r100,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,99,"['33,241', '']","['37,912', '']","['36,447', '']","['1,777', '']","['5', '']","['1,059', '']","['5,878', '']","['7,368', '']","['521', '']","['4,937', '']","['13,454', '']","['1,448', '']"
5437,r101,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,100,"['27,676', '']","['33,128', '']","['35,847', '']","['0', '']","['3,078', '']","['12,982', '']","['2,457', '']","['7,443', '']","['0', '']","['7,714', '']","['0', '']","['2,173', '']"
5437,r102,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,101,"['37,003', '']","['32,947', '']","['33,983', '']","['10,485', '']","['0', '']","['6,802', '']","['4,854', '']","['3,434', '']","['1,706', '']","['115', '']","['1,389', '']","['5,198', '']"
5437,r103,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,102,"['22,396', '']","['25,832', '']","['33,103', '']","['47', '']","['1,590', '']","['1,353', '']","['492', '']","['2,248', '']","['0', '']","['1,862', '']","['40', '']","['25,471', '']"
5437,r104,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,103,"['24,667', '']","['31,845', '']","['33,019', '']","['1,324', '']","['49', '']","['2,592', '']","['9,222', '']","['9,242', '']","['0', '']","['5,397', '']","['4,342', '']","['851', '']"
5437,r105,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,104,"['35,406', '']","['30,434', '']","['32,668', '']","['0', '']","['4,015', '']","['0', '']","['0', '']","['6,012', '']","['13,523', '']","['6,436', '']","['0', '']","['2,682', '']"
5437,r106,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,105,"['29,206', '']","['29,020', '']","['31,937', '']","['0', '']","['2,336', '']","['5,855', '']","['10,158', '']","['7,790', '']","['0', '']","['3,694', '']","['845', '']","['1,259', '']"
5437,r107,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,106,"['25,079', '']","['28,226', '']","['31,496', '']","['0', '']","['12,534', '']","['1,754', '']","['3,922', '']","['4,262', '']","['0', '']","['8,580', '']","['376', '']","['68', '']"
5437,r108,All institutions -> Drexel U.,All institutions,Drexel U.,2,107,"['31,625', '']","['31,330', '']","['31,230', '']","['0', '']","['6,042', '']","['6,032', '']","['2,819', '']","['4,267', '']","['0', '']","['2,879', '']","['7,112', '']","['2,079', '']"
5437,r109,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,108,"['31,903', '']","['31,110', '']","['31,140', '']","['0', '']","['13,253', '']","['3,605', '']","['655', '']","['3,738', '']","['38', '']","['6,330', '']","['0', '']","['3,521', '']"
5437,r110,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,109,"['28,509', '']","['31,825', '']","['30,774', '']","['0', '']","['9,572', '']","['0', '']","['19,618', '']","['0', '']","['1,584', '']","['0', '']","['0', '']","['0', '']"
5437,r111,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,110,"['28,015', '']","['28,632', '']","['30,180', '']","['0', '']","['7,091', '']","['0', '']","['1,995', '']","['8,286', '']","['0', '']","['3,130', '']","['7,127', '']","['2,551', '']"
5437,r112,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,111,"['28,645', '']","['28,489', '']","['29,812', '']","['4,358', '']","['0', '']","['0', '']","['0', '']","['325', '']","['0', '']","['25,073', '']","['0', '']","['56', '']"
5437,r113,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,112,"['20,262', '']","['26,072', '']","['29,811', '']","['0', '']","['5,114', '']","['13,136', '']","['0', '']","['1,947', '']","['0', '']","['4,327', '']","['0', '']","['5,287', '']"
5437,r114,All institutions -> Wright State U.,All institutions,Wright State U.,2,113,"['43,039', '']","['39,164', '']","['29,519', '']","['4,082', '']","['14,741', '']","['0', '']","['0', '']","['6,752', '']","['1,517', '']","['1,161', '']","['1', '']","['1,265', '']"
5437,r115,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,114,"['26,577', '']","['27,439', '']","['28,155', '']","['1,736', '']","['0', '']","['3,438', '']","['3,581', '']","['4,212', '']","['1,516', '']","['7,748', '']","['0', '']","['5,924', '']"
5437,r116,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,115,"['13,188', '']","['28,397', '']","['27,878', '']","['0', '']","['0', '']","['8,182', '']","['3,758', '']","['3,925', '']","['9', '']","['8,238', '']","['2,277', '']","['1,489', '']"
5437,r117,All institutions -> Tufts U.,All institutions,Tufts U.,2,116,"['27,130', '']","['31,630', '']","['26,662', '']","['294', '']","['13,766', '']","['3,193', '']","['3,875', '']","['2,842', '']","['0', '']","['2,382', '']","['0', '']","['310', '']"
5437,r118,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,117,"['17,074', '']","['19,294', '']","['25,869', '']","['2,153', '']","['0', '']","['0', '']","['1,315', '']","['5,403', '']","['9,614', '']","['2,566', '']","['0', '']","['4,818', '']"
5437,r119,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,118,"['21,367', '']","['17,089', '']","['25,423', '']","['0', '']","['864', '']","['0', '']","['6,815', '']","['9,159', '']","['0', '']","['2,197', '']","['0', '']","['6,388', '']"
5437,r120,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,119,"['27,260', '']","['26,586', '']","['25,172', '']","['15', '']","['1,016', '']","['0', '']","['4,397', '']","['4,729', '']","['1,645', '']","['10,955', '']","['1,175', '']","['1,240', '']"
5437,r121,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,120,"['23,067', '']","['25,892', '']","['25,030', '']","['5,666', '']","['1', '']","['1,761', '']","['3,995', '']","['2,956', '']","['154', '']","['1,600', '']","['145', '']","['8,752', '']"
5437,r122,All institutions -> U. Chicago,All institutions,U. Chicago,2,121,"['16,388', '']","['23,773', '']","['24,468', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24,468', '']"
5437,r123,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,122,"['22,145', '']","['25,412', '']","['24,272', '']","['381', '']","['5,352', '']","['0', '']","['2,468', '']","['7,937', '']","['0', '']","['5,563', '']","['0', '']","['2,571', '']"
5437,r124,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,123,"['24,564', '']","['23,447', '']","['24,054', '']","['0', '']","['710', '']","['3,565', '']","['5,025', '']","['3,801', '']","['1,913', '']","['4,845', '']","['4,169', '']","['26', '']"
5437,r125,All institutions -> Brown U.,All institutions,Brown U.,2,124,"['28,149', '']","['23,448', '']","['23,965', '']","['0', '']","['7,678', '']","['2,832', '']","['0', '']","['2,941', '']","['0', '']","['2,885', '']","['3,256', '']","['4,373', '']"
5437,r126,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,125,"['22,908', '']","['20,525', '']","['23,947', '']","['6,577', '']","['0', '']","['0', '']","['327', '']","['5,372', '']","['9,957', '']","['0', '']","['1,714', '']","['0', '']"
5437,r127,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,126,"['19,373', '']","['23,568', '']","['23,939', '']","['388', '']","['1,847', '']","['2,251', '']","['9,204', '']","['1,493', '']","['0', '']","['2,127', '']","['2,854', '']","['3,775', '']"
5437,r128,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,127,"['24,238', '']","['23,090', '']","['23,821', '']","['0', '']","['8,668', '']","['5,890', '']","['712', '']","['4,844', '']","['0', '']","['0', '']","['2,952', '']","['755', '']"
5437,r129,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,128,"['20,617', '']","['21,029', '']","['23,758', '']","['97', '']","['3,980', '']","['3,044', '']","['732', '']","['2,236', '']","['0', '']","['10,747', '']","['2,252', '']","['670', '']"
5437,r130,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,129,"['19,239', '']","['23,861', '']","['23,457', '']","['0', '']","['0', '']","['1,638', '']","['8,007', '']","['9,776', '']","['0', '']","['4,036', '']","['0', '']","['0', '']"
5437,r131,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,130,"['28,252', '']","['28,337', '']","['23,140', '']","['0', '']","['4,878', '']","['2,278', '']","['9,672', '']","['2,967', '']","['0', '']","['3,172', '']","['0', '']","['173', '']"
5437,r132,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,131,"['19,675', '']","['22,498', '']","['22,933', '']","['6,710', '']","['493', '']","['0', '']","['178', '']","['3,481', '']","['141', '']","['2,334', '']","['487', '']","['9,109', '']"
5437,r133,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,132,"['17,781', '']","['19,928', '']","['22,922', '']","['0', '']","['3,887', '']","['0', '']","['4,856', '']","['3,701', '']","['584', '']","['3,591', '']","['0', '']","['6,303', '']"
5437,r134,All institutions -> George Washington U.,All institutions,George Washington U.,2,133,"['17,136', '']","['21,712', '']","['22,682', '']","['2,651', '']","['6,722', '']","['0', '']","['2,909', '']","['6,296', '']","['1,450', '']","['1,287', '']","['7', '']","['1,360', '']"
5437,r135,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,134,"['18,611', '']","['20,264', '']","['20,910', '']","['0', '']","['1,064', '']","['574', '']","['14', '']","['5,196', '']","['2,322', '']","['1,604', '']","['0', '']","['10,136', '']"
5437,r136,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,135,"['36,672', '']","['19,550', '']","['20,317', '']","['0', '']","['39', '']","['5,488', '']","['2,794', '']","['454', '']","['0', '']","['1,455', '']","['0', '']","['10,087', '']"
5437,r137,All institutions -> U. Kansas,All institutions,U. Kansas,2,136,"['17,481', '']","['20,869', '']","['19,830', '']","['896', '']","['5,398', '']","['3,005', '']","['3,125', '']","['4,759', '']","['0', '']","['782', '']","['18', '']","['1,847', '']"
5437,r138,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,137,"['11,933', '']","['16,000', '']","['19,781', '']","['0', '']","['0', '']","['0', '']","['6,228', '']","['3,486', '']","['48', '']","['4,943', '']","['0', '']","['5,076', '']"
5437,r139,All institutions -> U. Georgia,All institutions,U. Georgia,2,138,"['21,346', '']","['18,444', '']","['19,273', '']","['0', '']","['2,090', '']","['5,308', '']","['6,325', '']","['3,990', '']","['0', '']","['0', '']","['0', '']","['1,560', '']"
5437,r140,All institutions -> U. Louisville,All institutions,U. Louisville,2,139,"['17,321', '']","['16,302', '']","['18,105', '']","['2', '']","['4,476', '']","['781', '']","['1,956', '']","['4,368', '']","['1,605', '']","['1,140', '']","['0', '']","['3,777', '']"
5437,r141,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,140,"['14,027', '']","['14,922', '']","['17,843', '']","['616', '']","['0', '']","['49', '']","['6,410', '']","['8,186', '']","['0', '']","['96', '']","['417', '']","['2,069', '']"
5437,r142,All institutions -> U. Idaho,All institutions,U. Idaho,2,141,"['17,190', '']","['17,497', '']","['17,035', '']","['1,031', '']","['1,473', '']","['725', '']","['3,114', '']","['1,644', '']","['8', '']","['610', '']","['727', '']","['7,703', '']"
5437,r143,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,142,"['13,704', '']","['16,446', '']","['16,903', '']","['0', '']","['6', '']","['5,510', '']","['3,205', '']","['2,882', '']","['735', '']","['1,205', '']","['1,841', '']","['1,519', '']"
5437,r144,All institutions -> Ohio U.,All institutions,Ohio U.,2,143,"['21,226', 'i']","['19,502', '']","['16,291', '']","['2,781', '']","['0', '']","['6,854', '']","['886', '']","['561', '']","['124', '']","['418', '']","['608', '']","['4,059', '']"
5437,r145,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,144,"['15,184', '']","['17,278', '']","['16,225', '']","['0', '']","['10,598', '']","['1,184', '']","['651', '']","['1,041', '']","['89', '']","['2,478', '']","['0', '']","['184', '']"
5437,r146,All institutions -> U. Rochester,All institutions,U. Rochester,2,145,"['13,418', '']","['14,872', '']","['16,116', '']","['0', '']","['6,329', '']","['1,062', '']","['0', '']","['4,431', '']","['0', '']","['3,367', '']","['0', '']","['927', '']"
5437,r147,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,146,"['14,827', '']","['14,001', '']","['15,943', '']","['0', '']","['0', '']","['2,647', '']","['1,510', '']","['4,637', '']","['777', '']","['6,372', '']","['0', '']","['0', '']"
5437,r148,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,147,"['13,114', '']","['15,773', '']","['15,205', '']","['0', '']","['970', '']","['0', '']","['0', '']","['1,484', '']","['0', '']","['1,337', '']","['10,184', '']","['1,230', '']"
5437,r149,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,148,"['12,912', '']","['13,852', '']","['15,191', '']","['0', '']","['1,316', '']","['0', '']","['6,763', '']","['888', '']","['0', '']","['5,126', '']","['0', '']","['1,098', '']"
5437,r150,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,149,"['7,928', '']","['11,265', '']","['14,294', '']","['0', '']","['2,928', '']","['0', '']","['0', '']","['0', '']","['11,366', '']","['0', '']","['0', '']","['0', '']"
5437,r151,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,150,"['11,555', '']","['12,030', '']","['14,007', '']","['0', '']","['0', '']","['0', '']","['3,228', '']","['2,196', '']","['720', '']","['3,168', '']","['0', '']","['4,695', '']"
5437,r152,All institutions -> Boise State U.,All institutions,Boise State U.,2,151,"['11,907', '']","['11,688', '']","['13,956', '']","['128', '']","['2,855', '']","['97', '']","['864', '']","['3,047', '']","['728', '']","['139', '']","['3,741', '']","['2,357', '']"
5437,r153,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,152,"['5,462', '']","['8,821', '']","['13,661', '']","['850', '']","['281', '']","['657', '']","['692', '']","['1,628', '']","['764', '']","['912', '']","['52', '']","['7,825', '']"
5437,r154,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,153,"['14,054', '']","['13,213', '']","['13,182', '']","['0', '']","['0', '']","['760', '']","['0', '']","['714', '']","['0', '']","['2,632', '']","['0', '']","['9,076', '']"
5437,r155,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,154,"['13,245', '']","['14,043', '']","['13,084', '']","['573', '']","['0', '']","['4,688', '']","['522', '']","['296', '']","['0', '']","['1,343', '']","['332', '']","['5,330', '']"
5437,r156,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,155,"['11,941', '']","['12,134', '']","['12,856', '']","['0', '']","['12,856', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5437,r157,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,156,"['17,235', '']","['14,634', '']","['12,806', '']","['0', '']","['2,687', '']","['3,462', '']","['2,878', '']","['1,237', '']","['697', '']","['1,414', '']","['0', '']","['431', '']"
5437,r158,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,157,"['16,192', '']","['15,736', '']","['12,729', '']","['0', '']","['82', '']","['0', '']","['4,499', '']","['1,442', '']","['0', '']","['4,406', '']","['3', '']","['2,297', '']"
5437,r159,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,158,"['13,111', '']","['11,226', '']","['12,677', '']","['0', '']","['0', '']","['4,817', '']","['1,211', '']","['663', '']","['24', '']","['522', '']","['2,256', '']","['3,184', '']"
5437,r160,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,159,"['12,926', '']","['8,374', '']","['12,015', '']","['10,584', '']","['0', '']","['0', '']","['86', '']","['423', '']","['0', '']","['794', '']","['0', '']","['128', '']"
5437,r161,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,160,"['12,976', '']","['15,241', '']","['11,934', '']","['1,239', '']","['4,788', '']","['302', '']","['655', '']","['2,841', '']","['400', '']","['960', '']","['236', '']","['513', '']"
5437,r162,All institutions -> Rowan U.,All institutions,Rowan U.,2,161,"['5,541', '']","['8,447', '']","['11,784', '']","['0', '']","['2,160', '']","['2,647', '']","['4,058', '']","['938', '']","['0', '']","['193', '']","['0', '']","['1,788', '']"
5437,r163,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,162,"['10,333', '']","['11,513', '']","['11,459', '']","['0', '']","['2,832', '']","['1,045', '']","['1,290', '']","['1,004', '']","['30', '']","['1,839', '']","['781', '']","['2,638', '']"
5437,r164,All institutions -> Emory U.,All institutions,Emory U.,2,163,"['6,000', '']","['9,614', '']","['11,349', '']","['0', '']","['11,349', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5437,r165,All institutions -> U. Akron,All institutions,U. Akron,2,164,"['18,878', '']","['16,650', '']","['11,345', '']","['0', '']","['1,151', '']","['4,381', '']","['1,487', '']","['931', '']","['0', '']","['3,142', '']","['0', '']","['253', '']"
5437,r166,All institutions -> U. Vermont,All institutions,U. Vermont,2,165,"['7,712', '']","['7,864', '']","['11,209', '']","['1,894', '']","['0', '']","['0', '']","['3,559', '']","['3,164', '']","['0', '']","['2,197', '']","['0', '']","['395', '']"
5437,r167,All institutions -> U. Memphis,All institutions,U. Memphis,2,166,"['9,806', '']","['9,464', '']","['10,741', '']","['0', '']","['2,298', '']","['0', '']","['5,836', '']","['803', '']","['0', '']","['1,109', '']","['28', '']","['667', '']"
5437,r168,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,167,"['12,099', '']","['11,450', '']","['10,574', '']","['98', '']","['0', '']","['50', '']","['2,788', '']","['73', '']","['0', '']","['0', '']","['0', '']","['7,565', '']"
5437,r169,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,168,"['13,123', '']","['11,766', '']","['10,393', '']","['0', '']","['745', '']","['21', '']","['1,377', '']","['1,945', '']","['1,128', '']","['2,768', '']","['0', '']","['2,409', '']"
5437,r170,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,169,"['2,200', '']","['3,234', '']","['10,257', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10,257', '']","['0', '']"
5437,r171,All institutions -> Villanova U.,All institutions,Villanova U.,2,170,"['9,293', '']","['9,612', '']","['10,193', '']","['0', '']","['0', '']","['1,003', '']","['3,468', '']","['1,340', '']","['0', '']","['1,222', '']","['0', '']","['3,160', '']"
5437,r172,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,171,"['7,910', '']","['10,632', '']","['10,182', '']","['0', '']","['319', '']","['2,052', '']","['1,369', '']","['1,228', '']","['0', '']","['1,808', '']","['0', '']","['3,406', '']"
5437,r173,All institutions -> Marquette U.,All institutions,Marquette U.,2,172,"['7,898', '']","['8,988', '']","['10,059', '']","['0', '']","['4,159', '']","['0', '']","['1,050', '']","['1,788', '']","['0', '']","['867', '']","['0', '']","['2,195', '']"
5437,r174,All institutions -> U. Toledo,All institutions,U. Toledo,2,173,"['10,410', '']","['11,256', '']","['10,023', '']","['0', '']","['581', '']","['2,226', '']","['711', '']","['480', '']","['0', '']","['3,928', '']","['0', '']","['2,097', '']"
5437,r175,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,174,"['6,835', '']","['9,207', '']","['9,798', '']","['0', '']","['0', '']","['0', '']","['1,465', '']","['5,889', '']","['0', '']","['1,722', '']","['0', '']","['722', '']"
5437,r176,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,175,"['10,024', '']","['9,915', '']","['9,683', '']","['0', '']","['182', '']","['0', '']","['1,808', '']","['3,095', '']","['312', '']","['3,012', '']","['742', '']","['532', '']"
5437,r177,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,176,"['12,058', '']","['10,889', '']","['9,363', '']","['0', '']","['0', '']","['1,849', '']","['2,954', '']","['2,394', '']","['0', '']","['2,112', '']","['21', '']","['33', '']"
5437,r178,All institutions -> Temple U.,All institutions,Temple U.,2,177,"['7,719', '']","['8,042', '']","['9,294', '']","['0', '']","['3,150', '']","['0', '']","['2,145', '']","['1,432', '']","['0', '']","['1,800', '']","['0', '']","['767', '']"
5437,r179,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,178,"['6,669', '']","['7,800', '']","['8,542', '']","['0', '']","['8,542', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5437,r180,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,179,"['4,385', '']","['7,089', '']","['8,351', '']","['0', '']","['0', '']","['0', '']","['660', '']","['7,400', '']","['0', '']","['291', '']","['0', '']","['0', '']"
5437,r181,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,180,"['2,800', '']","['1,687', '']","['8,340', '']","['0', '']","['3,748', '']","['0', '']","['176', '']","['138', '']","['339', '']","['556', '']","['292', '']","['3,091', '']"
5437,r182,All institutions -> Howard U.,All institutions,Howard U.,2,181,"['9,112', '']","['8,401', '']","['8,336', '']","['360', '']","['0', '']","['466', '']","['1,419', '']","['3,298', '']","['0', '']","['1,179', '']","['0', '']","['1,614', '']"
5437,r183,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,182,"['7,404', '']","['7,764', '']","['7,944', '']","['0', '']","['1,214', '']","['0', '']","['2,267', '']","['2,796', '']","['0', '']","['1,667', '']","['0', '']","['0', '']"
5437,r184,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,183,"['8,534', '']","['8,197', '']","['7,934', '']","['630', '']","['277', '']","['0', '']","['2,471', '']","['1,842', '']","['0', '']","['2,249', '']","['0', '']","['465', '']"
5437,r185,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,184,"['7,196', '']","['7,507', '']","['7,744', '']","['0', '']","['0', '']","['0', '']","['7,583', '']","['14', '']","['0', '']","['147', '']","['0', '']","['0', '']"
5437,r186,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,185,"['7,301', '']","['7,267', '']","['7,559', '']","['0', '']","['0', '']","['174', '']","['1,950', '']","['2,264', '']","['347', '']","['2,639', '']","['0', '']","['185', '']"
5437,r187,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,186,"['7,823', '']","['7,482', '']","['7,376', '']","['497', '']","['0', '']","['0', '']","['0', '']","['1,315', '']","['0', '']","['2,097', '']","['0', '']","['3,467', '']"
5437,r188,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,187,"['3,002', '']","['3,990', '']","['7,228', '']","['193', '']","['0', '']","['0', '']","['2,006', '']","['3,216', '']","['240', '']","['0', '']","['0', '']","['1,573', '']"
5437,r189,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,188,"['6,034', '']","['6,730', '']","['7,179', '']","['0', '']","['2,062', '']","['0', '']","['27', '']","['1,575', '']","['0', '']","['3,192', '']","['0', '']","['323', '']"
5437,r190,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,189,"['6,503', '']","['6,832', '']","['7,088', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,866', '']","['1,111', '']","['2,424', '']","['0', '']","['687', '']"
5437,r191,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,190,"['7,089', '']","['7,193', '']","['7,064', '']","['5,018', '']","['37', '']","['8', '']","['238', '']","['136', '']","['66', '']","['326', '']","['0', '']","['1,235', '']"
5437,r192,All institutions -> Texas State U.,All institutions,Texas State U.,2,191,"['3,504', '']","['4,611', '']","['6,892', '']","['0', '']","['1', '']","['0', '']","['69', '']","['19', '']","['0', '']","['3', '']","['4,412', '']","['2,388', '']"
5437,r193,All institutions -> Tulane U.,All institutions,Tulane U.,2,192,"['7,435', '']","['8,416', '']","['6,881', '']","['0', '']","['3,827', '']","['3,015', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']"
5437,r194,All institutions -> Portland State U.,All institutions,Portland State U.,2,193,"['9,010', '']","['9,160', '']","['6,719', '']","['221', '']","['0', '']","['0', '']","['3,088', '']","['1,794', '']","['218', '']","['559', '']","['702', '']","['137', '']"
5437,r195,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,194,"['8,715', '']","['8,429', '']","['6,671', '']","['305', '']","['2,509', '']","['865', '']","['232', '']","['1,056', '']","['22', '']","['869', '']","['85', '']","['728', '']"
5437,r196,All institutions -> U. Colorado Denver and Anschutz Medical Campus,All institutions,U. Colorado Denver and Anschutz Medical Campus,2,195,"['4,610', '']","['5,003', '']","['6,180', '']","['0', '']","['1,997', '']","['0', '']","['1,062', '']","['1,315', '']","['0', '']","['1,606', '']","['0', '']","['200', '']"
5437,r197,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,196,"['1,214', '']","['3,371', '']","['5,999', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,999', '']"
5437,r198,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,197,"['5,297', '']","['5,372', '']","['5,922', '']","['44', '']","['568', '']","['0', '']","['0', '']","['697', '']","['0', '']","['647', '']","['3,515', '']","['451', '']"
5437,r199,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,198,"['5,391', '']","['5,516', '']","['5,490', '']","['0', '']","['0', '']","['0', '']","['769', '']","['885', '']","['0', '']","['319', '']","['0', '']","['3,517', '']"
5437,r200,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,199,"['5,427', '']","['4,782', '']","['5,362', '']","['1,200', '']","['447', '']","['274', '']","['757', '']","['99', '']","['16', '']","['1,280', '']","['30', '']","['1,259', '']"
5437,r201,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,200,"['3,020', '']","['3,799', '']","['5,297', '']","['17', '']","['0', '']","['106', '']","['211', '']","['528', '']","['1,473', '']","['2,240', '']","['0', '']","['722', '']"
5437,r202,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,201,"['3,835', '']","['5,121', '']","['5,222', '']","['0', '']","['350', '']","['73', '']","['295', '']","['3,046', '']","['0', '']","['442', '']","['48', '']","['968', '']"
