table_id,row_id,time_period,gdp_level_1,gdp_level_2,gdp_level_3,gdp_hierarchy_depth,value
10473,r394,1983,Total R&D,Current $billions,,2,89.9
10473,r395,1983,Total R&D,Constant 2017 $billions,,2,189.2
10473,r396,1983,R&D/GDP (%),Total,,2,2.48
10473,r397,1983,R&D/GDP (%),"R&D, by performer",Business,3,1.75
10473,r398,1983,R&D/GDP (%),"R&D, by performer",Federalb,3,0.44
10473,r399,1983,R&D/GDP (%),"R&D, by performer",Higher education,3,0.23
10473,r400,1983,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
10473,r401,1983,R&D/GDP (%),"R&D, by source of funding",Business,3,1.25
10473,r402,1983,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.14
10473,r403,1983,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.09
10473,r404,1984,GDP,Current $billions,,2,4037.6
10473,r405,1984,GDP,Constant 2017 $billions,,2,8195.3
10473,r406,1984,GDP,Deflatora (2017 = 1.00000),,2,0.49267
10473,r407,1984,Total R&D,Current $billions,,2,102.2
10473,r408,1984,Total R&D,Constant 2017 $billions,,2,207.5
10473,r409,1984,R&D/GDP (%),Total,,2,2.53
10473,r410,1984,R&D/GDP (%),"R&D, by performer",Business,3,1.81
10473,r411,1984,R&D/GDP (%),"R&D, by performer",Federalb,3,0.43
10473,r412,1984,R&D/GDP (%),"R&D, by performer",Higher education,3,0.23
10473,r413,1984,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
10473,r414,1984,R&D/GDP (%),"R&D, by source of funding",Business,3,1.29
10473,r415,1984,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.15
10473,r416,1984,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.09
10473,r417,1985,GDP,Current $billions,,2,4339.0
10473,r418,1985,GDP,Constant 2017 $billions,,2,8537.0
10473,r419,1985,GDP,Deflatora (2017 = 1.00000),,2,0.50826
10473,r420,1985,Total R&D,Current $billions,,2,114.7
10473,r421,1985,Total R&D,Constant 2017 $billions,,2,225.6
10473,r422,1985,R&D/GDP (%),Total,,2,2.64
10473,r423,1985,R&D/GDP (%),"R&D, by performer",Business,3,1.9
10473,r424,1985,R&D/GDP (%),"R&D, by performer",Federalb,3,0.44
10473,r425,1985,R&D/GDP (%),"R&D, by performer",Higher education,3,0.24
10473,r426,1985,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
10473,r427,1985,R&D/GDP (%),"R&D, by source of funding",Business,3,1.34
10473,r428,1985,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.21
10473,r429,1985,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.09
10473,r430,1986,GDP,Current $billions,,2,4579.6
10473,r431,1986,GDP,Constant 2017 $billions,,2,8832.6
10473,r432,1986,GDP,Deflatora (2017 = 1.00000),,2,0.51849
10473,r433,1986,Total R&D,Current $billions,,2,120.2
10473,r434,1986,Total R&D,Constant 2017 $billions,,2,231.9
10473,r435,1986,R&D/GDP (%),Total,,2,2.63
10473,r436,1986,R&D/GDP (%),"R&D, by performer",Business,3,1.88
10473,r437,1986,R&D/GDP (%),"R&D, by performer",Federalb,3,0.43
10473,r438,1986,R&D/GDP (%),"R&D, by performer",Higher education,3,0.25
10473,r439,1986,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
10473,r440,1986,R&D/GDP (%),"R&D, by source of funding",Business,3,1.33
10473,r441,1986,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.19
10473,r442,1986,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.1
10473,r443,1987,GDP,Current $billions,,2,4855.2
10473,r444,1987,GDP,Constant 2017 $billions,,2,9137.7
10473,r445,1987,GDP,Deflatora (2017 = 1.00000),,2,0.53134
10473,r446,1987,Total R&D,Current $billions,,2,126.4
10473,r447,1987,Total R&D,Constant 2017 $billions,,2,237.8
10473,r448,1987,R&D/GDP (%),Total,,2,2.6
10473,r449,1987,R&D/GDP (%),"R&D, by performer",Business,3,1.86
10473,r450,1987,R&D/GDP (%),"R&D, by performer",Federalb,3,0.42
10473,r451,1987,R&D/GDP (%),"R&D, by performer",Higher education,3,0.26
10473,r452,1987,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
10473,r453,1987,R&D/GDP (%),"R&D, by source of funding",Business,3,1.29
10473,r454,1987,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.21
10473,r455,1987,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.11
10473,r456,1988,GDP,Current $billions,,2,5236.4
10473,r457,1988,GDP,Constant 2017 $billions,,2,9519.4
10473,r458,1988,GDP,Deflatora (2017 = 1.00000),,2,0.55008
10473,r459,1988,Total R&D,Current $billions,,2,133.9
10473,r460,1988,Total R&D,Constant 2017 $billions,,2,243.4
10473,r461,1988,R&D/GDP (%),Total,,2,2.56
10473,r462,1988,R&D/GDP (%),"R&D, by performer",Business,3,1.81
10473,r463,1988,R&D/GDP (%),"R&D, by performer",Federalb,3,0.41
10473,r464,1988,R&D/GDP (%),"R&D, by performer",Higher education,3,0.27
10473,r465,1988,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
10473,r466,1988,R&D/GDP (%),"R&D, by source of funding",Business,3,1.3
10473,r467,1988,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.15
10473,r468,1988,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.11
10473,r469,1989,GDP,Current $billions,,2,5641.6
10473,r470,1989,GDP,Constant 2017 $billions,,2,9869.0
10473,r471,1989,GDP,Deflatora (2017 = 1.00000),,2,0.57165
10473,r472,1989,Total R&D,Current $billions,,2,141.9
10473,r473,1989,Total R&D,Constant 2017 $billions,,2,248.2
10473,r474,1989,R&D/GDP (%),Total,,2,2.52
10473,r475,1989,R&D/GDP (%),"R&D, by performer",Business,3,1.77
10473,r476,1989,R&D/GDP (%),"R&D, by performer",Federalb,3,0.4
10473,r477,1989,R&D/GDP (%),"R&D, by performer",Higher education,3,0.28
10473,r478,1989,R&D/GDP (%),"R&D, by performer",Otherc,3,0.07
10473,r479,1989,R&D/GDP (%),"R&D, by source of funding",Business,3,1.33
10473,r480,1989,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.07
10473,r481,1989,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.11
10473,r482,1990,GDP,Current $billions,,2,5963.1
10473,r483,1990,GDP,Constant 2017 $billions,,2,10055.1
10473,r484,1990,GDP,Deflatora (2017 = 1.00000),,2,0.59305
10473,r485,1990,Total R&D,Current $billions,,2,152.0
10473,r486,1990,Total R&D,Constant 2017 $billions,,2,256.3
10473,r487,1990,R&D/GDP (%),Total,,2,2.55
10473,r488,1990,R&D/GDP (%),"R&D, by performer",Business,3,1.8
10473,r489,1990,R&D/GDP (%),"R&D, by performer",Federalb,3,0.39
10473,r490,1990,R&D/GDP (%),"R&D, by performer",Higher education,3,0.28
10473,r491,1990,R&D/GDP (%),"R&D, by performer",Otherc,3,0.07
10473,r492,1990,R&D/GDP (%),"R&D, by source of funding",Business,3,1.4
10473,r493,1990,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.03
10473,r494,1990,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.12
10473,r495,1991,GDP,Current $billions,,2,6158.1
10473,r496,1991,GDP,Constant 2017 $billions,,2,10044.2
10473,r497,1991,GDP,Deflatora (2017 = 1.00000),,2,0.6131
10473,r498,1991,Total R&D,Current $billions,,2,160.9
10473,r499,1991,Total R&D,Constant 2017 $billions,,2,262.4
10473,r500,1991,R&D/GDP (%),Total,,2,2.61
10473,r501,1991,R&D/GDP (%),"R&D, by performer",Business,3,1.86
10473,r502,1991,R&D/GDP (%),"R&D, by performer",Federalb,3,0.38
10473,r503,1991,R&D/GDP (%),"R&D, by performer",Higher education,3,0.3
10473,r504,1991,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
10473,r505,1991,R&D/GDP (%),"R&D, by source of funding",Business,3,1.5
10473,r506,1991,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.99
10473,r507,1991,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
10473,r508,1992,GDP,Current $billions,,2,6520.3
10473,r509,1992,GDP,Constant 2017 $billions,,2,10398.0
10473,r510,1992,GDP,Deflatora (2017 = 1.00000),,2,0.62707
10473,r511,1992,Total R&D,Current $billions,,2,165.4
10473,r512,1992,Total R&D,Constant 2017 $billions,,2,263.7
10473,r513,1992,R&D/GDP (%),Total,,2,2.54
10473,r514,1992,R&D/GDP (%),"R&D, by performer",Business,3,1.79
10473,r515,1992,R&D/GDP (%),"R&D, by performer",Federalb,3,0.37
10473,r516,1992,R&D/GDP (%),"R&D, by performer",Higher education,3,0.3
10473,r517,1992,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
10473,r518,1992,R&D/GDP (%),"R&D, by source of funding",Business,3,1.48
10473,r519,1992,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.93
10473,r520,1992,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
10473,r521,1993,GDP,Current $billions,,2,6858.6
10473,r522,1993,GDP,Constant 2017 $billions,,2,10684.2
10473,r523,1993,GDP,Deflatora (2017 = 1.00000),,2,0.64194
10473,r524,1993,Total R&D,Current $billions,,2,165.7
10473,r525,1993,Total R&D,Constant 2017 $billions,,2,258.2
10473,r526,1993,R&D/GDP (%),Total,,2,2.42
10473,r527,1993,R&D/GDP (%),"R&D, by performer",Business,3,1.68
10473,r528,1993,R&D/GDP (%),"R&D, by performer",Federalb,3,0.36
10473,r529,1993,R&D/GDP (%),"R&D, by performer",Higher education,3,0.3
10473,r530,1993,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
10473,r531,1993,R&D/GDP (%),"R&D, by source of funding",Business,3,1.41
10473,r532,1993,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.88
10473,r533,1993,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
10473,r534,1994,GDP,Current $billions,,2,7287.2
10473,r535,1994,GDP,Constant 2017 $billions,,2,11114.6
10473,r536,1994,GDP,Deflatora (2017 = 1.00000),,2,0.65564
10473,r537,1994,Total R&D,Current $billions,,2,169.2
10473,r538,1994,Total R&D,Constant 2017 $billions,,2,258.1
10473,r539,1994,R&D/GDP (%),Total,,2,2.32
10473,r540,1994,R&D/GDP (%),"R&D, by performer",Business,3,1.61
10473,r541,1994,R&D/GDP (%),"R&D, by performer",Federalb,3,0.34
10473,r542,1994,R&D/GDP (%),"R&D, by performer",Higher education,3,0.3
10473,r543,1994,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
10473,r544,1994,R&D/GDP (%),"R&D, by source of funding",Business,3,1.36
10473,r545,1994,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.83
10473,r546,1994,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
10473,r547,1995,GDP,Current $billions,,2,7639.7
10473,r548,1995,GDP,Constant 2017 $billions,,2,11413.0
10473,r549,1995,GDP,Deflatora (2017 = 1.00000),,2,0.66939
10473,r550,1995,Total R&D,Current $billions,,2,183.6
10473,r551,1995,Total R&D,Constant 2017 $billions,,2,274.3
10473,r552,1995,R&D/GDP (%),Total,,2,2.4
10473,r553,1995,R&D/GDP (%),"R&D, by performer",Business,3,1.7
10473,r554,1995,R&D/GDP (%),"R&D, by performer",Federalb,3,0.33
10473,r555,1995,R&D/GDP (%),"R&D, by performer",Higher education,3,0.3
10473,r556,1995,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
10473,r557,1995,R&D/GDP (%),"R&D, by source of funding",Business,3,1.45
10473,r558,1995,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.82
10473,r559,1995,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
10473,r560,1996,GDP,Current $billions,,2,8073.1
10473,r561,1996,GDP,Constant 2017 $billions,,2,11843.6
10473,r562,1996,GDP,Deflatora (2017 = 1.00000),,2,0.68164
10473,r563,1996,Total R&D,Current $billions,,2,197.3
10473,r564,1996,Total R&D,Constant 2017 $billions,,2,289.5
10473,r565,1996,R&D/GDP (%),Total,,2,2.44
10473,r566,1996,R&D/GDP (%),"R&D, by performer",Business,3,1.76
10473,r567,1996,R&D/GDP (%),"R&D, by performer",Federalb,3,0.31
10473,r568,1996,R&D/GDP (%),"R&D, by performer",Higher education,3,0.29
10473,r569,1996,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
10473,r570,1996,R&D/GDP (%),"R&D, by source of funding",Business,3,1.53
10473,r571,1996,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.79
10473,r572,1996,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
10473,r573,1997,GDP,Current $billions,,2,8577.6
10473,r574,1997,GDP,Constant 2017 $billions,,2,12370.3
10473,r575,1997,GDP,Deflatora (2017 = 1.00000),,2,0.6934
10473,r576,1997,Total R&D,Current $billions,,2,211.9
10473,r577,1997,Total R&D,Constant 2017 $billions,,2,305.6
10473,r578,1997,R&D/GDP (%),Total,,2,2.47
10473,r579,1997,R&D/GDP (%),"R&D, by performer",Business,3,1.81
10473,r580,1997,R&D/GDP (%),"R&D, by performer",Federalb,3,0.29
10473,r581,1997,R&D/GDP (%),"R&D, by performer",Higher education,3,0.29
10473,r582,1997,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
10473,r583,1997,R&D/GDP (%),"R&D, by source of funding",Business,3,1.59
10473,r584,1997,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.75
10473,r585,1997,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
10473,r586,1998,GDP,Current $billions,,2,9062.8
10473,r587,1998,GDP,Constant 2017 $billions,,2,12924.9
10473,r588,1998,GDP,Deflatora (2017 = 1.00000),,2,0.70119
10473,r589,1998,Total R&D,Current $billions,,2,225.8
10473,r590,1998,Total R&D,Constant 2017 $billions,,2,322.0
10473,r591,1998,R&D/GDP (%),Total,,2,2.49
10473,r592,1998,R&D/GDP (%),"R&D, by performer",Business,3,1.84
10473,r593,1998,R&D/GDP (%),"R&D, by performer",Federalb,3,0.29
10473,r594,1998,R&D/GDP (%),"R&D, by performer",Higher education,3,0.28
10473,r595,1998,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
10473,r596,1998,R&D/GDP (%),"R&D, by source of funding",Business,3,1.63
10473,r597,1998,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.73
10473,r598,1998,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
10473,r599,1999,GDP,Current $billions,,2,9631.2
10473,r600,1999,GDP,Constant 2017 $billions,,2,13543.8
10473,r601,1999,GDP,Deflatora (2017 = 1.00000),,2,0.71111
10473,r602,1999,Total R&D,Current $billions,,2,244.5
10473,r603,1999,Total R&D,Constant 2017 $billions,,2,343.8
10473,r604,1999,R&D/GDP (%),Total,,2,2.54
10473,r605,1999,R&D/GDP (%),"R&D, by performer",Business,3,1.89
10473,r606,1999,R&D/GDP (%),"R&D, by performer",Federalb,3,0.28
10473,r607,1999,R&D/GDP (%),"R&D, by performer",Higher education,3,0.29
10473,r608,1999,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
10473,r609,1999,R&D/GDP (%),"R&D, by source of funding",Business,3,1.71
10473,r610,1999,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.69
10473,r611,1999,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.14
10473,r612,2000,GDP,Current $billions,,2,10251.0
10473,r613,2000,GDP,Constant 2017 $billions,,2,14096.0
10473,r614,2000,GDP,Deflatora (2017 = 1.00000),,2,0.72722
10473,r615,2000,Total R&D,Current $billions,,2,267.9
10473,r616,2000,Total R&D,Constant 2017 $billions,,2,368.5
10473,r617,2000,R&D/GDP (%),Total,,2,2.61
10473,r618,2000,R&D/GDP (%),"R&D, by performer",Business,3,1.95
10473,r619,2000,R&D/GDP (%),"R&D, by performer",Federalb,3,0.28
10473,r620,2000,R&D/GDP (%),"R&D, by performer",Higher education,3,0.29
10473,r621,2000,R&D/GDP (%),"R&D, by performer",Otherc,3,0.09
10473,r622,2000,R&D/GDP (%),"R&D, by source of funding",Business,3,1.81
10473,r623,2000,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.66
10473,r624,2000,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.14
10473,r625,2001,GDP,Current $billions,,2,10581.9
10473,r626,2001,GDP,Constant 2017 $billions,,2,14230.7
10473,r627,2001,GDP,Deflatora (2017 = 1.00000),,2,0.7436
10473,r628,2001,Total R&D,Current $billions,,2,278.5
10473,r629,2001,Total R&D,Constant 2017 $billions,,2,374.6
10473,r630,2001,R&D/GDP (%),Total,,2,2.63
10473,r631,2001,R&D/GDP (%),"R&D, by performer",Business,3,1.91
10473,r632,2001,R&D/GDP (%),"R&D, by performer",Federalb,3,0.31
10473,r633,2001,R&D/GDP (%),"R&D, by performer",Higher education,3,0.31
10473,r634,2001,R&D/GDP (%),"R&D, by performer",Otherc,3,0.1
10473,r635,2001,R&D/GDP (%),"R&D, by source of funding",Business,3,1.78
10473,r636,2001,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.7
10473,r637,2001,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.15
10473,r638,2002,GDP,Current $billions,,2,10929.1
10473,r639,2002,GDP,Constant 2017 $billions,,2,14472.7
10473,r640,2002,GDP,Deflatora (2017 = 1.00000),,2,0.75515
10473,r641,2002,Total R&D,Current $billions,,2,277.9
10473,r642,2002,Total R&D,Constant 2017 $billions,,2,368.0
10473,r643,2002,R&D/GDP (%),Total,,2,2.54
10473,r644,2002,R&D/GDP (%),"R&D, by performer",Business,3,1.77
10473,r645,2002,R&D/GDP (%),"R&D, by performer",Federalb,3,0.32
10473,r646,2002,R&D/GDP (%),"R&D, by performer",Higher education,3,0.34
10473,r647,2002,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
10473,r648,2002,R&D/GDP (%),"R&D, by source of funding",Business,3,1.65
10473,r649,2002,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.72
10473,r650,2002,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.17
10473,r651,2003,GDP,Current $billions,,2,11456.5
10473,r652,2003,GDP,Constant 2017 $billions,,2,14877.3
10473,r653,2003,GDP,Deflatora (2017 = 1.00000),,2,0.77006
10473,r654,2003,Total R&D,Current $billions,,2,291.4
10473,r655,2003,Total R&D,Constant 2017 $billions,,2,378.4
10473,r656,2003,R&D/GDP (%),Total,,2,2.54
10473,r657,2003,R&D/GDP (%),"R&D, by performer",Business,3,1.75
10473,r658,2003,R&D/GDP (%),"R&D, by performer",Federalb,3,0.33
10473,r659,2003,R&D/GDP (%),"R&D, by performer",Higher education,3,0.35
10473,r660,2003,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
10473,r661,2003,R&D/GDP (%),"R&D, by source of funding",Business,3,1.63
10473,r662,2003,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.74
10473,r663,2003,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.18
10473,r664,2004,GDP,Current $billions,,2,12217.2
10473,r665,2004,GDP,Constant 2017 $billions,,2,15449.8
10473,r666,2004,GDP,Deflatora (2017 = 1.00000),,2,0.79077
10473,r667,2004,Total R&D,Current $billions,,2,302.7
10473,r668,2004,Total R&D,Constant 2017 $billions,,2,382.8
10473,r669,2004,R&D/GDP (%),Total,,2,2.48
10473,r670,2004,R&D/GDP (%),"R&D, by performer",Business,3,1.7
10473,r671,2004,R&D/GDP (%),"R&D, by performer",Federalb,3,0.31
10473,r672,2004,R&D/GDP (%),"R&D, by performer",Higher education,3,0.35
10473,r673,2004,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
10473,r674,2004,R&D/GDP (%),"R&D, by source of funding",Business,3,1.57
10473,r675,2004,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.74
10473,r676,2004,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.17
10473,r677,2005,GDP,Current $billions,,2,13039.2
10473,r678,2005,GDP,Constant 2017 $billions,,2,15988.0
10473,r679,2005,GDP,Deflatora (2017 = 1.00000),,2,0.81556
10473,r680,2005,Total R&D,Current $billions,,2,325.3
10473,r681,2005,Total R&D,Constant 2017 $billions,,2,398.9
10473,r682,2005,R&D/GDP (%),Total,,2,2.49
10473,r683,2005,R&D/GDP (%),"R&D, by performer",Business,3,1.73
10473,r684,2005,R&D/GDP (%),"R&D, by performer",Federalb,3,0.3
10473,r685,2005,R&D/GDP (%),"R&D, by performer",Higher education,3,0.35
10473,r686,2005,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
10473,r687,2005,R&D/GDP (%),"R&D, by source of funding",Business,3,1.59
10473,r688,2005,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.73
10473,r689,2005,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.17
10473,r690,2006,GDP,Current $billions,,2,13815.6
10473,r691,2006,GDP,Constant 2017 $billions,,2,16433.1
10473,r692,2006,GDP,Deflatora (2017 = 1.00000),,2,0.84071
10473,r693,2006,Total R&D,Current $billions,,2,350.9
10473,r694,2006,Total R&D,Constant 2017 $billions,,2,417.4
10473,r695,2006,R&D/GDP (%),Total,,2,2.54
10473,r696,2006,R&D/GDP (%),"R&D, by performer",Business,3,1.79
10473,r697,2006,R&D/GDP (%),"R&D, by performer",Federalb,3,0.3
10473,r698,2006,R&D/GDP (%),"R&D, by performer",Higher education,3,0.34
10473,r699,2006,R&D/GDP (%),"R&D, by performer",Otherc,3,0.1
10473,r700,2006,R&D/GDP (%),"R&D, by source of funding",Business,3,1.64
10473,r701,2006,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.72
10473,r702,2006,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.17
10473,r703,2007,GDP,Current $billions,,2,14474.2
10473,r704,2007,GDP,Constant 2017 $billions,,2,16762.4
10473,r705,2007,GDP,Deflatora (2017 = 1.00000),,2,0.86349
10473,r706,2007,Total R&D,Current $billions,,2,377.9
10473,r707,2007,Total R&D,Constant 2017 $billions,,2,437.6
10473,r708,2007,R&D/GDP (%),Total,,2,2.61
10473,r709,2007,R&D/GDP (%),"R&D, by performer",Business,3,1.86
10473,r710,2007,R&D/GDP (%),"R&D, by performer",Federalb,3,0.3
10473,r711,2007,R&D/GDP (%),"R&D, by performer",Higher education,3,0.34
10473,r712,2007,R&D/GDP (%),"R&D, by performer",Otherc,3,0.1
10473,r713,2007,R&D/GDP (%),"R&D, by source of funding",Business,3,1.71
10473,r714,2007,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.73
10473,r715,2007,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.18
10473,r716,2008,GDP,Current $billions,,2,14769.9
10473,r717,2008,GDP,Constant 2017 $billions,,2,16781.5
10473,r718,2008,GDP,Deflatora (2017 = 1.00000),,2,0.88013
10473,r719,2008,Total R&D,Current $billions,,2,404.8
10473,r720,2008,Total R&D,Constant 2017 $billions,,2,459.9
10473,r721,2008,R&D/GDP (%),Total,,2,2.74
10473,r722,2008,R&D/GDP (%),"R&D, by performer",Business,3,1.97
10473,r723,2008,R&D/GDP (%),"R&D, by performer",Federalb,3,0.31
10473,r724,2008,R&D/GDP (%),"R&D, by performer",Higher education,3,0.35
10473,r725,2008,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
10473,r726,2008,R&D/GDP (%),"R&D, by source of funding",Business,3,1.75
10473,r727,2008,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.8
10473,r728,2008,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.2
10473,r729,2009,GDP,Current $billions,,2,14478.1
10473,r730,2009,GDP,Constant 2017 $billions,,2,16349.1
10473,r731,2009,GDP,Deflatora (2017 = 1.00000),,2,0.88556
10473,r732,2009,Total R&D,Current $billions,,2,402.9
10473,r733,2009,Total R&D,Constant 2017 $billions,,2,455.0
10473,r734,2009,R&D/GDP (%),Total,,2,2.78
10473,r735,2009,R&D/GDP (%),"R&D, by performer",Business,3,1.95
10473,r736,2009,R&D/GDP (%),"R&D, by performer",Federalb,3,0.33
10473,r737,2009,R&D/GDP (%),"R&D, by performer",Higher education,3,0.38
10473,r738,2009,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
10473,r739,2009,R&D/GDP (%),"R&D, by source of funding",Business,3,1.7
10473,r740,2009,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.87
10473,r741,2009,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.21
10473,r742,2010,GDP,Current $billions,,2,15049.0
10473,r743,2010,GDP,Constant 2017 $billions,,2,16789.8
10473,r744,2010,GDP,Deflatora (2017 = 1.00000),,2,0.89632
10473,r745,2010,Total R&D,Current $billions,,2,406.6
10473,r746,2010,Total R&D,Constant 2017 $billions,,2,453.6
10473,r747,2010,R&D/GDP (%),Total,,2,2.7
10473,r748,2010,R&D/GDP (%),"R&D, by performer",Business,3,1.85
10473,r749,2010,R&D/GDP (%),"R&D, by performer",Federalb,3,0.34
10473,r750,2010,R&D/GDP (%),"R&D, by performer",Higher education,3,0.39
10473,r751,2010,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
10473,r752,2010,R&D/GDP (%),"R&D, by source of funding",Business,3,1.65
10473,r753,2010,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.84
10473,r754,2010,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.21
10473,r755,2011,GDP,Current $billions,,2,15599.7
10473,r756,2011,GDP,Constant 2017 $billions,,2,17052.4
10473,r757,2011,GDP,Deflatora (2017 = 1.00000),,2,0.91481
10473,r758,2011,Total R&D,Current $billions,,2,426.2
10473,r759,2011,Total R&D,Constant 2017 $billions,,2,465.9
10473,r760,2011,R&D/GDP (%),Total,,2,2.73
10473,r761,2011,R&D/GDP (%),"R&D, by performer",Business,3,1.89
10473,r762,2011,R&D/GDP (%),"R&D, by performer",Federalb,3,0.34
10473,r763,2011,R&D/GDP (%),"R&D, by performer",Higher education,3,0.39
10473,r764,2011,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
10473,r765,2011,R&D/GDP (%),"R&D, by source of funding",Business,3,1.71
10473,r766,2011,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.81
10473,r767,2011,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.21
10473,r768,2012,GDP,Current $billions,,2,16254.0
10473,r769,2012,GDP,Constant 2017 $billions,,2,17442.8
10473,r770,2012,GDP,Deflatora (2017 = 1.00000),,2,0.93185
10473,r771,2012,Total R&D,Current $billions,,2,433.7
10473,r772,2012,Total R&D,Constant 2017 $billions,,2,465.4
10473,r773,2012,R&D/GDP (%),Total,,2,2.67
10473,r774,2012,R&D/GDP (%),"R&D, by performer",Business,3,1.86
10473,r775,2012,R&D/GDP (%),"R&D, by performer",Federalb,3,0.32
10473,r776,2012,R&D/GDP (%),"R&D, by performer",Higher education,3,0.37
10473,r777,2012,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
10473,r778,2012,R&D/GDP (%),"R&D, by source of funding",Business,3,1.7
10473,r779,2012,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.76
10473,r780,2012,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.21
10473,r781,2013,GDP,Current $billions,,2,16880.7
10473,r782,2013,GDP,Constant 2017 $billions,,2,17812.2
10473,r783,2013,GDP,Deflatora (2017 = 1.00000),,2,0.94771
10473,r784,2013,Total R&D,Current $billions,,2,454.2
10473,r785,2013,Total R&D,Constant 2017 $billions,,2,479.3
10473,r786,2013,R&D/GDP (%),Total,,2,2.69
10473,r787,2013,R&D/GDP (%),"R&D, by performer",Business,3,1.91
