table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2018,field_2019,field_2020,field_2021_all_geosciences_atmospheric_sciences_and_ocean_sciences,field_2021_atmospheric_science_and_meteorology,field_2021_geological_and_earth_sciences,field_2021_ocean_sciences_and_marine_sciences,field_2021_geosciences_atmospheric_sciences_and_ocean_sciences_nec
7981,r129,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,128,"['5,039', '']","['4,486', '']","['4,008', '']","['3,951', '']","['3,935', '']","['0', '']","['16', '']","['0', '']"
7981,r130,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,129,"['3,165', '']","['2,916', '']","['2,943', '']","['3,849', '']","['126', '']","['1,621', '']","['0', '']","['2,102', '']"
7981,r131,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,130,"['5,151', '']","['4,907', '']","['4,166', '']","['3,775', '']","['0', '']","['0', '']","['3,775', '']","['0', '']"
7981,r132,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,131,"['2,566', '']","['3,168', '']","['3,426', '']","['3,757', '']","['0', '']","['3,747', '']","['0', '']","['10', '']"
7981,r133,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,132,"['4,903', '']","['3,504', '']","['3,188', '']","['3,745', '']","['0', '']","['1,084', '']","['0', '']","['2,661', '']"
7981,r134,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,133,"['5,215', '']","['6,569', '']","['4,265', '']","['3,582', '']","['0', '']","['3,582', '']","['0', '']","['0', '']"
7981,r135,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,134,"['3,867', '']","['4,185', '']","['3,068', '']","['3,534', '']","['185', '']","['3,349', '']","['0', '']","['0', '']"
7981,r136,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,135,"['1,087', '']","['1,178', '']","['2,354', '']","['3,429', '']","['0', '']","['2,203', '']","['0', '']","['1,226', '']"
7981,r137,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,136,"['2,192', '']","['2,537', '']","['3,754', '']","['3,409', '']","['0', '']","['3,409', '']","['0', '']","['0', '']"
7981,r138,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,137,"['3,802', '']","['3,822', '']","['3,897', '']","['3,379', '']","['0', '']","['1,277', '']","['2,102', '']","['0', '']"
7981,r139,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,138,"['2,385', '']","['2,331', '']","['2,966', '']","['3,356', '']","['0', '']","['3,356', '']","['0', '']","['0', '']"
7981,r140,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,139,"['4,372', '']","['3,955', '']","['3,384', '']","['3,298', '']","['0', '']","['3,298', '']","['0', '']","['0', '']"
7981,r141,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,140,"['2,559', '']","['2,096', '']","['2,310', '']","['3,254', '']","['905', '']","['208', '']","['2,006', '']","['135', '']"
7981,r142,All institutions -> U. Vermont,All institutions,U. Vermont,2,141,"['446', '']","['772', '']","['2,716', '']","['3,237', '']","['1,947', '']","['1,284', '']","['6', '']","['0', '']"
7981,r143,All institutions -> Boise State U.,All institutions,Boise State U.,2,142,"['5,633', '']","['3,536', '']","['3,660', '']","['3,129', '']","['68', '']","['2,938', '']","['87', '']","['36', '']"
7981,r144,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,143,"['4,546', '']","['2,613', '']","['2,870', '']","['3,119', '']","['0', '']","['3,119', '']","['0', '']","['0', '']"
7981,r145,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,144,"['3,766', '']","['3,913', '']","['3,060', '']","['3,005', '']","['0', '']","['3,005', '']","['0', '']","['0', '']"
7981,r146,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,145,"['6,451', '']","['5,249', '']","['3,848', '']","['2,960', '']","['13', '']","['1,166', '']","['1,781', '']","['0', '']"
7981,r147,All institutions -> Hampton U.,All institutions,Hampton U.,2,146,"['4,022', '']","['3,779', '']","['3,454', '']","['2,881', '']","['2,212', '']","['0', '']","['661', '']","['8', '']"
7981,r148,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,147,"['1,452', '']","['1,827', '']","['2,089', '']","['2,838', '']","['0', '']","['0', '']","['2,838', '']","['0', '']"
7981,r149,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,148,"['3,124', '']","['2,818', '']","['2,887', '']","['2,803', '']","['0', '']","['6', '']","['0', '']","['2,797', '']"
7981,r150,All institutions -> Baylor U.,All institutions,Baylor U.,2,149,"['2,573', '']","['2,685', '']","['2,185', '']","['2,731', '']","['1,349', '']","['1,139', '']","['243', '']","['0', '']"
7981,r151,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,150,"['1,938', '']","['1,977', '']","['2,177', '']","['2,614', '']","['1,140', '']","['1,474', '']","['0', '']","['0', '']"
7981,r152,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,151,"['1,987', '']","['1,383', '']","['1,979', '']","['2,542', '']","['0', '']","['1,758', '']","['0', '']","['784', '']"
7981,r153,All institutions -> U. Rochester,All institutions,U. Rochester,2,152,"['2,702', '']","['2,765', '']","['3,104', '']","['2,536', '']","['0', '']","['2,536', '']","['0', '']","['0', '']"
7981,r154,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,153,"['1,032', '']","['877', '']","['1,654', '']","['2,475', '']","['252', '']","['6', '']","['2,168', '']","['49', '']"
7981,r155,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,154,"['1,161', '']","['1,281', '']","['1,174', '']","['2,264', '']","['0', '']","['2,264', '']","['0', '']","['0', '']"
7981,r156,All institutions -> Emory U.,All institutions,Emory U.,2,155,"['1,675', '']","['1,237', '']","['1,075', '']","['2,217', '']","['0', '']","['0', '']","['0', '']","['2,217', '']"
7981,r157,All institutions -> Ohio U.,All institutions,Ohio U.,2,156,"['1,400', 'i']","['1,618', '']","['1,697', '']","['2,183', '']","['53', '']","['2,130', '']","['0', '']","['0', '']"
7981,r158,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,157,"['2,978', '']","['2,582', '']","['2,234', '']","['2,158', '']","['0', '']","['968', '']","['773', '']","['417', '']"
7981,r159,All institutions -> Utah State U.,All institutions,Utah State U.,2,158,"['1,836', '']","['1,150', '']","['511', '']","['2,146', '']","['1,133', '']","['1,013', '']","['0', '']","['0', '']"
7981,r160,All institutions -> Temple U.,All institutions,Temple U.,2,159,"['1,721', '']","['1,559', '']","['2,044', '']","['2,108', '']","['0', '']","['2,108', '']","['0', '']","['0', '']"
7981,r161,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,160,"['4,014', '']","['3,639', '']","['2,943', '']","['2,028', '']","['0', '']","['2,028', '']","['0', '']","['0', '']"
7981,r162,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,161,"['5,475', '']","['5,676', '']","['5,487', '']","['2,014', '']","['0', '']","['542', '']","['1,472', '']","['0', '']"
7981,r163,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,162,"['1,017', '']","['1,149', '']","['1,186', '']","['2,013', '']","['369', '']","['0', '']","['0', '']","['1,644', '']"
7981,r164,All institutions -> U. Iowa,All institutions,U. Iowa,2,163,"['2,113', '']","['2,088', '']","['2,441', '']","['1,971', '']","['0', '']","['579', '']","['0', '']","['1,392', '']"
7981,r165,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,164,"['922', '']","['1,327', '']","['1,281', '']","['1,953', '']","['0', '']","['369', '']","['1,446', '']","['138', '']"
7981,r166,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,165,"['1,266', '']","['2,455', '']","['1,760', '']","['1,929', '']","['0', '']","['1,929', '']","['0', '']","['0', '']"
7981,r167,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,166,"['747', '']","['1,444', '']","['2,064', '']","['1,879', '']","['0', '']","['1,879', '']","['0', '']","['0', '']"
7981,r168,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,167,"['723', '']","['1,112', '']","['1,903', '']","['1,875', '']","['0', '']","['412', '']","['1,463', '']","['0', '']"
7981,r169,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,168,"['3,312', '']","['3,313', '']","['1,485', '']","['1,873', '']","['0', '']","['1,873', '']","['0', '']","['0', '']"
7981,r170,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,169,"['2,601', '']","['1,931', '']","['2,837', '']","['1,868', '']","['0', '']","['1,868', '']","['0', '']","['0', '']"
7981,r171,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,170,"['3,355', '']","['1,586', '']","['1,919', '']","['1,861', '']","['0', '']","['1,861', '']","['0', '']","['0', '']"
7981,r172,All institutions -> Portland State U.,All institutions,Portland State U.,2,171,"['2,094', '']","['2,090', '']","['2,212', '']","['1,818', '']","['278', '']","['1,287', '']","['249', '']","['4', '']"
7981,r173,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,172,"['1,128', '']","['1,685', '']","['1,262', '']","['1,815', '']","['0', '']","['1,501', '']","['300', '']","['14', '']"
7981,r174,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,173,"['911', '']","['1,222', '']","['1,125', '']","['1,725', '']","['0', '']","['0', '']","['1,725', '']","['0', '']"
7981,r175,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,174,"['1,278', '']","['1,546', '']","['1,402', '']","['1,660', '']","['0', '']","['1,660', '']","['0', '']","['0', '']"
7981,r176,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,175,"['1,280', '']","['2,049', '']","['1,769', '']","['1,649', '']","['0', '']","['17', '']","['1,507', '']","['125', '']"
7981,r177,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,176,"['1,271', '']","['1,354', '']","['848', '']","['1,643', '']","['8', '']","['561', '']","['0', '']","['1,074', '']"
7981,r178,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,177,"['2,108', '']","['2,026', '']","['1,916', '']","['1,636', '']","['0', '']","['1,636', '']","['0', '']","['0', '']"
7981,r179,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,178,"['2,913', '']","['1,447', '']","['1,792', '']","['1,627', '']","['0', '']","['994', '']","['0', '']","['633', '']"
7981,r180,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,179,"['ne', '']","['ne', '']","['571', '']","['1,617', '']","['0', '']","['472', '']","['201', '']","['944', '']"
7981,r181,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,180,"['2,113', '']","['2,459', '']","['1,699', '']","['1,600', '']","['0', '']","['1,600', '']","['0', '']","['0', '']"
7981,r182,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,181,"['1,070', '']","['1,268', '']","['1,104', '']","['1,500', '']","['0', '']","['1,500', '']","['0', '']","['0', '']"
7981,r183,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,182,"['ne', '']","['ne', '']","['1,029', '']","['1,493', '']","['0', '']","['1,493', '']","['0', '']","['0', '']"
7981,r184,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,183,"['ne', '']","['1,082', '']","['1,621', '']","['1,492', '']","['0', '']","['0', '']","['1,492', '']","['0', '']"
7981,r185,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,184,"['1,301', '']","['1,573', '']","['1,690', '']","['1,415', '']","['462', '']","['40', '']","['913', '']","['0', '']"
7981,r186,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,185,"['1,627', '']","['1,547', '']","['1,351', '']","['1,342', '']","['0', '']","['1,342', '']","['0', '']","['0', '']"
7981,r187,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,186,"['1,797', '']","['1,726', '']","['1,151', '']","['1,306', '']","['342', '']","['324', '']","['640', '']","['0', '']"
7981,r188,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,187,"['1,034', '']","['1,154', '']","['250', '']","['1,249', '']","['126', '']","['32', '']","['1,091', '']","['0', '']"
7981,r189,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,187,"['1,005', '']","['1,335', '']","['988', '']","['1,249', '']","['0', '']","['1,232', '']","['17', '']","['0', '']"
7981,r190,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,189,"['2,356', '']","['1,778', '']","['1,585', '']","['1,244', '']","['0', '']","['1,244', '']","['0', '']","['0', '']"
7981,r191,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,190,"['1,779', '']","['2,110', '']","['1,525', '']","['1,204', '']","['0', '']","['1,204', '']","['0', '']","['0', '']"
7981,r192,All institutions -> Occidental C.,All institutions,Occidental C.,2,191,"['573', '']","['817', '']","['1,086', '']","['1,201', '']","['0', '']","['141', '']","['1,060', '']","['0', '']"
7981,r193,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,192,"['1,475', '']","['818', '']","['1,336', '']","['1,200', '']","['1,200', '']","['0', '']","['0', '']","['0', '']"
7981,r194,All institutions -> Clark U.,All institutions,Clark U.,2,193,"['1,052', '']","['1,787', '']","['1,890', '']","['1,197', '']","['0', '']","['1,052', '']","['145', '']","['0', '']"
7981,r195,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,194,"['785', '']","['842', '']","['894', '']","['1,195', '']","['0', '']","['719', '']","['476', '']","['0', '']"
7981,r196,All institutions -> C. Charleston,All institutions,C. Charleston,2,195,"['1,365', '']","['1,212', '']","['1,048', '']","['1,156', '']","['200', '']","['458', '']","['498', '']","['0', '']"
7981,r197,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,196,"['2,660', '']","['1,490', '']","['1,464', '']","['1,141', '']","['314', '']","['122', '']","['697', '']","['8', '']"
7981,r198,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,197,"['2,574', '']","['2,337', '']","['1,479', '']","['1,130', '']","['0', '']","['1,130', '']","['0', '']","['0', '']"
7981,r199,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,198,"['1,410', '']","['1,362', '']","['1,105', '']","['1,106', '']","['0', '']","['0', '']","['1,106', '']","['0', '']"
7981,r200,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,199,"['1,166', '']","['1,191', '']","['1,510', '']","['1,087', '']","['0', '']","['1,048', '']","['0', '']","['39', '']"
7981,r201,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,200,"['466', '']","['1,043', '']","['1,033', 'i']","['1,084', 'i']","['301', 'i']","['305', 'i']","['477', 'i']","['1', 'i']"
7981,r202,All institutions -> Miami U.,All institutions,Miami U.,2,201,"['1,241', '']","['1,031', '']","['1,354', '']","['1,071', '']","['0', '']","['1,071', '']","['0', '']","['0', '']"
7981,r203,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,202,"['366', '']","['1,111', '']","['1,009', '']","['1,054', '']","['0', '']","['1,054', '']","['0', '']","['0', '']"
7981,r204,All institutions -> Kent State U.,All institutions,Kent State U.,2,203,"['1,022', '']","['942', '']","['958', '']","['1,038', '']","['25', '']","['959', '']","['0', '']","['54', '']"
7981,r205,All institutions -> American U.,All institutions,American U.,2,204,"['511', '']","['482', '']","['642', '']","['1,035', '']","['0', '']","['0', '']","['0', '']","['1,035', '']"
7981,r206,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,205,"['1,442', '']","['3', '']","['104', '']","['1,030', '']","['0', '']","['209', '']","['821', '']","['0', '']"
7981,r207,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,206,"['1,175', '']","['979', '']","['842', '']","['1,013', '']","['122', '']","['866', '']","['0', '']","['25', '']"
7981,r208,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,207,"['1,297', '']","['1,147', '']","['1,339', '']","['1,010', '']","['0', '']","['1,010', '']","['0', '']","['0', '']"
7981,r209,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,208,"['1,210', '']","['1,406', '']","['1,196', '']","['1,005', '']","['0', '']","['54', '']","['871', '']","['80', '']"
7981,r210,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,209,"['1,131', '']","['554', '']","['1,211', '']","['995', '']","['151', '']","['633', '']","['116', '']","['95', '']"
7981,r211,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,210,"['1,274', '']","['1,334', '']","['891', '']","['988', '']","['0', '']","['929', '']","['0', '']","['59', '']"
7981,r212,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,211,"['653', '']","['701', '']","['1,021', '']","['943', '']","['0', '']","['943', '']","['0', '']","['0', '']"
7981,r213,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,212,"['1,266', '']","['926', '']","['1,272', '']","['938', '']","['0', '']","['938', '']","['0', '']","['0', '']"
7981,r214,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,213,"['1,439', '']","['1,143', '']","['1,171', '']","['913', '']","['0', '']","['913', '']","['0', '']","['0', '']"
7981,r215,All institutions -> Carleton C.,All institutions,Carleton C.,2,214,"['292', '']","['1,607', '']","['863', '']","['900', '']","['0', '']","['900', '']","['0', '']","['0', '']"
7981,r216,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,215,"['259', '']","['774', '']","['719', '']","['890', '']","['32', '']","['689', '']","['98', '']","['71', '']"
7981,r217,All institutions -> Stockton U.,All institutions,Stockton U.,2,216,"['2,171', '']","['2,484', '']","['2,789', '']","['885', '']","['15', '']","['0', '']","['776', '']","['94', '']"
7981,r218,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,217,"['915', '']","['1,050', '']","['895', '']","['869', '']","['0', '']","['209', '']","['0', '']","['660', '']"
7981,r219,All institutions -> U. New England,All institutions,U. New England,2,218,"['1,092', '']","['1,405', '']","['936', '']","['867', '']","['0', '']","['0', '']","['867', '']","['0', '']"
7981,r220,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,218,"['1,275', '']","['1,289', '']","['877', '']","['867', '']","['0', '']","['867', '']","['0', '']","['0', '']"
7981,r221,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,220,"['302', '']","['567', '']","['461', '']","['853', '']","['0', '']","['853', '']","['0', '']","['0', '']"
7981,r222,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,221,"['591', '']","['633', '']","['728', '']","['815', '']","['0', '']","['146', '']","['527', '']","['142', '']"
7981,r223,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,222,"['476', '']","['850', '']","['824', '']","['813', '']","['0', '']","['7', '']","['806', '']","['0', '']"
7981,r224,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,223,"['568', '']","['395', '']","['553', '']","['803', '']","['0', '']","['662', '']","['0', '']","['141', '']"
7981,r225,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,224,"['3,991', '']","['1,933', '']","['904', '']","['801', '']","['197', '']","['604', '']","['0', '']","['0', '']"
7981,r226,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,225,"['913', '']","['700', '']","['730', '']","['777', '']","['0', '']","['0', '']","['736', '']","['41', '']"
7981,r227,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,226,"['934', '']","['909', '']","['839', '']","['752', '']","['0', '']","['752', '']","['0', '']","['0', '']"
7981,r228,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,227,"['1,859', '']","['1,832', '']","['2,158', '']","['731', '']","['0', '']","['340', '']","['148', '']","['243', '']"
7981,r229,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,228,"['191', '']","['434', '']","['219', '']","['688', '']","['676', '']","['0', '']","['0', '']","['12', '']"
7981,r230,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,229,"['296', '']","['714', '']","['553', '']","['680', '']","['0', '']","['680', '']","['0', '']","['0', '']"
7981,r231,All institutions -> Colgate U.,All institutions,Colgate U.,2,230,"['765', '']","['511', '']","['453', '']","['677', '']","['0', '']","['460', '']","['0', '']","['217', '']"
7981,r232,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,231,"['1,052', '']","['974', '']","['986', '']","['660', '']","['0', '']","['0', '']","['0', '']","['660', '']"
7981,r233,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,232,"['1,110', '']","['1,079', '']","['775', '']","['649', '']","['0', '']","['0', '']","['649', '']","['0', '']"
7981,r234,All institutions -> James Madison U.,All institutions,James Madison U.,2,233,"['678', '']","['1,003', '']","['753', '']","['628', '']","['0', '']","['461', '']","['0', '']","['167', '']"
7981,r235,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,234,"['56', '']","['14', '']","['596', '']","['611', '']","['0', '']","['608', '']","['0', '']","['3', '']"
7981,r236,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,235,"['938', '']","['907', '']","['856', '']","['598', '']","['0', '']","['598', '']","['0', '']","['0', '']"
7981,r237,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,236,"['474', '']","['809', '']","['788', '']","['591', '']","['0', '']","['591', '']","['0', '']","['0', '']"
7981,r238,All institutions -> Amherst C.,All institutions,Amherst C.,2,237,"['74', '']","['169', '']","['439', '']","['567', 'i']","['0', 'i']","['567', 'i']","['0', 'i']","['0', 'i']"
7981,r239,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,238,"['644', '']","['661', '']","['677', '']","['557', '']","['145', '']","['275', '']","['134', '']","['3', '']"
7981,r240,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,239,"['ne', '']","['85', '']","['527', '']","['543', '']","['256', '']","['287', '']","['0', '']","['0', '']"
7981,r241,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,240,"['789', '']","['591', '']","['523', '']","['536', '']","['0', '']","['536', '']","['0', '']","['0', '']"
7981,r242,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,241,"['805', '']","['761', '']","['489', '']","['527', '']","['0', '']","['63', '']","['0', '']","['464', '']"
7981,r243,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,242,"['77', '']","['84', '']","['584', '']","['510', '']","['0', '']","['510', '']","['0', '']","['0', '']"
7981,r244,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,243,"['625', '']","['631', 'i']","['645', '']","['504', '']","['0', '']","['504', '']","['0', '']","['0', '']"
7981,r245,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,244,"['156', '']","['299', '']","['579', '']","['487', '']","['0', '']","['333', '']","['0', '']","['154', '']"
7981,r246,All institutions -> Towson U.,All institutions,Towson U.,2,245,"['650', '']","['653', '']","['709', '']","['481', '']","['0', '']","['481', '']","['0', '']","['0', '']"
7981,r247,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,246,"['440', '']","['1,077', '']","['528', '']","['478', '']","['409', '']","['10', '']","['0', '']","['59', '']"
7981,r248,All institutions -> U. Akron,All institutions,U. Akron,2,247,"['187', '']","['192', '']","['285', '']","['467', '']","['0', '']","['467', '']","['0', '']","['0', '']"
7981,r249,All institutions -> U. Dayton,All institutions,U. Dayton,2,248,"['225', '']","['428', '']","['359', '']","['465', '']","['311', '']","['154', '']","['0', '']","['0', '']"
7981,r250,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,249,"['1,245', '']","['3,466', '']","['2,480', '']","['451', '']","['0', '']","['451', '']","['0', '']","['0', '']"
7981,r251,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,250,"['512', '']","['444', '']","['821', '']","['450', '']","['0', '']","['322', '']","['0', '']","['128', '']"
7981,r252,All institutions -> Villanova U.,All institutions,Villanova U.,2,251,"['824', '']","['809', '']","['826', '']","['443', '']","['0', '']","['381', '']","['62', '']","['0', '']"
7981,r253,All institutions -> New York U.,All institutions,New York U.,2,252,"['361', '']","['434', '']","['401', '']","['436', '']","['0', '']","['242', '']","['194', '']","['0', '']"
7981,r254,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,252,"['1,199', '']","['870', '']","['701', '']","['436', '']","['436', '']","['0', '']","['0', '']","['0', '']"
7981,r255,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,254,"['160', '']","['140', '']","['395', '']","['426', '']","['0', '']","['426', '']","['0', '']","['0', '']"
7981,r256,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,255,"['260', '']","['270', '']","['240', '']","['425', '']","['0', '']","['316', '']","['0', '']","['109', '']"
7981,r257,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,256,"['116', '']","['462', '']","['371', '']","['405', '']","['362', '']","['36', '']","['7', '']","['0', '']"
7981,r258,All institutions -> Marshall U.,All institutions,Marshall U.,2,257,"['39', '']","['164', '']","['258', '']","['404', '']","['0', '']","['0', '']","['0', '']","['404', '']"
7981,r259,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,258,"['414', '']","['427', '']","['817', '']","['402', '']","['0', '']","['402', '']","['0', '']","['0', '']"
7981,r260,All institutions -> Rowan U.,All institutions,Rowan U.,2,259,"['481', '']","['451', '']","['409', '']","['397', '']","['0', '']","['397', '']","['0', '']","['0', '']"
7981,r261,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,260,"['113', '']","['125', '']","['147', '']","['379', '']","['0', '']","['379', '']","['0', '']","['0', '']"
7981,r262,All institutions -> U. Colorado Denver<sup>e</sup>,All institutions,U. Colorado Denver<sup>e</sup>,2,260,"['na', '']","['na', '']","['na', '']","['379', '']","['379', '']","['0', '']","['0', '']","['0', '']"
7981,r263,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,262,"['956', '']","['633', '']","['385', 'i']","['377', '']","['0', '']","['4', '']","['373', '']","['0', '']"
7981,r264,All institutions -> Tufts U.,All institutions,Tufts U.,2,262,"['1,151', '']","['482', '']","['472', '']","['377', '']","['0', '']","['219', '']","['109', '']","['49', '']"
7981,r265,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,264,"['201', 'i']","['214', 'i']","['226', '']","['368', '']","['0', '']","['368', '']","['0', '']","['0', '']"
7981,r266,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,265,"['1,599', '']","['994', '']","['448', '']","['364', '']","['281', '']","['0', '']","['83', '']","['0', '']"
7981,r267,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,266,"['945', '']","['583', '']","['499', '']","['357', '']","['136', '']","['221', '']","['0', '']","['0', '']"
7981,r268,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,267,"['562', '']","['507', '']","['635', '']","['328', '']","['0', '']","['16', '']","['312', '']","['0', '']"
