table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nsf_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
7995,r109,All institutions -> Boise State U.,All institutions,Boise State U.,2,108,"['11,953', '']","['942', '']","['1,783', '']","['4,505', '']","['1,030', '']","['368', '']","['0', '']","['8', '']","['193', '']","['1,873', '']","['1,251', '']"
7995,r110,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,109,"['11,749', '']","['1,232', '']","['677', '']","['718', '']","['127', '']","['667', '']","['235', '']","['0', '']","['0', '']","['7,803', '']","['290', '']"
7995,r111,All institutions -> U. Maine,All institutions,U. Maine,2,110,"['11,636', '']","['774', '']","['2,207', '']","['3,317', '']","['18', '']","['760', '']","['0', '']","['13', '']","['3,301', '']","['824', '']","['422', '']"
7995,r112,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,111,"['11,223', '']","['3,658', '']","['1,087', '']","['1,683', '']","['137', '']","['1,235', '']","['368', '']","['315', '']","['0', '']","['2,362', '']","['378', '']"
7995,r113,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,112,"['11,141', '']","['4,332', '']","['806', '']","['908', '']","['228', '']","['1,536', '']","['0', '']","['97', '']","['1,173', '']","['1,408', '']","['653', '']"
7995,r114,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,113,"['11,056', '']","['375', '']","['343', '']","['839', '']","['125', '']","['4,722', '']","['0', '']","['0', '']","['0', '']","['4,566', '']","['86', '']"
7995,r115,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,114,"['10,889', '']","['3,843', '']","['0', '']","['428', '']","['503', '']","['1,320', '']","['0', '']","['410', '']","['0', '']","['3,702', '']","['683', '']"
7995,r116,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,115,"['10,817', '']","['1,164', '']","['318', '']","['828', '']","['329', '']","['929', '']","['150', '']","['196', '']","['25', '']","['6,690', '']","['188', '']"
7995,r117,All institutions -> Temple U.,All institutions,Temple U.,2,116,"['10,764', '']","['1,661', '']","['257', '']","['1,830', '']","['363', '']","['3,152', '']","['1,366', '']","['168', '']","['0', '']","['888', '']","['1,079', '']"
7995,r118,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,117,"['10,744', '']","['5,505', '']","['254', '']","['332', '']","['383', '']","['890', '']","['14', '']","['936', '']","['0', '']","['1,930', '']","['500', '']"
7995,r119,All institutions -> U. Iowa,All institutions,U. Iowa,2,118,"['10,635', '']","['1,024', '']","['318', '']","['1,041', '']","['223', '']","['2,841', '']","['192', '']","['555', '']","['99', '']","['3,121', '']","['1,221', '']"
7995,r120,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,119,"['10,324', '']","['2,423', '']","['0', '']","['307', '']","['1,170', '']","['3,096', '']","['0', '']","['0', '']","['0', '']","['3,154', '']","['174', '']"
7995,r121,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,120,"['10,226', '']","['900', '']","['678', '']","['2,373', '']","['395', '']","['2,107', '']","['40', '']","['113', '']","['219', '']","['3,230', '']","['171', '']"
7995,r122,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,121,"['10,172', '']","['1,257', '']","['63', '']","['1,020', '']","['499', '']","['4,135', '']","['168', '']","['279', '']","['201', '']","['2,100', '']","['450', '']"
7995,r123,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,122,"['9,945', '']","['714', '']","['167', '']","['930', '']","['352', '']","['4,168', '']","['30', '']","['352', '']","['137', '']","['2,240', '']","['855', '']"
7995,r124,All institutions -> U. Miami,All institutions,U. Miami,2,123,"['9,921', '']","['374', '']","['6,718', '']","['854', '']","['356', '']","['1,020', '']","['194', '']","['16', '']","['0', '']","['382', '']","['7', '']"
7995,r125,All institutions -> Utah State U.,All institutions,Utah State U.,2,124,"['9,915', '']","['1,765', '']","['623', '']","['2,368', '']","['172', '']","['879', '']","['40', '']","['15', '']","['0', '']","['3,520', '']","['533', '']"
7995,r126,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,125,"['9,637', '']","['346', '']","['105', '']","['3,296', '']","['55', '']","['2,586', '']","['260', '']","['21', '']","['1,858', '']","['799', '']","['311', '']"
7995,r127,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,126,"['9,634', '']","['661', '']","['2,600', '']","['3,930', '']","['0', '']","['880', '']","['0', '']","['0', '']","['130', '']","['859', '']","['574', '']"
7995,r128,All institutions -> U. Vermont,All institutions,U. Vermont,2,127,"['9,574', '']","['355', '']","['417', '']","['3,745', '']","['53', '']","['1,281', '']","['20', '']","['182', '']","['2,787', '']","['609', '']","['125', '']"
7995,r129,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,128,"['9,402', '']","['0', '']","['0', '']","['5,596', '']","['0', '']","['3,806', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r130,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,129,"['9,340', '']","['2,369', '']","['65', '']","['1,069', '']","['492', '']","['2,382', '']","['0', '']","['7', '']","['0', '']","['2,547', '']","['409', '']"
7995,r131,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,130,"['9,216', '']","['3,008', '']","['0', '']","['289', '']","['921', '']","['2,064', '']","['0', '']","['159', '']","['0', '']","['1,470', '']","['1,305', '']"
7995,r132,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,131,"['9,215', '']","['1,083', '']","['128', '']","['671', '']","['189', '']","['1,153', '']","['0', '']","['169', '']","['0', '']","['5,315', '']","['507', '']"
7995,r133,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,132,"['9,134', '']","['406', '']","['24', '']","['2,513', '']","['472', '']","['649', '']","['111', '']","['98', '']","['1,662', '']","['2,754', '']","['445', '']"
7995,r134,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,133,"['9,073', '']","['519', '']","['0', '']","['1,375', '']","['658', '']","['903', '']","['121', '']","['8', '']","['0', '']","['4,018', '']","['1,471', '']"
7995,r135,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,134,"['9,028', '']","['1,022', '']","['30', '']","['1,276', '']","['310', '']","['2,143', '']","['22', '']","['182', '']","['0', '']","['3,387', '']","['656', '']"
7995,r136,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,134,"['9,028', '']","['0', '']","['418', '']","['362', '']","['0', '']","['6,957', '']","['14', '']","['192', '']","['0', '']","['964', '']","['121', '']"
7995,r137,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,136,"['8,595', '']","['188', '']","['89', '']","['1,051', '']","['287', '']","['2,057', '']","['23', '']","['319', '']","['0', '']","['3,892', '']","['689', '']"
7995,r138,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,137,"['8,515', '']","['756', '']","['294', '']","['475', '']","['385', '']","['3,374', '']","['338', '']","['797', '']","['0', '']","['0', '']","['2,096', '']"
7995,r139,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,138,"['8,317', '']","['289', '']","['164', '']","['905', '']","['403', '']","['1,580', '']","['48', '']","['103', '']","['0', '']","['4,814', '']","['11', '']"
7995,r140,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,139,"['8,001', '']","['3,136', '']","['495', '']","['732', '']","['116', '']","['788', '']","['85', '']","['532', '']","['18', '']","['1,761', '']","['338', '']"
7995,r141,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,140,"['7,863', '']","['778', '']","['3,431', '']","['1,180', '']","['248', '']","['631', '']","['35', '']","['162', '']","['0', '']","['531', '']","['867', '']"
7995,r142,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,141,"['7,803', '']","['465', '']","['173', '']","['1,780', '']","['1,036', '']","['1,065', '']","['547', '']","['566', '']","['31', '']","['1,011', '']","['1,129', '']"
7995,r143,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,142,"['7,510', '']","['861', '']","['675', '']","['762', '']","['177', '']","['690', '']","['264', '']","['34', '']","['0', '']","['3,227', '']","['820', '']"
7995,r144,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,143,"['7,400', '']","['1,465', '']","['686', '']","['121', '']","['15', '']","['4,239', '']","['0', '']","['0', '']","['0', '']","['869', '']","['5', '']"
7995,r145,All institutions -> U. Louisville,All institutions,U. Louisville,2,144,"['7,312', '']","['0', '']","['163', '']","['597', '']","['99', '']","['622', '']","['205', '']","['35', '']","['0', '']","['5,494', '']","['97', '']"
7995,r146,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,145,"['7,136', '']","['258', '']","['1,573', '']","['937', '']","['0', '']","['1,563', '']","['0', '']","['15', '']","['1,499', '']","['1,152', '']","['139', '']"
7995,r147,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,146,"['7,003', '']","['917', '']","['179', '']","['1,072', '']","['404', '']","['931', '']","['109', '']","['160', '']","['0', '']","['2,658', '']","['573', '']"
7995,r148,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,147,"['6,970', '']","['1,008', '']","['5,082', '']","['9', '']","['0', '']","['700', '']","['0', '']","['0', '']","['0', '']","['126', '']","['45', '']"
7995,r149,All institutions -> Portland State U.,All institutions,Portland State U.,2,148,"['6,865', '']","['1,146', '']","['356', '']","['1,593', '']","['585', '']","['395', '']","['14', '']","['464', '']","['367', '']","['822', '']","['1,123', '']"
7995,r150,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,149,"['6,820', '']","['746', '']","['2,152', '']","['311', '']","['166', '']","['455', '']","['37', '']","['389', '']","['180', '']","['2,257', '']","['127', '']"
7995,r151,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,150,"['6,726', '']","['317', '']","['0', '']","['138', '']","['11', '']","['5,483', '']","['118', '']","['46', '']","['0', '']","['368', '']","['245', '']"
7995,r152,All institutions -> Boston C.,All institutions,Boston C.,2,151,"['6,635', '']","['159', '']","['435', '']","['383', '']","['908', '']","['1,905', '']","['1,002', '']","['529', '']","['0', '']","['0', '']","['1,314', '']"
7995,r153,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,152,"['6,607', '']","['1,166', '']","['0', '']","['2,017', '']","['362', '']","['2,090', '']","['0', '']","['0', '']","['0', '']","['263', '']","['709', '']"
7995,r154,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,153,"['6,535', '']","['1,186', '']","['187', '']","['161', '']","['85', '']","['2,401', '']","['0', '']","['193', '']","['0', '']","['1,995', '']","['327', '']"
7995,r155,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,154,"['6,504', '']","['613', '']","['0', '']","['26', '']","['250', '']","['1,469', '']","['0', '']","['44', '']","['0', '']","['4,102', '']","['0', '']"
7995,r156,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,155,"['6,447', '']","['1,106', '']","['714', '']","['89', '']","['60', '']","['337', '']","['784', '']","['10', '']","['0', '']","['3,032', '']","['315', '']"
7995,r157,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,156,"['6,391', '']","['1,716', '']","['0', '']","['10', '']","['42', '']","['676', '']","['0', '']","['0', '']","['0', '']","['3,575', '']","['372', '']"
7995,r158,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,157,"['6,271', '']","['2,214', '']","['413', '']","['524', '']","['334', '']","['505', '']","['68', '']","['472', '']","['274', '']","['1,241', '']","['226', '']"
7995,r159,All institutions -> Howard U.,All institutions,Howard U.,2,158,"['6,166', '']","['616', '']","['0', '']","['815', '']","['0', '']","['198', '']","['349', '']","['136', '']","['0', '']","['4,052', '']","['0', '']"
7995,r160,All institutions -> William & Mary,All institutions,William & Mary,2,159,"['6,095', '']","['1,024', '']","['2,255', '']","['733', '']","['88', '']","['1,363', '']","['178', '']","['37', '']","['0', '']","['0', '']","['417', '']"
7995,r161,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,160,"['6,067', '']","['302', '']","['1,531', '']","['481', '']","['639', '']","['954', '']","['0', '']","['11', '']","['171', '']","['1,740', '']","['238', '']"
7995,r162,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,161,"['6,029', '']","['1,810', '']","['0', '']","['1,169', '']","['180', '']","['1,420', '']","['253', '']","['915', '']","['0', '']","['0', '']","['282', '']"
7995,r163,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,162,"['5,980', '']","['0', '']","['88', '']","['323', '']","['87', '']","['399', '']","['0', '']","['6', '']","['0', '']","['5,077', '']","['0', '']"
7995,r164,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,163,"['5,892', '']","['90', '']","['4,196', '']","['0', '']","['439', '']","['975', '']","['0', '']","['192', '']","['0', '']","['0', '']","['0', '']"
7995,r165,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,164,"['5,805', '']","['1,141', '']","['140', '']","['950', '']","['121', '']","['1,328', '']","['0', '']","['246', '']","['0', '']","['1,558', '']","['321', '']"
7995,r166,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,165,"['5,621', '']","['520', '']","['0', '']","['415', '']","['509', '']","['3,574', '']","['134', '']","['15', '']","['0', '']","['253', '']","['201', '']"
7995,r167,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,166,"['5,608', '']","['415', '']","['0', '']","['0', '']","['1,146', '']","['169', '']","['0', '']","['0', '']","['0', '']","['3,878', '']","['0', '']"
7995,r168,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,167,"['5,514', '']","['33', '']","['0', '']","['0', '']","['129', '']","['287', '']","['0', '']","['0', '']","['0', '']","['5,065', '']","['0', '']"
7995,r169,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,168,"['5,506', '']","['1,908', '']","['123', '']","['60', '']","['312', '']","['456', '']","['0', '']","['13', '']","['4', '']","['2,630', '']","['0', '']"
7995,r170,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,169,"['5,167', '']","['105', '']","['305', '']","['0', '']","['675', '']","['1,680', '']","['0', '']","['38', '']","['0', '']","['868', '']","['1,496', '']"
7995,r171,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,170,"['5,120', '']","['430', '']","['1,003', '']","['1,025', '']","['187', '']","['599', '']","['114', '']","['17', '']","['0', '']","['1,224', '']","['521', '']"
7995,r172,All institutions -> Tulane U.,All institutions,Tulane U.,2,171,"['5,047', '']","['330', '']","['953', '']","['159', '']","['305', '']","['1,715', '']","['0', '']","['116', '']","['0', '']","['1,378', '']","['91', '']"
7995,r173,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,172,"['5,041', '']","['209', '']","['843', '']","['1,659', '']","['0', '']","['1,325', '']","['120', '']","['108', '']","['0', '']","['0', '']","['777', '']"
7995,r174,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,173,"['4,880', '']","['398', '']","['595', '']","['1,146', '']","['48', '']","['609', '']","['0', '']","['51', '']","['0', '']","['1,576', '']","['457', '']"
7995,r175,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,174,"['4,826', '']","['0', '']","['0', '']","['4,826', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r176,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,175,"['4,776', '']","['1,923', '']","['745', '']","['596', '']","['163', '']","['97', '']","['0', '']","['0', '']","['57', '']","['786', '']","['409', '']"
7995,r177,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,176,"['4,775', '']","['412', '']","['155', '']","['490', '']","['0', '']","['1,997', '']","['183', '']","['900', '']","['0', '']","['237', '']","['401', '']"
7995,r178,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,177,"['4,732', '']","['5', '']","['901', '']","['968', '']","['0', '']","['2,748', '']","['0', '']","['46', '']","['0', '']","['49', '']","['15', '']"
7995,r179,All institutions -> U. Memphis,All institutions,U. Memphis,2,178,"['4,496', '']","['2,537', '']","['19', '']","['179', '']","['240', '']","['719', '']","['0', '']","['0', '']","['0', '']","['511', '']","['291', '']"
7995,r180,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,179,"['4,413', '']","['14', '']","['896', '']","['1,286', '']","['0', '']","['62', '']","['189', '']","['0', '']","['0', '']","['1,779', '']","['187', '']"
7995,r181,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,180,"['4,309', '']","['500', '']","['259', '']","['1,000', '']","['600', '']","['450', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,500', '']"
7995,r182,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,181,"['4,297', '']","['537', '']","['826', '']","['1,383', '']","['256', '']","['299', '']","['0', '']","['251', '']","['370', '']","['105', '']","['270', '']"
7995,r183,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,182,"['4,207', '']","['1,128', '']","['858', '']","['716', '']","['116', '']","['35', '']","['0', '']","['68', '']","['0', '']","['708', '']","['578', '']"
7995,r184,All institutions -> Kent State U.,All institutions,Kent State U.,2,183,"['4,203', '']","['372', '']","['79', '']","['543', '']","['212', '']","['1,735', '']","['161', '']","['121', '']","['0', '']","['272', '']","['708', '']"
7995,r185,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,184,"['4,111', '']","['1,045', '']","['75', '']","['947', '']","['200', '']","['178', '']","['16', '']","['0', '']","['0', '']","['1,378', '']","['272', '']"
7995,r186,All institutions -> U. Akron,All institutions,U. Akron,2,185,"['4,107', '']","['32', '']","['116', '']","['209', '']","['117', '']","['2,172', '']","['10', '']","['6', '']","['0', '']","['1,404', '']","['41', '']"
7995,r187,All institutions -> Marquette U.,All institutions,Marquette U.,2,186,"['4,056', '']","['489', '']","['0', '']","['505', '']","['335', '']","['1,532', '']","['0', '']","['0', '']","['0', '']","['929', '']","['266', '']"
7995,r188,All institutions -> U. Colorado Denver<sup>d</sup>,All institutions,U. Colorado Denver<sup>d</sup>,2,187,"['4,029', '']","['134', '']","['119', '']","['503', '']","['833', '']","['748', '']","['0', '']","['130', '']","['0', '']","['971', '']","['591', '']"
7995,r189,All institutions -> Texas State U.,All institutions,Texas State U.,2,188,"['4,006', '']","['586', '']","['105', '']","['419', '']","['830', '']","['974', '']","['0', '']","['103', '']","['30', '']","['285', '']","['674', '']"
7995,r190,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,189,"['3,948', '']","['358', '']","['344', '']","['1,170', '']","['582', '']","['1,248', '']","['54', '']","['0', '']","['0', '']","['92', '']","['100', '']"
7995,r191,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,190,"['3,939', '']","['119', '']","['155', '']","['785', '']","['201', '']","['1,875', '']","['0', '']","['1', '']","['0', '']","['692', '']","['111', '']"
7995,r192,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,191,"['3,758', '']","['301', '']","['264', '']","['647', '']","['0', '']","['693', '']","['67', '']","['470', '']","['0', '']","['744', '']","['572', '']"
7995,r193,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,192,"['3,750', '']","['150', '']","['38', '']","['310', '']","['9', '']","['561', '']","['0', '']","['4', '']","['33', '']","['419', '']","['2,226', '']"
7995,r194,All institutions -> U. Guam,All institutions,U. Guam,2,193,"['3,650', '']","['0', '']","['3,193', '']","['0', '']","['81', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['376', '']"
7995,r195,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,194,"['3,574', '']","['86', '']","['0', '']","['1,322', '']","['0', '']","['1,464', '']","['0', '']","['12', '']","['0', '']","['690', '']","['0', '']"
7995,r196,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,195,"['3,564', '']","['0', '']","['20', '']","['131', '']","['28', '']","['645', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,740', '']"
7995,r197,All institutions -> Villanova U.,All institutions,Villanova U.,2,196,"['3,411', '']","['71', '']","['139', '']","['509', '']","['20', '']","['736', '']","['273', '']","['0', '']","['0', '']","['1,043', '']","['620', '']"
7995,r198,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,197,"['3,365', '']","['0', '']","['0', '']","['3,365', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r199,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,198,"['3,352', '']","['1,425', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['1,892', '']","['0', '']","['0', '']","['0', '']"
7995,r200,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,199,"['3,293', '']","['221', '']","['189', '']","['397', '']","['1,213', '']","['560', '']","['0', '']","['0', '']","['0', '']","['513', '']","['200', '']"
7995,r201,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,200,"['3,267', 'i']","['317', 'i']","['0', 'i']","['1,082', 'i']","['0', 'i']","['41', 'i']","['257', 'i']","['503', 'i']","['0', 'i']","['926', 'i']","['141', 'i']"
7995,r202,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,201,"['3,244', '']","['5', '']","['4', '']","['2,473', '']","['0', '']","['561', '']","['3', '']","['0', '']","['0', '']","['198', '']","['0', '']"
7995,r203,All institutions -> Hampton U.,All institutions,Hampton U.,2,202,"['3,235', '']","['994', '']","['985', '']","['319', '']","['0', '']","['358', '']","['0', '']","['0', '']","['0', '']","['573', '']","['6', '']"
7995,r204,All institutions -> Rowan U.,All institutions,Rowan U.,2,203,"['3,215', '']","['253', '']","['33', '']","['93', '']","['100', '']","['1,196', '']","['0', '']","['58', '']","['126', '']","['1,356', '']","['0', '']"
7995,r205,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,204,"['3,149', '']","['338', '']","['64', '']","['303', '']","['129', '']","['25', '']","['0', '']","['93', '']","['0', '']","['1,588', '']","['609', '']"
7995,r206,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,205,"['3,142', '']","['0', '']","['1,386', '']","['993', '']","['0', '']","['61', '']","['0', '']","['33', '']","['0', '']","['0', '']","['669', '']"
7995,r207,All institutions -> U. Colorado Anschutz Medical Campus<sup>d</sup>,All institutions,U. Colorado Anschutz Medical Campus<sup>d</sup>,2,206,"['3,108', '']","['0', '']","['0', '']","['2,665', '']","['0', '']","['44', '']","['0', '']","['0', '']","['0', '']","['306', '']","['93', '']"
7995,r208,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,207,"['3,047', '']","['404', '']","['760', '']","['1,026', '']","['0', '']","['538', '']","['170', '']","['0', '']","['0', '']","['95', '']","['54', '']"
7995,r209,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,208,"['3,030', '']","['242', '']","['0', '']","['63', '']","['447', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,268', '']","['1,010', '']"
7995,r210,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,209,"['2,968', '']","['0', '']","['0', '']","['134', '']","['265', '']","['346', '']","['127', '']","['0', '']","['0', '']","['2,026', '']","['70', '']"
7995,r211,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,210,"['2,959', '']","['20', '']","['371', '']","['1,560', '']","['0', '']","['442', '']","['0', '']","['243', '']","['15', '']","['188', '']","['120', '']"
7995,r212,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,211,"['2,948', '']","['500', '']","['47', '']","['90', '']","['149', '']","['337', '']","['0', '']","['0', '']","['0', '']","['1,706', '']","['119', '']"
7995,r213,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,212,"['2,931', '']","['0', '']","['720', '']","['580', '']","['0', '']","['568', '']","['0', '']","['0', '']","['0', '']","['1,063', '']","['0', '']"
7995,r214,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,213,"['2,898', '']","['1,329', '']","['89', '']","['214', '']","['0', '']","['64', '']","['0', '']","['56', '']","['0', '']","['1,135', '']","['11', '']"
7995,r215,All institutions -> Ohio U.,All institutions,Ohio U.,2,214,"['2,838', '']","['0', '']","['146', '']","['329', '']","['25', '']","['1,207', '']","['87', '']","['210', '']","['0', '']","['803', '']","['31', '']"
7995,r216,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,215,"['2,809', '']","['169', '']","['51', '']","['0', '']","['102', '']","['1,630', '']","['317', '']","['0', '']","['0', '']","['0', '']","['540', '']"
7995,r217,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,216,"['2,799', '']","['433', '']","['144', '']","['1,423', '']","['8', '']","['276', '']","['0', '']","['160', '']","['0', '']","['328', '']","['27', '']"
7995,r218,All institutions -> Fisk U.,All institutions,Fisk U.,2,217,"['2,770', '']","['385', '']","['0', '']","['1,284', '']","['407', '']","['680', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']"
7995,r219,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,218,"['2,743', '']","['183', '']","['0', '']","['171', '']","['50', '']","['154', '']","['0', '']","['0', '']","['0', '']","['1,872', '']","['313', '']"
7995,r220,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,219,"['2,741', '']","['99', '']","['673', '']","['504', '']","['31', '']","['1,153', '']","['96', '']","['23', '']","['0', '']","['118', '']","['44', '']"
7995,r221,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,220,"['2,725', '']","['107', '']","['452', '']","['882', '']","['0', '']","['532', '']","['0', '']","['13', '']","['4', '']","['379', '']","['356', '']"
7995,r222,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,221,"['2,722', '']","['1,423', '']","['0', '']","['22', '']","['0', '']","['509', '']","['0', '']","['0', '']","['0', '']","['768', '']","['0', '']"
7995,r223,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,222,"['2,717', '']","['268', '']","['0', '']","['319', '']","['182', '']","['335', '']","['0', '']","['137', '']","['0', '']","['0', '']","['1,476', '']"
7995,r224,All institutions -> U. Denver,All institutions,U. Denver,2,223,"['2,704', '']","['22', '']","['30', '']","['530', '']","['37', '']","['858', '']","['347', '']","['208', '']","['0', '']","['357', '']","['315', '']"
7995,r225,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,224,"['2,691', '']","['0', '']","['164', '']","['0', '']","['0', '']","['2,036', '']","['0', '']","['0', '']","['0', '']","['264', '']","['227', '']"
