table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_hierarchy_depth,value
6019,r196,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Number imputed,Doctorate nonfaculty researchers,2,34
6019,r197,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Postdoctoral appointees,2,2.5
6019,r198,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Doctorate nonfaculty researchers,2,11.1
6019,r199,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Postdoctoral appointees,2,972
6019,r200,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Doctorate nonfaculty researchers,2,820
6019,r201,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Postdoctoral appointees,2,24
6019,r202,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Doctorate nonfaculty researchers,2,17
6019,r203,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Postdoctoral appointees,2,2.5
6019,r204,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Doctorate nonfaculty researchers,2,2.1
6019,r205,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Postdoctoral appointees,2,806
6019,r206,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Doctorate nonfaculty researchers,2,582
6019,r207,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Postdoctoral appointees,2,21
6019,r208,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Doctorate nonfaculty researchers,2,25
6019,r209,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Postdoctoral appointees,2,2.6
6019,r210,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Doctorate nonfaculty researchers,2,4.3
6019,r211,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Postdoctoral appointees,2,7159
6019,r212,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Doctorate nonfaculty researchers,2,3316
6019,r213,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Postdoctoral appointees,2,196
6019,r214,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Doctorate nonfaculty researchers,2,509
6019,r215,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Postdoctoral appointees,2,2.7
6019,r216,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,15.3
6019,r217,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Postdoctoral appointees,2,1152
6019,r218,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Doctorate nonfaculty researchers,2,576
6019,r219,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Postdoctoral appointees,2,71
6019,r220,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Doctorate nonfaculty researchers,2,26
6019,r221,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Postdoctoral appointees,2,6.2
6019,r222,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Doctorate nonfaculty researchers,2,4.5
6019,r223,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Postdoctoral appointees,2,1762
6019,r224,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Doctorate nonfaculty researchers,2,1659
6019,r225,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Postdoctoral appointees,2,50
6019,r226,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Doctorate nonfaculty researchers,2,106
6019,r227,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Postdoctoral appointees,2,2.8
6019,r228,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,6.4
6019,r229,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Postdoctoral appointees,2,8266
6019,r230,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Doctorate nonfaculty researchers,2,3909
6019,r231,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Postdoctoral appointees,2,258
6019,r232,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Doctorate nonfaculty researchers,2,394
6019,r233,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Postdoctoral appointees,2,3.1
6019,r234,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,10.1
6019,r235,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Postdoctoral appointees,2,227
6019,r236,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctorate nonfaculty researchers,2,124
6019,r237,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Postdoctoral appointees,2,3
6019,r238,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctorate nonfaculty researchers,2,9
6019,r239,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Postdoctoral appointees,2,1.3
6019,r240,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,7.3
6019,r241,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Postdoctoral appointees,2,112
6019,r242,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Doctorate nonfaculty researchers,2,55
6019,r243,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Postdoctoral appointees,2,0
6019,r244,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Doctorate nonfaculty researchers,2,0
6019,r245,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
6019,r246,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
6019,r247,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Postdoctoral appointees,2,1515
6019,r248,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Doctorate nonfaculty researchers,2,492
6019,r249,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Postdoctoral appointees,2,119
6019,r250,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Doctorate nonfaculty researchers,2,74
6019,r251,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Postdoctoral appointees,2,7.9
6019,r252,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,15.0
6019,r253,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Postdoctoral appointees,2,87
6019,r254,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Doctorate nonfaculty researchers,2,53
6019,r255,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Postdoctoral appointees,2,0
6019,r256,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Doctorate nonfaculty researchers,2,5
6019,r257,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
6019,r258,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,9.4
6019,r259,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Postdoctoral appointees,2,1157
6019,r260,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Doctorate nonfaculty researchers,2,328
6019,r261,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Postdoctoral appointees,2,24
6019,r262,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Doctorate nonfaculty researchers,2,45
6019,r263,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Postdoctoral appointees,2,2.1
6019,r264,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,13.7
6019,r265,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Postdoctoral appointees,2,865
6019,r266,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Doctorate nonfaculty researchers,2,492
6019,r267,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Postdoctoral appointees,2,11
6019,r268,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Doctorate nonfaculty researchers,2,41
6019,r269,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Postdoctoral appointees,2,1.3
6019,r270,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,8.3
6019,r271,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Postdoctoral appointees,2,1305
6019,r272,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Doctorate nonfaculty researchers,2,637
6019,r273,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Postdoctoral appointees,2,35
6019,r274,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Doctorate nonfaculty researchers,2,82
6019,r275,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Postdoctoral appointees,2,2.7
6019,r276,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,12.9
6019,r277,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Postdoctoral appointees,2,180
6019,r278,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Doctorate nonfaculty researchers,2,186
6019,r279,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Postdoctoral appointees,2,0
6019,r280,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Doctorate nonfaculty researchers,2,4
6019,r281,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Postdoctoral appointees,2,0.0
6019,r282,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Doctorate nonfaculty researchers,2,2.2
6019,r283,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Postdoctoral appointees,2,167
6019,r284,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Doctorate nonfaculty researchers,2,137
6019,r285,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Postdoctoral appointees,2,16
6019,r286,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Doctorate nonfaculty researchers,2,49
6019,r287,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Postdoctoral appointees,2,9.6
6019,r288,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,35.8
6019,r289,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Postdoctoral appointees,2,1142
6019,r290,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Doctorate nonfaculty researchers,2,531
6019,r291,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Postdoctoral appointees,2,24
6019,r292,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Doctorate nonfaculty researchers,2,33
6019,r293,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Postdoctoral appointees,2,2.1
6019,r294,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,6.2
6019,r295,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Postdoctoral appointees,2,642
6019,r296,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Doctorate nonfaculty researchers,2,242
6019,r297,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Postdoctoral appointees,2,17
6019,r298,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Doctorate nonfaculty researchers,2,7
6019,r299,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Postdoctoral appointees,2,2.6
6019,r300,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,2.9
6019,r301,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Postdoctoral appointees,2,23
6019,r302,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Doctorate nonfaculty researchers,2,61
6019,r303,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Postdoctoral appointees,2,0
6019,r304,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Doctorate nonfaculty researchers,2,3
6019,r305,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
6019,r306,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,4.9
6019,r307,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Total in survey,Postdoctoral appointees,2,151
6019,r308,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Total in survey,Doctorate nonfaculty researchers,2,76
6019,r309,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Number imputed,Postdoctoral appointees,2,0
6019,r310,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Number imputed,Doctorate nonfaculty researchers,2,0
6019,r311,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Imputation rate (%),Postdoctoral appointees,2,0.0
6019,r312,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
6019,r313,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Total in survey,Postdoctoral appointees,2,80
6019,r314,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Total in survey,Doctorate nonfaculty researchers,2,41
6019,r315,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Number imputed,Postdoctoral appointees,2,0
6019,r316,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Number imputed,Doctorate nonfaculty researchers,2,6
6019,r317,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
6019,r318,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,14.6
6019,r319,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Total in survey,Postdoctoral appointees,2,72
6019,r320,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Total in survey,Doctorate nonfaculty researchers,2,82
6019,r321,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Number imputed,Postdoctoral appointees,2,0
6019,r322,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Number imputed,Doctorate nonfaculty researchers,2,32
6019,r323,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
6019,r324,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,39.0
6019,r325,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Total in survey,Postdoctoral appointees,2,541
6019,r326,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Total in survey,Doctorate nonfaculty researchers,2,372
6019,r327,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Number imputed,Postdoctoral appointees,2,9
6019,r328,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Number imputed,Doctorate nonfaculty researchers,2,4
6019,r329,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Imputation rate (%),Postdoctoral appointees,2,1.7
6019,r330,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Imputation rate (%),Doctorate nonfaculty researchers,2,1.1
6019,r331,"Fall 2019, all surveyed fields -> Science and engineering -> Health",Total in survey,Postdoctoral appointees,2,19478
6019,r332,"Fall 2019, all surveyed fields -> Science and engineering -> Health",Total in survey,Doctorate nonfaculty researchers,2,7621
6019,r333,"Fall 2019, all surveyed fields -> Science and engineering -> Health",Number imputed,Postdoctoral appointees,2,1401
6019,r334,"Fall 2019, all surveyed fields -> Science and engineering -> Health",Number imputed,Doctorate nonfaculty researchers,2,629
6019,r335,"Fall 2019, all surveyed fields -> Science and engineering -> Health",Imputation rate (%),Postdoctoral appointees,2,7.2
6019,r336,"Fall 2019, all surveyed fields -> Science and engineering -> Health",Imputation rate (%),Doctorate nonfaculty researchers,2,8.3
6019,r337,"Fall 2019, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>c</sup>",Total in survey,Postdoctoral appointees,2,16650
6019,r338,"Fall 2019, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>c</sup>",Total in survey,Doctorate nonfaculty researchers,2,6273
6019,r339,"Fall 2019, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>c</sup>",Number imputed,Postdoctoral appointees,2,1290
6019,r340,"Fall 2019, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>c</sup>",Number imputed,Doctorate nonfaculty researchers,2,552
6019,r341,"Fall 2019, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>c</sup>",Imputation rate (%),Postdoctoral appointees,2,7.7
6019,r342,"Fall 2019, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>c</sup>",Imputation rate (%),Doctorate nonfaculty researchers,2,8.8
6019,r343,"Fall 2019, all surveyed fields -> Science and engineering -> Health -> Other health",Total in survey,Postdoctoral appointees,2,2828
6019,r344,"Fall 2019, all surveyed fields -> Science and engineering -> Health -> Other health",Total in survey,Doctorate nonfaculty researchers,2,1348
6019,r345,"Fall 2019, all surveyed fields -> Science and engineering -> Health -> Other health",Number imputed,Postdoctoral appointees,2,111
6019,r346,"Fall 2019, all surveyed fields -> Science and engineering -> Health -> Other health",Number imputed,Doctorate nonfaculty researchers,2,77
6019,r347,"Fall 2019, all surveyed fields -> Science and engineering -> Health -> Other health",Imputation rate (%),Postdoctoral appointees,2,3.9
6019,r348,"Fall 2019, all surveyed fields -> Science and engineering -> Health -> Other health",Imputation rate (%),Doctorate nonfaculty researchers,2,5.7
6019,r349,"Fall 2018, all surveyed fields",Total in survey,Postdoctoral appointees,2,64783
6019,r350,"Fall 2018, all surveyed fields",Total in survey,Doctorate nonfaculty researchers,2,29284
6019,r351,"Fall 2018, all surveyed fields",Number imputed,Postdoctoral appointees,2,2254
6019,r352,"Fall 2018, all surveyed fields",Number imputed,Doctorate nonfaculty researchers,2,2937
6019,r353,"Fall 2018, all surveyed fields",Imputation rate (%),Postdoctoral appointees,2,3.5
6019,r354,"Fall 2018, all surveyed fields",Imputation rate (%),Doctorate nonfaculty researchers,2,10.0
6019,r355,"Fall 2018, all surveyed fields -> Science and engineering",Total in survey,Postdoctoral appointees,2,45478
6019,r356,"Fall 2018, all surveyed fields -> Science and engineering",Total in survey,Doctorate nonfaculty researchers,2,21848
6019,r357,"Fall 2018, all surveyed fields -> Science and engineering",Number imputed,Postdoctoral appointees,2,1571
6019,r358,"Fall 2018, all surveyed fields -> Science and engineering",Number imputed,Doctorate nonfaculty researchers,2,2231
6019,r359,"Fall 2018, all surveyed fields -> Science and engineering",Imputation rate (%),Postdoctoral appointees,2,3.5
6019,r360,"Fall 2018, all surveyed fields -> Science and engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,10.2
6019,r361,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Total in survey,Postdoctoral appointees,2,37564
6019,r362,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Total in survey,Doctorate nonfaculty researchers,2,18278
6019,r363,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Number imputed,Postdoctoral appointees,2,1475
6019,r364,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Number imputed,Doctorate nonfaculty researchers,2,1887
6019,r365,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Imputation rate (%),Postdoctoral appointees,2,3.9
6019,r366,"Fall 2018, all surveyed fields -> Science and engineering -> Science",Imputation rate (%),Doctorate nonfaculty researchers,2,10.3
6019,r367,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Total in survey,Postdoctoral appointees,2,1072
6019,r368,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Total in survey,Doctorate nonfaculty researchers,2,565
6019,r369,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Number imputed,Postdoctoral appointees,2,14
6019,r370,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Number imputed,Doctorate nonfaculty researchers,2,0
6019,r371,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Imputation rate (%),Postdoctoral appointees,2,1.3
6019,r372,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
6019,r373,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Total in survey,Postdoctoral appointees,2,21533
6019,r374,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Total in survey,Doctorate nonfaculty researchers,2,8250
6019,r375,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Number imputed,Postdoctoral appointees,2,861
6019,r376,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Number imputed,Doctorate nonfaculty researchers,2,1097
6019,r377,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Imputation rate (%),Postdoctoral appointees,2,4.0
6019,r378,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,13.3
6019,r379,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Total in survey,Postdoctoral appointees,2,879
6019,r380,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Total in survey,Doctorate nonfaculty researchers,2,515
6019,r381,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Number imputed,Postdoctoral appointees,2,20
6019,r382,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Number imputed,Doctorate nonfaculty researchers,2,42
6019,r383,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Imputation rate (%),Postdoctoral appointees,2,2.3
6019,r384,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,8.2
6019,r385,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Postdoctoral appointees,2,1726
6019,r386,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Doctorate nonfaculty researchers,2,2106
6019,r387,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Postdoctoral appointees,2,145
6019,r388,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Doctorate nonfaculty researchers,2,90
6019,r389,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Postdoctoral appointees,2,8.4
6019,r390,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,4.3
6019,r391,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Total in survey,Postdoctoral appointees,2,982
6019,r392,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Total in survey,Doctorate nonfaculty researchers,2,266
6019,r393,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Number imputed,Postdoctoral appointees,2,11
6019,r394,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Number imputed,Doctorate nonfaculty researchers,2,53
6019,r395,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Postdoctoral appointees,2,1.1
