table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_dod_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12707,r112,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,111,"['13,923', '']","['124', '']","['0', '']","['9,884', '']","['0', '']","['214', '']","['971', '']","['0', '']","['0', '']","['2,730', '']","['0', '']"
12707,r113,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,112,"['13,840', '']","['0', '']","['0', '']","['13,840', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r114,All institutions -> Temple U.,All institutions,Temple U.,2,113,"['13,822', '']","['0', '']","['0', '']","['6,527', '']","['0', '']","['4,391', '']","['0', '']","['0', '']","['0', '']","['1,138', '']","['1,766', '']"
12707,r115,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,114,"['13,447', '']","['277', '']","['2', '']","['9', '']","['0', '']","['1,831', '']","['126', '']","['75', '']","['0', '']","['11,113', '']","['14', '']"
12707,r116,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,115,"['13,426', '']","['0', '']","['13,426', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r117,All institutions -> Tufts U.,All institutions,Tufts U.,2,116,"['13,073', '']","['693', '']","['0', '']","['1,073', '']","['2,866', '']","['462', '']","['4,402', '']","['0', '']","['146', '']","['3,382', '']","['49', '']"
12707,r118,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,117,"['13,068', '']","['531', '']","['306', '']","['471', '']","['0', '']","['4,132', '']","['392', '']","['0', '']","['0', '']","['7,067', '']","['169', '']"
12707,r119,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,118,"['13,067', '']","['0', '']","['0', '']","['13,067', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r120,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,119,"['12,884', '']","['2,645', '']","['0', '']","['2,350', '']","['53', '']","['1,940', '']","['186', '']","['0', '']","['0', '']","['5,710', '']","['0', '']"
12707,r121,All institutions -> George Washington U.,All institutions,George Washington U.,2,120,"['12,721', '']","['748', '']","['0', '']","['2,778', '']","['0', '']","['1,089', '']","['263', '']","['1,618', '']","['8', '']","['6,140', '']","['77', '']"
12707,r122,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,121,"['12,633', '']","['312', '']","['46', '']","['352', '']","['33', '']","['178', '']","['0', '']","['0', '']","['0', '']","['11,658', '']","['54', '']"
12707,r123,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,122,"['12,259', '']","['587', '']","['0', '']","['927', '']","['132', '']","['222', '']","['0', '']","['0', '']","['0', '']","['10,235', '']","['156', '']"
12707,r124,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,123,"['12,241', '']","['1,568', '']","['112', '']","['48', '']","['63', '']","['738', '']","['11', '']","['0', '']","['0', '']","['9,701', '']","['0', '']"
12707,r125,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,124,"['12,127', '']","['0', '']","['2,716', '']","['286', '']","['0', '']","['1,322', '']","['0', '']","['27', '']","['98', '']","['6,904', '']","['774', '']"
12707,r126,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,125,"['12,088', '']","['199', '']","['4,024', '']","['725', '']","['0', '']","['6,345', '']","['0', '']","['66', '']","['0', '']","['0', '']","['729', '']"
12707,r127,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,126,"['12,035', '']","['1,096', '']","['0', '']","['10,387', '']","['46', '']","['15', '']","['0', '']","['491', '']","['0', '']","['0', '']","['0', '']"
12707,r128,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,127,"['11,816', '']","['215', '']","['0', '']","['29', '']","['0', '']","['231', '']","['0', '']","['0', '']","['0', '']","['11,230', '']","['111', '']"
12707,r129,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,128,"['11,688', '']","['0', '']","['0', '']","['11,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['188', '']","['0', '']"
12707,r130,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,129,"['11,623', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11,590', '']","['0', '']"
12707,r131,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,130,"['11,529', '']","['1,053', '']","['117', '']","['1,961', '']","['26', '']","['1,672', '']","['67', '']","['62', '']","['50', '']","['6,521', '']","['0', '']"
12707,r132,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,131,"['11,522', '']","['249', '']","['0', '']","['9,666', '']","['2', '']","['241', '']","['96', '']","['0', '']","['0', '']","['1,268', '']","['0', '']"
12707,r133,All institutions -> Emory U.,All institutions,Emory U.,2,132,"['11,443', '']","['185', '']","['0', '']","['7,244', '']","['154', '']","['1,677', '']","['0', '']","['29', '']","['0', '']","['1,986', '']","['168', '']"
12707,r134,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,133,"['11,163', '']","['2,725', '']","['0', '']","['0', '']","['205', '']","['141', '']","['2,064', '']","['0', '']","['0', '']","['5,843', '']","['185', '']"
12707,r135,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,134,"['11,106', '']","['818', '']","['0', '']","['2,960', '']","['2,741', '']","['835', '']","['432', '']","['0', '']","['0', '']","['3,320', '']","['0', '']"
12707,r136,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,135,"['11,021', '']","['137', '']","['0', '']","['102', '']","['54', '']","['1,170', '']","['229', '']","['0', '']","['0', '']","['9,329', '']","['0', '']"
12707,r137,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,136,"['10,658', '']","['0', '']","['0', '']","['10,509', '']","['0', '']","['149', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r138,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,137,"['10,249', '']","['640', '']","['0', '']","['0', '']","['416', '']","['274', '']","['0', '']","['0', '']","['0', '']","['8,830', '']","['89', '']"
12707,r139,All institutions -> Wright State U.,All institutions,Wright State U.,2,138,"['10,171', '']","['4,607', '']","['0', '']","['788', '']","['0', '']","['276', '']","['1,113', '']","['0', '']","['17', '']","['3,353', '']","['17', '']"
12707,r140,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,139,"['10,005', '']","['0', '']","['0', '']","['10,005', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r141,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,140,"['9,550', '']","['267', '']","['0', '']","['0', '']","['154', '']","['165', '']","['0', '']","['66', '']","['0', '']","['8,853', '']","['45', '']"
12707,r142,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,141,"['9,512', '']","['696', '']","['438', '']","['0', '']","['989', '']","['1,684', '']","['0', '']","['91', '']","['0', '']","['5,614', '']","['0', '']"
12707,r143,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,142,"['9,431', '']","['818', '']","['3,334', '']","['248', '']","['0', '']","['355', '']","['0', '']","['0', '']","['0', '']","['4,676', '']","['0', '']"
12707,r144,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,143,"['9,229', '']","['611', '']","['109', '']","['638', '']","['168', '']","['467', '']","['54', '']","['0', '']","['0', '']","['7,182', '']","['0', '']"
12707,r145,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,144,"['9,215', '']","['1,155', '']","['0', '']","['50', '']","['36', '']","['382', '']","['0', '']","['0', '']","['0', '']","['7,592', '']","['0', '']"
12707,r146,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,145,"['8,962', '']","['447', '']","['1', '']","['6', '']","['0', '']","['5,537', '']","['0', '']","['0', '']","['0', '']","['2,784', '']","['187', '']"
12707,r147,All institutions -> U. Houston,All institutions,U. Houston,2,146,"['8,886', '']","['3,160', '']","['0', '']","['369', '']","['44', '']","['1,052', '']","['831', '']","['0', '']","['193', '']","['3,222', '']","['15', '']"
12707,r148,All institutions -> U. Georgia,All institutions,U. Georgia,2,147,"['8,571', '']","['1,093', '']","['269', '']","['2,363', '']","['0', '']","['338', '']","['0', '']","['598', '']","['0', '']","['3,722', '']","['188', '']"
12707,r149,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,148,"['8,205', '']","['0', '']","['68', '']","['905', '']","['46', '']","['288', '']","['182', '']","['0', '']","['0', '']","['6,593', '']","['123', '']"
12707,r150,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,149,"['8,071', '']","['2,665', '']","['872', '']","['721', '']","['0', '']","['1,124', '']","['335', '']","['52', '']","['0', '']","['2,289', '']","['13', '']"
12707,r151,All institutions -> U. Kansas,All institutions,U. Kansas,2,150,"['8,006', '']","['788', '']","['926', '']","['1,834', '']","['210', '']","['150', '']","['277', '']","['122', '']","['0', '']","['3,144', '']","['555', '']"
12707,r152,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,151,"['7,942', '']","['289', '']","['0', '']","['5,249', '']","['0', '']","['864', '']","['6', '']","['0', '']","['0', '']","['1,534', '']","['0', '']"
12707,r153,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,152,"['7,862', '']","['0', '']","['0', '']","['1,171', '']","['0', '']","['4,102', '']","['0', '']","['0', '']","['0', '']","['2,472', '']","['117', '']"
12707,r154,All institutions -> Washington State U.,All institutions,Washington State U.,2,153,"['7,770', '']","['1,319', '']","['686', '']","['2,627', '']","['0', '']","['1,205', '']","['213', '']","['44', '']","['0', '']","['1,676', '']","['0', '']"
12707,r155,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,154,"['7,717', '']","['1,104', '']","['0', '']","['4,775', '']","['0', '']","['556', '']","['92', '']","['0', '']","['0', '']","['1,190', '']","['0', '']"
12707,r156,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,155,"['7,661', '']","['0', '']","['0', '']","['451', '']","['26', '']","['191', '']","['0', '']","['0', '']","['0', '']","['6,889', '']","['104', '']"
12707,r157,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,156,"['7,640', '']","['78', '']","['0', '']","['117', '']","['0', '']","['325', '']","['1', '']","['0', '']","['0', '']","['7,119', '']","['0', '']"
12707,r158,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,157,"['7,510', '']","['0', '']","['0', '']","['6,723', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['787', '']","['0', '']"
12707,r159,All institutions -> U. Toledo,All institutions,U. Toledo,2,158,"['7,381', '']","['0', '']","['0', '']","['912', '']","['0', '']","['2,815', '']","['0', '']","['0', '']","['0', '']","['2,609', '']","['1,045', '']"
12707,r160,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,159,"['7,197', '']","['0', '']","['0', '']","['7,197', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r161,All institutions -> Rowan U.,All institutions,Rowan U.,2,160,"['6,945', '']","['0', '']","['0', '']","['239', '']","['99', '']","['55', '']","['0', '']","['0', '']","['0', '']","['6,552', '']","['0', '']"
12707,r162,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,161,"['6,924', '']","['320', '']","['507', '']","['2,258', '']","['161', '']","['314', '']","['146', '']","['33', '']","['0', '']","['3,151', '']","['34', '']"
12707,r163,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,162,"['6,907', '']","['562', '']","['0', '']","['0', '']","['50', '']","['2,224', '']","['0', '']","['0', '']","['0', '']","['4,071', '']","['0', '']"
12707,r164,All institutions -> Boston C.,All institutions,Boston C.,2,163,"['6,761', '']","['39', '']","['5,446', '']","['0', '']","['0', '']","['1,276', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r165,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,164,"['6,643', '']","['232', '']","['22', '']","['141', '']","['12', '']","['0', '']","['93', '']","['150', '']","['0', '']","['5,916', '']","['77', '']"
12707,r166,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,165,"['6,621', '']","['0', '']","['2,616', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,005', '']","['0', '']"
12707,r167,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,166,"['6,450', '']","['0', '']","['0', '']","['6,450', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r168,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,167,"['6,328', '']","['0', '']","['0', '']","['6,328', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r169,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,168,"['6,308', '']","['0', '']","['4,676', '']","['231', '']","['0', '']","['63', '']","['229', '']","['0', '']","['0', '']","['1,064', '']","['45', '']"
12707,r170,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,169,"['6,005', '']","['3,443', '']","['167', '']","['34', '']","['0', '']","['692', '']","['0', '']","['0', '']","['0', '']","['1,371', '']","['298', '']"
12707,r171,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,170,"['5,972', '']","['200', '']","['3,674', '']","['107', '']","['675', '']","['5', '']","['0', '']","['0', '']","['0', '']","['1,311', '']","['0', '']"
12707,r172,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,171,"['5,908', '']","['27', '']","['20', '']","['62', '']","['0', '']","['735', '']","['64', '']","['0', '']","['0', '']","['4,962', '']","['38', '']"
12707,r173,All institutions -> Naval War C.,All institutions,Naval War C.,2,172,"['5,819', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['800', '']","['0', '']","['0', '']","['5,019', '']"
12707,r174,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,173,"['5,712', '']","['69', '']","['0', '']","['5,640', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r175,All institutions -> U. West Florida,All institutions,U. West Florida,2,174,"['5,514', '']","['4,030', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['643', '']","['841', '']"
12707,r176,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,175,"['5,433', '']","['96', '']","['97', '']","['0', '']","['88', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,148', '']","['4', '']"
12707,r177,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,176,"['5,363', '']","['1,019', '']","['308', '']","['54', '']","['0', '']","['393', '']","['178', '']","['0', '']","['0', '']","['2,625', '']","['786', '']"
12707,r178,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,177,"['5,295', '']","['0', '']","['0', '']","['5,262', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']"
12707,r179,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,178,"['5,272', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,103', '']","['0', '']","['0', '']","['0', '']","['169', '']","['0', '']"
12707,r180,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,179,"['5,071', '']","['677', '']","['61', '']","['3,041', '']","['0', '']","['518', '']","['155', '']","['76', '']","['0', '']","['543', '']","['0', '']"
12707,r181,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,180,"['4,892', '']","['2,388', '']","['423', '']","['54', '']","['0', '']","['60', '']","['165', '']","['0', '']","['0', '']","['1,802', '']","['0', '']"
12707,r182,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,181,"['4,836', '']","['167', '']","['21', '']","['154', '']","['0', '']","['2,816', '']","['0', '']","['0', '']","['0', '']","['1,213', '']","['465', '']"
12707,r183,All institutions -> U. Louisville,All institutions,U. Louisville,2,182,"['4,794', '']","['14', '']","['0', '']","['3,561', '']","['0', '']","['65', '']","['20', '']","['0', '']","['71', '']","['1,063', '']","['0', '']"
12707,r184,All institutions -> Boise State U.,All institutions,Boise State U.,2,183,"['4,780', '']","['427', '']","['3', '']","['18', '']","['12', '']","['950', '']","['0', '']","['0', '']","['0', '']","['3,296', '']","['74', '']"
12707,r185,All institutions -> Marshall U.,All institutions,Marshall U.,2,184,"['4,724', '']","['0', '']","['0', '']","['472', '']","['17', '']","['53', '']","['0', '']","['0', '']","['0', '']","['3,578', '']","['604', '']"
12707,r186,All institutions -> U. Vermont,All institutions,U. Vermont,2,185,"['4,713', '']","['69', '']","['0', '']","['1,693', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['2,830', '']","['88', '']"
12707,r187,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,186,"['4,693', '']","['880', '']","['0', '']","['0', '']","['97', '']","['112', '']","['0', '']","['111', '']","['262', '']","['3,231', '']","['0', '']"
12707,r188,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,186,"['4,693', '']","['0', '']","['0', '']","['4,693', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r189,All institutions -> Texas State U.,All institutions,Texas State U.,2,188,"['4,537', '']","['50', '']","['262', '']","['2,121', '']","['30', '']","['599', '']","['0', '']","['515', '']","['0', '']","['960', '']","['0', '']"
12707,r190,All institutions -> Tulane U.,All institutions,Tulane U.,2,189,"['4,515', '']","['197', '']","['112', '']","['3,909', '']","['0', '']","['297', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r191,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,190,"['4,403', '']","['0', '']","['3,422', '']","['0', '']","['54', '']","['0', '']","['0', '']","['32', '']","['154', '']","['741', '']","['0', '']"
12707,r192,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,191,"['4,399', '']","['95', '']","['0', '']","['0', '']","['34', '']","['2,083', '']","['0', '']","['0', '']","['0', '']","['1,837', '']","['350', '']"
12707,r193,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,192,"['4,303', '']","['121', '']","['1,663', '']","['2,519', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r194,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,193,"['4,295', '']","['574', '']","['75', '']","['89', '']","['4', '']","['723', '']","['0', '']","['0', '']","['0', '']","['2,451', '']","['379', '']"
12707,r195,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,194,"['4,152', '']","['66', '']","['0', '']","['2,094', '']","['0', '']","['145', '']","['0', '']","['191', '']","['0', '']","['1,573', '']","['83', '']"
12707,r196,All institutions -> U. Memphis,All institutions,U. Memphis,2,195,"['4,087', '']","['1,004', '']","['0', '']","['175', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['2,776', '']","['108', '']"
12707,r197,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,196,"['4,053', '']","['0', '']","['0', '']","['2,095', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,958', '']","['0', '']"
12707,r198,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,197,"['3,863', '']","['13', '']","['29', '']","['1,214', '']","['0', '']","['433', '']","['0', '']","['0', '']","['0', '']","['2,174', '']","['0', '']"
12707,r199,All institutions -> Howard U.,All institutions,Howard U.,2,198,"['3,763', '']","['1,234', '']","['0', '']","['70', '']","['64', '']","['232', '']","['60', '']","['0', '']","['0', '']","['1,971', '']","['132', '']"
12707,r200,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,199,"['3,749', '']","['110', '']","['0', '']","['0', '']","['0', '']","['171', '']","['0', '']","['0', '']","['0', '']","['3,468', '']","['0', '']"
12707,r201,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,200,"['3,591', '']","['3,220', '']","['0', '']","['0', '']","['0', '']","['220', '']","['5', '']","['0', '']","['0', '']","['146', '']","['0', '']"
12707,r202,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,201,"['3,574', '']","['0', '']","['0', '']","['366', '']","['0', '']","['1,396', '']","['0', '']","['1', '']","['0', '']","['1,372', '']","['439', '']"
12707,r203,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,202,"['3,550', '']","['0', '']","['102', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['3,378', '']","['17', '']"
12707,r204,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,203,"['3,508', '']","['0', '']","['3,508', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r205,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,204,"['3,401', '']","['418', '']","['102', '']","['2,219', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['662', '']"
12707,r206,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,205,"['3,311', '']","['712', '']","['0', '']","['566', '']","['0', '']","['287', '']","['422', '']","['252', '']","['0', '']","['1,072', '']","['0', '']"
12707,r207,All institutions -> U. Oregon,All institutions,U. Oregon,2,206,"['3,179', '']","['682', '']","['0', '']","['369', '']","['21', '']","['1,705', '']","['204', '']","['0', '']","['0', '']","['131', '']","['67', '']"
12707,r208,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,207,"['3,092', '']","['143', '']","['0', '']","['0', '']","['11', '']","['2,938', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r209,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,208,"['2,956', '']","['2,678', '']","['0', '']","['278', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r210,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,209,"['2,923', '']","['277', '']","['0', '']","['495', '']","['0', '']","['942', '']","['171', '']","['113', '']","['0', '']","['911', '']","['14', '']"
12707,r211,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,210,"['2,845', '']","['0', '']","['0', '']","['2,845', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r212,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,211,"['2,828', '']","['521', '']","['0', '']","['228', '']","['95', '']","['953', '']","['35', '']","['5', '']","['0', '']","['0', '']","['991', '']"
12707,r213,All institutions -> U. Guam,All institutions,U. Guam,2,212,"['2,748', '']","['0', '']","['306', '']","['2,358', '']","['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r214,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,213,"['2,679', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,662', '']","['0', '']","['0', '']"
12707,r215,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,214,"['2,629', '']","['144', '']","['25', '']","['108', '']","['0', '']","['912', '']","['0', '']","['0', '']","['0', '']","['1,440', '']","['0', '']"
12707,r216,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,215,"['2,549', '']","['0', '']","['0', '']","['2,549', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r217,All institutions -> National Defense U.,All institutions,National Defense U.,2,216,"['2,494', '']","['143', '']","['0', '']","['400', '']","['0', '']","['0', '']","['0', '']","['1,951', '']","['0', '']","['0', '']","['0', '']"
12707,r218,All institutions -> William & Mary,All institutions,William & Mary,2,217,"['2,485', '']","['0', '']","['847', '']","['313', '']","['149', '']","['651', '']","['0', '']","['508', '']","['0', '']","['0', '']","['17', '']"
12707,r219,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,218,"['2,437', '']","['324', '']","['631', '']","['839', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['163', '']","['480', '']"
12707,r220,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,219,"['2,362', '']","['0', '']","['0', '']","['2,362', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r221,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,220,"['2,319', '']","['225', '']","['1,124', '']","['186', '']","['0', '']","['184', '']","['0', '']","['281', '']","['0', '']","['0', '']","['319', '']"
12707,r222,All institutions -> Portland State U.,All institutions,Portland State U.,2,221,"['2,302', '']","['255', '']","['332', '']","['64', '']","['64', '']","['0', '']","['152', '']","['254', '']","['0', '']","['1,181', '']","['0', '']"
12707,r223,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,222,"['2,069', '']","['961', '']","['0', '']","['1,108', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r224,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,223,"['2,065', '']","['254', '']","['0', '']","['95', '']","['0', '']","['724', '']","['0', '']","['0', '']","['0', '']","['971', '']","['21', '']"
12707,r225,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,224,"['2,003', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['1,998', '']","['0', '']"
12707,r226,All institutions -> Augusta U.,All institutions,Augusta U.,2,225,"['1,989', '']","['141', '']","['0', '']","['1,848', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r227,All institutions -> U. Akron,All institutions,U. Akron,2,226,"['1,988', '']","['0', '']","['0', '']","['53', '']","['0', '']","['1,465', '']","['0', '']","['0', '']","['0', '']","['470', '']","['0', '']"
12707,r228,All institutions -> Baylor U.,All institutions,Baylor U.,2,227,"['1,973', '']","['0', '']","['0', '']","['268', '']","['0', '']","['12', '']","['33', '']","['0', '']","['0', '']","['1,660', '']","['0', '']"
12707,r229,All institutions -> Chapman U.,All institutions,Chapman U.,2,228,"['1,950', '']","['0', '']","['0', '']","['559', '']","['0', '']","['919', '']","['0', '']","['287', '']","['0', '']","['185', '']","['0', '']"
12707,r230,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,229,"['1,942', '']","['0', '']","['0', '']","['45', '']","['120', '']","['65', '']","['0', '']","['0', '']","['0', '']","['1,642', '']","['70', '']"
