table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nasa_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10155,r117,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,116,"['2,057', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,057', '']","['0', '']"
10155,r118,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,117,"['2,055', '']","['0', '']","['0', '']","['0', '']","['33', '']","['2,005', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']"
10155,r119,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,118,"['2,050', '']","['0', '']","['412', '']","['1,370', '']","['0', '']","['268', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r120,All institutions -> U. Maine,All institutions,U. Maine,2,119,"['1,974', '']","['5', '']","['1,147', '']","['387', '']","['0', '']","['0', '']","['0', '']","['0', '']","['97', '']","['337', '']","['1', '']"
10155,r121,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,120,"['1,959', '']","['0', '']","['520', '']","['246', '']","['0', '']","['641', '']","['0', '']","['0', '']","['0', '']","['521', '']","['31', '']"
10155,r122,All institutions -> Florida International U.,All institutions,Florida International U.,2,121,"['1,948', '']","['0', '']","['366', '']","['68', '']","['0', '']","['0', '']","['0', '']","['76', '']","['0', '']","['1,438', '']","['0', '']"
10155,r123,All institutions -> Clemson U.,All institutions,Clemson U.,2,122,"['1,886', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,886', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r124,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,123,"['1,873', '']","['0', '']","['137', '']","['0', '']","['0', '']","['83', '']","['0', '']","['0', '']","['0', '']","['1,653', '']","['0', '']"
10155,r125,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,124,"['1,863', '']","['110', '']","['1,081', '']","['99', '']","['3', '']","['17', '']","['0', '']","['0', '']","['0', '']","['553', '']","['0', '']"
10155,r126,All institutions -> U. Rochester,All institutions,U. Rochester,2,125,"['1,825', '']","['0', '']","['383', '']","['620', '']","['0', '']","['577', '']","['0', '']","['0', '']","['0', '']","['245', '']","['0', '']"
10155,r127,All institutions -> Boise State U.,All institutions,Boise State U.,2,126,"['1,810', '']","['15', '']","['289', '']","['85', '']","['68', '']","['362', '']","['0', '']","['0', '']","['0', '']","['991', '']","['0', '']"
10155,r128,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,127,"['1,804', '']","['0', '']","['1,267', '']","['16', '']","['0', '']","['378', '']","['0', '']","['0', '']","['0', '']","['143', '']","['0', '']"
10155,r129,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,128,"['1,799', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,799', '']","['0', '']"
10155,r130,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,129,"['1,792', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['1,790', '']","['0', '']"
10155,r131,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,130,"['1,775', '']","['0', '']","['45', '']","['0', '']","['0', '']","['1,730', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r132,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,131,"['1,667', '']","['231', '']","['0', '']","['49', '']","['0', '']","['606', '']","['0', '']","['0', '']","['0', '']","['781', '']","['0', '']"
10155,r133,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,132,"['1,656', '']","['0', '']","['12', '']","['1,644', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r134,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,133,"['1,619', '']","['20', '']","['192', '']","['0', '']","['0', '']","['431', '']","['0', '']","['208', '']","['0', '']","['768', '']","['0', '']"
10155,r135,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,134,"['1,597', '']","['0', '']","['653', '']","['0', '']","['0', '']","['554', '']","['7', '']","['0', '']","['0', '']","['353', '']","['30', '']"
10155,r136,All institutions -> New York U.,All institutions,New York U.,2,135,"['1,572', '']","['159', '']","['24', '']","['0', '']","['418', '']","['759', '']","['0', '']","['140', '']","['0', '']","['72', '']","['0', '']"
10155,r137,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,136,"['1,552', '']","['96', '']","['86', '']","['0', '']","['0', '']","['1,288', '']","['0', '']","['0', '']","['0', '']","['79', '']","['3', '']"
10155,r138,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,137,"['1,499', '']","['0', '']","['1,478', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']"
10155,r139,All institutions -> U. Vermont,All institutions,U. Vermont,2,138,"['1,497', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,497', '']","['0', '']"
10155,r140,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,139,"['1,494', '']","['0', '']","['0', '']","['1,494', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r141,All institutions -> Washington State U.,All institutions,Washington State U.,2,140,"['1,454', '']","['0', '']","['67', '']","['694', '']","['0', '']","['245', '']","['0', '']","['89', '']","['0', '']","['359', '']","['0', '']"
10155,r142,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,141,"['1,437', '']","['0', '']","['214', '']","['6', '']","['0', '']","['191', '']","['0', '']","['0', '']","['0', '']","['1,026', '']","['0', '']"
10155,r143,All institutions -> U. Georgia,All institutions,U. Georgia,2,142,"['1,413', '']","['0', '']","['204', '']","['45', '']","['0', '']","['376', '']","['236', '']","['534', '']","['0', '']","['18', '']","['0', '']"
10155,r144,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,143,"['1,359', '']","['0', '']","['0', '']","['1,359', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r145,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,144,"['1,344', '']","['0', '']","['677', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['667', '']","['0', '']"
10155,r146,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,145,"['1,336', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,336', '']","['0', '']"
10155,r147,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,146,"['1,321', '']","['0', '']","['1,321', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r148,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,147,"['1,319', '']","['66', '']","['156', '']","['5', '']","['244', '']","['508', '']","['48', '']","['2', '']","['0', '']","['290', '']","['0', '']"
10155,r149,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,148,"['1,293', '']","['220', '']","['154', '']","['380', '']","['0', '']","['492', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']"
10155,r150,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,149,"['1,291', '']","['0', '']","['374', '']","['2', '']","['0', '']","['404', '']","['0', '']","['0', '']","['0', '']","['511', '']","['0', '']"
10155,r151,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,150,"['1,253', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,253', '']","['0', '']"
10155,r152,All institutions -> U. Akron,All institutions,U. Akron,2,151,"['1,235', '']","['0', '']","['0', '']","['24', '']","['0', '']","['155', '']","['0', '']","['0', '']","['0', '']","['1,054', '']","['2', '']"
10155,r153,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,152,"['1,229', '']","['0', '']","['58', '']","['11', '']","['0', '']","['240', '']","['0', '']","['0', '']","['0', '']","['920', '']","['0', '']"
10155,r154,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,153,"['1,184', '']","['199', '']","['0', '']","['0', '']","['0', '']","['985', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r155,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,154,"['1,175', '']","['23', '']","['38', '']","['0', '']","['0', '']","['707', '']","['0', '']","['0', '']","['0', '']","['407', '']","['0', '']"
10155,r156,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,155,"['1,126', '']","['46', '']","['111', '']","['20', '']","['0', '']","['145', '']","['0', '']","['8', '']","['0', '']","['796', '']","['0', '']"
10155,r157,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,156,"['1,125', '']","['0', '']","['0', '']","['1,125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r158,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,157,"['1,041', '']","['0', '']","['59', '']","['192', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['787', '']","['0', '']"
10155,r159,All institutions -> U. Louisville,All institutions,U. Louisville,2,158,"['998', '']","['0', '']","['0', '']","['93', '']","['0', '']","['68', '']","['0', '']","['33', '']","['0', '']","['764', '']","['40', '']"
10155,r160,All institutions -> U. Oregon,All institutions,U. Oregon,2,159,"['990', '']","['0', '']","['781', '']","['48', '']","['0', '']","['54', '']","['0', '']","['107', '']","['0', '']","['0', '']","['0', '']"
10155,r161,All institutions -> Emory U.,All institutions,Emory U.,2,160,"['970', '']","['0', '']","['0', '']","['878', '']","['0', '']","['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r162,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,161,"['966', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['954', '']","['0', '']"
10155,r163,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,162,"['951', '']","['0', '']","['0', '']","['283', '']","['0', '']","['389', '']","['0', '']","['0', '']","['0', '']","['279', '']","['0', '']"
10155,r164,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,163,"['938', '']","['0', '']","['148', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['790', '']","['0', '']"
10155,r165,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,164,"['909', '']","['98', '']","['0', '']","['0', '']","['0', '']","['201', '']","['0', '']","['198', '']","['65', '']","['347', '']","['0', '']"
10155,r166,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,165,"['888', '']","['117', '']","['0', '']","['632', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['139', '']","['0', '']"
10155,r167,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,166,"['860', '']","['0', '']","['7', '']","['162', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['610', '']","['3', '']"
10155,r168,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,167,"['840', '']","['0', '']","['0', '']","['211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['629', '']","['0', '']"
10155,r169,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,168,"['827', '']","['0', '']","['0', '']","['827', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r170,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,169,"['806', '']","['0', '']","['0', '']","['806', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r171,All institutions -> Portland State U.,All institutions,Portland State U.,2,170,"['783', '']","['0', '']","['212', '']","['193', '']","['0', '']","['239', '']","['0', '']","['0', '']","['0', '']","['139', '']","['0', '']"
10155,r172,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,171,"['769', '']","['0', '']","['237', '']","['532', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r173,All institutions -> Villanova U.,All institutions,Villanova U.,2,172,"['737', '']","['0', '']","['0', '']","['0', '']","['0', '']","['737', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r174,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,173,"['736', '']","['0', '']","['573', '']","['0', '']","['0', '']","['144', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']"
10155,r175,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,174,"['735', '']","['0', '']","['461', '']","['0', '']","['98', '']","['20', '']","['0', '']","['0', '']","['0', '']","['135', '']","['21', '']"
10155,r176,All institutions -> Boston C.,All institutions,Boston C.,2,175,"['734', '']","['0', '']","['712', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r177,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,176,"['722', '']","['0', '']","['0', '']","['0', '']","['0', '']","['489', '']","['0', '']","['0', '']","['0', '']","['233', '']","['0', '']"
10155,r178,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,177,"['718', '']","['0', '']","['72', '']","['232', '']","['0', '']","['171', '']","['0', '']","['0', '']","['0', '']","['163', '']","['80', '']"
10155,r179,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,178,"['717', '']","['0', '']","['0', '']","['106', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['611', '']","['0', '']"
10155,r180,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,179,"['713', '']","['0', '']","['0', '']","['619', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']"
10155,r181,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,180,"['707', '']","['0', '']","['159', '']","['295', '']","['24', '']","['147', '']","['0', '']","['0', '']","['0', '']","['82', '']","['0', '']"
10155,r182,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,181,"['703', '']","['0', '']","['211', '']","['0', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['457', '']","['0', '']"
10155,r183,All institutions -> Tufts U.,All institutions,Tufts U.,2,182,"['702', '']","['0', '']","['0', '']","['0', '']","['0', '']","['226', '']","['0', '']","['0', '']","['0', '']","['476', '']","['0', '']"
10155,r184,All institutions -> U. Hartford,All institutions,U. Hartford,2,183,"['679', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['679', '']","['0', '']"
10155,r185,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,184,"['662', '']","['146', '']","['445', '']","['0', '']","['11', '']","['38', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']"
10155,r186,All institutions -> Temple U.,All institutions,Temple U.,2,185,"['636', '']","['113', '']","['81', '']","['0', '']","['0', '']","['243', '']","['0', '']","['135', '']","['0', '']","['42', '']","['22', '']"
10155,r187,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,186,"['600', '']","['0', '']","['205', '']","['280', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['115', '']"
10155,r188,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,187,"['598', '']","['0', '']","['0', '']","['0', '']","['161', '']","['0', '']","['0', '']","['0', '']","['0', '']","['437', '']","['0', '']"
10155,r189,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,188,"['596', '']","['0', '']","['0', '']","['596', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r190,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,189,"['587', '']","['0', '']","['443', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['101', '']","['0', '']","['40', '']"
10155,r191,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,190,"['565', '']","['0', '']","['60', '']","['0', '']","['0', '']","['505', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r192,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,191,"['564', '']","['0', '']","['103', '']","['0', '']","['0', '']","['461', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r193,All institutions -> Drexel U.,All institutions,Drexel U.,2,192,"['561', '']","['0', '']","['0', '']","['0', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['512', '']","['0', '']"
10155,r194,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,193,"['559', '']","['0', '']","['0', '']","['0', '']","['0', '']","['559', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r195,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,194,"['553', '']","['194', '']","['0', '']","['84', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']"
10155,r196,All institutions -> U. Dayton,All institutions,U. Dayton,2,195,"['546', '']","['0', '']","['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['419', '']","['1', '']"
10155,r197,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,196,"['545', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['520', '']","['0', '']"
10155,r198,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,197,"['535', '']","['0', '']","['0', '']","['535', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r199,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,198,"['528', '']","['0', '']","['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['384', '']","['0', '']"
10155,r200,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,199,"['525', '']","['525', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r201,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,200,"['511', '']","['200', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']","['16', '']","['0', '']","['277', '']","['0', '']"
10155,r202,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,201,"['508', '']","['0', '']","['341', '']","['0', '']","['0', '']","['167', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r203,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,202,"['500', '']","['3', '']","['374', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['72', '']","['0', '']"
10155,r204,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,203,"['485', '']","['0', '']","['0', '']","['485', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r205,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,204,"['471', '']","['0', '']","['0', '']","['463', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r206,All institutions -> Ohio U.,All institutions,Ohio U.,2,204,"['471', '']","['0', '']","['0', '']","['265', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['205', '']","['1', '']"
10155,r207,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,206,"['449', '']","['0', '']","['331', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['118', '']","['0', '']"
10155,r208,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,207,"['437', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['437', '']","['0', '']"
10155,r209,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,208,"['432', '']","['0', '']","['151', '']","['0', '']","['0', '']","['112', '']","['0', '']","['0', '']","['0', '']","['169', '']","['0', '']"
10155,r210,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,209,"['396', '']","['0', '']","['0', '']","['396', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r211,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,210,"['390', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['390', '']","['0', '']"
10155,r212,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,211,"['386', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['375', '']","['0', '']"
10155,r213,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,212,"['384', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['374', '']","['0', '']"
10155,r214,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,213,"['370', '']","['0', '']","['0', '']","['0', '']","['0', '']","['370', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r215,All institutions -> U. Richmond,All institutions,U. Richmond,2,214,"['365', '']","['0', '']","['365', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r216,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,215,"['356', '']","['12', '']","['97', '']","['0', '']","['0', '']","['29', '']","['0', '']","['1', '']","['0', '']","['217', '']","['0', '']"
10155,r217,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,216,"['351', '']","['10', '']","['0', '']","['0', '']","['0', '']","['179', '']","['0', '']","['0', '']","['8', '']","['154', '']","['0', '']"
10155,r218,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,217,"['348', '']","['0', '']","['0', '']","['348', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r219,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,218,"['334', '']","['155', '']","['0', '']","['27', '']","['0', '']","['41', '']","['0', '']","['33', '']","['0', '']","['78', '']","['0', '']"
10155,r220,All institutions -> Tulane U.,All institutions,Tulane U.,2,219,"['332', '']","['0', '']","['243', '']","['9', '']","['0', '']","['80', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r221,All institutions -> U. Guam,All institutions,U. Guam,2,220,"['303', '']","['0', '']","['172', '']","['0', '']","['0', '']","['131', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r222,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,221,"['291', '']","['0', '']","['0', '']","['0', '']","['0', '']","['165', '']","['0', '']","['0', '']","['0', '']","['126', '']","['0', '']"
10155,r223,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,222,"['277', '']","['0', '']","['277', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r224,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,223,"['276', '']","['12', '']","['0', '']","['48', '']","['2', '']","['26', '']","['2', '']","['0', '']","['0', '']","['186', '']","['0', '']"
10155,r225,All institutions -> U. Colorado Denver<sup>d</sup>,All institutions,U. Colorado Denver<sup>d</sup>,2,224,"['267', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['219', '']","['48', '']"
10155,r226,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,225,"['265', '']","['0', '']","['100', '']","['0', '']","['0', '']","['148', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']"
10155,r227,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,226,"['264', '']","['0', '']","['264', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r228,All institutions -> Haverford C.,All institutions,Haverford C.,2,227,"['261', '']","['0', '']","['0', '']","['0', '']","['0', '']","['261', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r229,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,228,"['258', '']","['0', '']","['0', '']","['258', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r230,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,229,"['253', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['253', '']","['0', '']"
10155,r231,All institutions -> Howard U.,All institutions,Howard U.,2,230,"['251', '']","['0', '']","['0', '']","['0', '']","['0', '']","['251', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r232,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,230,"['251', '']","['0', '']","['20', '']","['0', '']","['0', '']","['46', '']","['0', '']","['0', '']","['0', '']","['185', '']","['0', '']"
10155,r233,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,232,"['249', '']","['0', '']","['115', '']","['0', '']","['0', '']","['126', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
10155,r234,All institutions -> Chapman U.,All institutions,Chapman U.,2,233,"['245', '']","['0', '']","['206', '']","['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r235,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,234,"['243', '']","['212', '']","['19', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10155,r236,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,235,"['239', '']","['0', '']","['0', '']","['9', '']","['0', '']","['128', '']","['0', '']","['0', '']","['0', '']","['102', '']","['0', '']"
10155,r237,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,236,"['237', '']","['0', '']","['204', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']"
10155,r238,All institutions -> Miami U.,All institutions,Miami U.,2,237,"['235', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['218', '']","['0', '']","['0', '']","['0', '']"
