table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_doe_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
8007,r115,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,114,"['4,215', '']","['189', '']","['305', '']","['0', '']","['85', '']","['2,836', '']","['0', '']","['0', '']","['0', '']","['800', '']","['0', '']"
8007,r116,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,115,"['4,106', '']","['0', '']","['0', '']","['0', '']","['0', '']","['551', '']","['23', '']","['0', '']","['0', '']","['3,532', '']","['0', '']"
8007,r117,All institutions -> New York U.,All institutions,New York U.,2,116,"['4,065', '']","['350', '']","['0', '']","['680', '']","['612', '']","['1,834', '']","['0', '']","['0', '']","['0', '']","['589', '']","['0', '']"
8007,r118,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,117,"['3,941', '']","['0', '']","['551', '']","['1,288', '']","['0', '']","['1,116', '']","['0', '']","['0', '']","['0', '']","['954', '']","['32', '']"
8007,r119,All institutions -> Temple U.,All institutions,Temple U.,2,118,"['3,864', '']","['498', '']","['84', '']","['189', '']","['138', '']","['2,423', '']","['0', '']","['0', '']","['0', '']","['532', '']","['0', '']"
8007,r120,All institutions -> George Washington U.,All institutions,George Washington U.,2,119,"['3,772', '']","['317', '']","['0', '']","['38', '']","['0', '']","['1,910', '']","['0', '']","['364', '']","['0', '']","['1,143', '']","['0', '']"
8007,r121,All institutions -> U. Dayton,All institutions,U. Dayton,2,120,"['3,748', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,735', '']","['0', '']"
8007,r122,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,121,"['3,534', '']","['75', '']","['0', '']","['101', '']","['0', '']","['405', '']","['0', '']","['0', '']","['0', '']","['2,804', '']","['149', '']"
8007,r123,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,122,"['3,487', '']","['84', '']","['188', '']","['575', '']","['0', '']","['754', '']","['0', '']","['0', '']","['0', '']","['1,886', '']","['0', '']"
8007,r124,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,123,"['3,302', '']","['21', '']","['0', '']","['0', '']","['0', '']","['1,220', '']","['0', '']","['0', '']","['0', '']","['2,061', '']","['0', '']"
8007,r125,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,124,"['3,259', '']","['66', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['3,188', '']","['0', '']"
8007,r126,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,125,"['3,234', '']","['0', '']","['987', '']","['241', '']","['0', '']","['817', '']","['0', '']","['361', '']","['0', '']","['828', '']","['0', '']"
8007,r127,All institutions -> U. Iowa,All institutions,U. Iowa,2,126,"['3,135', '']","['0', '']","['0', '']","['3', '']","['0', '']","['2,897', '']","['0', '']","['0', '']","['0', '']","['235', '']","['0', '']"
8007,r128,All institutions -> Drexel U.,All institutions,Drexel U.,2,127,"['3,060', '']","['0', '']","['0', '']","['133', '']","['0', '']","['544', '']","['0', '']","['0', '']","['0', '']","['2,383', '']","['0', '']"
8007,r129,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,128,"['3,057', '']","['0', '']","['116', '']","['124', '']","['0', '']","['1,362', '']","['0', '']","['0', '']","['0', '']","['1,317', '']","['138', '']"
8007,r130,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,128,"['3,057', '']","['12', '']","['133', '']","['156', '']","['0', '']","['2,053', '']","['0', '']","['0', '']","['0', '']","['703', '']","['0', '']"
8007,r131,All institutions -> Emory U.,All institutions,Emory U.,2,130,"['3,028', '']","['0', '']","['0', '']","['0', '']","['129', '']","['2,785', '']","['0', '']","['0', '']","['0', '']","['114', '']","['0', '']"
8007,r132,All institutions -> Ohio U.,All institutions,Ohio U.,2,131,"['2,936', '']","['0', '']","['924', '']","['0', '']","['0', '']","['2,001', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']"
8007,r133,All institutions -> U. Toledo,All institutions,U. Toledo,2,132,"['2,865', '']","['0', '']","['74', '']","['0', '']","['0', '']","['1,595', '']","['0', '']","['0', '']","['0', '']","['1,196', '']","['0', '']"
8007,r134,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,133,"['2,810', '']","['71', '']","['205', '']","['33', '']","['0', '']","['496', '']","['44', '']","['38', '']","['0', '']","['1,896', '']","['27', '']"
8007,r135,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,134,"['2,733', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,733', '']","['0', '']"
8007,r136,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,135,"['2,722', '']","['0', '']","['37', '']","['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['2,644', '']","['0', '']"
8007,r137,All institutions -> Tufts U.,All institutions,Tufts U.,2,136,"['2,692', '']","['0', '']","['0', '']","['13', '']","['0', '']","['1,857', '']","['0', '']","['60', '']","['0', '']","['762', '']","['0', '']"
8007,r138,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,137,"['2,625', '']","['0', '']","['815', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,810', '']","['0', '']"
8007,r139,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,138,"['2,567', '']","['35', '']","['627', '']","['947', '']","['0', '']","['663', '']","['0', '']","['0', '']","['0', '']","['295', '']","['0', '']"
8007,r140,All institutions -> William & Mary,All institutions,William & Mary,2,139,"['2,534', '']","['526', '']","['82', '']","['0', '']","['0', '']","['1,457', '']","['0', '']","['0', '']","['0', '']","['0', '']","['469', '']"
8007,r141,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,140,"['2,503', '']","['0', '']","['531', '']","['708', '']","['0', '']","['544', '']","['0', '']","['0', '']","['0', '']","['720', '']","['0', '']"
8007,r142,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,141,"['2,462', '']","['0', '']","['189', '']","['0', '']","['0', '']","['2,143', '']","['0', '']","['0', '']","['0', '']","['130', '']","['0', '']"
8007,r143,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,142,"['2,447', '']","['268', '']","['0', '']","['0', '']","['0', '']","['2,025', '']","['0', '']","['0', '']","['0', '']","['154', '']","['0', '']"
8007,r144,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,143,"['2,355', '']","['0', '']","['61', '']","['0', '']","['106', '']","['1,167', '']","['0', '']","['0', '']","['0', '']","['1,021', '']","['0', '']"
8007,r145,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,144,"['2,302', '']","['178', '']","['118', '']","['21', '']","['0', '']","['619', '']","['0', '']","['0', '']","['0', '']","['1,366', '']","['0', '']"
8007,r146,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,145,"['2,182', '']","['0', '']","['47', '']","['0', '']","['0', '']","['780', '']","['0', '']","['0', '']","['0', '']","['1,180', '']","['175', '']"
8007,r147,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,146,"['2,170', '']","['560', '']","['74', '']","['0', '']","['31', '']","['926', '']","['0', '']","['0', '']","['0', '']","['579', '']","['0', '']"
8007,r148,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,147,"['2,072', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,694', '']","['0', '']","['0', '']","['0', '']","['378', '']","['0', '']"
8007,r149,All institutions -> U. South Florida<sup>c</sup>,All institutions,U. South Florida<sup>c</sup>,2,148,"['2,054', '']","['22', '']","['0', '']","['0', '']","['0', '']","['695', '']","['0', '']","['0', '']","['0', '']","['1,136', '']","['201', '']"
8007,r150,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,149,"['2,032', '']","['250', '']","['0', '']","['62', '']","['0', '']","['647', '']","['0', '']","['28', '']","['0', '']","['1,045', '']","['0', '']"
8007,r151,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,150,"['1,970', '']","['128', '']","['0', '']","['0', '']","['0', '']","['667', '']","['0', '']","['0', '']","['0', '']","['1,175', '']","['0', '']"
8007,r152,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,151,"['1,889', '']","['81', '']","['174', '']","['1,338', '']","['0', '']","['138', '']","['0', '']","['0', '']","['0', '']","['85', '']","['73', '']"
8007,r153,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,152,"['1,793', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,793', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r154,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,153,"['1,764', '']","['0', '']","['0', '']","['0', '']","['0', '']","['906', '']","['0', '']","['0', '']","['0', '']","['858', '']","['0', '']"
8007,r155,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,154,"['1,758', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,758', '']","['0', '']"
8007,r156,All institutions -> U. Louisville,All institutions,U. Louisville,2,155,"['1,752', '']","['0', '']","['0', '']","['0', '']","['0', '']","['225', '']","['0', '']","['0', '']","['0', '']","['1,527', '']","['0', '']"
8007,r157,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,156,"['1,709', '']","['20', '']","['0', '']","['0', '']","['0', '']","['163', '']","['0', '']","['0', '']","['0', '']","['1,526', '']","['0', '']"
8007,r158,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,157,"['1,694', '']","['0', '']","['0', '']","['0', '']","['0', '']","['472', '']","['0', '']","['0', '']","['0', '']","['1,222', '']","['0', '']"
8007,r159,All institutions -> Kent State U.,All institutions,Kent State U.,2,158,"['1,679', '']","['84', '']","['27', '']","['35', '']","['0', '']","['1,097', '']","['0', '']","['0', '']","['0', '']","['436', '']","['0', '']"
8007,r160,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,159,"['1,673', '']","['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,606', '']","['0', '']"
8007,r161,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,160,"['1,649', '']","['0', '']","['292', '']","['0', '']","['0', '']","['1,219', '']","['0', '']","['0', '']","['0', '']","['138', '']","['0', '']"
8007,r162,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,161,"['1,645', '']","['0', '']","['0', '']","['1,645', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r163,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,162,"['1,477', '']","['0', '']","['94', '']","['0', '']","['0', '']","['1,383', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r164,All institutions -> U. Vermont,All institutions,U. Vermont,2,163,"['1,429', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['1,379', '']","['0', '']"
8007,r165,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,164,"['1,326', '']","['0', '']","['0', '']","['0', '']","['0', '']","['170', '']","['0', '']","['0', '']","['0', '']","['1,156', '']","['0', '']"
8007,r166,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,165,"['1,289', '']","['0', '']","['0', '']","['0', '']","['0', '']","['791', '']","['0', '']","['32', '']","['0', '']","['466', '']","['0', '']"
8007,r167,All institutions -> Portland State U.,All institutions,Portland State U.,2,166,"['1,288', '']","['0', '']","['109', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,154', '']","['0', '']"
8007,r168,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,167,"['1,279', '']","['0', '']","['0', '']","['1,279', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r169,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,168,"['1,270', '']","['170', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['1,088', '']","['0', '']"
8007,r170,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,169,"['1,261', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['1,257', '']","['0', '']"
8007,r171,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,170,"['1,185', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,185', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r172,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,171,"['1,182', '']","['167', '']","['135', '']","['27', '']","['0', '']","['853', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r173,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,172,"['1,148', '']","['0', '']","['139', '']","['445', '']","['0', '']","['298', '']","['0', '']","['0', '']","['0', '']","['266', '']","['0', '']"
8007,r174,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,173,"['1,140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,140', '']","['0', '']"
8007,r175,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,174,"['1,106', '']","['393', '']","['0', '']","['0', '']","['0', '']","['73', '']","['0', '']","['0', '']","['0', '']","['523', '']","['117', '']"
8007,r176,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,175,"['1,096', '']","['0', '']","['0', '']","['602', '']","['0', '']","['307', '']","['0', '']","['0', '']","['88', '']","['99', '']","['0', '']"
8007,r177,All institutions -> Hampton U.,All institutions,Hampton U.,2,176,"['1,075', '']","['0', '']","['0', '']","['119', '']","['344', '']","['581', '']","['0', '']","['0', '']","['0', '']","['31', '']","['0', '']"
8007,r178,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,177,"['1,029', '']","['72', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['957', '']","['0', '']"
8007,r179,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,178,"['1,015', '']","['0', '']","['312', '']","['0', '']","['0', '']","['259', '']","['0', '']","['0', '']","['0', '']","['444', '']","['0', '']"
8007,r180,All institutions -> George Mason U.,All institutions,George Mason U.,2,179,"['1,002', '']","['126', '']","['64', '']","['0', '']","['0', '']","['329', '']","['0', '']","['0', '']","['0', '']","['483', '']","['0', '']"
8007,r181,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,180,"['983', '']","['58', '']","['437', '']","['0', '']","['5', '']","['48', '']","['0', '']","['367', '']","['0', '']","['0', '']","['68', '']"
8007,r182,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,181,"['934', 'i']","['0', 'i']","['0', 'i']","['29', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['905', 'i']","['0', 'i']"
8007,r183,All institutions -> Boston C.,All institutions,Boston C.,2,182,"['929', '']","['0', '']","['0', '']","['0', '']","['0', '']","['929', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r184,All institutions -> U. Miami,All institutions,U. Miami,2,183,"['918', '']","['0', '']","['425', '']","['0', '']","['0', '']","['227', '']","['0', '']","['0', '']","['0', '']","['266', '']","['0', '']"
8007,r185,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,184,"['897', '']","['897', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r186,All institutions -> Baylor U.,All institutions,Baylor U.,2,185,"['890', '']","['0', '']","['74', '']","['112', '']","['24', '']","['568', '']","['0', '']","['0', '']","['0', '']","['112', '']","['0', '']"
8007,r187,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,186,"['831', '']","['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['658', '']","['134', '']"
8007,r188,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,187,"['816', '']","['0', '']","['447', '']","['0', '']","['0', '']","['180', '']","['0', '']","['0', '']","['0', '']","['146', '']","['43', '']"
8007,r189,All institutions -> Marquette U.,All institutions,Marquette U.,2,188,"['811', '']","['0', '']","['0', '']","['0', '']","['0', '']","['135', '']","['0', '']","['0', '']","['0', '']","['676', '']","['0', '']"
8007,r190,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,189,"['784', '']","['0', '']","['0', '']","['0', '']","['0', '']","['784', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r191,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,190,"['778', 'i']","['0', 'i']","['0', 'i']","['199', 'i']","['0', 'i']","['170', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['409', 'i']","['0', 'i']"
8007,r192,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,191,"['764', '']","['0', '']","['0', '']","['385', '']","['0', '']","['379', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r193,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,192,"['739', '']","['0', '']","['0', '']","['66', '']","['0', '']","['657', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r194,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,193,"['674', '']","['0', '']","['0', '']","['0', '']","['0', '']","['674', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r195,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,194,"['660', '']","['0', '']","['0', '']","['660', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r196,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,195,"['638', '']","['0', '']","['0', '']","['0', '']","['0', '']","['638', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r197,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,196,"['636', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['636', '']","['0', '']"
8007,r198,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,197,"['631', '']","['0', '']","['114', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['517', '']","['0', '']"
8007,r199,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,198,"['628', '']","['0', '']","['0', '']","['91', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['537', '']","['0', '']"
8007,r200,All institutions -> Pace U.,All institutions,Pace U.,2,199,"['626', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['626', '']","['0', '']"
8007,r201,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,200,"['595', '']","['0', '']","['0', '']","['0', '']","['0', '']","['595', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r202,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,201,"['565', '']","['0', '']","['0', '']","['0', '']","['0', '']","['565', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r203,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,202,"['559', '']","['188', '']","['284', '']","['24', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r204,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,203,"['556', '']","['0', '']","['0', '']","['0', '']","['0', '']","['101', '']","['0', '']","['0', '']","['0', '']","['427', '']","['28', '']"
8007,r205,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,204,"['537', '']","['0', '']","['0', '']","['0', '']","['0', '']","['537', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r206,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,205,"['525', '']","['0', '']","['5', '']","['49', '']","['0', '']","['276', '']","['0', '']","['0', '']","['0', '']","['195', '']","['0', '']"
8007,r207,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,206,"['519', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['519', '']","['0', '']"
8007,r208,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,207,"['516', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['516', '']","['0', '']"
8007,r209,All institutions -> Tulane U.,All institutions,Tulane U.,2,208,"['509', '']","['0', '']","['0', '']","['0', '']","['36', '']","['364', '']","['0', '']","['0', '']","['0', '']","['109', '']","['0', '']"
8007,r210,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,209,"['493', '']","['0', '']","['10', '']","['483', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r211,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,210,"['488', '']","['0', '']","['122', '']","['54', '']","['85', '']","['140', '']","['0', '']","['0', '']","['0', '']","['69', '']","['18', '']"
8007,r212,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,211,"['485', '']","['0', '']","['0', '']","['0', '']","['0', '']","['485', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r213,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,212,"['477', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['143', '']","['334', '']","['0', '']"
8007,r214,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,213,"['457', '']","['0', '']","['0', '']","['0', '']","['0', '']","['457', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r215,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,214,"['416', '']","['0', '']","['0', '']","['0', '']","['0', '']","['371', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']"
8007,r216,All institutions -> U. Akron,All institutions,U. Akron,2,215,"['399', '']","['0', '']","['0', '']","['0', '']","['0', '']","['260', '']","['0', '']","['0', '']","['0', '']","['139', '']","['0', '']"
8007,r217,All institutions -> U. West Florida,All institutions,U. West Florida,2,216,"['397', '']","['91', '']","['0', '']","['102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['204', '']","['0', '']"
8007,r218,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,217,"['393', '']","['0', '']","['0', '']","['0', '']","['0', '']","['393', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r219,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,218,"['365', 'i']","['9', 'i']","['0', 'i']","['46', 'i']","['1', 'i']","['127', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['180', 'i']","['2', 'i']"
8007,r220,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,218,"['365', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['365', '']","['0', '']"
8007,r221,All institutions -> Miami U.,All institutions,Miami U.,2,220,"['360', '']","['0', '']","['0', '']","['129', '']","['0', '']","['231', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r222,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,221,"['341', '']","['0', '']","['0', '']","['0', '']","['0', '']","['260', '']","['0', '']","['0', '']","['81', '']","['0', '']","['0', '']"
8007,r223,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,222,"['321', '']","['321', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r224,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,223,"['319', '']","['0', '']","['0', '']","['319', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r225,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,224,"['317', '']","['0', '']","['0', '']","['98', '']","['0', '']","['52', '']","['0', '']","['0', '']","['127', '']","['40', '']","['0', '']"
8007,r226,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,225,"['312', '']","['244', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']"
8007,r227,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,226,"['310', '']","['0', '']","['0', '']","['0', '']","['0', '']","['266', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']"
8007,r228,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,227,"['298', '']","['0', '']","['0', '']","['0', '']","['0', '']","['298', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r229,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,228,"['293', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['293', '']","['0', '']"
8007,r230,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,229,"['285', '']","['105', '']","['0', '']","['180', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r231,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,230,"['270', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['270', '']","['0', '']"
8007,r232,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,231,"['254', '']","['0', '']","['0', '']","['0', '']","['0', '']","['223', '']","['0', '']","['0', '']","['0', '']","['11', '']","['20', '']"
8007,r233,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,232,"['253', '']","['0', '']","['0', '']","['0', '']","['0', '']","['253', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8007,r234,All institutions -> Howard U.,All institutions,Howard U.,2,232,"['253', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['253', '']","['0', '']"
8007,r235,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,234,"['244', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['236', '']","['0', '']"
