table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2018,field_2019,field_2020_all_non_s_e_fields,field_2020_business_management_and_business_administration,field_2020_communication_and_communications_technologies,field_2020_education,field_2020_humanities,field_2020_law,field_2020_social_work,field_2020_visual_and_performing_arts,field_2020_other
5440,r114,All institutions -> U. Houston,All institutions,U. Houston,2,113,"['1,667', '']","['1,675', '']","['2,792', '']","['52', '']","['22', '']","['637', '']","['0', '']","['24', '']","['1,679', '']","['0', '']","['378', '']"
5440,r115,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,114,"['2,637', '']","['3,075', '']","['2,745', '']","['627', '']","['1', '']","['1,108', '']","['122', '']","['68', '']","['276', '']","['0', '']","['543', '']"
5440,r116,All institutions -> Johns Hopkins U.<sup>b</sup>,All institutions,Johns Hopkins U.<sup>b</sup>,2,115,"['4,392', '']","['2,759', '']","['2,673', '']","['0', '']","['0', '']","['0', '']","['2,544', '']","['0', '']","['0', '']","['0', '']","['129', '']"
5440,r117,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,116,"['2,400', '']","['2,829', '']","['2,665', '']","['560', '']","['0', '']","['2,031', '']","['3', '']","['38', '']","['0', '']","['0', '']","['33', '']"
5440,r118,All institutions -> American U.,All institutions,American U.,2,117,"['1,776', '']","['1,467', '']","['2,632', '']","['515', '']","['23', '']","['124', '']","['0', '']","['1,850', '']","['0', '']","['0', '']","['120', '']"
5440,r119,All institutions -> Yale U.,All institutions,Yale U.,2,118,"['3,216', '']","['3,285', '']","['2,595', '']","['1,866', '']","['0', '']","['40', '']","['636', '']","['0', '']","['0', '']","['30', '']","['23', '']"
5440,r120,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,119,"['1,487', '']","['1,747', '']","['2,505', '']","['170', '']","['0', '']","['1,111', '']","['637', '']","['19', '']","['0', '']","['0', '']","['568', '']"
5440,r121,All institutions -> Brown U.,All institutions,Brown U.,2,120,"['3,068', '']","['2,611', '']","['2,496', '']","['0', '']","['0', '']","['2,430', '']","['24', '']","['12', '']","['0', '']","['0', '']","['30', '']"
5440,r122,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,121,"['1,713', '']","['2,297', '']","['2,387', '']","['0', '']","['0', '']","['1,496', '']","['6', '']","['0', '']","['885', '']","['0', '']","['0', '']"
5440,r123,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,122,"['0', '']","['1,407', '']","['2,320', '']","['0', '']","['0', '']","['2,320', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r124,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,123,"['2,484', '']","['2,660', '']","['2,312', '']","['0', '']","['0', '']","['2,312', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r125,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,124,"['1,324', '']","['1,485', '']","['2,268', '']","['2', '']","['0', '']","['2,168', '']","['97', '']","['0', '']","['0', '']","['0', '']","['1', '']"
5440,r126,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,125,"['4,649', '']","['4,004', '']","['2,258', '']","['9', '']","['2', '']","['1,478', '']","['0', '']","['327', '']","['34', '']","['20', '']","['388', '']"
5440,r127,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,126,"['1,436', '']","['1,632', '']","['2,209', '']","['284', '']","['0', '']","['1,584', '']","['10', '']","['0', '']","['288', '']","['0', '']","['43', '']"
5440,r128,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,127,"['3,009', '']","['3,033', '']","['2,202', '']","['0', '']","['39', '']","['704', '']","['76', '']","['4', '']","['4', '']","['0', '']","['1,375', '']"
5440,r129,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,128,"['1,871', '']","['2,650', '']","['2,193', '']","['0', '']","['0', '']","['1,958', '']","['235', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r130,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,129,"['2,827', '']","['3,172', '']","['2,186', '']","['0', '']","['0', '']","['2,186', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r131,All institutions -> U. Memphis,All institutions,U. Memphis,2,130,"['1,703', '']","['1,296', '']","['2,136', '']","['220', '']","['6', '']","['1,047', '']","['14', '']","['0', '']","['484', '']","['54', '']","['311', '']"
5440,r132,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,131,"['2,192', '']","['2,465', '']","['2,132', '']","['0', '']","['62', '']","['254', '']","['0', '']","['0', '']","['24', '']","['0', '']","['1,792', '']"
5440,r133,All institutions -> Rice U.,All institutions,Rice U.,2,132,"['568', '']","['479', '']","['2,093', '']","['184', '']","['0', '']","['1,909', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r134,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,133,"['3,323', '']","['2,948', '']","['2,078', '']","['0', '']","['83', '']","['1,860', '']","['135', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r135,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,134,"['1,580', '']","['1,920', '']","['2,068', '']","['134', '']","['4', '']","['1,656', '']","['49', '']","['0', '']","['223', '']","['0', '']","['2', '']"
5440,r136,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,135,"['2,294', '']","['2,071', '']","['2,041', '']","['1,304', '']","['0', '']","['0', '']","['26', '']","['0', '']","['102', '']","['0', '']","['609', '']"
5440,r137,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,136,"['1,978', '']","['1,905', '']","['2,005', '']","['0', '']","['0', '']","['219', '']","['0', '']","['0', '']","['0', '']","['105', '']","['1,681', '']"
5440,r138,All institutions -> National Defense U.,All institutions,National Defense U.,2,137,"['2,057', '']","['2,076', '']","['2,000', '']","['0', '']","['0', '']","['2,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r139,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,138,"['2,525', '']","['1,924', '']","['1,843', '']","['147', '']","['0', '']","['24', '']","['1,546', '']","['0', '']","['0', '']","['0', '']","['126', '']"
5440,r140,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,139,"['2,781', '']","['1,974', '']","['1,842', '']","['0', '']","['0', '']","['1,842', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r141,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,139,"['1,436', '']","['1,559', '']","['1,842', '']","['52', '']","['0', '']","['1,716', '']","['0', '']","['0', '']","['0', '']","['0', '']","['74', '']"
5440,r142,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,141,"['4,757', '']","['3,399', '']","['1,840', '']","['61', '']","['112', '']","['1,193', '']","['74', '']","['0', '']","['0', '']","['0', '']","['400', '']"
5440,r143,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,142,"['881', '']","['1,602', '']","['1,822', '']","['0', '']","['24', '']","['1,613', '']","['28', '']","['0', '']","['0', '']","['0', '']","['157', '']"
5440,r144,All institutions -> Boise State U.,All institutions,Boise State U.,2,143,"['1,761', '']","['2,139', '']","['1,793', '']","['43', '']","['0', '']","['1,739', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r145,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,144,"['6,854', '']","['5,279', '']","['1,790', '']","['449', '']","['469', '']","['690', '']","['58', '']","['0', '']","['0', '']","['70', '']","['54', '']"
5440,r146,All institutions -> Duke U.,All institutions,Duke U.,2,145,"['1,080', '']","['1,161', '']","['1,723', '']","['776', '']","['0', '']","['87', '']","['227', '']","['311', '']","['0', '']","['4', '']","['318', '']"
5440,r147,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,146,"['850', '']","['1,010', '']","['1,685', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,649', '']"
5440,r148,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,147,"['1,748', '']","['1,885', '']","['1,661', '']","['649', '']","['179', '']","['305', '']","['71', '']","['10', '']","['0', '']","['10', '']","['437', '']"
5440,r149,All institutions -> Miami U.,All institutions,Miami U.,2,148,"['1,703', '']","['2,075', '']","['1,644', '']","['283', '']","['0', '']","['1,154', '']","['0', '']","['0', '']","['0', '']","['0', '']","['207', '']"
5440,r150,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,149,"['1,512', '']","['1,251', '']","['1,634', '']","['453', '']","['91', '']","['649', '']","['177', '']","['0', '']","['0', '']","['0', '']","['264', '']"
5440,r151,All institutions -> U. Idaho,All institutions,U. Idaho,2,150,"['3,697', '']","['3,067', '']","['1,632', '']","['0', '']","['0', '']","['1,592', '']","['4', '']","['0', '']","['0', '']","['0', '']","['36', '']"
5440,r152,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,151,"['1,138', '']","['1,150', '']","['1,631', '']","['19', '']","['2', '']","['664', '']","['76', '']","['0', '']","['867', '']","['3', '']","['0', '']"
5440,r153,All institutions -> U. Maine,All institutions,U. Maine,2,152,"['142', '']","['1,217', '']","['1,621', '']","['0', '']","['85', '']","['105', '']","['413', '']","['0', '']","['80', '']","['0', '']","['938', '']"
5440,r154,All institutions -> Kent State U.,All institutions,Kent State U.,2,153,"['853', '']","['774', '']","['1,598', '']","['0', '']","['0', '']","['1,111', '']","['39', '']","['0', '']","['30', '']","['0', '']","['418', '']"
5440,r155,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,154,"['2,003', '']","['1,553', '']","['1,555', '']","['78', '']","['7', '']","['1,431', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']"
5440,r156,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,155,"['647', '']","['1,192', '']","['1,523', '']","['18', '']","['0', '']","['1,248', '']","['0', '']","['0', '']","['0', '']","['0', '']","['257', '']"
5440,r157,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,156,"['763', '']","['1,677', '']","['1,520', '']","['4', '']","['18', '']","['642', '']","['125', '']","['0', '']","['54', '']","['0', '']","['677', '']"
5440,r158,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,157,"['2,387', '']","['1,334', '']","['1,471', '']","['829', '']","['0', '']","['0', '']","['32', '']","['20', '']","['0', '']","['3', '']","['587', '']"
5440,r159,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,158,"['3,369', '']","['1,123', '']","['1,454', '']","['174', '']","['143', '']","['430', '']","['86', '']","['0', '']","['0', '']","['1', '']","['620', '']"
5440,r160,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,159,"['1,015', '']","['1,134', '']","['1,438', '']","['0', '']","['52', '']","['567', '']","['0', '']","['819', '']","['0', '']","['0', '']","['0', '']"
5440,r161,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,160,"['2,891', '']","['3,167', '']","['1,382', '']","['283', '']","['311', '']","['593', '']","['38', '']","['0', '']","['0', '']","['0', '']","['157', '']"
5440,r162,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,161,"['896', '']","['1,152', '']","['1,370', '']","['558', '']","['0', '']","['789', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']"
5440,r163,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,162,"['1,819', '']","['1,545', '']","['1,357', '']","['0', '']","['0', '']","['1,332', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']"
5440,r164,All institutions -> Mills C.,All institutions,Mills C.,2,163,"['928', '']","['840', '']","['1,341', '']","['0', '']","['0', '']","['1,341', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r165,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,164,"['ne', '']","['ne', '']","['1,330', '']","['0', '']","['0', '']","['1,330', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r166,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,165,"['760', '']","['639', '']","['1,320', '']","['454', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['636', '']","['230', '']"
5440,r167,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,166,"['1,020', '']","['1,282', '']","['1,283', '']","['357', '']","['0', '']","['658', '']","['17', '']","['0', '']","['28', '']","['0', '']","['223', '']"
5440,r168,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,167,"['57', '']","['425', '']","['1,275', '']","['0', '']","['0', '']","['210', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,065', '']"
5440,r169,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,168,"['1,104', '']","['1,361', '']","['1,267', '']","['27', '']","['0', '']","['997', '']","['212', '']","['0', '']","['0', '']","['0', '']","['31', '']"
5440,r170,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,169,"['340', '']","['543', '']","['1,264', '']","['0', '']","['0', '']","['1,195', '']","['0', '']","['0', '']","['0', '']","['0', '']","['69', '']"
5440,r171,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,170,"['2,185', '']","['2,272', '']","['1,242', '']","['6', '']","['0', '']","['1,136', '']","['29', '']","['0', '']","['0', '']","['0', '']","['71', '']"
5440,r172,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,171,"['1,124', '']","['1,127', '']","['1,237', '']","['12', '']","['0', '']","['502', '']","['0', '']","['0', '']","['0', '']","['0', '']","['723', '']"
5440,r173,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,172,"['588', '']","['2,253', '']","['1,213', '']","['1,079', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['96', '']"
5440,r174,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,173,"['2,595', '']","['2,245', '']","['1,186', '']","['0', '']","['0', '']","['1,186', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r175,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,174,"['707', '']","['628', '']","['1,179', '']","['218', '']","['0', '']","['58', '']","['422', '']","['0', '']","['0', '']","['425', '']","['56', '']"
5440,r176,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,175,"['185', '']","['901', '']","['1,166', '']","['0', '']","['9', '']","['1,096', '']","['61', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r177,All institutions -> Emory U.,All institutions,Emory U.,2,176,"['676', '']","['946', '']","['1,149', '']","['0', '']","['168', '']","['575', '']","['191', '']","['100', '']","['0', '']","['66', '']","['49', '']"
5440,r178,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,177,"['1,009', '']","['996', '']","['1,143', '']","['0', '']","['0', '']","['1,043', '']","['0', '']","['0', '']","['0', '']","['0', '']","['100', '']"
5440,r179,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,178,"['1,133', '']","['1,307', '']","['1,118', '']","['0', '']","['0', '']","['1,118', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r180,All institutions -> U. Rochester,All institutions,U. Rochester,2,179,"['1,357', '']","['1,226', '']","['1,087', '']","['115', '']","['0', '']","['951', '']","['0', '']","['0', '']","['0', '']","['12', '']","['9', '']"
5440,r181,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,180,"['1,484', '']","['1,237', '']","['1,079', '']","['67', '']","['0', '']","['0', '']","['85', '']","['0', '']","['0', '']","['0', '']","['927', '']"
5440,r182,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,181,"['1,016', '']","['1,209', '']","['1,065', '']","['23', '']","['0', '']","['952', '']","['15', '']","['0', '']","['0', '']","['0', '']","['75', '']"
5440,r183,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,182,"['563', '']","['1,114', '']","['1,016', '']","['0', '']","['0', '']","['939', '']","['21', '']","['0', '']","['48', '']","['0', '']","['8', '']"
5440,r184,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,183,"['841', '']","['1,150', '']","['1,012', '']","['0', '']","['0', '']","['1,012', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r185,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,184,"['1,822', '']","['753', '']","['1,006', '']","['0', '']","['0', '']","['1,006', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r186,All institutions -> Fordham U.,All institutions,Fordham U.,2,185,"['763', '']","['1,047', '']","['997', '']","['19', '']","['6', '']","['495', '']","['9', '']","['47', '']","['397', '']","['0', '']","['24', '']"
5440,r187,All institutions -> Lamar U.,All institutions,Lamar U.,2,186,"['100', '']","['1,037', '']","['989', '']","['188', '']","['0', '']","['702', '']","['0', '']","['0', '']","['0', '']","['0', '']","['99', '']"
5440,r188,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,187,"['2,756', '']","['1,936', '']","['966', '']","['762', '']","['38', '']","['0', '']","['0', '']","['12', '']","['44', '']","['110', '']","['0', '']"
5440,r189,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,188,"['1,439', '']","['1,360', '']","['952', '']","['0', '']","['158', '']","['292', '']","['88', '']","['0', '']","['316', '']","['0', '']","['98', '']"
5440,r190,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,189,"['117', '']","['1,085', '']","['942', '']","['0', '']","['665', '']","['21', '']","['256', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r191,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,190,"['856', '']","['1,223', '']","['920', '']","['0', '']","['155', '']","['270', '']","['150', '']","['0', '']","['31', '']","['3', '']","['311', '']"
5440,r192,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,191,"['592', '']","['839', '']","['915', '']","['0', '']","['0', '']","['852', '']","['9', '']","['0', '']","['0', '']","['0', '']","['54', '']"
5440,r193,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,192,"['695', '']","['617', '']","['908', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['901', '']"
5440,r194,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,193,"['2,219', '']","['1,268', '']","['904', '']","['0', '']","['0', '']","['694', '']","['0', '']","['101', '']","['109', '']","['0', '']","['0', '']"
5440,r195,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,194,"['302', '']","['610', '']","['903', '']","['0', '']","['0', '']","['216', '']","['307', '']","['0', '']","['0', '']","['0', '']","['380', '']"
5440,r196,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,195,"['1,121', '']","['1,320', '']","['896', '']","['0', '']","['0', '']","['669', '']","['0', '']","['0', '']","['0', '']","['0', '']","['227', '']"
5440,r197,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,196,"['511', '']","['824', '']","['895', '']","['0', '']","['76', '']","['803', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']"
5440,r198,All institutions -> U. Dayton,All institutions,U. Dayton,2,197,"['1,870', '']","['783', '']","['886', '']","['0', '']","['0', '']","['512', '']","['0', '']","['0', '']","['198', '']","['0', '']","['176', '']"
5440,r199,All institutions -> Pace U.,All institutions,Pace U.,2,198,"['1,507', '']","['1,042', '']","['877', '']","['0', '']","['0', '']","['877', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r200,All institutions -> Pacific U.,All institutions,Pacific U.,2,198,"['1,078', '']","['1,186', '']","['877', '']","['0', '']","['0', '']","['851', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r201,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,198,"['2,890', '']","['1,484', '']","['877', '']","['119', '']","['89', '']","['483', '']","['36', '']","['0', '']","['101', '']","['0', '']","['49', '']"
5440,r202,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,201,"['732', '']","['903', '']","['876', '']","['0', '']","['0', '']","['876', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r203,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,202,"['977', '']","['804', '']","['866', '']","['0', '']","['0', '']","['822', '']","['44', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r204,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,203,"['639', '']","['1,163', '']","['858', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['858', '']"
5440,r205,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,204,"['2,242', '']","['1,579', '']","['838', '']","['315', '']","['0', '']","['436', '']","['0', '']","['72', '']","['0', '']","['0', '']","['15', '']"
5440,r206,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,205,"['447', '']","['966', '']","['824', '']","['0', '']","['0', '']","['824', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r207,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,206,"['1,096', '']","['1,187', '']","['818', '']","['0', '']","['0', '']","['818', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r208,All institutions -> Seattle U.,All institutions,Seattle U.,2,207,"['771', '']","['733', '']","['816', '']","['0', '']","['0', '']","['816', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r209,All institutions -> Princeton U.,All institutions,Princeton U.,2,208,"['646', '']","['706', '']","['812', '']","['0', '']","['0', '']","['0', '']","['347', '']","['0', '']","['0', '']","['343', '']","['122', '']"
5440,r210,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,209,"['772', '']","['563', '']","['801', '']","['0', '']","['0', '']","['646', '']","['51', '']","['0', '']","['43', '']","['0', '']","['61', '']"
5440,r211,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,210,"['731', '']","['769', '']","['799', '']","['340', '']","['0', '']","['447', '']","['11', '']","['0', '']","['0', '']","['0', '']","['1', '']"
5440,r212,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,211,"['2,070', '']","['1,396', '']","['783', '']","['70', '']","['0', '']","['389', '']","['55', '']","['45', '']","['0', '']","['0', '']","['224', '']"
5440,r213,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,212,"['1,036', '']","['1,023', '']","['758', '']","['52', '']","['0', '']","['0', '']","['706', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r214,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,213,"['551', '']","['820', '']","['754', '']","['369', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['311', '']"
5440,r215,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,214,"['1,212', '']","['787', '']","['753', '']","['83', '']","['12', '']","['185', '']","['473', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r216,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,215,"['363', '']","['582', '']","['746', '']","['0', '']","['0', '']","['678', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']"
5440,r217,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,216,"['863', '']","['643', '']","['741', '']","['0', '']","['0', '']","['95', '']","['0', '']","['11', '']","['635', '']","['0', '']","['0', '']"
5440,r218,All institutions -> Utah State U.,All institutions,Utah State U.,2,217,"['871', '']","['592', '']","['723', '']","['321', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['376', '']"
5440,r219,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,218,"['977', '']","['749', '']","['698', '']","['0', '']","['0', '']","['0', '']","['672', '']","['0', '']","['26', '']","['0', '']","['0', '']"
5440,r220,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,219,"['335', '']","['522', '']","['689', '']","['178', '']","['0', '']","['432', '']","['79', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r221,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,220,"['1,092', 'i']","['649', '']","['673', 'i']","['124', 'i']","['0', 'i']","['549', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5440,r222,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,221,"['979', '']","['1,034', '']","['655', '']","['0', '']","['0', '']","['174', '']","['456', '']","['0', '']","['0', '']","['25', '']","['0', '']"
5440,r223,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,222,"['0', '']","['757', '']","['644', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['644', '']"
5440,r224,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,223,"['264', '']","['433', '']","['641', '']","['0', '']","['0', '']","['498', '']","['64', '']","['0', '']","['0', '']","['2', '']","['77', '']"
5440,r225,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,224,"['565', '']","['400', '']","['640', '']","['0', '']","['0', '']","['547', '']","['0', '']","['0', '']","['0', '']","['0', '']","['93', '']"
5440,r226,All institutions -> James Madison U.,All institutions,James Madison U.,2,225,"['239', '']","['642', '']","['636', '']","['0', '']","['0', '']","['36', '']","['63', '']","['0', '']","['537', '']","['0', '']","['0', '']"
5440,r227,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,226,"['822', '']","['574', '']","['629', '']","['0', '']","['0', '']","['566', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']"
5440,r228,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,227,"['1,261', '']","['1,142', '']","['625', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['593', '']"
5440,r229,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,228,"['770', '']","['673', '']","['624', '']","['0', '']","['0', '']","['307', '']","['150', '']","['0', '']","['0', '']","['0', '']","['167', '']"
5440,r230,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,229,"['526', '']","['448', '']","['620', '']","['0', '']","['0', '']","['620', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r231,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,230,"['580', '']","['608', '']","['614', '']","['0', '']","['0', '']","['614', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5440,r232,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,231,"['632', '']","['384', '']","['603', '']","['0', '']","['194', '']","['28', '']","['29', '']","['0', '']","['100', '']","['0', '']","['252', '']"
