table_id,row_id,_b_citizenship_ethnicity_race_and_field_b_full_path,_b_citizenship_ethnicity_race_and_field_b_level_1,_b_citizenship_ethnicity_race_and_field_b_level_2,_b_citizenship_ethnicity_race_and_field_b_level_3,_b_citizenship_ethnicity_race_and_field_b_level_4,_b_citizenship_ethnicity_race_and_field_b_level_5,_b_citizenship_ethnicity_race_and_field_b_level_6,_b_citizenship_ethnicity_race_and_field_b_hierarchy_depth,field_graduate_students_all_graduate_students_total_number,field_graduate_students_all_graduate_students_percent_female,field_graduate_students_master_s_total_number,field_graduate_students_master_s_percent_female,field_graduate_students_doctoral_total_number,field_graduate_students_doctoral_percent_female,field_postdoctoral_appointees_total_number,field_postdoctoral_appointees_percent_female,field_doctorate_holding_nonfaculty_researchers_total_number,field_doctorate_holding_nonfaculty_researchers_percent_female
8309,r089,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,30,50.0,20,55.0,10,40.0,3,33.3,na,na
8309,r090,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,1489,57.6,1237,57.6,252,57.9,87,47.1,na,na
8309,r091,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,981,60.2,754,58.8,227,65.2,24,75.0,na,na
8309,r092,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,18,55.6,11,45.5,7,71.4,2,50.0,na,na
8309,r093,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,6382,54.2,4766,54.0,1616,54.8,320,52.8,na,na
8309,r094,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,441,57.6,344,56.7,97,60.8,25,56.0,na,na
8309,r095,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,484,60.5,371,62.8,113,53.1,47,51.1,na,na
8309,r096,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> Temporary visa holders,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,Temporary visa holders,,,4,4424,50.7,3263,51.5,1161,48.4,335,38.8,na,na
8309,r097,All surveyed fields -> Science -> Natural resources and conservation,All surveyed fields,Science,Natural resources and conservation,,,,3,13922,60.7,10012,62.4,3910,56.2,889,46.5,620,36.1
8309,r098,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,,,4,11988,61.9,9095,62.9,2893,58.8,571,51.0,na,na
8309,r099,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1304,66.6,1028,67.0,276,65.2,27,40.7,na,na
8309,r100,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
8309,r101,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,129,58.1,81,53.1,48,66.7,1,0.0,na,na
8309,r102,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,472,66.1,344,68.6,128,59.4,43,39.5,na,na
8309,r103,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,519,60.9,335,60.3,184,62.0,16,50.0,na,na
8309,r104,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,33,69.7,31,71.0,2,50.0,2,50.0,na,na
8309,r105,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,8619,61.0,6611,62.2,2008,57.2,385,53.0,na,na
8309,r106,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,479,65.6,386,65.3,93,66.7,16,37.5,na,na
8309,r107,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,433,58.0,279,59.1,154,55.8,81,54.3,na,na
8309,r108,All surveyed fields -> Science -> Natural resources and conservation -> Temporary visa holders,All surveyed fields,Science,Natural resources and conservation,Temporary visa holders,,,4,1934,52.9,917,57.4,1017,48.9,318,38.4,na,na
8309,r109,All surveyed fields -> Science -> Physical sciences,All surveyed fields,Science,Physical sciences,,,,3,44141,36.4,6409,40.5,37732,35.7,6823,25.5,2895,23.0
8309,r110,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,,,4,27433,37.6,4938,41.3,22495,36.8,2778,27.6,na,na
8309,r111,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,3287,37.9,782,40.5,2505,37.1,136,33.8,na,na
8309,r112,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
8309,r113,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,72,31.9,24,50.0,48,22.9,3,0.0,na,na
8309,r114,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,2720,43.3,463,47.7,2257,42.4,547,28.2,na,na
8309,r115,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,1145,49.8,334,53.0,811,48.5,43,27.9,na,na
8309,r116,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,20,35.0,7,14.3,13,46.2,3,33.3,na,na
8309,r117,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,18104,36.2,2964,39.9,15140,35.5,1571,26.4,na,na
8309,r118,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,1036,39.0,177,41.2,859,38.5,66,24.2,na,na
8309,r119,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,1049,33.0,187,30.5,862,33.5,409,30.3,na,na
8309,r120,All surveyed fields -> Science -> Physical sciences -> Temporary visa holders,All surveyed fields,Science,Physical sciences,Temporary visa holders,,,4,16708,34.5,1471,37.7,15237,34.1,4045,24.0,na,na
8309,r121,All surveyed fields -> Science -> Psychology,All surveyed fields,Science,Psychology,,,,3,73325,80.3,51878,82.3,21447,75.3,1325,65.8,803,66.1
8309,r122,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,,,4,69097,80.5,50040,82.4,19057,75.6,1017,67.5,na,na
8309,r123,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,13155,81.0,10248,82.9,2907,74.3,88,80.7,na,na
8309,r124,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
8309,r125,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,295,76.6,195,75.4,100,79.0,2,100.0,na,na
8309,r126,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,3827,79.3,2483,81.0,1344,76.1,94,72.3,na,na
8309,r127,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,7639,82.3,5808,83.5,1831,78.4,50,78.0,na,na
8309,r128,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,108,76.9,91,75.8,17,82.4,1,100.0,na,na
8309,r129,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,37135,80.4,26061,82.5,11074,75.3,658,64.9,na,na
8309,r130,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,2829,80.3,1886,82.1,943,76.8,21,81.0,na,na
8309,r131,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,4109,78.3,3268,79.1,841,75.3,103,59.2,na,na
8309,r132,All surveyed fields -> Science -> Psychology -> Temporary visa holders,All surveyed fields,Science,Psychology,Temporary visa holders,,,4,4228,76.5,1838,81.6,2390,72.6,308,60.4,na,na
8309,r133,All surveyed fields -> Science -> Social sciences,All surveyed fields,Science,Social sciences,,,,3,82223,54.6,47616,56.3,34607,52.2,1645,53.1,1505,54.0
8309,r134,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,,,4,61463,55.9,39426,56.5,22037,54.9,1092,54.8,na,na
8309,r135,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,8994,59.7,6377,60.2,2617,58.5,82,52.4,na,na
8309,r136,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
8309,r137,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,421,63.2,238,61.8,183,65.0,5,60.0,na,na
8309,r138,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,4169,61.6,2460,63.1,1709,59.6,117,59.0,na,na
8309,r139,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,6776,63.1,4569,64.2,2207,60.9,79,68.4,na,na
8309,r140,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,120,54.2,81,54.3,39,53.8,1,100.0,na,na
8309,r141,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,35475,53.1,22346,53.4,13129,52.7,629,52.8,na,na
8309,r142,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,2310,61.2,1471,61.9,839,60.0,47,61.7,na,na
8309,r143,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,3198,48.4,1884,48.1,1314,48.9,132,50.8,na,na
8309,r144,All surveyed fields -> Science -> Social sciences -> Temporary visa holders,All surveyed fields,Science,Social sciences,Temporary visa holders,,,4,20760,50.6,8190,55.3,12570,47.6,553,49.9,na,na
