table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_doe_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3179,r116,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,115,"['3,568', '']","['0', '']","['757', '']","['0', '']","['0', '']","['2,794', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']"
3179,r117,All institutions -> Utah State U.,All institutions,Utah State U.,2,116,"['3,559', '']","['0', '']","['0', '']","['312', '']","['0', '']","['1,010', '']","['0', '']","['0', '']","['0', '']","['2,237', '']","['0', '']"
3179,r118,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,117,"['3,260', '']","['287', '']","['0', '']","['0', '']","['48', '']","['508', '']","['0', '']","['0', '']","['0', '']","['2,397', '']","['20', '']"
3179,r119,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,118,"['3,255', '']","['0', '']","['1,264', '']","['375', '']","['0', '']","['925', '']","['0', '']","['0', '']","['0', '']","['691', '']","['0', '']"
3179,r120,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,119,"['3,121', '']","['0', '']","['99', '']","['0', '']","['0', '']","['2,832', '']","['0', '']","['0', '']","['0', '']","['190', '']","['0', '']"
3179,r121,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,120,"['3,113', '']","['0', '']","['461', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,652', '']","['0', '']"
3179,r122,All institutions -> U. Dayton,All institutions,U. Dayton,2,121,"['3,108', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,108', '']","['0', '']"
3179,r123,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,122,"['3,098', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,687', '']","['0', '']","['6', '']","['0', '']","['405', '']","['0', '']"
3179,r124,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,123,"['2,926', '']","['0', '']","['292', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,634', '']","['0', '']"
3179,r125,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,124,"['2,859', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,008', '']","['0', '']","['0', '']","['0', '']","['851', '']","['0', '']"
3179,r126,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,125,"['2,820', '']","['222', '']","['0', '']","['0', '']","['0', '']","['2,499', '']","['0', '']","['0', '']","['0', '']","['99', '']","['0', '']"
3179,r127,"All institutions -> U. Tennessee, Knoxville, Institute of Agriculture",All institutions,"U. Tennessee, Knoxville, Institute of Agriculture",2,126,"['2,807', '']","['0', '']","['0', '']","['2,173', '']","['0', '']","['0', '']","['0', '']","['0', '']","['575', '']","['59', '']","['0', '']"
3179,r128,All institutions -> Drexel U.,All institutions,Drexel U.,2,127,"['2,599', '']","['0', '']","['0', '']","['364', '']","['37', '']","['499', '']","['0', '']","['0', '']","['0', '']","['1,699', '']","['0', '']"
3179,r129,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,128,"['2,518', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,211', '']","['0', '']","['0', '']","['0', '']","['1,307', '']","['0', '']"
3179,r130,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,129,"['2,493', '']","['0', '']","['0', '']","['59', '']","['0', '']","['711', '']","['0', '']","['0', '']","['23', '']","['1,700', '']","['0', '']"
3179,r131,All institutions -> U. Iowa,All institutions,U. Iowa,2,130,"['2,412', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,289', '']","['0', '']","['0', '']","['0', '']","['123', '']","['0', '']"
3179,r132,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,131,"['2,330', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,330', '']","['0', '']"
3179,r133,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,132,"['2,312', '']","['178', '']","['0', '']","['93', '']","['0', '']","['913', '']","['0', '']","['0', '']","['0', '']","['1,128', '']","['0', '']"
3179,r134,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,133,"['2,271', '']","['424', '']","['50', '']","['0', '']","['0', '']","['872', '']","['0', '']","['0', '']","['0', '']","['925', '']","['0', '']"
3179,r135,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,134,"['2,263', '']","['142', '']","['0', '']","['0', '']","['0', '']","['265', '']","['0', '']","['0', '']","['0', '']","['1,856', '']","['0', '']"
3179,r136,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,135,"['2,255', '']","['0', '']","['0', '']","['5', '']","['0', '']","['1,371', '']","['0', '']","['0', '']","['0', '']","['874', '']","['5', '']"
3179,r137,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,136,"['2,244', '']","['379', '']","['0', '']","['41', '']","['0', '']","['388', '']","['0', '']","['0', '']","['0', '']","['1,436', '']","['0', '']"
3179,r138,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,137,"['2,242', '']","['0', '']","['40', '']","['0', '']","['0', '']","['316', '']","['0', '']","['0', '']","['0', '']","['1,886', '']","['0', '']"
3179,r139,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,138,"['2,085', '']","['0', '']","['0', '']","['2,085', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r140,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,139,"['2,065', '']","['0', '']","['65', '']","['0', '']","['169', '']","['1,088', '']","['0', '']","['0', '']","['0', '']","['743', '']","['0', '']"
3179,r141,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,140,"['2,033', '']","['0', '']","['436', '']","['169', '']","['0', '']","['821', '']","['0', '']","['0', '']","['0', '']","['607', '']","['0', '']"
3179,r142,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,141,"['2,032', '']","['0', '']","['191', '']","['0', '']","['0', '']","['385', '']","['0', '']","['0', '']","['0', '']","['1,456', '']","['0', '']"
3179,r143,All institutions -> U. Maine,All institutions,U. Maine,2,142,"['2,006', '']","['0', '']","['172', '']","['24', '']","['0', '']","['561', '']","['0', '']","['0', '']","['0', '']","['1,249', '']","['0', '']"
3179,r144,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,143,"['1,968', '']","['0', '']","['1,358', '']","['518', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['76', '']","['0', '']"
3179,r145,All institutions -> William & Mary,All institutions,William & Mary,2,144,"['1,922', '']","['439', '']","['273', '']","['0', '']","['0', '']","['904', '']","['0', '']","['0', '']","['0', '']","['0', '']","['306', '']"
3179,r146,All institutions -> Ohio U.,All institutions,Ohio U.,2,145,"['1,917', '']","['0', '']","['162', '']","['0', '']","['0', '']","['1,543', '']","['0', '']","['0', '']","['0', '']","['212', '']","['0', '']"
3179,r147,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,146,"['1,900', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,900', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r148,All institutions -> Tufts U.,All institutions,Tufts U.,2,147,"['1,754', '']","['0', '']","['0', '']","['0', '']","['0', '']","['346', '']","['0', '']","['0', '']","['0', '']","['1,408', '']","['0', '']"
3179,r149,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,148,"['1,751', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,751', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r150,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,149,"['1,693', '']","['0', '']","['79', '']","['40', '']","['0', '']","['720', '']","['0', '']","['0', '']","['0', '']","['854', '']","['0', '']"
3179,r151,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,150,"['1,646', '']","['0', '']","['85', '']","['41', '']","['132', '']","['755', '']","['0', '']","['0', '']","['0', '']","['633', '']","['0', '']"
3179,r152,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,151,"['1,631', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,532', '']","['0', '']"
3179,r153,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,152,"['1,574', '']","['0', '']","['0', '']","['490', '']","['372', '']","['525', '']","['0', '']","['0', '']","['0', '']","['187', '']","['0', '']"
3179,r154,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,153,"['1,533', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,084', '']","['0', '']","['0', '']","['0', '']","['449', '']","['0', '']"
3179,r155,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,154,"['1,531', '']","['5', '']","['0', '']","['0', '']","['0', '']","['451', '']","['0', '']","['0', '']","['0', '']","['1,075', '']","['0', '']"
3179,r156,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,155,"['1,516', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,516', '']","['0', '']"
3179,r157,All institutions -> Baylor U.,All institutions,Baylor U.,2,156,"['1,460', '']","['0', '']","['294', '']","['35', '']","['0', '']","['580', '']","['0', '']","['0', '']","['0', '']","['551', '']","['0', '']"
3179,r158,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,157,"['1,438', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,438', '']","['0', '']"
3179,r159,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,158,"['1,356', '']","['145', '']","['177', '']","['0', '']","['0', '']","['1,034', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r160,All institutions -> Kent State U.,All institutions,Kent State U.,2,159,"['1,331', '']","['83', '']","['0', '']","['0', '']","['0', '']","['994', '']","['0', '']","['0', '']","['0', '']","['254', '']","['0', '']"
3179,r161,All institutions -> Portland State U.,All institutions,Portland State U.,2,160,"['1,270', '']","['0', '']","['404', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['819', '']","['0', '']"
3179,r162,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,161,"['1,266', '']","['0', '']","['0', '']","['348', '']","['0', '']","['761', '']","['0', '']","['157', '']","['0', '']","['0', '']","['0', '']"
3179,r163,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,161,"['1,266', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,101', '']","['0', '']","['0', '']","['0', '']","['165', '']","['0', '']"
3179,r164,All institutions -> U. Vermont,All institutions,U. Vermont,2,163,"['1,263', '']","['0', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['1,195', '']","['0', '']"
3179,r165,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,164,"['1,221', '']","['80', '']","['190', '']","['708', '']","['0', '']","['231', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']"
3179,r166,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,165,"['1,190', '']","['0', '']","['141', '']","['0', '']","['0', '']","['540', '']","['0', '']","['0', '']","['0', '']","['509', '']","['0', '']"
3179,r167,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,166,"['1,177', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,177', '']","['0', '']"
3179,r168,All institutions -> Emory U.,All institutions,Emory U.,2,167,"['1,115', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,115', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r169,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,168,"['1,100', '']","['132', '']","['0', '']","['0', '']","['0', '']","['340', '']","['0', '']","['0', '']","['0', '']","['628', '']","['0', '']"
3179,r170,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,169,"['1,033', '']","['27', '']","['8', '']","['24', '']","['13', '']","['434', '']","['0', '']","['0', '']","['0', '']","['527', '']","['0', '']"
3179,r171,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,170,"['995', '']","['0', '']","['0', '']","['0', '']","['3', '']","['587', '']","['0', '']","['0', '']","['0', '']","['228', '']","['177', '']"
3179,r172,All institutions -> Tulane U.,All institutions,Tulane U.,2,171,"['908', '']","['0', '']","['0', '']","['0', '']","['0', '']","['827', '']","['0', '']","['0', '']","['0', '']","['81', '']","['0', '']"
3179,r173,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,172,"['859', '']","['0', '']","['2', '']","['0', '']","['0', '']","['139', '']","['0', '']","['0', '']","['0', '']","['718', '']","['0', '']"
3179,r174,All institutions -> Hampton U.,All institutions,Hampton U.,2,173,"['841', '']","['0', '']","['0', '']","['7', '']","['217', '']","['531', '']","['0', '']","['0', '']","['0', '']","['86', '']","['0', '']"
3179,r175,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,174,"['775', '']","['0', '']","['0', '']","['366', '']","['0', '']","['409', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r176,All institutions -> U. Akron,All institutions,U. Akron,2,175,"['757', '']","['0', '']","['0', '']","['0', '']","['0', '']","['184', '']","['0', '']","['0', '']","['0', '']","['573', '']","['0', '']"
3179,r177,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,176,"['724', '']","['0', '']","['0', '']","['185', '']","['0', '']","['158', '']","['0', '']","['0', '']","['0', '']","['381', '']","['0', '']"
3179,r178,All institutions -> Boston C.,All institutions,Boston C.,2,177,"['704', '']","['0', '']","['0', '']","['0', '']","['0', '']","['704', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r179,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,178,"['662', '']","['0', '']","['51', '']","['0', '']","['14', '']","['58', '']","['0', '']","['373', '']","['0', '']","['0', '']","['166', '']"
3179,r180,All institutions -> U. Toledo,All institutions,U. Toledo,2,179,"['653', '']","['0', '']","['0', '']","['0', '']","['0', '']","['322', '']","['0', '']","['0', '']","['0', '']","['331', '']","['0', '']"
3179,r181,All institutions -> Claflin U.,All institutions,Claflin U.,2,180,"['646', '']","['434', '']","['212', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r182,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,181,"['628', '']","['0', '']","['0', '']","['385', '']","['0', '']","['226', '']","['0', '']","['0', '']","['0', '']","['15', '']","['2', '']"
3179,r183,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,182,"['627', '']","['24', '']","['312', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['291', '']","['0', '']"
3179,r184,All institutions -> George Mason U.,All institutions,George Mason U.,2,183,"['611', '']","['9', '']","['41', '']","['83', '']","['107', '']","['162', '']","['0', '']","['0', '']","['0', '']","['209', '']","['0', '']"
3179,r185,All institutions -> Benedict C.,All institutions,Benedict C.,2,184,"['594', '']","['203', '']","['157', '']","['0', '']","['0', '']","['135', '']","['0', '']","['0', '']","['0', '']","['99', '']","['0', '']"
3179,r186,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,184,"['594', '']","['0', '']","['0', '']","['594', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r187,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,186,"['576', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['576', '']","['0', '']"
3179,r188,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,187,"['565', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['565', '']","['0', '']"
3179,r189,All institutions -> U. Miami,All institutions,U. Miami,2,188,"['556', '']","['0', '']","['289', '']","['6', '']","['0', '']","['227', '']","['0', '']","['0', '']","['0', '']","['34', '']","['0', '']"
3179,r190,All institutions -> Chapman U.,All institutions,Chapman U.,2,189,"['552', '']","['0', '']","['0', '']","['552', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r191,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,190,"['529', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['529', '']","['0', '']"
3179,r192,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,191,"['528', '']","['0', '']","['0', '']","['40', '']","['0', '']","['159', '']","['0', '']","['0', '']","['0', '']","['277', '']","['52', '']"
3179,r193,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,192,"['511', '']","['363', '']","['0', '']","['0', '']","['0', '']","['104', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']"
3179,r194,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,193,"['502', '']","['0', '']","['330', '']","['0', '']","['28', '']","['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r195,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,194,"['463', '']","['0', '']","['196', '']","['134', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']","['100', '']"
3179,r196,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,195,"['462', '']","['0', '']","['311', '']","['0', '']","['38', '']","['113', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r197,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,196,"['452', 'i']","['12', 'i']","['0', 'i']","['64', 'i']","['2', 'i']","['172', 'i']","['0', 'i']","['2', 'i']","['0', 'i']","['199', 'i']","['1', 'i']"
3179,r198,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,197,"['448', '']","['32', '']","['0', '']","['0', '']","['0', '']","['319', '']","['0', '']","['0', '']","['0', '']","['97', '']","['0', '']"
3179,r199,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,198,"['447', '']","['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['398', '']","['0', '']"
3179,r200,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,199,"['443', '']","['0', '']","['0', '']","['0', '']","['0', '']","['246', '']","['0', '']","['0', '']","['0', '']","['197', '']","['0', '']"
3179,r201,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,200,"['441', '']","['0', '']","['0', '']","['0', '']","['0', '']","['101', '']","['0', '']","['0', '']","['0', '']","['340', '']","['0', '']"
3179,r202,All institutions -> Pace U.,All institutions,Pace U.,2,201,"['404', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['404', '']","['0', '']"
3179,r203,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,202,"['403', '']","['0', '']","['0', '']","['0', '']","['0', '']","['403', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r204,All institutions -> Miami U.,All institutions,Miami U.,2,203,"['400', '']","['0', '']","['0', '']","['388', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r205,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,204,"['386', '']","['0', '']","['0', '']","['0', '']","['0', '']","['225', '']","['0', '']","['0', '']","['161', '']","['0', '']","['0', '']"
3179,r206,All institutions -> U. New England,All institutions,U. New England,2,205,"['382', '']","['0', '']","['382', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r207,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,206,"['381', '']","['0', '']","['0', '']","['0', '']","['0', '']","['351', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']"
3179,r208,All institutions -> Marquette U.,All institutions,Marquette U.,2,207,"['375', '']","['0', '']","['0', '']","['149', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['226', '']","['0', '']"
3179,r209,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,208,"['347', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['97', '']","['0', '']"
3179,r210,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,209,"['330', '']","['0', '']","['0', '']","['0', '']","['0', '']","['330', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r211,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,210,"['323', '']","['0', '']","['16', '']","['0', '']","['0', '']","['267', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']"
3179,r212,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,211,"['322', '']","['0', '']","['0', '']","['28', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['226', '']","['0', '']"
3179,r213,All institutions -> Fisk U.,All institutions,Fisk U.,2,212,"['312', '']","['0', '']","['0', '']","['312', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r214,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,213,"['301', '']","['0', '']","['0', '']","['301', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r215,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,213,"['301', '']","['301', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r216,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,215,"['280', '']","['0', '']","['49', '']","['0', '']","['0', '']","['231', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r217,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,216,"['267', '']","['30', '']","['0', '']","['0', '']","['0', '']","['237', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r218,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,217,"['265', '']","['0', '']","['0', '']","['242', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']"
3179,r219,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,218,"['260', '']","['0', '']","['0', '']","['0', '']","['0', '']","['260', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r220,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,219,"['258', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['186', '']","['72', '']","['0', '']"
3179,r221,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,220,"['255', '']","['0', '']","['0', '']","['0', '']","['0', '']","['255', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r222,All institutions -> U. New Haven,All institutions,U. New Haven,2,221,"['248', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['248', '']","['0', '']"
3179,r223,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,222,"['247', '']","['0', '']","['27', '']","['0', '']","['0', '']","['220', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r224,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,223,"['246', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['246', '']","['0', '']"
3179,r225,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,223,"['246', '']","['0', '']","['0', '']","['0', '']","['0', '']","['216', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']"
3179,r226,All institutions -> U. Memphis,All institutions,U. Memphis,2,223,"['246', '']","['0', '']","['0', '']","['0', '']","['0', '']","['208', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']"
3179,r227,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,226,"['243', '']","['0', '']","['6', '']","['0', '']","['0', '']","['237', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r228,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,227,"['239', '']","['0', '']","['0', '']","['0', '']","['0', '']","['239', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r229,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,228,"['235', '']","['0', '']","['177', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['58', '']","['0', '']"
3179,r230,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,228,"['235', '']","['0', '']","['0', '']","['0', '']","['0', '']","['66', '']","['0', '']","['0', '']","['0', '']","['169', '']","['0', '']"
3179,r231,All institutions -> Creighton U.,All institutions,Creighton U.,2,230,"['226', 'i']","['8', 'i']","['4', 'i']","['11', 'i']","['1', 'i']","['202', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3179,r232,All institutions -> Howard U.,All institutions,Howard U.,2,231,"['225', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['225', '']","['0', '']"
3179,r233,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,232,"['224', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['213', '']","['0', '']"
3179,r234,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,233,"['223', '']","['0', '']","['221', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r235,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,234,"['217', '']","['0', '']","['0', '']","['0', '']","['0', '']","['97', '']","['0', '']","['0', '']","['0', '']","['120', '']","['0', '']"
3179,r236,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,235,"['213', '']","['0', '']","['0', '']","['0', '']","['0', '']","['213', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3179,r237,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,236,"['212', '']","['106', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['106', '']","['0', '']"
3179,r238,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,237,"['205', '']","['0', '']","['0', '']","['68', '']","['0', '']","['137', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
