table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2019,field_2020,field_2021,field_2022_all_geosciences_atmospheric_sciences_and_ocean_sciences,field_2022_atmospheric_science_and_meteorology,field_2022_geological_and_earth_sciences,field_2022_ocean_sciences_and_marine_sciences,field_2022_geosciences_atmospheric_sciences_and_ocean_sciences_nec
10133,r130,All institutions -> C. Charleston,All institutions,C. Charleston,2,129,"['1,064', '']","['857', '']","['918', '']","['2,328', '']","['47', '']","['1,840', '']","['441', '']","['0', '']"
10133,r131,All institutions -> U. Rochester,All institutions,U. Rochester,2,130,"['2,112', '']","['2,392', '']","['2,207', '']","['2,157', '']","['0', '']","['2,157', '']","['0', '']","['0', '']"
10133,r132,All institutions -> Boise State U.,All institutions,Boise State U.,2,131,"['2,556', '']","['2,730', '']","['2,250', '']","['2,061', '']","['91', '']","['1,382', '']","['41', '']","['547', '']"
10133,r133,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,132,"['3,290', '']","['2,793', '']","['2,096', '']","['2,057', '']","['0', '']","['0', '']","['2,057', '']","['0', '']"
10133,r134,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,133,"['1,234', '']","['1,203', '']","['1,085', '']","['2,054', '']","['0', '']","['2,054', '']","['0', '']","['0', '']"
10133,r135,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,134,"['2,103', '']","['1,578', '']","['1,460', '']","['2,024', '']","['0', '']","['1,468', '']","['556', '']","['0', '']"
10133,r136,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,135,"['1,442', '']","['1,755', 'i']","['1,773', '']","['1,988', '']","['0', '']","['145', '']","['1,713', '']","['130', '']"
10133,r137,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,136,"['1,932', '']","['3,108', '']","['2,639', '']","['1,978', '']","['0', '']","['1,669', '']","['309', '']","['0', '']"
10133,r138,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,137,"['1,153', '']","['760', '']","['1,041', '']","['1,971', '']","['0', '']","['1,282', '']","['689', '']","['0', '']"
10133,r139,All institutions -> Emory U.,All institutions,Emory U.,2,138,"['801', '']","['684', '']","['1,856', '']","['1,947', '']","['0', '']","['0', '']","['0', '']","['1,947', '']"
10133,r140,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,139,"['1,550', '']","['1,251', '']","['1,512', '']","['1,927', '']","['0', '']","['1,927', '']","['0', '']","['0', '']"
10133,r141,All institutions -> Ohio U.,All institutions,Ohio U.,2,140,"['351', '']","['677', '']","['1,120', '']","['1,925', '']","['27', '']","['1,898', '']","['0', '']","['0', '']"
10133,r142,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,141,"['615', '']","['1,344', '']","['1,329', '']","['1,896', '']","['0', '']","['0', '']","['1,896', '']","['0', '']"
10133,r143,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,142,"['1,089', '']","['1,050', '']","['3,772', '']","['1,843', '']","['0', '']","['1,032', '']","['811', '']","['0', '']"
10133,r144,"All institutions -> U. Tennessee, Knoxville<sup>d</sup>",All institutions,"U. Tennessee, Knoxville<sup>d</sup>",2,143,"['3,160', '']","['2,644', '']","['2,558', '']","['1,799', '']","['0', '']","['1,799', '']","['0', '']","['0', '']"
10133,r145,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,144,"['1,026', '']","['1,003', '']","['1,675', '']","['1,743', '']","['60', '']","['878', '']","['77', '']","['728', '']"
10133,r146,All institutions -> U. Memphis,All institutions,U. Memphis,2,145,"['1,605', '']","['1,887', '']","['1,590', '']","['1,724', '']","['0', '']","['1,694', '']","['0', '']","['30', '']"
10133,r147,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,146,"['ne', '']","['529', '']","['1,412', '']","['1,675', '']","['0', '']","['49', '']","['148', '']","['1,478', '']"
10133,r148,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,147,"['1,218', '']","['1,399', '']","['1,789', '']","['1,672', '']","['642', '']","['1,030', '']","['0', '']","['0', '']"
10133,r149,All institutions -> Portland State U.,All institutions,Portland State U.,2,148,"['1,895', '']","['1,784', '']","['1,510', '']","['1,660', '']","['392', '']","['1,189', '']","['79', '']","['0', '']"
10133,r150,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,149,"['796', '']","['871', '']","['1,157', '']","['1,597', '']","['0', '']","['1,091', '']","['470', '']","['36', '']"
10133,r151,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,150,"['1,433', '']","['1,093', '']","['1,091', '']","['1,569', '']","['0', '']","['416', '']","['626', '']","['527', '']"
10133,r152,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,151,"['1,398', '']","['1,369', '']","['1,318', '']","['1,541', '']","['0', '']","['18', '']","['1,523', '']","['0', '']"
10133,r153,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,152,"['614', '']","['617', '']","['1,220', '']","['1,524', '']","['226', '']","['914', '']","['363', '']","['21', '']"
10133,r154,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,153,"['1,111', '']","['1,673', '']","['1,299', '']","['1,521', '']","['0', '']","['1,521', '']","['0', '']","['0', '']"
10133,r155,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,154,"['710', '']","['1,248', '']","['1,136', '']","['1,460', '']","['0', '']","['1,030', '']","['0', '']","['430', '']"
10133,r156,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,155,"['2,921', '']","['1,372', '']","['1,587', '']","['1,450', '']","['0', '']","['1,450', '']","['0', '']","['0', '']"
10133,r157,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,156,"['640', '']","['1,330', '']","['1,495', '']","['1,443', '']","['0', '']","['196', '']","['1,247', '']","['0', '']"
10133,r158,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,157,"['862', '']","['1,466', '']","['1,652', '']","['1,429', '']","['0', '']","['1,429', '']","['0', '']","['0', '']"
10133,r159,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,158,"['307', '']","['807', '']","['575', '']","['1,338', '']","['1,338', '']","['0', '']","['0', '']","['0', '']"
10133,r160,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,159,"['1,650', '']","['1,161', '']","['1,066', '']","['1,289', '']","['0', '']","['1,289', '']","['0', '']","['0', '']"
10133,r161,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,160,"['1,089', '']","['963', '']","['973', '']","['1,249', '']","['0', '']","['0', '']","['1,249', '']","['0', '']"
10133,r162,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,161,"['499', '']","['1,168', '']","['822', '']","['1,239', '']","['0', '']","['1,239', '']","['0', '']","['0', '']"
10133,r163,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,162,"['788', '']","['725', '']","['1,056', '']","['1,177', '']","['0', '']","['1,177', '']","['0', '']","['0', '']"
10133,r164,All institutions -> U. Iowa,All institutions,U. Iowa,2,163,"['636', '']","['673', '']","['348', '']","['1,168', '']","['0', '']","['1,052', '']","['0', '']","['116', '']"
10133,r165,All institutions -> Carleton C.,All institutions,Carleton C.,2,164,"['1,330', '']","['670', '']","['759', '']","['1,112', '']","['0', '']","['1,112', '']","['0', '']","['0', '']"
10133,r166,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,165,"['819', '']","['821', '']","['834', '']","['1,061', '']","['0', '']","['367', '']","['0', '']","['694', '']"
10133,r167,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,166,"['612', '']","['780', '']","['1,326', '']","['1,051', '']","['458', '']","['0', '']","['398', '']","['195', '']"
10133,r168,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,167,"['785', '']","['867', '']","['837', '']","['1,021', '']","['0', '']","['0', '']","['960', '']","['61', '']"
10133,r169,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,168,"['1,393', '']","['1,514', '']","['663', '']","['1,015', '']","['0', '']","['460', '']","['395', '']","['160', '']"
10133,r170,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,169,"['969', '']","['897', '']","['680', '']","['1,005', '']","['0', '']","['1,004', '']","['1', '']","['0', '']"
10133,r171,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,170,"['1,004', '']","['1,258', '']","['939', '']","['989', '']","['0', '']","['989', '']","['0', '']","['0', '']"
10133,r172,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,171,"['518', '']","['679', '']","['583', '']","['972', '']","['0', '']","['972', '']","['0', '']","['0', '']"
10133,r173,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,172,"['554', '']","['763', '']","['801', '']","['949', '']","['0', '']","['949', '']","['0', '']","['0', '']"
10133,r174,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,173,"['1,252', '']","['924', '']","['729', '']","['930', '']","['0', '']","['930', '']","['0', '']","['0', '']"
10133,r175,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,174,"['2,573', '']","['1,478', '']","['984', '']","['924', '']","['0', '']","['453', '']","['471', '']","['0', '']"
10133,r176,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,175,"['681', '']","['575', '']","['682', '']","['912', '']","['0', '']","['912', '']","['0', '']","['0', '']"
10133,r177,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,176,"['85', '']","['462', '']","['472', '']","['888', '']","['0', '']","['888', '']","['0', '']","['0', '']"
10133,r178,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,177,"['1,060', '']","['745', '']","['605', '']","['879', '']","['0', '']","['90', '']","['573', '']","['216', '']"
10133,r179,All institutions -> Baylor U.,All institutions,Baylor U.,2,178,"['607', '']","['496', '']","['408', '']","['873', '']","['289', '']","['387', '']","['181', '']","['16', '']"
10133,r180,All institutions -> Utah State U.,All institutions,Utah State U.,2,179,"['642', '']","['67', '']","['690', '']","['867', '']","['365', '']","['502', '']","['0', '']","['0', '']"
10133,r181,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,180,"['1,616', '']","['1,334', '']","['1,073', '']","['846', '']","['0', '']","['846', '']","['0', '']","['0', '']"
10133,r182,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,181,"['1,003', '']","['730', '']","['782', '']","['835', '']","['0', '']","['835', '']","['0', '']","['0', '']"
10133,r183,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,182,"['309', '']","['375', '']","['676', '']","['805', '']","['18', '']","['556', '']","['0', '']","['231', '']"
10133,r184,All institutions -> U. Dayton,All institutions,U. Dayton,2,183,"['400', '']","['352', '']","['461', '']","['798', '']","['565', '']","['233', '']","['0', '']","['0', '']"
10133,r185,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,184,"['288', '']","['183', '']","['252', '']","['793', '']","['0', '']","['793', '']","['0', '']","['0', '']"
10133,r186,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,185,"['876', '']","['490', '']","['175', '']","['778', '']","['778', '']","['0', '']","['0', '']","['0', '']"
10133,r187,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,186,"['2,140', '']","['1,331', '']","['640', '']","['776', '']","['0', '']","['776', '']","['0', '']","['0', '']"
10133,r188,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,187,"['838', '']","['966', '']","['852', '']","['746', '']","['0', '']","['746', '']","['0', '']","['0', '']"
10133,r189,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,188,"['825', '']","['499', '']","['508', '']","['723', '']","['0', '']","['482', '']","['184', '']","['57', '']"
10133,r190,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,189,"['1,485', '']","['602', '']","['604', '']","['721', '']","['0', '']","['721', '']","['0', '']","['0', '']"
10133,r191,All institutions -> Tufts U.,All institutions,Tufts U.,2,190,"['120', '']","['230', '']","['215', '']","['702', '']","['0', '']","['560', '']","['142', '']","['0', '']"
10133,r192,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,191,"['633', '']","['728', '']","['815', '']","['694', '']","['131', '']","['0', '']","['476', '']","['87', '']"
10133,r193,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,192,"['422', '']","['666', '']","['573', '']","['673', '']","['0', '']","['673', '']","['0', '']","['0', '']"
10133,r194,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,193,"['802', '']","['716', '']","['700', '']","['672', '']","['0', '']","['672', '']","['0', '']","['0', '']"
10133,r195,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,193,"['557', '']","['593', '']","['772', '']","['672', '']","['3', '']","['166', '']","['0', '']","['503', '']"
10133,r196,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,195,"['791', '']","['440', '']","['360', '']","['665', '']","['194', '']","['425', '']","['0', '']","['46', '']"
10133,r197,All institutions -> U. Colorado Denver<sup>e</sup>,All institutions,U. Colorado Denver<sup>e</sup>,2,196,"['na', '']","['na', '']","['330', '']","['642', '']","['601', '']","['41', '']","['0', '']","['0', '']"
10133,r198,All institutions -> Miami U.,All institutions,Miami U.,2,197,"['521', '']","['872', '']","['496', '']","['616', '']","['0', '']","['616', '']","['0', '']","['0', '']"
10133,r199,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,198,"['155', '']","['215', 'i']","['247', '']","['615', '']","['0', '']","['180', '']","['435', '']","['0', '']"
10133,r200,All institutions -> American U.,All institutions,American U.,2,199,"['215', '']","['216', '']","['493', '']","['604', '']","['0', '']","['0', '']","['0', '']","['604', '']"
10133,r201,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,200,"['110', '']","['395', '']","['414', '']","['590', '']","['0', '']","['590', '']","['0', '']","['0', '']"
10133,r202,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,201,"['562', '']","['461', '']","['546', '']","['587', '']","['0', '']","['443', '']","['0', '']","['144', '']"
10133,r203,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,202,"['483', '']","['493', '']","['551', '']","['583', '']","['82', '']","['175', '']","['158', '']","['168', '']"
10133,r204,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,203,"['86', '']","['177', '']","['316', '']","['582', '']","['244', '']","['130', '']","['208', '']","['0', '']"
10133,r205,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,203,"['381', '']","['567', '']","['553', '']","['582', '']","['0', '']","['582', '']","['0', '']","['0', '']"
10133,r206,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,203,"['433', '']","['346', '']","['453', '']","['582', '']","['0', '']","['582', '']","['0', '']","['0', '']"
10133,r207,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,206,"['899', '']","['104', '']","['706', '']","['573', '']","['0', '']","['5', '']","['568', '']","['0', '']"
10133,r208,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,207,"['567', '']","['478', '']","['493', '']","['572', '']","['0', '']","['572', '']","['0', '']","['0', '']"
10133,r209,All institutions -> Occidental C.,All institutions,Occidental C.,2,208,"['480', '']","['630', '']","['510', '']","['570', 'i']","['0', 'i']","['77', 'i']","['493', 'i']","['0', 'i']"
10133,r210,All institutions -> Towson U.,All institutions,Towson U.,2,209,"['542', '']","['667', '']","['481', '']","['554', '']","['0', '']","['554', '']","['0', '']","['0', '']"
10133,r211,All institutions -> U. Akron,All institutions,U. Akron,2,209,"['171', '']","['202', '']","['194', '']","['554', '']","['0', '']","['554', '']","['0', '']","['0', '']"
10133,r212,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,211,"['1,255', '']","['872', '']","['749', '']","['542', '']","['0', '']","['542', '']","['0', '']","['0', '']"
10133,r213,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,212,"['260', '']","['122', '']","['287', '']","['537', '']","['0', '']","['537', '']","['0', '']","['0', '']"
10133,r214,All institutions -> Clark U.,All institutions,Clark U.,2,213,"['410', '']","['306', '']","['271', '']","['534', '']","['63', '']","['127', '']","['278', '']","['66', '']"
10133,r215,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,214,"['272', '']","['466', '']","['334', '']","['524', '']","['0', '']","['0', '']","['0', '']","['524', '']"
10133,r216,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,215,"['88', '']","['83', '']","['158', '']","['522', '']","['0', '']","['35', '']","['210', '']","['277', '']"
10133,r217,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,216,"['1,074', '']","['771', '']","['613', '']","['516', '']","['0', '']","['0', '']","['516', '']","['0', '']"
10133,r218,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,217,"['256', '']","['239', '']","['413', '']","['509', '']","['0', '']","['303', '']","['0', '']","['206', '']"
10133,r219,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,218,"['339', '']","['304', '']","['303', '']","['506', '']","['0', '']","['506', '']","['0', '']","['0', '']"
10133,r220,All institutions -> Colgate U.,All institutions,Colgate U.,2,219,"['363', '']","['295', '']","['580', '']","['501', '']","['0', '']","['451', '']","['0', '']","['50', '']"
10133,r221,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,219,"['1,259', '']","['627', '']","['444', '']","['501', '']","['0', '']","['501', '']","['0', '']","['0', '']"
10133,r222,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,221,"['328', '']","['287', '']","['331', '']","['484', '']","['0', '']","['0', '']","['0', '']","['484', '']"
10133,r223,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,222,"['862', '']","['998', '']","['509', '']","['478', '']","['323', '']","['43', '']","['112', '']","['0', '']"
10133,r224,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,223,"['12', '']","['290', '']","['241', '']","['470', '']","['0', '']","['470', '']","['0', '']","['0', '']"
10133,r225,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,223,"['314', '']","['531', '']","['322', '']","['470', '']","['0', '']","['470', '']","['0', '']","['0', '']"
10133,r226,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,223,"['290', '']","['254', '']","['284', '']","['470', '']","['0', '']","['470', '']","['0', '']","['0', '']"
10133,r227,All institutions -> Temple U.,All institutions,Temple U.,2,226,"['536', '']","['410', '']","['449', '']","['458', '']","['0', '']","['458', '']","['0', '']","['0', '']"
10133,r228,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,227,"['488', '']","['391', '']","['400', '']","['446', '']","['0', '']","['46', '']","['400', '']","['0', '']"
10133,r229,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,228,"['77', '']","['1', '']","['285', 'i']","['444', '']","['0', '']","['444', '']","['0', '']","['0', '']"
10133,r230,All institutions -> Colorado C.,All institutions,Colorado C.,2,229,"['58', '']","['52', '']","['96', '']","['440', '']","['0', '']","['440', '']","['0', '']","['0', '']"
10133,r231,All institutions -> Stockton U.,All institutions,Stockton U.,2,230,"['493', '']","['578', '']","['239', '']","['420', '']","['0', '']","['0', '']","['420', '']","['0', '']"
10133,r232,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,231,"['263', '']","['394', '']","['381', '']","['394', '']","['0', '']","['394', '']","['0', '']","['0', '']"
10133,r233,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,232,"['254', '']","['145', '']","['176', '']","['393', '']","['0', '']","['281', '']","['112', '']","['0', '']"
10133,r234,All institutions -> Plymouth State U.,All institutions,Plymouth State U.,2,233,"['ne', '']","['ne', '']","['ne', '']","['373', '']","['111', '']","['0', '']","['0', '']","['262', '']"
10133,r235,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,234,"['73', '']","['492', '']","['220', '']","['370', '']","['0', '']","['370', '']","['0', '']","['0', '']"
10133,r236,All institutions -> U. Richmond,All institutions,U. Richmond,2,235,"['25', '']","['43', '']","['217', '']","['365', '']","['0', '']","['365', '']","['0', '']","['0', '']"
10133,r237,All institutions -> Kent State U.,All institutions,Kent State U.,2,236,"['412', '']","['439', '']","['296', '']","['357', '']","['6', '']","['299', '']","['38', '']","['14', '']"
10133,r238,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,237,"['277', '']","['139', '']","['164', '']","['355', '']","['0', '']","['355', '']","['0', '']","['0', '']"
10133,r239,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,238,"['310', '']","['371', '']","['331', '']","['351', '']","['347', '']","['0', '']","['4', '']","['0', '']"
10133,r240,All institutions -> Colby C.,All institutions,Colby C.,2,239,"['122', '']","['175', '']","['144', '']","['349', '']","['0', '']","['349', '']","['0', '']","['0', '']"
10133,r241,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,240,"['387', '']","['307', '']","['638', '']","['348', '']","['164', '']","['0', '']","['0', '']","['184', '']"
10133,r242,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,241,"['167', '']","['163', '']","['128', '']","['316', '']","['0', '']","['316', '']","['0', '']","['0', '']"
10133,r243,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,242,"['300', '']","['369', '']","['466', '']","['314', '']","['3', '']","['0', '']","['311', '']","['0', '']"
10133,r244,All institutions -> Howard U.,All institutions,Howard U.,2,243,"['248', '']","['225', '']","['289', '']","['305', '']","['0', '']","['0', '']","['305', '']","['0', '']"
10133,r245,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,243,"['326', '']","['62', '']","['676', '']","['305', '']","['0', '']","['305', '']","['0', '']","['0', '']"
10133,r246,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,245,"['311', '']","['322', '']","['251', '']","['295', '']","['0', '']","['295', '']","['0', '']","['0', '']"
10133,r247,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,246,"['91', '']","['109', '']","['86', '']","['294', '']","['0', '']","['0', '']","['294', '']","['0', '']"
10133,r248,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,247,"['33', '']","['72', '']","['146', '']","['280', '']","['40', '']","['240', '']","['0', '']","['0', '']"
10133,r249,All institutions -> U. New England,All institutions,U. New England,2,248,"['1,080', '']","['681', '']","['411', '']","['278', '']","['0', '']","['0', '']","['278', '']","['0', '']"
10133,r250,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,249,"['1,993', '']","['1,609', '']","['199', '']","['277', '']","['0', '']","['277', '']","['0', '']","['0', '']"
10133,r251,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,250,"['29', '']","['136', '']","['265', '']","['264', '']","['0', '']","['264', '']","['0', '']","['0', '']"
10133,r252,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,251,"['159', '']","['188', '']","['308', '']","['262', '']","['0', '']","['0', '']","['262', '']","['0', '']"
10133,r253,All institutions -> Long Island U.,All institutions,Long Island U.,2,251,"['26', '']","['15', '']","['150', '']","['262', '']","['0', '']","['262', '']","['0', '']","['0', '']"
10133,r254,All institutions -> Chapman U.,All institutions,Chapman U.,2,253,"['193', '']","['206', '']","['242', '']","['258', '']","['0', '']","['0', '']","['0', '']","['258', '']"
10133,r255,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,253,"['178', '']","['197', '']","['121', '']","['258', '']","['0', '']","['0', '']","['258', '']","['0', '']"
10133,r256,All institutions -> Amherst C.,All institutions,Amherst C.,2,255,"['0', '']","['0', '']","['41', '']","['251', '']","['0', '']","['251', '']","['0', '']","['0', '']"
10133,r257,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,255,"['160', '']","['219', '']","['162', '']","['251', '']","['0', '']","['251', '']","['0', '']","['0', '']"
10133,r258,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,255,"['547', '']","['322', '']","['254', '']","['251', '']","['0', '']","['251', '']","['0', '']","['0', '']"
10133,r259,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,258,"['ne', '']","['63', '']","['70', '']","['249', '']","['201', '']","['22', '']","['26', '']","['0', '']"
10133,r260,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,259,"['428', '']","['873', '']","['847', '']","['240', '']","['0', '']","['240', '']","['0', '']","['0', '']"
10133,r261,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,260,"['83', '']","['127', '']","['19', '']","['237', '']","['237', '']","['0', '']","['0', '']","['0', '']"
10133,r262,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,261,"['356', '']","['493', '']","['310', '']","['230', '']","['0', '']","['44', '']","['186', '']","['0', '']"
10133,r263,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,262,"['481', '']","['107', '']","['32', '']","['229', '']","['0', '']","['229', '']","['0', '']","['0', '']"
10133,r264,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,263,"['320', '']","['255', '']","['233', '']","['226', '']","['0', '']","['3', '']","['223', '']","['0', '']"
10133,r265,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,264,"['733', '']","['774', '']","['278', '']","['224', '']","['0', '']","['224', '']","['0', '']","['0', '']"
10133,r266,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,265,"['11', '']","['3', '']","['50', '']","['222', '']","['0', '']","['1', '']","['24', '']","['197', '']"
10133,r267,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,266,"['221', '']","['428', '']","['431', '']","['219', '']","['0', '']","['219', '']","['0', '']","['0', '']"
10133,r268,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,267,"['411', '']","['196', '']","['207', '']","['215', '']","['0', '']","['215', '']","['0', '']","['0', '']"
10133,r269,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,268,"['201', '']","['164', '']","['278', '']","['208', '']","['0', '']","['208', '']","['0', '']","['0', '']"
10133,r270,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,268,"['224', '']","['151', '']","['96', '']","['208', '']","['0', '']","['208', '']","['0', '']","['0', '']"
10133,r271,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,270,"['0', '']","['52', '']","['136', '']","['206', '']","['0', '']","['206', '']","['0', '']","['0', '']"
10133,r272,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,271,"['0', '']","['0', '']","['23', '']","['202', '']","['0', '']","['202', '']","['0', '']","['0', '']"
10133,r273,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,272,"['207', '']","['115', '']","['253', '']","['199', '']","['0', '']","['138', '']","['61', '']","['0', '']"
