table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2020,field_2021,field_2022_all_engineering,field_2022_aerospace_aeronautical_and_astronautical_engineering,field_2022_bioengineering_and_biomedical_engineering,field_2022_chemical_engineering,field_2022_civil_engineering,field_2022_electrical_electronic_and_communications_engineering,field_2022_industrial_and_manufacturing_engineering,field_2022_mechanical_engineering,field_2022_metallurgical_and_materials_engineering,field_2022_engineering_nec_
10148,r098,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,97,"['36,447', '']","['43,470', '']","['43,119', '']","['1,488', '']","['58', '']","['2,374', '']","['6,863', '']","['7,120', '']","['1,383', '']","['4,369', '']","['18,532', '']","['932', '']"
10148,r099,All institutions -> U. Chicago,All institutions,U. Chicago,2,98,"['24,468', '']","['30,018', '']","['41,866', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['41,866', '']"
10148,r100,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,99,"['37,911', '']","['39,079', '']","['41,783', '']","['0', '']","['17,281', '']","['10,565', '']","['1,025', '']","['4,911', '']","['0', '']","['7,616', '']","['0', '']","['385', '']"
10148,r101,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,100,"['25,172', '']","['26,599', '']","['40,798', '']","['42', '']","['1,266', '']","['0', '']","['5,850', '']","['4,940', '']","['2,184', '']","['23,507', '']","['833', '']","['2,176', '']"
10148,r102,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,101,"['37,758', '']","['37,818', '']","['40,691', '']","['0', '']","['7,970', '']","['4,957', '']","['6,705', '']","['12,634', '']","['3,788', '']","['2,744', '']","['0', '']","['1,893', '']"
10148,r103,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,102,"['25,030', '']","['29,884', '']","['40,367', '']","['7,551', '']","['0', '']","['1,488', '']","['6,165', '']","['12,731', '']","['99', '']","['2,358', '']","['122', '']","['9,853', '']"
10148,r104,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,103,"['31,496', '']","['35,675', '']","['39,656', '']","['0', '']","['15,275', '']","['2,508', '']","['3,980', '']","['4,772', '']","['0', '']","['12,789', '']","['269', '']","['63', '']"
10148,r105,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,104,"['30,774', '']","['30,935', '']","['39,242', '']","['0', '']","['12,488', '']","['0', '']","['25,656', '']","['0', '']","['1,098', '']","['0', '']","['0', '']","['0', '']"
10148,r106,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,105,"['30,180', '']","['28,344', '']","['38,670', '']","['0', '']","['8,438', '']","['0', '']","['3,012', '']","['12,136', '']","['0', '']","['1,853', '']","['10,565', '']","['2,666', '']"
10148,r107,All institutions -> Drexel U.,All institutions,Drexel U.,2,106,"['31,230', '']","['32,665', '']","['38,649', '']","['0', '']","['8,725', '']","['5,362', '']","['3,657', '']","['3,195', '']","['0', '']","['7,256', '']","['7,980', '']","['2,474', '']"
10148,r108,All institutions -> Mercer U.,All institutions,Mercer U.,2,107,"['37,450', '']","['40,439', '']","['38,452', '']","['14,803', '']","['0', '']","['0', '']","['9', '']","['1,608', '']","['0', '']","['11,183', '']","['10,282', '']","['567', '']"
10148,r109,All institutions -> Yale U.,All institutions,Yale U.,2,108,"['36,806', '']","['35,778', '']","['36,714', '']","['0', '']","['10,422', '']","['6,281', '']","['0', '']","['9,921', '']","['0', '']","['8,366', '']","['0', '']","['1,724', '']"
10148,r110,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,109,"['31,140', '']","['33,559', '']","['36,219', '']","['0', '']","['11,862', '']","['3,766', '']","['2,255', '']","['8,172', '']","['7', '']","['5,735', '']","['0', '']","['4,422', '']"
10148,r111,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,110,"['33,983', '']","['35,094', '']","['36,217', '']","['9,450', '']","['0', '']","['5,691', '']","['5,101', '']","['3,771', '']","['1,851', '']","['2,977', '']","['1,439', '']","['5,937', '']"
10148,r112,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,111,"['23,140', '']","['34,710', '']","['36,189', '']","['0', '']","['4,315', '']","['2,631', '']","['4,097', '']","['8,515', '']","['974', '']","['3,107', '']","['0', '']","['12,550', '']"
10148,r113,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,112,"['37,747', '']","['36,222', '']","['35,508', '']","['0', '']","['0', '']","['7,794', '']","['4,324', '']","['5,766', '']","['0', '']","['11,896', '']","['1,716', '']","['4,012', '']"
10148,r114,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,113,"['32,668', '']","['39,529', '']","['33,595', '']","['0', '']","['4,010', '']","['0', '']","['0', '']","['5,581', '']","['15,458', '']","['7,656', '']","['0', '']","['890', '']"
10148,r115,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,114,"['29,812', '']","['29,132', '']","['33,169', '']","['1,772', '']","['0', '']","['0', '']","['479', '']","['327', '']","['895', '']","['28,282', '']","['314', '']","['1,100', '']"
10148,r116,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,115,"['31,937', '']","['34,888', '']","['32,758', '']","['0', '']","['2,135', '']","['6,741', '']","['9,555', '']","['8,992', '']","['0', '']","['4,136', '']","['184', '']","['1,015', '']"
10148,r117,All institutions -> Tufts U.,All institutions,Tufts U.,2,116,"['26,662', '']","['24,017', '']","['32,535', '']","['183', '']","['13,580', '']","['2,814', '']","['5,069', '']","['4,267', '']","['0', '']","['3,532', '']","['849', '']","['2,241', '']"
10148,r118,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,117,"['23,939', '']","['27,769', '']","['32,454', '']","['1,540', '']","['1,963', '']","['3,510', '']","['9,968', '']","['488', '']","['4', '']","['7,014', '']","['2,042', '']","['5,925', '']"
10148,r119,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,118,"['27,878', '']","['30,295', '']","['32,259', '']","['0', '']","['0', '']","['7,505', '']","['5,716', '']","['3,643', '']","['0', '']","['9,967', '']","['4,728', '']","['700', '']"
10148,r120,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,119,"['23,758', '']","['27,108', '']","['31,514', '']","['688', '']","['2,084', '']","['3,303', '']","['576', '']","['3,046', '']","['0', '']","['18,938', '']","['1,294', '']","['1,585', '']"
10148,r121,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,120,"['53,030', '']","['46,844', '']","['30,637', '']","['999', '']","['7,608', '']","['349', '']","['1,765', '']","['3,155', '']","['0', '']","['7,713', '']","['7,790', '']","['1,258', '']"
10148,r122,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,121,"['29,811', '']","['32,233', '']","['30,592', '']","['0', '']","['6,127', '']","['4,212', '']","['0', '']","['8,940', '']","['0', '']","['7,014', '']","['0', '']","['4,299', '']"
10148,r123,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,122,"['28,155', '']","['27,743', '']","['29,980', '']","['1,491', '']","['0', '']","['4,357', '']","['4,360', '']","['4,182', '']","['1,547', '']","['6,378', '']","['0', '']","['7,665', '']"
10148,r124,All institutions -> Brown U.,All institutions,Brown U.,2,123,"['23,965', '']","['23,587', '']","['29,569', '']","['28', '']","['10,799', '']","['3,028', '']","['0', '']","['3,283', '']","['0', '']","['3,821', '']","['3,499', '']","['5,111', '']"
10148,r125,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,124,"['24,054', '']","['25,835', '']","['28,948', '']","['0', '']","['3,269', '']","['4,106', '']","['5,711', '']","['2,209', '']","['2,115', '']","['6,751', '']","['4,752', '']","['35', '']"
10148,r126,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,125,"['20,317', '']","['24,675', '']","['28,379', '']","['214', '']","['760', '']","['14,886', '']","['5,420', '']","['907', '']","['0', '']","['2,028', '']","['116', '']","['4,048', '']"
10148,r127,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,126,"['25,869', '']","['25,811', '']","['28,288', '']","['1,485', '']","['0', '']","['0', '']","['1,088', '']","['8,687', '']","['14,708', '']","['2,320', '']","['0', '']","['0', '']"
10148,r128,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,127,"['23,821', '']","['26,574', '']","['28,151', '']","['0', '']","['11,340', '']","['6,035', '']","['164', '']","['4,836', '']","['0', '']","['0', '']","['5,415', '']","['361', '']"
10148,r129,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,128,"['23,947', '']","['26,780', '']","['27,794', '']","['4,892', '']","['0', '']","['0', '']","['1,036', '']","['5,905', '']","['14,097', '']","['0', '']","['1,864', '']","['0', '']"
10148,r130,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,129,"['23,457', '']","['22,509', '']","['25,040', '']","['0', '']","['0', '']","['1,964', '']","['6,101', '']","['11,718', '']","['0', '']","['4,849', '']","['408', '']","['0', '']"
10148,r131,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,130,"['25,423', '']","['23,966', '']","['24,574', '']","['43', '']","['967', '']","['0', '']","['4,785', '']","['11,857', '']","['0', '']","['1,786', '']","['0', '']","['5,136', '']"
10148,r132,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,131,"['22,922', '']","['21,499', '']","['24,403', '']","['0', '']","['4,096', '']","['0', '']","['7,198', '']","['4,575', '']","['821', '']","['3,312', '']","['0', '']","['4,401', '']"
10148,r133,All institutions -> George Washington U.,All institutions,George Washington U.,2,132,"['22,682', '']","['22,749', '']","['23,736', '']","['1,697', '']","['6,442', '']","['0', '']","['2,428', '']","['6,271', '']","['2,270', '']","['1,439', '']","['83', '']","['3,106', '']"
10148,r134,All institutions -> U. Louisville,All institutions,U. Louisville,2,133,"['18,105', '']","['20,965', '']","['23,630', '']","['0', '']","['6,652', '']","['2,259', '']","['1,870', '']","['5,224', '']","['1,186', '']","['2,713', '']","['9', '']","['3,717', '']"
10148,r135,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,134,"['15,205', '']","['18,285', '']","['23,078', '']","['7', '']","['3,486', '']","['0', '']","['0', '']","['2,550', '']","['0', '']","['1,831', '']","['14,597', '']","['607', '']"
10148,r136,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,135,"['20,910', '']","['20,874', '']","['22,869', '']","['0', '']","['1,677', '']","['1,094', '']","['10', '']","['5,983', '']","['2,293', '']","['2,655', '']","['0', '']","['9,157', '']"
10148,r137,All institutions -> U. Georgia,All institutions,U. Georgia,2,136,"['19,273', '']","['20,289', '']","['22,379', '']","['0', '']","['1,724', '']","['6,268', '']","['9,385', '']","['4,292', '']","['0', '']","['0', '']","['0', '']","['710', '']"
10148,r138,All institutions -> U. Rochester,All institutions,U. Rochester,2,137,"['16,116', '']","['16,780', '']","['22,179', '']","['0', '']","['5,664', '']","['1,647', '']","['0', '']","['5,945', '']","['0', '']","['7,745', '']","['0', '']","['1,178', '']"
10148,r139,All institutions -> U. Kansas,All institutions,U. Kansas,2,138,"['19,830', '']","['21,363', '']","['22,075', '']","['2,269', '']","['0', '']","['7,420', '']","['6,504', '']","['3,308', '']","['0', '']","['2,232', '']","['0', '']","['342', '']"
10148,r140,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,139,"['24,272', '']","['24,698', '']","['21,602', '']","['0', '']","['4,027', '']","['50', '']","['2,263', '']","['7,000', '']","['0', '']","['7,441', '']","['0', '']","['821', '']"
10148,r141,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,140,"['22,933', '']","['24,254', '']","['21,556', '']","['5,364', '']","['71', '']","['24', '']","['391', '']","['4,013', '']","['592', '']","['2,301', '']","['4,029', '']","['4,771', '']"
10148,r142,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,141,"['14,007', '']","['13,963', '']","['20,187', '']","['211', '']","['2', '']","['729', '']","['8,659', '']","['1,993', '']","['615', '']","['2,066', '']","['213', '']","['5,699', '']"
10148,r143,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,142,"['15,943', '']","['20,162', '']","['19,599', '']","['0', '']","['0', '']","['4,083', '']","['1,863', '']","['6,042', '']","['907', '']","['6,605', '']","['0', '']","['99', '']"
10148,r144,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,143,"['10,393', '']","['11,616', '']","['18,186', '']","['0', '']","['0', '']","['441', '']","['2,173', '']","['4,572', '']","['1,138', '']","['721', '']","['0', '']","['9,141', '']"
10148,r145,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,144,"['17,843', '']","['17,314', '']","['17,869', '']","['401', '']","['0', '']","['0', '']","['5,916', '']","['8,429', '']","['0', '']","['443', '']","['339', '']","['2,341', '']"
10148,r146,All institutions -> Ohio U.,All institutions,Ohio U.,2,145,"['16,291', '']","['16,645', '']","['17,216', '']","['3,418', '']","['0', '']","['4,365', '']","['2,386', '']","['505', '']","['32', '']","['513', '']","['434', '']","['5,563', '']"
10148,r147,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,146,"['12,677', '']","['13,658', '']","['17,162', '']","['0', '']","['891', '']","['6,467', '']","['1,739', '']","['489', '']","['76', '']","['421', '']","['4,652', '']","['2,427', '']"
10148,r148,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,147,"['10,574', '']","['17,064', '']","['16,449', '']","['85', '']","['0', '']","['1,550', '']","['2,121', '']","['23', '']","['0', '']","['0', '']","['0', '']","['12,670', '']"
10148,r149,All institutions -> Emory U.,All institutions,Emory U.,2,148,"['11,349', '']","['11,488', '']","['16,415', '']","['0', '']","['16,415', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10148,r150,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,149,"['12,015', '']","['11,279', '']","['16,049', '']","['14,396', '']","['0', '']","['0', '']","['416', '']","['0', '']","['0', '']","['721', '']","['0', '']","['516', '']"
10148,r151,All institutions -> Rowan U.,All institutions,Rowan U.,2,150,"['11,784', '']","['11,570', '']","['15,432', '']","['0', '']","['2,657', '']","['3,895', '']","['4,452', '']","['666', '']","['0', '']","['340', '']","['0', '']","['3,422', '']"
10148,r152,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,151,"['19,781', '']","['15,643', '']","['15,096', '']","['0', '']","['0', '']","['0', '']","['2,694', '']","['2,136', '']","['4', '']","['2,851', '']","['0', '']","['7,411', '']"
10148,r153,All institutions -> Oakland U.,All institutions,Oakland U.,2,152,"['1,041', '']","['4,437', '']","['14,783', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,328', '']","['945', '']","['2,886', '']","['0', '']","['8,624', '']"
10148,r154,All institutions -> Boise State U.,All institutions,Boise State U.,2,153,"['13,956', '']","['14,918', '']","['14,758', '']","['38', '']","['5,682', '']","['959', '']","['584', '']","['2,369', '']","['155', '']","['588', '']","['2,780', '']","['1,603', '']"
10148,r155,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,154,"['16,225', '']","['12,371', '']","['14,519', '']","['0', '']","['8,481', '']","['981', '']","['514', '']","['1,693', '']","['156', '']","['2,027', '']","['0', '']","['667', '']"
10148,r156,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,155,"['7,934', '']","['10,715', '']","['14,048', '']","['2,055', '']","['98', '']","['0', '']","['3,674', '']","['3,395', '']","['0', '']","['3,918', '']","['0', '']","['908', '']"
10148,r157,All institutions -> U. Idaho,All institutions,U. Idaho,2,156,"['17,035', '']","['12,944', '']","['13,720', '']","['1,463', '']","['1,129', '']","['775', '']","['2,104', '']","['1,006', '']","['11', '']","['1,031', '']","['328', '']","['5,873', '']"
10148,r158,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,157,"['12,806', '']","['11,675', '']","['13,632', '']","['0', '']","['2,172', '']","['2,743', '']","['4,710', '']","['1,254', '']","['972', '']","['896', '']","['0', '']","['885', '']"
10148,r159,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,158,"['12,856', '']","['13,526', '']","['13,373', '']","['0', '']","['13,373', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10148,r160,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,159,"['12,729', '']","['10,667', '']","['12,665', '']","['0', '']","['10', '']","['0', '']","['4,872', '']","['1,929', '']","['0', '']","['4,554', '']","['0', '']","['1,300', '']"
10148,r161,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,160,"['11,934', '']","['13,737', '']","['12,502', '']","['1,086', '']","['5,618', '']","['391', '']","['885', '']","['2,996', '']","['80', '']","['873', '']","['110', '']","['463', '']"
10148,r162,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,161,"['9,363', '']","['10,113', '']","['12,446', '']","['8', '']","['0', '']","['2,296', '']","['3,321', '']","['3,956', '']","['0', '']","['2,738', '']","['10', '']","['117', '']"
10148,r163,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,162,"['8,351', '']","['9,174', '']","['12,219', '']","['42', '']","['0', '']","['0', '']","['1,307', '']","['10,500', '']","['0', '']","['357', '']","['0', '']","['13', '']"
10148,r164,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,163,"['14,373', '']","['13,012', '']","['12,030', '']","['0', '']","['1,435', '']","['0', '']","['0', '']","['10,595', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10148,r165,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,164,"['15,191', '']","['13,854', '']","['11,997', '']","['0', '']","['2,079', '']","['82', '']","['142', '']","['0', '']","['0', '']","['3,588', '']","['1,254', '']","['4,852', '']"
10148,r166,All institutions -> U. Toledo,All institutions,U. Toledo,2,165,"['10,023', '']","['10,299', '']","['11,957', '']","['0', '']","['599', '']","['1,792', '']","['1,029', '']","['1,895', '']","['127', '']","['5,798', '']","['0', '']","['717', '']"
10148,r167,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,166,"['10,182', '']","['10,766', '']","['11,931', '']","['0', '']","['650', '']","['2,146', '']","['1,244', '']","['2,481', '']","['0', '']","['1,937', '']","['9', '']","['3,464', '']"
10148,r168,All institutions -> U. Memphis,All institutions,U. Memphis,2,167,"['10,741', '']","['9,464', '']","['11,825', '']","['51', '']","['2,020', '']","['0', '']","['5,773', '']","['1,374', '']","['18', '']","['1,006', '']","['0', '']","['1,583', '']"
10148,r169,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,168,"['11,459', '']","['11,257', '']","['11,673', '']","['0', '']","['2,095', '']","['2,351', '']","['2,182', '']","['805', '']","['165', '']","['4,075', '']","['0', '']","['0', '']"
10148,r170,All institutions -> U. Vermont,All institutions,U. Vermont,2,169,"['11,209', '']","['11,914', '']","['11,621', '']","['2,128', '']","['0', '']","['0', '']","['3,598', '']","['2,198', '']","['0', '']","['3,230', '']","['0', '']","['467', '']"
10148,r171,All institutions -> Howard U.,All institutions,Howard U.,2,170,"['8,336', '']","['9,535', '']","['10,431', '']","['325', '']","['0', '']","['705', '']","['1,560', '']","['4,408', '']","['0', '']","['1,442', '']","['0', '']","['1,991', '']"
10148,r172,All institutions -> Marquette U.,All institutions,Marquette U.,2,171,"['10,059', '']","['9,027', '']","['10,278', '']","['0', '']","['3,144', '']","['0', '']","['1,671', '']","['2,954', '']","['0', '']","['1,257', '']","['0', '']","['1,252', '']"
10148,r173,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,172,"['8,340', '']","['8,060', '']","['10,082', '']","['0', '']","['398', '']","['591', '']","['0', '']","['6,574', '']","['0', '']","['137', '']","['1,370', '']","['1,012', '']"
10148,r174,All institutions -> Texas State U.,All institutions,Texas State U.,2,173,"['6,892', '']","['9,321', '']","['9,722', '']","['464', '']","['0', '']","['0', '']","['683', '']","['659', '']","['0', '']","['122', '']","['4,281', '']","['3,513', '']"
10148,r175,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,174,"['13,182', '']","['10,926', '']","['9,554', '']","['0', '']","['0', '']","['589', '']","['0', '']","['399', '']","['0', '']","['2,583', '']","['0', '']","['5,983', '']"
10148,r176,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,175,"['5,091', '']","['8,058', '']","['9,515', '']","['563', '']","['672', '']","['4,558', '']","['546', '']","['662', '']","['365', '']","['1,147', '']","['243', '']","['759', '']"
10148,r177,All institutions -> Villanova U.,All institutions,Villanova U.,2,176,"['10,193', '']","['9,484', '']","['9,453', '']","['0', '']","['0', '']","['712', '']","['3,506', '']","['1,766', '']","['0', '']","['1,225', '']","['0', '']","['2,244', '']"
10148,r178,All institutions -> Baylor U.,All institutions,Baylor U.,2,177,"['4,515', '']","['7,241', '']","['9,061', '']","['2,472', '']","['392', '']","['0', '']","['0', '']","['3,241', '']","['0', '']","['2,701', '']","['0', '']","['255', '']"
10148,r179,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,178,"['5,490', '']","['7,161', '']","['8,977', '']","['0', '']","['0', '']","['0', '']","['876', '']","['741', '']","['0', '']","['849', '']","['0', '']","['6,511', '']"
10148,r180,All institutions -> Temple U.,All institutions,Temple U.,2,179,"['9,294', '']","['8,279', '']","['8,898', '']","['0', '']","['1,876', '']","['0', '']","['2,217', '']","['2,043', '']","['0', '']","['1,497', '']","['0', '']","['1,265', '']"
10148,r181,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,180,"['7,064', '']","['6,590', '']","['8,737', '']","['5,668', '']","['19', '']","['0', '']","['1,238', '']","['159', '']","['4', '']","['561', '']","['0', '']","['1,088', '']"
10148,r182,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,181,"['10,257', '']","['7,024', '']","['8,630', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8,630', '']","['0', '']"
10148,r183,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,182,"['16,903', '']","['11,397', '']","['8,482', '']","['0', '']","['0', '']","['1,657', '']","['1,779', '']","['2,867', '']","['74', '']","['664', '']","['300', '']","['1,141', '']"
10148,r184,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,183,"['7,944', '']","['8,049', '']","['8,480', '']","['0', '']","['1,036', '']","['0', '']","['2,038', '']","['2,827', '']","['0', '']","['2,295', '']","['0', '']","['284', '']"
10148,r185,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,184,"['4,646', '']","['5,522', '']","['8,472', '']","['3,861', '']","['372', '']","['0', '']","['1,453', '']","['169', '']","['45', '']","['983', '']","['4', '']","['1,585', '']"
10148,r186,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,185,"['1,424', '']","['1,786', '']","['8,439', '']","['130', '']","['7,553', '']","['0', '']","['82', '']","['2', '']","['0', '']","['672', '']","['0', '']","['0', '']"
10148,r187,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,186,"['7,228', '']","['8,031', '']","['8,375', '']","['210', '']","['0', '']","['0', '']","['2,973', '']","['3,394', '']","['320', '']","['0', '']","['0', '']","['1,478', '']"
10148,r188,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,187,"['7,744', '']","['5,986', '']","['8,253', '']","['0', '']","['0', '']","['0', '']","['8,064', '']","['21', '']","['0', '']","['168', '']","['0', '']","['0', '']"
10148,r189,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,188,"['9,683', '']","['8,577', '']","['8,246', '']","['0', '']","['349', '']","['0', '']","['2,323', '']","['1,262', '']","['208', '']","['2,290', '']","['904', '']","['910', '']"
10148,r190,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,189,"['6,671', '']","['6,668', '']","['8,140', '']","['589', '']","['2,246', '']","['372', '']","['725', '']","['1,447', '']","['303', '']","['1,336', '']","['194', '']","['928', '']"
10148,r191,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,190,"['13,661', '']","['6,033', '']","['8,095', '']","['346', '']","['1,077', '']","['256', '']","['1,893', '']","['1,609', '']","['0', '']","['1,334', '']","['524', '']","['1,056', '']"
10148,r192,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,191,"['4,018', '']","['5,354', '']","['7,844', '']","['55', '']","['249', '']","['16', '']","['668', '']","['961', '']","['2,111', '']","['2,437', '']","['136', '']","['1,211', '']"
10148,r193,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,192,"['8,542', '']","['7,560', '']","['7,618', '']","['0', '']","['7,618', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10148,r194,All institutions -> U. Akron,All institutions,U. Akron,2,193,"['11,345', '']","['7,714', '']","['7,558', '']","['10', '']","['768', '']","['1,613', '']","['1,268', '']","['703', '']","['5', '']","['2,886', '']","['0', '']","['305', '']"
10148,r195,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,194,"['7,559', '']","['8,455', '']","['7,436', '']","['0', '']","['0', '']","['214', '']","['1,325', '']","['2,403', '']","['382', '']","['2,989', '']","['0', '']","['123', '']"
10148,r196,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,195,"['5,999', '']","['5,963', '']","['7,380', '']","['0', '']","['0', '']","['0', '']","['123', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,257', '']"
10148,r197,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,196,"['9,798', '']","['9,972', '']","['7,313', '']","['0', '']","['0', '']","['0', '']","['779', '']","['2,300', '']","['0', '']","['1,178', '']","['0', '']","['3,056', '']"
10148,r198,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,197,"['2,863', '']","['3,664', '']","['6,968', '']","['342', '']","['18', '']","['1,452', '']","['760', '']","['2,189', '']","['590', '']","['772', '']","['0', '']","['845', '']"
10148,r199,All institutions -> Wright State U.,All institutions,Wright State U.,2,198,"['29,519', '']","['8,129', '']","['6,843', '']","['1', '']","['1,243', '']","['0', '']","['0', '']","['4,276', '']","['0', '']","['1,167', '']","['91', '']","['65', '']"
10148,r200,All institutions -> Tulane U.,All institutions,Tulane U.,2,199,"['6,881', '']","['6,662', '']","['6,823', '']","['0', '']","['3,081', '']","['3,720', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']"
10148,r201,"All institutions -> California State Polytechnic U., Humboldt",All institutions,"California State Polytechnic U., Humboldt",2,200,"['4,261', '']","['5,564', '']","['6,779', '']","['0', '']","['349', '']","['0', '']","['1,108', '']","['3,207', '']","['12', '']","['0', '']","['0', '']","['2,103', '']"
