table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_other_agency_r_d_expendituresa,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3177,r113,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,112,"['7,945', '']","['0', '']","['287', '']","['429', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']","['1,044', '']","['6,124', '']"
3177,r114,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,113,"['7,925', '']","['0', '']","['836', '']","['1,232', '']","['0', '']","['0', '']","['112', '']","['56', '']","['0', '']","['872', '']","['4,817', '']"
3177,r115,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,114,"['7,915', '']","['0', '']","['639', '']","['6', '']","['0', '']","['0', '']","['572', '']","['1,105', '']","['0', '']","['0', '']","['5,593', '']"
3177,r116,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,115,"['7,897', '']","['243', '']","['193', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,433', '']","['25', '']"
3177,r117,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,116,"['7,870', '']","['630', '']","['112', '']","['369', '']","['8', '']","['238', '']","['136', '']","['243', '']","['0', '']","['1,642', '']","['4,492', '']"
3177,r118,All institutions -> Stanford U.,All institutions,Stanford U.,2,117,"['7,617', '']","['0', '']","['561', '']","['426', '']","['0', '']","['539', '']","['837', '']","['2,474', '']","['0', '']","['2,169', '']","['611', '']"
3177,r119,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,118,"['7,425', '']","['100', '']","['417', '']","['838', '']","['0', '']","['65', '']","['0', '']","['1,089', '']","['472', '']","['4,062', '']","['382', '']"
3177,r120,All institutions -> Temple U.,All institutions,Temple U.,2,119,"['7,408', '']","['30', '']","['86', '']","['577', '']","['0', '']","['0', '']","['489', '']","['555', '']","['83', '']","['436', '']","['5,152', '']"
3177,r121,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,120,"['7,392', '']","['128', '']","['1,026', '']","['2,339', '']","['166', '']","['10', '']","['0', '']","['1,759', '']","['0', '']","['1,674', '']","['290', '']"
3177,r122,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,121,"['7,372', '']","['26', '']","['0', '']","['4,861', '']","['0', '']","['143', '']","['431', '']","['720', '']","['0', '']","['420', '']","['771', '']"
3177,r123,All institutions -> Emory U.,All institutions,Emory U.,2,122,"['7,183', '']","['0', '']","['142', '']","['6,373', '']","['0', '']","['0', '']","['496', '']","['0', '']","['0', '']","['0', '']","['172', '']"
3177,r124,All institutions -> American U.,All institutions,American U.,2,123,"['6,986', '']","['0', '']","['106', '']","['66', '']","['0', '']","['110', '']","['0', '']","['4,949', '']","['464', '']","['0', '']","['1,291', '']"
3177,r125,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,124,"['6,871', '']","['23', '']","['3,395', '']","['39', '']","['1', '']","['82', '']","['731', '']","['381', '']","['0', '']","['610', '']","['1,609', '']"
3177,r126,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,125,"['6,826', '']","['0', '']","['3,736', '']","['42', '']","['49', '']","['144', '']","['0', '']","['0', '']","['0', '']","['2,855', '']","['0', '']"
3177,r127,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,126,"['6,788', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']","['1,099', '']","['0', '']","['0', '']","['0', '']","['5,625', '']"
3177,r128,All institutions -> U. Maine,All institutions,U. Maine,2,127,"['6,768', '']","['0', '']","['3,809', '']","['1,846', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,027', '']","['86', '']"
3177,r129,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,128,"['6,525', '']","['49', '']","['4,331', '']","['890', '']","['172', '']","['485', '']","['0', '']","['104', '']","['0', '']","['302', '']","['192', '']"
3177,r130,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,129,"['6,469', '']","['487', '']","['1,631', '']","['1,042', '']","['0', '']","['805', '']","['2', '']","['2,288', '']","['0', '']","['35', '']","['179', '']"
3177,r131,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,130,"['6,375', '']","['800', '']","['140', '']","['2,497', '']","['0', '']","['47', '']","['0', '']","['104', '']","['119', '']","['1,440', '']","['1,228', '']"
3177,r132,All institutions -> Tulane U.,All institutions,Tulane U.,2,131,"['6,358', '']","['0', '']","['273', '']","['4,085', '']","['0', '']","['0', '']","['613', '']","['1,264', '']","['0', '']","['106', '']","['17', '']"
3177,r133,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,132,"['6,255', '']","['438', '']","['3,092', '']","['2,218', '']","['0', '']","['15', '']","['0', '']","['141', '']","['25', '']","['217', '']","['109', '']"
3177,r134,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,133,"['6,174', '']","['0', '']","['219', '']","['2,315', '']","['93', '']","['0', '']","['0', '']","['56', '']","['0', '']","['3,153', '']","['338', '']"
3177,r135,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,134,"['6,140', '']","['0', '']","['4,376', '']","['0', '']","['0', '']","['433', '']","['0', '']","['0', '']","['0', '']","['73', '']","['1,258', '']"
3177,r136,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,135,"['6,118', '']","['0', '']","['290', '']","['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['264', '']","['5,392', '']","['80', '']"
3177,r137,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,136,"['6,114', '']","['0', '']","['0', '']","['2,692', '']","['0', '']","['77', '']","['14', '']","['88', '']","['0', '']","['3,058', '']","['185', '']"
3177,r138,All institutions -> U. Houston,All institutions,U. Houston,2,137,"['6,103', '']","['652', '']","['513', '']","['51', '']","['101', '']","['0', '']","['3,508', '']","['16', '']","['112', '']","['580', '']","['570', '']"
3177,r139,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,138,"['6,029', '']","['2,525', '']","['176', '']","['59', '']","['0', '']","['270', '']","['15', '']","['653', '']","['0', '']","['1,119', '']","['1,212', '']"
3177,r140,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,139,"['6,015', '']","['1,541', '']","['0', '']","['429', '']","['0', '']","['104', '']","['44', '']","['995', '']","['0', '']","['209', '']","['2,693', '']"
3177,r141,All institutions -> U. Chicago,All institutions,U. Chicago,2,140,"['5,886', '']","['1,368', '']","['0', '']","['631', '']","['256', '']","['0', '']","['370', '']","['1,960', '']","['0', '']","['314', '']","['987', '']"
3177,r142,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,141,"['5,691', '']","['27', '']","['39', '']","['1,401', '']","['99', '']","['182', '']","['63', '']","['52', '']","['0', '']","['3,543', '']","['285', '']"
3177,r143,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,142,"['5,636', '']","['43', '']","['30', '']","['3,020', '']","['0', '']","['0', '']","['0', '']","['169', '']","['27', '']","['1,799', '']","['548', '']"
3177,r144,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,143,"['5,609', '']","['0', '']","['669', '']","['795', '']","['3', '']","['429', '']","['0', '']","['125', '']","['7', '']","['1,855', '']","['1,726', '']"
3177,r145,All institutions -> Drexel U.,All institutions,Drexel U.,2,144,"['5,536', '']","['185', '']","['0', '']","['2,303', '']","['0', '']","['52', '']","['501', '']","['15', '']","['16', '']","['1,728', '']","['736', '']"
3177,r146,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,145,"['5,518', '']","['0', '']","['343', '']","['4,416', '']","['84', '']","['131', '']","['134', '']","['359', '']","['0', '']","['0', '']","['51', '']"
3177,r147,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,146,"['5,464', '']","['24', '']","['0', '']","['10', '']","['143', '']","['610', '']","['0', '']","['0', '']","['0', '']","['4,588', '']","['89', '']"
3177,r148,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,147,"['5,388', '']","['119', '']","['0', '']","['865', '']","['0', '']","['0', '']","['629', '']","['3,775', '']","['0', '']","['0', '']","['0', '']"
3177,r149,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,148,"['5,330', '']","['62', '']","['772', '']","['250', '']","['527', '']","['103', '']","['41', '']","['300', '']","['0', '']","['773', '']","['2,502', '']"
3177,r150,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,149,"['5,257', '']","['3', '']","['241', '']","['3,500', '']","['10', '']","['0', '']","['0', '']","['134', '']","['0', '']","['1,316', '']","['53', '']"
3177,r151,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,150,"['5,053', '']","['0', '']","['11', '']","['0', '']","['0', '']","['158', '']","['0', '']","['197', '']","['0', '']","['0', '']","['4,687', '']"
3177,r152,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,151,"['5,002', '']","['0', '']","['790', '']","['199', '']","['0', '']","['0', '']","['0', '']","['54', '']","['210', '']","['3,442', '']","['307', '']"
3177,r153,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,152,"['4,975', '']","['0', '']","['43', '']","['484', '']","['0', '']","['33', '']","['0', '']","['3,943', '']","['0', '']","['466', '']","['6', '']"
3177,r154,All institutions -> U. Utah,All institutions,U. Utah,2,153,"['4,949', '']","['216', '']","['916', '']","['1,461', '']","['0', '']","['22', '']","['118', '']","['85', '']","['119', '']","['1,529', '']","['483', '']"
3177,r155,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,154,"['4,606', '']","['0', '']","['0', '']","['4,606', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r156,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,155,"['4,530', '']","['21', '']","['1,758', '']","['2,343', '']","['0', '']","['86', '']","['0', '']","['122', '']","['17', '']","['92', '']","['91', '']"
3177,r157,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,156,"['4,484', '']","['0', '']","['3,206', '']","['0', '']","['0', '']","['1,278', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r158,All institutions -> U. Idaho,All institutions,U. Idaho,2,157,"['4,479', '']","['0', '']","['570', '']","['1,913', '']","['0', '']","['0', '']","['0', '']","['378', '']","['0', '']","['1,306', '']","['312', '']"
3177,r159,All institutions -> U. Memphis,All institutions,U. Memphis,2,158,"['4,266', '']","['707', '']","['1,347', '']","['154', '']","['0', '']","['114', '']","['121', '']","['316', '']","['0', '']","['933', '']","['574', '']"
3177,r160,All institutions -> Ohio U.,All institutions,Ohio U.,2,159,"['4,263', '']","['95', '']","['48', '']","['210', '']","['0', '']","['0', '']","['942', '']","['50', '']","['0', '']","['2,692', '']","['226', '']"
3177,r161,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,160,"['4,220', '']","['0', '']","['2,455', '']","['164', '']","['4', '']","['0', '']","['41', '']","['127', '']","['0', '']","['1,429', '']","['0', '']"
3177,r162,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,161,"['4,139', '']","['54', '']","['0', '']","['2,476', '']","['0', '']","['0', '']","['0', '']","['334', '']","['0', '']","['642', '']","['633', '']"
3177,r163,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,162,"['4,050', '']","['0', '']","['925', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,125', '']","['0', '']"
3177,r164,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,163,"['4,048', '']","['0', '']","['803', '']","['47', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['2,768', '']","['390', '']"
3177,r165,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,164,"['3,986', '']","['0', '']","['0', '']","['3,791', '']","['0', '']","['8', '']","['0', '']","['76', '']","['0', '']","['0', '']","['111', '']"
3177,r166,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,165,"['3,861', '']","['0', '']","['161', '']","['2,227', '']","['218', '']","['30', '']","['0', '']","['45', '']","['0', '']","['1,152', '']","['28', '']"
3177,r167,All institutions -> U. Denver,All institutions,U. Denver,2,166,"['3,792', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']","['77', '']","['1,348', '']","['0', '']","['205', '']","['2,126', '']"
3177,r168,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,167,"['3,787', '']","['6', '']","['129', '']","['17', '']","['33', '']","['65', '']","['42', '']","['264', '']","['0', '']","['2,709', '']","['522', '']"
3177,r169,All institutions -> Brown U.,All institutions,Brown U.,2,168,"['3,606', '']","['23', '']","['248', '']","['292', '']","['146', '']","['117', '']","['79', '']","['488', '']","['291', '']","['266', '']","['1,656', '']"
3177,r170,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,169,"['3,543', '']","['0', '']","['741', '']","['2,159', '']","['0', '']","['0', '']","['12', '']","['0', '']","['7', '']","['31', '']","['593', '']"
3177,r171,All institutions -> Boise State U.,All institutions,Boise State U.,2,170,"['3,391', '']","['0', '']","['197', '']","['428', '']","['0', '']","['41', '']","['0', '']","['1,638', '']","['0', '']","['130', '']","['957', '']"
3177,r172,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,171,"['3,385', '']","['0', '']","['759', '']","['1,210', '']","['7', '']","['25', '']","['0', '']","['336', '']","['0', '']","['889', '']","['159', '']"
3177,r173,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,172,"['3,361', '']","['53', '']","['473', '']","['0', '']","['0', '']","['114', '']","['0', '']","['98', '']","['0', '']","['2,593', '']","['30', '']"
3177,r174,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,173,"['3,289', '']","['2,216', '']","['89', '']","['214', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']","['439', '']","['274', '']"
3177,r175,"All institutions -> U. Tennessee, Knoxville, Institute of Agriculture",All institutions,"U. Tennessee, Knoxville, Institute of Agriculture",2,174,"['3,288', '']","['0', '']","['0', '']","['3,183', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['85', '']","['0', '']"
3177,r176,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,175,"['3,276', '']","['0', '']","['0', '']","['3,276', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r177,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,176,"['3,260', '']","['6', '']","['17', '']","['2,638', '']","['0', '']","['183', '']","['8', '']","['21', '']","['0', '']","['99', '']","['288', '']"
3177,r178,All institutions -> U. Louisville,All institutions,U. Louisville,2,177,"['3,235', '']","['0', '']","['0', '']","['450', '']","['0', '']","['4', '']","['0', '']","['733', '']","['0', '']","['820', '']","['1,228', '']"
3177,r179,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,178,"['3,172', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,172', '']"
3177,r180,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,179,"['3,137', '']","['73', '']","['0', '']","['86', '']","['0', '']","['128', '']","['77', '']","['926', '']","['0', '']","['735', '']","['1,112', '']"
3177,r181,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,180,"['3,103', '']","['156', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['1,990', '']","['0', '']","['0', '']","['919', '']"
3177,r182,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,181,"['3,056', '']","['467', '']","['43', '']","['0', '']","['336', '']","['0', '']","['0', '']","['106', '']","['0', '']","['0', '']","['2,104', '']"
3177,r183,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,182,"['3,050', '']","['0', '']","['0', '']","['2', '']","['0', '']","['22', '']","['7', '']","['2', '']","['0', '']","['0', '']","['3,017', '']"
3177,r184,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,183,"['3,038', '']","['0', '']","['311', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['2,702', '']"
3177,r185,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,184,"['3,013', '']","['0', '']","['0', '']","['2,627', '']","['0', '']","['0', '']","['0', '']","['386', '']","['0', '']","['0', '']","['0', '']"
3177,r186,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,185,"['2,960', '']","['137', '']","['0', '']","['42', '']","['0', '']","['258', '']","['99', '']","['1,177', '']","['0', '']","['187', '']","['1,060', '']"
3177,r187,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,186,"['2,935', '']","['0', '']","['69', '']","['2,795', '']","['0', '']","['0', '']","['5', '']","['66', '']","['0', '']","['0', '']","['0', '']"
3177,r188,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,187,"['2,817', '']","['2', '']","['5', '']","['2,477', '']","['0', '']","['0', '']","['0', '']","['108', '']","['197', '']","['26', '']","['2', '']"
3177,r189,All institutions -> Boston C.,All institutions,Boston C.,2,188,"['2,765', '']","['0', '']","['29', '']","['70', '']","['0', '']","['0', '']","['1', '']","['2,169', '']","['0', '']","['0', '']","['496', '']"
3177,r190,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,189,"['2,752', '']","['1,818', '']","['479', '']","['11', '']","['0', '']","['2', '']","['133', '']","['0', '']","['0', '']","['309', '']","['0', '']"
3177,r191,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,190,"['2,751', '']","['184', '']","['1,114', '']","['85', '']","['25', '']","['425', '']","['0', '']","['268', '']","['0', '']","['265', '']","['385', '']"
3177,r192,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,191,"['2,733', '']","['0', '']","['59', '']","['231', '']","['513', '']","['1,111', '']","['95', '']","['5', '']","['0', '']","['669', '']","['50', '']"
3177,r193,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,192,"['2,722', '']","['0', '']","['0', '']","['1,930', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['792', '']","['0', '']"
3177,r194,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,193,"['2,681', '']","['0', '']","['431', '']","['196', '']","['0', '']","['345', '']","['0', '']","['59', '']","['0', '']","['813', '']","['837', '']"
3177,r195,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,194,"['2,456', '']","['2', '']","['118', '']","['841', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['242', '']","['1,253', '']"
3177,r196,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,195,"['2,454', '']","['0', '']","['85', '']","['2,061', '']","['0', '']","['0', '']","['0', '']","['127', '']","['164', '']","['17', '']","['0', '']"
3177,r197,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,196,"['2,400', '']","['979', '']","['0', '']","['0', '']","['0', '']","['129', '']","['0', '']","['576', '']","['0', '']","['402', '']","['314', '']"
3177,r198,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,197,"['2,394', '']","['0', '']","['0', '']","['9', '']","['1,141', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,113', '']","['131', '']"
3177,r199,All institutions -> U. Vermont,All institutions,U. Vermont,2,198,"['2,356', '']","['0', '']","['223', '']","['536', '']","['0', '']","['0', '']","['29', '']","['875', '']","['0', '']","['693', '']","['0', '']"
3177,r200,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,199,"['2,326', '']","['131', '']","['758', '']","['277', '']","['313', '']","['3', '']","['7', '']","['383', '']","['11', '']","['140', '']","['303', '']"
3177,r201,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,200,"['2,313', '']","['122', '']","['0', '']","['661', '']","['0', '']","['527', '']","['0', '']","['0', '']","['68', '']","['935', '']","['0', '']"
3177,r202,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,201,"['2,299', '']","['28', '']","['0', '']","['2,059', '']","['0', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['146', '']"
3177,r203,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,202,"['2,261', '']","['0', '']","['2,073', '']","['188', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r204,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,203,"['2,256', '']","['0', '']","['58', '']","['367', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['286', '']","['1,545', '']"
3177,r205,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,204,"['2,245', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,245', '']"
3177,r206,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,205,"['2,243', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['796', '']","['0', '']","['0', '']","['1,407', '']"
3177,r207,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,206,"['2,221', '']","['0', '']","['0', '']","['102', '']","['0', '']","['322', '']","['599', '']","['38', '']","['0', '']","['0', '']","['1,160', '']"
3177,r208,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,207,"['2,158', '']","['66', '']","['0', '']","['0', '']","['0', '']","['571', '']","['0', '']","['885', '']","['0', '']","['87', '']","['549', '']"
3177,r209,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,208,"['2,130', '']","['0', '']","['1,551', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['501', '']","['49', '']"
3177,r210,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,209,"['2,093', '']","['132', '']","['967', '']","['6', '']","['0', '']","['0', '']","['0', '']","['708', '']","['207', '']","['0', '']","['73', '']"
3177,r211,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,210,"['2,076', '']","['0', '']","['10', '']","['0', '']","['42', '']","['0', '']","['0', '']","['61', '']","['0', '']","['638', '']","['1,325', '']"
3177,r212,"All institutions -> U. South Florida, Saint Petersburg",All institutions,"U. South Florida, Saint Petersburg",2,211,"['2,065', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,058', '']"
3177,r213,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,212,"['2,035', '']","['7', '']","['49', '']","['448', '']","['0', '']","['36', '']","['58', '']","['514', '']","['0', '']","['283', '']","['640', '']"
3177,r214,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,213,"['2,005', '']","['218', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,124', '']","['663', '']"
3177,r215,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,214,"['1,978', '']","['62', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['78', '']","['1,781', '']"
3177,r216,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,215,"['1,977', '']","['0', '']","['1,930', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r217,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,216,"['1,967', '']","['0', '']","['443', '']","['442', '']","['0', '']","['0', '']","['222', '']","['91', '']","['0', '']","['87', '']","['682', '']"
3177,r218,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,217,"['1,876', '']","['0', '']","['0', '']","['1,029', '']","['0', '']","['0', '']","['0', '']","['222', '']","['0', '']","['477', '']","['148', '']"
3177,r219,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,218,"['1,857', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['252', '']","['160', '']","['797', '']","['580', '']"
3177,r220,All institutions -> Miami U.,All institutions,Miami U.,2,219,"['1,782', '']","['92', '']","['216', '']","['106', '']","['0', '']","['0', '']","['130', '']","['106', '']","['0', '']","['50', '']","['1,082', '']"
3177,r221,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,220,"['1,738', '']","['52', '']","['444', '']","['389', '']","['2', '']","['3', '']","['180', '']","['105', '']","['0', '']","['229', '']","['334', '']"
3177,r222,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,221,"['1,733', '']","['0', '']","['0', '']","['0', '']","['0', '']","['66', '']","['0', '']","['0', '']","['0', '']","['1,667', '']","['0', '']"
3177,r223,All institutions -> U. Akron,All institutions,U. Akron,2,221,"['1,733', '']","['0', '']","['13', '']","['129', '']","['0', '']","['294', '']","['36', '']","['0', '']","['0', '']","['1,261', '']","['0', '']"
3177,r224,All institutions -> New Jersey City U.,All institutions,New Jersey City U.,2,223,"['1,712', '']","['50', '']","['25', '']","['600', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,012', '']"
3177,r225,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,224,"['1,711', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,711', '']"
3177,r226,All institutions -> U. Toledo,All institutions,U. Toledo,2,225,"['1,705', '']","['0', '']","['1,018', '']","['266', '']","['0', '']","['37', '']","['0', '']","['109', '']","['0', '']","['176', '']","['99', '']"
3177,r227,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,226,"['1,686', '']","['0', '']","['293', '']","['924', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['182', '']","['247', '']"
3177,r228,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,227,"['1,660', '']","['0', '']","['0', '']","['1,596', '']","['0', '']","['0', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']"
3177,r229,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,228,"['1,583', '']","['0', '']","['27', '']","['1,556', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r230,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,229,"['1,575', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,521', '']","['0', '']","['0', '']"
