table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_all_fields,field_agricultural_sciences,field_biological_and_biomedical_sciences,field_computer_and_information_sciences,field_engineering,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_health_sciences,field_mathematics_and_statistics,field_natural_resources_and_conservation,field_physical_sciences,field_psychology,field_social_sciences,field_other
7845,r178,Idaho -> Public -> U. Idaho,Idaho,Public,U. Idaho,3,"['483', '']","['191', '']","['135', '']","['4', '']","['54', '']","['12', '']","['16', '']","['1', '']","['32', '']","['33', '']","['*', '']","['4', '']","['0', '']"
7845,r179,Illinois,Illinois,,,1,"['10,518', '']","['1,272', '']","['2,588', '']","['311', '']","['1,331', '']","['181', '']","['2,113', '']","['72', '']","['387', '']","['1,009', '']","['253', '']","['311', '']","['690', '']"
7845,r180,Illinois -> Public,Illinois,Public,,2,"['5,717', '']","['1,264', '']","['1,060', '']","['256', '']","['798', '']","['125', '']","['638', '']","['28', '']","['376', '']","['516', '']","['159', '']","['115', '']","['382', '']"
7845,r181,Illinois -> Public -> Illinois State U.,Illinois,Public,Illinois State U.,3,"['563', '']","['168', '']","['71', '']","['65', '']","['0', '']","['20', '']","['117', '']","['13', '']","['0', '']","['58', '']","['22', '']","['28', '']","['0', '']"
7845,r182,Illinois -> Public -> Northeastern Illinois U.,Illinois,Public,Northeastern Illinois U.,3,"['92', 'i']","['0', 'i']","['18', 'i']","['4', 'i']","['17', 'i']","['8', 'i']","['9', 'i']","['3', 'i']","['7', 'i']","['15', 'i']","['7', 'i']","['5', 'i']","['0', 'i']"
7845,r183,Illinois -> Public -> Northern Illinois U.,Illinois,Public,Northern Illinois U.,3,"['132', '']","['0', '']","['36', '']","['5', '']","['10', '']","['5', '']","['8', '']","['1', '']","['0', '']","['37', '']","['20', '']","['6', '']","['2', '']"
7845,r184,"Illinois -> Public -> Southern Illinois U., Carbondale",Illinois,Public,"Southern Illinois U., Carbondale",3,"['499', '']","['129', '']","['99', '']","['5', '']","['30', '']","['59', '']","['31', '']","['1', '']","['41', '']","['69', '']","['15', '']","['16', '']","['5', '']"
7845,r185,"Illinois -> Public -> Southern Illinois U., Edwardsville",Illinois,Public,"Southern Illinois U., Edwardsville",3,"['99', '']","['5', '']","['38', '']","['0', '']","['14', '']","['1', '']","['11', '']","['2', '']","['2', '']","['10', '']","['9', '']","['6', '']","['1', '']"
7845,r186,"Illinois -> Public -> U. Illinois, Chicago",Illinois,Public,"U. Illinois, Chicago",3,"['1,028', '']","['0', '']","['329', '']","['15', '']","['102', '']","['7', '']","['401', '']","['3', '']","['1', '']","['86', '']","['10', '']","['16', '']","['60', '']"
7845,r187,"Illinois -> Public -> U. Illinois, Springfield",Illinois,Public,"U. Illinois, Springfield",3,"['11', '']","['0', '']","['5', '']","['1', '']","['0', '']","['1', '']","['*', '']","['0', '']","['2', '']","['1', '']","['1', '']","['1', '']","['0', '']"
7845,r188,"Illinois -> Public -> U. Illinois, Urbana-Champaign",Illinois,Public,"U. Illinois, Urbana-Champaign",3,"['3,166', '']","['954', '']","['417', '']","['153', '']","['610', '']","['20', '']","['57', '']","['5', '']","['324', '']","['208', '']","['72', '']","['32', '']","['314', '']"
7845,r189,Illinois -> Public -> Western Illinois U.,Illinois,Public,Western Illinois U.,3,"['127', '']","['8', '']","['46', '']","['8', '']","['15', '']","['5', '']","['4', '']","['0', '']","['0', '']","['32', '']","['4', '']","['5', '']","['0', '']"
7845,r190,Illinois -> Private,Illinois,Private,,2,"['4,801', '']","['8', '']","['1,528', '']","['55', '']","['533', '']","['55', '']","['1,475', '']","['44', '']","['11', '']","['492', '']","['95', '']","['196', '']","['309', '']"
7845,r191,Illinois -> Private -> DePaul U.,Illinois,Private,DePaul U.,3,"['67', '']","['3', '']","['19', '']","['7', '']","['0', '']","['0', '']","['0', '']","['4', '']","['3', '']","['17', '']","['6', '']","['10', '']","['0', '']"
7845,r192,Illinois -> Private -> Illinois Institute of Technology,Illinois,Private,Illinois Institute of Technology,3,"['141', '']","['4', '']","['8', '']","['7', '']","['93', '']","['0', '']","['0', '']","['7', '']","['0', '']","['18', '']","['3', '']","['0', '']","['0', '']"
7845,r193,"Illinois -> Private -> Loyola U., Chicago",Illinois,Private,"Loyola U., Chicago",3,"['354', '']","['0', '']","['269', '']","['6', '']","['3', '']","['0', '']","['59', '']","['6', '']","['0', '']","['3', '']","['2', '']","['6', '']","['0', '']"
7845,r194,Illinois -> Private -> Midwestern U.,Illinois,Private,Midwestern U.,3,"['126', '']","['*', '']","['98', '']","['0', '']","['0', '']","['1', '']","['27', '']","['0', '']","['0', '']","['0', '']","['*', '']","['0', '']","['0', '']"
7845,r195,Illinois -> Private -> Northwestern U.,Illinois,Private,Northwestern U.,3,"['2,471', '']","['0', '']","['397', '']","['18', '']","['366', '']","['24', '']","['892', '']","['22', '']","['7', '']","['271', '']","['43', '']","['168', '']","['263', '']"
7845,r196,Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,Illinois,Private,Rosalind Franklin U. of Medicine and Science,3,"['118', '']","['0', '']","['111', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7845,r197,Illinois -> Private -> Rush U.,Illinois,Private,Rush U.,3,"['204', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['120', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['44', '']"
7845,r198,"Illinois -> Private -> Toyota Technological Institute, Chicago",Illinois,Private,"Toyota Technological Institute, Chicago",3,"['5', '']","['0', '']","['*', '']","['4', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7845,r199,Illinois -> Private -> U. Chicago,Illinois,Private,U. Chicago,3,"['1,296', '']","['0', '']","['583', '']","['12', '']","['69', '']","['29', '']","['369', '']","['5', '']","['0', '']","['176', '']","['38', '']","['12', '']","['2', '']"
7845,r200,"Illinois -> Private -> Wheaton C., Wheaton",Illinois,Private,"Wheaton C., Wheaton",3,"['20', '']","['0', '']","['5', '']","['1', '']","['1', '']","['2', '']","['1', '']","['1', '']","['1', '']","['7', '']","['*', '']","['1', '']","['0', '']"
7845,r201,Indiana,Indiana,,,1,"['4,470', '']","['749', '']","['712', '']","['70', '']","['1,052', '']","['101', '']","['777', '']","['41', '']","['63', '']","['657', '']","['154', '']","['72', '']","['22', '']"
7845,r202,Indiana -> Public,Indiana,Public,,2,"['3,849', '']","['749', '']","['582', '']","['68', '']","['825', '']","['94', '']","['750', '']","['17', '']","['63', '']","['478', '']","['140', '']","['61', '']","['22', '']"
7845,r203,Indiana -> Public -> Ball State U.,Indiana,Public,Ball State U.,3,"['143', '']","['9', '']","['51', '']","['5', '']","['0', '']","['7', '']","['14', '']","['0', '']","['3', '']","['38', '']","['5', '']","['11', '']","['0', '']"
7845,r204,Indiana -> Public -> Indiana State U.,Indiana,Public,Indiana State U.,3,"['99', '']","['0', '']","['27', '']","['1', '']","['8', '']","['8', '']","['32', '']","['5', '']","['1', '']","['12', '']","['3', '']","['2', '']","['0', '']"
7845,r205,"Indiana -> Public -> Indiana U., Bloomington",Indiana,Public,"Indiana U., Bloomington",3,"['573', '']","['0', '']","['148', '']","['13', '']","['16', '']","['35', '']","['59', '']","['0', '']","['19', '']","['171', '']","['75', '']","['17', '']","['22', '']"
7845,r206,"Indiana -> Public -> Indiana U., South Bend",Indiana,Public,"Indiana U., South Bend",3,"['3', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['*', '']","['0', '']","['0', '']"
7845,r207,"Indiana -> Public -> Indiana U. Purdue U., Indianapolis",Indiana,Public,"Indiana U. Purdue U., Indianapolis",3,"['740', '']","['0', '']","['160', '']","['9', '']","['40', '']","['10', '']","['477', '']","['*', '']","['0', '']","['28', '']","['12', '']","['3', '']","['0', '']"
7845,r208,"Indiana -> Public -> Purdue U., Fort Wayne",Indiana,Public,"Purdue U., Fort Wayne",3,"['59', '']","['5', '']","['14', '']","['1', '']","['8', '']","['3', '']","['1', '']","['3', '']","['3', '']","['11', '']","['3', '']","['6', '']","['0', '']"
7845,r209,"Indiana -> Public -> Purdue U., Northwest",Indiana,Public,"Purdue U., Northwest",3,"['28', '']","['0', '']","['5', '']","['2', '']","['11', '']","['0', '']","['*', '']","['0', '']","['4', '']","['3', '']","['1', '']","['1', '']","['0', '']"
7845,r210,"Indiana -> Public -> Purdue U., West Lafayette",Indiana,Public,"Purdue U., West Lafayette",3,"['2,204', '']","['735', '']","['174', '']","['38', '']","['743', '']","['31', '']","['167', '']","['9', '']","['33', '']","['214', '']","['41', '']","['20', '']","['0', '']"
7845,r211,Indiana -> Private,Indiana,Private,,2,"['621', '']","['0', '']","['130', '']","['2', '']","['227', '']","['7', '']","['28', '']","['25', '']","['0', '']","['178', '']","['14', '']","['11', '']","['0', '']"
7845,r212,Indiana -> Private -> U. Notre Dame,Indiana,Private,U. Notre Dame,3,"['621', '']","['0', '']","['130', '']","['2', '']","['227', '']","['7', '']","['28', '']","['25', '']","['0', '']","['178', '']","['14', '']","['11', '']","['0', '']"
7845,r213,Iowa,Iowa,,,1,"['2,521', '']","['1,070', '']","['501', '']","['16', '']","['315', '']","['9', '']","['255', '']","['7', '']","['8', '']","['213', '']","['44', '']","['22', '']","['62', '']"
7845,r214,Iowa -> Public,Iowa,Public,,2,"['2,402', '']","['1,057', '']","['454', '']","['10', '']","['314', '']","['8', '']","['252', '']","['3', '']","['8', '']","['189', '']","['34', '']","['12', '']","['62', '']"
7845,r215,Iowa -> Public -> Iowa State U.,Iowa,Public,Iowa State U.,3,"['1,587', '']","['1,057', '']","['191', '']","['4', '']","['170', '']","['2', '']","['2', '']","['2', '']","['8', '']","['90', '']","['4', '']","['7', '']","['49', '']"
7845,r216,Iowa -> Public -> U. Iowa,Iowa,Public,U. Iowa,3,"['716', '']","['0', '']","['231', '']","['4', '']","['119', '']","['2', '']","['249', '']","['*', '']","['0', '']","['82', '']","['24', '']","['3', '']","['1', '']"
7845,r217,Iowa -> Public -> U. Northern Iowa,Iowa,Public,U. Northern Iowa,3,"['99', '']","['0', '']","['32', '']","['1', '']","['25', '']","['4', '']","['1', '']","['1', '']","['0', '']","['17', '']","['6', '']","['2', '']","['11', '']"
7845,r218,Iowa -> Private,Iowa,Private,,2,"['120', '']","['13', '']","['47', '']","['6', '']","['*', '']","['1', '']","['4', '']","['4', '']","['0', '']","['24', '']","['10', '']","['11', '']","['0', '']"
7845,r219,Iowa -> Private -> Des Moines U.,Iowa,Private,Des Moines U.,3,"['23', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7845,r220,Iowa -> Private -> Dordt U.,Iowa,Private,Dordt U.,3,"['5', '']","['*', '']","['1', '']","['*', '']","['*', '']","['*', '']","['0', '']","['2', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
7845,r221,Iowa -> Private -> Grinnell C.,Iowa,Private,Grinnell C.,3,"['88', '']","['13', '']","['24', '']","['5', '']","['0', '']","['1', '']","['0', '']","['2', '']","['0', '']","['23', '']","['10', '']","['11', '']","['0', '']"
7845,r222,"Iowa -> Private -> Palmer C. of Chiropractic, Davenport",Iowa,Private,"Palmer C. of Chiropractic, Davenport",3,"['4', '']","['0', '']","['0', '']","['*', '']","['0', '']","['0', '']","['3', '']","['*', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7845,r223,Kansas,Kansas,,,1,"['3,434', '']","['230', '']","['526', '']","['31', '']","['1,649', '']","['72', '']","['410', '']","['20', '']","['112', '']","['262', '']","['53', '']","['65', '']","['2', '']"
7845,r224,Kansas -> Public,Kansas,Public,,2,"['3,434', '']","['230', '']","['526', '']","['31', '']","['1,649', '']","['72', '']","['410', '']","['20', '']","['112', '']","['262', '']","['53', '']","['65', '']","['2', '']"
7845,r225,Kansas -> Public -> Kansas State U.,Kansas,Public,Kansas State U.,3,"['1,223', '']","['230', '']","['241', '']","['19', '']","['312', '']","['13', '']","['96', '']","['13', '']","['89', '']","['153', '']","['22', '']","['35', '']","['0', '']"
7845,r226,Kansas -> Public -> Pittsburg State U.,Kansas,Public,Pittsburg State U.,3,"['46', 'i']","['0', 'i']","['26', 'i']","['*', 'i']","['3', 'i']","['*', 'i']","['*', 'i']","['*', 'i']","['2', 'i']","['7', 'i']","['6', 'i']","['1', 'i']","['0', 'i']"
7845,r227,Kansas -> Public -> U. Kansas,Kansas,Public,U. Kansas,3,"['871', '']","['0', '']","['241', '']","['11', '']","['113', '']","['51', '']","['308', '']","['7', '']","['21', '']","['76', '']","['21', '']","['22', '']","['0', '']"
7845,r228,Kansas -> Public -> Wichita State U.,Kansas,Public,Wichita State U.,3,"['1,293', '']","['0', '']","['18', '']","['0', '']","['1,221', '']","['8', '']","['6', '']","['0', '']","['0', '']","['26', '']","['5', '']","['7', '']","['2', '']"
7845,r229,Kentucky,Kentucky,,,1,"['3,717', '']","['1,022', '']","['708', '']","['42', '']","['539', '']","['113', '']","['955', '']","['14', '']","['33', '']","['178', '']","['59', '']","['51', '']","['4', '']"
7845,r230,Kentucky -> Public,Kentucky,Public,,2,"['3,717', '']","['1,022', '']","['708', '']","['42', '']","['539', '']","['113', '']","['955', '']","['14', '']","['33', '']","['178', '']","['59', '']","['51', '']","['4', '']"
7845,r231,Kentucky -> Public -> Kentucky State U.,Kentucky,Public,Kentucky State U.,3,"['54', '']","['51', '']","['1', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['*', '']","['0', '']"
7845,r232,Kentucky -> Public -> Morehead State U.,Kentucky,Public,Morehead State U.,3,"['32', '']","['0', '']","['7', '']","['0', '']","['9', '']","['0', '']","['2', '']","['0', '']","['0', '']","['2', '']","['4', '']","['8', '']","['0', '']"
7845,r233,Kentucky -> Public -> Murray State U.,Kentucky,Public,Murray State U.,3,"['169', '']","['46', '']","['19', '']","['11', '']","['24', '']","['5', '']","['19', '']","['2', '']","['16', '']","['12', '']","['3', '']","['8', '']","['3', '']"
7845,r234,Kentucky -> Public -> Northern Kentucky U.,Kentucky,Public,Northern Kentucky U.,3,"['39', '']","['0', '']","['16', '']","['1', '']","['2', '']","['1', '']","['1', '']","['*', '']","['0', '']","['8', '']","['8', '']","['2', '']","['0', '']"
7845,r235,Kentucky -> Public -> U. Kentucky,Kentucky,Public,U. Kentucky,3,"['2,707', '']","['919', '']","['554', '']","['17', '']","['374', '']","['98', '']","['600', '']","['5', '']","['17', '']","['70', '']","['24', '']","['29', '']","['0', '']"
7845,r236,Kentucky -> Public -> U. Louisville,Kentucky,Public,U. Louisville,3,"['592', '']","['*', '']","['95', '']","['0', '']","['103', '']","['0', '']","['327', '']","['0', '']","['0', '']","['46', '']","['16', '']","['3', '']","['1', '']"
7845,r237,Kentucky -> Public -> Western Kentucky U.,Kentucky,Public,Western Kentucky U.,3,"['124', '']","['5', '']","['15', '']","['12', '']","['27', '']","['10', '']","['4', '']","['7', '']","['0', '']","['39', '']","['4', '']","['0', '']","['0', '']"
7845,r238,Louisiana,Louisiana,,,1,"['5,209', '']","['680', '']","['1,370', '']","['156', '']","['592', '']","['369', '']","['569', '']","['89', '']","['199', '']","['437', '']","['78', '']","['177', '']","['493', '']"
7845,r239,Louisiana -> Public,Louisiana,Public,,2,"['3,439', '']","['680', '']","['1,109', '']","['108', '']","['540', '']","['177', '']","['203', '']","['27', '']","['141', '']","['291', '']","['33', '']","['88', '']","['42', '']"
7845,r240,"Louisiana -> Public -> Louisiana State U., Baton Rouge",Louisiana,Public,"Louisiana State U., Baton Rouge",3,"['1,411', '']","['592', '']","['142', '']","['2', '']","['252', '']","['158', '']","['15', '']","['7', '']","['39', '']","['147', '']","['11', '']","['27', '']","['21', '']"
7845,r241,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",3,"['222', '']","['0', '']","['155', '']","['0', '']","['0', '']","['0', '']","['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7845,r242,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",3,"['198', '']","['0', '']","['163', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']"
7845,r243,Louisiana -> Public -> Louisiana Tech U.,Louisiana,Public,Louisiana Tech U.,3,"['231', '']","['13', '']","['2', '']","['13', '']","['133', '']","['0', '']","['11', '']","['5', '']","['1', '']","['38', '']","['4', '']","['9', '']","['2', '']"
7845,r244,Louisiana -> Public -> Northwestern State U. Louisiana,Louisiana,Public,Northwestern State U. Louisiana,3,"['41', '']","['0', '']","['6', '']","['4', '']","['12', '']","['0', '']","['5', '']","['3', '']","['0', '']","['6', '']","['3', '']","['3', '']","['0', '']"
7845,r245,Louisiana -> Public -> Southeastern Louisiana U.,Louisiana,Public,Southeastern Louisiana U.,3,"['88', '']","['0', '']","['40', '']","['0', '']","['12', '']","['0', '']","['13', '']","['0', '']","['0', '']","['18', '']","['4', '']","['0', '']","['0', '']"
7845,r246,"Louisiana -> Public -> Southern U. and A&M C., Agricultural Research and Extension Center",Louisiana,Public,"Southern U. and A&M C., Agricultural Research and Extension Center",3,"['1', '']","['*', '']","['*', '']","['0', '']","['0', '']","['0', '']","['*', '']","['0', '']","['*', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7845,r247,"Louisiana -> Public -> Southern U. and A&M C., Baton Rouge",Louisiana,Public,"Southern U. and A&M C., Baton Rouge",3,"['230', '']","['18', '']","['20', '']","['23', '']","['65', '']","['0', '']","['2', '']","['6', '']","['52', '']","['26', '']","['2', '']","['15', '']","['0', '']"
7845,r248,"Louisiana -> Public -> U. Louisiana, Lafayette",Louisiana,Public,"U. Louisiana, Lafayette",3,"['825', '']","['57', '']","['537', '']","['60', '']","['49', '']","['6', '']","['18', '']","['4', '']","['48', '']","['11', '']","['2', '']","['15', '']","['16', '']"
7845,r249,"Louisiana -> Public -> U. Louisiana, Monroe",Louisiana,Public,"U. Louisiana, Monroe",3,"['73', '']","['0', '']","['22', '']","['*', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['1', '']","['0', '']","['9', '']","['3', '']"
7845,r250,Louisiana -> Public -> U. New Orleans,Louisiana,Public,U. New Orleans,3,"['119', '']","['0', '']","['21', '']","['6', '']","['18', '']","['13', '']","['0', '']","['1', '']","['0', '']","['44', '']","['6', '']","['9', '']","['0', '']"
7845,r251,Louisiana -> Private,Louisiana,Private,,2,"['1,770', '']","['0', '']","['261', '']","['48', '']","['52', '']","['192', '']","['366', '']","['62', '']","['58', '']","['147', '']","['45', '']","['89', '']","['451', '']"
7845,r252,Louisiana -> Private -> Dillard U.,Louisiana,Private,Dillard U.,3,"['565', '']","['0', '']","['110', '']","['42', '']","['10', '']","['150', '']","['42', '']","['46', '']","['50', '']","['68', '']","['23', '']","['23', '']","['0', '']"
7845,r253,Louisiana -> Private -> Tulane U.,Louisiana,Private,Tulane U.,3,"['1,140', '']","['0', '']","['140', '']","['4', '']","['40', '']","['42', '']","['288', '']","['16', '']","['8', '']","['65', '']","['21', '']","['65', '']","['451', '']"
7845,r254,Louisiana -> Private -> Xavier U. Louisiana,Louisiana,Private,Xavier U. Louisiana,3,"['66', '']","['0', '']","['11', '']","['2', '']","['2', '']","['0', '']","['36', '']","['1', '']","['0', '']","['13', '']","['1', '']","['1', '']","['0', '']"
7845,r255,Maine,Maine,,,1,"['947', '']","['282', '']","['150', '']","['28', '']","['201', '']","['115', '']","['12', '']","['3', '']","['35', '']","['73', '']","['19', '']","['17', '']","['11', '']"
7845,r256,Maine -> Public,Maine,Public,,2,"['742', '']","['279', '']","['73', '']","['24', '']","['201', '']","['87', '']","['1', '']","['1', '']","['29', '']","['30', '']","['7', '']","['6', '']","['5', '']"
7845,r257,Maine -> Public -> U. Maine,Maine,Public,U. Maine,3,"['732', '']","['276', '']","['72', '']","['23', '']","['199', '']","['87', '']","['1', '']","['*', '']","['27', '']","['29', '']","['7', '']","['6', '']","['5', '']"
7845,r258,Maine -> Public -> U. Southern Maine,Maine,Public,U. Southern Maine,3,"['10', '']","['3', '']","['1', '']","['*', '']","['2', '']","['0', '']","['*', '']","['*', '']","['2', '']","['1', '']","['0', '']","['*', '']","['0', '']"
7845,r259,Maine -> Private,Maine,Private,,2,"['205', '']","['4', '']","['77', '']","['4', '']","['0', '']","['28', '']","['10', '']","['3', '']","['7', '']","['44', '']","['12', '']","['10', '']","['6', '']"
7845,r260,Maine -> Private -> Bates C.,Maine,Private,Bates C.,3,"['34', '']","['0', '']","['16', '']","['*', '']","['0', '']","['4', '']","['0', '']","['*', '']","['*', '']","['8', '']","['3', '']","['2', '']","['1', '']"
7845,r261,Maine -> Private -> Bowdoin C.,Maine,Private,Bowdoin C.,3,"['57', '']","['0', '']","['17', '']","['2', '']","['0', '']","['13', '']","['0', '']","['1', '']","['1', '']","['13', '']","['3', '']","['5', '']","['2', '']"
7845,r262,Maine -> Private -> Colby C.,Maine,Private,Colby C.,3,"['67', '']","['0', '']","['25', '']","['3', '']","['0', '']","['6', '']","['0', '']","['1', '']","['3', '']","['21', '']","['6', '']","['2', '']","['0', '']"
7845,r263,Maine -> Private -> U. New England,Maine,Private,U. New England,3,"['47', '']","['4', '']","['19', '']","['0', '']","['0', '']","['6', '']","['10', '']","['0', '']","['3', '']","['2', '']","['0', '']","['1', '']","['2', '']"
7845,r264,Maryland,Maryland,,,1,"['6,416', '']","['293', '']","['1,350', '']","['227', '']","['1,600', '']","['239', '']","['1,361', '']","['53', '']","['17', '']","['622', '']","['153', '']","['210', '']","['291', '']"
7845,r265,Maryland -> Public,Maryland,Public,,2,"['2,973', '']","['293', '']","['661', '']","['69', '']","['408', '']","['198', '']","['716', '']","['22', '']","['17', '']","['279', '']","['79', '']","['151', '']","['80', '']"
7845,r266,Maryland -> Public -> Bowie State U.,Maryland,Public,Bowie State U.,3,"['6', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7845,r267,Maryland -> Public -> Morgan State U.,Maryland,Public,Morgan State U.,3,"['232', '']","['2', '']","['49', '']","['3', '']","['59', '']","['22', '']","['4', '']","['3', '']","['3', '']","['35', '']","['7', '']","['43', '']","['2', '']"
7845,r268,Maryland -> Public -> Salisbury U.,Maryland,Public,Salisbury U.,3,"['28', '']","['*', '']","['5', '']","['5', '']","['*', '']","['*', '']","['6', '']","['*', '']","['2', '']","['1', '']","['6', '']","['1', '']","['1', '']"
7845,r269,Maryland -> Public -> Towson U.,Maryland,Public,Towson U.,3,"['86', '']","['0', '']","['19', '']","['7', '']","['0', '']","['1', '']","['13', '']","['2', '']","['7', '']","['22', '']","['14', '']","['2', '']","['0', '']"
7845,r270,Maryland -> Public -> U. Baltimore,Maryland,Public,U. Baltimore,3,"['35', '']","['0', '']","['2', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['28', '']","['0', '']"
7845,r271,Maryland -> Public -> U. Maryland<sup>a</sup>,Maryland,Public,U. Maryland<sup>a</sup>,3,"['1,861', '']","['209', '']","['445', '']","['14', '']","['259', '']","['3', '']","['673', '']","['*', '']","['0', '']","['155', '']","['30', '']","['45', '']","['27', '']"
7845,r272,Maryland -> Public -> U. Maryland Center for Environmental Science,Maryland,Public,U. Maryland Center for Environmental Science,3,"['257', '']","['20', '']","['76', '']","['0', '']","['0', '']","['147', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']"
7845,r273,"Maryland -> Public -> U. Maryland, Baltimore County",Maryland,Public,"U. Maryland, Baltimore County",3,"['355', '']","['0', '']","['49', '']","['37', '']","['65', '']","['19', '']","['14', '']","['8', '']","['5', '']","['64', '']","['20', '']","['25', '']","['50', '']"
7845,r274,"Maryland -> Public -> U. Maryland, Eastern Shore",Maryland,Public,"U. Maryland, Eastern Shore",3,"['114', '']","['62', '']","['12', '']","['0', '']","['25', '']","['6', '']","['6', '']","['1', '']","['1', '']","['2', '']","['0', '']","['0', '']","['0', '']"
7845,r275,Maryland -> Private,Maryland,Private,,2,"['3,443', '']","['0', '']","['689', '']","['158', '']","['1,192', '']","['41', '']","['645', '']","['31', '']","['0', '']","['343', '']","['74', '']","['58', '']","['212', '']"
7845,r276,Maryland -> Private -> Johns Hopkins U.,Maryland,Private,Johns Hopkins U.,3,"['3,443', '']","['0', '']","['689', '']","['158', '']","['1,192', '']","['41', '']","['645', '']","['31', '']","['0', '']","['343', '']","['74', '']","['58', '']","['212', '']"
7845,r277,Massachusetts,Massachusetts,,,1,"['10,259', '']","['283', '']","['3,553', '']","['303', '']","['1,914', '']","['454', '']","['795', '']","['121', '']","['41', '']","['1,660', '']","['286', '']","['550', '']","['299', '']"
7845,r278,Massachusetts -> Public,Massachusetts,Public,,2,"['2,285', '']","['112', '']","['858', '']","['47', '']","['414', '']","['71', '']","['342', '']","['9', '']","['30', '']","['249', '']","['88', '']","['49', '']","['16', '']"
7845,r279,Massachusetts -> Public -> Framingham State U.,Massachusetts,Public,Framingham State U.,3,"['93', 'i']","['0', 'i']","['18', 'i']","['4', 'i']","['17', 'i']","['8', 'i']","['10', 'i']","['3', 'i']","['7', 'i']","['16', 'i']","['7', 'i']","['5', 'i']","['0', 'i']"
7845,r280,"Massachusetts -> Public -> U. Massachusetts, Amherst",Massachusetts,Public,"U. Massachusetts, Amherst",3,"['701', '']","['112', '']","['130', '']","['28', '']","['182', '']","['21', '']","['30', '']","['3', '']","['24', '']","['106', '']","['56', '']","['8', '']","['0', '']"
7845,r281,"Massachusetts -> Public -> U. Massachusetts, Boston",Massachusetts,Public,"U. Massachusetts, Boston",3,"['140', '']","['0', '']","['34', '']","['4', '']","['9', '']","['15', '']","['8', '']","['0', '']","['0', '']","['8', '']","['17', '']","['32', '']","['13', '']"
7845,r282,"Massachusetts -> Public -> U. Massachusetts, Dartmouth",Massachusetts,Public,"U. Massachusetts, Dartmouth",3,"['92', '']","['0', '']","['12', '']","['3', '']","['26', '']","['21', '']","['1', '']","['2', '']","['0', '']","['18', '']","['3', '']","['4', '']","['3', '']"
7845,r283,"Massachusetts -> Public -> U. Massachusetts, Lowell",Massachusetts,Public,"U. Massachusetts, Lowell",3,"['365', '']","['0', '']","['45', '']","['8', '']","['180', '']","['5', '']","['18', '']","['*', '']","['0', '']","['101', '']","['6', '']","['1', '']","['0', '']"
7845,r284,"Massachusetts -> Public -> U. Massachusetts, Medical School",Massachusetts,Public,"U. Massachusetts, Medical School",3,"['894', '']","['0', '']","['618', '']","['0', '']","['0', '']","['0', '']","['276', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7845,r285,Massachusetts -> Private,Massachusetts,Private,,2,"['7,974', '']","['171', '']","['2,695', '']","['256', '']","['1,500', '']","['383', '']","['453', '']","['112', '']","['10', '']","['1,411', '']","['198', '']","['501', '']","['283', '']"
7845,r286,Massachusetts -> Private -> Amherst C.,Massachusetts,Private,Amherst C.,3,"['80', '']","['0', '']","['29', '']","['3', '']","['0', '']","['4', '']","['0', '']","['2', '']","['4', '']","['27', '']","['4', '']","['6', '']","['0', '']"
