table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_2019,field_2020,field_2021,field_2022
10174,r215,"New York -> Public -> CUNY, Medgar Evers C.",New York,Public,"CUNY, Medgar Evers C.",3,"['1,397', '']","['882', '']","['694', '']","['595', '']"
10174,r216,"New York -> Public -> SUNY, C. Cortland",New York,Public,"SUNY, C. Cortland",3,"['527', '']","['255', '']","['381', '']","['530', '']"
10174,r217,"New York -> Public -> SUNY, C. Old Westbury",New York,Public,"SUNY, C. Old Westbury",3,"['ne', '']","['335', 'i']","['347', 'i']","['428', '']"
10174,r218,"New York -> Public -> SUNY, Farmingdale State C.",New York,Public,"SUNY, Farmingdale State C.",3,"['ne', '']","['589', '']","['606', '']","['611', '']"
10174,r219,"New York -> Public -> SUNY, Maritime C.",New York,Public,"SUNY, Maritime C.",3,"['ne', '']","['ne', '']","['ne', '']","['258', '']"
10174,r220,"New York -> Public -> SUNY, New Paltz",New York,Public,"SUNY, New Paltz",3,"['494', '']","['330', '']","['329', '']","['308', '']"
10174,r221,"New York -> Public -> SUNY, Oneonta",New York,Public,"SUNY, Oneonta",3,"['623', '']","['214', '']","['214', '']","['288', '']"
10174,r222,"New York -> Public -> SUNY, Potsdam",New York,Public,"SUNY, Potsdam",3,"['235', '']","['ne', '']","['540', '']","['622', '']"
10174,r223,New York -> Private,New York,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r224,New York -> Private -> Adelphi U.,New York,Private,Adelphi U.,3,"['359', '']","['351', 'i']","['342', '']","['377', '']"
10174,r225,New York -> Private -> Bard C.,New York,Private,Bard C.,3,"['235', '']","['242', '']","['248', '']","['255', '']"
10174,r226,New York -> Private -> Cooper Union,New York,Private,Cooper Union,3,"['710', '']","['501', '']","['545', '']","['501', '']"
10174,r227,New York -> Private -> D'Youville C.,New York,Private,D'Youville C.,3,"['383', '']","['382', '']","['306', '']","['178', '']"
10174,r228,New York -> Private -> Iona C.,New York,Private,Iona C.,3,"['ne', '']","['239', '']","['411', '']","['650', '']"
10174,r229,New York -> Private -> Niagara U.,New York,Private,Niagara U.,3,"['2,057', '']","['1,124', '']","['509', '']","['440', '']"
10174,r230,New York -> Private -> Siena C.,New York,Private,Siena C.,3,"['944', '']","['884', '']","['923', '']","['675', '']"
10174,r231,New York -> Private -> St. Bonaventure U.,New York,Private,St. Bonaventure U.,3,"['1,049', '']","['585', '']","['378', '']","['642', '']"
10174,r232,"New York -> Private -> Touro U., New York",New York,Private,"Touro U., New York",3,"['470', '']","['439', '']","['419', '']","['576', '']"
10174,r233,New York -> Private -> Utica U.,New York,Private,Utica U.,3,"['598', '']","['549', '']","['466', '']","['562', '']"
10174,r234,North Carolina,North Carolina,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r235,North Carolina -> Public,North Carolina,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r236,"North Carolina -> Public -> U. North Carolina, Pembroke",North Carolina,Public,"U. North Carolina, Pembroke",3,"['620', '']","['344', '']","['243', '']","['290', '']"
10174,r237,North Carolina -> Private,North Carolina,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r238,North Carolina -> Private -> Shaw U.,North Carolina,Private,Shaw U.,3,"['ne', '']","['ne', '']","['ne', '']","['259', '']"
10174,r239,North Dakota,North Dakota,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r240,North Dakota -> Public,North Dakota,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r241,North Dakota -> Public -> Minot State U.,North Dakota,Public,Minot State U.,3,"['251', '']","['253', '']","['512', '']","['187', '']"
10174,r242,North Dakota -> Private,North Dakota,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r243,North Dakota -> Private -> United Tribes Technical C.,North Dakota,Private,United Tribes Technical C.,3,"['379', '']","['976', '']","['441', '']","['1,270', '']"
10174,r244,Ohio,Ohio,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r245,Ohio -> Private,Ohio,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r246,Ohio -> Private -> Antioch U.,Ohio,Private,Antioch U.,3,"['ne', '']","['ne', '']","['ne', '']","['263', '']"
10174,r247,Ohio -> Private -> Baldwin Wallace U.,Ohio,Private,Baldwin Wallace U.,3,"['221', '']","['ne', '']","['210', '']","['167', '']"
10174,r248,Ohio -> Private -> Denison U.,Ohio,Private,Denison U.,3,"['577', '']","['727', '']","['786', 'i']","['845', '']"
10174,r249,Ohio -> Private -> John Carroll U.,Ohio,Private,John Carroll U.,3,"['658', '']","['522', '']","['374', '']","['738', '']"
10174,r250,Ohio -> Private -> Oberlin C.,Ohio,Private,Oberlin C.,3,"['2,076', '']","['1,182', '']","['776', '']","['1,036', '']"
10174,r251,Ohio -> Private -> Ohio Northern U.,Ohio,Private,Ohio Northern U.,3,"['316', '']","['348', '']","['471', '']","['250', '']"
10174,r252,Ohio -> Private -> Ohio Wesleyan U.,Ohio,Private,Ohio Wesleyan U.,3,"['325', '']","['323', '']","['404', '']","['267', '']"
10174,r253,Ohio -> Private -> Wittenberg U.,Ohio,Private,Wittenberg U.,3,"['267', '']","['297', '']","['445', '']","['508', '']"
10174,r254,Oklahoma,Oklahoma,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r255,Oklahoma -> Public,Oklahoma,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r256,Oklahoma -> Public -> East Central U.,Oklahoma,Public,East Central U.,3,"['310', 'i']","['251', '']","['242', '']","['480', '']"
10174,r257,Oklahoma -> Public -> Northeastern State U.,Oklahoma,Public,Northeastern State U.,3,"['432', '']","['406', '']","['279', '']","['351', '']"
10174,r258,Oklahoma -> Public -> Southwestern Oklahoma State U.,Oklahoma,Public,Southwestern Oklahoma State U.,3,"['504', '']","['484', '']","['614', '']","['531', '']"
10174,r259,Oregon,Oregon,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r260,Oregon -> Public,Oregon,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r261,Oregon -> Public -> Eastern Oregon U.,Oregon,Public,Eastern Oregon U.,3,"['472', '']","['172', '']","['162', '']","['206', '']"
10174,r262,Oregon -> Public -> Southern Oregon U.,Oregon,Public,Southern Oregon U.,3,"['424', '']","['493', '']","['534', '']","['447', '']"
10174,r263,Oregon -> Private,Oregon,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r264,Oregon -> Private -> Linfield U.,Oregon,Private,Linfield U.,3,"['464', '']","['319', '']","['239', '']","['154', '']"
10174,r265,Oregon -> Private -> National U. of Natural Medicine,Oregon,Private,National U. of Natural Medicine,3,"['1,245', '']","['1,428', '']","['850', '']","['1,013', '']"
10174,r266,Oregon -> Private -> U. Portland,Oregon,Private,U. Portland,3,"['942', '']","['737', '']","['718', '']","['811', '']"
10174,r267,Pennsylvania,Pennsylvania,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r268,Pennsylvania -> Public,Pennsylvania,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r269,Pennsylvania -> Public -> Bloomsburg U. Pennsylvania,Pennsylvania,Public,Bloomsburg U. Pennsylvania,3,"['734', '']","['735', '']","['348', '']","['365', '']"
10174,r270,Pennsylvania -> Public -> Kutztown U. Pennsylvania,Pennsylvania,Public,Kutztown U. Pennsylvania,3,"['464', '']","['472', '']","['292', '']","['450', '']"
10174,r271,Pennsylvania -> Public -> Millersville U. Pennsylvania,Pennsylvania,Public,Millersville U. Pennsylvania,3,"['782', '']","['402', '']","['931', '']","['395', '']"
10174,r272,"Pennsylvania -> Public -> Pennsylvania State U., Abington",Pennsylvania,Public,"Pennsylvania State U., Abington",3,"['ne', '']","['ne', '']","['369', '']","['323', '']"
10174,r273,"Pennsylvania -> Public -> Pennsylvania State U., Altoona",Pennsylvania,Public,"Pennsylvania State U., Altoona",3,"['680', '']","['714', '']","['678', '']","['1,296', '']"
10174,r274,"Pennsylvania -> Public -> Pennsylvania State U., Berks",Pennsylvania,Public,"Pennsylvania State U., Berks",3,"['273', '']","['372', '']","['382', '']","['564', '']"
10174,r275,"Pennsylvania -> Public -> Pennsylvania State U., Great Valley School of Graduate Professional Studies",Pennsylvania,Public,"Pennsylvania State U., Great Valley School of Graduate Professional Studies",3,"['419', '']","['ne', '']","['927', '']","['432', '']"
10174,r276,"Pennsylvania -> Public -> Pennsylvania State U., Greater Allegheny",Pennsylvania,Public,"Pennsylvania State U., Greater Allegheny",3,"['ne', '']","['ne', '']","['216', '']","['189', '']"
10174,r277,"Pennsylvania -> Public -> Pennsylvania State U., Wilkes-Barre",Pennsylvania,Public,"Pennsylvania State U., Wilkes-Barre",3,"['ne', '']","['ne', '']","['250', '']","['267', '']"
10174,r278,Pennsylvania -> Public -> Slippery Rock U. Pennsylvania,Pennsylvania,Public,Slippery Rock U. Pennsylvania,3,"['213', '']","['390', '']","['295', '']","['323', '']"
10174,r279,Pennsylvania -> Private,Pennsylvania,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r280,Pennsylvania -> Private -> American C. of Financial Services,Pennsylvania,Private,American C. of Financial Services,3,"['ne', '']","['ne', '']","['ne', '']","['338', '']"
10174,r281,Pennsylvania -> Private -> Arcadia U.,Pennsylvania,Private,Arcadia U.,3,"['522', '']","['1,072', '']","['889', '']","['1,488', '']"
10174,r282,Pennsylvania -> Private -> Bryn Athyn C.,Pennsylvania,Private,Bryn Athyn C.,3,"['305', '']","['432', '']","['316', '']","['317', '']"
10174,r283,Pennsylvania -> Private -> Delaware Valley U.,Pennsylvania,Private,Delaware Valley U.,3,"['ne', '']","['ne', '']","['182', '']","['265', '']"
10174,r284,Pennsylvania -> Private -> Dickinson C.,Pennsylvania,Private,Dickinson C.,3,"['1,037', '']","['929', '']","['767', '']","['798', '']"
10174,r285,Pennsylvania -> Private -> Gannon U.,Pennsylvania,Private,Gannon U.,3,"['555', '']","['351', '']","['972', '']","['569', '']"
10174,r286,Pennsylvania -> Private -> Gettysburg C.,Pennsylvania,Private,Gettysburg C.,3,"['1,664', '']","['913', '']","['648', '']","['1,030', '']"
10174,r287,Pennsylvania -> Private -> Juniata C.,Pennsylvania,Private,Juniata C.,3,"['560', '']","['937', '']","['380', '']","['545', '']"
10174,r288,Pennsylvania -> Private -> La Salle U.,Pennsylvania,Private,La Salle U.,3,"['1,135', '']","['818', '']","['829', '']","['917', '']"
10174,r289,Pennsylvania -> Private -> Lake Erie C. of Osteopathic Medicine,Pennsylvania,Private,Lake Erie C. of Osteopathic Medicine,3,"['565', '']","['472', '']","['502', '']","['484', '']"
10174,r290,Pennsylvania -> Private -> Moravian U.,Pennsylvania,Private,Moravian U.,3,"['273', '']","['309', '']","['255', '']","['386', '']"
10174,r291,Pennsylvania -> Private -> Muhlenberg C.,Pennsylvania,Private,Muhlenberg C.,3,"['539', '']","['398', '']","['288', '']","['447', '']"
10174,r292,Pennsylvania -> Private -> Saint Francis U.,Pennsylvania,Private,Saint Francis U.,3,"['829', '']","['878', '']","['872', '']","['533', '']"
10174,r293,Pennsylvania -> Private -> Salus U.,Pennsylvania,Private,Salus U.,3,"['854', '']","['650', '']","['677', '']","['680', '']"
10174,r294,Pennsylvania -> Private -> Susquehanna U.,Pennsylvania,Private,Susquehanna U.,3,"['368', '']","['496', '']","['360', '']","['333', '']"
10174,r295,Pennsylvania -> Private -> U. Scranton,Pennsylvania,Private,U. Scranton,3,"['450', '']","['595', '']","['630', '']","['1,207', '']"
10174,r296,Pennsylvania -> Private -> Ursinus C.,Pennsylvania,Private,Ursinus C.,3,"['768', '']","['497', '']","['835', '']","['1,044', '']"
10174,r297,"Pennsylvania -> Private -> Widener U., Chester",Pennsylvania,Private,"Widener U., Chester",3,"['764', '']","['586', '']","['417', '']","['600', '']"
10174,r298,Pennsylvania -> Private -> Wilkes U.,Pennsylvania,Private,Wilkes U.,3,"['549', '']","['968', '']","['372', '']","['423', '']"
10174,r299,Rhode Island,Rhode Island,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r300,Rhode Island -> Private,Rhode Island,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r301,Rhode Island -> Private -> Bryant U.,Rhode Island,Private,Bryant U.,3,"['353', '']","['302', '']","['347', '']","['534', '']"
10174,r302,Rhode Island -> Private -> Providence C.,Rhode Island,Private,Providence C.,3,"['1,042', '']","['1,092', '']","['766', '']","['2,012', '']"
10174,r303,Rhode Island -> Private -> Rhode Island School of Design,Rhode Island,Private,Rhode Island School of Design,3,"['1,027', 'i']","['975', 'i']","['971', 'i']","['1,120', 'i']"
10174,r304,Rhode Island -> Private -> Salve Regina U.,Rhode Island,Private,Salve Regina U.,3,"['495', '']","['591', '']","['624', '']","['813', '']"
10174,r305,South Carolina,South Carolina,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r306,South Carolina -> Public,South Carolina,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r307,South Carolina -> Public -> Francis Marion U.,South Carolina,Public,Francis Marion U.,3,"['362', '']","['216', '']","['207', '']","['402', '']"
10174,r308,South Carolina -> Public -> U. South Carolina Upstate,South Carolina,Public,U. South Carolina Upstate,3,"['257', '']","['437', '']","['496', '']","['594', '']"
10174,r309,"South Carolina -> Public -> U. South Carolina, Beaufort",South Carolina,Public,"U. South Carolina, Beaufort",3,"['532', '']","['599', '']","['976', '']","['1,041', '']"
10174,r310,South Carolina -> Private,South Carolina,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r311,South Carolina -> Private -> Benedict C.,South Carolina,Private,Benedict C.,3,"['1,269', '']","['649', '']","['745', '']","['1,059', '']"
10174,r312,South Carolina -> Private -> Converse U.,South Carolina,Private,Converse U.,3,"['317', '']","['185', '']","['294', '']","['254', '']"
10174,r313,South Dakota,South Dakota,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r314,South Dakota -> Public,South Dakota,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r315,South Dakota -> Public -> Northern State U.,South Dakota,Public,Northern State U.,3,"['225', '']","['240', '']","['190', '']","['305', '']"
10174,r316,South Dakota -> Public -> Oglala Lakota C.,South Dakota,Public,Oglala Lakota C.,3,"['683', '']","['516', '']","['473', '']","['424', '']"
10174,r317,Tennessee,Tennessee,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r318,Tennessee -> Public,Tennessee,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r319,"Tennessee -> Public -> U. Tennessee, Martin",Tennessee,Public,"U. Tennessee, Martin",3,"['363', '']","['305', '']","['199', '']","['162', '']"
10174,r320,Tennessee -> Private,Tennessee,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r321,Tennessee -> Private -> Lincoln Memorial U.,Tennessee,Private,Lincoln Memorial U.,3,"['ne', '']","['ne', '']","['ne', '']","['1,330', '']"
10174,r322,Tennessee -> Private -> Lipscomb U.,Tennessee,Private,Lipscomb U.,3,"['ne', '']","['307', 'i']","['321', '']","['1,251', '']"
10174,r323,Tennessee -> Private -> Sewanee: U. of the South,Tennessee,Private,Sewanee: U. of the South,3,"['867', '']","['864', '']","['668', '']","['547', '']"
10174,r324,Texas,Texas,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r325,Texas -> Public,Texas,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r326,Texas -> Public -> Angelo State U.,Texas,Public,Angelo State U.,3,"['815', '']","['798', '']","['943', '']","['740', '']"
10174,r327,Texas -> Public -> Midwestern State U.,Texas,Public,Midwestern State U.,3,"['1,100', '']","['891', '']","['882', '']","['886', '']"
10174,r328,Texas -> Public -> Texas A&M U.-Central Texas,Texas,Public,Texas A&M U.-Central Texas,3,"['428', '']","['623', '']","['814', '']","['894', '']"
10174,r329,Texas -> Private,Texas,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r330,Texas -> Private -> Austin C.,Texas,Private,Austin C.,3,"['376', '']","['342', '']","['302', '']","['349', '']"
10174,r331,Texas -> Private -> LeTourneau U.,Texas,Private,LeTourneau U.,3,"['239', '']","['271', '']","['346', '']","['239', '']"
10174,r332,Texas -> Private -> Southwestern U.,Texas,Private,Southwestern U.,3,"['334', '']","['261', '']","['408', '']","['520', '']"
10174,r333,Texas -> Private -> U. Dallas,Texas,Private,U. Dallas,3,"['ne', '']","['ne', '']","['249', '']","['564', '']"
10174,r334,Utah,Utah,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r335,Utah -> Public,Utah,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r336,Utah -> Public -> Southern Utah U.,Utah,Public,Southern Utah U.,3,"['812', '']","['955', '']","['773', '']","['846', '']"
10174,r337,Utah -> Public -> Weber State U.,Utah,Public,Weber State U.,3,"['1,081', '']","['676', '']","['822', '']","['813', '']"
10174,r338,Vermont,Vermont,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r339,Vermont -> Public,Vermont,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r340,Vermont -> Public -> Castleton U.,Vermont,Public,Castleton U.,3,"['ne', '']","['ne', '']","['ne', '']","['598', '']"
10174,r341,Vermont -> Private,Vermont,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r342,Vermont -> Private -> Norwich U.,Vermont,Private,Norwich U.,3,"['992', '']","['749', '']","['890', '']","['1,405', '']"
10174,r343,Vermont -> Private -> Saint Michael's C.,Vermont,Private,Saint Michael's C.,3,"['1,200', '']","['957', '']","['876', '']","['754', '']"
10174,r344,Virginia,Virginia,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r345,Virginia -> Public,Virginia,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r346,Virginia -> Public -> Longwood U.,Virginia,Public,Longwood U.,3,"['353', '']","['368', '']","['544', '']","['249', '']"
10174,r347,Virginia -> Public -> Radford U.,Virginia,Public,Radford U.,3,"['879', '']","['774', '']","['832', '']","['1,056', '']"
10174,r348,Virginia -> Private,Virginia,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r349,Virginia -> Private -> Liberty U.,Virginia,Private,Liberty U.,3,"['1,780', '']","['1,894', '']","['937', '']","['1,736', '']"
10174,r350,Virginia -> Private -> Roanoke C.,Virginia,Private,Roanoke C.,3,"['826', '']","['606', '']","['738', '']","['955', '']"
10174,r351,Virginia -> Private -> U. Lynchburg,Virginia,Private,U. Lynchburg,3,"['ne', '']","['ne', '']","['150', 'i']","['164', 'i']"
10174,r352,Virginia -> Private -> Washington and Lee U.,Virginia,Private,Washington and Lee U.,3,"['241', '']","['214', '']","['256', '']","['249', '']"
10174,r353,Washington,Washington,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r354,Washington -> Public,Washington,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r355,Washington -> Public -> Evergreen State C.,Washington,Public,Evergreen State C.,3,"['563', '']","['390', '']","['783', '']","['586', '']"
10174,r356,Washington -> Private,Washington,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r357,Washington -> Private -> Gonzaga U.,Washington,Private,Gonzaga U.,3,"['187', '']","['506', '']","['212', '']","['640', '']"
10174,r358,Washington -> Private -> Pacific Lutheran U.,Washington,Private,Pacific Lutheran U.,3,"['342', '']","['449', '']","['370', '']","['495', '']"
10174,r359,Washington -> Private -> Saint Martin's U.,Washington,Private,Saint Martin's U.,3,"['ne', '']","['201', '']","['299', '']","['305', '']"
10174,r360,Washington -> Private -> Seattle Pacific U.,Washington,Private,Seattle Pacific U.,3,"['724', '']","['643', '']","['683', '']","['742', '']"
10174,r361,Washington -> Private -> Whitworth U.,Washington,Private,Whitworth U.,3,"['421', '']","['660', '']","['403', '']","['465', 'i']"
10174,r362,West Virginia,West Virginia,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r363,West Virginia -> Public,West Virginia,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r364,West Virginia -> Public -> Bluefield State U.,West Virginia,Public,Bluefield State U.,3,"['595', '']","['485', '']","['506', '']","['642', '']"
10174,r365,West Virginia -> Public -> West Liberty U.,West Virginia,Public,West Liberty U.,3,"['908', '']","['738', '']","['738', '']","['815', '']"
10174,r366,West Virginia -> Private,West Virginia,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r367,West Virginia -> Private -> Future Generations U.,West Virginia,Private,Future Generations U.,3,"['286', '']","['271', 'i']","['270', 'i']","['312', 'i']"
10174,r368,Wisconsin,Wisconsin,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r369,Wisconsin -> Public,Wisconsin,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r370,Wisconsin -> Public -> U. Wisconsin-River Falls,Wisconsin,Public,U. Wisconsin-River Falls,3,"['1,130', '']","['1,107', '']","['999', '']","['1,546', '']"
10174,r371,Wisconsin -> Public -> U. Wisconsin-Stout,Wisconsin,Public,U. Wisconsin-Stout,3,"['668', '']","['555', '']","['406', '']","['367', '']"
10174,r372,Wisconsin -> Public -> U. Wisconsin-Whitewater,Wisconsin,Public,U. Wisconsin-Whitewater,3,"['757', '']","['736', '']","['760', '']","['713', '']"
10174,r373,Wisconsin -> Private,Wisconsin,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r374,Wisconsin -> Private -> Alverno C.,Wisconsin,Private,Alverno C.,3,"['216', '']","['237', '']","['215', '']","['228', '']"
10174,r375,"Wisconsin -> Private -> Concordia U., Wisconsin",Wisconsin,Private,"Concordia U., Wisconsin",3,"['248', '']","['293', '']","['439', '']","['168', '']"
10174,r376,Wisconsin -> Private -> Lawrence U.,Wisconsin,Private,Lawrence U.,3,"['508', '']","['423', '']","['536', '']","['671', '']"
10174,r377,Wisconsin -> Private -> St. Norbert C.,Wisconsin,Private,St. Norbert C.,3,"['354', '']","['304', '']","['412', '']","['741', '']"
10174,r378,Wyoming,Wyoming,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r379,Wyoming -> Public,Wyoming,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r380,Wyoming -> Public -> Central Wyoming C.,Wyoming,Public,Central Wyoming C.,3,"['ne', '']","['ne', '']","['ne', '']","['504', '']"
10174,r381,American Samoa,American Samoa,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r382,American Samoa -> Public,American Samoa,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r383,American Samoa -> Public -> American Samoa Community C.,American Samoa,Public,American Samoa Community C.,3,"['860', '']","['1,536', '']","['815', '']","['961', 'i']"
10174,r384,Puerto Rico,Puerto Rico,,,1,"['', '']","['', '']","['', '']","['', '']"
10174,r385,Puerto Rico -> Public,Puerto Rico,Public,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r386,"Puerto Rico -> Public -> U. Puerto Rico, Aguadilla",Puerto Rico,Public,"U. Puerto Rico, Aguadilla",3,"['465', '']","['562', '']","['639', '']","['823', '']"
10174,r387,"Puerto Rico -> Public -> U. Puerto Rico, Ponce",Puerto Rico,Public,"U. Puerto Rico, Ponce",3,"['651', '']","['616', 'i']","['580', '']","['1,369', '']"
10174,r388,Puerto Rico -> Private,Puerto Rico,Private,,2,"['', '']","['', '']","['', '']","['', '']"
10174,r389,Puerto Rico -> Private -> Polytechnic U. Puerto Rico,Puerto Rico,Private,Polytechnic U. Puerto Rico,3,"['2,118', '']","['813', '']","['821', '']","['620', '']"
10174,r390,"Puerto Rico -> Private -> Pontifical Catholic U. Puerto Rico, Ponce",Puerto Rico,Private,"Pontifical Catholic U. Puerto Rico, Ponce",3,"['287', '']","['239', '']","['350', '']","['334', '']"
10174,r391,Puerto Rico -> Private -> San Juan Bautista School of Medicine,Puerto Rico,Private,San Juan Bautista School of Medicine,3,"['896', '']","['612', '']","['598', '']","['662', '']"
10174,r392,"Puerto Rico -> Private -> U. Ana G. Mendez, Carolina",Puerto Rico,Private,"U. Ana G. Mendez, Carolina",3,"['1,099', '']","['647', '']","['602', '']","['645', '']"
10174,r393,"Puerto Rico -> Private -> U. Ana G. Mendez, Cupey",Puerto Rico,Private,"U. Ana G. Mendez, Cupey",3,"['624', '']","['818', '']","['739', '']","['728', '']"
