table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_r_d_expenditures,field_dod,field_doe,field_hhs,field_nasa,field_nsf,field_usda,field_othera
3138,r128,All institutions -> Rice U.,All institutions,Rice U.,2,127,"['83,584', '']","['16,311', '']","['7,377', '']","['18,558', '']","['3,406', '']","['36,366', '']","['423', '']","['1,143', '']"
3138,r129,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,128,"['82,353', '']","['3,894', '']","['14,859', '']","['32,112', '']","['5,245', '']","['13,422', '']","['7,212', '']","['5,609', '']"
3138,r130,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,129,"['81,269', '']","['3,562', '']","['8,006', '']","['15,776', '']","['638', '']","['15,709', '']","['23,474', '']","['14,104', '']"
3138,r131,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,130,"['81,151', '']","['5,971', '']","['7,228', '']","['25,939', '']","['2,904', '']","['24,781', '']","['7,953', '']","['6,375', '']"
3138,r132,All institutions -> Clemson U.,All institutions,Clemson U.,2,131,"['81,080', '']","['6,822', '']","['7,710', '']","['11,826', '']","['1,202', '']","['21,105', '']","['5,737', '']","['26,678', '']"
3138,r133,All institutions -> U. Oregon,All institutions,U. Oregon,2,132,"['80,083', '']","['4,166', '']","['4,567', '']","['38,545', '']","['265', '']","['16,952', '']","['386', '']","['15,202', '']"
3138,r134,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,133,"['74,816', '']","['3,288', '']","['203', '']","['71,108', '']","['173', '']","['44', '']","['0', '']","['0', '']"
3138,r135,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,134,"['74,669', '']","['3,108', '']","['4,515', '']","['39,291', '']","['3,076', '']","['13,815', '']","['1,233', '']","['9,631', '']"
3138,r136,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,135,"['73,865', '']","['7,263', '']","['1,266', '']","['49,643', '']","['581', '']","['6,248', '']","['6,183', '']","['2,681', '']"
3138,r137,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,136,"['73,854', '']","['1,013', '']","['2,085', '']","['61,289', '']","['0', '']","['7,506', '']","['1,914', '']","['47', '']"
3138,r138,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,137,"['73,080', '']","['5,439', '']","['628', '']","['16,927', '']","['1,365', '']","['22,832', '']","['6,419', '']","['19,470', '']"
3138,r139,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,138,"['70,185', '']","['4,449', '']","['1,356', '']","['44,011', '']","['293', '']","['8,644', '']","['129', '']","['11,303', '']"
3138,r140,All institutions -> Rush U.,All institutions,Rush U.,2,139,"['68,941', '']","['554', '']","['0', '']","['68,365', '']","['19', '']","['3', '']","['0', '']","['0', '']"
3138,r141,All institutions -> U. Houston,All institutions,U. Houston,2,140,"['68,523', '']","['4,397', '']","['6,562', '']","['29,947', '']","['3,666', '']","['17,758', '']","['90', '']","['6,103', '']"
3138,r142,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,141,"['64,333', '']","['10,592', '']","['3,838', '']","['13,272', '']","['2,616', '']","['9,361', '']","['10,176', '']","['14,478', '']"
3138,r143,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,142,"['63,498', '']","['1,534', '']","['0', '']","['61,083', '']","['115', '']","['331', '']","['0', '']","['435', '']"
3138,r144,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,143,"['62,903', '']","['6,180', '']","['4,379', '']","['25,643', '']","['1,035', '']","['9,990', '']","['5,516', '']","['10,160', '']"
3138,r145,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,144,"['58,022', '']","['19,487', '']","['5,941', '']","['7,312', '']","['4,659', '']","['9,742', '']","['7,496', '']","['3,385', '']"
3138,r146,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,145,"['56,993', '']","['3,020', '']","['463', '']","['17,315', '']","['21,740', '']","['10,967', '']","['737', '']","['2,751', '']"
3138,r147,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,146,"['55,566', '']","['2,311', '']","['141', '']","['28,138', '']","['2,466', '']","['10,465', '']","['6,527', '']","['5,518', '']"
3138,r148,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,147,"['54,358', '']","['51,682', '']","['662', '']","['0', '']","['189', '']","['1,184', '']","['0', '']","['641', '']"
3138,r149,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,148,"['52,082', '']","['397', '']","['9,439', '']","['12,834', '']","['1,966', '']","['15,386', '']","['6,803', '']","['5,257', '']"
3138,r150,All institutions -> U. Idaho,All institutions,U. Idaho,2,149,"['51,529', '']","['2,795', '']","['5,065', '']","['9,409', '']","['3,043', '']","['12,885', '']","['13,853', '']","['4,479', '']"
3138,r151,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,150,"['51,475', '']","['3,541', '']","['147', '']","['44,940', '']","['328', '']","['1,517', '']","['0', '']","['1,002', '']"
3138,r152,All institutions -> U. Maine,All institutions,U. Maine,2,151,"['51,049', '']","['9,192', '']","['2,006', '']","['2,336', '']","['1,331', '']","['13,254', '']","['16,162', '']","['6,768', '']"
3138,r153,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,152,"['50,875', '']","['2,668', '']","['5,763', '']","['4,251', '']","['1,321', '']","['13,241', '']","['12,538', '']","['11,093', '']"
3138,r154,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,153,"['50,448', '']","['10,182', '']","['11,374', '']","['10,402', '']","['1,272', '']","['14,907', '']","['306', '']","['2,005', '']"
3138,r155,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,154,"['49,700', '']","['768', '']","['27,259', '']","['12,562', '']","['1,998', '']","['4,369', '']","['2,029', '']","['715', '']"
3138,r156,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,155,"['49,603', '']","['8,779', '']","['19,191', '']","['2,878', '']","['1,645', '']","['13,112', '']","['637', '']","['3,361', '']"
3138,r157,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,156,"['48,466', '']","['13,688', '']","['2,493', '']","['19,176', '']","['1,215', '']","['11,072', '']","['0', '']","['822', '']"
3138,r158,All institutions -> Augusta U.,All institutions,Augusta U.,2,157,"['47,031', '']","['1,102', '']","['0', '']","['45,629', '']","['0', '']","['269', '']","['4', '']","['27', '']"
3138,r159,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,158,"['46,924', '']","['15,828', '']","['323', '']","['5,610', '']","['1,270', '']","['4,714', '']","['1,407', '']","['17,772', '']"
3138,r160,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,159,"['42,396', '']","['2,832', '']","['0', '']","['39,136', '']","['0', '']","['107', '']","['0', '']","['321', '']"
3138,r161,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,160,"['41,764', '']","['10,128', '']","['3,121', '']","['7,258', '']","['849', '']","['8,919', '']","['48', '']","['11,441', '']"
3138,r162,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,161,"['41,475', '']","['767', '']","['1,751', '']","['29,938', '']","['130', '']","['5,786', '']","['0', '']","['3,103', '']"
3138,r163,All institutions -> Wright State U.,All institutions,Wright State U.,2,162,"['41,428', '']","['30,799', '']","['58', '']","['7,619', '']","['387', '']","['1,287', '']","['192', '']","['1,086', '']"
3138,r164,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,163,"['41,261', '']","['2,937', '']","['2,032', '']","['14,492', '']","['2,166', '']","['11,838', '']","['2,105', '']","['5,691', '']"
3138,r165,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,164,"['39,880', '']","['3,062', '']","['2,033', '']","['8,598', '']","['422', '']","['10,451', '']","['9,200', '']","['6,114', '']"
3138,r166,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,165,"['39,515', '']","['3,925', '']","['1,033', '']","['23,821', '']","['822', '']","['8,035', '']","['141', '']","['1,738', '']"
3138,r167,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,166,"['38,245', '']","['32,837', '']","['2,330', '']","['1,359', '']","['50', '']","['1,431', '']","['0', '']","['238', '']"
3138,r168,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,167,"['37,916', '']","['3,428', '']","['3,893', '']","['6,158', '']","['1,463', '']","['9,954', '']","['595', '']","['12,425', '']"
3138,r169,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,168,"['37,803', '']","['3,882', '']","['1,693', '']","['9,712', '']","['202', '']","['15,382', '']","['917', '']","['6,015', '']"
3138,r170,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,169,"['35,980', '']","['5,352', '']","['1,968', '']","['9,199', '']","['2,712', '']","['8,488', '']","['3,731', '']","['4,530', '']"
3138,r171,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,170,"['35,362', '']","['1,041', '']","['3,568', '']","['4,979', '']","['125', '']","['2,913', '']","['8,753', '']","['13,983', '']"
3138,r172,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,171,"['35,322', '']","['1,378', '']","['528', '']","['8,301', '']","['237', '']","['10,137', '']","['9,766', '']","['4,975', '']"
3138,r173,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,172,"['35,309', '']","['13,147', '']","['2,271', '']","['9,669', '']","['1,812', '']","['5,214', '']","['59', '']","['3,137', '']"
3138,r174,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,173,"['35,294', '']","['33,955', '']","['108', '']","['140', '']","['100', '']","['745', '']","['0', '']","['246', '']"
3138,r175,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,174,"['35,143', '']","['924', '']","['217', '']","['2,009', '']","['21,031', '']","['2,283', '']","['321', '']","['8,358', '']"
3138,r176,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,175,"['35,136', '']","['6,281', '']","['4,026', '']","['5,474', '']","['1,602', '']","['7,996', '']","['1,832', '']","['7,925', '']"
3138,r177,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,176,"['34,709', '']","['11,860', '']","['2,926', '']","['2,704', '']","['5,027', '']","['6,388', '']","['1,584', '']","['4,220', '']"
3138,r178,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,177,"['34,588', '']","['6,646', '']","['448', '']","['12,526', '']","['592', '']","['7,715', '']","['632', '']","['6,029', '']"
3138,r179,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,178,"['34,570', '']","['0', '']","['0', '']","['32,432', '']","['29', '']","['1,707', '']","['0', '']","['402', '']"
3138,r180,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,179,"['34,400', '']","['570', '']","['1,516', '']","['18,429', '']","['312', '']","['2,884', '']","['494', '']","['10,195', '']"
3138,r181,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,180,"['34,275', '']","['1,817', '']","['223', '']","['27,200', '']","['179', '']","['3,140', '']","['30', '']","['1,686', '']"
3138,r182,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,181,"['33,065', '']","['1,756', '']","['1,190', '']","['10,196', '']","['1,905', '']","['10,121', '']","['0', '']","['7,897', '']"
3138,r183,All institutions -> Portland State U.,All institutions,Portland State U.,2,182,"['33,055', '']","['2,579', '']","['1,270', '']","['12,465', '']","['1,494', '']","['5,994', '']","['1,123', '']","['8,130', '']"
3138,r184,All institutions -> Boston C.,All institutions,Boston C.,2,183,"['32,475', '']","['3,095', '']","['704', '']","['19,255', '']","['285', '']","['6,340', '']","['31', '']","['2,765', '']"
3138,r185,All institutions -> William & Mary,All institutions,William & Mary,2,184,"['31,983', '']","['1,856', '']","['1,922', '']","['1,890', '']","['462', '']","['7,382', '']","['348', '']","['18,123', '']"
3138,r186,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,185,"['31,355', '']","['5,021', '']","['3,629', '']","['6,250', '']","['2,993', '']","['7,806', '']","['326', '']","['5,330', '']"
3138,r187,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,186,"['31,290', '']","['488', '']","['0', '']","['30,293', '']","['0', '']","['101', '']","['0', '']","['408', '']"
3138,r188,All institutions -> Howard U.,All institutions,Howard U.,2,187,"['29,978', '']","['2,649', '']","['225', '']","['21,044', '']","['150', '']","['4,682', '']","['0', '']","['1,228', '']"
3138,r189,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,188,"['29,683', '']","['267', '']","['137', '']","['3,309', '']","['1,427', '']","['5,973', '']","['14,709', '']","['3,861', '']"
3138,r190,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,189,"['29,634', '']","['8,642', '']","['576', '']","['4,494', '']","['2,237', '']","['1,259', '']","['108', '']","['12,318', '']"
3138,r191,All institutions -> Texas State U.,All institutions,Texas State U.,2,190,"['29,614', '']","['2,752', '']","['0', '']","['3,518', '']","['4,777', '']","['2,673', '']","['1,043', '']","['14,851', '']"
3138,r192,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,191,"['28,827', '']","['1,201', '']","['4,648', '']","['15,297', '']","['379', '']","['6,230', '']","['351', '']","['721', '']"
3138,r193,"All institutions -> U. Tennessee, Knoxville, Institute of Agriculture",All institutions,"U. Tennessee, Knoxville, Institute of Agriculture",2,192,"['28,804', '']","['2,846', '']","['2,807', '']","['1,606', '']","['0', '']","['919', '']","['17,338', '']","['3,288', '']"
3138,r194,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,193,"['28,381', '']","['1,496', '']","['3,687', '']","['9,385', '']","['1,658', '']","['4,191', '']","['2,328', '']","['5,636', '']"
3138,r195,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,194,"['28,342', '']","['17,280', '']","['56', '']","['1,624', '']","['166', '']","['5,166', '']","['0', '']","['4,050', '']"
3138,r196,All institutions -> U. Toledo,All institutions,U. Toledo,2,195,"['28,273', '']","['3,033', '']","['653', '']","['13,540', '']","['4,606', '']","['4,207', '']","['529', '']","['1,705', '']"
3138,r197,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,196,"['27,349', '']","['1,331', '']","['447', '']","['16,837', '']","['15', '']","['5,412', '']","['347', '']","['2,960', '']"
3138,r198,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,197,"['27,260', '']","['136', '']","['0', '']","['23,965', '']","['0', '']","['146', '']","['0', '']","['3,013', '']"
3138,r199,All institutions -> Mercer U.,All institutions,Mercer U.,2,198,"['27,035', '']","['25,307', '']","['0', '']","['1,617', '']","['39', '']","['0', '']","['49', '']","['23', '']"
3138,r200,"All institutions -> SUNY, Downstate Medical Center",All institutions,"SUNY, Downstate Medical Center",2,199,"['26,914', '']","['411', '']","['0', '']","['26,100', '']","['0', '']","['266', '']","['0', '']","['137', '']"
3138,r201,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,200,"['26,554', '']","['3,725', '']","['3,614', '']","['5,253', '']","['134', '']","['11,304', '']","['68', '']","['2,456', '']"
3138,r202,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,201,"['26,359', '']","['5,782', '']","['1,531', '']","['3,991', '']","['2,270', '']","['10,472', '']","['155', '']","['2,158', '']"
3138,r203,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,202,"['26,199', '']","['4,767', '']","['1,631', '']","['5,764', '']","['166', '']","['10,028', '']","['56', '']","['3,787', '']"
3138,r204,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,203,"['25,083', '']","['894', '']","['106', '']","['10,825', '']","['1,047', '']","['4,296', '']","['0', '']","['7,915', '']"
3138,r205,All institutions -> Boise State U.,All institutions,Boise State U.,2,204,"['24,493', '']","['1,609', '']","['4,404', '']","['4,339', '']","['1,694', '']","['7,731', '']","['1,325', '']","['3,391', '']"
3138,r206,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,205,"['24,213', '']","['5,456', '']","['3,098', '']","['8,251', '']","['0', '']","['6,287', '']","['0', '']","['1,121', '']"
3138,r207,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,206,"['23,901', '']","['4,465', '']","['2,242', '']","['5,960', '']","['1,804', '']","['6,989', '']","['406', '']","['2,035', '']"
3138,r208,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,207,"['23,863', '']","['4,913', '']","['2,244', '']","['1,271', '']","['389', '']","['7,697', '']","['5,371', '']","['1,978', '']"
3138,r209,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,208,"['23,562', '']","['775', '']","['2', '']","['19,039', '']","['93', '']","['1,949', '']","['152', '']","['1,552', '']"
3138,r210,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,209,"['23,485', '']","['496', '']","['239', '']","['19,963', '']","['0', '']","['2,627', '']","['0', '']","['160', '']"
3138,r211,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,210,"['23,342', '']","['739', '']","['1,574', '']","['7,802', '']","['187', '']","['10,368', '']","['346', '']","['2,326', '']"
3138,r212,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,211,"['22,964', '']","['5,945', '']","['1,177', '']","['4,692', '']","['407', '']","['8,082', '']","['261', '']","['2,400', '']"
3138,r213,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,212,"['22,864', '']","['8,130', '']","['5,347', '']","['495', '']","['650', '']","['7,003', '']","['0', '']","['1,239', '']"
3138,r214,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,213,"['22,461', '']","['0', '']","['0', '']","['22,389', '']","['0', '']","['57', '']","['0', '']","['15', '']"
3138,r215,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,214,"['22,279', '']","['3,595', '']","['5,596', '']","['393', '']","['1,114', '']","['5,829', '']","['288', '']","['5,464', '']"
3138,r216,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,215,"['22,028', '']","['1,256', '']","['0', '']","['20,485', '']","['0', '']","['144', '']","['0', '']","['143', '']"
3138,r217,All institutions -> U. Denver,All institutions,U. Denver,2,216,"['22,012', '']","['633', '']","['0', '']","['14,344', '']","['536', '']","['2,707', '']","['0', '']","['3,792', '']"
3138,r218,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,217,"['21,856', '']","['20,782', '']","['170', '']","['0', '']","['194', '']","['0', '']","['0', '']","['710', '']"
3138,r219,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,218,"['21,667', '']","['3,253', '']","['347', '']","['7,898', '']","['305', '']","['3,613', '']","['77', '']","['6,174', '']"
3138,r220,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,219,"['21,642', '']","['362', '']","['5,880', '']","['2,222', '']","['10,428', '']","['1,942', '']","['0', '']","['808', '']"
3138,r221,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,220,"['19,947', '']","['475', '']","['6', '']","['12,062', '']","['346', '']","['4,082', '']","['224', '']","['2,752', '']"
3138,r222,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,221,"['19,408', '']","['210', '']","['0', '']","['7,532', '']","['631', '']","['12', '']","['0', '']","['11,023', '']"
3138,r223,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,222,"['18,923', '']","['332', '']","['0', '']","['9,083', '']","['36', '']","['1,868', '']","['816', '']","['6,788', '']"
3138,r224,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,223,"['18,523', '']","['16,454', '']","['32', '']","['0', '']","['0', '']","['2,037', '']","['0', '']","['0', '']"
3138,r225,All institutions -> U. Memphis,All institutions,U. Memphis,2,224,"['18,370', '']","['2,986', '']","['246', '']","['7,499', '']","['90', '']","['3,195', '']","['88', '']","['4,266', '']"
3138,r226,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,225,"['18,259', '']","['720', '']","['40', '']","['17,445', '']","['0', '']","['54', '']","['0', '']","['0', '']"
3138,r227,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,226,"['17,869', '']","['4,744', '']","['2,065', '']","['2,579', '']","['898', '']","['5,507', '']","['0', '']","['2,076', '']"
3138,r228,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,227,"['17,476', '']","['750', '']","['45', '']","['1', '']","['940', '']","['4,088', '']","['282', '']","['11,370', '']"
3138,r229,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,228,"['17,428', '']","['659', '']","['0', '']","['11,312', '']","['32', '']","['3,360', '']","['98', '']","['1,967', '']"
3138,r230,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,229,"['17,345', '']","['6,312', '']","['1,221', '']","['2,744', '']","['529', '']","['5,772', '']","['348', '']","['419', '']"
3138,r231,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,230,"['16,939', '']","['867', '']","['260', '']","['9,004', '']","['461', '']","['4,629', '']","['307', '']","['1,411', '']"
3138,r232,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,231,"['16,909', 'i']","['2,258', 'i']","['0', 'i']","['12,700', 'i']","['1,913', 'i']","['0', 'i']","['0', 'i']","['38', 'i']"
3138,r233,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,232,"['16,850', '']","['1,966', '']","['1,646', '']","['4,211', '']","['776', '']","['6,899', '']","['1,022', '']","['330', '']"
3138,r234,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,233,"['16,745', '']","['4,466', '']","['5,795', '']","['177', '']","['1,582', '']","['1,367', '']","['1,097', '']","['2,261', '']"
3138,r235,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,234,"['16,443', '']","['0', '']","['0', '']","['16,232', '']","['0', '']","['0', '']","['0', '']","['211', '']"
3138,r236,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,235,"['16,259', '']","['2,293', '']","['255', '']","['4,343', '']","['98', '']","['6,957', '']","['0', '']","['2,313', '']"
3138,r237,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,236,"['15,675', '']","['318', '']","['246', '']","['9,636', '']","['3', '']","['4,051', '']","['18', '']","['1,403', '']"
3138,r238,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,237,"['15,653', '']","['1,258', '']","['224', '']","['1,209', '']","['237', '']","['4,815', '']","['1,084', '']","['6,826', '']"
3138,r239,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,238,"['15,397', '']","['1,036', '']","['247', '']","['7,186', '']","['125', '']","['5,245', '']","['37', '']","['1,521', '']"
3138,r240,All institutions -> American U.,All institutions,American U.,2,239,"['15,229', '']","['582', '']","['96', '']","['3,427', '']","['2,595', '']","['1,344', '']","['199', '']","['6,986', '']"
3138,r241,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,240,"['14,825', '']","['221', '']","['0', '']","['3,325', '']","['6', '']","['5,604', '']","['5,362', '']","['307', '']"
3138,r242,All institutions -> Ohio U.,All institutions,Ohio U.,2,241,"['14,802', '']","['1,278', '']","['1,917', '']","['4,030', '']","['417', '']","['2,685', '']","['212', '']","['4,263', '']"
3138,r243,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,242,"['14,451', '']","['199', '']","['63', '']","['732', '']","['1,724', '']","['2,337', '']","['132', '']","['9,264', '']"
3138,r244,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,243,"['14,399', '']","['471', '']","['158', '']","['2,327', '']","['236', '']","['3,216', '']","['46', '']","['7,945', '']"
3138,r245,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,244,"['14,327', '']","['5,040', '']","['90', '']","['6,761', '']","['258', '']","['1,636', '']","['3', '']","['539', '']"
3138,r246,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,245,"['14,219', '']","['1,784', '']","['0', '']","['3,255', '']","['31', '']","['2,696', '']","['198', '']","['6,255', '']"
3138,r247,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,246,"['13,943', '']","['166', '']","['0', '']","['4,534', '']","['1,387', '']","['6,450', '']","['830', '']","['576', '']"
3138,r248,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,247,"['13,629', '']","['7', '']","['12', '']","['7,235', '']","['98', '']","['3,249', '']","['2,018', '']","['1,010', '']"
3138,r249,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,248,"['13,579', '']","['140', '']","['243', '']","['9,460', '']","['116', '']","['811', '']","['76', '']","['2,733', '']"
3138,r250,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,249,"['13,503', '']","['221', '']","['144', '']","['8,486', '']","['0', '']","['2,465', '']","['702', '']","['1,485', '']"
3138,r251,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,250,"['13,457', '']","['75', '']","['8,281', '']","['2,838', '']","['0', '']","['2,196', '']","['0', '']","['67', '']"
3138,r252,All institutions -> Hampton U.,All institutions,Hampton U.,2,251,"['13,390', '']","['1,592', '']","['841', '']","['2,701', '']","['4,998', '']","['3,258', '']","['0', '']","['0', '']"
3138,r253,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,252,"['13,367', '']","['162', '']","['170', '']","['8,531', '']","['68', '']","['4,029', '']","['0', '']","['407', '']"
3138,r254,All institutions -> Kent State U.,All institutions,Kent State U.,2,253,"['13,350', '']","['1,488', '']","['1,331', '']","['5,638', '']","['306', '']","['3,130', '']","['90', '']","['1,367', '']"
3138,r255,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,254,"['12,991', '']","['11,083', '']","['443', '']","['0', '']","['78', '']","['1,387', '']","['0', '']","['0', '']"
3138,r256,All institutions -> Marquette U.,All institutions,Marquette U.,2,255,"['12,792', '']","['211', '']","['375', '']","['8,115', '']","['178', '']","['3,355', '']","['219', '']","['339', '']"
3138,r257,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,256,"['12,625', '']","['1,283', '']","['205', '']","['6,153', '']","['88', '']","['1,490', '']","['952', '']","['2,454', '']"
3138,r258,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,257,"['12,185', '']","['318', '']","['0', '']","['11,750', '']","['57', '']","['60', '']","['0', '']","['0', '']"
3138,r259,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,258,"['12,179', '']","['303', '']","['258', '']","['4,583', '']","['1,014', '']","['2,357', '']","['3,191', '']","['473', '']"
