table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_dod_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3178,r113,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,112,"['9,751', '']","['16', '']","['20', '']","['7,370', '']","['174', '']","['95', '']","['0', '']","['272', '']","['0', '']","['1,637', '']","['167', '']"
3178,r114,All institutions -> Drexel U.,All institutions,Drexel U.,2,113,"['9,200', '']","['519', '']","['0', '']","['1,394', '']","['0', '']","['80', '']","['0', '']","['0', '']","['124', '']","['7,083', '']","['0', '']"
3178,r115,All institutions -> U. Maine,All institutions,U. Maine,2,114,"['9,192', '']","['0', '']","['58', '']","['43', '']","['0', '']","['603', '']","['0', '']","['0', '']","['67', '']","['8,421', '']","['0', '']"
3178,r116,All institutions -> Washington State U.,All institutions,Washington State U.,2,115,"['8,900', '']","['206', '']","['254', '']","['3,142', '']","['171', '']","['3,752', '']","['160', '']","['121', '']","['0', '']","['1,094', '']","['0', '']"
3178,r117,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,116,"['8,779', '']","['1,077', '']","['112', '']","['0', '']","['37', '']","['1,422', '']","['0', '']","['0', '']","['0', '']","['6,040', '']","['91', '']"
3178,r118,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,117,"['8,642', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['8,584', '']","['5', '']"
3178,r119,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,118,"['8,387', '']","['93', '']","['1,675', '']","['1,304', '']","['0', '']","['865', '']","['379', '']","['278', '']","['0', '']","['3,348', '']","['445', '']"
3178,r120,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,119,"['8,296', '']","['0', '']","['0', '']","['5,888', '']","['174', '']","['694', '']","['0', '']","['0', '']","['0', '']","['1,540', '']","['0', '']"
3178,r121,All institutions -> George Washington U.,All institutions,George Washington U.,2,120,"['8,153', '']","['228', '']","['0', '']","['658', '']","['38', '']","['243', '']","['185', '']","['1,340', '']","['1,972', '']","['3,465', '']","['24', '']"
3178,r122,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,121,"['8,130', '']","['406', '']","['83', '']","['0', '']","['105', '']","['534', '']","['0', '']","['0', '']","['0', '']","['7,002', '']","['0', '']"
3178,r123,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,122,"['8,108', '']","['0', '']","['0', '']","['8,108', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r124,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,123,"['8,076', '']","['600', '']","['0', '']","['5,052', '']","['35', '']","['121', '']","['15', '']","['0', '']","['0', '']","['1,810', '']","['443', '']"
3178,r125,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,124,"['8,011', '']","['1', '']","['2,499', '']","['42', '']","['0', '']","['3,616', '']","['0', '']","['2', '']","['431', '']","['1,371', '']","['49', '']"
3178,r126,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,125,"['7,961', '']","['3,087', '']","['136', '']","['2,840', '']","['466', '']","['857', '']","['0', '']","['25', '']","['0', '']","['550', '']","['0', '']"
3178,r127,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,126,"['7,873', '']","['2,631', '']","['0', '']","['1,204', '']","['45', '']","['295', '']","['808', '']","['0', '']","['0', '']","['2,890', '']","['0', '']"
3178,r128,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,127,"['7,751', '']","['0', '']","['0', '']","['7,751', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r129,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,128,"['7,654', '']","['812', '']","['127', '']","['219', '']","['21', '']","['1,926', '']","['120', '']","['0', '']","['0', '']","['4,381', '']","['48', '']"
3178,r130,All institutions -> Florida International U.,All institutions,Florida International U.,2,129,"['7,295', '']","['549', '']","['433', '']","['539', '']","['0', '']","['879', '']","['0', '']","['599', '']","['0', '']","['4,296', '']","['0', '']"
3178,r131,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,130,"['7,263', '']","['42', '']","['17', '']","['2,494', '']","['11', '']","['3,439', '']","['0', '']","['9', '']","['0', '']","['1,251', '']","['0', '']"
3178,r132,All institutions -> Clemson U.,All institutions,Clemson U.,2,131,"['6,822', '']","['341', '']","['0', '']","['422', '']","['857', '']","['124', '']","['0', '']","['0', '']","['0', '']","['4,291', '']","['787', '']"
3178,r133,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,132,"['6,706', '']","['0', '']","['0', '']","['6,706', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r134,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,133,"['6,661', '']","['0', '']","['0', '']","['4,329', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,332', '']","['0', '']"
3178,r135,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,134,"['6,646', '']","['1,907', '']","['0', '']","['2,456', '']","['0', '']","['1,014', '']","['39', '']","['112', '']","['0', '']","['1,118', '']","['0', '']"
3178,r136,All institutions -> U. Kansas,All institutions,U. Kansas,2,135,"['6,412', '']","['706', '']","['580', '']","['1,729', '']","['304', '']","['84', '']","['0', '']","['252', '']","['0', '']","['2,484', '']","['273', '']"
3178,r137,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,136,"['6,312', '']","['291', '']","['124', '']","['84', '']","['0', '']","['922', '']","['907', '']","['0', '']","['0', '']","['3,915', '']","['69', '']"
3178,r138,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,137,"['6,281', '']","['63', '']","['0', '']","['599', '']","['0', '']","['257', '']","['320', '']","['0', '']","['0', '']","['4,959', '']","['83', '']"
3178,r139,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,138,"['6,180', '']","['1,301', '']","['0', '']","['3,832', '']","['230', '']","['215', '']","['0', '']","['246', '']","['0', '']","['302', '']","['54', '']"
3178,r140,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,139,"['5,971', '']","['1,227', '']","['0', '']","['401', '']","['0', '']","['111', '']","['353', '']","['0', '']","['0', '']","['3,879', '']","['0', '']"
3178,r141,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,140,"['5,945', '']","['855', '']","['0', '']","['0', '']","['354', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,669', '']","['67', '']"
3178,r142,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,141,"['5,902', '']","['151', '']","['0', '']","['4,031', '']","['0', '']","['139', '']","['63', '']","['0', '']","['0', '']","['1,500', '']","['18', '']"
3178,r143,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,142,"['5,782', '']","['256', '']","['0', '']","['0', '']","['86', '']","['1,639', '']","['0', '']","['0', '']","['0', '']","['3,619', '']","['182', '']"
3178,r144,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,143,"['5,770', '']","['0', '']","['0', '']","['5,770', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r145,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,144,"['5,589', '']","['1,850', '']","['0', '']","['1,045', '']","['358', '']","['960', '']","['0', '']","['0', '']","['90', '']","['1,286', '']","['0', '']"
3178,r146,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,145,"['5,456', '']","['693', '']","['0', '']","['647', '']","['0', '']","['417', '']","['0', '']","['0', '']","['0', '']","['3,415', '']","['284', '']"
3178,r147,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,146,"['5,439', '']","['0', '']","['1,697', '']","['552', '']","['0', '']","['320', '']","['0', '']","['0', '']","['0', '']","['1,943', '']","['927', '']"
3178,r148,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,147,"['5,352', '']","['22', '']","['0', '']","['4,594', '']","['0', '']","['234', '']","['365', '']","['0', '']","['0', '']","['124', '']","['13', '']"
3178,r149,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,148,"['5,252', '']","['0', '']","['0', '']","['5,252', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r150,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,149,"['5,190', '']","['0', '']","['0', '']","['5,190', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r151,All institutions -> Naval War C.,All institutions,Naval War C.,2,150,"['5,060', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['679', '']","['0', '']","['0', '']","['4,381', '']"
3178,r152,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,151,"['5,040', '']","['129', '']","['0', '']","['45', '']","['0', '']","['620', '']","['0', '']","['0', '']","['0', '']","['4,238', '']","['8', '']"
3178,r153,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,152,"['5,021', '']","['96', '']","['0', '']","['161', '']","['2,351', '']","['48', '']","['45', '']","['0', '']","['0', '']","['2,012', '']","['308', '']"
3178,r154,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,153,"['4,913', '']","['529', '']","['0', '']","['3', '']","['114', '']","['181', '']","['0', '']","['0', '']","['0', '']","['4,060', '']","['26', '']"
3178,r155,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,154,"['4,767', '']","['1,325', '']","['0', '']","['255', '']","['96', '']","['802', '']","['68', '']","['682', '']","['0', '']","['1,539', '']","['0', '']"
3178,r156,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,155,"['4,744', '']","['163', '']","['2,805', '']","['0', '']","['154', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,468', '']","['154', '']"
3178,r157,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,156,"['4,466', '']","['0', '']","['4,466', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r158,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,157,"['4,465', '']","['779', '']","['0', '']","['675', '']","['19', '']","['796', '']","['0', '']","['0', '']","['0', '']","['957', '']","['1,239', '']"
3178,r159,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,158,"['4,449', '']","['0', '']","['0', '']","['851', '']","['23', '']","['2,531', '']","['0', '']","['607', '']","['0', '']","['0', '']","['437', '']"
3178,r160,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,159,"['4,436', '']","['860', '']","['0', '']","['1,580', '']","['17', '']","['346', '']","['7', '']","['85', '']","['0', '']","['923', '']","['618', '']"
3178,r161,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,160,"['4,424', '']","['0', '']","['0', '']","['4,424', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r162,All institutions -> U. Houston,All institutions,U. Houston,2,161,"['4,397', '']","['262', '']","['0', '']","['719', '']","['253', '']","['164', '']","['166', '']","['103', '']","['0', '']","['2,730', '']","['0', '']"
3178,r163,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,162,"['4,365', '']","['0', '']","['0', '']","['4,365', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r164,All institutions -> National Defense U.,All institutions,National Defense U.,2,163,"['4,231', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,155', '']","['0', '']","['0', '']","['2,076', '']"
3178,r165,All institutions -> U. Oregon,All institutions,U. Oregon,2,164,"['4,166', '']","['422', '']","['0', '']","['931', '']","['0', '']","['754', '']","['643', '']","['286', '']","['0', '']","['98', '']","['1,032', '']"
3178,r166,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,165,"['3,925', '']","['385', '']","['430', '']","['726', '']","['127', '']","['210', '']","['0', '']","['50', '']","['0', '']","['1,914', '']","['83', '']"
3178,r167,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,166,"['3,894', '']","['1,103', '']","['0', '']","['957', '']","['0', '']","['133', '']","['0', '']","['0', '']","['82', '']","['1,448', '']","['171', '']"
3178,r168,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,167,"['3,882', '']","['0', '']","['0', '']","['203', '']","['0', '']","['500', '']","['0', '']","['9', '']","['0', '']","['2,886', '']","['284', '']"
3178,r169,All institutions -> Tulane U.,All institutions,Tulane U.,2,168,"['3,849', '']","['1,015', '']","['250', '']","['2,448', '']","['0', '']","['136', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r170,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,169,"['3,725', '']","['436', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,213', '']","['76', '']"
3178,r171,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,170,"['3,622', '']","['0', '']","['1,494', '']","['1,783', '']","['0', '']","['0', '']","['345', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r172,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,171,"['3,607', '']","['139', '']","['146', '']","['405', '']","['333', '']","['0', '']","['0', '']","['532', '']","['0', '']","['2,017', '']","['35', '']"
3178,r173,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,172,"['3,595', '']","['22', '']","['0', '']","['12', '']","['0', '']","['90', '']","['7', '']","['0', '']","['0', '']","['3,464', '']","['0', '']"
3178,r174,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,173,"['3,562', '']","['456', '']","['0', '']","['1,141', '']","['0', '']","['321', '']","['0', '']","['80', '']","['0', '']","['1,488', '']","['76', '']"
3178,r175,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,174,"['3,541', '']","['0', '']","['0', '']","['1,425', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['2,101', '']","['0', '']"
3178,r176,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,175,"['3,497', '']","['1,714', '']","['175', '']","['66', '']","['0', '']","['28', '']","['361', '']","['0', '']","['0', '']","['1,118', '']","['35', '']"
3178,r177,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,176,"['3,428', '']","['28', '']","['0', '']","['0', '']","['0', '']","['427', '']","['76', '']","['340', '']","['0', '']","['2,338', '']","['219', '']"
3178,r178,All institutions -> U. Georgia,All institutions,U. Georgia,2,177,"['3,413', '']","['326', '']","['0', '']","['1,836', '']","['0', '']","['257', '']","['202', '']","['127', '']","['0', '']","['659', '']","['6', '']"
3178,r179,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,178,"['3,288', '']","['0', '']","['0', '']","['3,288', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r180,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,179,"['3,253', '']","['27', '']","['0', '']","['1,142', '']","['118', '']","['112', '']","['0', '']","['0', '']","['0', '']","['1,854', '']","['0', '']"
3178,r181,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,180,"['3,237', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']","['3,176', '']","['0', '']"
3178,r182,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,181,"['3,218', '']","['0', '']","['0', '']","['3,218', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r183,All institutions -> U. Louisville,All institutions,U. Louisville,2,182,"['3,200', '']","['0', '']","['0', '']","['1,959', '']","['0', '']","['71', '']","['10', '']","['0', '']","['0', '']","['1,160', '']","['0', '']"
3178,r184,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,183,"['3,195', '']","['0', '']","['1,465', '']","['262', '']","['0', '']","['147', '']","['0', '']","['0', '']","['0', '']","['1,303', '']","['18', '']"
3178,r185,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,184,"['3,128', '']","['1,653', '']","['606', '']","['397', '']","['0', '']","['0', '']","['69', '']","['218', '']","['0', '']","['0', '']","['185', '']"
3178,r186,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,185,"['3,108', '']","['2', '']","['1,121', '']","['6', '']","['0', '']","['6', '']","['0', '']","['149', '']","['0', '']","['1,824', '']","['0', '']"
3178,r187,All institutions -> Boston C.,All institutions,Boston C.,2,186,"['3,095', '']","['0', '']","['2,145', '']","['228', '']","['3', '']","['719', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r188,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,187,"['3,062', '']","['4', '']","['0', '']","['514', '']","['55', '']","['924', '']","['0', '']","['0', '']","['0', '']","['1,565', '']","['0', '']"
3178,r189,All institutions -> U. Toledo,All institutions,U. Toledo,2,188,"['3,033', '']","['0', '']","['0', '']","['577', '']","['0', '']","['2,033', '']","['0', '']","['0', '']","['0', '']","['423', '']","['0', '']"
3178,r190,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,189,"['3,020', '']","['746', '']","['0', '']","['295', '']","['10', '']","['549', '']","['0', '']","['0', '']","['0', '']","['1,415', '']","['5', '']"
3178,r191,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,190,"['3,017', '']","['0', '']","['0', '']","['79', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,938', '']","['0', '']"
3178,r192,All institutions -> U. Memphis,All institutions,U. Memphis,2,191,"['2,986', '']","['2,219', '']","['67', '']","['101', '']","['0', '']","['0', '']","['231', '']","['104', '']","['0', '']","['148', '']","['116', '']"
3178,r193,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,192,"['2,937', '']","['476', '']","['106', '']","['126', '']","['12', '']","['12', '']","['65', '']","['472', '']","['0', '']","['1,668', '']","['0', '']"
3178,r194,"All institutions -> U. Tennessee, Knoxville, Institute of Agriculture",All institutions,"U. Tennessee, Knoxville, Institute of Agriculture",2,193,"['2,846', '']","['0', '']","['0', '']","['2,783', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['61', '']","['0', '']"
3178,r195,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,194,"['2,832', '']","['0', '']","['0', '']","['2,832', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r196,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,195,"['2,830', '']","['0', '']","['272', '']","['2,558', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r197,All institutions -> U. Idaho,All institutions,U. Idaho,2,196,"['2,795', '']","['0', '']","['36', '']","['1,417', '']","['0', '']","['445', '']","['0', '']","['129', '']","['0', '']","['768', '']","['0', '']"
3178,r198,All institutions -> Texas State U.,All institutions,Texas State U.,2,197,"['2,752', '']","['192', '']","['1,877', '']","['2', '']","['0', '']","['321', '']","['0', '']","['358', '']","['0', '']","['2', '']","['0', '']"
3178,r199,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,198,"['2,712', '']","['1,444', '']","['0', '']","['1,268', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r200,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,199,"['2,668', '']","['371', '']","['0', '']","['365', '']","['0', '']","['831', '']","['0', '']","['0', '']","['0', '']","['1,101', '']","['0', '']"
3178,r201,All institutions -> Howard U.,All institutions,Howard U.,2,200,"['2,649', '']","['122', '']","['0', '']","['514', '']","['0', '']","['122', '']","['38', '']","['0', '']","['0', '']","['1,853', '']","['0', '']"
3178,r202,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,201,"['2,591', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,591', '']","['0', '']"
3178,r203,All institutions -> Portland State U.,All institutions,Portland State U.,2,202,"['2,579', '']","['342', '']","['59', '']","['404', '']","['162', '']","['0', '']","['283', '']","['0', '']","['0', '']","['1,130', '']","['199', '']"
3178,r204,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,203,"['2,444', '']","['0', '']","['0', '']","['2,444', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r205,All institutions -> Rowan U.,All institutions,Rowan U.,2,204,"['2,436', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']","['0', '']","['2,385', '']","['0', '']"
3178,r206,All institutions -> U. Akron,All institutions,U. Akron,2,205,"['2,376', '']","['0', '']","['0', '']","['318', '']","['10', '']","['969', '']","['0', '']","['0', '']","['0', '']","['1,079', '']","['0', '']"
3178,r207,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,206,"['2,341', '']","['1,210', '']","['0', '']","['0', '']","['0', '']","['629', '']","['0', '']","['0', '']","['0', '']","['502', '']","['0', '']"
3178,r208,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,207,"['2,311', '']","['0', '']","['0', '']","['1,869', '']","['0', '']","['0', '']","['0', '']","['442', '']","['0', '']","['0', '']","['0', '']"
3178,r209,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,208,"['2,295', '']","['65', '']","['0', '']","['194', '']","['455', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,512', '']","['69', '']"
3178,r210,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,209,"['2,293', '']","['34', '']","['0', '']","['1', '']","['25', '']","['772', '']","['0', '']","['0', '']","['0', '']","['1,461', '']","['0', '']"
3178,r211,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,210,"['2,258', 'i']","['0', 'i']","['0', 'i']","['2,258', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3178,r212,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,211,"['1,966', '']","['157', '']","['0', '']","['0', '']","['430', '']","['991', '']","['0', '']","['125', '']","['0', '']","['263', '']","['0', '']"
3178,r213,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,212,"['1,944', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,944', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r214,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,213,"['1,912', '']","['4', '']","['0', '']","['0', '']","['82', '']","['164', '']","['0', '']","['0', '']","['0', '']","['1,662', '']","['0', '']"
3178,r215,All institutions -> U. New Haven,All institutions,U. New Haven,2,214,"['1,900', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,656', '']","['0', '']","['187', '']","['0', '']"
3178,r216,All institutions -> William & Mary,All institutions,William & Mary,2,215,"['1,856', '']","['91', '']","['300', '']","['85', '']","['170', '']","['780', '']","['0', '']","['1', '']","['0', '']","['0', '']","['429', '']"
3178,r217,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,216,"['1,817', '']","['0', '']","['0', '']","['1,535', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['282', '']","['0', '']"
3178,r218,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,217,"['1,792', '']","['127', '']","['55', '']","['25', '']","['735', '']","['0', '']","['0', '']","['0', '']","['0', '']","['850', '']","['0', '']"
3178,r219,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,218,"['1,784', '']","['0', '']","['999', '']","['312', '']","['0', '']","['0', '']","['0', '']","['242', '']","['38', '']","['187', '']","['6', '']"
3178,r220,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,219,"['1,756', '']","['19', '']","['0', '']","['16', '']","['84', '']","['667', '']","['0', '']","['0', '']","['0', '']","['934', '']","['36', '']"
3178,r221,All institutions -> U. Vermont,All institutions,U. Vermont,2,220,"['1,753', '']","['232', '']","['0', '']","['424', '']","['29', '']","['167', '']","['0', '']","['0', '']","['0', '']","['901', '']","['0', '']"
3178,r222,All institutions -> Boise State U.,All institutions,Boise State U.,2,221,"['1,609', '']","['7', '']","['4', '']","['502', '']","['8', '']","['76', '']","['0', '']","['566', '']","['0', '']","['402', '']","['44', '']"
3178,r223,All institutions -> Hampton U.,All institutions,Hampton U.,2,222,"['1,592', '']","['0', '']","['170', '']","['769', '']","['0', '']","['263', '']","['0', '']","['0', '']","['0', '']","['350', '']","['40', '']"
3178,r224,All institutions -> U. Guam,All institutions,U. Guam,2,222,"['1,592', '']","['0', '']","['180', '']","['1,372', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']"
3178,r225,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,224,"['1,534', '']","['0', '']","['0', '']","['1,534', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r226,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,225,"['1,496', '']","['79', '']","['59', '']","['213', '']","['0', '']","['452', '']","['28', '']","['0', '']","['0', '']","['665', '']","['0', '']"
3178,r227,All institutions -> Kent State U.,All institutions,Kent State U.,2,226,"['1,488', '']","['0', '']","['0', '']","['386', '']","['14', '']","['424', '']","['0', '']","['108', '']","['0', '']","['556', '']","['0', '']"
3178,r228,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,227,"['1,475', '']","['0', '']","['0', '']","['1,475', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r229,All institutions -> Haverford C.,All institutions,Haverford C.,2,228,"['1,455', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,455', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r230,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,229,"['1,378', '']","['1,378', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r231,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,229,"['1,378', '']","['0', '']","['0', '']","['67', '']","['0', '']","['805', '']","['0', '']","['21', '']","['137', '']","['348', '']","['0', '']"
