table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_usda_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10157,r117,All institutions -> Texas State U.,All institutions,Texas State U.,2,116,"['982', '']","['0', '']","['40', '']","['732', '']","['0', '']","['34', '']","['0', '']","['64', '']","['0', '']","['28', '']","['84', '']"
10157,r118,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,117,"['981', '']","['203', '']","['0', '']","['95', '']","['0', '']","['0', '']","['0', '']","['151', '']","['0', '']","['532', '']","['0', '']"
10157,r119,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,118,"['976', '']","['350', '']","['0', '']","['418', '']","['0', '']","['24', '']","['0', '']","['1', '']","['0', '']","['183', '']","['0', '']"
10157,r120,All institutions -> U. Iowa,All institutions,U. Iowa,2,119,"['963', '']","['0', '']","['0', '']","['390', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']","['549', '']","['0', '']"
10157,r121,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,120,"['958', '']","['0', '']","['958', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r122,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,121,"['922', '']","['0', '']","['0', '']","['294', '']","['0', '']","['434', '']","['44', '']","['8', '']","['0', '']","['0', '']","['142', '']"
10157,r123,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,122,"['880', '']","['111', '']","['0', '']","['540', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['229', '']","['0', '']"
10157,r124,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,123,"['863', '']","['0', '']","['0', '']","['694', '']","['0', '']","['73', '']","['0', '']","['96', '']","['0', '']","['0', '']","['0', '']"
10157,r125,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,124,"['860', '']","['0', '']","['37', '']","['651', '']","['0', '']","['0', '']","['0', '']","['157', '']","['0', '']","['15', '']","['0', '']"
10157,r126,All institutions -> Duke U.,All institutions,Duke U.,2,125,"['848', '']","['26', '']","['97', '']","['395', '']","['45', '']","['0', '']","['0', '']","['142', '']","['0', '']","['112', '']","['31', '']"
10157,r127,All institutions -> New York U.,All institutions,New York U.,2,126,"['840', '']","['0', '']","['0', '']","['840', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r128,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,127,"['814', '']","['0', '']","['202', '']","['354', '']","['0', '']","['0', '']","['0', '']","['65', '']","['0', '']","['193', '']","['0', '']"
10157,r129,All institutions -> U. Oregon,All institutions,U. Oregon,2,128,"['810', '']","['0', '']","['0', '']","['681', '']","['0', '']","['0', '']","['11', '']","['12', '']","['0', '']","['0', '']","['106', '']"
10157,r130,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,129,"['784', '']","['0', '']","['460', '']","['165', '']","['0', '']","['0', '']","['0', '']","['51', '']","['0', '']","['108', '']","['0', '']"
10157,r131,All institutions -> Florida State U.,All institutions,Florida State U.,2,130,"['782', '']","['0', '']","['20', '']","['661', '']","['0', '']","['98', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']"
10157,r132,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,131,"['778', '']","['0', '']","['0', '']","['778', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r133,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,132,"['773', '']","['303', '']","['0', '']","['459', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']"
10157,r134,All institutions -> Chapman U.,All institutions,Chapman U.,2,133,"['772', '']","['0', '']","['0', '']","['772', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r135,All institutions -> Stanford U.,All institutions,Stanford U.,2,134,"['765', '']","['0', '']","['62', '']","['68', '']","['0', '']","['136', '']","['0', '']","['0', '']","['0', '']","['499', '']","['0', '']"
10157,r136,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,135,"['761', '']","['0', '']","['0', '']","['714', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['27', '']","['0', '']"
10157,r137,All institutions -> U. Utah,All institutions,U. Utah,2,136,"['760', '']","['0', '']","['0', '']","['181', '']","['0', '']","['0', '']","['0', '']","['206', '']","['0', '']","['373', '']","['0', '']"
10157,r138,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,137,"['757', '']","['0', '']","['0', '']","['726', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']"
10157,r139,All institutions -> Portland State U.,All institutions,Portland State U.,2,138,"['749', '']","['0', '']","['155', '']","['552', '']","['0', '']","['0', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']"
10157,r140,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,139,"['744', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['101', '']","['0', '']","['626', '']","['17', '']"
10157,r141,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,140,"['741', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['262', '']","['0', '']","['479', '']","['0', '']"
10157,r142,All institutions -> Florida International U.,All institutions,Florida International U.,2,141,"['738', '']","['64', '']","['0', '']","['549', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['79', '']","['7', '']"
10157,r143,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,142,"['721', '']","['0', '']","['0', '']","['0', '']","['243', '']","['0', '']","['0', '']","['0', '']","['0', '']","['410', '']","['68', '']"
10157,r144,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,143,"['717', '']","['0', '']","['0', '']","['695', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['16', '']"
10157,r145,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,144,"['714', '']","['77', '']","['366', '']","['271', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r146,All institutions -> Emory U.,All institutions,Emory U.,2,145,"['691', '']","['0', '']","['185', '']","['506', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r147,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,146,"['658', '']","['0', '']","['0', '']","['658', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r148,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,146,"['658', '']","['0', '']","['0', '']","['482', '']","['0', '']","['2', '']","['0', '']","['7', '']","['0', '']","['167', '']","['0', '']"
10157,r149,All institutions -> U. Kansas,All institutions,U. Kansas,2,148,"['648', '']","['94', '']","['111', '']","['219', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['224', '']","['0', '']"
10157,r150,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,149,"['638', '']","['0', '']","['0', '']","['186', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['452', '']","['0', '']"
10157,r151,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,150,"['627', '']","['0', '']","['0', '']","['350', '']","['0', '']","['0', '']","['0', '']","['277', '']","['0', '']","['0', '']","['0', '']"
10157,r152,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,151,"['594', '']","['0', '']","['0', '']","['594', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r153,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,152,"['581', '']","['0', '']","['0', '']","['581', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r154,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,153,"['536', '']","['0', '']","['47', '']","['198', '']","['0', '']","['291', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r155,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,154,"['524', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['517', '']","['0', '']"
10157,r156,All institutions -> U. Louisville,All institutions,U. Louisville,2,155,"['516', '']","['0', '']","['4', '']","['356', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['156', '']","['0', '']"
10157,r157,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,156,"['506', '']","['0', '']","['0', '']","['506', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r158,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,157,"['503', '']","['0', '']","['284', '']","['0', '']","['0', '']","['177', '']","['0', '']","['0', '']","['0', '']","['8', '']","['34', '']"
10157,r159,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,158,"['502', '']","['314', '']","['0', '']","['175', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']"
10157,r160,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,159,"['474', '']","['0', '']","['0', '']","['467', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r161,All institutions -> Tulane U.,All institutions,Tulane U.,2,160,"['462', '']","['0', '']","['82', '']","['380', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r162,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,161,"['448', '']","['0', '']","['52', '']","['118', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['278', '']","['0', '']"
10157,r163,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,162,"['443', '']","['19', '']","['0', '']","['114', '']","['0', '']","['137', '']","['0', '']","['49', '']","['0', '']","['90', '']","['34', '']"
10157,r164,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,163,"['441', '']","['0', '']","['0', '']","['404', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']"
10157,r165,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,164,"['436', '']","['0', '']","['129', '']","['164', '']","['0', '']","['0', '']","['0', '']","['143', '']","['0', '']","['0', '']","['0', '']"
10157,r166,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,165,"['430', '']","['0', '']","['0', '']","['409', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']"
10157,r167,All institutions -> U. Chicago,All institutions,U. Chicago,2,166,"['426', '']","['0', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['27', '']","['0', '']","['233', '']","['0', '']"
10157,r168,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,167,"['417', '']","['0', '']","['0', '']","['326', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['76', '']","['15', '']"
10157,r169,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,168,"['411', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['390', '']","['0', '']"
10157,r170,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,168,"['411', '']","['0', '']","['0', '']","['411', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r171,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,170,"['406', '']","['0', '']","['74', '']","['165', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['167', '']","['0', '']"
10157,r172,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,171,"['403', '']","['0', '']","['76', '']","['327', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r173,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,172,"['400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['315', '']","['85', '']","['0', '']","['0', '']"
10157,r174,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,173,"['399', '']","['0', '']","['1', '']","['265', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['133', '']","['0', '']"
10157,r175,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,174,"['395', '']","['0', '']","['27', '']","['293', '']","['0', '']","['0', '']","['5', '']","['55', '']","['0', '']","['15', '']","['0', '']"
10157,r176,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,175,"['392', '']","['0', '']","['0', '']","['278', '']","['0', '']","['0', '']","['0', '']","['24', '']","['90', '']","['0', '']","['0', '']"
10157,r177,All institutions -> Drexel U.,All institutions,Drexel U.,2,176,"['391', '']","['0', '']","['0', '']","['102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['289', '']","['0', '']"
10157,r178,All institutions -> Harvard U.,All institutions,Harvard U.,2,177,"['387', '']","['0', '']","['141', '']","['246', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r179,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,178,"['386', '']","['0', '']","['0', '']","['386', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r180,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,178,"['386', '']","['0', '']","['0', '']","['307', '']","['0', '']","['63', '']","['0', '']","['10', '']","['0', '']","['6', '']","['0', '']"
10157,r181,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,180,"['384', '']","['0', '']","['0', '']","['299', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']"
10157,r182,All institutions -> Temple U.,All institutions,Temple U.,2,181,"['378', '']","['0', '']","['0', '']","['237', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['136', '']","['0', '']"
10157,r183,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,182,"['374', '']","['0', '']","['0', '']","['374', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r184,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,183,"['370', '']","['0', '']","['0', '']","['79', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['291', '']"
10157,r185,All institutions -> Rice U.,All institutions,Rice U.,2,184,"['359', '']","['0', '']","['0', '']","['225', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['134', '']","['0', '']"
10157,r186,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,185,"['358', '']","['0', '']","['103', '']","['254', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
10157,r187,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,186,"['354', '']","['0', '']","['0', '']","['354', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r188,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,187,"['352', 'i']","['2', 'i']","['0', 'i']","['313', 'i']","['2', 'i']","['2', 'i']","['3', 'i']","['7', 'i']","['0', 'i']","['10', 'i']","['13', 'i']"
10157,r189,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,188,"['351', '']","['0', '']","['7', '']","['255', '']","['0', '']","['39', '']","['0', '']","['48', '']","['0', '']","['2', '']","['0', '']"
10157,r190,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,189,"['342', '']","['0', '']","['0', '']","['342', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r191,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,190,"['336', '']","['0', '']","['0', '']","['207', '']","['0', '']","['0', '']","['0', '']","['81', '']","['0', '']","['0', '']","['48', '']"
10157,r192,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,191,"['333', '']","['0', '']","['0', '']","['282', '']","['0', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']"
10157,r193,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,191,"['333', '']","['0', '']","['0', '']","['333', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r194,All institutions -> Dine C.,All institutions,Dine C.,2,193,"['329', '']","['0', '']","['0', '']","['329', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r195,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,194,"['324', '']","['0', '']","['30', '']","['292', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']"
10157,r196,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,195,"['318', '']","['56', '']","['0', '']","['0', '']","['219', '']","['26', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']"
10157,r197,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,196,"['311', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['244', '']","['28', '']"
10157,r198,All institutions -> Boston U.,All institutions,Boston U.,2,197,"['310', '']","['0', '']","['134', '']","['78', '']","['0', '']","['0', '']","['0', '']","['98', '']","['0', '']","['0', '']","['0', '']"
10157,r199,All institutions -> American U.,All institutions,American U.,2,198,"['304', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']","['0', '']","['0', '']","['247', '']","['0', '']","['0', '']"
10157,r200,All institutions -> U. Houston,All institutions,U. Houston,2,199,"['295', '']","['0', '']","['0', '']","['89', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['197', '']","['9', '']"
10157,r201,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,200,"['288', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['267', '']","['0', '']"
10157,r202,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,201,"['274', '']","['0', '']","['3', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['201', '']","['0', '']"
10157,r203,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,202,"['268', '']","['0', '']","['0', '']","['268', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r204,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,203,"['267', '']","['0', '']","['258', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r205,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,204,"['259', '']","['0', '']","['38', '']","['221', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r206,All institutions -> Long Island U.,All institutions,Long Island U.,2,205,"['256', '']","['0', '']","['0', '']","['256', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r207,All institutions -> George Mason U.,All institutions,George Mason U.,2,206,"['252', '']","['17', '']","['71', '']","['163', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
10157,r208,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,207,"['251', '']","['0', '']","['12', '']","['239', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r209,All institutions -> Ohio U.,All institutions,Ohio U.,2,208,"['247', '']","['0', '']","['0', '']","['33', '']","['0', '']","['176', '']","['0', '']","['0', '']","['0', '']","['37', '']","['1', '']"
10157,r210,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,209,"['242', '']","['0', '']","['0', '']","['242', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r211,All institutions -> U. Miami,All institutions,U. Miami,2,210,"['241', '']","['0', '']","['0', '']","['224', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']"
10157,r212,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,211,"['240', '']","['0', '']","['0', '']","['0', '']","['0', '']","['229', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']"
10157,r213,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,212,"['237', '']","['0', '']","['13', '']","['224', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r214,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,213,"['234', '']","['0', '']","['50', '']","['28', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['78', '']","['0', '']"
10157,r215,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,214,"['228', '']","['0', '']","['0', '']","['79', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['81', '']"
10157,r216,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,214,"['228', '']","['0', '']","['0', '']","['228', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r217,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,216,"['222', '']","['0', '']","['0', '']","['222', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r218,All institutions -> U. South Florida<sup>c</sup>,All institutions,U. South Florida<sup>c</sup>,2,217,"['210', '']","['0', '']","['0', '']","['142', '']","['0', '']","['0', '']","['0', '']","['55', '']","['0', '']","['12', '']","['1', '']"
10157,r219,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,218,"['209', '']","['0', '']","['0', '']","['209', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r220,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,218,"['209', '']","['0', '']","['0', '']","['209', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r221,All institutions -> Stockton U.,All institutions,Stockton U.,2,220,"['202', '']","['0', '']","['0', '']","['202', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r222,All institutions -> William & Mary,All institutions,William & Mary,2,221,"['201', '']","['0', '']","['201', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r223,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,222,"['199', '']","['0', '']","['0', '']","['199', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r224,All institutions -> Clark U.,All institutions,Clark U.,2,223,"['197', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['197', '']","['0', '']","['0', '']","['0', '']"
10157,r225,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,224,"['196', '']","['0', '']","['0', '']","['0', '']","['0', '']","['196', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r226,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,224,"['196', '']","['0', '']","['0', '']","['0', '']","['0', '']","['147', '']","['0', '']","['0', '']","['0', '']","['0', '']","['49', '']"
10157,r227,All institutions -> Colby C.,All institutions,Colby C.,2,226,"['194', '']","['0', '']","['0', '']","['141', '']","['0', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']"
10157,r228,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,226,"['194', '']","['0', '']","['0', '']","['194', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r229,All institutions -> Marquette U.,All institutions,Marquette U.,2,228,"['190', '']","['0', '']","['0', '']","['155', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']"
10157,r230,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,229,"['189', '']","['101', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['23', '']"
10157,r231,All institutions -> U. Memphis,All institutions,U. Memphis,2,229,"['189', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['160', '']","['29', '']"
10157,r232,All institutions -> U. Richmond,All institutions,U. Richmond,2,231,"['185', '']","['0', '']","['0', '']","['185', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r233,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,232,"['183', '']","['55', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['73', '']","['0', '']"
10157,r234,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,233,"['178', '']","['57', '']","['10', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['78', '']"
10157,r235,All institutions -> Towson U.,All institutions,Towson U.,2,234,"['177', '']","['27', '']","['0', '']","['118', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']"
10157,r236,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,235,"['175', '']","['0', '']","['0', '']","['175', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r237,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,236,"['173', '']","['0', '']","['0', '']","['173', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r238,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,237,"['172', '']","['0', '']","['172', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10157,r239,All institutions -> Ball State U.,All institutions,Ball State U.,2,238,"['164', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['164', '']"
10157,r240,All institutions -> C. Charleston,All institutions,C. Charleston,2,239,"['157', '']","['0', '']","['0', '']","['157', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
