table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
12630,r209,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,208,"['62,279', '']","['28,576', '']","['6,985', '']","['20,709', '']","['1,294', '']","['2,464', '']","['2,251', '']"
12630,r210,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,209,"['61,496', '']","['32,457', '']","['682', '']","['17,847', '']","['3,907', '']","['1,037', '']","['5,566', '']"
12630,r211,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,210,"['61,235', '']","['46,789', '']","['406', '']","['10,781', '']","['3,259', '']","['0', '']","['0', '']"
12630,r212,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,211,"['60,712', '']","['25,612', '']","['17,207', '']","['13,084', '']","['1,431', '']","['1,450', '']","['1,928', '']"
12630,r213,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,212,"['60,685', '']","['44,036', '']","['2,069', '']","['9,833', '']","['3,397', '']","['929', '']","['421', '']"
12630,r214,All institutions -> Ohio U.,All institutions,Ohio U.,2,213,"['59,877', '']","['21,919', '']","['1,041', '']","['31,828', '']","['3,767', '']","['1,011', '']","['311', '']"
12630,r215,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,214,"['59,749', '']","['19,986', '']","['1,393', '']","['33,204', '']","['1,601', '']","['3,399', '']","['166', '']"
12630,r216,All institutions -> Kent State U.,All institutions,Kent State U.,2,215,"['58,984', '']","['17,959', '']","['1,021', '']","['37,300', '']","['753', '']","['1,872', '']","['79', '']"
12630,r217,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,216,"['58,291', '']","['17,209', '']","['3,522', '']","['29,972', '']","['6,916', '']","['672', '']","['0', '']"
12630,r218,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,217,"['57,125', '']","['41,069', '']","['987', '']","['10,710', '']","['0', '']","['4,359', '']","['0', '']"
12630,r219,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,218,"['56,848', '']","['45,087', '']","['0', '']","['11,659', '']","['102', '']","['0', '']","['0', '']"
12630,r220,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,219,"['56,301', '']","['39,909', '']","['2,479', '']","['11,921', '']","['893', '']","['1,081', '']","['18', '']"
12630,r221,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,220,"['54,565', '']","['28,115', '']","['336', '']","['20,030', '']","['582', '']","['934', '']","['4,568', '']"
12630,r222,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,221,"['54,089', '']","['2,792', '']","['428', '']","['45,484', '']","['127', '']","['4,450', '']","['808', '']"
12630,r223,All institutions -> U. Denver,All institutions,U. Denver,2,222,"['53,484', '']","['33,148', '']","['4,909', '']","['5,028', '']","['1,978', '']","['7,038', '']","['1,383', '']"
12630,r224,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,223,"['53,233', '']","['15,378', '']","['26,509', '']","['9,309', '']","['198', '']","['1,563', '']","['276', '']"
12630,r225,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,224,"['53,219', '']","['30,069', '']","['2,231', '']","['11,303', '']","['6,335', '']","['2,054', '']","['1,227', '']"
12630,r226,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,225,"['53,182', '']","['28,637', '']","['683', '']","['19,291', '']","['1,300', '']","['2,422', '']","['849', '']"
12630,r227,All institutions -> Boise State U.,All institutions,Boise State U.,2,226,"['52,989', '']","['35,801', '']","['3,473', '']","['12,190', '']","['426', '']","['704', '']","['395', '']"
12630,r228,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,227,"['52,445', '']","['29,712', '']","['242', '']","['12,892', '']","['4,302', '']","['4,062', '']","['1,235', '']"
12630,r229,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,228,"['50,173', '']","['11,637', '']","['3,862', '']","['32,874', '']","['543', '']","['762', '']","['495', '']"
12630,r230,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,229,"['48,638', '']","['14,732', '']","['18,670', '']","['9,432', '']","['608', '']","['3,205', '']","['1,991', '']"
12630,r231,All institutions -> Marquette U.,All institutions,Marquette U.,2,230,"['47,819', '']","['20,055', '']","['246', '']","['18,010', '']","['879', '']","['2,385', '']","['6,244', '']"
12630,r232,All institutions -> Rowan U.,All institutions,Rowan U.,2,231,"['47,810', '']","['18,454', '']","['6,659', '']","['20,501', '']","['1,230', '']","['966', '']","['0', '']"
12630,r233,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,232,"['47,022', '']","['35,502', '']","['1,147', '']","['7,957', '']","['264', '']","['2,124', '']","['28', '']"
12630,r234,All institutions -> Portland State U.,All institutions,Portland State U.,2,233,"['46,324', '']","['31,731', '']","['5,312', '']","['5,753', '']","['708', '']","['2,244', '']","['576', '']"
12630,r235,All institutions -> Mercer U.,All institutions,Mercer U.,2,234,"['45,247', '']","['29,944', '']","['58', '']","['8,973', '']","['3,247', '']","['187', '']","['2,838', '']"
12630,r236,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,235,"['45,157', '']","['12,631', '']","['1,216', '']","['25,832', '']","['3,280', '']","['603', '']","['1,595', '']"
12630,r237,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,236,"['44,880', '']","['44,056', '']","['0', '']","['0', '']","['357', '']","['0', '']","['467', '']"
12630,r238,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,237,"['44,521', '']","['31,581', '']","['363', '']","['10,750', '']","['450', '']","['1,055', '']","['322', '']"
12630,r239,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,238,"['43,868', '']","['30,451', '']","['5,582', '']","['5,635', '']","['721', '']","['644', '']","['835', '']"
12630,r240,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,239,"['42,335', '']","['10,776', '']","['2,889', '']","['24,910', '']","['130', '']","['3,601', '']","['29', '']"
12630,r241,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,240,"['42,018', '']","['13,742', '']","['2,933', '']","['21,993', '']","['1,808', '']","['1,267', '']","['275', '']"
12630,r242,All institutions -> Chapman U.,All institutions,Chapman U.,2,241,"['41,791', '']","['10,015', '']","['303', '']","['23,533', '']","['383', '']","['7,481', '']","['76', '']"
12630,r243,All institutions -> U. West Florida,All institutions,U. West Florida,2,242,"['40,454', '']","['17,954', '']","['542', '']","['20,955', '']","['601', '']","['402', '']","['0', '']"
12630,r244,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,243,"['40,026', '']","['3,562', '']","['521', '']","['30,268', '']","['5,367', '']","['270', '']","['38', '']"
12630,r245,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,244,"['39,305', '']","['17,742', '']","['10,790', '']","['5,118', '']","['230', '']","['2,783', '']","['2,642', '']"
12630,r246,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,245,"['38,209', '']","['5,916', '']","['707', '']","['29,934', '']","['26', '']","['1,621', '']","['5', '']"
12630,r247,All institutions -> Oakland U.,All institutions,Oakland U.,2,246,"['37,263', '']","['9,600', '']","['3,066', '']","['15,987', '']","['4,953', '']","['1,636', '']","['2,021', '']"
12630,r248,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,247,"['37,172', '']","['22,124', '']","['3,037', '']","['9,506', '']","['739', '']","['1,293', '']","['473', '']"
12630,r249,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,248,"['35,830', '']","['14,810', '']","['4,997', '']","['12,550', '']","['1,205', '']","['2,182', '']","['86', '']"
12630,r250,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,249,"['35,624', '']","['18,742', '']","['158', '']","['8,014', '']","['3,715', '']","['4,995', '']","['0', '']"
12630,r251,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,250,"['35,600', '']","['28,543', '']","['0', '']","['3,431', '']","['313', '']","['3,005', '']","['308', '']"
12630,r252,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,251,"['34,466', '']","['16,507', '']","['1,978', '']","['14,434', '']","['0', '']","['1,536', '']","['11', '']"
12630,r253,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,252,"['34,183', '']","['11,871', '']","['3,953', '']","['NA', '']","['1,428', '']","['14,239', '']","['2,692', '']"
12630,r254,All institutions -> Marshall U.,All institutions,Marshall U.,2,253,"['33,693', '']","['19,797', '']","['1,606', '']","['10,608', '']","['510', '']","['1,172', '']","['0', '']"
12630,r255,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,254,"['33,499', '']","['24,167', '']","['4,093', '']","['3,975', '']","['48', '']","['1,181', '']","['35', '']"
12630,r256,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,255,"['33,021', '']","['28,027', '']","['154', '']","['2,045', '']","['1,292', '']","['858', '']","['645', '']"
12630,r257,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,256,"['32,961', '']","['13,612', '']","['2,429', '']","['16,099', '']","['152', '']","['664', '']","['5', '']"
12630,r258,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,257,"['32,682', '']","['9,231', '']","['14,316', '']","['6,234', '']","['515', '']","['1,073', '']","['1,313', '']"
12630,r259,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,258,"['32,497', '']","['5,908', '']","['563', '']","['24,976', '']","['157', '']","['893', '']","['0', '']"
12630,r260,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,259,"['32,077', '']","['12,555', '']","['10,087', '']","['3,795', '']","['172', '']","['5,468', '']","['0', '']"
12630,r261,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,260,"['31,676', '']","['8,118', '']","['2,220', '']","['19,098', '']","['722', '']","['0', '']","['1,518', '']"
12630,r262,All institutions -> Villanova U.,All institutions,Villanova U.,2,261,"['31,513', '']","['8,741', '']","['1,405', '']","['17,513', '']","['622', '']","['3,165', '']","['67', '']"
12630,r263,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,262,"['30,841', '']","['22,096', '']","['3,184', '']","['4,886', '']","['61', '']","['512', '']","['102', '']"
12630,r264,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,263,"['30,716', '']","['20,061', '']","['1,657', '']","['4,378', '']","['802', '']","['2,890', '']","['928', '']"
12630,r265,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,264,"['29,855', '']","['14,101', '']","['1,798', '']","['13,128', '']","['44', '']","['782', '']","['2', '']"
12630,r266,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,265,"['29,787', '']","['16,315', '']","['1,073', '']","['9,143', '']","['195', '']","['2,880', '']","['181', '']"
12630,r267,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,266,"['29,202', '']","['16,053', '']","['81', '']","['12,414', '']","['252', '']","['375', '']","['27', '']"
12630,r268,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,267,"['29,134', '']","['10,849', '']","['1,299', '']","['15,720', '']","['705', '']","['469', '']","['92', '']"
12630,r269,All institutions -> Creighton U.,All institutions,Creighton U.,2,268,"['28,443', '']","['12,681', '']","['3,943', '']","['9,597', '']","['1,033', '']","['467', '']","['722', '']"
12630,r270,All institutions -> Miami U.,All institutions,Miami U.,2,269,"['28,430', '']","['10,724', '']","['2,483', '']","['12,745', '']","['1,350', '']","['1,066', '']","['62', '']"
12630,r271,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,270,"['28,246', '']","['15,983', '']","['1,177', '']","['10,740', '']","['155', '']","['187', '']","['4', '']"
12630,r272,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,271,"['28,027', '']","['11,284', '']","['10,056', '']","['5,821', '']","['26', '']","['556', '']","['284', '']"
12630,r273,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,272,"['27,451', '']","['23,733', '']","['205', '']","['862', '']","['1,041', '']","['161', '']","['1,449', '']"
12630,r274,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,273,"['26,651', '']","['13,413', '']","['9,353', '']","['1,330', '']","['1,057', '']","['1,451', '']","['47', '']"
12630,r275,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,274,"['26,401', '']","['9,584', '']","['7,058', '']","['3,311', '']","['487', '']","['5,932', '']","['29', '']"
12630,r276,All institutions -> Wright State U.,All institutions,Wright State U.,2,275,"['26,189', '']","['19,081', '']","['1,158', '']","['4,837', '']","['513', '']","['360', '']","['240', '']"
12630,r277,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,276,"['25,811', '']","['6,049', '']","['205', '']","['18,925', '']","['204', '']","['428', '']","['0', '']"
12630,r278,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,277,"['25,625', '']","['16,023', '']","['3,565', '']","['2,539', '']","['0', '']","['0', '']","['3,498', '']"
12630,r279,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,278,"['25,534', '']","['7,533', '']","['6,410', '']","['11,092', '']","['381', '']","['63', '']","['55', '']"
12630,r280,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,279,"['25,492', '']","['17,811', '']","['1,345', '']","['5,536', '']","['8', '']","['710', '']","['82', '']"
12630,r281,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,280,"['25,399', '']","['10,611', '']","['3,910', '']","['9,214', '']","['1,093', '']","['406', '']","['165', '']"
12630,r282,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,281,"['25,363', '']","['9,591', '']","['0', '']","['13,833', '']","['408', '']","['852', '']","['679', '']"
12630,r283,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,282,"['24,899', '']","['9,858', '']","['9,477', '']","['3,533', '']","['108', '']","['1,891', '']","['32', '']"
12630,r284,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,283,"['24,845', '']","['8,545', '']","['306', '']","['8,079', '']","['6,766', '']","['1,149', '']","['0', '']"
12630,r285,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,284,"['24,050', '']","['7,627', '']","['658', '']","['12,066', '']","['2,491', '']","['1,069', '']","['139', '']"
12630,r286,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,285,"['23,991', '']","['17,947', '']","['329', '']","['3,650', '']","['1,277', '']","['612', '']","['176', '']"
12630,r287,All institutions -> Fordham U.,All institutions,Fordham U.,2,286,"['23,832', '']","['4,687', '']","['0', '']","['16,377', '']","['3', '']","['1,957', '']","['808', '']"
12630,r288,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,287,"['23,345', '']","['5,478', '']","['4,392', '']","['12,689', '']","['286', '']","['500', '']","['0', '']"
12630,r289,All institutions -> U. North Florida,All institutions,U. North Florida,2,288,"['23,269', '']","['8,113', '']","['1,436', '']","['12,378', '']","['825', '']","['293', '']","['224', '']"
12630,r290,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,289,"['23,259', '']","['14,193', '']","['120', '']","['3,464', '']","['3,956', '']","['1,360', '']","['166', '']"
12630,r291,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,290,"['23,093', '']","['19,169', '']","['1,152', '']","['1,278', '']","['113', '']","['1,381', '']","['0', '']"
12630,r292,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,291,"['22,967', '']","['7,452', '']","['6,104', '']","['5,096', '']","['111', '']","['3,124', '']","['1,080', '']"
12630,r293,All institutions -> New School,All institutions,New School,2,292,"['22,680', '']","['1,337', '']","['708', '']","['3,483', '']","['56', '']","['16,080', '']","['1,016', '']"
12630,r294,All institutions -> U. Colorado Denver,All institutions,U. Colorado Denver,2,293,"['22,530', '']","['17,181', '']","['2,387', '']","['513', '']","['846', '']","['1,258', '']","['345', '']"
12630,r295,All institutions -> U. Guam,All institutions,U. Guam,2,294,"['22,388', '']","['18,992', '']","['2,252', '']","['1,083', '']","['59', '']","['2', '']","['0', '']"
12630,r296,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,295,"['22,262', '']","['12,485', '']","['745', '']","['4,913', '']","['1,469', '']","['2,634', '']","['16', '']"
12630,r297,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,296,"['22,002', '']","['18,398', '']","['0', '']","['603', '']","['64', '']","['2,937', '']","['0', '']"
12630,r298,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,297,"['21,927', '']","['3,621', '']","['1,684', '']","['15,854', '']","['752', '']","['14', '']","['2', '']"
12630,r299,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,298,"['21,879', '']","['8,116', '']","['8,296', '']","['3,028', '']","['1,640', '']","['656', '']","['143', '']"
12630,r300,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,299,"['21,791', '']","['12,354', '']","['4,391', '']","['3,550', '']","['490', '']","['1,006', '']","['0', '']"
12630,r301,All institutions -> U. Akron,All institutions,U. Akron,2,300,"['21,525', '']","['10,709', '']","['190', '']","['7,434', '']","['1,836', '']","['746', '']","['610', '']"
12630,r302,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,301,"['21,458', '']","['13,758', '']","['1,930', '']","['3,618', '']","['149', '']","['1,468', '']","['535', '']"
12630,r303,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,302,"['21,312', '']","['8,508', '']","['433', '']","['9,969', '']","['0', '']","['2,381', '']","['21', '']"
12630,r304,All institutions -> James Madison U.,All institutions,James Madison U.,2,303,"['21,265', '']","['3,475', '']","['925', '']","['16,041', '']","['18', '']","['780', '']","['26', '']"
12630,r305,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,304,"['20,797', '']","['9,975', '']","['5,675', '']","['4,623', '']","['120', '']","['116', '']","['288', '']"
12630,r306,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,305,"['20,726', '']","['8,208', '']","['2,160', '']","['9,214', '']","['233', '']","['911', '']","['0', '']"
12630,r307,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,306,"['20,493', '']","['19,390', '']","['0', '']","['66', '']","['269', '']","['700', '']","['68', '']"
12630,r308,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,307,"['20,396', '']","['5,283', '']","['897', '']","['12,325', '']","['491', '']","['267', '']","['1,133', '']"
12630,r309,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,308,"['20,337', '']","['14,640', '']","['2,673', '']","['2,381', '']","['286', '']","['35', '']","['322', '']"
12630,r310,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,309,"['20,259', '']","['19,127', '']","['1,010', '']","['NA', '']","['48', '']","['74', '']","['0', '']"
12630,r311,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,310,"['19,850', '']","['12,646', '']","['2,175', '']","['3,798', '']","['283', '']","['537', '']","['411', '']"
12630,r312,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,311,"['19,551', '']","['13,297', '']","['886', '']","['3,758', '']","['0', '']","['1,610', '']","['0', '']"
12630,r313,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,312,"['19,457', '']","['16,443', '']","['0', '']","['1,601', '']","['4', '']","['1,375', '']","['34', '']"
12630,r314,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,313,"['19,141', '']","['10,996', '']","['5,206', '']","['2,894', '']","['24', '']","['21', '']","['0', '']"
12630,r315,"All institutions -> California State Polytechnic U., Humboldt",All institutions,"California State Polytechnic U., Humboldt",2,314,"['18,800', '']","['3,280', '']","['3,338', '']","['5,724', '']","['437', '']","['3,094', '']","['2,927', '']"
12630,r316,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,315,"['18,477', 'i']","['15,188', 'i']","['1,085', 'i']","['NA', '']","['494', 'i']","['883', 'i']","['827', 'i']"
12630,r317,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,316,"['18,375', '']","['9,585', '']","['5,503', '']","['3,057', '']","['230', '']","['0', '']","['0', '']"
12630,r318,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,317,"['17,548', '']","['9,230', '']","['3,042', '']","['4,362', '']","['605', '']","['196', '']","['113', '']"
12630,r319,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,318,"['17,309', '']","['11,916', '']","['761', '']","['2,201', '']","['451', '']","['1,574', '']","['406', '']"
12630,r320,All institutions -> Towson U.,All institutions,Towson U.,2,319,"['17,198', '']","['3,653', '']","['369', '']","['12,449', '']","['79', '']","['622', '']","['26', '']"
12630,r321,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,320,"['17,113', '']","['8,226', '']","['1,326', '']","['1,064', '']","['3,319', '']","['2,169', '']","['1,009', '']"
12630,r322,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,321,"['16,859', '']","['11,520', '']","['768', '']","['4,253', '']","['142', '']","['176', '']","['0', '']"
12630,r323,All institutions -> Long Island U.,All institutions,Long Island U.,2,322,"['16,612', '']","['1,993', '']","['0', '']","['13,844', '']","['90', '']","['569', '']","['116', '']"
12630,r324,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,323,"['16,287', '']","['10,969', '']","['1,227', '']","['4,042', '']","['0', '']","['49', '']","['0', '']"
12630,r325,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,324,"['15,874', '']","['6,598', '']","['1,504', '']","['5,107', '']","['66', '']","['2,520', '']","['79', '']"
12630,r326,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,325,"['15,588', '']","['12,197', '']","['162', '']","['2,848', '']","['381', '']","['0', '']","['0', '']"
12630,r327,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,326,"['15,536', '']","['7,505', '']","['8,031', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12630,r328,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,327,"['15,519', '']","['12,833', '']","['722', '']","['1,161', '']","['0', '']","['803', '']","['0', '']"
12630,r329,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,328,"['14,989', '']","['6,555', '']","['1,055', '']","['4,349', '']","['275', '']","['2,755', '']","['0', '']"
12630,r330,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,329,"['14,671', '']","['6,003', '']","['893', '']","['6,585', '']","['252', '']","['381', '']","['557', '']"
12630,r331,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,330,"['14,654', '']","['12,973', '']","['84', '']","['1,387', '']","['20', '']","['172', '']","['18', '']"
12630,r332,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,331,"['14,557', '']","['5,049', '']","['5,551', '']","['3,904', '']","['0', '']","['53', '']","['0', '']"
12630,r333,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,332,"['14,172', '']","['14,150', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']"
12630,r334,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,333,"['14,086', '']","['2,921', '']","['1,096', '']","['7,708', '']","['84', '']","['2,277', '']","['0', '']"
12630,r335,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,334,"['13,989', '']","['12,260', '']","['193', '']","['421', '']","['455', '']","['660', '']","['0', '']"
12630,r336,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,335,"['13,504', '']","['7,166', '']","['3,051', '']","['2,566', '']","['0', '']","['713', '']","['8', '']"
12630,r337,All institutions -> DePaul U.,All institutions,DePaul U.,2,336,"['13,267', '']","['5,592', '']","['807', '']","['3,512', '']","['372', '']","['2,911', '']","['73', '']"
12630,r338,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,337,"['13,189', '']","['2,415', '']","['3,097', '']","['6,947', '']","['229', '']","['501', '']","['0', '']"
12630,r339,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,338,"['13,152', '']","['7,606', '']","['2,799', '']","['2,051', '']","['1', '']","['695', '']","['0', '']"
12630,r340,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,339,"['13,116', '']","['8,873', '']","['202', '']","['3,440', '']","['0', '']","['601', '']","['0', '']"
12630,r341,All institutions -> U. San Diego,All institutions,U. San Diego,2,340,"['12,902', '']","['3,501', '']","['684', '']","['7,498', '']","['69', '']","['542', '']","['608', '']"
12630,r342,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,341,"['12,808', '']","['4,569', '']","['82', '']","['5,245', '']","['105', '']","['2,190', '']","['617', '']"
12630,r343,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,342,"['12,725', '']","['2,862', '']","['92', '']","['9,430', '']","['76', '']","['265', '']","['0', '']"
12630,r344,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,343,"['12,500', '']","['4,773', '']","['40', '']","['7,600', '']","['11', '']","['76', '']","['0', '']"
12630,r345,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,344,"['11,760', '']","['3,307', '']","['579', '']","['6,787', '']","['235', '']","['315', '']","['537', '']"
12630,r346,All institutions -> Ball State U.,All institutions,Ball State U.,2,345,"['11,650', '']","['6,355', '']","['396', '']","['3,956', '']","['637', '']","['306', '']","['0', '']"
12630,r347,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,346,"['11,629', '']","['7,124', '']","['62', '']","['3,270', '']","['565', '']","['608', '']","['0', '']"
12630,r348,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,347,"['11,591', '']","['7,605', '']","['3,969', '']","['NA', '']","['17', '']","['0', '']","['0', '']"
12630,r349,All institutions -> Clark U.,All institutions,Clark U.,2,348,"['11,539', '']","['2,235', '']","['231', '']","['5,610', '']","['81', '']","['1,804', '']","['1,578', '']"
12630,r350,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,349,"['11,443', '']","['9,845', '']","['1,171', '']","['326', '']","['0', '']","['101', '']","['0', '']"
