table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_all_fields,field_agricultural_sciences,field_biological_and_biomedical_sciences,field_computer_and_information_sciences,field_engineering,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_health_sciences,field_mathematics_and_statistics,field_natural_resources_and_conservation,field_physical_sciences,field_psychology,field_social_sciences,field_other_fields_of_s_e
12863,r182,Illinois -> Public -> Northern Illinois U.,Illinois,Public,Northern Illinois U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r183,"Illinois -> Public -> Southern Illinois U., Carbondale",Illinois,Public,"Southern Illinois U., Carbondale",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r184,"Illinois -> Public -> Southern Illinois U., Edwardsville",Illinois,Public,"Southern Illinois U., Edwardsville",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r185,"Illinois -> Public -> U. Illinois, Chicago",Illinois,Public,"U. Illinois, Chicago",3,"['4,389', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['348', '']","['0', '']","['0', '']","['4,041', '']","['0', '']","['0', '']","['0', '']"
12863,r186,"Illinois -> Public -> U. Illinois, Springfield",Illinois,Public,"U. Illinois, Springfield",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r187,"Illinois -> Public -> U. Illinois, Urbana-Champaign",Illinois,Public,"U. Illinois, Urbana-Champaign",3,"['17,663', '']","['1,237', '']","['1,939', '']","['1,586', '']","['8,003', '']","['0', '']","['0', '']","['0', '']","['2,504', '']","['1,661', '']","['0', '']","['0', '']","['734', '']"
12863,r188,Illinois -> Public -> Western Illinois U.,Illinois,Public,Western Illinois U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r189,Illinois -> Private,Illinois,Private,,2,"['256,352', '']","['0', '']","['151,405', '']","['2,066', '']","['24,290', '']","['4,602', '']","['29,834', '']","['0', '']","['0', '']","['19,535', '']","['2,078', '']","['21,916', '']","['627', '']"
12863,r190,Illinois -> Private -> DePaul U.,Illinois,Private,DePaul U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r191,Illinois -> Private -> Illinois Institute of Technology,Illinois,Private,Illinois Institute of Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r192,"Illinois -> Private -> Loyola U., Chicago",Illinois,Private,"Loyola U., Chicago",3,"['1,100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,100', '']","['0', '']","['0', '']","['0', '']"
12863,r193,Illinois -> Private -> Midwestern U.,Illinois,Private,Midwestern U.,3,"['2,000', '']","['0', '']","['2,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r194,Illinois -> Private -> Northwestern U.,Illinois,Private,Northwestern U.,3,"['189,209', '']","['0', '']","['119,105', '']","['1,336', '']","['21,249', '']","['0', '']","['13,834', '']","['0', '']","['0', '']","['10,893', '']","['250', '']","['21,916', '']","['627', '']"
12863,r195,Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,Illinois,Private,Rosalind Franklin U. of Medicine and Science,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r196,Illinois -> Private -> Rush U.,Illinois,Private,Rush U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r197,"Illinois -> Private -> Toyota Technological Institute, Chicago",Illinois,Private,"Toyota Technological Institute, Chicago",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r198,Illinois -> Private -> U. Chicago,Illinois,Private,U. Chicago,3,"['64,043', '']","['0', '']","['30,300', '']","['730', '']","['3,041', '']","['4,602', '']","['16,000', '']","['0', '']","['0', '']","['7,542', '']","['1,828', '']","['0', '']","['0', '']"
12863,r199,"Illinois -> Private -> Wheaton C., Wheaton",Illinois,Private,"Wheaton C., Wheaton",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r200,Indiana,Indiana,,,1,"['107,666', '']","['6,381', '']","['60,597', '']","['1,493', '']","['8,366', '']","['2,576', '']","['13,707', '']","['0', '']","['0', '']","['13,346', '']","['0', '']","['1,200', '']","['0', '']"
12863,r201,Indiana -> Public,Indiana,Public,,2,"['102,896', '']","['6,381', '']","['58,417', '']","['1,493', '']","['7,316', '']","['2,576', '']","['13,707', '']","['0', '']","['0', '']","['11,806', '']","['0', '']","['1,200', '']","['0', '']"
12863,r202,Indiana -> Public -> Ball State U.,Indiana,Public,Ball State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r203,"Indiana -> Public -> Indiana U., Bloomington",Indiana,Public,"Indiana U., Bloomington",3,"['9,349', '']","['0', '']","['3,678', '']","['721', '']","['0', '']","['0', '']","['3,000', '']","['0', '']","['0', '']","['750', '']","['0', '']","['1,200', '']","['0', '']"
12863,r204,"Indiana -> Public -> Indiana U.-Purdue U., Indianapolis",Indiana,Public,"Indiana U.-Purdue U., Indianapolis",3,"['15,568', '']","['0', '']","['3,720', '']","['300', '']","['583', '']","['258', '']","['10,707', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r205,"Indiana -> Public -> Purdue U., Fort Wayne",Indiana,Public,"Purdue U., Fort Wayne",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r206,"Indiana -> Public -> Purdue U., Northwest",Indiana,Public,"Purdue U., Northwest",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r207,"Indiana -> Public -> Purdue U., West Lafayette",Indiana,Public,"Purdue U., West Lafayette",3,"['77,979', '']","['6,381', '']","['51,019', '']","['472', '']","['6,733', '']","['2,318', '']","['0', '']","['0', '']","['0', '']","['11,056', '']","['0', '']","['0', '']","['0', '']"
12863,r208,Indiana -> Private,Indiana,Private,,2,"['4,770', '']","['0', '']","['2,180', '']","['0', '']","['1,050', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,540', '']","['0', '']","['0', '']","['0', '']"
12863,r209,Indiana -> Private -> Butler U.,Indiana,Private,Butler U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r210,Indiana -> Private -> U. Notre Dame,Indiana,Private,U. Notre Dame,3,"['4,770', '']","['0', '']","['2,180', '']","['0', '']","['1,050', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,540', '']","['0', '']","['0', '']","['0', '']"
12863,r211,Iowa,Iowa,,,1,"['38,370', '']","['589', '']","['0', '']","['0', '']","['1,901', '']","['0', '']","['26,340', '']","['0', '']","['0', '']","['9,540', '']","['0', '']","['0', '']","['0', '']"
12863,r212,Iowa -> Public,Iowa,Public,,2,"['38,370', '']","['589', '']","['0', '']","['0', '']","['1,901', '']","['0', '']","['26,340', '']","['0', '']","['0', '']","['9,540', '']","['0', '']","['0', '']","['0', '']"
12863,r213,Iowa -> Public -> Iowa State U.,Iowa,Public,Iowa State U.,3,"['589', '']","['589', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r214,Iowa -> Public -> U. Iowa,Iowa,Public,U. Iowa,3,"['37,781', '']","['0', '']","['0', '']","['0', '']","['1,901', '']","['0', '']","['26,340', '']","['0', '']","['0', '']","['9,540', '']","['0', '']","['0', '']","['0', '']"
12863,r215,Iowa -> Public -> U. Northern Iowa,Iowa,Public,U. Northern Iowa,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r216,Iowa -> Private,Iowa,Private,,2,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r217,Iowa -> Private -> Des Moines U.,Iowa,Private,Des Moines U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r218,Iowa -> Private -> Grinnell C.,Iowa,Private,Grinnell C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r219,"Iowa -> Private -> Palmer C. of Chiropractic, Davenport",Iowa,Private,"Palmer C. of Chiropractic, Davenport",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r220,Kansas,Kansas,,,1,"['5,478', '']","['1,580', '']","['1,173', '']","['0', '']","['975', '']","['800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['950', '']","['0', '']","['0', '']"
12863,r221,Kansas -> Public,Kansas,Public,,2,"['5,478', '']","['1,580', '']","['1,173', '']","['0', '']","['975', '']","['800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['950', '']","['0', '']","['0', '']"
12863,r222,Kansas -> Public -> Kansas State U.,Kansas,Public,Kansas State U.,3,"['3,505', '']","['1,580', '']","['0', '']","['0', '']","['975', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['950', '']","['0', '']","['0', '']"
12863,r223,Kansas -> Public -> U. Kansas,Kansas,Public,U. Kansas,3,"['1,173', '']","['0', '']","['1,173', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r224,Kansas -> Public -> Wichita State U.,Kansas,Public,Wichita State U.,3,"['800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r225,Kentucky,Kentucky,,,1,"['59,905', '']","['3,000', '']","['13,802', '']","['0', '']","['7,612', '']","['0', '']","['25,985', '']","['0', '']","['0', '']","['7,455', '']","['1,574', '']","['478', '']","['0', '']"
12863,r226,Kentucky -> Public,Kentucky,Public,,2,"['59,905', '']","['3,000', '']","['13,802', '']","['0', '']","['7,612', '']","['0', '']","['25,985', '']","['0', '']","['0', '']","['7,455', '']","['1,574', '']","['478', '']","['0', '']"
12863,r227,Kentucky -> Public -> Kentucky State U.,Kentucky,Public,Kentucky State U.,3,"['542', '']","['0', '']","['542', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r228,Kentucky -> Public -> Morehead State U.,Kentucky,Public,Morehead State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r229,Kentucky -> Public -> Murray State U.,Kentucky,Public,Murray State U.,3,"['28,200', '']","['3,000', '']","['4,200', '']","['0', '']","['0', '']","['0', '']","['21,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r230,Kentucky -> Public -> Northern Kentucky U.,Kentucky,Public,Northern Kentucky U.,3,"['2,482', '']","['0', '']","['949', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,534', '']","['0', '']","['0', '']","['0', '']"
12863,r231,Kentucky -> Public -> U. Kentucky,Kentucky,Public,U. Kentucky,3,"['10,600', '']","['0', '']","['3,400', '']","['0', '']","['6,250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['950', '']","['0', '']","['0', '']","['0', '']"
12863,r232,Kentucky -> Public -> U. Louisville,Kentucky,Public,U. Louisville,3,"['18,081', '']","['0', '']","['4,712', '']","['0', '']","['1,362', '']","['0', '']","['4,985', '']","['0', '']","['0', '']","['4,971', '']","['1,574', '']","['478', '']","['0', '']"
12863,r233,Kentucky -> Public -> Western Kentucky U.,Kentucky,Public,Western Kentucky U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r234,Louisiana,Louisiana,,,1,"['238,149', '']","['20,040', '']","['78,475', '']","['7,091', '']","['4,452', '']","['3,724', '']","['105,500', '']","['0', '']","['0', '']","['4,778', '']","['0', '']","['0', '']","['14,089', '']"
12863,r235,Louisiana -> Public,Louisiana,Public,,2,"['193,471', '']","['20,040', '']","['77,925', '']","['7,091', '']","['3,803', '']","['3,724', '']","['70,500', '']","['0', '']","['0', '']","['4,778', '']","['0', '']","['0', '']","['5,610', '']"
12863,r236,Louisiana -> Public -> Grambling State U.,Louisiana,Public,Grambling State U.,3,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12863,r237,"Louisiana -> Public -> Louisiana State U., Baton Rouge",Louisiana,Public,"Louisiana State U., Baton Rouge",3,"['37,374', '']","['16,325', '']","['1,888', '']","['6,091', '']","['1,521', '']","['3,724', '']","['0', '']","['0', '']","['0', '']","['2,217', '']","['0', '']","['0', '']","['5,610', '']"
12863,r238,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",3,"['94,000', '']","['0', '']","['54,000', '']","['0', '']","['0', '']","['0', '']","['40,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r239,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",3,"['18,000', '']","['0', '']","['18,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r240,Louisiana -> Public -> Louisiana Tech U.,Louisiana,Public,Louisiana Tech U.,3,"['980', '']","['0', '']","['0', '']","['0', '']","['980', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r241,Louisiana -> Public -> Northwestern State U. Louisiana,Louisiana,Public,Northwestern State U. Louisiana,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r242,Louisiana -> Public -> Southeastern Louisiana U.,Louisiana,Public,Southeastern Louisiana U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r243,"Louisiana -> Public -> Southern U. and A&M C., Agricultural Research and Extension Center",Louisiana,Public,"Southern U. and A&M C., Agricultural Research and Extension Center",3,"['3,215', '']","['3,215', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r244,"Louisiana -> Public -> Southern U. and A&M C., Baton Rouge",Louisiana,Public,"Southern U. and A&M C., Baton Rouge",3,"['6,000', '']","['500', '']","['1,500', '']","['1,000', '']","['1,000', '']","['0', '']","['500', '']","['0', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']"
12863,r245,"Louisiana -> Public -> Southern U., New Orleans",Louisiana,Public,"Southern U., New Orleans",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r246,"Louisiana -> Public -> U. Louisiana, Lafayette",Louisiana,Public,"U. Louisiana, Lafayette",3,"['2,841', '']","['0', '']","['2,538', '']","['0', '']","['303', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r247,"Louisiana -> Public -> U. Louisiana, Monroe",Louisiana,Public,"U. Louisiana, Monroe",3,"['30,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r248,Louisiana -> Public -> U. New Orleans,Louisiana,Public,U. New Orleans,3,"['1,061', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,061', '']","['0', '']","['0', '']","['0', '']"
12863,r249,Louisiana -> Private,Louisiana,Private,,2,"['44,677', '']","['0', '']","['550', '']","['0', '']","['649', '']","['0', '']","['35,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8,479', '']"
12863,r250,Louisiana -> Private -> Dillard U.,Louisiana,Private,Dillard U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r251,Louisiana -> Private -> Tulane U.,Louisiana,Private,Tulane U.,3,"['44,677', '']","['0', '']","['550', '']","['0', '']","['649', '']","['0', '']","['35,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8,479', '']"
12863,r252,Louisiana -> Private -> Xavier U. Louisiana,Louisiana,Private,Xavier U. Louisiana,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r253,Maine,Maine,,,1,"['15,100', '']","['8,600', '']","['5,000', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r254,Maine -> Public,Maine,Public,,2,"['15,100', '']","['8,600', '']","['5,000', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r255,Maine -> Public -> U. Maine,Maine,Public,U. Maine,3,"['15,100', '']","['8,600', '']","['5,000', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r256,Maine -> Public -> U. Southern Maine,Maine,Public,U. Southern Maine,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r257,Maine -> Private,Maine,Private,,2,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r258,Maine -> Private -> Bates C.,Maine,Private,Bates C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r259,Maine -> Private -> Bowdoin C.,Maine,Private,Bowdoin C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r260,Maine -> Private -> Colby C.,Maine,Private,Colby C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r261,Maine -> Private -> U. New England,Maine,Private,U. New England,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r262,Maryland,Maryland,,,1,"['157,142', '']","['2,500', '']","['23,805', '']","['515', '']","['12,820', '']","['3,500', '']","['71,160', '']","['2,215', '']","['351', '']","['11,815', '']","['0', '']","['4,460', '']","['24,000', '']"
12863,r263,Maryland -> Public,Maryland,Public,,2,"['95,008', '']","['2,500', '']","['5,602', '']","['515', '']","['2,380', '']","['3,500', '']","['63,068', '']","['2,215', '']","['351', '']","['10,418', '']","['0', '']","['4,460', '']","['0', '']"
12863,r264,Maryland -> Public -> Bowie State U.,Maryland,Public,Bowie State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r265,Maryland -> Public -> Morgan State U.,Maryland,Public,Morgan State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r266,Maryland -> Public -> Salisbury U.,Maryland,Public,Salisbury U.,3,"['350', '']","['0', '']","['350', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r267,Maryland -> Public -> Towson U.,Maryland,Public,Towson U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r268,Maryland -> Public -> U. Baltimore,Maryland,Public,U. Baltimore,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r269,Maryland -> Public -> U. Maryland<sup>a</sup>,Maryland,Public,U. Maryland<sup>a</sup>,3,"['75,325', '']","['0', '']","['1,052', '']","['0', '']","['275', '']","['0', '']","['59,121', '']","['0', '']","['0', '']","['10,418', '']","['0', '']","['4,460', '']","['0', '']"
12863,r270,Maryland -> Public -> U. Maryland Center for Environmental Science,Maryland,Public,U. Maryland Center for Environmental Science,3,"['6,000', '']","['2,500', '']","['0', '']","['0', '']","['0', '']","['3,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r271,"Maryland -> Public -> U. Maryland, Baltimore County",Maryland,Public,"U. Maryland, Baltimore County",3,"['9,133', '']","['0', '']","['0', '']","['515', '']","['2,105', '']","['0', '']","['3,947', '']","['2,215', '']","['351', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r272,"Maryland -> Public -> U. Maryland, Eastern Shore",Maryland,Public,"U. Maryland, Eastern Shore",3,"['4,200', '']","['0', '']","['4,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r273,Maryland -> Private,Maryland,Private,,2,"['62,133', '']","['0', '']","['18,204', '']","['0', '']","['10,440', '']","['0', '']","['8,092', '']","['0', '']","['0', '']","['1,397', '']","['0', '']","['0', '']","['24,000', '']"
12863,r274,Maryland -> Private -> Johns Hopkins U.,Maryland,Private,Johns Hopkins U.,3,"['62,133', '']","['0', '']","['18,204', '']","['0', '']","['10,440', '']","['0', '']","['8,092', '']","['0', '']","['0', '']","['1,397', '']","['0', '']","['0', '']","['24,000', '']"
12863,r275,Massachusetts,Massachusetts,,,1,"['716,976', '']","['30,150', '']","['360,187', '']","['8,619', '']","['111,260', '']","['18,376', '']","['28,803', '']","['1,755', '']","['0', '']","['141,790', '']","['10,248', '']","['4,789', '']","['1,000', '']"
12863,r276,Massachusetts -> Public,Massachusetts,Public,,2,"['65,427', '']","['0', '']","['20,843', '']","['0', '']","['800', '']","['0', '']","['18,384', '']","['0', '']","['0', '']","['25,400', '']","['0', '']","['0', '']","['0', '']"
12863,r277,Massachusetts -> Public -> Framingham State U.,Massachusetts,Public,Framingham State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r278,"Massachusetts -> Public -> U. Massachusetts, Amherst",Massachusetts,Public,"U. Massachusetts, Amherst",3,"['1,450', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,450', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r279,"Massachusetts -> Public -> U. Massachusetts, Boston",Massachusetts,Public,"U. Massachusetts, Boston",3,"['3,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r280,"Massachusetts -> Public -> U. Massachusetts, Dartmouth",Massachusetts,Public,"U. Massachusetts, Dartmouth",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r281,"Massachusetts -> Public -> U. Massachusetts, Lowell",Massachusetts,Public,"U. Massachusetts, Lowell",3,"['30,800', '']","['0', '']","['0', '']","['0', '']","['800', '']","['0', '']","['4,600', '']","['0', '']","['0', '']","['25,400', '']","['0', '']","['0', '']","['0', '']"
12863,r282,"Massachusetts -> Public -> U. Massachusetts, Medical School",Massachusetts,Public,"U. Massachusetts, Medical School",3,"['29,677', '']","['0', '']","['20,843', '']","['0', '']","['0', '']","['0', '']","['8,834', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r283,Massachusetts -> Private,Massachusetts,Private,,2,"['651,549', '']","['30,150', '']","['339,343', '']","['8,619', '']","['110,460', '']","['18,376', '']","['10,419', '']","['1,755', '']","['0', '']","['116,390', '']","['10,248', '']","['4,789', '']","['1,000', '']"
12863,r284,Massachusetts -> Private -> Amherst C.,Massachusetts,Private,Amherst C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12863,r285,Massachusetts -> Private -> Boston C.,Massachusetts,Private,Boston C.,3,"['4,271', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,000', '']","['0', '']","['0', '']","['0', '']","['2,070', '']","['1,201', '']","['0', '']","['0', '']"
12863,r286,Massachusetts -> Private -> Boston U.,Massachusetts,Private,Boston U.,3,"['1,249', '']","['0', '']","['299', '']","['0', '']","['468', '']","['0', '']","['483', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
