table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_usda_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
7996,r116,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,115,"['1,001', '']","['0', '']","['0', '']","['818', '']","['0', '']","['30', '']","['0', '']","['153', '']","['0', '']","['0', '']","['0', '']"
7996,r117,All institutions -> Portland State U.,All institutions,Portland State U.,2,116,"['992', '']","['0', '']","['84', '']","['631', '']","['0', '']","['0', '']","['0', '']","['180', '']","['0', '']","['97', '']","['0', '']"
7996,r118,All institutions -> Boise State U.,All institutions,Boise State U.,2,117,"['978', '']","['0', '']","['27', '']","['824', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['106', '']","['21', '']"
7996,r119,All institutions -> New York U.,All institutions,New York U.,2,118,"['905', '']","['0', '']","['0', '']","['905', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r120,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,119,"['904', '']","['0', '']","['0', '']","['904', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r121,All institutions -> U. Utah,All institutions,U. Utah,2,120,"['879', '']","['0', '']","['26', '']","['470', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['325', '']","['58', '']"
7996,r122,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,120,"['879', '']","['0', '']","['0', '']","['462', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['417', '']","['0', '']"
7996,r123,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,122,"['876', '']","['0', '']","['876', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r124,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,123,"['851', '']","['0', '']","['0', '']","['722', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['129', '']"
7996,r125,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,124,"['843', '']","['0', '']","['24', '']","['189', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['630', '']","['0', '']"
7996,r126,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,124,"['843', '']","['0', '']","['27', '']","['489', '']","['0', '']","['0', '']","['0', '']","['244', '']","['0', '']","['83', '']","['0', '']"
7996,r127,All institutions -> Florida State U.,All institutions,Florida State U.,2,126,"['840', '']","['0', '']","['94', '']","['664', '']","['0', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r128,All institutions -> American Samoa Community C.,All institutions,American Samoa Community C.,2,127,"['815', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['815', '']","['0', '']","['0', '']","['0', '']"
7996,r129,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,128,"['807', '']","['0', '']","['0', '']","['764', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['17', '']","['0', '']"
7996,r130,All institutions -> U. South Florida<sup>c</sup>,All institutions,U. South Florida<sup>c</sup>,2,129,"['786', '']","['0', '']","['22', '']","['272', '']","['0', '']","['0', '']","['0', '']","['341', '']","['0', '']","['94', '']","['57', '']"
7996,r131,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,130,"['757', '']","['9', '']","['0', '']","['700', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']"
7996,r132,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,130,"['757', '']","['0', '']","['57', '']","['700', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r133,All institutions -> Princeton U.,All institutions,Princeton U.,2,132,"['752', '']","['0', '']","['641', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['111', '']","['0', '']"
7996,r134,All institutions -> U. Iowa,All institutions,U. Iowa,2,133,"['740', '']","['0', '']","['0', '']","['384', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['308', '']","['45', '']"
7996,r135,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,134,"['725', '']","['0', '']","['0', '']","['659', '']","['13', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']"
7996,r136,All institutions -> U. Oregon,All institutions,U. Oregon,2,135,"['722', '']","['0', '']","['0', '']","['505', '']","['0', '']","['0', '']","['10', '']","['128', '']","['0', '']","['0', '']","['79', '']"
7996,r137,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,136,"['684', '']","['0', '']","['6', '']","['299', '']","['0', '']","['0', '']","['0', '']","['379', '']","['0', '']","['0', '']","['0', '']"
7996,r138,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,137,"['674', '']","['0', '']","['0', '']","['530', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['129', '']"
7996,r139,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,138,"['669', '']","['13', '']","['0', '']","['298', '']","['0', '']","['25', '']","['0', '']","['45', '']","['0', '']","['142', '']","['146', '']"
7996,r140,All institutions -> Texas State U.,All institutions,Texas State U.,2,139,"['657', '']","['0', '']","['0', '']","['430', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']","['128', '']","['85', '']"
7996,r141,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,140,"['654', '']","['0', '']","['0', '']","['654', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r142,All institutions -> Chapman U.,All institutions,Chapman U.,2,141,"['642', '']","['0', '']","['12', '']","['630', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r143,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,142,"['639', '']","['0', '']","['46', '']","['461', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['132', '']","['0', '']"
7996,r144,All institutions -> Yale U.,All institutions,Yale U.,2,143,"['633', '']","['0', '']","['0', '']","['633', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r145,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,144,"['628', '']","['0', '']","['0', '']","['589', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']"
7996,r146,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,145,"['595', '']","['162', '']","['0', '']","['96', '']","['0', '']","['0', '']","['0', '']","['166', '']","['0', '']","['165', '']","['6', '']"
7996,r147,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,146,"['583', '']","['0', '']","['0', '']","['575', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']"
7996,r148,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,147,"['571', '']","['0', '']","['0', '']","['454', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['117', '']","['0', '']"
7996,r149,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,148,"['554', '']","['17', '']","['0', '']","['120', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['92', '']","['325', '']"
7996,r150,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,149,"['534', '']","['0', '']","['406', '']","['128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r151,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,150,"['533', '']","['0', '']","['190', '']","['343', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r152,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,151,"['532', '']","['0', '']","['0', '']","['532', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r153,All institutions -> Duke U.,All institutions,Duke U.,2,152,"['512', '']","['11', '']","['59', '']","['231', '']","['0', '']","['0', '']","['0', '']","['112', '']","['0', '']","['96', '']","['3', '']"
7996,r154,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,153,"['500', '']","['0', '']","['0', '']","['350', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['150', '']"
7996,r155,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,154,"['495', '']","['0', '']","['0', '']","['495', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r156,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,155,"['489', '']","['0', '']","['0', '']","['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['413', '']"
7996,r157,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,156,"['481', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['453', '']","['28', '']"
7996,r158,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,157,"['461', '']","['0', '']","['260', '']","['167', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['31', '']","['0', '']"
7996,r159,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,158,"['460', '']","['0', '']","['37', '']","['311', '']","['0', '']","['112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r160,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,159,"['454', '']","['0', '']","['51', '']","['61', '']","['0', '']","['40', '']","['0', '']","['36', '']","['0', '']","['266', '']","['0', '']"
7996,r161,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,160,"['450', '']","['0', '']","['4', '']","['314', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['132', '']"
7996,r162,All institutions -> Ohio U.,All institutions,Ohio U.,2,161,"['444', '']","['0', '']","['0', '']","['51', '']","['0', '']","['375', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']"
7996,r163,All institutions -> Stanford U.,All institutions,Stanford U.,2,161,"['444', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['81', '']","['0', '']","['356', '']","['0', '']"
7996,r164,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,163,"['429', '']","['48', '']","['0', '']","['321', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']"
7996,r165,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,164,"['424', '']","['0', '']","['0', '']","['334', '']","['0', '']","['0', '']","['0', '']","['49', '']","['41', '']","['0', '']","['0', '']"
7996,r166,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,165,"['412', '']","['0', '']","['290', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r167,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,166,"['409', '']","['0', '']","['0', '']","['409', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r168,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,167,"['404', '']","['214', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['190', '']","['0', '']"
7996,r169,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,167,"['404', '']","['0', '']","['0', '']","['404', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r170,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,169,"['400', '']","['0', '']","['175', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['174', '']","['0', '']"
7996,r171,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,170,"['395', '']","['0', '']","['0', '']","['362', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']"
7996,r172,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,171,"['391', '']","['0', '']","['0', '']","['391', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r173,All institutions -> Boston U.,All institutions,Boston U.,2,172,"['389', '']","['0', '']","['222', '']","['158', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']"
7996,r174,All institutions -> U. Kansas,All institutions,U. Kansas,2,173,"['377', '']","['93', '']","['0', '']","['121', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['163', '']","['0', '']"
7996,r175,All institutions -> Long Island U.,All institutions,Long Island U.,2,174,"['372', '']","['0', '']","['0', '']","['372', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r176,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,175,"['365', '']","['0', '']","['9', '']","['223', '']","['0', '']","['0', '']","['0', '']","['133', '']","['0', '']","['0', '']","['0', '']"
7996,r177,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,176,"['342', '']","['0', '']","['117', '']","['225', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r178,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,177,"['307', '']","['0', '']","['0', '']","['85', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['222', '']","['0', '']"
7996,r179,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,178,"['306', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['206', '']","['0', '']","['73', '']","['0', '']"
7996,r180,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,179,"['301', '']","['0', '']","['0', '']","['219', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['78', '']","['4', '']"
7996,r181,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,179,"['301', '']","['21', '']","['0', '']","['0', '']","['138', '']","['0', '']","['0', '']","['0', '']","['0', '']","['142', '']","['0', '']"
7996,r182,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,181,"['296', '']","['0', '']","['18', '']","['275', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']"
7996,r183,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,182,"['295', '']","['0', '']","['12', '']","['128', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['106', '']","['0', '']"
7996,r184,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,183,"['292', '']","['0', '']","['71', '']","['120', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['101', '']","['0', '']"
7996,r185,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,184,"['289', '']","['0', '']","['0', '']","['172', '']","['0', '']","['101', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']"
7996,r186,All institutions -> Wright State U.,All institutions,Wright State U.,2,185,"['284', '']","['0', '']","['0', '']","['284', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r187,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,186,"['280', '']","['0', '']","['5', '']","['224', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r188,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,187,"['275', '']","['0', '']","['0', '']","['175', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['100', '']","['0', '']"
7996,r189,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,188,"['272', '']","['0', '']","['0', '']","['272', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r190,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,189,"['267', '']","['0', '']","['0', '']","['209', '']","['0', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']"
7996,r191,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,190,"['260', '']","['0', '']","['0', '']","['113', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['147', '']","['0', '']"
7996,r192,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,191,"['259', '']","['57', '']","['0', '']","['200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
7996,r193,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,192,"['253', '']","['0', '']","['0', '']","['211', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']","['3', '']","['0', '']"
7996,r194,All institutions -> William & Mary,All institutions,William & Mary,2,192,"['253', '']","['0', '']","['253', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r195,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,194,"['243', '']","['0', '']","['0', '']","['0', '']","['0', '']","['86', '']","['0', '']","['0', '']","['0', '']","['157', '']","['0', '']"
7996,r196,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,195,"['236', '']","['215', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']"
7996,r197,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,195,"['236', '']","['0', '']","['0', '']","['236', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r198,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,197,"['235', 'i']","['0', 'i']","['219', 'i']","['16', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7996,r199,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,197,"['235', '']","['0', '']","['0', '']","['235', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r200,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,199,"['232', '']","['94', '']","['0', '']","['136', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']"
7996,r201,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,200,"['227', 'i']","['1', 'i']","['0', 'i']","['203', 'i']","['1', 'i']","['1', 'i']","['2', 'i']","['4', 'i']","['0', 'i']","['7', 'i']","['8', 'i']"
7996,r202,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,201,"['225', '']","['0', '']","['0', '']","['10', '']","['63', '']","['0', '']","['0', '']","['0', '']","['0', '']","['141', '']","['11', '']"
7996,r203,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,202,"['221', '']","['0', '']","['0', '']","['162', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']"
7996,r204,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,203,"['217', '']","['0', '']","['88', '']","['88', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['18', '']","['0', '']"
7996,r205,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,204,"['216', '']","['0', '']","['0', '']","['216', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r206,All institutions -> Emory U.,All institutions,Emory U.,2,205,"['215', '']","['0', '']","['44', '']","['171', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r207,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,206,"['214', '']","['0', '']","['0', '']","['214', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r208,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,207,"['211', '']","['0', '']","['0', '']","['211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r209,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,208,"['209', '']","['0', '']","['0', '']","['188', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']"
7996,r210,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,209,"['204', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['204', '']","['0', '']"
7996,r211,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,210,"['194', '']","['0', '']","['0', '']","['194', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r212,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,211,"['176', '']","['0', '']","['0', '']","['176', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r213,All institutions -> Harvard U.,All institutions,Harvard U.,2,212,"['175', '']","['0', '']","['51', '']","['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r214,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,212,"['175', '']","['0', '']","['175', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r215,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,214,"['174', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['154', '']","['0', '']","['0', '']","['0', '']"
7996,r216,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,215,"['172', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['172', '']"
7996,r217,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,216,"['168', '']","['0', '']","['0', '']","['168', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r218,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,216,"['168', '']","['0', '']","['0', '']","['165', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']"
7996,r219,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,218,"['167', '']","['0', '']","['0', '']","['87', '']","['0', '']","['0', '']","['0', '']","['80', '']","['0', '']","['0', '']","['0', '']"
7996,r220,All institutions -> American U.,All institutions,American U.,2,219,"['165', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['146', '']","['0', '']","['0', '']"
7996,r221,All institutions -> George Mason U.,All institutions,George Mason U.,2,220,"['160', '']","['0', '']","['76', '']","['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r222,All institutions -> Clark U.,All institutions,Clark U.,2,221,"['158', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['156', '']","['0', '']","['0', '']","['0', '']"
7996,r223,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,222,"['156', '']","['0', '']","['0', '']","['156', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r224,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,223,"['154', '']","['8', '']","['68', '']","['5', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['16', '']","['46', '']"
7996,r225,All institutions -> U. Richmond,All institutions,U. Richmond,2,224,"['153', '']","['0', '']","['0', '']","['153', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r226,All institutions -> Stockton U.,All institutions,Stockton U.,2,225,"['152', '']","['0', '']","['0', '']","['152', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r227,All institutions -> Marquette U.,All institutions,Marquette U.,2,226,"['148', '']","['0', '']","['0', '']","['88', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['60', '']","['0', '']"
7996,r228,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,227,"['147', '']","['0', '']","['0', '']","['147', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r229,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,228,"['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['141', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
7996,r230,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,229,"['143', '']","['0', '']","['0', '']","['143', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r231,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,229,"['143', '']","['0', '']","['126', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r232,All institutions -> George Washington U.,All institutions,George Washington U.,2,231,"['141', '']","['15', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['81', '']","['19', '']"
7996,r233,All institutions -> Troy U.,All institutions,Troy U.,2,232,"['139', '']","['0', '']","['0', '']","['139', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r234,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,233,"['138', '']","['0', '']","['0', '']","['138', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r235,"All institutions -> U. Hawaii, Maui C.",All institutions,"U. Hawaii, Maui C.",2,233,"['138', '']","['0', '']","['138', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r236,All institutions -> U. Rochester,All institutions,U. Rochester,2,233,"['138', '']","['0', '']","['0', '']","['138', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r237,All institutions -> Barnard C.,All institutions,Barnard C.,2,236,"['135', '']","['0', '']","['0', '']","['135', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r238,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,236,"['135', '']","['0', '']","['0', '']","['0', '']","['0', '']","['135', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7996,r239,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,238,"['133', '']","['0', '']","['81', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']"
