table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019,field_2020_all_life_sciences,field_2020_agricultural_sciences,field_2020_biological_and_biomedical_sciences,field_2020_health_sciences,field_2020_natural_resources_and_conservation,field_2020_life_sciences_nec
5424,r120,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,119,"['34,509', '']","['34,641', '']","['36,775', '']","['36,163', '']","['10,229', '']","['15,754', '']","['6,464', '']","['3,689', '']","['27', '']"
5424,r121,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,120,"['32,818', '']","['34,958', '']","['33,247', '']","['35,718', '']","['142', '']","['24,615', '']","['10,882', '']","['0', '']","['79', '']"
5424,r122,All institutions -> U. Delaware,All institutions,U. Delaware,2,121,"['32,768', '']","['26,620', '']","['30,421', '']","['34,456', '']","['8,759', '']","['4,094', '']","['21,603', '']","['0', '']","['0', '']"
5424,r123,All institutions -> Florida State U.,All institutions,Florida State U.,2,122,"['20,198', '']","['25,178', '']","['31,905', '']","['34,311', '']","['170', '']","['12,479', '']","['19,862', '']","['907', '']","['893', '']"
5424,r124,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,123,"['28,310', '']","['30,829', '']","['31,278', '']","['33,564', '']","['4,101', '']","['18,123', '']","['8,277', '']","['2,235', '']","['828', '']"
5424,r125,All institutions -> U. Idaho,All institutions,U. Idaho,2,124,"['26,700', '']","['27,029', '']","['30,467', '']","['33,427', '']","['13,218', '']","['17,044', '']","['93', '']","['3,010', '']","['62', '']"
5424,r126,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,125,"['26,881', '']","['27,955', '']","['33,739', '']","['33,155', '']","['11,916', '']","['14,059', '']","['7,076', '']","['104', '']","['0', '']"
5424,r127,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,126,"['27,543', '']","['26,988', '']","['31,290', '']","['31,381', '']","['0', '']","['16,359', '']","['14,392', '']","['0', '']","['630', '']"
5424,r128,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,127,"['28,555', '']","['23,848', '']","['29,891', '']","['31,367', '']","['8,337', '']","['13,246', '']","['2,026', '']","['7,748', '']","['10', '']"
5424,r129,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,128,"['10,044', '']","['10,634', '']","['11,210', '']","['30,983', '']","['10,737', '']","['10,968', '']","['4,173', '']","['5,105', '']","['0', '']"
5424,r130,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,129,"['27,437', '']","['32,492', '']","['27,400', '']","['30,725', '']","['7,826', '']","['7,420', '']","['9,845', '']","['5,634', '']","['0', '']"
5424,r131,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,130,"['21,548', '']","['24,809', '']","['24,883', '']","['29,821', '']","['13,856', '']","['5,918', '']","['1,657', '']","['434', '']","['7,956', '']"
5424,r132,All institutions -> U. Oregon,All institutions,U. Oregon,2,131,"['28,384', '']","['26,484', '']","['29,759', '']","['29,342', '']","['0', '']","['28,932', '']","['4', '']","['406', '']","['0', '']"
5424,r133,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,132,"['24,870', '']","['25,030', '']","['30,144', '']","['29,211', '']","['0', '']","['13,489', '']","['15,722', '']","['0', '']","['0', '']"
5424,r134,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,133,"['29,869', '']","['30,597', '']","['34,541', '']","['26,897', '']","['0', '']","['0', '']","['26,897', '']","['0', '']","['0', '']"
5424,r135,"All institutions -> SUNY, Downstate Medical Center",All institutions,"SUNY, Downstate Medical Center",2,134,"['22,496', '']","['26,302', '']","['26,914', '']","['26,454', '']","['0', '']","['26,171', '']","['283', '']","['0', '']","['0', '']"
5424,r136,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,135,"['26,368', '']","['27,188', '']","['26,489', '']","['25,461', '']","['0', '']","['6,661', '']","['18,800', '']","['0', '']","['0', '']"
5424,r137,All institutions -> Utah State U.,All institutions,Utah State U.,2,136,"['28,177', '']","['25,380', '']","['27,195', '']","['24,904', '']","['13,973', '']","['1,868', '']","['1,877', '']","['7,186', '']","['0', '']"
5424,r138,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,137,"['18,043', '']","['16,929', '']","['22,912', '']","['24,039', '']","['470', '']","['15,010', '']","['3,702', '']","['3,961', '']","['896', '']"
5424,r139,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,138,"['19,991', '']","['20,391', '']","['22,028', '']","['23,940', '']","['0', '']","['10,783', '']","['13,081', '']","['0', '']","['76', '']"
5424,r140,All institutions -> Florida International U.,All institutions,Florida International U.,2,139,"['21,264', '']","['21,098', '']","['21,908', '']","['23,279', '']","['76', '']","['19,181', '']","['2,603', '']","['1,419', '']","['0', '']"
5424,r141,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,140,"['11,347', '']","['16,020', '']","['15,691', '']","['22,969', '']","['0', '']","['9,186', '']","['13,779', '']","['0', '']","['4', '']"
5424,r142,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,141,"['28,792', '']","['24,326', '']","['22,461', '']","['22,500', '']","['0', '']","['0', '']","['22,500', '']","['0', '']","['0', '']"
5424,r143,All institutions -> Clemson U.,All institutions,Clemson U.,2,142,"['18,867', '']","['17,577', '']","['18,084', '']","['21,908', '']","['6,920', '']","['8,494', '']","['1,847', '']","['0', '']","['4,647', '']"
5424,r144,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,143,"['23,702', '']","['19,117', '']","['19,823', '']","['21,616', '']","['0', '']","['20,298', '']","['1,318', '']","['0', '']","['0', '']"
5424,r145,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,144,"['21,028', '']","['19,379', '']","['20,625', '']","['21,189', '']","['0', '']","['11,042', '']","['9,898', '']","['249', '']","['0', '']"
5424,r146,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,145,"['17,620', '']","['17,752', '']","['18,557', '']","['21,040', '']","['1,970', '']","['15,256', '']","['2,339', '']","['0', '']","['1,475', '']"
5424,r147,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,146,"['18,037', '']","['18,944', '']","['18,983', '']","['20,238', '']","['0', '']","['12,023', '']","['4,591', '']","['0', '']","['3,624', '']"
5424,r148,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,147,"['7,479', '']","['11,620', '']","['18,209', '']","['19,960', '']","['122', '']","['11,539', '']","['8,299', '']","['0', '']","['0', '']"
5424,r149,All institutions -> U. Maine,All institutions,U. Maine,2,148,"['10,966', '']","['17,333', '']","['18,122', '']","['19,256', '']","['8,993', '']","['4,992', '']","['0', '']","['5,271', '']","['0', '']"
5424,r150,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,149,"['13,108', '']","['14,285', '']","['18,259', '']","['18,538', '']","['0', '']","['18,538', '']","['0', '']","['0', '']","['0', '']"
5424,r151,All institutions -> U. Houston,All institutions,U. Houston,2,150,"['14,326', '']","['14,971', '']","['18,470', '']","['18,438', '']","['29', '']","['7,235', '']","['10,906', '']","['255', '']","['13', '']"
5424,r152,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,151,"['17,628', '']","['15,164', '']","['18,275', '']","['18,174', '']","['8,004', '']","['61', '']","['7,301', '']","['317', '']","['2,491', '']"
5424,r153,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,152,"['17,804', '']","['18,207', '']","['17,380', '']","['17,865', '']","['5,779', '']","['7,699', '']","['1,106', '']","['3,281', '']","['0', '']"
5424,r154,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,153,"['16,384', '']","['17,948', '']","['17,721', '']","['17,605', '']","['8,702', '']","['2,235', '']","['5,142', '']","['1,526', '']","['0', '']"
5424,r155,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,154,"['12,649', '']","['13,510', '']","['15,987', '']","['17,602', '']","['7,856', '']","['8,253', '']","['397', '']","['11', '']","['1,085', '']"
5424,r156,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,155,"['15,192', '']","['15,790', 'i']","['16,909', 'i']","['17,457', 'i']","['0', 'i']","['9,105', 'i']","['8,352', 'i']","['0', 'i']","['0', 'i']"
5424,r157,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,156,"['16,359', '']","['15,431', '']","['15,946', '']","['16,914', '']","['159', '']","['16,755', '']","['0', '']","['0', '']","['0', '']"
5424,r158,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,157,"['19,754', '']","['23,231', '']","['21,808', '']","['16,887', '']","['12,139', '']","['2,880', '']","['821', '']","['1,047', '']","['0', '']"
5424,r159,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,158,"['18,512', '']","['18,857', '']","['22,888', '']","['16,767', '']","['9,950', '']","['1,813', '']","['1,596', '']","['1,971', '']","['1,437', '']"
5424,r160,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,159,"['8,237', '']","['10,606', '']","['13,916', '']","['16,603', '']","['0', '']","['3,035', '']","['13,568', '']","['0', '']","['0', '']"
5424,r161,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,160,"['14,068', '']","['14,405', '']","['13,647', '']","['15,954', '']","['0', '']","['8,147', '']","['7,807', '']","['0', '']","['0', '']"
5424,r162,All institutions -> Howard U.,All institutions,Howard U.,2,161,"['18,735', '']","['18,013', '']","['16,333', '']","['15,752', '']","['0', '']","['1,798', '']","['12,922', '']","['0', '']","['1,032', '']"
5424,r163,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,162,"['21,209', '']","['21,356', '']","['19,408', '']","['15,748', '']","['0', '']","['6,821', '']","['8,927', '']","['0', '']","['0', '']"
5424,r164,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,163,"['16,650', '']","['16,474', '']","['16,844', '']","['15,009', '']","['0', '']","['6,374', '']","['8,423', '']","['212', '']","['0', '']"
5424,r165,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,164,"['14,184', '']","['23,006', '']","['19,806', '']","['14,836', '']","['0', '']","['1,109', '']","['13,727', '']","['0', '']","['0', '']"
5424,r166,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,165,"['9,530', '']","['13,165', '']","['12,545', '']","['14,582', '']","['65', '']","['8,177', '']","['5,767', '']","['120', '']","['453', '']"
5424,r167,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,166,"['17,239', '']","['14,540', '']","['10,218', '']","['14,391', '']","['1,823', '']","['10,426', '']","['431', '']","['1,711', '']","['0', '']"
5424,r168,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,167,"['9,870', '']","['11,036', '']","['11,466', '']","['13,481', '']","['0', '']","['10,063', '']","['3,418', '']","['0', '']","['0', '']"
5424,r169,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,168,"['8,229', '']","['6,419', '']","['10,630', '']","['13,054', '']","['0', '']","['3,943', '']","['9,111', '']","['0', '']","['0', '']"
5424,r170,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,169,"['8,995', '']","['7,477', '']","['11,262', '']","['12,977', '']","['0', '']","['9,477', '']","['3,500', '']","['0', '']","['0', '']"
5424,r171,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,170,"['11,040', '']","['10,243', '']","['11,827', '']","['12,940', '']","['0', '']","['12,263', '']","['677', '']","['0', '']","['0', '']"
5424,r172,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,171,"['16,536', '']","['16,706', '']","['16,345', '']","['12,927', '']","['0', '']","['12,288', '']","['0', '']","['639', '']","['0', '']"
5424,r173,All institutions -> U. Toledo,All institutions,U. Toledo,2,172,"['10,584', '']","['11,602', '']","['13,213', '']","['12,830', '']","['19', '']","['2,730', '']","['9,989', '']","['0', '']","['92', '']"
5424,r174,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,173,"['15,613', '']","['14,515', '']","['16,443', '']","['12,573', '']","['0', '']","['12,573', '']","['0', '']","['0', '']","['0', '']"
5424,r175,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,174,"['ne', '']","['8,817', '']","['11,875', '']","['12,521', '']","['1,674', '']","['9,514', '']","['1,333', '']","['0', '']","['0', '']"
5424,r176,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,175,"['9,347', '']","['9,773', '']","['12,382', '']","['12,296', '']","['9', '']","['1,150', '']","['11,137', '']","['0', '']","['0', '']"
5424,r177,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,176,"['11,591', '']","['10,329', '']","['12,364', '']","['12,175', '']","['0', '']","['41', '']","['11,871', '']","['0', '']","['263', '']"
5424,r178,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,177,"['9,000', 'i']","['8,141', 'i']","['11,061', 'i']","['12,106', '']","['0', '']","['4,316', '']","['3,010', '']","['0', '']","['4,780', '']"
5424,r179,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,178,"['7,260', '']","['8,368', '']","['9,805', '']","['11,548', '']","['0', '']","['5,851', '']","['5,576', '']","['0', '']","['121', '']"
5424,r180,All institutions -> Portland State U.,All institutions,Portland State U.,2,179,"['9,227', '']","['10,857', '']","['12,530', '']","['11,523', '']","['38', '']","['7,166', '']","['2,097', '']","['2,222', '']","['0', '']"
5424,r181,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,180,"['7,055', '']","['9,235', '']","['12,185', '']","['11,452', '']","['0', '']","['9,794', '']","['1,658', '']","['0', '']","['0', '']"
5424,r182,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,181,"['7,108', '']","['6,386', '']","['8,339', '']","['11,228', '']","['0', '']","['0', '']","['11,228', '']","['0', '']","['0', '']"
5424,r183,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,182,"['11,737', '']","['11,043', '']","['13,259', '']","['11,155', '']","['0', '']","['11,155', '']","['0', '']","['0', '']","['0', '']"
5424,r184,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,183,"['7,624', '']","['7,668', '']","['9,452', '']","['11,087', '']","['67', '']","['6,357', '']","['3,380', '']","['0', '']","['1,283', '']"
5424,r185,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,184,"['8,482', '']","['8,553', '']","['12,135', '']","['10,733', '']","['0', '']","['9,925', '']","['808', '']","['0', '']","['0', '']"
5424,r186,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,185,"['9,994', '']","['9,634', '']","['10,029', '']","['10,649', '']","['0', '']","['7,209', '']","['3,274', '']","['0', '']","['166', '']"
5424,r187,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,186,"['12,990', '']","['12,056', '']","['12,223', '']","['10,414', '']","['0', '']","['8,015', '']","['2,007', '']","['392', '']","['0', '']"
5424,r188,All institutions -> Marshall U.,All institutions,Marshall U.,2,187,"['7,854', '']","['7,953', '']","['8,481', '']","['10,082', '']","['0', '']","['1,964', '']","['8,118', '']","['0', '']","['0', '']"
5424,r189,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,188,"['9,570', '']","['9,252', '']","['9,580', '']","['9,899', '']","['3,684', '']","['2,290', '']","['3,925', '']","['0', '']","['0', '']"
5424,r190,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,189,"['14,461', '']","['10,198', '']","['10,427', '']","['9,863', '']","['0', '']","['0', '']","['9,863', '']","['0', '']","['0', '']"
5424,r191,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,190,"['9,052', '']","['10,007', '']","['9,660', '']","['9,733', '']","['0', '']","['9,131', '']","['504', '']","['0', '']","['98', '']"
5424,r192,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,191,"['6,876', '']","['7,061', '']","['9,677', '']","['9,523', '']","['427', '']","['8,344', '']","['493', '']","['0', '']","['259', '']"
5424,r193,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,192,"['8,129', '']","['8,502', '']","['9,569', '']","['9,378', '']","['0', '']","['1,054', '']","['8,321', '']","['0', '']","['3', '']"
5424,r194,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,193,"['7,745', '']","['7,900', '']","['8,950', '']","['9,325', 'i']","['0', 'i']","['8,988', 'i']","['98', 'i']","['152', 'i']","['87', 'i']"
5424,r195,All institutions -> George Mason U.,All institutions,George Mason U.,2,194,"['11,814', '']","['11,332', '']","['9,658', '']","['8,803', '']","['73', '']","['5,178', '']","['3,326', '']","['196', '']","['30', '']"
5424,r196,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,195,"['2,419', '']","['3,491', '']","['9,297', '']","['8,644', '']","['473', '']","['7,913', '']","['142', '']","['0', '']","['116', '']"
5424,r197,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,196,"['9,356', '']","['9,514', '']","['10,066', '']","['8,605', '']","['682', '']","['7,375', '']","['487', '']","['0', '']","['61', '']"
5424,r198,All institutions -> Rice U.,All institutions,Rice U.,2,197,"['7,686', '']","['7,813', '']","['8,245', '']","['8,540', '']","['0', '']","['8,540', '']","['0', '']","['0', '']","['0', '']"
5424,r199,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,198,"['8,126', '']","['6,946', '']","['8,139', '']","['8,480', 'i']","['3,557', 'i']","['4,746', 'i']","['177', 'i']","['0', 'i']","['0', 'i']"
5424,r200,All institutions -> Langston U.,All institutions,Langston U.,2,199,"['7,921', 'i']","['7,111', 'i']","['6,300', '']","['8,473', '']","['5,245', '']","['1,650', '']","['1,578', '']","['0', '']","['0', '']"
5424,r201,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,200,"['8,794', '']","['9,203', '']","['8,765', '']","['8,421', '']","['0', '']","['7,651', '']","['770', '']","['0', '']","['0', '']"
5424,r202,All institutions -> Wright State U.,All institutions,Wright State U.,2,201,"['9,035', '']","['9,512', '']","['9,735', '']","['8,029', '']","['0', '']","['4,918', '']","['3,109', '']","['0', '']","['2', '']"
5424,r203,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,202,"['5,792', '']","['6,438', 'i']","['7,084', 'i']","['7,732', '']","['0', '']","['7,732', '']","['0', '']","['0', '']","['0', '']"
5424,r204,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,203,"['8,700', '']","['6,954', '']","['5,847', '']","['7,681', '']","['0', '']","['7,681', '']","['0', '']","['0', '']","['0', '']"
5424,r205,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,204,"['2,328', '']","['2,409', '']","['5,586', '']","['7,558', '']","['0', '']","['2,515', '']","['5,042', '']","['1', '']","['0', '']"
5424,r206,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,205,"['na', '']","['3,757', '']","['3,933', '']","['7,444', '']","['154', '']","['688', '']","['6,602', '']","['0', '']","['0', '']"
5424,r207,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,206,"['7,979', '']","['7,147', '']","['8,649', '']","['7,403', '']","['1,123', '']","['2,225', '']","['3,852', '']","['22', '']","['181', '']"
5424,r208,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,207,"['4,765', '']","['6,110', '']","['6,662', '']","['7,241', '']","['0', '']","['6,633', '']","['608', '']","['0', '']","['0', '']"
5424,r209,All institutions -> Boston C.,All institutions,Boston C.,2,208,"['11,429', '']","['10,440', '']","['11,274', '']","['7,119', '']","['0', '']","['6,057', '']","['1,062', '']","['0', '']","['0', '']"
5424,r210,All institutions -> Boise State U.,All institutions,Boise State U.,2,209,"['6,149', '']","['5,847', '']","['6,384', '']","['7,021', '']","['248', '']","['5,371', '']","['867', '']","['535', '']","['0', '']"
5424,r211,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,210,"['9,141', '']","['7,924', '']","['7,118', '']","['6,945', '']","['3,287', '']","['1,455', '']","['0', '']","['2,203', '']","['0', '']"
5424,r212,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,211,"['4,648', '']","['4,648', '']","['6,703', '']","['6,837', '']","['5,084', '']","['1,753', '']","['0', '']","['0', '']","['0', '']"
5424,r213,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,212,"['6,350', '']","['5,771', '']","['6,664', '']","['6,831', '']","['604', '']","['3,064', '']","['0', '']","['3,163', '']","['0', '']"
5424,r214,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,213,"['5,329', '']","['5,827', '']","['7,011', '']","['6,785', '']","['2', '']","['4,219', '']","['2,564', '']","['0', '']","['0', '']"
5424,r215,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,214,"['6,352', '']","['6,778', '']","['6,743', '']","['6,694', '']","['4,862', '']","['1,376', '']","['44', '']","['22', '']","['390', '']"
5424,r216,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,215,"['5,484', '']","['6,581', '']","['8,027', '']","['6,664', '']","['0', '']","['6,362', '']","['302', '']","['0', '']","['0', '']"
5424,r217,All institutions -> U. Guam,All institutions,U. Guam,2,216,"['5,378', '']","['5,841', '']","['6,201', '']","['6,625', '']","['1,428', '']","['205', '']","['2,034', '']","['2,958', '']","['0', '']"
5424,r218,All institutions -> Rowan U.,All institutions,Rowan U.,2,217,"['4,192', '']","['5,347', '']","['6,069', '']","['6,151', '']","['0', '']","['2,705', '']","['3,446', '']","['0', '']","['0', '']"
5424,r219,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,218,"['9,333', '']","['9,146', '']","['8,079', '']","['5,976', '']","['2,140', '']","['1,554', '']","['1,157', '']","['1,125', '']","['0', '']"
5424,r220,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,219,"['4,291', '']","['4,317', '']","['5,248', '']","['5,908', '']","['4,753', '']","['1,120', '']","['0', '']","['35', '']","['0', '']"
5424,r221,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,220,"['4,556', '']","['6,873', '']","['8,003', '']","['5,850', '']","['588', '']","['1,261', '']","['0', '']","['3,946', '']","['55', '']"
5424,r222,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,221,"['4,700', '']","['6,478', '']","['8,190', '']","['5,678', '']","['252', '']","['2,980', '']","['0', '']","['0', '']","['2,446', '']"
5424,r223,All institutions -> Creighton U.,All institutions,Creighton U.,2,222,"['6,109', 'i']","['4,250', 'i']","['6,159', 'i']","['5,651', 'i']","['0', 'i']","['2,430', 'i']","['3,209', 'i']","['12', 'i']","['0', 'i']"
5424,r224,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,223,"['2,503', '']","['3,311', '']","['4,503', '']","['5,581', '']","['0', '']","['2,489', '']","['3,092', '']","['0', '']","['0', '']"
5424,r225,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,224,"['5,373', '']","['3,351', '']","['3,958', '']","['5,303', '']","['0', '']","['5,050', '']","['253', '']","['0', '']","['0', '']"
5424,r226,All institutions -> Marquette U.,All institutions,Marquette U.,2,225,"['4,948', '']","['5,377', '']","['6,572', '']","['5,298', '']","['84', '']","['3,443', '']","['1,771', '']","['0', '']","['0', '']"
5424,r227,All institutions -> Ohio U.,All institutions,Ohio U.,2,226,"['4,668', '']","['3,725', '']","['4,619', '']","['5,296', '']","['0', '']","['2,603', '']","['2,501', '']","['0', '']","['192', '']"
5424,r228,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,227,"['5,492', '']","['4,968', '']","['5,363', '']","['5,164', '']","['4,615', '']","['369', '']","['48', '']","['132', '']","['0', '']"
5424,r229,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,228,"['5,571', '']","['4,930', '']","['5,223', '']","['5,108', '']","['86', '']","['3,734', '']","['647', '']","['641', '']","['0', '']"
5424,r230,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,229,"['4,103', '']","['4,212', '']","['5,771', '']","['5,045', '']","['0', '']","['3,013', '']","['2,032', '']","['0', '']","['0', '']"
5424,r231,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,230,"['5,756', '']","['5,172', '']","['6,199', '']","['4,978', '']","['1,934', '']","['1,723', '']","['570', '']","['751', '']","['0', '']"
5424,r232,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,231,"['4,238', '']","['3,648', '']","['3,243', '']","['4,927', '']","['0', '']","['2,192', '']","['2,658', '']","['0', '']","['77', '']"
5424,r233,All institutions -> Miami U.,All institutions,Miami U.,2,232,"['3,485', '']","['4,355', '']","['4,944', '']","['4,845', '']","['0', '']","['3,760', '']","['1,085', '']","['0', '']","['0', '']"
5424,r234,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,233,"['5,188', '']","['5,625', '']","['6,313', '']","['4,779', '']","['61', '']","['3,606', '']","['0', '']","['700', '']","['412', '']"
5424,r235,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,234,"['3,902', '']","['3,656', '']","['3,939', '']","['4,679', '']","['25', '']","['2,890', '']","['1,764', '']","['0', '']","['0', '']"
5424,r236,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,235,"['6,078', '']","['4,321', '']","['4,516', '']","['4,659', '']","['1,090', '']","['3,131', '']","['392', '']","['0', '']","['46', '']"
5424,r237,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,236,"['7,224', '']","['4,645', '']","['3,898', '']","['4,573', '']","['0', '']","['3,156', '']","['1,417', '']","['0', '']","['0', '']"
5424,r238,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,237,"['3,649', '']","['3,540', '']","['4,725', '']","['4,572', '']","['0', '']","['0', '']","['4,572', '']","['0', '']","['0', '']"
5424,r239,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,238,"['4,613', '']","['4,589', '']","['4,620', '']","['4,525', '']","['0', '']","['2,827', '']","['1,591', '']","['107', '']","['0', '']"
5424,r240,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,239,"['1,846', '']","['3,552', '']","['4,889', '']","['4,521', '']","['17', '']","['4,191', '']","['0', '']","['292', '']","['21', '']"
5424,r241,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,240,"['4,797', '']","['3,382', '']","['4,228', '']","['4,492', '']","['4,371', '']","['121', '']","['0', '']","['0', '']","['0', '']"
