table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_r_d_expenditures,field_dod,field_doe,field_hhs,field_nasa,field_nsf,field_usda,field_othera
12748,r127,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,126,"['114,708', '']","['4,152', '']","['13,777', '']","['55,509', '']","['5,500', '']","['14,155', '']","['11,701', '']","['9,914', '']"
12748,r128,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,127,"['112,847', '']","['9,431', '']","['6,895', '']","['56,807', '']","['5,617', '']","['21,029', '']","['1,354', '']","['11,714', '']"
12748,r129,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,128,"['110,366', '']","['5,295', '']","['119', '']","['102,067', '']","['46', '']","['15', '']","['2,699', '']","['125', '']"
12748,r130,All institutions -> Drexel U.,All institutions,Drexel U.,2,129,"['108,724', '']","['15,008', '']","['2,239', '']","['66,855', '']","['434', '']","['16,875', '']","['231', '']","['7,082', '']"
12748,r131,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,130,"['102,056', '']","['12,127', '']","['1,652', '']","['26,068', '']","['763', '']","['15,519', '']","['6,867', '']","['39,060', '']"
12748,r132,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,131,"['101,422', '']","['797', '']","['9', '']","['99,873', '']","['11', '']","['706', '']","['0', '']","['26', '']"
12748,r133,All institutions -> U. Louisville,All institutions,U. Louisville,2,132,"['100,890', '']","['4,794', '']","['1,455', '']","['80,972', '']","['415', '']","['9,497', '']","['325', '']","['3,432', '']"
12748,r134,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,133,"['100,873', '']","['27,914', '']","['27,550', '']","['1,939', '']","['946', '']","['8,111', '']","['131', '']","['34,282', '']"
12748,r135,All institutions -> U. Oregon,All institutions,U. Oregon,2,134,"['100,265', '']","['3,179', '']","['9,006', '']","['51,917', '']","['1,566', '']","['20,542', '']","['857', '']","['13,198', '']"
12748,r136,All institutions -> U. Houston,All institutions,U. Houston,2,135,"['99,450', '']","['8,886', '']","['8,303', '']","['47,430', '']","['3,862', '']","['22,004', '']","['386', '']","['8,579', '']"
12748,r137,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,136,"['94,483', '']","['2,845', '']","['0', '']","['88,064', '']","['629', '']","['1,184', '']","['590', '']","['1,171', '']"
12748,r138,All institutions -> Rush U.,All institutions,Rush U.,2,137,"['93,180', '']","['843', '']","['0', '']","['92,007', '']","['166', '']","['0', '']","['0', '']","['164', '']"
12748,r139,All institutions -> U. Maine,All institutions,U. Maine,2,138,"['92,870', '']","['25,645', '']","['14,654', '']","['2,878', '']","['2,837', '']","['17,637', '']","['16,986', '']","['12,233', '']"
12748,r140,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,139,"['91,331', '']","['2,828', '']","['1,022', '']","['58,933', '']","['860', '']","['13,377', '']","['471', '']","['13,840', '']"
12748,r141,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,140,"['86,573', '']","['6,005', '']","['2,044', '']","['17,085', '']","['42,341', '']","['13,537', '']","['2,248', '']","['3,313', '']"
12748,r142,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,141,"['86,244', '']","['13,447', '']","['5,599', '']","['17,648', '']","['1,911', '']","['18,364', '']","['1,613', '']","['27,662', '']"
12748,r143,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,142,"['85,186', '']","['7,862', '']","['901', '']","['59,848', '']","['867', '']","['4,799', '']","['5,998', '']","['4,911', '']"
12748,r144,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,143,"['84,898', '']","['3,401', '']","['2,600', '']","['36,026', '']","['1,145', '']","['6,541', '']","['2,508', '']","['32,677', '']"
12748,r145,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,144,"['83,603', '']","['5,071', '']","['9,314', '']","['29,312', '']","['1,870', '']","['20,342', '']","['5,750', '']","['11,944', '']"
12748,r146,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,145,"['82,610', '']","['3,311', '']","['9,349', '']","['15,011', '']","['746', '']","['15,892', '']","['28,874', '']","['9,427', '']"
12748,r147,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,146,"['82,164', '']","['13,068', '']","['5,913', '']","['13,584', '']","['1,038', '']","['22,471', '']","['18,169', '']","['7,921', '']"
12748,r148,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,147,"['77,660', '']","['272', '']","['0', '']","['73,730', '']","['0', '']","['164', '']","['0', '']","['3,494', '']"
12748,r149,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,148,"['75,490', '']","['5,712', '']","['878', '']","['36,918', '']","['1,822', '']","['12,241', '']","['5,424', '']","['12,495', '']"
12748,r150,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,149,"['71,764', '']","['19,315', '']","['7,663', '']","['9,105', '']","['5,073', '']","['12,984', '']","['12,516', '']","['5,108', '']"
12748,r151,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,150,"['70,873', '']","['12,633', '']","['5,238', '']","['21,672', '']","['2,622', '']","['19,551', '']","['510', '']","['8,647', '']"
12748,r152,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,151,"['70,676', '']","['2,549', '']","['0', '']","['66,422', '']","['0', '']","['135', '']","['24', '']","['1,546', '']"
12748,r153,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,152,"['70,080', '']","['9,550', '']","['974', '']","['6,630', '']","['3,516', '']","['13,523', '']","['313', '']","['35,574', '']"
12748,r154,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,153,"['68,795', '']","['12,241', '']","['25,289', '']","['2,769', '']","['3,975', '']","['19,536', '']","['538', '']","['4,447', '']"
12748,r155,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,154,"['68,467', '']","['1,056', '']","['12,148', '']","['16,804', '']","['1,022', '']","['22,534', '']","['7,158', '']","['7,745', '']"
12748,r156,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,155,"['68,045', '']","['6,924', '']","['1,334', '']","['40,732', '']","['1,209', '']","['12,196', '']","['605', '']","['5,045', '']"
12748,r157,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,156,"['66,127', '']","['12,884', '']","['4,243', '']","['28,004', '']","['2,861', '']","['17,448', '']","['56', '']","['631', '']"
12748,r158,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,157,"['65,890', '']","['5,363', '']","['20,901', '']","['21,948', '']","['1,870', '']","['3,841', '']","['2,051', '']","['9,916', '']"
12748,r159,All institutions -> Augusta U.,All institutions,Augusta U.,2,158,"['64,410', '']","['1,989', '']","['0', '']","['61,257', '']","['162', '']","['856', '']","['0', '']","['146', '']"
12748,r160,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,159,"['64,098', '']","['7,661', '']","['6,090', '']","['11,340', '']","['3,823', '']","['14,273', '']","['14,775', '']","['6,136', '']"
12748,r161,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,160,"['62,935', '']","['2,319', '']","['1,498', '']","['46,250', '']","['748', '']","['6,624', '']","['676', '']","['4,820', '']"
12748,r162,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,161,"['62,715', '']","['56,875', '']","['1,357', '']","['0', '']","['1,483', '']","['2,092', '']","['0', '']","['908', '']"
12748,r163,All institutions -> U. Idaho,All institutions,U. Idaho,2,162,"['61,531', '']","['589', '']","['4,777', '']","['9,337', '']","['3,494', '']","['17,921', '']","['20,068', '']","['5,345', '']"
12748,r164,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,163,"['61,413', '']","['20,980', '']","['5,058', '']","['16,578', '']","['2,770', '']","['8,163', '']","['240', '']","['7,624', '']"
12748,r165,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,164,"['58,922', '']","['8,205', '']","['7,136', '']","['5,927', '']","['2,686', '']","['13,143', '']","['5,499', '']","['16,326', '']"
12748,r166,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,165,"['58,171', '']","['8,071', '']","['9,876', '']","['20,698', '']","['2,205', '']","['8,173', '']","['525', '']","['8,623', '']"
12748,r167,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,166,"['56,550', '']","['4,053', '']","['396', '']","['46,511', '']","['361', '']","['2,375', '']","['30', '']","['2,824', '']"
12748,r168,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,167,"['56,445', '']","['11,163', '']","['11,714', '']","['14,228', '']","['2,619', '']","['14,273', '']","['0', '']","['2,448', '']"
12748,r169,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,168,"['56,337', '']","['11,021', '']","['3,474', '']","['13,742', '']","['2,233', '']","['12,822', '']","['1,126', '']","['11,919', '']"
12748,r170,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,169,"['54,363', '']","['1,501', '']","['3,360', '']","['7,576', '']","['778', '']","['7,064', '']","['10,818', '']","['23,266', '']"
12748,r171,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,170,"['54,123', '']","['2,362', '']","['397', '']","['44,859', '']","['0', '']","['4,522', '']","['1,983', '']","['0', '']"
12748,r172,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,171,"['53,339', '']","['8,962', '']","['1,011', '']","['9,047', '']","['173', '']","['10,647', '']","['16,517', '']","['6,982', '']"
12748,r173,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,172,"['52,102', '']","['18,081', '']","['6,662', '']","['4,905', '']","['5,735', '']","['9,785', '']","['2,158', '']","['4,776', '']"
12748,r174,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,173,"['50,491', '']","['7,717', '']","['2,659', '']","['14,539', '']","['5,096', '']","['11,658', '']","['5,233', '']","['3,589', '']"
12748,r175,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,174,"['48,374', '']","['12,088', '']","['306', '']","['4,114', '']","['1,945', '']","['3,557', '']","['1,415', '']","['24,949', '']"
12748,r176,All institutions -> Howard U.,All institutions,Howard U.,2,175,"['47,662', '']","['3,763', '']","['610', '']","['33,942', '']","['554', '']","['5,937', '']","['0', '']","['2,856', '']"
12748,r177,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,176,"['46,789', '']","['437', '']","['0', '']","['43,095', '']","['250', '']","['1,579', '']","['9', '']","['1,419', '']"
12748,r178,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,177,"['46,654', '']","['609', '']","['2,055', '']","['35,566', '']","['326', '']","['7,849', '']","['0', '']","['249', '']"
12748,r179,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,178,"['46,595', '']","['3,574', '']","['2,964', '']","['18,297', '']","['305', '']","['13,639', '']","['1,194', '']","['6,622', '']"
12748,r180,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,179,"['45,087', '']","['41,057', '']","['1,607', '']","['0', '']","['20', '']","['35', '']","['0', '']","['2,368', '']"
12748,r181,All institutions -> Texas State U.,All institutions,Texas State U.,2,180,"['44,297', '']","['4,537', '']","['571', '']","['7,148', '']","['3,376', '']","['6,987', '']","['1,913', '']","['19,765', '']"
12748,r182,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,181,"['44,157', '']","['1,378', '']","['282', '']","['36,662', '']","['208', '']","['3,267', '']","['121', '']","['2,239', '']"
12748,r183,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,182,"['44,056', '']","['43,793', '']","['90', '']","['0', '']","['146', '']","['27', '']","['0', '']","['0', '']"
12748,r184,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,183,"['44,036', '']","['29,801', '']","['1,345', '']","['3,275', '']","['1,131', '']","['6,241', '']","['151', '']","['2,092', '']"
12748,r185,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,184,"['41,069', '']","['854', '']","['0', '']","['39,186', '']","['0', '']","['952', '']","['0', '']","['77', '']"
12748,r186,"All institutions -> Touro U., New York",All institutions,"Touro U., New York",2,185,"['40,008', '']","['0', '']","['0', '']","['40,008', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12748,r187,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,186,"['39,909', '']","['5,433', '']","['6,430', '']","['8,985', '']","['391', '']","['14,720', '']","['134', '']","['3,816', '']"
12748,r188,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,187,"['39,869', '']","['2,065', '']","['1,205', '']","['22,924', '']","['20', '']","['8,876', '']","['147', '']","['4,632', '']"
12748,r189,All institutions -> Boston C.,All institutions,Boston C.,2,188,"['39,356', '']","['6,761', '']","['952', '']","['17,454', '']","['332', '']","['9,110', '']","['52', '']","['4,695', '']"
12748,r190,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,189,"['38,815', '']","['1,127', '']","['5,695', '']","['13,063', '']","['2,278', '']","['8,972', '']","['1,947', '']","['5,733', '']"
12748,r191,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,190,"['38,669', '']","['2,629', '']","['2,683', '']","['13,221', '']","['2,455', '']","['11,770', '']","['122', '']","['5,789', '']"
12748,r192,All institutions -> U. Toledo,All institutions,U. Toledo,2,191,"['37,872', '']","['7,381', '']","['6,210', '']","['15,343', '']","['3,682', '']","['2,771', '']","['654', '']","['1,831', '']"
12748,r193,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,192,"['37,736', '']","['10,249', '']","['3,200', '']","['5,543', '']","['577', '']","['13,042', '']","['324', '']","['4,801', '']"
12748,r194,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,193,"['37,334', '']","['6,907', '']","['2,565', '']","['5,597', '']","['3,210', '']","['11,449', '']","['293', '']","['7,313', '']"
12748,r195,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,194,"['37,152', '']","['4,693', '']","['3,132', '']","['4,856', '']","['2,719', '']","['9,842', '']","['8,379', '']","['3,531', '']"
12748,r196,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,195,"['35,933', '']","['800', '']","['0', '']","['34,595', '']","['85', '']","['58', '']","['0', '']","['395', '']"
12748,r197,All institutions -> Boise State U.,All institutions,Boise State U.,2,196,"['35,801', '']","['4,780', '']","['4,229', '']","['7,292', '']","['2,296', '']","['11,813', '']","['1,663', '']","['3,728', '']"
12748,r198,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,197,"['35,502', '']","['570', '']","['4,193', '']","['2,416', '']","['25,243', '']","['2,580', '']","['0', '']","['500', '']"
12748,r199,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,198,"['35,108', '']","['9,229', '']","['642', '']","['10,689', '']","['873', '']","['6,028', '']","['2,722', '']","['4,925', '']"
12748,r200,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,199,"['34,393', '']","['27,332', '']","['1,149', '']","['1,087', '']","['41', '']","['2,448', '']","['0', '']","['2,336', '']"
12748,r201,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,200,"['33,784', '']","['2,923', '']","['4,525', '']","['10,351', '']","['192', '']","['11,761', '']","['66', '']","['3,966', '']"
12748,r202,All institutions -> U. Denver,All institutions,U. Denver,2,201,"['33,148', '']","['570', '']","['130', '']","['22,422', '']","['41', '']","['4,403', '']","['154', '']","['5,428', '']"
12748,r203,All institutions -> William & Mary,All institutions,William & Mary,2,202,"['32,631', '']","['2,485', '']","['3,284', '']","['1,800', '']","['119', '']","['8,199', '']","['278', '']","['16,466', '']"
12748,r204,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,203,"['32,457', '']","['7,640', '']","['7,851', '']","['2,729', '']","['2,951', '']","['5,360', '']","['125', '']","['5,801', '']"
12748,r205,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,204,"['31,780', '']","['453', '']","['909', '']","['3,223', '']","['17,145', '']","['4,847', '']","['130', '']","['5,073', '']"
12748,r206,All institutions -> Portland State U.,All institutions,Portland State U.,2,205,"['31,731', '']","['2,302', '']","['1,479', '']","['9,367', '']","['610', '']","['8,319', '']","['711', '']","['8,943', '']"
12748,r207,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,206,"['31,601', '']","['5,908', '']","['1,282', '']","['12,847', '']","['0', '']","['9,406', '']","['0', '']","['2,158', '']"
12748,r208,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,207,"['31,581', '']","['400', '']","['48', '']","['13,358', '']","['595', '']","['3,856', '']","['1,091', '']","['12,233', '']"
12748,r209,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,208,"['31,216', '']","['4,295', '']","['4,032', '']","['8,287', '']","['1,908', '']","['9,148', '']","['601', '']","['2,945', '']"
12748,r210,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,209,"['31,104', '']","['6,643', '']","['4,621', '']","['4,467', '']","['1,944', '']","['7,351', '']","['213', '']","['5,865', '']"
12748,r211,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,210,"['30,934', '']","['990', '']","['217', '']","['29,476', '']","['0', '']","['251', '']","['0', '']","['0', '']"
12748,r212,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,211,"['30,851', '']","['2,437', '']","['591', '']","['17,090', '']","['425', '']","['6,791', '']","['130', '']","['3,387', '']"
12748,r213,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,212,"['30,451', '']","['4,399', '']","['131', '']","['8,464', '']","['8,502', '']","['4,738', '']","['115', '']","['4,102', '']"
12748,r214,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,213,"['30,069', '']","['1,630', '']","['0', '']","['28,151', '']","['0', '']","['41', '']","['0', '']","['247', '']"
12748,r215,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,214,"['30,017', '']","['9,215', '']","['3,793', '']","['5,427', '']","['558', '']","['7,489', '']","['503', '']","['3,032', '']"
12748,r216,All institutions -> Mercer U.,All institutions,Mercer U.,2,215,"['29,944', '']","['26,952', '']","['0', '']","['2,494', '']","['37', '']","['421', '']","['0', '']","['40', '']"
12748,r217,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,216,"['29,712', '']","['826', '']","['75', '']","['24,329', '']","['0', '']","['3,318', '']","['16', '']","['1,148', '']"
12748,r218,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,217,"['28,897', '']","['785', '']","['283', '']","['5,649', '']","['1,089', '']","['3,067', '']","['15,238', '']","['2,786', '']"
12748,r219,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,218,"['28,637', '']","['3,863', '']","['365', '']","['10,008', '']","['349', '']","['5,486', '']","['894', '']","['7,672', '']"
12748,r220,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,219,"['28,576', '']","['1,839', '']","['1,927', '']","['7,004', '']","['910', '']","['10,735', '']","['3,810', '']","['2,351', '']"
12748,r221,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,220,"['28,543', '']","['1,760', '']","['0', '']","['26,430', '']","['0', '']","['231', '']","['0', '']","['122', '']"
12748,r222,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,221,"['28,115', '']","['11,816', '']","['150', '']","['12,707', '']","['256', '']","['1,990', '']","['190', '']","['1,006', '']"
12748,r223,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,222,"['28,027', '']","['1,194', '']","['6,361', '']","['13,250', '']","['390', '']","['4,722', '']","['1,032', '']","['1,078', '']"
12748,r224,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,223,"['27,098', '']","['687', '']","['0', '']","['11,250', '']","['816', '']","['6,106', '']","['97', '']","['8,142', '']"
12748,r225,All institutions -> U. Memphis,All institutions,U. Memphis,2,224,"['26,913', '']","['4,087', '']","['536', '']","['10,336', '']","['180', '']","['5,771', '']","['151', '']","['5,852', '']"
12748,r226,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,225,"['25,612', '']","['859', '']","['2,698', '']","['10,328', '']","['503', '']","['8,497', '']","['379', '']","['2,348', '']"
12748,r227,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,226,"['25,068', '']","['1,569', '']","['1,709', '']","['10,558', '']","['132', '']","['7,382', '']","['2,143', '']","['1,575', '']"
12748,r228,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,227,"['24,167', '']","['3,092', '']","['0', '']","['8,286', '']","['101', '']","['2,039', '']","['5,147', '']","['5,502', '']"
12748,r229,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,228,"['23,733', '']","['4,836', '']","['187', '']","['376', '']","['1,961', '']","['3,619', '']","['107', '']","['12,647', '']"
12748,r230,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,229,"['22,124', '']","['813', '']","['828', '']","['18,145', '']","['324', '']","['1,787', '']","['0', '']","['227', '']"
12748,r231,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,230,"['22,096', '']","['2,956', '']","['0', '']","['4,908', '']","['6', '']","['3,766', '']","['0', '']","['10,460', '']"
12748,r232,All institutions -> Ohio U.,All institutions,Ohio U.,2,231,"['21,919', '']","['889', '']","['4,303', '']","['8,034', '']","['424', '']","['2,568', '']","['134', '']","['5,567', '']"
12748,r233,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,232,"['20,061', '']","['3,508', '']","['6,210', '']","['1,174', '']","['1,376', '']","['2,628', '']","['1,080', '']","['4,085', '']"
12748,r234,All institutions -> Marquette U.,All institutions,Marquette U.,2,233,"['20,055', '']","['1,924', '']","['2,952', '']","['10,104', '']","['41', '']","['4,396', '']","['20', '']","['618', '']"
12748,r235,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,234,"['19,986', '']","['4,403', '']","['1,302', '']","['3,721', '']","['795', '']","['5,520', '']","['0', '']","['4,245', '']"
12748,r236,All institutions -> Marshall U.,All institutions,Marshall U.,2,235,"['19,797', '']","['4,724', '']","['7', '']","['11,438', '']","['184', '']","['694', '']","['18', '']","['2,732', '']"
12748,r237,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,236,"['19,390', '']","['18,493', '']","['1', '']","['817', '']","['0', '']","['79', '']","['0', '']","['0', '']"
12748,r238,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,237,"['19,169', '']","['1,204', '']","['240', '']","['8,418', '']","['1,345', '']","['7,385', '']","['102', '']","['475', '']"
12748,r239,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,238,"['19,127', '']","['150', '']","['0', '']","['1,523', '']","['938', '']","['8,640', '']","['4,090', '']","['3,786', '']"
12748,r240,All institutions -> Wright State U.,All institutions,Wright State U.,2,239,"['19,081', '']","['10,171', '']","['226', '']","['7,150', '']","['173', '']","['647', '']","['36', '']","['678', '']"
12748,r241,All institutions -> U. Guam,All institutions,U. Guam,2,240,"['18,992', '']","['2,748', '']","['95', '']","['2,759', '']","['682', '']","['5,195', '']","['4,150', '']","['3,363', '']"
12748,r242,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,241,"['18,742', '']","['125', '']","['0', '']","['18,080', '']","['528', '']","['9', '']","['0', '']","['0', '']"
12748,r243,All institutions -> Rowan U.,All institutions,Rowan U.,2,242,"['18,454', '']","['6,945', '']","['0', '']","['6,790', '']","['227', '']","['3,562', '']","['163', '']","['767', '']"
12748,r244,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,243,"['18,398', '']","['159', '']","['396', '']","['17,321', '']","['0', '']","['508', '']","['14', '']","['0', '']"
12748,r245,All institutions -> Kent State U.,All institutions,Kent State U.,2,244,"['17,959', '']","['682', '']","['1,142', '']","['9,106', '']","['164', '']","['5,691', '']","['23', '']","['1,151', '']"
12748,r246,All institutions -> U. West Florida,All institutions,U. West Florida,2,245,"['17,954', '']","['5,514', '']","['12', '']","['921', '']","['0', '']","['1,396', '']","['0', '']","['10,111', '']"
12748,r247,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,246,"['17,947', '']","['207', '']","['0', '']","['8,650', '']","['671', '']","['1', '']","['0', '']","['8,418', '']"
12748,r248,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,247,"['17,811', '']","['672', '']","['9,893', '']","['4,122', '']","['7', '']","['3,015', '']","['54', '']","['48', '']"
12748,r249,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,248,"['17,742', '']","['1,036', '']","['132', '']","['2,092', '']","['416', '']","['4,994', '']","['324', '']","['8,748', '']"
12748,r250,All institutions -> American U.,All institutions,American U.,2,249,"['17,462', '']","['1,333', '']","['162', '']","['2,241', '']","['2,965', '']","['5,629', '']","['284', '']","['4,848', '']"
12748,r251,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,250,"['17,209', '']","['1,217', '']","['383', '']","['7,244', '']","['285', '']","['2,190', '']","['1,691', '']","['4,199', '']"
12748,r252,All institutions -> U. Colorado Denver,All institutions,U. Colorado Denver,2,251,"['17,181', '']","['669', '']","['330', '']","['8,429', '']","['111', '']","['4,345', '']","['11', '']","['3,286', '']"
12748,r253,All institutions -> Baylor U.,All institutions,Baylor U.,2,252,"['17,147', '']","['1,973', '']","['1,647', '']","['6,242', '']","['570', '']","['4,529', '']","['1,536', '']","['650', '']"
12748,r254,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,253,"['16,507', '']","['317', '']","['319', '']","['8,627', '']","['245', '']","['5,871', '']","['1', '']","['1,127', '']"
12748,r255,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,254,"['16,443', '']","['1,912', '']","['435', '']","['5,846', '']","['90', '']","['5,241', '']","['0', '']","['2,919', '']"
12748,r256,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,255,"['16,315', '']","['1,393', '']","['225', '']","['9,325', '']","['0', '']","['4,904', '']","['46', '']","['422', '']"
12748,r257,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,256,"['16,053', '']","['264', '']","['263', '']","['3,358', '']","['2,313', '']","['8,653', '']","['627', '']","['575', '']"
12748,r258,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,257,"['16,023', '']","['2,003', '']","['0', '']","['4,243', '']","['161', '']","['4,314', '']","['4,987', '']","['315', '']"
12748,r259,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,258,"['15,983', '']","['242', '']","['879', '']","['1,701', '']","['59', '']","['1,899', '']","['10,846', '']","['357', '']"
