table_id,row_id,_b_state_and_department_or_agency_b_full_path,_b_state_and_department_or_agency_b_level_1,_b_state_and_department_or_agency_b_level_2,_b_state_and_department_or_agency_b_level_3,_b_state_and_department_or_agency_b_hierarchy_depth,field_all_r_d_expenditures,field_agriculture,field_energy,field_environment_and_natural_resources,field_health,field_transportation,field_othera
12539,r164,"United States<sup>b</sup> -> Louisiana -> Wildlife and Fisheries, Department of",United States<sup>b</sup>,Louisiana,"Wildlife and Fisheries, Department of",3,6977266,0,0,6977266,0,0,0
12539,r165,United States<sup>b</sup> -> Maine,United States<sup>b</sup>,Maine,,2,47576007,10182623,0,7640976,11660337,1185950,16906121
12539,r166,"United States<sup>b</sup> -> Maine -> Agriculture, Conservation and Forestry, Department of ",United States<sup>b</sup>,Maine,"Agriculture, Conservation and Forestry, Department of ",3,1697100,0,0,1697100,0,0,0
12539,r167,United States<sup>b</sup> -> Maine -> Aquaculture Innovation Center,United States<sup>b</sup>,Maine,Aquaculture Innovation Center,3,587473,587473,0,0,0,0,0
12539,r168,"United States<sup>b</sup> -> Maine -> Inland Fisheries and Wildlife, Department of",United States<sup>b</sup>,Maine,"Inland Fisheries and Wildlife, Department of",3,1776000,0,0,1776000,0,0,0
12539,r169,"United States<sup>b</sup> -> Maine -> Marine Resources, Department of",United States<sup>b</sup>,Maine,"Marine Resources, Department of",3,2790668,0,0,2790668,0,0,0
12539,r170,"United States<sup>b</sup> -> Maine -> MDI Biological Laboratory, Center for Biomedical Innovation",United States<sup>b</sup>,Maine,"MDI Biological Laboratory, Center for Biomedical Innovation",3,7615174,0,0,22217,7592957,0,0
12539,r171,United States<sup>b</sup> -> Maine -> Technology Institute,United States<sup>b</sup>,Maine,Technology Institute,3,31923642,9595150,0,1354991,4067380,0,16906121
12539,r172,"United States<sup>b</sup> -> Maine -> Transportation, Department of ",United States<sup>b</sup>,Maine,"Transportation, Department of ",3,1185950,0,0,0,0,1185950,0
12539,r173,United States<sup>b</sup> -> Maryland,United States<sup>b</sup>,Maryland,,2,46489603,235327,188034,439038,43682169,1886593,58442
12539,r174,United States<sup>b</sup> -> Maryland -> Energy Administration,United States<sup>b</sup>,Maryland,Energy Administration,3,250000,0,0,250000,0,0,0
12539,r175,"United States<sup>b</sup> -> Maryland -> Health, Department of",United States<sup>b</sup>,Maryland,"Health, Department of",3,15000000,0,0,0,15000000,0,0
12539,r176,"United States<sup>b</sup> -> Maryland -> Natural Resources, Department of",United States<sup>b</sup>,Maryland,"Natural Resources, Department of",3,670841,235327,188034,189038,0,0,58442
12539,r177,United States<sup>b</sup> -> Maryland -> Technology Development Corporation,United States<sup>b</sup>,Maryland,Technology Development Corporation,3,28682169,0,0,0,28682169,0,0
12539,r178,"United States<sup>b</sup> -> Maryland -> Transportation, Department of",United States<sup>b</sup>,Maryland,"Transportation, Department of",3,1886593,0,0,0,0,1886593,0
12539,r179,United States<sup>b</sup> -> Massachusetts,United States<sup>b</sup>,Massachusetts,,2,48424086,0,27660771,3317234,7473568,7849400,2123113
12539,r180,United States<sup>b</sup> -> Massachusetts -> Clean Energy Technology Center,United States<sup>b</sup>,Massachusetts,Clean Energy Technology Center,3,27560771,0,27560771,0,0,0,0
12539,r181,"United States<sup>b</sup> -> Massachusetts -> Environmental Protection, Department of ",United States<sup>b</sup>,Massachusetts,"Environmental Protection, Department of ",3,2125890,0,0,2125890,0,0,0
12539,r182,"United States<sup>b</sup> -> Massachusetts -> Fish and Game, Department of ",United States<sup>b</sup>,Massachusetts,"Fish and Game, Department of ",3,262343,0,0,262343,0,0,0
12539,r183,United States<sup>b</sup> -> Massachusetts -> Gaming Commission,United States<sup>b</sup>,Massachusetts,Gaming Commission,3,1363550,0,0,0,1325550,0,38000
12539,r184,United States<sup>b</sup> -> Massachusetts -> MassVentures,United States<sup>b</sup>,Massachusetts,MassVentures,3,400000,0,100000,100000,200000,0,0
12539,r185,"United States<sup>b</sup> -> Massachusetts -> Mental Health, Department of",United States<sup>b</sup>,Massachusetts,"Mental Health, Department of",3,2761879,0,0,0,2761879,0,0
12539,r186,"United States<sup>b</sup> -> Massachusetts -> Public Health, Department of ",United States<sup>b</sup>,Massachusetts,"Public Health, Department of ",3,2306457,0,0,0,2306457,0,0
12539,r187,United States<sup>b</sup> -> Massachusetts -> Technology Park Corporation ,United States<sup>b</sup>,Massachusetts,Technology Park Corporation ,3,3143796,0,0,479001,579682,0,2085113
12539,r188,"United States<sup>b</sup> -> Massachusetts -> Transportation, Department of",United States<sup>b</sup>,Massachusetts,"Transportation, Department of",3,7849400,0,0,0,0,7849400,0
12539,r189,United States<sup>b</sup> -> Massachusetts -> Water Resources Authority,United States<sup>b</sup>,Massachusetts,Water Resources Authority,3,650000,0,0,350000,300000,0,0
12539,r190,United States<sup>b</sup> -> Michigan,United States<sup>b</sup>,Michigan,,2,22654435,4028064,200000,702204,8046672,6977495,2700000
12539,r191,"United States<sup>b</sup> -> Michigan -> Agriculture and Rural Development, Department of",United States<sup>b</sup>,Michigan,"Agriculture and Rural Development, Department of",3,3846005,3478064,0,367941,0,0,0
12539,r192,United States<sup>b</sup> -> Michigan -> Economic Development Corporation,United States<sup>b</sup>,Michigan,Economic Development Corporation,3,5000000,550000,0,0,1000000,750000,2700000
12539,r193,"United States<sup>b</sup> -> Michigan -> Environmental, Great Lakes, and Energy, Department of",United States<sup>b</sup>,Michigan,"Environmental, Great Lakes, and Energy, Department of",3,4935956,0,200000,334263,4401693,0,0
12539,r194,United States<sup>b</sup> -> Michigan -> Health and Human Services,United States<sup>b</sup>,Michigan,Health and Human Services,3,2644979,0,0,0,2644979,0,0
12539,r195,"United States<sup>b</sup> -> Michigan -> Transportation, Department of",United States<sup>b</sup>,Michigan,"Transportation, Department of",3,6227495,0,0,0,0,6227495,0
12539,r196,United States<sup>b</sup> -> Minnesota,United States<sup>b</sup>,Minnesota,,2,22732170,4568674,153294,4711365,250000,13048837,0
12539,r197,"United States<sup>b</sup> -> Minnesota -> Agriculture, Department of",United States<sup>b</sup>,Minnesota,"Agriculture, Department of",3,4966177,4360279,0,605898,0,0,0
12539,r198,United States<sup>b</sup> -> Minnesota -> Forest Resources Council,United States<sup>b</sup>,Minnesota,Forest Resources Council,3,15684,0,0,15684,0,0,0
12539,r199,"United States<sup>b</sup> -> Minnesota -> Health, Department of",United States<sup>b</sup>,Minnesota,"Health, Department of",3,250000,0,0,0,250000,0,0
12539,r200,"United States<sup>b</sup> -> Minnesota -> Midwest Dairy Association, Minnesota Division",United States<sup>b</sup>,Minnesota,"Midwest Dairy Association, Minnesota Division",3,208395,208395,0,0,0,0,0
12539,r201,"United States<sup>b</sup> -> Minnesota -> Natural Resources, Department of",United States<sup>b</sup>,Minnesota,"Natural Resources, Department of",3,2101074,0,0,2101074,0,0,0
12539,r202,United States<sup>b</sup> -> Minnesota -> Pollution Control Agency,United States<sup>b</sup>,Minnesota,Pollution Control Agency,3,230894,0,0,230894,0,0,0
12539,r203,"United States<sup>b</sup> -> Minnesota -> Transportation, Department of",United States<sup>b</sup>,Minnesota,"Transportation, Department of",3,14959946,0,153294,1757815,0,13048837,0
12539,r204,United States<sup>b</sup> -> Mississippi,United States<sup>b</sup>,Mississippi,,2,10030897,207791,0,7059347,0,2763759,0
12539,r205,"United States<sup>b</sup> -> Mississippi -> Agriculture and Commerce, Department of ",United States<sup>b</sup>,Mississippi,"Agriculture and Commerce, Department of ",3,207791,207791,0,0,0,0,0
12539,r206,"United States<sup>b</sup> -> Mississippi -> Environmental Quality, Department of",United States<sup>b</sup>,Mississippi,"Environmental Quality, Department of",3,1649886,0,0,1649886,0,0,0
12539,r207,United States<sup>b</sup> -> Mississippi -> Gulf States Marine Fisheries Commission,United States<sup>b</sup>,Mississippi,Gulf States Marine Fisheries Commission,3,1064916,0,0,1064916,0,0,0
12539,r208,"United States<sup>b</sup> -> Mississippi -> Marine Resources, Department of",United States<sup>b</sup>,Mississippi,"Marine Resources, Department of",3,1927800,0,0,1927800,0,0,0
12539,r209,"United States<sup>b</sup> -> Mississippi -> Transportation, Department of",United States<sup>b</sup>,Mississippi,"Transportation, Department of",3,2763759,0,0,0,0,2763759,0
12539,r210,"United States<sup>b</sup> -> Mississippi -> Wildlife, Fisheries, and Parks, Department of ",United States<sup>b</sup>,Mississippi,"Wildlife, Fisheries, and Parks, Department of ",3,2416745,0,0,2416745,0,0,0
12539,r211,United States<sup>b</sup> -> Missouri,United States<sup>b</sup>,Missouri,,2,17210400,2751815,0,7666807,3449500,3342278,0
12539,r212,"United States<sup>b</sup> -> Missouri -> Agriculture, Department of",United States<sup>b</sup>,Missouri,"Agriculture, Department of",3,1374152,1374152,0,0,0,0,0
12539,r213,"United States<sup>b</sup> -> Missouri -> Conservation, Department of",United States<sup>b</sup>,Missouri,"Conservation, Department of",3,7416216,0,0,7416216,0,0,0
12539,r214,"United States<sup>b</sup> -> Missouri -> Mental Health, Department of",United States<sup>b</sup>,Missouri,"Mental Health, Department of",3,242500,0,0,0,242500,0,0
12539,r215,"United States<sup>b</sup> -> Missouri -> Natural Resources, Department of",United States<sup>b</sup>,Missouri,"Natural Resources, Department of",3,250591,0,0,250591,0,0,0
12539,r216,United States<sup>b</sup> -> Missouri -> Technology Corporation,United States<sup>b</sup>,Missouri,Technology Corporation,3,3806999,599999,0,0,3207000,0,0
12539,r217,"United States<sup>b</sup> -> Missouri -> Transportation, Department of",United States<sup>b</sup>,Missouri,"Transportation, Department of",3,3342278,0,0,0,0,3342278,0
12539,r218,United States<sup>b</sup> -> Missouri -> Wine and Grape Board,United States<sup>b</sup>,Missouri,Wine and Grape Board,3,777664,777664,0,0,0,0,0
12539,r219,United States<sup>b</sup> -> Montana,United States<sup>b</sup>,Montana,,2,9956071,3466168,0,4658143,0,1831760,0
12539,r220,"United States<sup>b</sup> -> Montana -> Agriculture, Department of",United States<sup>b</sup>,Montana,"Agriculture, Department of",3,3466168,3466168,0,0,0,0,0
12539,r221,"United States<sup>b</sup> -> Montana -> Environmental Quality, Department of",United States<sup>b</sup>,Montana,"Environmental Quality, Department of",3,63976,0,0,63976,0,0,0
12539,r222,"United States<sup>b</sup> -> Montana -> Fish, Wildlife and Parks, Department of",United States<sup>b</sup>,Montana,"Fish, Wildlife and Parks, Department of",3,4472983,0,0,4472983,0,0,0
12539,r223,"United States<sup>b</sup> -> Montana -> Natural Resources and Conservation, Department of",United States<sup>b</sup>,Montana,"Natural Resources and Conservation, Department of",3,68874,0,0,68874,0,0,0
12539,r224,"United States<sup>b</sup> -> Montana -> Transportation, Department of",United States<sup>b</sup>,Montana,"Transportation, Department of",3,1884070,0,0,52310,0,1831760,0
12539,r225,United States<sup>b</sup> -> Nebraska,United States<sup>b</sup>,Nebraska,,2,29171378,2498518,172926,2068739,20069625,1239135,3122435
12539,r226,"United States<sup>b</sup> -> Nebraska -> Agriculture, Department of",United States<sup>b</sup>,Nebraska,"Agriculture, Department of",3,1196095,1196095,0,0,0,0,0
12539,r227,United States<sup>b</sup> -> Nebraska -> Corn Board,United States<sup>b</sup>,Nebraska,Corn Board,3,762728,603718,67926,0,0,91084,0
12539,r228,United States<sup>b</sup> -> Nebraska -> Dry Bean Commission,United States<sup>b</sup>,Nebraska,Dry Bean Commission,3,343193,343193,0,0,0,0,0
12539,r229,"United States<sup>b</sup> -> Nebraska -> Economic Development, Department of",United States<sup>b</sup>,Nebraska,"Economic Development, Department of",3,4733801,256400,105000,0,1189966,60000,3122435
12539,r230,United States<sup>b</sup> -> Nebraska -> Game and Parks Commission,United States<sup>b</sup>,Nebraska,Game and Parks Commission,3,2018739,0,0,2018739,0,0,0
12539,r231,United States<sup>b</sup> -> Nebraska -> Grain Sorghum Board,United States<sup>b</sup>,Nebraska,Grain Sorghum Board,3,3000,3000,0,0,0,0,0
12539,r232,"United States<sup>b</sup> -> Nebraska -> Health and Human Services, Department of",United States<sup>b</sup>,Nebraska,"Health and Human Services, Department of",3,18879659,0,0,0,18879659,0,0
12539,r233,"United States<sup>b</sup> -> Nebraska -> Midwest Dairy Association, Nebraska Division",United States<sup>b</sup>,Nebraska,"Midwest Dairy Association, Nebraska Division",3,25740,25740,0,0,0,0,0
12539,r234,"United States<sup>b</sup> -> Nebraska -> Natural Resources, Department of",United States<sup>b</sup>,Nebraska,"Natural Resources, Department of",3,50000,0,0,50000,0,0,0
12539,r235,United States<sup>b</sup> -> Nebraska -> Pea And Lentil Commission,United States<sup>b</sup>,Nebraska,Pea And Lentil Commission,3,30372,30372,0,0,0,0,0
12539,r236,"United States<sup>b</sup> -> Nebraska -> Transportation, Department of",United States<sup>b</sup>,Nebraska,"Transportation, Department of",3,1088051,0,0,0,0,1088051,0
12539,r237,United States<sup>b</sup> -> Nebraska -> Wheat Board,United States<sup>b</sup>,Nebraska,Wheat Board,3,40000,40000,0,0,0,0,0
12539,r238,United States<sup>b</sup> -> Nevada,United States<sup>b</sup>,Nevada,,2,4072717,204134,0,920333,170477,1330439,1447334
12539,r239,"United States<sup>b</sup> -> Nevada -> Agriculture, Department of",United States<sup>b</sup>,Nevada,"Agriculture, Department of",3,204134,204134,0,0,0,0,0
12539,r240,"United States<sup>b</sup> -> Nevada -> Conservation and Natural Resources, Department of",United States<sup>b</sup>,Nevada,"Conservation and Natural Resources, Department of",3,198678,0,0,198678,0,0,0
12539,r241,"United States<sup>b</sup> -> Nevada -> Economic Development, Governor's office of",United States<sup>b</sup>,Nevada,"Economic Development, Governor's office of",3,2190905,0,0,502255,170477,70839,1447334
12539,r242,"United States<sup>b</sup> -> Nevada -> Transportation, Department of",United States<sup>b</sup>,Nevada,"Transportation, Department of",3,1479000,0,0,219400,0,1259600,0
12539,r243,United States<sup>b</sup> -> New Hampshire,United States<sup>b</sup>,New Hampshire,,2,2521016,66591,0,1641411,0,723467,89547
12539,r244,"United States<sup>b</sup> -> New Hampshire -> Agriculture, Markets and Food, Department of",United States<sup>b</sup>,New Hampshire,"Agriculture, Markets and Food, Department of",3,86551,66591,0,19960,0,0,0
12539,r245,"United States<sup>b</sup> -> New Hampshire -> Environmental Services, Department of",United States<sup>b</sup>,New Hampshire,"Environmental Services, Department of",3,1563535,0,0,1563535,0,0,0
12539,r246,"United States<sup>b</sup> -> New Hampshire -> Transportation, Department of",United States<sup>b</sup>,New Hampshire,"Transportation, Department of",3,870930,0,0,57916,0,723467,89547
12539,r247,United States<sup>b</sup> -> New Jersey,United States<sup>b</sup>,New Jersey,,2,99832733,0,0,7057203,80740965,2596557,9438008
12539,r248,"United States<sup>b</sup> -> New Jersey -> Children and Families, Department of",United States<sup>b</sup>,New Jersey,"Children and Families, Department of",3,330877,0,0,0,0,0,330877
12539,r249,"United States<sup>b</sup> -> New Jersey -> Community Affairs, Department of ",United States<sup>b</sup>,New Jersey,"Community Affairs, Department of ",3,15489,0,0,0,0,0,15489
12539,r250,"United States<sup>b</sup> -> New Jersey -> Corrections, Department of",United States<sup>b</sup>,New Jersey,"Corrections, Department of",3,498425,0,0,0,0,0,498425
12539,r251,"United States<sup>b</sup> -> New Jersey -> Environmental Protection, Department of",United States<sup>b</sup>,New Jersey,"Environmental Protection, Department of",3,7878841,0,0,6259794,1619047,0,0
12539,r252,"United States<sup>b</sup> -> New Jersey -> Health, Department of",United States<sup>b</sup>,New Jersey,"Health, Department of",3,79121918,0,0,0,79121918,0,0
12539,r253,United States<sup>b</sup> -> New Jersey -> Pinelands Commission,United States<sup>b</sup>,New Jersey,Pinelands Commission,3,797409,0,0,797409,0,0,0
12539,r254,"United States<sup>b</sup> -> New Jersey -> Secretary of Higher Education, Office of",United States<sup>b</sup>,New Jersey,"Secretary of Higher Education, Office of",3,8500000,0,0,0,0,0,8500000
12539,r255,"United States<sup>b</sup> -> New Jersey -> State Parole Board, New Jersey",United States<sup>b</sup>,New Jersey,"State Parole Board, New Jersey",3,93217,0,0,0,0,0,93217
12539,r256,"United States<sup>b</sup> -> New Jersey -> Transportation, Department of",United States<sup>b</sup>,New Jersey,"Transportation, Department of",3,2596557,0,0,0,0,2596557,0
12539,r257,United States<sup>b</sup> -> New Mexico,United States<sup>b</sup>,New Mexico,,2,2337788,0,0,1566851,0,770937,0
12539,r258,"United States<sup>b</sup> -> New Mexico -> Game and Fish, Department of",United States<sup>b</sup>,New Mexico,"Game and Fish, Department of",3,1501778,0,0,1501778,0,0,0
12539,r259,"United States<sup>b</sup> -> New Mexico -> Transportation, Department of",United States<sup>b</sup>,New Mexico,"Transportation, Department of",3,770937,0,0,0,0,770937,0
12539,r260,United States<sup>b</sup> -> New Mexico -> Western State Air Resources Council,United States<sup>b</sup>,New Mexico,Western State Air Resources Council,3,65073,0,0,65073,0,0,0
12539,r261,United States<sup>b</sup> -> New York,United States<sup>b</sup>,New York,,2,486576578,9199446,52943590,30403179,295176385,14085670,84768308
12539,r262,"United States<sup>b</sup> -> New York -> Agriculture and Markets, Department of ",United States<sup>b</sup>,New York,"Agriculture and Markets, Department of ",3,6775611,6449000,0,326611,0,0,0
12539,r263,"United States<sup>b</sup> -> New York -> Economic Development, Department of",United States<sup>b</sup>,New York,"Economic Development, Department of",3,98660735,2000000,4000000,2000000,6000000,0,84660735
12539,r264,United States<sup>b</sup> -> New York -> Energy Research and Development Authority,United States<sup>b</sup>,New York,Energy Research and Development Authority,3,55115891,0,40584904,3743900,0,10787087,0
12539,r265,"United States<sup>b</sup> -> New York -> Environmental Conservation, Department of ",United States<sup>b</sup>,New York,"Environmental Conservation, Department of ",3,11196566,0,0,11196566,0,0,0
12539,r266,"United States<sup>b</sup> -> New York -> Health, Department of ",United States<sup>b</sup>,New York,"Health, Department of ",3,42199899,261360,0,1568155,40370384,0,0
12539,r267,"United States<sup>b</sup> -> New York -> Mental Health, Office of ",United States<sup>b</sup>,New York,"Mental Health, Office of ",3,170362799,0,0,0,170362799,0,0
12539,r268,"United States<sup>b</sup> -> New York -> People with Developmental Disabilities, Office of",United States<sup>b</sup>,New York,"People with Developmental Disabilities, Office of",3,2317096,0,0,0,2267096,0,50000
12539,r269,United States<sup>b</sup> -> New York -> Power Authority,United States<sup>b</sup>,New York,Power Authority,3,9265322,123897,8358686,445999,127917,151250,57573
12539,r270,United States<sup>b</sup> -> New York -> Roswell Park Comprehensive Cancer Center,United States<sup>b</sup>,New York,Roswell Park Comprehensive Cancer Center,3,76048189,0,0,0,76048189,0,0
12539,r271,United States<sup>b</sup> -> New York -> State Museum,United States<sup>b</sup>,New York,State Museum,3,11121948,0,0,11121948,0,0,0
12539,r272,United States<sup>b</sup> -> New York -> Thoroughbred Breeding and Development Fund Corp,United States<sup>b</sup>,New York,Thoroughbred Breeding and Development Fund Corp,3,365189,365189,0,0,0,0,0
12539,r273,"United States<sup>b</sup> -> New York -> Transportation, Department of ",United States<sup>b</sup>,New York,"Transportation, Department of ",3,3147333,0,0,0,0,3147333,0
12539,r274,United States<sup>b</sup> -> North Carolina,United States<sup>b</sup>,North Carolina,,2,36106613,14087083,1659524,2906002,8484484,7864239,1105281
12539,r275,"United States<sup>b</sup> -> North Carolina -> Agriculture and Consumer Services, Department of",United States<sup>b</sup>,North Carolina,"Agriculture and Consumer Services, Department of",3,15422911,13922911,1500000,0,0,0,0
12539,r276,United States<sup>b</sup> -> North Carolina -> Biotechnology Center,United States<sup>b</sup>,North Carolina,Biotechnology Center,3,7770931,0,0,0,7770931,0,0
12539,r277,"United States<sup>b</sup> -> North Carolina -> Natural and Cultural Resources, Department of",United States<sup>b</sup>,North Carolina,"Natural and Cultural Resources, Department of",3,2135087,0,0,2131854,0,0,3233
12539,r278,"United States<sup>b</sup> -> North Carolina -> Science Technology & Innovation, Office of",United States<sup>b</sup>,North Carolina,"Science Technology & Innovation, Office of",3,2048421,7343,159524,65953,713553,0,1102048
12539,r279,"United States<sup>b</sup> -> North Carolina -> Transportation, Department of",United States<sup>b</sup>,North Carolina,"Transportation, Department of",3,8572434,0,0,708195,0,7864239,0
12539,r280,United States<sup>b</sup> -> North Carolina -> Wine and Grape Growers Council,United States<sup>b</sup>,North Carolina,Wine and Grape Growers Council,3,156829,156829,0,0,0,0,0
12539,r281,United States<sup>b</sup> -> North Dakota,United States<sup>b</sup>,North Dakota,,2,25822123,3054183,18378646,659780,874605,1820328,1034581
12539,r282,"United States<sup>b</sup> -> North Dakota -> Agriculture, Department of",United States<sup>b</sup>,North Dakota,"Agriculture, Department of",3,924605,50000,0,0,874605,0,0
12539,r283,United States<sup>b</sup> -> North Dakota -> Dry Pea and Lentil Commission,United States<sup>b</sup>,North Dakota,Dry Pea and Lentil Commission,3,257308,257308,0,0,0,0,0
12539,r284,"United States<sup>b</sup> -> North Dakota -> Game and Fish, Department of",United States<sup>b</sup>,North Dakota,"Game and Fish, Department of",3,659780,0,0,659780,0,0,0
12539,r285,United States<sup>b</sup> -> North Dakota -> Historical Society of North Dakota,United States<sup>b</sup>,North Dakota,Historical Society of North Dakota,3,1034581,0,0,0,0,0,1034581
12539,r286,United States<sup>b</sup> -> North Dakota -> Industrial Commission,United States<sup>b</sup>,North Dakota,Industrial Commission,3,18378646,0,18378646,0,0,0,0
12539,r287,"United States<sup>b</sup> -> North Dakota -> Midwest Dairy Association, North Dakota Division",United States<sup>b</sup>,North Dakota,"Midwest Dairy Association, North Dakota Division",3,6435,6435,0,0,0,0,0
12539,r288,United States<sup>b</sup> -> North Dakota -> Soybean Council,United States<sup>b</sup>,North Dakota,Soybean Council,3,1531730,1531730,0,0,0,0,0
12539,r289,"United States<sup>b</sup> -> North Dakota -> Transportation, Department of",United States<sup>b</sup>,North Dakota,"Transportation, Department of",3,1820328,0,0,0,0,1820328,0
12539,r290,United States<sup>b</sup> -> North Dakota -> Wheat Commission,United States<sup>b</sup>,North Dakota,Wheat Commission,3,1208710,1208710,0,0,0,0,0
12539,r291,United States<sup>b</sup> -> Ohio,United States<sup>b</sup>,Ohio,,2,117471257,0,5992718,49445763,20000000,5432652,36600124
12539,r292,"United States<sup>b</sup> -> Ohio -> Development, Department of",United States<sup>b</sup>,Ohio,"Development, Department of",3,88778286,0,5975466,46368696,0,0,36434124
12539,r293,"United States<sup>b</sup> -> Ohio -> Education & Workforce, Department of",United States<sup>b</sup>,Ohio,"Education & Workforce, Department of",3,166000,0,0,0,0,0,166000
12539,r294,"United States<sup>b</sup> -> Ohio -> Mental Health and Addictions Services, Department of",United States<sup>b</sup>,Ohio,"Mental Health and Addictions Services, Department of",3,20000000,0,0,0,20000000,0,0
12539,r295,"United States<sup>b</sup> -> Ohio -> Natural Resources, Department of",United States<sup>b</sup>,Ohio,"Natural Resources, Department of",3,2230912,0,17252,2213660,0,0,0
12539,r296,"United States<sup>b</sup> -> Ohio -> Transportation, Department of",United States<sup>b</sup>,Ohio,"Transportation, Department of",3,5432652,0,0,0,0,5432652,0
12539,r297,United States<sup>b</sup> -> Ohio -> Water Development Authority,United States<sup>b</sup>,Ohio,Water Development Authority,3,863407,0,0,863407,0,0,0
12539,r298,United States<sup>b</sup> -> Oklahoma,United States<sup>b</sup>,Oklahoma,,2,28885260,1050099,1459455,2389244,17774197,4740677,1471588
12539,r299,"United States<sup>b</sup> -> Oklahoma -> Advancement of Science and Technology, Center for the ",United States<sup>b</sup>,Oklahoma,"Advancement of Science and Technology, Center for the ",3,8294382,618460,1409455,290090,4179170,500549,1296658
12539,r300,"United States<sup>b</sup> -> Oklahoma -> Agriculture, Food, and Forestry, Department of",United States<sup>b</sup>,Oklahoma,"Agriculture, Food, and Forestry, Department of",3,426689,426689,0,0,0,0,0
12539,r301,United States<sup>b</sup> -> Oklahoma -> Grand River Dam Authority,United States<sup>b</sup>,Oklahoma,Grand River Dam Authority,3,455000,0,50000,405000,0,0,0
12539,r302,"United States<sup>b</sup> -> Oklahoma -> Health, Department of",United States<sup>b</sup>,Oklahoma,"Health, Department of",3,1314070,0,0,0,1314070,0,0
12539,r303,"United States<sup>b</sup> -> Oklahoma -> Human Services, Department of",United States<sup>b</sup>,Oklahoma,"Human Services, Department of",3,174930,0,0,0,0,0,174930
12539,r304,"United States<sup>b</sup> -> Oklahoma -> Midwest Dairy Association, Oklahoma Division",United States<sup>b</sup>,Oklahoma,"Midwest Dairy Association, Oklahoma Division",3,4950,4950,0,0,0,0,0
12539,r305,United States<sup>b</sup> -> Oklahoma -> Tobacco Settlement Endowment Trust,United States<sup>b</sup>,Oklahoma,Tobacco Settlement Endowment Trust,3,12280957,0,0,0,12280957,0,0
12539,r306,"United States<sup>b</sup> -> Oklahoma -> Transportation, Department of",United States<sup>b</sup>,Oklahoma,"Transportation, Department of",3,4240128,0,0,0,0,4240128,0
12539,r307,"United States<sup>b</sup> -> Oklahoma -> Wildlife Conservation, Department of",United States<sup>b</sup>,Oklahoma,"Wildlife Conservation, Department of",3,1694154,0,0,1694154,0,0,0
12539,r308,United States<sup>b</sup> -> Oregon,United States<sup>b</sup>,Oregon,,2,40257488,803998,1250000,22483060,4980964,8590054,2149412
12539,r309,"United States<sup>b</sup> -> Oregon -> Agriculture, Department of",United States<sup>b</sup>,Oregon,"Agriculture, Department of",3,203998,203998,0,0,0,0,0
12539,r310,United States<sup>b</sup> -> Oregon -> Business Development Department,United States<sup>b</sup>,Oregon,Business Development Department,3,12000000,600000,1250000,1800000,3750000,4600000,0
12539,r311,"United States<sup>b</sup> -> Oregon -> Education, Department of",United States<sup>b</sup>,Oregon,"Education, Department of",3,456836,0,0,0,0,0,456836
12539,r312,"United States<sup>b</sup> -> Oregon -> Fish and Wildlife, Department of",United States<sup>b</sup>,Oregon,"Fish and Wildlife, Department of",3,16166574,0,0,16166574,0,0,0
12539,r313,"United States<sup>b</sup> -> Oregon -> Forestry, Department of",United States<sup>b</sup>,Oregon,"Forestry, Department of",3,700000,0,0,700000,0,0,0
12539,r314,"United States<sup>b</sup> -> Oregon -> Geology and Mineral Industries, Department of",United States<sup>b</sup>,Oregon,"Geology and Mineral Industries, Department of",3,1118540,0,0,1118540,0,0,0
12539,r315,"United States<sup>b</sup> -> Oregon -> Human Services, Department of",United States<sup>b</sup>,Oregon,"Human Services, Department of",3,3077411,0,0,0,1230964,153871,1692576
12539,r316,"United States<sup>b</sup> -> Oregon -> Transportation, Department of",United States<sup>b</sup>,Oregon,"Transportation, Department of",3,3836183,0,0,0,0,3836183,0
12539,r317,United States<sup>b</sup> -> Oregon -> Water Resources Department,United States<sup>b</sup>,Oregon,Water Resources Department,3,1526296,0,0,1526296,0,0,0
12539,r318,United States<sup>b</sup> -> Oregon -> Watershed Enhancement Board,United States<sup>b</sup>,Oregon,Watershed Enhancement Board,3,1171650,0,0,1171650,0,0,0
12539,r319,United States<sup>b</sup> -> Pennsylvania,United States<sup>b</sup>,Pennsylvania,,2,99487575,5019941,3878560,18896798,62664377,4800272,4227627
12539,r320,"United States<sup>b</sup> -> Pennsylvania -> Agriculture, Department of",United States<sup>b</sup>,Pennsylvania,"Agriculture, Department of",3,2817440,2817440,0,0,0,0,0
12539,r321,"United States<sup>b</sup> -> Pennsylvania -> Community and Economic Development, Department of",United States<sup>b</sup>,Pennsylvania,"Community and Economic Development, Department of",3,21742628,2202501,3625000,875000,8522500,2290000,4227627
12539,r322,"United States<sup>b</sup> -> Pennsylvania -> Conservation and Natural Resources, Department of",United States<sup>b</sup>,Pennsylvania,"Conservation and Natural Resources, Department of",3,682346,0,0,682346,0,0,0
12539,r323,"United States<sup>b</sup> -> Pennsylvania -> Environmental Protection, Department of",United States<sup>b</sup>,Pennsylvania,"Environmental Protection, Department of",3,257919,0,253560,4359,0,0,0
12539,r324,United States<sup>b</sup> -> Pennsylvania -> Fish and Boat Commission,United States<sup>b</sup>,Pennsylvania,Fish and Boat Commission,3,163584,0,0,163584,0,0,0
