table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2018,field_2019,field_2020,field_2021_all_physical_sciences,field_2021_astronomy_and_astrophysics,field_2021_chemistry,field_2021_materials_science,field_2021_physics,field_2021_physical_sciences_nec
7990,r122,All institutions -> Clemson U.,All institutions,Clemson U.,2,121,"['6,044', '']","['6,692', '']","['6,157', '']","['6,037', '']","['0', '']","['1,749', '']","['0', '']","['4,288', '']","['0', '']"
7990,r123,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,122,"['4,641', '']","['7,594', '']","['8,513', '']","['5,658', '']","['82', '']","['422', '']","['288', '']","['3,899', '']","['967', '']"
7990,r124,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,123,"['5,684', '']","['6,111', '']","['7,642', '']","['5,541', '']","['0', '']","['3,922', '']","['0', '']","['1,619', '']","['0', '']"
7990,r125,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,124,"['3,733', '']","['4,195', '']","['4,702', '']","['5,338', '']","['0', '']","['2,248', '']","['0', '']","['3,090', '']","['0', '']"
7990,r126,All institutions -> Boise State U.,All institutions,Boise State U.,2,125,"['2,909', '']","['2,420', '']","['2,678', '']","['4,976', '']","['197', '']","['440', '']","['4,260', '']","['79', '']","['0', '']"
7990,r127,All institutions -> U. Georgia,All institutions,U. Georgia,2,126,"['4,403', '']","['6,362', '']","['4,815', '']","['4,936', '']","['311', '']","['4,109', '']","['0', '']","['516', '']","['0', '']"
7990,r128,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,127,"['5,116', '']","['4,785', '']","['4,720', '']","['4,913', '']","['133', '']","['2,222', '']","['0', '']","['2,558', '']","['0', '']"
7990,r129,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,128,"['5,225', '']","['4,815', '']","['4,702', '']","['4,912', '']","['31', '']","['2,370', '']","['14', '']","['2,399', '']","['98', '']"
7990,r130,All institutions -> George Washington U.,All institutions,George Washington U.,2,129,"['4,819', '']","['5,610', '']","['5,366', '']","['4,872', '']","['0', '']","['1,974', '']","['0', '']","['2,898', '']","['0', '']"
7990,r131,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,130,"['3,122', '']","['3,024', '']","['3,552', '']","['4,840', '']","['44', '']","['3,842', '']","['0', '']","['954', '']","['0', '']"
7990,r132,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,131,"['6,653', '']","['5,648', '']","['5,306', '']","['4,803', '']","['0', '']","['2,365', '']","['0', '']","['1,867', '']","['571', '']"
7990,r133,All institutions -> Howard U.,All institutions,Howard U.,2,132,"['3,519', '']","['4,548', '']","['4,381', '']","['4,733', '']","['0', '']","['4,150', '']","['0', '']","['583', '']","['0', '']"
7990,r134,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,133,"['525', '']","['2,115', '']","['3,018', '']","['4,719', '']","['0', '']","['1,160', '']","['0', '']","['3,559', '']","['0', '']"
7990,r135,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,134,"['4,757', '']","['4,384', '']","['4,257', '']","['4,537', '']","['0', '']","['2,978', '']","['0', '']","['1,559', '']","['0', '']"
7990,r136,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,135,"['4,842', '']","['4,724', '']","['4,041', '']","['4,501', '']","['0', '']","['2,173', '']","['0', '']","['2,328', '']","['0', '']"
7990,r137,All institutions -> U. Miami,All institutions,U. Miami,2,136,"['4,644', '']","['4,645', '']","['4,172', '']","['4,482', '']","['0', '']","['1,129', '']","['0', '']","['3,353', '']","['0', '']"
7990,r138,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,137,"['5,402', '']","['5,260', '']","['4,601', '']","['4,475', '']","['0', '']","['1,123', '']","['0', '']","['3,352', '']","['0', '']"
7990,r139,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,138,"['3,615', '']","['4,888', '']","['4,523', '']","['4,453', '']","['16', '']","['2,444', '']","['401', '']","['1,554', '']","['38', '']"
7990,r140,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,139,"['4,365', '']","['4,833', '']","['4,133', '']","['4,414', '']","['0', '']","['2,487', '']","['0', '']","['1,927', '']","['0', '']"
7990,r141,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,140,"['4,009', '']","['4,313', '']","['4,452', '']","['4,371', '']","['0', '']","['2,301', '']","['0', '']","['2,070', '']","['0', '']"
7990,r142,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,141,"['6,064', '']","['4,929', '']","['3,934', '']","['4,292', '']","['0', '']","['1,082', '']","['1,117', '']","['2,093', '']","['0', '']"
7990,r143,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,142,"['6,515', '']","['4,521', '']","['4,073', '']","['4,170', '']","['160', '']","['2,582', '']","['0', '']","['1,428', '']","['0', '']"
7990,r144,All institutions -> Ohio U.,All institutions,Ohio U.,2,143,"['2,570', '']","['2,605', '']","['3,467', '']","['4,143', '']","['0', '']","['1,073', '']","['0', '']","['3,070', '']","['0', '']"
7990,r145,All institutions -> William & Mary,All institutions,William & Mary,2,144,"['4,192', '']","['4,249', '']","['4,428', '']","['4,140', '']","['0', '']","['366', '']","['0', '']","['3,774', '']","['0', '']"
7990,r146,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,145,"['2,714', '']","['3,804', '']","['3,427', '']","['4,104', '']","['0', '']","['2,650', '']","['0', '']","['1,454', '']","['0', '']"
7990,r147,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,146,"['4,506', '']","['4,917', '']","['4,255', '']","['4,085', '']","['0', '']","['3,691', '']","['0', '']","['394', '']","['0', '']"
7990,r148,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,147,"['3,838', '']","['4,426', '']","['4,217', '']","['4,067', '']","['0', '']","['2,622', '']","['304', '']","['1,141', '']","['0', '']"
7990,r149,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,148,"['5,774', '']","['4,304', '']","['4,184', '']","['4,033', '']","['0', '']","['2,793', '']","['0', '']","['1,240', '']","['0', '']"
7990,r150,All institutions -> U. Akron,All institutions,U. Akron,2,149,"['3,213', '']","['3,992', '']","['4,238', '']","['4,026', '']","['0', '']","['4,026', '']","['0', '']","['0', '']","['0', '']"
7990,r151,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,150,"['2,490', '']","['2,688', '']","['3,147', '']","['3,885', '']","['2,960', '']","['270', '']","['187', '']","['373', '']","['95', '']"
7990,r152,All institutions -> Kent State U.,All institutions,Kent State U.,2,151,"['3,249', '']","['3,062', '']","['3,715', '']","['3,843', '']","['43', '']","['1,102', '']","['1,090', '']","['1,282', '']","['326', '']"
7990,r153,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,152,"['3,785', '']","['4,280', '']","['3,713', '']","['3,668', '']","['0', '']","['1,208', '']","['0', '']","['2,460', '']","['0', '']"
7990,r154,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,153,"['2,983', '']","['3,545', '']","['3,917', '']","['3,663', '']","['0', '']","['3,054', '']","['0', '']","['609', '']","['0', '']"
7990,r155,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,154,"['3,856', '']","['2,637', '']","['2,882', '']","['3,581', '']","['0', '']","['3,233', '']","['0', '']","['348', '']","['0', '']"
7990,r156,All institutions -> George Mason U.,All institutions,George Mason U.,2,155,"['4,515', '']","['4,738', '']","['4,656', '']","['3,561', '']","['1,424', '']","['447', '']","['1,077', '']","['466', '']","['147', '']"
7990,r157,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,156,"['2,790', '']","['2,499', '']","['2,855', '']","['3,420', '']","['0', '']","['1,154', '']","['0', '']","['2,266', '']","['0', '']"
7990,r158,All institutions -> Hampton U.,All institutions,Hampton U.,2,157,"['4,129', '']","['4,044', '']","['3,142', '']","['3,409', '']","['0', '']","['0', '']","['0', '']","['3,409', '']","['0', '']"
7990,r159,All institutions -> Utah State U.,All institutions,Utah State U.,2,158,"['3,175', '']","['4,133', '']","['3,982', '']","['3,395', '']","['0', '']","['1,974', '']","['0', '']","['1,421', '']","['0', '']"
7990,r160,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,159,"['273', '']","['336', '']","['208', '']","['3,392', '']","['103', '']","['82', '']","['1,196', '']","['2,011', '']","['0', '']"
7990,r161,All institutions -> American U.,All institutions,American U.,2,160,"['2,506', '']","['2,922', '']","['3,401', '']","['3,136', '']","['0', '']","['160', '']","['0', '']","['2,976', '']","['0', '']"
7990,r162,All institutions -> Tulane U.,All institutions,Tulane U.,2,161,"['3,449', '']","['3,533', '']","['3,343', '']","['3,041', '']","['0', '']","['1,293', '']","['0', '']","['1,748', '']","['0', '']"
7990,r163,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,162,"['3,447', '']","['2,729', '']","['2,888', '']","['2,990', '']","['0', '']","['634', '']","['0', '']","['2,356', '']","['0', '']"
7990,r164,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,163,"['3,166', '']","['3,377', '']","['2,992', '']","['2,931', '']","['200', '']","['2,214', '']","['0', '']","['517', '']","['0', '']"
7990,r165,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,164,"['3,492', '']","['3,253', '']","['2,734', '']","['2,909', '']","['0', '']","['257', '']","['39', '']","['2,613', '']","['0', '']"
7990,r166,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,165,"['3,952', '']","['4,304', '']","['4,891', '']","['2,865', '']","['0', '']","['1,588', '']","['0', '']","['871', '']","['406', '']"
7990,r167,All institutions -> Texas State U.,All institutions,Texas State U.,2,166,"['2,675', '']","['2,235', '']","['1,798', '']","['2,774', '']","['0', '']","['1,647', '']","['0', '']","['1,127', '']","['0', '']"
7990,r168,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,167,"['2,895', '']","['3,019', '']","['2,612', '']","['2,761', '']","['0', '']","['1,647', '']","['0', '']","['0', '']","['1,114', '']"
7990,r169,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,168,"['2,431', '']","['2,588', '']","['2,329', '']","['2,696', '']","['0', '']","['1,596', '']","['1', '']","['1,099', '']","['0', '']"
7990,r170,All institutions -> Baylor U.,All institutions,Baylor U.,2,169,"['2,006', '']","['2,033', '']","['2,110', '']","['2,661', '']","['24', '']","['1,464', '']","['15', '']","['1,158', '']","['0', '']"
7990,r171,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,170,"['2,963', '']","['2,082', '']","['4,591', '']","['2,652', '']","['0', '']","['1,769', '']","['0', '']","['883', '']","['0', '']"
7990,r172,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,171,"['2,238', '']","['3,135', '']","['2,870', '']","['2,640', '']","['0', '']","['1,179', '']","['0', '']","['1,461', '']","['0', '']"
7990,r173,All institutions -> Miami U.,All institutions,Miami U.,2,172,"['607', '']","['167', '']","['408', '']","['2,638', '']","['0', '']","['2,543', '']","['0', '']","['95', '']","['0', '']"
7990,r174,All institutions -> Marquette U.,All institutions,Marquette U.,2,173,"['1,486', '']","['1,305', '']","['1,649', '']","['2,614', '']","['0', '']","['2,323', '']","['0', '']","['291', '']","['0', '']"
7990,r175,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,174,"['2,320', '']","['2,977', '']","['2,878', '']","['2,577', '']","['0', '']","['1,267', '']","['0', '']","['1,310', '']","['0', '']"
7990,r176,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,175,"['3,830', '']","['4,062', '']","['2,502', '']","['2,574', '']","['515', '']","['2,059', '']","['0', '']","['0', '']","['0', '']"
7990,r177,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,176,"['3,233', '']","['2,157', '']","['2,166', '']","['2,534', '']","['0', '']","['1,432', '']","['0', '']","['1,102', '']","['0', '']"
7990,r178,All institutions -> U. Denver,All institutions,U. Denver,2,177,"['2,985', '']","['2,869', '']","['3,373', '']","['2,532', '']","['100', '']","['1,834', '']","['0', '']","['598', '']","['0', '']"
7990,r179,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,178,"['1,320', '']","['1,623', '']","['1,859', '']","['2,482', '']","['0', '']","['0', '']","['0', '']","['873', '']","['1,609', '']"
7990,r180,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,179,"['1,362', '']","['1,268', '']","['2,109', '']","['2,448', '']","['254', '']","['204', '']","['0', '']","['1,887', '']","['103', '']"
7990,r181,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,180,"['1,237', '']","['1,745', '']","['2,239', '']","['2,420', '']","['0', '']","['1,796', '']","['0', '']","['624', '']","['0', '']"
7990,r182,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,181,"['4,459', '']","['3,630', '']","['2,267', '']","['2,399', '']","['0', '']","['1,175', '']","['202', '']","['1,022', '']","['0', '']"
7990,r183,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,182,"['2,857', '']","['1,859', '']","['3,335', '']","['2,355', '']","['0', '']","['655', '']","['239', '']","['1,461', '']","['0', '']"
7990,r184,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,183,"['295', '']","['2,933', '']","['2,714', '']","['2,348', '']","['0', '']","['552', '']","['0', '']","['1,796', '']","['0', '']"
7990,r185,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,183,"['2,364', '']","['2,425', '']","['2,194', '']","['2,348', '']","['0', '']","['1,356', '']","['0', '']","['992', '']","['0', '']"
7990,r186,All institutions -> U. Maine,All institutions,U. Maine,2,185,"['1,980', '']","['2,654', '']","['1,868', '']","['2,289', '']","['0', '']","['128', '']","['0', '']","['2,161', '']","['0', '']"
7990,r187,All institutions -> Haverford C.,All institutions,Haverford C.,2,186,"['1,047', '']","['1,862', '']","['2,259', '']","['2,216', '']","['340', '']","['273', '']","['1,552', '']","['51', '']","['0', '']"
7990,r188,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,187,"['2,504', '']","['2,269', '']","['2,579', '']","['2,203', '']","['0', '']","['1,344', '']","['0', '']","['20', '']","['839', '']"
7990,r189,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,188,"['2,140', '']","['2,006', '']","['1,603', '']","['2,171', '']","['0', '']","['1,035', '']","['0', '']","['1,136', '']","['0', '']"
7990,r190,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,189,"['1,415', '']","['1,765', '']","['2,035', '']","['2,129', '']","['0', '']","['1,303', '']","['0', '']","['822', '']","['4', '']"
7990,r191,All institutions -> Oakland U.,All institutions,Oakland U.,2,190,"['1,510', '']","['1,679', '']","['1,852', '']","['2,062', '']","['0', '']","['854', '']","['0', '']","['1,208', '']","['0', '']"
7990,r192,All institutions -> U. Vermont,All institutions,U. Vermont,2,191,"['1,683', '']","['1,925', '']","['2,710', '']","['2,061', '']","['0', '']","['1,445', '']","['0', '']","['616', '']","['0', '']"
7990,r193,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,192,"['1,674', '']","['1,444', '']","['1,436', '']","['2,020', '']","['0', '']","['1,704', '']","['0', '']","['316', '']","['0', '']"
7990,r194,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,193,"['2,181', '']","['1,495', '']","['2,021', '']","['1,964', '']","['0', '']","['1,551', '']","['0', '']","['413', '']","['0', '']"
7990,r195,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,194,"['1,240', '']","['1,186', '']","['1,374', '']","['1,871', '']","['0', '']","['1,385', '']","['0', '']","['486', '']","['0', '']"
7990,r196,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,195,"['2,587', '']","['1,615', '']","['1,595', 'i']","['1,833', '']","['0', '']","['276', '']","['9', '']","['1,003', '']","['545', '']"
7990,r197,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,196,"['2,740', '']","['1,704', '']","['1,517', '']","['1,831', '']","['0', '']","['298', '']","['0', '']","['146', '']","['1,387', '']"
7990,r198,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,197,"['1,702', '']","['2,318', '']","['2,044', '']","['1,814', '']","['187', '']","['0', '']","['0', '']","['1,627', '']","['0', '']"
7990,r199,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,198,"['1,260', '']","['1,153', '']","['1,448', '']","['1,809', '']","['0', '']","['1,579', '']","['168', '']","['62', '']","['0', '']"
7990,r200,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,199,"['271', '']","['142', '']","['412', '']","['1,769', '']","['43', '']","['1,670', '']","['0', '']","['56', '']","['0', '']"
7990,r201,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,200,"['1,004', '']","['2,205', '']","['1,968', '']","['1,754', '']","['0', '']","['726', '']","['0', '']","['1,028', '']","['0', '']"
7990,r202,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,201,"['2,560', '']","['1,750', '']","['1,206', '']","['1,748', '']","['166', '']","['614', '']","['0', '']","['511', '']","['457', '']"
7990,r203,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,202,"['ne', '']","['ne', '']","['444', '']","['1,574', '']","['0', '']","['830', '']","['0', '']","['744', '']","['0', '']"
7990,r204,All institutions -> U. Colorado Denver<sup>e</sup>,All institutions,U. Colorado Denver<sup>e</sup>,2,203,"['na', '']","['na', '']","['na', '']","['1,561', '']","['0', '']","['1,144', '']","['0', '']","['417', '']","['0', '']"
7990,r205,All institutions -> Fisk U.,All institutions,Fisk U.,2,204,"['197', '']","['0', '']","['212', '']","['1,525', '']","['0', '']","['158', '']","['463', '']","['904', '']","['0', '']"
7990,r206,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,205,"['1,542', '']","['1,583', '']","['1,384', '']","['1,504', '']","['0', '']","['639', '']","['0', '']","['865', '']","['0', '']"
7990,r207,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,206,"['1,348', '']","['1,960', '']","['1,648', '']","['1,500', '']","['0', '']","['258', '']","['0', '']","['1,242', '']","['0', '']"
7990,r208,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,207,"['1,948', '']","['2,654', '']","['2,096', '']","['1,499', '']","['0', '']","['602', '']","['0', '']","['897', '']","['0', '']"
7990,r209,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,208,"['1,094', '']","['1,141', '']","['1,041', '']","['1,475', '']","['0', '']","['1,197', '']","['0', '']","['278', '']","['0', '']"
7990,r210,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,209,"['1,667', '']","['1,741', '']","['1,499', '']","['1,470', '']","['0', '']","['534', '']","['0', '']","['936', '']","['0', '']"
7990,r211,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,210,"['3,554', '']","['3,103', '']","['2,264', '']","['1,467', '']","['0', '']","['0', '']","['0', '']","['1,467', '']","['0', '']"
7990,r212,All institutions -> Portland State U.,All institutions,Portland State U.,2,211,"['2,189', '']","['2,356', '']","['1,937', '']","['1,462', '']","['0', '']","['1,145', '']","['14', '']","['303', '']","['0', '']"
7990,r213,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,212,"['1,153', '']","['1,266', '']","['1,058', '']","['1,448', '']","['0', '']","['1,365', '']","['0', '']","['83', '']","['0', '']"
7990,r214,All institutions -> Drexel U.,All institutions,Drexel U.,2,213,"['2,362', '']","['1,611', '']","['1,582', '']","['1,429', '']","['0', '']","['310', '']","['0', '']","['1,119', '']","['0', '']"
7990,r215,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,213,"['1,960', '']","['1,784', '']","['1,540', '']","['1,429', '']","['307', '']","['525', '']","['0', '']","['597', '']","['0', '']"
7990,r216,All institutions -> Villanova U.,All institutions,Villanova U.,2,215,"['951', '']","['1,141', '']","['1,658', '']","['1,412', '']","['599', '']","['540', '']","['0', '']","['273', '']","['0', '']"
7990,r217,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,216,"['960', '']","['1,135', '']","['1,422', '']","['1,407', '']","['0', '']","['951', '']","['0', '']","['456', '']","['0', '']"
7990,r218,All institutions -> U. Louisville,All institutions,U. Louisville,2,217,"['1,034', '']","['1,827', '']","['1,446', '']","['1,406', '']","['63', '']","['1,049', '']","['169', '']","['81', '']","['44', '']"
7990,r219,All institutions -> Rowan U.,All institutions,Rowan U.,2,218,"['483', '']","['887', '']","['407', '']","['1,404', '']","['0', '']","['613', '']","['0', '']","['695', '']","['96', '']"
7990,r220,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,219,"['1,222', '']","['1,238', '']","['1,331', '']","['1,402', '']","['0', '']","['753', '']","['0', '']","['649', '']","['0', '']"
7990,r221,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,220,"['633', '']","['821', '']","['1,135', '']","['1,387', '']","['0', '']","['986', '']","['0', '']","['401', '']","['0', '']"
7990,r222,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,221,"['5,882', '']","['3,358', '']","['1,366', '']","['1,344', '']","['0', '']","['23', '']","['0', '']","['1,321', '']","['0', '']"
7990,r223,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,222,"['734', '']","['820', '']","['989', '']","['1,321', '']","['265', '']","['846', '']","['210', '']","['0', '']","['0', '']"
7990,r224,All institutions -> U. Memphis,All institutions,U. Memphis,2,223,"['895', '']","['1,039', '']","['1,100', '']","['1,309', '']","['104', '']","['733', '']","['0', '']","['341', '']","['131', '']"
7990,r225,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,224,"['1,077', '']","['812', 'i']","['845', '']","['1,297', '']","['0', '']","['1,120', '']","['0', '']","['177', '']","['0', '']"
7990,r226,All institutions -> Hope C.,All institutions,Hope C.,2,225,"['607', '']","['824', '']","['648', '']","['1,276', '']","['0', '']","['752', '']","['0', '']","['524', '']","['0', '']"
7990,r227,All institutions -> Wright State U.,All institutions,Wright State U.,2,226,"['1,898', '']","['1,362', '']","['1,369', '']","['1,268', '']","['0', '']","['153', '']","['0', '']","['847', '']","['268', '']"
7990,r228,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,227,"['701', '']","['728', '']","['1,282', '']","['1,248', '']","['0', '']","['695', '']","['0', '']","['553', '']","['0', '']"
7990,r229,All institutions -> Barnard C.,All institutions,Barnard C.,2,228,"['516', '']","['928', '']","['805', '']","['1,246', '']","['814', '']","['432', '']","['0', '']","['0', '']","['0', '']"
7990,r230,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,229,"['919', '']","['944', '']","['1,302', '']","['1,237', '']","['0', '']","['1,226', '']","['0', '']","['11', '']","['0', '']"
7990,r231,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,230,"['1,250', '']","['1,223', '']","['1,206', 'i']","['1,218', '']","['69', '']","['409', '']","['242', '']","['498', '']","['0', '']"
7990,r232,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,231,"['797', '']","['823', '']","['868', '']","['1,192', '']","['0', '']","['1,014', '']","['0', '']","['178', '']","['0', '']"
7990,r233,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,232,"['1,124', '']","['1,052', '']","['782', '']","['1,171', '']","['0', '']","['702', '']","['0', '']","['469', '']","['0', '']"
7990,r234,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,233,"['1,442', '']","['1,928', '']","['1,348', '']","['1,139', '']","['0', '']","['167', '']","['0', '']","['972', '']","['0', '']"
7990,r235,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,234,"['1,494', '']","['1,253', '']","['1,317', '']","['1,135', '']","['37', '']","['694', '']","['0', '']","['404', '']","['0', '']"
7990,r236,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,235,"['1,317', '']","['1,517', '']","['1,163', '']","['1,125', '']","['0', '']","['248', '']","['0', '']","['877', '']","['0', '']"
7990,r237,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,236,"['1,388', '']","['673', '']","['1,393', '']","['1,105', '']","['905', '']","['160', '']","['0', '']","['40', '']","['0', '']"
7990,r238,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,237,"['1,340', '']","['1,407', '']","['1,102', '']","['1,104', '']","['128', '']","['236', '']","['0', '']","['667', '']","['73', '']"
7990,r239,All institutions -> Troy U.,All institutions,Troy U.,2,238,"['ne', '']","['ne', '']","['1,216', '']","['1,094', '']","['0', '']","['0', '']","['1,094', '']","['0', '']","['0', '']"
7990,r240,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,239,"['1,847', '']","['1,865', '']","['2,215', '']","['1,083', '']","['337', '']","['63', '']","['0', '']","['683', '']","['0', '']"
7990,r241,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,240,"['1,707', '']","['1,020', '']","['1,270', '']","['1,081', '']","['0', '']","['824', '']","['0', '']","['257', '']","['0', '']"
7990,r242,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,241,"['0', '']","['0', '']","['908', '']","['1,069', '']","['0', '']","['80', '']","['0', '']","['989', '']","['0', '']"
7990,r243,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,242,"['1,106', '']","['901', '']","['1,667', '']","['1,060', '']","['0', '']","['33', '']","['0', '']","['336', '']","['691', '']"
7990,r244,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,243,"['1,133', '']","['897', '']","['1,003', '']","['1,058', '']","['702', '']","['6', '']","['34', '']","['316', '']","['0', '']"
7990,r245,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,244,"['139', '']","['179', '']","['1,069', '']","['1,036', '']","['0', '']","['801', '']","['0', '']","['95', '']","['140', '']"
7990,r246,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,245,"['2,776', '']","['2,191', '']","['889', '']","['1,034', '']","['0', '']","['628', '']","['3', '']","['403', '']","['0', '']"
7990,r247,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,246,"['445', '']","['400', '']","['994', '']","['1,021', '']","['119', '']","['850', '']","['0', '']","['52', '']","['0', '']"
7990,r248,All institutions -> U. West Florida,All institutions,U. West Florida,2,247,"['380', '']","['373', '']","['1,049', '']","['1,014', '']","['0', '']","['392', '']","['0', '']","['0', '']","['622', '']"
7990,r249,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,248,"['17', '']","['16', '']","['154', '']","['1,010', '']","['80', '']","['898', '']","['0', '']","['32', '']","['0', '']"
7990,r250,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,249,"['1,615', '']","['1,896', '']","['1,229', '']","['1,007', '']","['28', '']","['951', '']","['0', '']","['28', '']","['0', '']"
