table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_hhs_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12710,r111,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,110,"['52,938', '']","['5,797', '']","['0', '']","['7,793', '']","['215', '']","['7,637', '']","['704', '']","['225', '']","['0', '']","['29,963', '']","['604', '']"
12710,r112,All institutions -> Florida International U.,All institutions,Florida International U.,2,111,"['52,808', '']","['733', '']","['0', '']","['26,515', '']","['0', '']","['3,379', '']","['18,015', '']","['989', '']","['0', '']","['3,127', '']","['50', '']"
12710,r113,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,112,"['52,326', '']","['437', '']","['1,153', '']","['26,747', '']","['2,745', '']","['5,033', '']","['273', '']","['605', '']","['1,034', '']","['13,324', '']","['975', '']"
12710,r114,All institutions -> U. Oregon,All institutions,U. Oregon,2,113,"['51,917', '']","['0', '']","['127', '']","['27,557', '']","['0', '']","['845', '']","['16,729', '']","['209', '']","['0', '']","['4,216', '']","['2,234', '']"
12710,r115,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,114,"['50,097', '']","['0', '']","['524', '']","['45,077', '']","['1', '']","['2,571', '']","['325', '']","['164', '']","['0', '']","['844', '']","['591', '']"
12710,r116,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,115,"['49,521', '']","['0', '']","['0', '']","['47,957', '']","['0', '']","['102', '']","['424', '']","['20', '']","['76', '']","['205', '']","['737', '']"
12710,r117,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,116,"['47,817', '']","['15,606', '']","['43', '']","['8,875', '']","['1,018', '']","['2,532', '']","['5,062', '']","['285', '']","['74', '']","['14,241', '']","['81', '']"
12710,r118,All institutions -> U. Houston,All institutions,U. Houston,2,117,"['47,430', '']","['889', '']","['0', '']","['20,982', '']","['87', '']","['2,916', '']","['7,833', '']","['184', '']","['0', '']","['11,717', '']","['2,822', '']"
12710,r119,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,118,"['46,582', '']","['3,022', '']","['0', '']","['25,555', '']","['304', '']","['6,069', '']","['5,205', '']","['172', '']","['0', '']","['5,930', '']","['325', '']"
12710,r120,All institutions -> Florida State U.,All institutions,Florida State U.,2,119,"['46,547', '']","['53', '']","['0', '']","['30,808', '']","['500', '']","['1,974', '']","['7,302', '']","['1,546', '']","['644', '']","['983', '']","['2,737', '']"
12710,r121,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,120,"['46,511', '']","['0', '']","['0', '']","['40,335', '']","['66', '']","['356', '']","['0', '']","['325', '']","['0', '']","['5,334', '']","['95', '']"
12710,r122,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,121,"['46,250', '']","['15', '']","['0', '']","['41,575', '']","['19', '']","['2,251', '']","['1,223', '']","['1,136', '']","['0', '']","['14', '']","['17', '']"
12710,r123,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,122,"['44,859', '']","['0', '']","['0', '']","['44,859', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r124,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,123,"['43,095', '']","['0', '']","['0', '']","['43,095', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r125,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,124,"['42,967', '']","['140', '']","['196', '']","['29,377', '']","['630', '']","['4,872', '']","['3,824', '']","['324', '']","['1,461', '']","['2,103', '']","['40', '']"
12710,r126,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,125,"['40,732', '']","['0', '']","['0', '']","['19,592', '']","['19', '']","['2,304', '']","['15,174', '']","['61', '']","['0', '']","['0', '']","['3,582', '']"
12710,r127,"All institutions -> Touro U., New York",All institutions,"Touro U., New York",2,126,"['40,008', '']","['0', '']","['0', '']","['40,008', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r128,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,127,"['39,186', '']","['0', '']","['0', '']","['39,186', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r129,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,128,"['36,918', '']","['116', '']","['4', '']","['27,237', '']","['59', '']","['5,091', '']","['310', '']","['0', '']","['0', '']","['0', '']","['4,101', '']"
12710,r130,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,129,"['36,662', '']","['0', '']","['34', '']","['33,378', '']","['100', '']","['2,353', '']","['74', '']","['140', '']","['0', '']","['224', '']","['359', '']"
12710,r131,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,130,"['36,026', '']","['9,362', '']","['0', '']","['26,082', '']","['0', '']","['17', '']","['0', '']","['30', '']","['0', '']","['0', '']","['535', '']"
12710,r132,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,131,"['35,566', '']","['102', '']","['0', '']","['21,706', '']","['0', '']","['2,852', '']","['2,889', '']","['7,104', '']","['913', '']","['0', '']","['0', '']"
12710,r133,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,132,"['34,595', '']","['0', '']","['0', '']","['34,595', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r134,All institutions -> Howard U.,All institutions,Howard U.,2,133,"['33,942', '']","['4,245', '']","['0', '']","['19,742', '']","['0', '']","['3,678', '']","['94', '']","['712', '']","['0', '']","['1,182', '']","['4,289', '']"
12710,r135,All institutions -> Rice U.,All institutions,Rice U.,2,134,"['32,746', '']","['874', '']","['0', '']","['4,568', '']","['1,217', '']","['2,725', '']","['2,336', '']","['1,374', '']","['0', '']","['19,652', '']","['0', '']"
12710,r136,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,135,"['31,968', '']","['361', '']","['0', '']","['7,445', '']","['79', '']","['11,613', '']","['3,507', '']","['40', '']","['3,066', '']","['5,556', '']","['301', '']"
12710,r137,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,136,"['31,326', '']","['28', '']","['0', '']","['23,217', '']","['69', '']","['2,324', '']","['0', '']","['170', '']","['0', '']","['4,932', '']","['586', '']"
12710,r138,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,137,"['30,512', '']","['0', '']","['249', '']","['23,050', '']","['74', '']","['876', '']","['117', '']","['800', '']","['0', '']","['5,345', '']","['1', '']"
12710,r139,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,138,"['29,897', '']","['376', '']","['586', '']","['9,353', '']","['0', '']","['5,375', '']","['1,198', '']","['1,588', '']","['4,275', '']","['7,030', '']","['116', '']"
12710,r140,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,139,"['29,476', '']","['0', '']","['0', '']","['29,476', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r141,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,140,"['29,312', '']","['0', '']","['0', '']","['24,836', '']","['0', '']","['291', '']","['2,862', '']","['0', '']","['41', '']","['994', '']","['288', '']"
12710,r142,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,141,"['28,151', '']","['0', '']","['0', '']","['28,151', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r143,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,142,"['28,004', '']","['142', '']","['0', '']","['14,181', '']","['184', '']","['2,614', '']","['1,523', '']","['86', '']","['0', '']","['9,274', '']","['0', '']"
12710,r144,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,143,"['26,430', '']","['0', '']","['0', '']","['26,430', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r145,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,144,"['26,068', '']","['150', '']","['1,860', '']","['16,504', '']","['57', '']","['132', '']","['3,085', '']","['1,407', '']","['1,761', '']","['525', '']","['587', '']"
12710,r146,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,145,"['24,329', '']","['210', '']","['0', '']","['23,471', '']","['0', '']","['364', '']","['210', '']","['61', '']","['0', '']","['0', '']","['13', '']"
12710,r147,All institutions -> George Mason U.,All institutions,George Mason U.,2,146,"['24,211', '']","['582', '']","['90', '']","['11,025', '']","['35', '']","['840', '']","['1,506', '']","['6,246', '']","['0', '']","['3,885', '']","['2', '']"
12710,r148,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,147,"['23,008', '']","['571', '']","['0', '']","['11,944', '']","['48', '']","['1,049', '']","['4,412', '']","['235', '']","['0', '']","['3,647', '']","['1,102', '']"
12710,r149,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,148,"['22,924', '']","['402', '']","['0', '']","['12,788', '']","['47', '']","['806', '']","['2,719', '']","['3,509', '']","['0', '']","['1,718', '']","['935', '']"
12710,r150,All institutions -> U. Denver,All institutions,U. Denver,2,149,"['22,422', '']","['0', '']","['0', '']","['5,073', '']","['0', '']","['330', '']","['6,317', '']","['1,088', '']","['0', '']","['366', '']","['9,248', '']"
12710,r151,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,150,"['21,948', '']","['0', '']","['0', '']","['19,358', '']","['0', '']","['200', '']","['199', '']","['0', '']","['0', '']","['204', '']","['1,987', '']"
12710,r152,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,151,"['21,742', '']","['149', '']","['1', '']","['12,249', '']","['0', '']","['283', '']","['51', '']","['7,831', '']","['0', '']","['994', '']","['184', '']"
12710,r153,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,152,"['21,672', '']","['88', '']","['0', '']","['14,152', '']","['719', '']","['3,200', '']","['2,292', '']","['275', '']","['0', '']","['666', '']","['280', '']"
12710,r154,All institutions -> Clemson U.,All institutions,Clemson U.,2,153,"['20,724', '']","['0', '']","['0', '']","['11,542', '']","['0', '']","['760', '']","['985', '']","['5', '']","['0', '']","['7,353', '']","['79', '']"
12710,r155,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,154,"['20,698', '']","['117', '']","['3', '']","['15,955', '']","['0', '']","['1,213', '']","['210', '']","['891', '']","['0', '']","['1,693', '']","['616', '']"
12710,r156,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,155,"['19,246', '']","['0', '']","['0', '']","['9,651', '']","['389', '']","['2,216', '']","['575', '']","['34', '']","['3,317', '']","['2,484', '']","['580', '']"
12710,r157,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,156,"['18,920', '']","['0', '']","['0', '']","['11,636', '']","['0', '']","['1,399', '']","['270', '']","['330', '']","['74', '']","['2,448', '']","['2,763', '']"
12710,r158,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,157,"['18,297', '']","['117', '']","['0', '']","['6,670', '']","['0', '']","['3,755', '']","['894', '']","['2,200', '']","['0', '']","['1,380', '']","['3,281', '']"
12710,r159,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,158,"['18,145', '']","['1,156', '']","['0', '']","['6,799', '']","['129', '']","['2,295', '']","['6,482', '']","['151', '']","['0', '']","['0', '']","['1,133', '']"
12710,r160,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,159,"['18,080', '']","['0', '']","['0', '']","['18,080', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r161,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,160,"['17,648', '']","['66', '']","['0', '']","['7,035', '']","['66', '']","['2,048', '']","['2,694', '']","['0', '']","['0', '']","['1,512', '']","['4,227', '']"
12710,r162,All institutions -> Boston C.,All institutions,Boston C.,2,161,"['17,454', '']","['55', '']","['1,023', '']","['6,983', '']","['0', '']","['4,553', '']","['1,015', '']","['46', '']","['0', '']","['0', '']","['3,779', '']"
12710,r163,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,162,"['17,321', '']","['0', '']","['0', '']","['17,321', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r164,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,163,"['17,090', '']","['13', '']","['0', '']","['16,132', '']","['0', '']","['503', '']","['195', '']","['22', '']","['0', '']","['168', '']","['57', '']"
12710,r165,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,164,"['17,085', '']","['101', '']","['0', '']","['6,673', '']","['0', '']","['2,009', '']","['489', '']","['6,855', '']","['0', '']","['958', '']","['0', '']"
12710,r166,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,165,"['16,804', '']","['0', '']","['0', '']","['15,964', '']","['247', '']","['0', '']","['19', '']","['0', '']","['5', '']","['563', '']","['6', '']"
12710,r167,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,166,"['16,578', '']","['1,827', '']","['0', '']","['8,815', '']","['0', '']","['414', '']","['202', '']","['1,993', '']","['0', '']","['3,228', '']","['99', '']"
12710,r168,All institutions -> U. Toledo,All institutions,U. Toledo,2,167,"['15,343', '']","['0', '']","['150', '']","['13,064', '']","['0', '']","['1,608', '']","['139', '']","['0', '']","['0', '']","['119', '']","['263', '']"
12710,r169,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,168,"['15,011', '']","['0', '']","['0', '']","['10,551', '']","['0', '']","['1,068', '']","['2,663', '']","['7', '']","['155', '']","['438', '']","['129', '']"
12710,r170,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,169,"['14,539', '']","['116', '']","['0', '']","['13,866', '']","['0', '']","['44', '']","['0', '']","['0', '']","['21', '']","['444', '']","['48', '']"
12710,r171,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,170,"['14,228', '']","['356', '']","['0', '']","['3,114', '']","['162', '']","['2,423', '']","['0', '']","['0', '']","['0', '']","['8,173', '']","['0', '']"
12710,r172,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,171,"['13,810', '']","['0', '']","['0', '']","['13,789', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']"
12710,r173,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,172,"['13,759', '']","['0', '']","['0', '']","['13,759', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r174,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,173,"['13,742', '']","['849', '']","['0', '']","['7,691', '']","['202', '']","['1,453', '']","['424', '']","['0', '']","['0', '']","['2,198', '']","['925', '']"
12710,r175,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,174,"['13,584', '']","['355', '']","['0', '']","['2,065', '']","['0', '']","['1,926', '']","['216', '']","['1,361', '']","['0', '']","['4,024', '']","['3,637', '']"
12710,r176,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,175,"['13,358', '']","['53', '']","['0', '']","['6,788', '']","['0', '']","['3,075', '']","['2,319', '']","['132', '']","['0', '']","['0', '']","['991', '']"
12710,r177,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,176,"['13,316', '']","['0', '']","['0', '']","['8,095', '']","['0', '']","['1,483', '']","['1,049', '']","['484', '']","['204', '']","['1,464', '']","['537', '']"
12710,r178,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,177,"['13,297', '']","['0', '']","['0', '']","['13,297', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r179,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,178,"['13,250', '']","['258', '']","['0', '']","['9,129', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,863', '']","['0', '']"
12710,r180,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,179,"['13,221', '']","['0', '']","['0', '']","['5,791', '']","['19', '']","['1,609', '']","['1,178', '']","['0', '']","['0', '']","['4,624', '']","['0', '']"
12710,r181,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,180,"['13,063', '']","['0', '']","['0', '']","['10,985', '']","['0', '']","['786', '']","['640', '']","['90', '']","['28', '']","['201', '']","['333', '']"
12710,r182,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,181,"['12,847', '']","['46', '']","['0', '']","['2,944', '']","['0', '']","['2,853', '']","['4,823', '']","['0', '']","['0', '']","['2,125', '']","['56', '']"
12710,r183,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,182,"['12,707', '']","['131', '']","['0', '']","['12,184', '']","['0', '']","['81', '']","['170', '']","['0', '']","['0', '']","['111', '']","['30', '']"
12710,r184,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,183,"['12,396', '']","['0', '']","['0', '']","['11,621', '']","['0', '']","['0', '']","['775', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r185,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,184,"['12,267', '']","['0', '']","['0', '']","['12,267', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r186,All institutions -> Marshall U.,All institutions,Marshall U.,2,185,"['11,438', '']","['0', '']","['0', '']","['10,622', '']","['0', '']","['815', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
12710,r187,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,186,"['11,340', '']","['0', '']","['0', '']","['7,708', '']","['93', '']","['1,196', '']","['1,503', '']","['158', '']","['0', '']","['646', '']","['36', '']"
12710,r188,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,187,"['11,258', '']","['0', '']","['0', '']","['10,051', '']","['0', '']","['0', '']","['1,207', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r189,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,188,"['11,250', '']","['301', '']","['0', '']","['4,438', '']","['284', '']","['205', '']","['1,617', '']","['1,415', '']","['0', '']","['36', '']","['2,954', '']"
12710,r190,All institutions -> Utah State U.,All institutions,Utah State U.,2,189,"['10,845', '']","['0', '']","['0', '']","['7,272', '']","['0', '']","['870', '']","['1,641', '']","['13', '']","['0', '']","['556', '']","['493', '']"
12710,r191,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,190,"['10,689', '']","['1,026', '']","['0', '']","['6,502', '']","['91', '']","['993', '']","['1,091', '']","['47', '']","['0', '']","['643', '']","['296', '']"
12710,r192,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,191,"['10,558', '']","['40', '']","['0', '']","['9,801', '']","['0', '']","['417', '']","['131', '']","['67', '']","['0', '']","['102', '']","['0', '']"
12710,r193,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,192,"['10,351', '']","['2,829', '']","['105', '']","['4,205', '']","['252', '']","['2,318', '']","['206', '']","['0', '']","['0', '']","['102', '']","['334', '']"
12710,r194,All institutions -> U. Memphis,All institutions,U. Memphis,2,193,"['10,336', '']","['1,013', '']","['28', '']","['3,299', '']","['0', '']","['341', '']","['813', '']","['1,689', '']","['345', '']","['350', '']","['2,458', '']"
12710,r195,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,194,"['10,328', '']","['54', '']","['728', '']","['4,225', '']","['0', '']","['274', '']","['3,926', '']","['466', '']","['0', '']","['383', '']","['272', '']"
12710,r196,All institutions -> Marquette U.,All institutions,Marquette U.,2,195,"['10,104', '']","['189', '']","['0', '']","['7,234', '']","['108', '']","['408', '']","['111', '']","['0', '']","['0', '']","['1,722', '']","['332', '']"
12710,r197,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,196,"['10,008', '']","['8', '']","['86', '']","['8,624', '']","['1', '']","['0', '']","['1,153', '']","['0', '']","['0', '']","['12', '']","['124', '']"
12710,r198,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,197,"['9,845', '']","['347', '']","['0', '']","['3,543', '']","['0', '']","['5,954', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
12710,r199,All institutions -> Creighton U.,All institutions,Creighton U.,2,198,"['9,786', 'i']","['57', 'i']","['0', 'i']","['9,124', 'i']","['25', 'i']","['255', 'i']","['134', 'i']","['110', 'i']","['0', 'i']","['0', 'i']","['81', 'i']"
12710,r200,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,199,"['9,637', '']","['0', '']","['0', '']","['4,808', '']","['0', '']","['745', '']","['384', '']","['2,749', '']","['45', '']","['906', '']","['0', '']"
12710,r201,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,200,"['9,481', '']","['0', '']","['0', '']","['8,195', '']","['0', '']","['145', '']","['859', '']","['0', '']","['0', '']","['89', '']","['193', '']"
12710,r202,All institutions -> Portland State U.,All institutions,Portland State U.,2,201,"['9,367', '']","['0', '']","['0', '']","['6,151', '']","['169', '']","['922', '']","['725', '']","['82', '']","['0', '']","['0', '']","['1,318', '']"
12710,r203,All institutions -> U. Idaho,All institutions,U. Idaho,2,202,"['9,337', '']","['0', '']","['0', '']","['9,197', '']","['28', '']","['0', '']","['26', '']","['16', '']","['0', '']","['63', '']","['7', '']"
12710,r204,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,203,"['9,325', '']","['0', '']","['0', '']","['7,497', '']","['0', '']","['576', '']","['417', '']","['263', '']","['0', '']","['0', '']","['572', '']"
12710,r205,All institutions -> Kent State U.,All institutions,Kent State U.,2,204,"['9,106', '']","['0', '']","['0', '']","['4,090', '']","['0', '']","['1,434', '']","['2,034', '']","['670', '']","['13', '']","['58', '']","['807', '']"
12710,r206,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,205,"['9,105', '']","['0', '']","['0', '']","['7,685', '']","['0', '']","['647', '']","['30', '']","['65', '']","['0', '']","['663', '']","['15', '']"
12710,r207,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,206,"['9,047', '']","['7', '']","['0', '']","['6,812', '']","['14', '']","['339', '']","['982', '']","['238', '']","['204', '']","['403', '']","['48', '']"
12710,r208,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,207,"['8,985', '']","['318', '']","['0', '']","['5,049', '']","['0', '']","['1,860', '']","['195', '']","['13', '']","['0', '']","['1,373', '']","['177', '']"
12710,r209,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,208,"['8,650', '']","['0', '']","['0', '']","['8,650', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r210,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,209,"['8,632', '']","['0', '']","['0', '']","['8,632', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r211,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,210,"['8,627', '']","['0', '']","['0', '']","['6,687', '']","['56', '']","['305', '']","['171', '']","['687', '']","['631', '']","['90', '']","['0', '']"
12710,r212,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,211,"['8,464', '']","['235', '']","['0', '']","['5,797', '']","['0', '']","['249', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,183', '']"
12710,r213,All institutions -> U. Colorado Denver,All institutions,U. Colorado Denver,2,212,"['8,429', '']","['166', '']","['11', '']","['2,623', '']","['776', '']","['768', '']","['658', '']","['210', '']","['0', '']","['1,863', '']","['1,354', '']"
12710,r214,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,213,"['8,418', '']","['0', '']","['0', '']","['3,716', '']","['0', '']","['3,770', '']","['390', '']","['318', '']","['193', '']","['31', '']","['0', '']"
12710,r215,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,214,"['8,287', '']","['0', '']","['0', '']","['5,128', '']","['0', '']","['927', '']","['0', '']","['41', '']","['0', '']","['1,969', '']","['222', '']"
12710,r216,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,215,"['8,286', '']","['549', '']","['0', '']","['7,047', '']","['0', '']","['0', '']","['352', '']","['338', '']","['0', '']","['0', '']","['0', '']"
12710,r217,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,216,"['8,146', '']","['0', '']","['0', '']","['8,078', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']","['9', '']"
12710,r218,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,217,"['8,125', 'i']","['0', 'i']","['0', 'i']","['6,730', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['70', 'i']","['1,105', 'i']","['219', 'i']"
12710,r219,All institutions -> Ohio U.,All institutions,Ohio U.,2,218,"['8,034', '']","['72', '']","['0', '']","['6,882', '']","['0', '']","['293', '']","['168', '']","['149', '']","['0', '']","['470', '']","['0', '']"
12710,r220,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,219,"['8,005', '']","['0', '']","['12', '']","['7,857', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['132', '']","['1', '']"
12710,r221,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,220,"['7,752', '']","['0', '']","['0', '']","['4,269', '']","['0', '']","['1,187', '']","['1,288', '']","['137', '']","['0', '']","['769', '']","['102', '']"
12710,r222,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,221,"['7,744', '']","['0', '']","['0', '']","['7,744', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r223,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,222,"['7,579', '']","['0', '']","['0', '']","['7,579', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r224,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,223,"['7,576', '']","['0', '']","['0', '']","['7,314', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['239', '']","['0', '']"
12710,r225,All institutions -> Boise State U.,All institutions,Boise State U.,2,224,"['7,292', '']","['31', '']","['0', '']","['2,769', '']","['19', '']","['145', '']","['247', '']","['0', '']","['1', '']","['4,080', '']","['0', '']"
