table_id,row_id,state_or_territory_control_and_institution_full_path,state_or_territory_control_and_institution_level_1,state_or_territory_control_and_institution_level_2,state_or_territory_control_and_institution_level_3,state_or_territory_control_and_institution_hierarchy_depth,field_all_fields,field_agricultural_sciences,field_biological_and_biomedical_sciences,field_computer_and_information_sciences,field_engineering,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_health_sciences,field_mathematics_and_statistics,field_natural_resources_and_conservation,field_physical_sciences,field_psychology,field_social_sciences,field_other
3038,r113,Delaware -> Public -> Delaware State U.,Delaware,Public,Delaware State U.,3,"['5,550', '']","['3,200', '']","['800', '']","['0', '']","['0', '']","['0', '']","['1,300', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']"
3038,r114,Delaware -> Public -> U. Delaware,Delaware,Public,U. Delaware,3,"['12,416', '']","['8,449', '']","['0', '']","['0', '']","['0', '']","['474', '']","['0', '']","['0', '']","['352', '']","['3,141', '']","['0', '']","['0', '']","['0', '']"
3038,r115,District of Columbia,District of Columbia,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r116,District of Columbia -> Public,District of Columbia,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r117,District of Columbia -> Public -> U. of the District of Columbia,District of Columbia,Public,U. of the District of Columbia,3,"['4,000', '']","['0', '']","['0', '']","['0', '']","['4,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r118,District of Columbia -> Private,District of Columbia,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r119,District of Columbia -> Private -> American U.,District of Columbia,Private,American U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r120,District of Columbia -> Private -> Catholic U. of America,District of Columbia,Private,Catholic U. of America,3,"['550', '']","['0', '']","['300', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']"
3038,r121,District of Columbia -> Private -> Gallaudet U.,District of Columbia,Private,Gallaudet U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r122,District of Columbia -> Private -> George Washington U.,District of Columbia,Private,George Washington U.,3,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3038,r123,District of Columbia -> Private -> Georgetown U.,District of Columbia,Private,Georgetown U.,3,"['4,300', '']","['0', '']","['300', '']","['0', '']","['0', '']","['0', '']","['3,700', '']","['0', '']","['0', '']","['300', '']","['0', '']","['0', '']","['0', '']"
3038,r124,District of Columbia -> Private -> Howard U.,District of Columbia,Private,Howard U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r125,Florida,Florida,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r126,Florida -> Public,Florida,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r127,Florida -> Public -> Florida A&M U.,Florida,Public,Florida A&M U.,3,"['769', '']","['769', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r128,Florida -> Public -> Florida Atlantic U.,Florida,Public,Florida Atlantic U.,3,"['344', '']","['344', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r129,Florida -> Public -> Florida Gulf Coast U.,Florida,Public,Florida Gulf Coast U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r130,Florida -> Public -> Florida International U.,Florida,Public,Florida International U.,3,"['4,200', '']","['0', '']","['3,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,200', '']","['0', '']","['0', '']","['0', '']"
3038,r131,Florida -> Public -> Florida Polytechnic U.,Florida,Public,Florida Polytechnic U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r132,Florida -> Public -> Florida State U.,Florida,Public,Florida State U.,3,"['13,335', '']","['0', '']","['2,815', '']","['0', '']","['3,455', '']","['3,225', '']","['500', '']","['1,225', '']","['0', '']","['2,115', '']","['0', '']","['0', '']","['0', '']"
3038,r133,Florida -> Public -> U. Central Florida,Florida,Public,U. Central Florida,3,"['28,839', '']","['0', '']","['24,425', '']","['0', '']","['3,392', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,022', '']","['0', '']","['0', '']","['0', '']"
3038,r134,Florida -> Public -> U. Florida,Florida,Public,U. Florida,3,"['8,581', '']","['0', '']","['0', '']","['0', '']","['321', '']","['0', '']","['4,261', '']","['0', '']","['0', '']","['4,000', '']","['0', '']","['0', '']","['0', '']"
3038,r135,Florida -> Public -> U. North Florida,Florida,Public,U. North Florida,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r136,"Florida -> Public -> U. South Florida, Saint Petersburg",Florida,Public,"U. South Florida, Saint Petersburg",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r137,"Florida -> Public -> U. South Florida, Tampa",Florida,Public,"U. South Florida, Tampa",3,"['962', '']","['0', '']","['0', '']","['0', '']","['962', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r138,Florida -> Public -> U. West Florida,Florida,Public,U. West Florida,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r139,Florida -> Private,Florida,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r140,Florida -> Private -> Bethune-Cookman U. ,Florida,Private,Bethune-Cookman U. ,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r141,Florida -> Private -> Embry-Riddle Aeronautical U.,Florida,Private,Embry-Riddle Aeronautical U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r142,Florida -> Private -> Florida Institute of Technology,Florida,Private,Florida Institute of Technology,3,"['1,610', '']","['0', '']","['0', '']","['0', '']","['1,000', '']","['610', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r143,Florida -> Private -> Nova Southeastern U.,Florida,Private,Nova Southeastern U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r144,Florida -> Private -> U. Miami,Florida,Private,U. Miami,3,"['4,020', '']","['0', '']","['965', '']","['0', '']","['0', '']","['0', '']","['3,054', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r145,Georgia,Georgia,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r146,Georgia -> Public,Georgia,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r147,Georgia -> Public -> Albany State U.,Georgia,Public,Albany State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r148,Georgia -> Public -> Augusta U.,Georgia,Public,Augusta U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r149,Georgia -> Public -> Fort Valley State U.,Georgia,Public,Fort Valley State U.,3,"['4,000', '']","['4,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r150,Georgia -> Public -> Georgia Institute of Technology,Georgia,Public,Georgia Institute of Technology,3,"['83,024', '']","['0', '']","['0', '']","['5,214', '']","['65,735', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6,861', '']","['0', '']","['0', '']","['5,214', '']"
3038,r151,Georgia -> Public -> Georgia Southern U.,Georgia,Public,Georgia Southern U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r152,Georgia -> Public -> Georgia State U.,Georgia,Public,Georgia State U.,3,"['3,028', '']","['0', '']","['1,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,028', '']","['0', '']","['0', '']","['0', '']"
3038,r153,Georgia -> Public -> Kennesaw State U.,Georgia,Public,Kennesaw State U.,3,"['500', '']","['0', '']","['0', '']","['0', '']","['500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r154,Georgia -> Public -> Savannah State U.,Georgia,Public,Savannah State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r155,Georgia -> Public -> U. Georgia,Georgia,Public,U. Georgia,3,"['1,630', '']","['0', '']","['0', '']","['0', '']","['1,630', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r156,Georgia -> Private,Georgia,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r157,Georgia -> Private -> Clark Atlanta U.,Georgia,Private,Clark Atlanta U.,3,"['3,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,200', '']","['0', '']","['0', '']","['0', '']"
3038,r158,Georgia -> Private -> Emory U.,Georgia,Private,Emory U.,3,"['47,890', '']","['0', '']","['22,916', '']","['0', '']","['0', '']","['0', '']","['24,153', '']","['0', '']","['0', '']","['471', '']","['350', '']","['0', '']","['0', '']"
3038,r159,Georgia -> Private -> Mercer U.,Georgia,Private,Mercer U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r160,Georgia -> Private -> Morehouse C.,Georgia,Private,Morehouse C.,3,"['750', '']","['0', '']","['750', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r161,Georgia -> Private -> Morehouse School of Medicine,Georgia,Private,Morehouse School of Medicine,3,"['2,500', '']","['0', '']","['2,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r162,Georgia -> Private -> Spelman C.,Georgia,Private,Spelman C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r163,Hawaii,Hawaii,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r164,Hawaii -> Public,Hawaii,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r165,"Hawaii -> Public -> U. Hawaii, Hilo",Hawaii,Public,"U. Hawaii, Hilo",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r166,"Hawaii -> Public -> U. Hawaii, Manoa",Hawaii,Public,"U. Hawaii, Manoa",3,"['37,100', '']","['5,200', '']","['5,550', '']","['0', '']","['0', '']","['15,450', '']","['600', '']","['0', '']","['0', '']","['10,300', '']","['0', '']","['0', '']","['0', '']"
3038,r167,Hawaii -> Private,Hawaii,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r168,Hawaii -> Private -> Hawaii Pacific U.,Hawaii,Private,Hawaii Pacific U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r169,Idaho,Idaho,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r170,Idaho -> Public,Idaho,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r171,Idaho -> Public -> Boise State U.,Idaho,Public,Boise State U.,3,"['450', '']","['0', '']","['450', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r172,Idaho -> Public -> Idaho State U.,Idaho,Public,Idaho State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r173,Idaho -> Public -> U. Idaho,Idaho,Public,U. Idaho,3,"['4,411', '']","['2,417', '']","['1,071', '']","['0', '']","['525', '']","['399', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r174,Illinois,Illinois,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r175,Illinois -> Public,Illinois,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r176,Illinois -> Public -> Chicago State U.,Illinois,Public,Chicago State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r177,Illinois -> Public -> Northern Illinois U.,Illinois,Public,Northern Illinois U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r178,"Illinois -> Public -> Southern Illinois U., Carbondale",Illinois,Public,"Southern Illinois U., Carbondale",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r179,"Illinois -> Public -> Southern Illinois U., Edwardsville",Illinois,Public,"Southern Illinois U., Edwardsville",3,"['1,750', '']","['0', '']","['1,750', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r180,"Illinois -> Public -> U. Illinois, Chicago",Illinois,Public,"U. Illinois, Chicago",3,"['2,305', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,305', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r181,"Illinois -> Public -> U. Illinois, Springfield",Illinois,Public,"U. Illinois, Springfield",3,"['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r182,"Illinois -> Public -> U. Illinois, Urbana-Champaign",Illinois,Public,"U. Illinois, Urbana-Champaign",3,"['12,756', '']","['2,068', '']","['705', '']","['0', '']","['2,507', '']","['0', '']","['0', '']","['0', '']","['1,382', '']","['1,140', '']","['659', '']","['506', '']","['3,790', '']"
3038,r183,Illinois -> Public -> Western Illinois U.,Illinois,Public,Western Illinois U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r184,Illinois -> Private,Illinois,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r185,Illinois -> Private -> Bradley U.,Illinois,Private,Bradley U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r186,Illinois -> Private -> DePaul U.,Illinois,Private,DePaul U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r187,Illinois -> Private -> Illinois Institute of Technology,Illinois,Private,Illinois Institute of Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r188,"Illinois -> Private -> Loyola U., Chicago",Illinois,Private,"Loyola U., Chicago",3,"['4,916', '']","['0', '']","['4,916', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r189,Illinois -> Private -> Midwestern U.,Illinois,Private,Midwestern U.,3,"['1,210', '']","['0', '']","['1,210', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r190,Illinois -> Private -> Northwestern U.,Illinois,Private,Northwestern U.,3,"['33,733', '']","['0', '']","['5,239', '']","['0', '']","['11,084', '']","['0', '']","['8,256', '']","['0', '']","['0', '']","['5,862', '']","['0', '']","['300', '']","['2,994', '']"
3038,r191,Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,Illinois,Private,Rosalind Franklin U. of Medicine and Science,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r192,Illinois -> Private -> Rush U.,Illinois,Private,Rush U.,3,"['5,100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r193,"Illinois -> Private -> Toyota Technological Institute, Chicago",Illinois,Private,"Toyota Technological Institute, Chicago",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r194,Illinois -> Private -> U. Chicago,Illinois,Private,U. Chicago,3,"['22,566', '']","['0', '']","['0', '']","['0', '']","['18,000', '']","['3,202', '']","['0', '']","['0', '']","['0', '']","['1,364', '']","['0', '']","['0', '']","['0', '']"
3038,r195,"Illinois -> Private -> Wheaton C., Wheaton",Illinois,Private,"Wheaton C., Wheaton",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r196,Indiana,Indiana,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r197,Indiana -> Public,Indiana,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r198,Indiana -> Public -> Ball State U.,Indiana,Public,Ball State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r199,"Indiana -> Public -> Indiana U., Bloomington",Indiana,Public,"Indiana U., Bloomington",3,"['11,164', '']","['0', '']","['3,352', '']","['0', '']","['3,830', '']","['0', '']","['651', '']","['0', '']","['0', '']","['2,709', '']","['0', '']","['622', '']","['0', '']"
3038,r200,"Indiana -> Public -> Indiana U.-Purdue U., Indianapolis",Indiana,Public,"Indiana U.-Purdue U., Indianapolis",3,"['8,076', '']","['0', '']","['2,634', '']","['0', '']","['1,200', '']","['0', '']","['4,242', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r201,"Indiana -> Public -> Purdue U., Fort Wayne",Indiana,Public,"Purdue U., Fort Wayne",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r202,"Indiana -> Public -> Purdue U., Northwest",Indiana,Public,"Purdue U., Northwest",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r203,"Indiana -> Public -> Purdue U., West Lafayette",Indiana,Public,"Purdue U., West Lafayette",3,"['30,842', '']","['13,427', '']","['0', '']","['0', '']","['288', '']","['5,932', '']","['5,770', '']","['0', '']","['0', '']","['5,425', '']","['0', '']","['0', '']","['0', '']"
3038,r204,Indiana -> Private,Indiana,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r205,Indiana -> Private -> U. Notre Dame,Indiana,Private,U. Notre Dame,3,"['2,493', '']","['0', '']","['1,842', '']","['0', '']","['385', '']","['0', '']","['0', '']","['0', '']","['0', '']","['266', '']","['0', '']","['0', '']","['0', '']"
3038,r206,Iowa,Iowa,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r207,Iowa -> Public,Iowa,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r208,Iowa -> Public -> Iowa State U.,Iowa,Public,Iowa State U.,3,"['2,604', '']","['0', '']","['1,288', '']","['0', '']","['1,316', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r209,Iowa -> Public -> U. Iowa,Iowa,Public,U. Iowa,3,"['8,185', '']","['0', '']","['0', '']","['1,241', '']","['0', '']","['0', '']","['4,406', '']","['0', '']","['0', '']","['708', '']","['1,830', '']","['0', '']","['0', '']"
3038,r210,Iowa -> Public -> U. Northern Iowa,Iowa,Public,U. Northern Iowa,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r211,Iowa -> Private,Iowa,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r212,Iowa -> Private -> Des Moines U.,Iowa,Private,Des Moines U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r213,Iowa -> Private -> Grinnell C.,Iowa,Private,Grinnell C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r214,"Iowa -> Private -> Palmer C. of Chiropractic, Davenport",Iowa,Private,"Palmer C. of Chiropractic, Davenport",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r215,Kansas,Kansas,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r216,Kansas -> Public,Kansas,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r217,Kansas -> Public -> Kansas State U.,Kansas,Public,Kansas State U.,3,"['1,760', '']","['400', '']","['1,360', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r218,Kansas -> Public -> Pittsburg State U.,Kansas,Public,Pittsburg State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r219,Kansas -> Public -> U. Kansas,Kansas,Public,U. Kansas,3,"['11,927', 'i']","['0', '']","['3,000', '']","['525', '']","['0', '']","['0', '']","['8,402', 'i']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', '']","['0', '']"
3038,r220,Kansas -> Public -> Wichita State U.,Kansas,Public,Wichita State U.,3,"['3,100', '']","['0', '']","['0', '']","['0', '']","['2,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['600', '']","['0', '']","['0', '']"
3038,r221,Kentucky,Kentucky,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r222,Kentucky -> Public,Kentucky,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3038,r223,Kentucky -> Public -> Eastern Kentucky U.,Kentucky,Public,Eastern Kentucky U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r224,Kentucky -> Public -> Kentucky State U.,Kentucky,Public,Kentucky State U.,3,"['1,979', '']","['1,979', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r225,Kentucky -> Public -> Morehead State U.,Kentucky,Public,Morehead State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3038,r226,Kentucky -> Public -> Murray State U.,Kentucky,Public,Murray State U.,3,"['3,800', '']","['0', '']","['3,800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
