table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_paid_for_by_the_company_total,field_paid_for_by_the_company_r_d_performed_by_others_purchased_and_collaborative_r_d_,field_paid_for_by_the_company_r_d_performed_by_the_company,field_paid_for_by_others_total,field_paid_for_by_others_r_d_performed_by_others_subcontracted_passed_through_r_d_costs_,field_paid_for_by_others_r_d_performed_by_the_company_total,field_paid_for_by_others_r_d_performed_by_the_company_paid_for_by_the_u_s_government,field_paid_for_by_others_r_d_performed_by_the_company_paid_for_by_non_u_s_government_sources
8835,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['1,405 - 1,408', '&nbsp;']","['31 - 34', '&nbsp;']","['1,374', '&nbsp;']","['102 - 105', '&nbsp;']","['0 - 2', '&nbsp;']","['103', '&nbsp;']","['13', '&nbsp;']","['90', '&nbsp;']"
8835,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['1,429 - 17,036', '&nbsp;']","['0 - 106', '&nbsp;']","['1,429 - 16,934', '&nbsp;']","['83 - 136', '&nbsp;']","['21 - 27', '&nbsp;']","['62 - 109', '&nbsp;']","['2', '&nbsp;']","['59 - 107', '&nbsp;']"
8835,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['504,793', '&nbsp;']","['38,631', '&nbsp;']","['466,162', '&nbsp;']","['80,901', '&nbsp;']","['9,444', '&nbsp;']","['71,457', '&nbsp;']","['28,905', '&nbsp;']","['42,552', '&nbsp;']"
8835,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8835,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['4,579', '&nbsp;']","['560', '&nbsp;']","['4,019', '&nbsp;']","['1,159', '&nbsp;']","['131', '&nbsp;']","['1,029', '&nbsp;']","['445', '&nbsp;']","['584', '&nbsp;']"
8835,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['12,703', '&nbsp;']","['1,733', '&nbsp;']","['10,970', '&nbsp;']","['2,366', '&nbsp;']","['342', '&nbsp;']","['2,025', '&nbsp;']","['856', '&nbsp;']","['1,169', '&nbsp;']"
8835,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8835,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['12,667', '&nbsp;']","['1,490', '&nbsp;']","['11,177', '&nbsp;']","['2,198', '&nbsp;']","['382', '&nbsp;']","['1,816', '&nbsp;']","['604', '&nbsp;']","['1,212', '&nbsp;']"
8835,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['25,069', '&nbsp;']","['2,938', '&nbsp;']","['22,132', '&nbsp;']","['3,838', '&nbsp;']","['558', '&nbsp;']","['3,280', '&nbsp;']","['1,499', '&nbsp;']","['1,781', '&nbsp;']"
8835,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8835,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['19,693', '&nbsp;']","['1,626', '&nbsp;']","['18,067', '&nbsp;']","['3,111', '&nbsp;']","['300', '&nbsp;']","['2,811', '&nbsp;']","['1,070', '&nbsp;']","['1,741', '&nbsp;']"
8835,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['20,622', '&nbsp;']","['2,164', '&nbsp;']","['18,458', '&nbsp;']","['3,253', '&nbsp;']","['446', '&nbsp;']","['2,807', '&nbsp;']","['467', '&nbsp;']","['2,340', '&nbsp;']"
8835,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['80,110', '&nbsp;']","['4,193', '&nbsp;']","['75,917', '&nbsp;']","['13,964', '&nbsp;']","['1,643', '&nbsp;']","['12,322', '&nbsp;']","['2,744', '&nbsp;']","['9,577', '&nbsp;']"
8835,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['48,050', '&nbsp;']","['5,599', '&nbsp;']","['42,451', '&nbsp;']","['6,547', '&nbsp;']","['602', '&nbsp;']","['5,945', '&nbsp;']","['814', '&nbsp;']","['5,131', '&nbsp;']"
8835,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['81,357', '&nbsp;']","['8,530', '&nbsp;']","['72,827', '&nbsp;']","['17,784', '&nbsp;']","['2,044', 'i']","['15,739', 'i']","['1,330', '&nbsp;']","['14,409', 'i']"
8835,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['199,943', '&nbsp;']","['9,798', '&nbsp;']","['190,145', '&nbsp;']","['26,680', '&nbsp;']","['2,996', '&nbsp;']","['23,684', '&nbsp;']","['19,075', 'i']","['4,609', '&nbsp;']"
