table_id,row_id,characteristic_full_path,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,characteristic_hierarchy_depth,field_all_fields,field_life_sciencesa,field_physical_sciences_and_earth_sciences,field_mathematics_and_computer_sciences,field_psychology_and_social_sciences,field_engineering,field_education,field_humanities_and_arts,field_otherb
1791,r072,All doctorate recipients (number)<sup>c</sup> -> Male doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup>,All doctorate recipients (number)<sup>c</sup>,Male doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,,,4,,,,,,,,,
1791,r073,All doctorate recipients (number)<sup>c</sup> -> Male doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup>,All doctorate recipients (number)<sup>c</sup>,Male doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,,5,87.9,90.9,87.5,88.0,82.3,89.3,91.7,87.4,82.2
1791,r074,All doctorate recipients (number)<sup>c</sup> -> Male doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> New England,All doctorate recipients (number)<sup>c</sup>,Male doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,New England,6,8.5,10.9,9.7,8.0,8.0,7.9,4.7,8.0,5.8
1791,r075,All doctorate recipients (number)<sup>c</sup> -> Male doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> Middle Atlantic,All doctorate recipients (number)<sup>c</sup>,Male doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,Middle Atlantic,6,12.0,11.5,11.7,14.6,12.5,10.1,10.4,15.9,12.4
1791,r076,All doctorate recipients (number)<sup>c</sup> -> Male doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> East North Central,All doctorate recipients (number)<sup>c</sup>,Male doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,East North Central,6,10.7,10.5,9.9,9.9,10.5,10.7,13.2,11.5,12.9
1791,r077,All doctorate recipients (number)<sup>c</sup> -> Male doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> West North Central,All doctorate recipients (number)<sup>c</sup>,Male doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,West North Central,6,4.7,6.9,2.8,3.1,4.9,3.3,7.5,6.1,6.2
1791,r078,All doctorate recipients (number)<sup>c</sup> -> Male doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> South Atlantic,All doctorate recipients (number)<sup>c</sup>,Male doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,South Atlantic,6,14.4,16.8,12.4,11.3,17.3,12.4,17.4,15.2,15.7
1791,r079,All doctorate recipients (number)<sup>c</sup> -> Male doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> East South Central,All doctorate recipients (number)<sup>c</sup>,Male doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,East South Central,6,3.1,3.5,2.0,1.9,3.0,2.5,7.6,4.3,4.3
1791,r080,All doctorate recipients (number)<sup>c</sup> -> Male doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> West South Central,All doctorate recipients (number)<sup>c</sup>,Male doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,West South Central,6,7.1,6.6,6.5,5.2,6.8,7.4,11.1,8.0,8.6
1791,r081,All doctorate recipients (number)<sup>c</sup> -> Male doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> Mountain,All doctorate recipients (number)<sup>c</sup>,Male doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,Mountain,6,5.8,5.7,6.9,3.4,5.4,6.5,8.3,4.9,5.5
1791,r082,All doctorate recipients (number)<sup>c</sup> -> Male doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> Pacific and insular,All doctorate recipients (number)<sup>c</sup>,Male doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,Pacific and insular,6,21.2,18.1,25.2,30.0,13.2,28.1,11.2,13.0,10.5
1791,r083,All doctorate recipients (number)<sup>c</sup> -> Male doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> Not in United States,All doctorate recipients (number)<sup>c</sup>,Male doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,Not in United States,,5,12.1,9.0,12.5,12.0,17.7,10.6,8.3,12.5,17.8
1791,r084,All doctorate recipients (number)<sup>c</sup> -> Male doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> Location unknown,All doctorate recipients (number)<sup>c</sup>,Male doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,Location unknown,,5,0.05,0.05,0.0,0.0,0.05,0.1,0.0,0.1,0.0
1791,r085,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number),All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),,,,,2,25368,7114,2118,983,5256,2453,3337,2575,1532
1791,r086,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup>,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,,,,3,,,,,,,,,
1791,r087,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite postgraduation study,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite postgraduation study,,,4,5981,2387,747,214,1547,501,200,294,91
1791,r088,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment,,,4,9522,1856,535,464,1860,895,1933,1105,874
1791,r089,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Seeking employment or study,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Seeking employment or study,,,4,6787,2028,647,203,1157,778,817,855,302
1791,r090,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Other<sup>e</sup>,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Other<sup>e</sup>,,,4,791,335,58,16,122,58,92,83,27
1791,r091,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite postgraduation study (%)<sup>f</sup>,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite postgraduation study (%)<sup>f</sup>,,,4,,,,,,,,,
1791,r092,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite postgraduation study (%)<sup>f</sup> -> Postdoc fellowship or research associateship,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite postgraduation study (%)<sup>f</sup>,Postdoc fellowship or research associateship,,5,93.1,94.3,96.3,94.9,89.3,94.4,90.5,92.9,93.4
1791,r093,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite postgraduation study (%)<sup>f</sup> -> Other or unknown<sup>g</sup>,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite postgraduation study (%)<sup>f</sup>,Other or unknown<sup>g</sup>,,5,6.9,5.7,3.7,5.1,10.7,5.6,9.5,7.1,6.6
1791,r094,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup>,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,,,4,,,,,,,,,
1791,r095,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Academe,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Academe,,5,51.9,43.5,25.8,39.0,56.8,17.0,55.5,78.1,76.4
1791,r096,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Government,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Government,,5,6.7,9.7,7.5,4.1,8.8,8.2,5.1,2.4,4.6
1791,r097,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Industry or business<sup>i</sup>,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Industry or business<sup>i</sup>,,5,25.1,30.7,59.1,51.9,19.4,68.9,6.8,6.5,9.5
1791,r098,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Nonprofit organization,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Nonprofit organization,,5,7.5,12.3,3.0,2.6,8.5,4.0,7.6,6.0,5.4
1791,r099,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Other or unknown<sup>j</sup>,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Other or unknown<sup>j</sup>,,5,8.9,3.8,4.7,2.4,6.6,1.9,25.0,7.1,4.1
1791,r100,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Primary activity<sup>k</sup>,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Primary activity<sup>k</sup>,,5,,,,,,,,,
1791,r101,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Primary activity<sup>k</sup> -> R&D,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Primary activity<sup>k</sup>,R&D,6,33.6,40.4,62.1,58.2,32.5,67.2,12.6,8.6,34.5
1791,r102,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Primary activity<sup>k</sup> -> Teaching,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Primary activity<sup>k</sup>,Teaching,6,37.5,28.4,21.3,28.3,36.3,9.9,44.1,71.8,45.4
1791,r103,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Primary activity<sup>k</sup> -> Management or administration,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Primary activity<sup>k</sup>,Management or administration,6,12.6,9.5,3.2,2.5,8.8,4.1,29.8,10.9,11.6
1791,r104,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Primary activity<sup>k</sup> -> Professional services,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Primary activity<sup>k</sup>,Professional services,6,15.8,20.8,12.6,10.7,22.2,18.2,13.3,8.3,8.4
1791,r105,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Primary activity<sup>k</sup> -> Other,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Primary activity<sup>k</sup>,Other,6,0.5,1.0,0.8,0.2,0.3,0.6,0.2,0.5,0.1
1791,r106,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Secondary activity<sup>l</sup>,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Secondary activity<sup>l</sup>,,5,,,,,,,,,
1791,r107,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Secondary activity<sup>l</sup> -> R&D,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Secondary activity<sup>l</sup>,R&D,6,29.9,27.1,16.2,25.6,32.9,13.5,29.4,43.0,41.5
1791,r108,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Secondary activity<sup>l</sup> -> Teaching,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Secondary activity<sup>l</sup>,Teaching,6,14.7,9.5,3.4,9.6,18.5,7.6,17.7,12.0,31.8
1791,r109,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Secondary activity<sup>l</sup> -> Management or administration,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Secondary activity<sup>l</sup>,Management or administration,6,10.7,15.6,14.4,5.7,9.5,12.5,10.7,7.8,4.7
1791,r110,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Secondary activity<sup>l</sup> -> Professional services,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Secondary activity<sup>l</sup>,Professional services,6,6.4,8.9,4.9,5.3,6.3,4.8,7.4,5.5,3.9
1791,r111,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Secondary activity<sup>l</sup> -> Other,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Secondary activity<sup>l</sup>,Other,6,0.4,0.6,0.4,0.2,0.3,0.2,0.3,0.6,0.4
1791,r112,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Secondary activity<sup>l</sup> -> No secondary activity,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Secondary activity<sup>l</sup>,No secondary activity,6,37.8,38.4,60.7,53.7,32.4,61.4,34.4,31.1,17.7
1791,r113,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Definite employment (%)<sup>h</sup> -> Activity unknown,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Definite employment (%)<sup>h</sup>,Activity unknown,,5,4.9,4.5,5.4,5.6,5.4,4.2,4.8,5.1,5.1
1791,r114,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup>,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,,,4,,,,,,,,,
1791,r115,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup>,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,,5,91.9,93.7,89.3,88.2,91.1,92.8,94.1,90.3,88.7
1791,r116,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> New England,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,New England,6,9.0,10.7,10.5,6.8,9.5,10.9,3.9,9.9,7.0
1791,r117,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> Middle Atlantic,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,Middle Atlantic,6,13.1,13.2,11.7,12.5,14.2,10.4,11.3,17.4,13.7
1791,r118,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> East North Central,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,East North Central,6,12.1,10.5,10.0,13.4,12.3,11.5,14.5,12.5,14.5
1791,r119,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> West North Central,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,West North Central,6,5.3,6.0,4.1,2.9,5.3,3.8,6.6,4.1,5.8
1791,r120,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> South Atlantic,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,South Atlantic,6,17.6,19.4,14.4,13.7,18.3,12.1,21.3,15.7,16.0
1791,r121,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> East South Central,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,East South Central,6,3.9,4.3,1.8,2.1,2.3,2.4,7.5,4.6,4.7
1791,r122,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> West South Central,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,West South Central,6,7.3,6.1,6.1,5.3,7.2,6.2,10.4,7.7,9.4
1791,r123,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> Mountain,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,Mountain,6,5.7,4.9,7.5,4.1,5.5,5.4,8.3,4.4,5.5
1791,r124,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> United States<sup>n</sup> -> Pacific and insular,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,United States<sup>n</sup>,Pacific and insular,6,17.2,17.6,23.0,26.4,15.8,29.4,9.8,13.2,10.5
1791,r125,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> Not in United States,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,Not in United States,,5,8.1,6.3,10.6,11.8,8.8,7.1,5.9,9.6,11.2
1791,r126,All doctorate recipients (number)<sup>c</sup> -> Female doctorate recipients (number) -> Postgraduation status (number)<sup>d</sup> -> Postgraduation location (%)<sup>m</sup> -> Location unknown,All doctorate recipients (number)<sup>c</sup>,Female doctorate recipients (number),Postgraduation status (number)<sup>d</sup>,Postgraduation location (%)<sup>m</sup>,Location unknown,,5,0.05,0.0,0.1,0.0,0.1,0.1,0.05,0.1,0.1
