table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_usda_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12708,r116,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,115,"['1,212', '']","['391', '']","['0', '']","['330', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['486', '']","['0', '']"
12708,r117,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,116,"['1,194', '']","['0', '']","['1', '']","['977', '']","['0', '']","['0', '']","['0', '']","['130', '']","['0', '']","['86', '']","['0', '']"
12708,r118,All institutions -> Yale U.,All institutions,Yale U.,2,117,"['1,146', '']","['0', '']","['0', '']","['894', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['237', '']","['15', '']"
12708,r119,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,118,"['1,126', '']","['0', '']","['0', '']","['49', '']","['456', '']","['0', '']","['0', '']","['0', '']","['0', '']","['497', '']","['124', '']"
12708,r120,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,119,"['1,124', '']","['2', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']","['1,060', '']","['0', '']"
12708,r121,All institutions -> Florida International U.,All institutions,Florida International U.,2,120,"['1,093', '']","['0', '']","['0', '']","['749', '']","['0', '']","['180', '']","['0', '']","['33', '']","['0', '']","['40', '']","['91', '']"
12708,r122,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,121,"['1,091', '']","['0', '']","['0', '']","['903', '']","['0', '']","['12', '']","['0', '']","['29', '']","['0', '']","['0', '']","['147', '']"
12708,r123,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,122,"['1,083', '']","['0', '']","['86', '']","['652', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['345', '']","['0', '']"
12708,r124,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,123,"['1,080', '']","['0', '']","['1,080', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r125,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,124,"['1,075', '']","['0', '']","['94', '']","['113', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['614', '']","['254', '']"
12708,r126,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,125,"['1,064', '']","['0', '']","['1', '']","['637', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['410', '']"
12708,r127,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,126,"['1,055', '']","['103', '']","['103', '']","['500', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['316', '']","['0', '']"
12708,r128,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,127,"['1,032', '']","['0', '']","['0', '']","['1,032', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r129,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,128,"['1,026', '']","['1', '']","['127', '']","['678', '']","['0', '']","['139', '']","['0', '']","['0', '']","['0', '']","['29', '']","['52', '']"
12708,r130,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,129,"['1,021', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['933', '']","['88', '']","['0', '']","['0', '']"
12708,r131,All institutions -> Stanford U.,All institutions,Stanford U.,2,130,"['1,014', '']","['0', '']","['54', '']","['158', '']","['0', '']","['288', '']","['0', '']","['11', '']","['0', '']","['503', '']","['0', '']"
12708,r132,All institutions -> Duke U.,All institutions,Duke U.,2,131,"['998', '']","['72', '']","['93', '']","['524', '']","['0', '']","['0', '']","['0', '']","['186', '']","['0', '']","['89', '']","['34', '']"
12708,r133,All institutions -> Princeton U.,All institutions,Princeton U.,2,132,"['931', '']","['0', '']","['921', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
12708,r134,All institutions -> Florida State U.,All institutions,Florida State U.,2,133,"['898', '']","['36', '']","['16', '']","['785', '']","['0', '']","['6', '']","['0', '']","['45', '']","['0', '']","['10', '']","['0', '']"
12708,r135,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,134,"['894', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['312', '']","['0', '']","['582', '']","['0', '']"
12708,r136,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,135,"['881', '']","['0', '']","['0', '']","['802', '']","['0', '']","['34', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']"
12708,r137,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,136,"['869', '']","['6', '']","['37', '']","['764', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']"
12708,r138,All institutions -> Tulane U.,All institutions,Tulane U.,2,137,"['862', '']","['0', '']","['130', '']","['732', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r139,All institutions -> U. Oregon,All institutions,U. Oregon,2,138,"['857', '']","['0', '']","['0', '']","['628', '']","['0', '']","['0', '']","['56', '']","['1', '']","['0', '']","['0', '']","['172', '']"
12708,r140,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,139,"['840', '']","['0', '']","['414', '']","['249', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['174', '']","['0', '']"
12708,r141,All institutions -> U. Kansas,All institutions,U. Kansas,2,140,"['819', '']","['46', '']","['202', '']","['393', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['156', '']","['0', '']"
12708,r142,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,141,"['795', '']","['107', '']","['0', '']","['549', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['122', '']","['0', '']"
12708,r143,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,142,"['792', '']","['0', '']","['0', '']","['792', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r144,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,143,"['780', '']","['0', '']","['0', '']","['730', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']"
12708,r145,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,144,"['773', '']","['0', '']","['0', '']","['662', '']","['0', '']","['0', '']","['8', '']","['20', '']","['0', '']","['0', '']","['83', '']"
12708,r146,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,145,"['771', '']","['0', '']","['0', '']","['146', '']","['0', '']","['577', '']","['0', '']","['24', '']","['0', '']","['0', '']","['24', '']"
12708,r147,All institutions -> U. Utah,All institutions,U. Utah,2,146,"['764', '']","['0', '']","['30', '']","['460', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['274', '']","['0', '']"
12708,r148,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,147,"['742', '']","['0', '']","['0', '']","['742', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r149,All institutions -> Chapman U.,All institutions,Chapman U.,2,148,"['719', '']","['0', '']","['0', '']","['719', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r150,All institutions -> Portland State U.,All institutions,Portland State U.,2,149,"['711', '']","['0', '']","['92', '']","['553', '']","['0', '']","['0', '']","['0', '']","['56', '']","['0', '']","['10', '']","['0', '']"
12708,r151,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,150,"['702', '']","['0', '']","['0', '']","['647', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']"
12708,r152,All institutions -> Framingham State U.,All institutions,Framingham State U.,2,151,"['700', '']","['0', '']","['0', '']","['700', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r153,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,152,"['693', '']","['80', '']","['324', '']","['0', '']","['0', '']","['257', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']"
12708,r154,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,153,"['678', '']","['0', '']","['0', '']","['673', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']"
12708,r155,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,154,"['676', '']","['0', '']","['0', '']","['320', '']","['0', '']","['263', '']","['0', '']","['0', '']","['0', '']","['93', '']","['0', '']"
12708,r156,All institutions -> U. Toledo,All institutions,U. Toledo,2,155,"['654', '']","['0', '']","['204', '']","['381', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['69', '']","['0', '']"
12708,r157,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,156,"['635', '']","['0', '']","['0', '']","['472', '']","['0', '']","['83', '']","['0', '']","['0', '']","['0', '']","['80', '']","['0', '']"
12708,r158,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,157,"['627', '']","['168', '']","['323', '']","['136', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r159,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,158,"['614', '']","['0', '']","['125', '']","['489', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r160,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,159,"['607', '']","['0', '']","['0', '']","['607', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r161,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,160,"['605', '']","['0', '']","['0', '']","['267', '']","['0', '']","['0', '']","['0', '']","['143', '']","['0', '']","['0', '']","['195', '']"
12708,r162,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,161,"['601', '']","['0', '']","['0', '']","['425', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['154', '']","['0', '']"
12708,r163,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,161,"['601', '']","['2', '']","['0', '']","['317', '']","['0', '']","['0', '']","['0', '']","['282', '']","['0', '']","['0', '']","['0', '']"
12708,r164,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,163,"['591', '']","['0', '']","['0', '']","['577', '']","['0', '']","['0', '']","['0', '']","['12', '']","['2', '']","['0', '']","['0', '']"
12708,r165,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,164,"['590', '']","['0', '']","['0', '']","['590', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r166,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,165,"['585', '']","['0', '']","['0', '']","['434', '']","['0', '']","['0', '']","['0', '']","['73', '']","['78', '']","['0', '']","['0', '']"
12708,r167,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,166,"['563', '']","['0', '']","['92', '']","['358', '']","['0', '']","['113', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r168,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,167,"['554', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['554', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12708,r169,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,168,"['539', '']","['0', '']","['0', '']","['539', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r170,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,169,"['538', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['538', '']","['0', '']"
12708,r171,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,170,"['525', '']","['0', '']","['39', '']","['113', '']","['0', '']","['86', '']","['0', '']","['0', '']","['0', '']","['287', '']","['0', '']"
12708,r172,All institutions -> New York U.,All institutions,New York U.,2,171,"['523', '']","['0', '']","['0', '']","['523', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r173,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,172,"['518', '']","['0', '']","['47', '']","['313', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['158', '']","['0', '']"
12708,r174,All institutions -> Clark U.,All institutions,Clark U.,2,173,"['513', '']","['0', '']","['39', '']","['180', '']","['0', '']","['0', '']","['0', '']","['294', '']","['0', '']","['0', '']","['0', '']"
12708,r175,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,174,"['510', '']","['0', '']","['0', '']","['0', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['468', '']","['0', '']"
12708,r176,All institutions -> U. Chicago,All institutions,U. Chicago,2,175,"['506', '']","['0', '']","['0', '']","['134', '']","['0', '']","['0', '']","['0', '']","['190', '']","['0', '']","['182', '']","['0', '']"
12708,r177,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,176,"['504', '']","['0', '']","['0', '']","['504', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r178,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,177,"['503', '']","['0', '']","['0', '']","['403', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['83', '']","['6', '']"
12708,r179,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,178,"['502', '']","['0', '']","['100', '']","['288', '']","['0', '']","['0', '']","['0', '']","['88', '']","['0', '']","['26', '']","['0', '']"
12708,r180,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,179,"['500', '']","['0', '']","['0', '']","['500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r181,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,180,"['472', '']","['0', '']","['0', '']","['472', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r182,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,181,"['471', '']","['299', '']","['0', '']","['127', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']"
12708,r183,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,182,"['468', 'i']","['3', 'i']","['0', 'i']","['414', 'i']","['3', 'i']","['3', 'i']","['4', 'i']","['10', 'i']","['0', 'i']","['13', 'i']","['18', 'i']"
12708,r184,All institutions -> Emory U.,All institutions,Emory U.,2,183,"['466', '']","['0', '']","['101', '']","['262', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['100', '']"
12708,r185,All institutions -> Boston U.,All institutions,Boston U.,2,184,"['453', '']","['0', '']","['172', '']","['213', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']"
12708,r186,All institutions -> George Washington U.,All institutions,George Washington U.,2,185,"['437', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['383', '']","['27', '']"
12708,r187,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,186,"['431', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['416', '']","['0', '']"
12708,r188,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,187,"['428', '']","['17', '']","['169', '']","['242', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r189,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,188,"['408', '']","['0', '']","['0', '']","['380', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']"
12708,r190,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,189,"['404', '']","['0', '']","['0', '']","['86', '']","['0', '']","['87', '']","['0', '']","['25', '']","['0', '']","['206', '']","['0', '']"
12708,r191,All institutions -> U. Houston,All institutions,U. Houston,2,190,"['386', '']","['0', '']","['0', '']","['149', '']","['0', '']","['0', '']","['0', '']","['0', '']","['47', '']","['176', '']","['14', '']"
12708,r192,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,190,"['386', '']","['0', '']","['0', '']","['362', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24', '']"
12708,r193,All institutions -> Harvard U.,All institutions,Harvard U.,2,192,"['385', '']","['0', '']","['81', '']","['219', '']","['85', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r194,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,193,"['381', '']","['0', '']","['0', '']","['367', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']"
12708,r195,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,194,"['379', '']","['0', '']","['101', '']","['271', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']"
12708,r196,All institutions -> Rice U.,All institutions,Rice U.,2,195,"['375', '']","['0', '']","['0', '']","['312', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['63', '']","['0', '']"
12708,r197,All institutions -> George Mason U.,All institutions,George Mason U.,2,196,"['372', '']","['74', '']","['80', '']","['183', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']"
12708,r198,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,197,"['371', '']","['0', '']","['0', '']","['371', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r199,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,198,"['370', '']","['0', '']","['0', '']","['370', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r200,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,199,"['350', '']","['0', '']","['0', '']","['350', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r201,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,200,"['349', '']","['0', '']","['0', '']","['89', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['260', '']","['0', '']"
12708,r202,All institutions -> Dine C.,All institutions,Dine C.,2,201,"['346', '']","['0', '']","['0', '']","['346', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r203,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,202,"['334', '']","['0', '']","['0', '']","['334', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r204,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,203,"['332', '']","['0', '']","['0', '']","['275', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']","['0', '']"
12708,r205,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,204,"['329', '']","['0', '']","['17', '']","['166', '']","['0', '']","['0', '']","['0', '']","['146', '']","['0', '']","['0', '']","['0', '']"
12708,r206,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,205,"['327', '']","['0', '']","['0', '']","['316', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']"
12708,r207,All institutions -> U. Louisville,All institutions,U. Louisville,2,206,"['325', '']","['0', '']","['0', '']","['48', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['160', '']","['100', '']"
12708,r208,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,207,"['324', '']","['0', '']","['132', '']","['139', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['53', '']"
12708,r209,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,207,"['324', '']","['10', '']","['0', '']","['0', '']","['31', '']","['283', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r210,All institutions -> U. Miami,All institutions,U. Miami,2,209,"['322', '']","['0', '']","['0', '']","['322', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r211,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,210,"['318', '']","['0', '']","['0', '']","['127', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['191', '']","['0', '']"
12708,r212,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,211,"['314', '']","['0', '']","['39', '']","['275', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r213,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,212,"['313', '']","['0', '']","['0', '']","['0', '']","['0', '']","['111', '']","['0', '']","['0', '']","['0', '']","['136', '']","['66', '']"
12708,r214,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,213,"['307', '']","['0', '']","['0', '']","['307', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r215,All institutions -> Temple U.,All institutions,Temple U.,2,214,"['295', '']","['0', '']","['0', '']","['162', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']","['84', '']","['1', '']"
12708,r216,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,215,"['293', '']","['0', '']","['0', '']","['0', '']","['0', '']","['230', '']","['0', '']","['0', '']","['0', '']","['63', '']","['0', '']"
12708,r217,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,216,"['289', '']","['0', '']","['199', '']","['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r218,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,217,"['285', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['269', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r219,All institutions -> American U.,All institutions,American U.,2,218,"['284', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['18', '']","['264', '']","['0', '']","['0', '']"
12708,r220,All institutions -> William & Mary,All institutions,William & Mary,2,219,"['278', '']","['0', '']","['278', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r221,All institutions -> Long Island U.,All institutions,Long Island U.,2,220,"['274', '']","['0', '']","['0', '']","['274', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r222,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,221,"['272', '']","['0', '']","['0', '']","['272', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r223,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,222,"['264', '']","['0', '']","['262', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r224,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,223,"['246', '']","['0', '']","['0', '']","['246', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r225,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,223,"['246', '']","['0', '']","['0', '']","['246', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r226,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,225,"['243', '']","['0', '']","['0', '']","['0', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['165', '']","['0', '']"
12708,r227,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,225,"['243', '']","['0', '']","['0', '']","['243', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r228,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,227,"['240', '']","['0', '']","['0', '']","['187', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['53', '']","['0', '']"
12708,r229,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,228,"['239', '']","['0', '']","['0', '']","['239', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r230,All institutions -> U. Richmond,All institutions,U. Richmond,2,229,"['238', '']","['0', '']","['0', '']","['238', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r231,All institutions -> Troy U.,All institutions,Troy U.,2,230,"['234', '']","['0', '']","['0', '']","['234', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r232,All institutions -> Drexel U.,All institutions,Drexel U.,2,231,"['231', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['203', '']","['16', '']"
12708,r233,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,231,"['231', '']","['0', '']","['0', '']","['228', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
12708,r234,All institutions -> Ball State U.,All institutions,Ball State U.,2,233,"['226', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['226', '']"
12708,r235,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,234,"['220', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['186', '']","['0', '']"
12708,r236,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,234,"['220', '']","['0', '']","['0', '']","['220', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r237,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,236,"['216', '']","['0', '']","['77', '']","['139', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12708,r238,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,237,"['215', '']","['0', '']","['41', '']","['174', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
