table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2020,field_2021,field_2022_all_non_s_e_fields,field_2022_business_management_and_business_administration,field_2022_communication_and_communications_technologies,field_2022_education,field_2022_humanities,field_2022_law,field_2022_social_work,field_2022_visual_and_performing_arts,field_2022_other
10151,r113,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,112,"['2,209', '']","['2,855', '']","['3,265', '']","['334', '']","['0', '']","['1,980', '']","['0', '']","['0', '']","['825', '']","['0', '']","['126', '']"
10151,r114,All institutions -> Yale U.,All institutions,Yale U.,2,113,"['2,595', '']","['6,126', '']","['3,226', '']","['1,338', '']","['0', '']","['1,172', '']","['704', '']","['0', '']","['0', '']","['0', '']","['12', '']"
10151,r115,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,114,"['624', '']","['771', '']","['3,220', '']","['0', '']","['0', '']","['600', '']","['173', '']","['0', '']","['0', '']","['0', '']","['2,447', '']"
10151,r116,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,115,"['4,557', '']","['3,434', '']","['3,211', '']","['933', '']","['141', '']","['606', '']","['422', '']","['0', '']","['136', '']","['31', '']","['942', '']"
10151,r117,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,116,"['1,438', '']","['2,831', '']","['3,168', '']","['205', '']","['34', '']","['508', '']","['6', '']","['932', '']","['0', '']","['0', '']","['1,483', '']"
10151,r118,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,117,"['2,258', '']","['2,860', '']","['3,164', '']","['0', '']","['0', '']","['2,348', '']","['1', '']","['530', '']","['0', '']","['0', '']","['285', '']"
10151,r119,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,118,"['2,793', '']","['2,812', '']","['3,083', '']","['49', '']","['0', '']","['687', '']","['20', '']","['0', '']","['625', '']","['0', '']","['1,702', '']"
10151,r120,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,119,"['1,382', '']","['1,931', '']","['3,072', '']","['811', '']","['346', '']","['273', '']","['463', '']","['0', '']","['581', '']","['0', '']","['598', '']"
10151,r121,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,120,"['2,840', '']","['2,686', '']","['3,071', '']","['425', '']","['0', '']","['1,766', '']","['20', '']","['0', '']","['0', '']","['0', '']","['860', '']"
10151,r122,All institutions -> Rice U.,All institutions,Rice U.,2,121,"['2,093', '']","['2,534', '']","['3,038', '']","['66', '']","['0', '']","['2,938', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34', '']"
10151,r123,All institutions -> U. Arizona,All institutions,U. Arizona,2,122,"['3,186', '']","['2,630', '']","['3,005', '']","['384', '']","['25', '']","['1,874', '']","['12', '']","['106', '']","['0', '']","['16', '']","['588', '']"
10151,r124,All institutions -> U. Toledo,All institutions,U. Toledo,2,123,"['358', '']","['190', '']","['2,929', '']","['104', '']","['0', '']","['2,534', '']","['0', '']","['0', '']","['254', '']","['0', '']","['37', '']"
10151,r125,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,124,"['2,193', '']","['3,083', '']","['2,882', '']","['0', '']","['0', '']","['2,759', '']","['123', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r126,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,125,"['5,080', '']","['4,593', '']","['2,876', '']","['81', '']","['0', '']","['2,792', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r127,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,126,"['2,312', '']","['2,604', '']","['2,836', '']","['0', '']","['0', '']","['2,836', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r128,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,127,"['3,585', '']","['3,180', '']","['2,835', '']","['106', '']","['0', '']","['2,206', '']","['427', '']","['0', '']","['59', '']","['0', '']","['37', '']"
10151,r129,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,128,"['1,454', '']","['2,185', '']","['2,801', '']","['285', '']","['38', '']","['717', '']","['61', '']","['126', '']","['0', '']","['9', '']","['1,565', '']"
10151,r130,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,129,"['920', '']","['5,193', '']","['2,794', '']","['0', '']","['149', '']","['405', '']","['101', '']","['0', '']","['644', '']","['56', '']","['1,439', '']"
10151,r131,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,130,"['2,745', '']","['2,625', '']","['2,787', '']","['563', '']","['0', '']","['1,420', '']","['115', '']","['157', '']","['0', '']","['0', '']","['532', '']"
10151,r132,All institutions -> U. Louisville,All institutions,U. Louisville,2,131,"['4,625', '']","['5,251', '']","['2,735', '']","['0', '']","['227', '']","['438', '']","['0', '']","['154', '']","['1,914', '']","['0', '']","['2', '']"
10151,r133,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,132,"['1,242', '']","['1,568', '']","['2,726', '']","['0', '']","['0', '']","['2,502', '']","['86', '']","['0', '']","['0', '']","['0', '']","['138', '']"
10151,r134,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,133,"['5,819', '']","['3,744', '']","['2,681', '']","['13', '']","['40', '']","['2,255', '']","['30', '']","['0', '']","['295', '']","['0', '']","['48', '']"
10151,r135,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,134,"['2,904', '']","['2,081', '']","['2,556', '']","['25', '']","['0', '']","['650', '']","['0', '']","['0', '']","['328', '']","['0', '']","['1,553', '']"
10151,r136,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,135,"['2,132', '']","['1,721', '']","['2,549', '']","['0', '']","['161', '']","['1,144', '']","['0', '']","['0', '']","['12', '']","['0', '']","['1,232', '']"
10151,r137,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,136,"['127', '']","['108', '']","['2,506', '']","['58', '']","['0', '']","['0', '']","['200', '']","['0', '']","['0', '']","['0', '']","['2,248', '']"
10151,r138,All institutions -> George Washington U.,All institutions,George Washington U.,2,137,"['3,507', '']","['2,874', '']","['2,495', '']","['640', '']","['0', '']","['753', '']","['301', '']","['52', '']","['0', '']","['0', '']","['749', '']"
10151,r139,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,138,"['1,842', '']","['2,074', '']","['2,481', '']","['0', '']","['0', '']","['1,981', '']","['7', '']","['0', '']","['0', '']","['0', '']","['493', '']"
10151,r140,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,139,"['2,665', '']","['2,057', '']","['2,474', '']","['5', '']","['0', '']","['1,601', '']","['0', '']","['14', '']","['0', '']","['0', '']","['854', '']"
10151,r141,All institutions -> U. Colorado Denver<sup>e</sup>,All institutions,U. Colorado Denver<sup>e</sup>,2,140,"['na', '']","['2,808', '']","['2,423', '']","['377', '']","['19', '']","['1,630', '']","['77', '']","['0', '']","['0', '']","['97', '']","['223', '']"
10151,r142,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,141,"['3,426', '']","['2,356', '']","['2,380', '']","['43', '']","['0', '']","['2,249', '']","['88', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r143,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,142,"['0', '']","['390', '']","['2,300', '']","['1,029', '']","['290', '']","['451', '']","['0', '']","['0', '']","['0', '']","['101', '']","['429', '']"
10151,r144,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,143,"['2,387', '']","['1,891', '']","['2,202', '']","['0', '']","['0', '']","['1,728', '']","['4', '']","['0', '']","['157', '']","['0', '']","['313', '']"
10151,r145,All institutions -> U. Rochester,All institutions,U. Rochester,2,144,"['1,087', '']","['1,221', '']","['2,201', '']","['163', '']","['0', '']","['1,876', '']","['0', '']","['0', '']","['0', '']","['5', '']","['157', '']"
10151,r146,All institutions -> U. Maine,All institutions,U. Maine,2,145,"['1,621', '']","['1,999', '']","['2,185', '']","['0', '']","['22', '']","['267', '']","['216', '']","['0', '']","['15', '']","['0', '']","['1,665', '']"
10151,r147,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,146,"['1,573', '']","['1,749', '']","['2,184', '']","['111', '']","['0', '']","['506', '']","['128', '']","['0', '']","['727', '']","['0', '']","['712', '']"
10151,r148,All institutions -> Brown U.,All institutions,Brown U.,2,147,"['2,496', '']","['3,272', '']","['2,168', '']","['0', '']","['0', '']","['1,370', '']","['291', '']","['3', '']","['0', '']","['0', '']","['504', '']"
10151,r149,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,148,"['1,790', '']","['1,809', '']","['2,122', '']","['953', '']","['320', '']","['549', '']","['95', '']","['0', '']","['0', '']","['58', '']","['147', '']"
10151,r150,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,149,"['1,079', '']","['1,323', '']","['2,113', '']","['17', '']","['0', '']","['66', '']","['94', '']","['0', '']","['0', '']","['850', '']","['1,086', '']"
10151,r151,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,150,"['1,631', '']","['1,545', '']","['2,096', '']","['0', '']","['0', '']","['1,190', '']","['25', '']","['0', '']","['879', '']","['1', '']","['1', '']"
10151,r152,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,151,"['1,213', '']","['1,565', '']","['2,032', '']","['0', '']","['0', '']","['1,811', '']","['0', '']","['0', '']","['0', '']","['0', '']","['221', '']"
10151,r153,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,152,"['324', '']","['258', '']","['2,024', '']","['173', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['1,848', '']"
10151,r154,All institutions -> Utah State U.,All institutions,Utah State U.,2,153,"['723', '']","['1,234', '']","['2,009', '']","['0', '']","['0', '']","['1,007', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,002', '']"
10151,r155,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,154,"['495', '']","['1,641', '']","['2,003', '']","['183', '']","['11', '']","['459', '']","['0', '']","['0', '']","['0', '']","['4', '']","['1,346', '']"
10151,r156,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,155,"['1,267', '']","['1,209', '']","['1,973', '']","['34', '']","['0', '']","['983', '']","['330', '']","['0', '']","['0', '']","['0', '']","['626', '']"
10151,r157,All institutions -> Kent State U.,All institutions,Kent State U.,2,156,"['1,598', '']","['1,559', '']","['1,967', '']","['0', '']","['0', '']","['1,275', '']","['0', '']","['0', '']","['0', '']","['0', '']","['692', '']"
10151,r158,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,157,"['952', '']","['1,420', '']","['1,942', '']","['0', '']","['182', '']","['355', '']","['400', '']","['0', '']","['921', '']","['0', '']","['84', '']"
10151,r159,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,158,"['866', '']","['816', '']","['1,914', '']","['0', '']","['0', '']","['1,894', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']"
10151,r160,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,159,"['1,283', '']","['1,341', '']","['1,906', '']","['166', '']","['0', '']","['1,026', '']","['231', '']","['0', '']","['146', '']","['10', '']","['327', '']"
10151,r161,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,160,"['1,842', '']","['1,982', '']","['1,813', '']","['105', '']","['14', '']","['626', '']","['50', '']","['0', '']","['0', '']","['0', '']","['1,018', '']"
10151,r162,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,161,"['1,843', '']","['1,825', '']","['1,792', '']","['313', '']","['0', '']","['358', '']","['1,028', '']","['0', '']","['0', '']","['0', '']","['93', '']"
10151,r163,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,162,"['2,320', '']","['3,160', '']","['1,720', '']","['0', '']","['0', '']","['1,635', '']","['26', '']","['0', '']","['0', '']","['0', '']","['59', '']"
10151,r164,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,163,"['4,216', '']","['2,629', '']","['1,655', '']","['232', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['1,409', '']"
10151,r165,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,164,"['1,065', '']","['1,414', '']","['1,623', '']","['5', '']","['64', '']","['1,368', '']","['0', '']","['0', '']","['0', '']","['0', '']","['186', '']"
10151,r166,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,165,"['2,825', '']","['2,769', '']","['1,615', '']","['0', '']","['0', '']","['0', '']","['20', '']","['1,575', '']","['0', '']","['0', '']","['20', '']"
10151,r167,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,166,"['3,498', '']","['4,940', '']","['1,610', '']","['4', '']","['0', '']","['29', '']","['30', '']","['0', '']","['0', '']","['0', '']","['1,547', '']"
10151,r168,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,167,"['896', '']","['1,185', '']","['1,607', '']","['167', '']","['0', '']","['1,080', '']","['26', '']","['0', '']","['0', '']","['0', '']","['334', '']"
10151,r169,All institutions -> Duke U.,All institutions,Duke U.,2,168,"['1,723', '']","['1,586', '']","['1,587', '']","['595', '']","['0', '']","['0', '']","['52', '']","['338', '']","['0', '']","['74', '']","['528', '']"
10151,r170,All institutions -> U. Idaho,All institutions,U. Idaho,2,169,"['1,632', '']","['1,715', '']","['1,579', '']","['0', '']","['0', '']","['1,507', '']","['0', '']","['0', '']","['0', '']","['0', '']","['72', '']"
10151,r171,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,170,"['2,078', '']","['2,965', '']","['1,547', '']","['139', '']","['110', '']","['961', '']","['337', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r172,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,171,"['895', '']","['854', '']","['1,528', '']","['0', '']","['93', '']","['1,435', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r173,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,172,"['1,143', '']","['1,644', 'i']","['1,498', '']","['86', '']","['65', '']","['431', '']","['61', '']","['0', '']","['0', '']","['0', '']","['855', '']"
10151,r174,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,173,"['2,041', '']","['1,021', '']","['1,496', '']","['1,358', '']","['0', '']","['0', '']","['29', '']","['0', '']","['11', '']","['0', '']","['98', '']"
10151,r175,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,174,"['2,268', '']","['1,702', '']","['1,481', '']","['0', '']","['0', '']","['1,458', '']","['22', '']","['0', '']","['0', '']","['0', '']","['1', '']"
10151,r176,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,175,"['537', '']","['1,213', '']","['1,475', '']","['257', '']","['0', '']","['886', '']","['0', '']","['0', '']","['0', '']","['0', '']","['332', '']"
10151,r177,All institutions -> Fordham U.,All institutions,Fordham U.,2,176,"['997', '']","['963', '']","['1,472', '']","['0', '']","['0', '']","['628', '']","['2', '']","['30', '']","['781', '']","['0', '']","['31', '']"
10151,r178,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,177,"['1,471', '']","['1,390', '']","['1,458', '']","['1,415', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['6', '']"
10151,r179,All institutions -> Boise State U.,All institutions,Boise State U.,2,178,"['1,793', '']","['1,304', '']","['1,456', '']","['322', '']","['0', '']","['1,085', '']","['22', '']","['0', '']","['0', '']","['0', '']","['27', '']"
10151,r180,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,179,"['754', '']","['964', '']","['1,452', '']","['906', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['546', '']"
10151,r181,All institutions -> Tufts U.,All institutions,Tufts U.,2,180,"['2,847', '']","['1,587', '']","['1,414', '']","['0', '']","['0', '']","['773', '']","['213', '']","['0', '']","['0', '']","['64', '']","['364', '']"
10151,r182,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,181,"['1,357', '']","['1,443', '']","['1,391', '']","['0', '']","['0', '']","['1,391', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r183,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,182,"['1,012', '']","['855', '']","['1,364', '']","['0', '']","['0', '']","['1,019', '']","['0', '']","['0', '']","['0', '']","['0', '']","['345', '']"
10151,r184,All institutions -> U. Dayton,All institutions,U. Dayton,2,183,"['886', '']","['966', '']","['1,308', '']","['0', '']","['0', '']","['1,009', '']","['0', '']","['0', '']","['0', '']","['52', '']","['247', '']"
10151,r185,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,184,"['644', '']","['1,050', '']","['1,304', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,304', '']"
10151,r186,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,185,"['1,016', '']","['1,330', '']","['1,272', '']","['0', '']","['0', '']","['656', '']","['257', '']","['40', '']","['1', '']","['0', '']","['318', '']"
10151,r187,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,186,"['1,634', '']","['1,892', '']","['1,257', '']","['456', '']","['0', '']","['731', '']","['30', '']","['0', '']","['0', '']","['25', '']","['15', '']"
10151,r188,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,187,"['355', '']","['245', '']","['1,246', '']","['0', '']","['0', '']","['290', '']","['425', '']","['0', '']","['0', '']","['0', '']","['531', '']"
10151,r189,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,188,"['466', '']","['834', '']","['1,176', '']","['0', '']","['0', '']","['544', '']","['0', '']","['0', '']","['0', '']","['0', '']","['632', '']"
10151,r190,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,189,"['151', '']","['601', '']","['1,164', '']","['84', '']","['378', '']","['598', '']","['0', '']","['0', '']","['0', '']","['0', '']","['104', '']"
10151,r191,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,190,"['904', '']","['845', '']","['1,148', '']","['0', '']","['0', '']","['1,108', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']"
10151,r192,All institutions -> Miami U.,All institutions,Miami U.,2,191,"['1,644', '']","['558', '']","['1,130', '']","['0', '']","['24', '']","['641', '']","['143', '']","['0', '']","['0', '']","['60', '']","['262', '']"
10151,r193,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,192,"['505', '']","['5,177', '']","['1,089', '']","['0', '']","['18', '']","['235', '']","['0', '']","['0', '']","['0', '']","['0', '']","['836', '']"
10151,r194,All institutions -> Pace U.,All institutions,Pace U.,2,193,"['877', '']","['1,014', '']","['1,062', '']","['0', '']","['0', '']","['1,062', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r195,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,194,"['603', '']","['819', '']","['1,051', '']","['0', '']","['61', '']","['17', '']","['0', '']","['0', '']","['530', '']","['0', '']","['443', '']"
10151,r196,All institutions -> Emory U.,All institutions,Emory U.,2,195,"['1,149', '']","['931', '']","['1,047', '']","['0', '']","['108', '']","['535', '']","['245', '']","['0', '']","['0', '']","['32', '']","['127', '']"
10151,r197,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,196,"['108', '']","['831', '']","['1,038', '']","['0', '']","['0', '']","['1,019', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']"
10151,r198,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,197,"['799', '']","['738', '']","['1,031', '']","['388', '']","['0', '']","['407', '']","['113', '']","['0', '']","['0', '']","['101', '']","['22', '']"
10151,r199,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,198,"['877', '']","['947', '']","['1,021', '']","['209', '']","['0', '']","['598', '']","['51', '']","['0', '']","['119', '']","['0', '']","['44', '']"
10151,r200,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,199,"['73', '']","['473', '']","['1,013', '']","['0', '']","['0', '']","['1,013', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r201,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,200,"['242', '']","['660', '']","['990', '']","['0', '']","['0', '']","['990', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r202,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,201,"['614', '']","['812', '']","['972', '']","['0', '']","['0', '']","['972', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r203,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,202,"['741', '']","['969', '']","['967', '']","['0', '']","['0', '']","['432', '']","['0', '']","['5', '']","['520', '']","['0', '']","['10', '']"
10151,r204,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,203,"['6', '']","['526', '']","['961', '']","['0', '']","['0', '']","['961', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r205,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,204,"['3,132', '']","['3,620', '']","['930', '']","['0', '']","['0', '']","['930', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r206,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,205,"['431', '']","['600', '']","['929', '']","['0', '']","['0', '']","['929', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r207,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,206,"['908', '']","['1,031', '']","['924', '']","['0', '']","['0', '']","['218', '']","['0', '']","['0', '']","['93', '']","['0', '']","['613', '']"
10151,r208,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,207,"['440', '']","['597', '']","['923', '']","['0', '']","['196', '']","['727', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r209,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,208,"['413', '']","['378', '']","['912', '']","['22', '']","['1', '']","['793', '']","['96', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r210,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,209,"['2,186', '']","['1,134', '']","['907', '']","['0', '']","['0', '']","['907', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r211,All institutions -> Princeton U.,All institutions,Princeton U.,2,210,"['812', '']","['570', '']","['885', '']","['0', '']","['148', '']","['0', '']","['525', '']","['0', '']","['0', '']","['52', '']","['160', '']"
10151,r212,All institutions -> Villanova U.,All institutions,Villanova U.,2,210,"['445', '']","['721', '']","['885', '']","['0', '']","['0', '']","['0', '']","['81', '']","['43', '']","['0', '']","['0', '']","['761', '']"
10151,r213,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,212,"['522', '']","['564', '']","['881', '']","['19', '']","['0', '']","['713', '']","['0', '']","['110', '']","['37', '']","['0', '']","['2', '']"
10151,r214,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,213,"['746', '']","['580', '']","['877', '']","['0', '']","['0', '']","['877', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r215,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,214,"['876', '']","['830', '']","['869', '']","['0', '']","['0', '']","['869', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r216,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,215,"['1,555', '']","['1,053', '']","['864', '']","['45', '']","['0', '']","['819', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r217,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,216,"['783', '']","['626', '']","['854', '']","['76', '']","['0', '']","['581', '']","['61', '']","['77', '']","['0', '']","['0', '']","['59', '']"
10151,r218,All institutions -> U. Miami,All institutions,U. Miami,2,217,"['410', '']","['369', '']","['846', '']","['0', '']","['0', '']","['812', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r219,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,218,"['1,179', '']","['886', '']","['824', '']","['65', '']","['0', '']","['9', '']","['323', '']","['0', '']","['0', '']","['163', '']","['264', '']"
10151,r220,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,218,"['858', '']","['326', '']","['824', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['824', '']"
10151,r221,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,220,"['838', '']","['780', '']","['821', '']","['97', '']","['0', '']","['724', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r222,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,221,"['0', '']","['0', '']","['819', '']","['0', '']","['0', '']","['266', '']","['3', '']","['0', '']","['521', '']","['0', '']","['29', '']"
10151,r223,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,222,"['1,006', '']","['772', '']","['815', '']","['0', '']","['0', '']","['815', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r224,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,223,"['1,237', '']","['905', '']","['793', '']","['9', '']","['0', '']","['349', '']","['14', '']","['0', '']","['0', '']","['0', '']","['421', '']"
10151,r225,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,224,"['1,320', '']","['1,373', '']","['789', '']","['383', '']","['0', '']","['314', '']","['92', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r226,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,225,"['102', '']","['1,099', '']","['784', '']","['0', '']","['0', '']","['744', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r227,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,226,"['659', '']","['610', '']","['782', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['782', '']"
10151,r228,All institutions -> Pacific U.,All institutions,Pacific U.,2,227,"['877', '']","['544', '']","['769', '']","['0', '']","['0', '']","['670', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10151,r229,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,228,"['214', '']","['129', '']","['764', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['764', '']"
10151,r230,All institutions -> U. Guam,All institutions,U. Guam,2,229,"['358', '']","['454', '']","['763', '']","['0', '']","['0', '']","['705', '']","['0', '']","['0', '']","['0', '']","['0', '']","['58', '']"
10151,r231,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,230,"['801', '']","['1,263', '']","['762', '']","['0', '']","['0', '']","['636', '']","['49', '']","['0', '']","['6', '']","['0', '']","['71', '']"
