table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures,field_total_clinical_trials,field_federal_all_r_d_expenditures,field_federal_clinical_trials,field_nonfederal_all_r_d_expenditures,field_nonfederal_clinical_trials
8017,r171,New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,3,"['330,226', '']","['19,297', '']","['152,335', '']","['13,617', '']","['177,891', '']","['5,680', '']"
8017,r172,New Jersey,New Jersey,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r173,New Jersey -> Public,New Jersey,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r174,"New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick",New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick",3,"['643,955', '']","['17,663', '']","['339,015', '']","['7,044', '']","['304,940', '']","['10,619', '']"
8017,r175,New Mexico,New Mexico,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r176,New Mexico -> Public,New Mexico,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r177,New Mexico -> Public -> New Mexico State U.,New Mexico,Public,New Mexico State U.,3,"['110,580', '']","['198', '']","['64,699', '']","['198', '']","['45,881', '']","['0', '']"
8017,r178,New Mexico -> Public -> U. New Mexico,New Mexico,Public,U. New Mexico,3,"['332,566', '']","['6,747', '']","['242,212', '']","['4,611', '']","['90,354', '']","['2,136', '']"
8017,r179,New York,New York,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r180,New York -> Public,New York,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r181,"New York -> Public -> CUNY, C. Staten Island",New York,Public,"CUNY, C. Staten Island",3,"['2,860', '']","['686', '']","['2,234', '']","['502', '']","['626', '']","['184', '']"
8017,r182,"New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",New York,Public,"CUNY, Graduate School of Public Health and Health Policy",3,"['15,035', '']","['371', '']","['12,254', '']","['371', '']","['2,781', '']","['0', '']"
8017,r183,"New York -> Public -> SUNY, C. of Optometry",New York,Public,"SUNY, C. of Optometry",3,"['3,460', '']","['905', '']","['2,105', '']","['6', '']","['1,355', '']","['899', '']"
8017,r184,"New York -> Public -> SUNY, Downstate Health Sciences U.",New York,Public,"SUNY, Downstate Health Sciences U.",3,"['34,459', '']","['608', '']","['27,620', '']","['253', '']","['6,839', '']","['355', '']"
8017,r185,"New York -> Public -> SUNY, Stony Brook U.",New York,Public,"SUNY, Stony Brook U.",3,"['274,516', '']","['6,291', '']","['162,972', '']","['3,948', '']","['111,544', '']","['2,343', '']"
8017,r186,"New York -> Public -> SUNY, U. Buffalo",New York,Public,"SUNY, U. Buffalo",3,"['425,349', '']","['7,359', '']","['210,257', '']","['600', '']","['215,092', '']","['6,759', '']"
8017,r187,"New York -> Public -> SUNY, Upstate Medical U.",New York,Public,"SUNY, Upstate Medical U.",3,"['44,870', '']","['5,313', '']","['24,974', '']","['729', '']","['19,896', '']","['4,584', '']"
8017,r188,New York -> Private,New York,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r189,New York -> Private -> Albany Medical C.,New York,Private,Albany Medical C.,3,"['22,443', '']","['3,766', '']","['13,166', '']","['65', '']","['9,277', '']","['3,701', '']"
8017,r190,New York -> Private -> Albert Einstein C. of Medicine,New York,Private,Albert Einstein C. of Medicine,3,"['301,715', '']","['88', '']","['214,619', '']","['88', '']","['87,096', '']","['0', '']"
8017,r191,New York -> Private -> Columbia U. in the City of New York,New York,Private,Columbia U. in the City of New York,3,"['1,098,570', '']","['85,181', '']","['831,648', '']","['37,130', '']","['266,922', '']","['48,051', '']"
8017,r192,New York -> Private -> Cornell U.,New York,Private,Cornell U.,3,"['1,183,524', '']","['14,318', '']","['592,359', '']","['6,629', '']","['591,165', '']","['7,689', '']"
8017,r193,New York -> Private -> Icahn School of Medicine at Mount Sinai,New York,Private,Icahn School of Medicine at Mount Sinai,3,"['820,260', '']","['93,524', '']","['554,582', '']","['41,863', '']","['265,678', '']","['51,661', '']"
8017,r194,New York -> Private -> Ithaca C.,New York,Private,Ithaca C.,3,"['1,030', '']","['78', '']","['685', '']","['78', '']","['345', '']","['0', '']"
8017,r195,New York -> Private -> New York Medical C.,New York,Private,New York Medical C.,3,"['18,872', '']","['4,176', '']","['10,739', '']","['1,707', '']","['8,133', '']","['2,469', '']"
8017,r196,New York -> Private -> New York U.,New York,Private,New York U.,3,"['1,063,704', '']","['35,984', '']","['547,027', '']","['4,962', '']","['516,677', '']","['31,022', '']"
8017,r197,New York -> Private -> Rockefeller U.,New York,Private,Rockefeller U.,3,"['357,543', '']","['200', '']","['96,318', '']","['47', '']","['261,225', '']","['153', '']"
8017,r198,New York -> Private -> Syracuse U.,New York,Private,Syracuse U.,3,"['151,717', '']","['267', '']","['34,200', '']","['266', '']","['117,517', '']","['1', '']"
8017,r199,New York -> Private -> U. Rochester,New York,Private,U. Rochester,3,"['409,255', '']","['42,848', '']","['309,647', '']","['12,711', '']","['99,608', '']","['30,137', '']"
8017,r200,North Carolina,North Carolina,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r201,North Carolina -> Public,North Carolina,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r202,North Carolina -> Public -> East Carolina U.,North Carolina,Public,East Carolina U.,3,"['51,662', '']","['2,920', '']","['22,813', '']","['156', '']","['28,849', '']","['2,764', '']"
8017,r203,"North Carolina -> Public -> U. North Carolina, Chapel Hill",North Carolina,Public,"U. North Carolina, Chapel Hill",3,"['1,205,883', '']","['42,681', '']","['747,895', '']","['8,795', '']","['457,988', '']","['33,886', '']"
8017,r204,"North Carolina -> Public -> U. North Carolina, Greensboro",North Carolina,Public,"U. North Carolina, Greensboro",3,"['37,033', '']","['1,344', '']","['24,423', '']","['1,344', '']","['12,610', '']","['0', '']"
8017,r205,North Carolina -> Private,North Carolina,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r206,North Carolina -> Private -> Duke U.,North Carolina,Private,Duke U.,3,"['1,237,686', '']","['631,158', '']","['776,632', '']","['410,586', '']","['461,054', '']","['220,572', '']"
8017,r207,North Carolina -> Private -> Wake Forest U.,North Carolina,Private,Wake Forest U.,3,"['264,216', '']","['25,584', '']","['188,887', '']","['16,061', '']","['75,329', '']","['9,523', '']"
8017,r208,Ohio,Ohio,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r209,Ohio -> Public,Ohio,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r210,Ohio -> Public -> Cleveland State U.,Ohio,Public,Cleveland State U.,3,"['71,451', '']","['1,262', 'i']","['47,402', '']","['1,115', 'i']","['24,049', '']","['147', 'i']"
8017,r211,Ohio -> Public -> Kent State U.,Ohio,Public,Kent State U.,3,"['50,408', '']","['851', '']","['15,179', '']","['851', '']","['35,229', '']","['0', '']"
8017,r212,Ohio -> Public -> Miami U.,Ohio,Public,Miami U.,3,"['25,138', '']","['152', '']","['9,412', '']","['151', '']","['15,726', '']","['1', '']"
8017,r213,Ohio -> Public -> Ohio State U.,Ohio,Public,Ohio State U.,3,"['1,236,111', '']","['71,269', '']","['559,797', '']","['31,501', '']","['676,314', '']","['39,768', '']"
8017,r214,Ohio -> Public -> Ohio U.,Ohio,Public,Ohio U.,3,"['49,764', '']","['85', '']","['19,164', '']","['59', '']","['30,600', '']","['26', '']"
8017,r215,Ohio -> Public -> U. Cincinnati,Ohio,Public,U. Cincinnati,3,"['551,826', '']","['35,138', '']","['309,097', '']","['20,403', '']","['242,729', '']","['14,735', '']"
8017,r216,Ohio -> Public -> U. Toledo,Ohio,Public,U. Toledo,3,"['53,169', '']","['1,801', '']","['32,601', '']","['191', '']","['20,568', '']","['1,610', '']"
8017,r217,Ohio -> Public -> Wright State U.,Ohio,Public,Wright State U.,3,"['26,259', '']","['373', '']","['19,617', '']","['135', '']","['6,642', '']","['238', '']"
8017,r218,Ohio -> Private,Ohio,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r219,Ohio -> Private -> Case Western Reserve U.,Ohio,Private,Case Western Reserve U.,3,"['421,868', '']","['5,041', '']","['340,438', '']","['4,799', '']","['81,430', '']","['242', '']"
8017,r220,Oklahoma,Oklahoma,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r221,Oklahoma -> Public,Oklahoma,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r222,"Oklahoma -> Public -> Oklahoma State U., Center for Health Sciences",Oklahoma,Public,"Oklahoma State U., Center for Health Sciences",3,"['7,758', '']","['95', '']","['2,304', '']","['0', '']","['5,454', '']","['95', '']"
8017,r223,"Oklahoma -> Public -> U. Oklahoma, Norman and Health Science Center",Oklahoma,Public,"U. Oklahoma, Norman and Health Science Center",3,"['380,048', '']","['13,143', '']","['193,639', '']","['13', '']","['186,409', '']","['13,130', '']"
8017,r224,"Oklahoma -> Public -> U. Oklahoma, Tulsa",Oklahoma,Public,"U. Oklahoma, Tulsa",3,"['7,185', '']","['72', '']","['1,267', '']","['0', '']","['5,918', '']","['72', '']"
8017,r225,Oklahoma -> Private,Oklahoma,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r226,Oklahoma -> Private -> U. Tulsa,Oklahoma,Private,U. Tulsa,3,"['16,449', '']","['3', '']","['5,876', '']","['0', '']","['10,573', '']","['3', '']"
8017,r227,Oregon,Oregon,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r228,Oregon -> Public,Oregon,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r229,Oregon -> Public -> Oregon Health and Science U.,Oregon,Public,Oregon Health and Science U.,3,"['452,812', '']","['58,937', '']","['329,016', '']","['26,475', '']","['123,796', '']","['32,462', '']"
8017,r230,Oregon -> Public -> U. Oregon,Oregon,Public,U. Oregon,3,"['139,193', '']","['8,095', '']","['82,242', '']","['8,003', '']","['56,951', '']","['92', '']"
8017,r231,Oregon -> Private,Oregon,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r232,Oregon -> Private -> National U. of Natural Medicine,Oregon,Private,National U. of Natural Medicine,3,"['850', '']","['221', '']","['523', '']","['203', '']","['327', '']","['18', '']"
8017,r233,Oregon -> Private -> Pacific U.,Oregon,Private,Pacific U.,3,"['4,690', '']","['599', '']","['2,072', '']","['599', '']","['2,618', '']","['0', '']"
8017,r234,Pennsylvania,Pennsylvania,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r235,Pennsylvania -> Public,Pennsylvania,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r236,"Pennsylvania -> Public -> Pennsylvania State U., University Park and Hershey Medical Center",Pennsylvania,Public,"Pennsylvania State U., University Park and Hershey Medical Center",3,"['970,544', '']","['5,911', '']","['622,532', '']","['0', '']","['348,012', '']","['5,911', '']"
8017,r237,Pennsylvania -> Public -> Temple U.,Pennsylvania,Public,Temple U.,3,"['299,778', '']","['20,257', '']","['153,316', '']","['2,134', '']","['146,462', '']","['18,123', '']"
8017,r238,"Pennsylvania -> Public -> U. Pittsburgh, Pittsburgh",Pennsylvania,Public,"U. Pittsburgh, Pittsburgh",3,"['1,135,416', '']","['19,421', '']","['724,993', '']","['5,201', '']","['410,423', '']","['14,220', '']"
8017,r239,Pennsylvania -> Private,Pennsylvania,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r240,Pennsylvania -> Private -> Drexel U.,Pennsylvania,Private,Drexel U.,3,"['152,752', '']","['599', '']","['93,517', '']","['0', '']","['59,235', '']","['599', '']"
8017,r241,Pennsylvania -> Private -> Thomas Jefferson U.,Pennsylvania,Private,Thomas Jefferson U.,3,"['200,393', '']","['18,548', '']","['109,448', '']","['5,855', '']","['90,945', '']","['12,693', '']"
8017,r242,Pennsylvania -> Private -> U. Pennsylvania,Pennsylvania,Private,U. Pennsylvania,3,"['1,631,950', '']","['76,568', '']","['792,089', '']","['5,672', '']","['839,861', '']","['70,896', '']"
8017,r243,South Carolina,South Carolina,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r244,South Carolina -> Public,South Carolina,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r245,South Carolina -> Public -> Medical U. South Carolina,South Carolina,Public,Medical U. South Carolina,3,"['277,761', '']","['41,682', '']","['162,394', '']","['22,758', '']","['115,367', '']","['18,924', '']"
8017,r246,"South Carolina -> Public -> U. South Carolina, Columbia",South Carolina,Public,"U. South Carolina, Columbia",3,"['215,374', '']","['325', '']","['97,193', '']","['281', '']","['118,181', '']","['44', '']"
8017,r247,South Carolina -> Private,South Carolina,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r248,South Carolina -> Private -> Furman U.,South Carolina,Private,Furman U.,3,"['2,431', '']","['4', '']","['1,028', '']","['4', '']","['1,403', '']","['0', '']"
8017,r249,Tennessee,Tennessee,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r250,Tennessee -> Public,Tennessee,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r251,Tennessee -> Public -> East Tennessee State U.,Tennessee,Public,East Tennessee State U.,3,"['18,449', '']","['175', '']","['8,358', '']","['8', '']","['10,091', '']","['167', '']"
8017,r252,"Tennessee -> Public -> U. Tennessee, Health Science Center",Tennessee,Public,"U. Tennessee, Health Science Center",3,"['109,562', '']","['1,520', '']","['56,021', '']","['12', '']","['53,541', '']","['1,508', '']"
8017,r253,Tennessee -> Private,Tennessee,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r254,Tennessee -> Private -> Meharry Medical C.,Tennessee,Private,Meharry Medical C.,3,"['15,840', '']","['862', '']","['13,784', '']","['496', '']","['2,056', '']","['366', '']"
8017,r255,Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,3,"['1,019,273', '']","['67,625', '']","['586,880', '']","['30,359', '']","['432,393', '']","['37,266', '']"
8017,r256,Texas,Texas,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r257,Texas -> Public,Texas,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r258,"Texas -> Public -> Texas A&M U., College Station and Health Science Center",Texas,Public,"Texas A&M U., College Station and Health Science Center",3,"['1,147,720', '']","['518', '']","['528,057', '']","['0', '']","['619,663', '']","['518', '']"
8017,r259,"Texas -> Public -> Texas Tech U., Health Sciences Center",Texas,Public,"Texas Tech U., Health Sciences Center",3,"['41,583', '']","['297', '']","['12,148', '']","['47', '']","['29,435', '']","['250', '']"
8017,r260,"Texas -> Public -> Texas Tech U., Health Sciences Center, El Paso",Texas,Public,"Texas Tech U., Health Sciences Center, El Paso",3,"['11,360', '']","['778', '']","['1,831', '']","['205', '']","['9,529', '']","['573', '']"
8017,r261,Texas -> Public -> Texas Woman's U.,Texas,Public,Texas Woman's U.,3,"['4,943', '']","['71', '']","['1,514', '']","['37', '']","['3,429', '']","['34', '']"
8017,r262,Texas -> Public -> U. Houston,Texas,Public,U. Houston,3,"['202,536', '']","['1,593', '']","['77,489', '']","['1,163', '']","['125,047', '']","['430', '']"
8017,r263,"Texas -> Public -> U. North Texas, Health Science Center",Texas,Public,"U. North Texas, Health Science Center",3,"['50,698', '']","['489', '']","['32,464', '']","['488', '']","['18,234', '']","['1', '']"
8017,r264,"Texas -> Public -> U. Texas Health Science Center, Houston",Texas,Public,"U. Texas Health Science Center, Houston",3,"['308,823', '']","['15,975', '']","['165,139', '']","['6,184', '']","['143,684', '']","['9,791', '']"
8017,r265,"Texas -> Public -> U. Texas Health Science Center, San Antonio",Texas,Public,"U. Texas Health Science Center, San Antonio",3,"['219,734', '']","['10,444', '']","['106,824', '']","['2,384', '']","['112,910', '']","['8,060', '']"
8017,r266,"Texas -> Public -> U. Texas Health Science Center, Tyler",Texas,Public,"U. Texas Health Science Center, Tyler",3,"['27,928', '']","['975', '']","['12,007', '']","['956', '']","['15,921', '']","['19', '']"
8017,r267,Texas -> Public -> U. Texas M. D. Anderson Cancer Center,Texas,Public,U. Texas M. D. Anderson Cancer Center,3,"['1,124,971', '']","['162,953', '']","['217,073', '']","['3,085', '']","['907,898', '']","['159,868', '']"
8017,r268,Texas -> Public -> U. Texas Medical Branch,Texas,Public,U. Texas Medical Branch,3,"['185,759', '']","['4,379', '']","['117,915', '']","['2,337', '']","['67,844', '']","['2,042', '']"
8017,r269,Texas -> Public -> U. Texas Rio Grande Valley,Texas,Public,U. Texas Rio Grande Valley,3,"['58,187', '']","['320', '']","['13,018', '']","['173', '']","['45,169', '']","['147', '']"
8017,r270,Texas -> Public -> U. Texas Southwestern Medical Center,Texas,Public,U. Texas Southwestern Medical Center,3,"['632,134', '']","['39,872', '']","['257,611', '']","['14,550', '']","['374,523', '']","['25,322', '']"
8017,r271,"Texas -> Public -> U. Texas, Arlington",Texas,Public,"U. Texas, Arlington",3,"['126,477', '']","['573', '']","['46,946', '']","['573', '']","['79,531', '']","['0', '']"
8017,r272,"Texas -> Public -> U. Texas, Austin",Texas,Public,"U. Texas, Austin",3,"['779,348', '']","['2,797', '']","['489,827', '']","['2,457', '']","['289,521', '']","['340', '']"
8017,r273,"Texas -> Public -> U. Texas, El Paso",Texas,Public,"U. Texas, El Paso",3,"['109,410', '']","['1,276', '']","['43,930', '']","['1,276', '']","['65,480', '']","['0', '']"
8017,r274,Texas -> Private,Texas,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r275,Texas -> Private -> Baylor C. of Medicine,Texas,Private,Baylor C. of Medicine,3,"['716,976', '']","['41,843', '']","['365,472', '']","['18,457', '']","['351,504', '']","['23,386', '']"
8017,r276,Texas -> Private -> Baylor U.,Texas,Private,Baylor U.,3,"['48,809', '']","['941', '']","['11,025', '']","['941', '']","['37,784', '']","['0', '']"
8017,r277,Texas -> Private -> Rice U.,Texas,Private,Rice U.,3,"['207,404', '']","['1,076', '']","['95,648', '']","['580', '']","['111,756', '']","['496', '']"
8017,r278,Texas -> Private -> Texas Christian U.,Texas,Private,Texas Christian U.,3,"['15,336', '']","['2,342', '']","['4,448', '']","['2,342', '']","['10,888', '']","['0', '']"
8017,r279,Utah,Utah,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r280,Utah -> Public,Utah,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r281,Utah -> Public -> U. Utah,Utah,Public,U. Utah,3,"['624,737', '']","['31,652', '']","['340,434', '']","['0', '']","['284,303', '']","['31,652', '']"
8017,r282,Vermont,Vermont,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r283,Vermont -> Public,Vermont,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r284,Vermont -> Public -> U. Vermont,Vermont,Public,U. Vermont,3,"['195,320', '']","['7,158', '']","['103,554', '']","['5,148', '']","['91,766', '']","['2,010', '']"
8017,r285,Virginia,Virginia,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r286,Virginia -> Public,Virginia,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r287,Virginia -> Public -> Eastern Virginia Medical School,Virginia,Public,Eastern Virginia Medical School,3,"['19,415', '']","['3,353', '']","['14,774', '']","['1,425', '']","['4,641', '']","['1,928', '']"
8017,r288,Virginia -> Public -> Old Dominion U.,Virginia,Public,Old Dominion U.,3,"['62,332', '']","['377', '']","['25,514', '']","['377', '']","['36,818', '']","['0', '']"
8017,r289,"Virginia -> Public -> U. Virginia, Charlottesville",Virginia,Public,"U. Virginia, Charlottesville",3,"['611,313', '']","['8,728', '']","['297,273', '']","['593', '']","['314,040', '']","['8,135', '']"
8017,r290,Virginia -> Public -> Virginia Commonwealth U.,Virginia,Public,Virginia Commonwealth U.,3,"['364,096', '']","['3,136', '']","['160,995', '']","['534', '']","['203,101', '']","['2,602', '']"
8017,r291,Virginia -> Public -> Virginia Polytechnic Institute and State U.,Virginia,Public,Virginia Polytechnic Institute and State U.,3,"['542,045', '']","['5,736', '']","['216,733', '']","['5,611', '']","['325,312', '']","['125', '']"
8017,r292,Washington,Washington,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r293,Washington -> Public,Washington,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r294,"Washington -> Public -> U. Washington, Seattle",Washington,Public,"U. Washington, Seattle",3,"['1,488,645', '']","['50,227', '']","['1,046,377', '']","['22,273', '']","['442,268', '']","['27,954', '']"
8017,r295,Washington -> Public -> Washington State U.,Washington,Public,Washington State U.,3,"['357,648', '']","['3,967', '']","['179,536', '']","['3,967', '']","['178,112', '']","['0', '']"
8017,r296,West Virginia,West Virginia,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r297,West Virginia -> Public,West Virginia,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r298,West Virginia -> Public -> Marshall U.,West Virginia,Public,Marshall U.,3,"['23,620', '']","['7', '']","['12,854', '']","['0', '']","['10,766', '']","['7', '']"
8017,r299,West Virginia -> Public -> West Virginia U.,West Virginia,Public,West Virginia U.,3,"['199,907', '']","['2,605', '']","['89,802', '']","['482', '']","['110,105', '']","['2,123', '']"
8017,r300,Wisconsin,Wisconsin,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r301,Wisconsin -> Public,Wisconsin,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r302,Wisconsin -> Public -> U. Wisconsin-Madison,Wisconsin,Public,U. Wisconsin-Madison,3,"['1,380,075', '']","['16,111', '']","['646,764', '']","['1,302', '']","['733,311', '']","['14,809', '']"
8017,r303,Wisconsin -> Private,Wisconsin,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r304,Wisconsin -> Private -> Marquette U.,Wisconsin,Private,Marquette U.,3,"['37,087', '']","['1,636', '']","['13,918', '']","['1,403', '']","['23,169', '']","['233', '']"
8017,r305,Wisconsin -> Private -> Medical C. Wisconsin,Wisconsin,Private,Medical C. Wisconsin,3,"['276,850', '']","['16,229', '']","['136,385', '']","['786', '']","['140,465', '']","['15,443', '']"
8017,r306,Puerto Rico,Puerto Rico,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r307,Puerto Rico -> Public,Puerto Rico,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r308,"Puerto Rico -> Public -> U. Puerto Rico, Medical Sciences Campus",Puerto Rico,Public,"U. Puerto Rico, Medical Sciences Campus",3,"['44,111', '']","['2,443', '']","['33,262', '']","['1,776', '']","['10,849', '']","['667', '']"
8017,r309,Puerto Rico -> Private,Puerto Rico,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8017,r310,Puerto Rico -> Private -> Ponce Health Sciences U.,Puerto Rico,Private,Ponce Health Sciences U.,3,"['23,297', '']","['5,891', '']","['18,284', '']","['4,345', '']","['5,013', '']","['1,546', '']"
