table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2019,field_2020,field_2021_all_non_s_e_fields,field_2021_business_management_and_business_administration,field_2021_communication_and_communications_technologies,field_2021_education,field_2021_humanities,field_2021_law,field_2021_social_work,field_2021_visual_and_performing_arts,field_2021_other
8005,r114,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,113,"['4,525', '']","['4,326', '']","['3,033', '']","['65', '']","['136', '']","['2,548', '']","['268', '']","['0', '']","['9', '']","['0', '']","['7', '']"
8005,r115,All institutions -> American U.,All institutions,American U.,2,114,"['1,467', '']","['2,632', '']","['3,012', '']","['457', '']","['149', '']","['261', '']","['0', '']","['1,446', '']","['0', '']","['0', '']","['699', '']"
8005,r116,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,115,"['1,747', '']","['2,505', '']","['2,974', '']","['189', '']","['0', '']","['1,424', '']","['842', '']","['0', '']","['0', '']","['0', '']","['519', '']"
8005,r117,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,116,"['2,948', '']","['2,078', '']","['2,965', '']","['1,003', '']","['106', '']","['1,675', '']","['181', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r118,All institutions -> George Washington U.,All institutions,George Washington U.,2,117,"['3,135', '']","['3,507', '']","['2,874', '']","['735', '']","['0', '']","['1,460', '']","['402', '']","['33', '']","['0', '']","['0', '']","['244', '']"
8005,r119,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,118,"['4,004', '']","['2,258', '']","['2,860', '']","['13', '']","['0', '']","['2,205', '']","['0', '']","['240', '']","['52', '']","['0', '']","['350', '']"
8005,r120,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,119,"['1,632', '']","['2,209', '']","['2,855', '']","['323', '']","['0', '']","['1,892', '']","['29', '']","['0', '']","['526', '']","['0', '']","['85', '']"
8005,r121,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,120,"['2,391', '']","['2,936', '']","['2,849', '']","['28', '']","['23', '']","['1,092', '']","['79', '']","['0', '']","['0', '']","['0', '']","['1,627', '']"
8005,r122,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,121,"['1,134', '']","['1,438', '']","['2,831', '']","['261', '']","['27', '']","['403', '']","['20', '']","['938', '']","['0', '']","['0', '']","['1,182', '']"
8005,r123,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,122,"['2,566', '']","['2,793', '']","['2,812', '']","['59', '']","['0', '']","['481', '']","['27', '']","['0', '']","['610', '']","['0', '']","['1,635', '']"
8005,r124,All institutions -> U. Colorado Denver<sup>c</sup>,All institutions,U. Colorado Denver<sup>c</sup>,2,123,"['na', '']","['na', '']","['2,808', '']","['333', '']","['0', '']","['1,530', '']","['111', '']","['0', '']","['56', '']","['94', '']","['684', '']"
8005,r125,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,124,"['3,817', '']","['2,825', '']","['2,769', '']","['0', '']","['0', '']","['256', '']","['0', '']","['2,432', '']","['0', '']","['0', '']","['81', '']"
8005,r126,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,125,"['3,236', '']","['2,840', '']","['2,686', '']","['80', '']","['0', '']","['1,521', '']","['14', '']","['0', '']","['0', '']","['0', '']","['1,071', '']"
8005,r127,All institutions -> U. Arizona,All institutions,U. Arizona,2,126,"['3,965', '']","['3,186', '']","['2,630', '']","['6', '']","['39', '']","['1,825', '']","['3', '']","['232', '']","['0', '']","['6', '']","['519', '']"
8005,r128,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,127,"['3,203', '']","['4,216', '']","['2,629', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['2,608', '']"
8005,r129,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,128,"['3,075', '']","['2,745', '']","['2,625', '']","['582', '']","['0', '']","['1,145', '']","['68', '']","['158', '']","['275', '']","['0', '']","['397', '']"
8005,r130,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,129,"['2,660', '']","['2,312', '']","['2,604', '']","['0', '']","['0', '']","['2,604', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r131,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,129,"['5,724', '']","['4,085', '']","['2,604', '']","['204', '']","['128', '']","['520', '']","['29', '']","['0', '']","['890', '']","['0', '']","['833', '']"
8005,r132,All institutions -> Rice U.,All institutions,Rice U.,2,131,"['479', '']","['2,093', '']","['2,534', '']","['219', '']","['0', '']","['2,314', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
8005,r133,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,132,"['3,399', '']","['1,840', '']","['2,442', '']","['227', '']","['226', '']","['935', '']","['114', '']","['0', '']","['0', '']","['13', '']","['927', '']"
8005,r134,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,133,"['3,722', '']","['3,426', '']","['2,356', '']","['50', '']","['0', '']","['2,271', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r135,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,134,"['1,192', '']","['1,523', '']","['2,221', '']","['66', '']","['0', '']","['1,843', '']","['0', '']","['0', '']","['0', '']","['0', '']","['312', '']"
8005,r136,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,135,"['1,123', '']","['1,454', '']","['2,185', '']","['251', '']","['197', '']","['395', '']","['70', '']","['0', '']","['0', '']","['0', '']","['1,272', '']"
8005,r137,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,136,"['3,085', '']","['2,816', '']","['2,137', '']","['490', '']","['35', '']","['467', '']","['13', '']","['0', '']","['445', '']","['0', '']","['687', '']"
8005,r138,"All institutions -> U. Tennessee, Knoxville<sup>d</sup>",All institutions,"U. Tennessee, Knoxville<sup>d</sup>",2,137,"['1,885', '']","['1,661', '']","['2,129', '']","['526', '']","['644', '']","['646', '']","['0', '']","['9', '']","['14', '']","['2', '']","['288', '']"
8005,r139,All institutions -> Johns Hopkins U.<sup>e</sup>,All institutions,Johns Hopkins U.<sup>e</sup>,2,138,"['2,759', '']","['2,673', '']","['2,121', '']","['0', '']","['0', '']","['0', '']","['1,928', '']","['0', '']","['0', '']","['0', '']","['193', '']"
8005,r140,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,139,"['2,493', '']","['2,904', '']","['2,081', '']","['194', '']","['0', '']","['346', '']","['0', '']","['0', '']","['76', '']","['0', '']","['1,465', '']"
8005,r141,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,140,"['1,974', '']","['1,842', '']","['2,074', '']","['0', '']","['0', '']","['1,828', '']","['0', '']","['0', '']","['0', '']","['0', '']","['246', '']"
8005,r142,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,141,"['2,829', '']","['2,665', '']","['2,057', '']","['220', '']","['0', '']","['1,751', '']","['35', '']","['31', '']","['3', '']","['0', '']","['17', '']"
8005,r143,All institutions -> U. Maine,All institutions,U. Maine,2,142,"['1,217', '']","['1,621', '']","['1,999', '']","['0', '']","['143', '']","['160', '']","['344', '']","['0', '']","['69', '']","['0', '']","['1,283', '']"
8005,r144,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,143,"['1,559', '']","['1,842', '']","['1,982', '']","['119', '']","['0', '']","['1,288', '']","['358', '']","['0', '']","['0', '']","['0', '']","['217', '']"
8005,r145,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,144,"['3,167', '']","['1,382', '']","['1,931', '']","['768', '']","['275', '']","['330', '']","['476', '']","['0', '']","['0', '']","['0', '']","['82', '']"
8005,r146,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,145,"['1,251', '']","['1,634', '']","['1,892', '']","['607', '']","['0', '']","['1,068', '']","['3', '']","['0', '']","['0', '']","['7', '']","['207', '']"
8005,r147,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,146,"['2,297', '']","['2,387', '']","['1,891', '']","['0', '']","['0', '']","['1,445', '']","['3', '']","['0', '']","['443', '']","['0', '']","['0', '']"
8005,r148,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,147,"['1,010', '']","['1,685', '']","['1,874', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,808', '']"
8005,r149,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,148,"['1,924', '']","['1,843', '']","['1,825', '']","['141', '']","['0', '']","['207', '']","['1,326', '']","['0', '']","['0', '']","['0', '']","['151', '']"
8005,r150,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,149,"['5,279', '']","['1,790', '']","['1,809', '']","['470', '']","['699', '']","['343', '']","['90', '']","['0', '']","['0', '']","['82', '']","['125', '']"
8005,r151,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,150,"['1,602', '']","['1,822', '']","['1,775', '']","['53', '']","['233', '']","['1,060', '']","['85', '']","['0', '']","['311', '']","['33', '']","['0', '']"
8005,r152,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,151,"['1,677', '']","['1,573', '']","['1,749', '']","['134', '']","['9', '']","['514', '']","['113', '']","['0', '']","['427', '']","['0', '']","['552', '']"
8005,r153,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,152,"['2,465', '']","['2,132', '']","['1,721', '']","['0', '']","['0', '']","['422', '']","['0', '']","['0', '']","['53', '']","['0', '']","['1,246', '']"
8005,r154,All institutions -> U. Idaho,All institutions,U. Idaho,2,153,"['3,067', '']","['1,632', '']","['1,715', '']","['0', '']","['0', '']","['1,681', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34', '']"
8005,r155,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,154,"['1,485', '']","['2,268', '']","['1,702', '']","['0', '']","['0', '']","['1,658', '']","['40', '']","['0', '']","['0', '']","['0', '']","['4', '']"
8005,r156,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,155,"['337', '']","['495', '']","['1,641', '']","['380', '']","['3', '']","['427', '']","['3', '']","['0', '']","['0', '']","['4', '']","['824', '']"
8005,r157,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,156,"['1,046', '']","['544', '']","['1,621', '']","['146', '']","['274', '']","['0', '']","['128', '']","['237', '']","['0', '']","['0', '']","['836', '']"
8005,r158,All institutions -> Tufts U.,All institutions,Tufts U.,2,157,"['10,542', '']","['2,847', '']","['1,587', '']","['0', '']","['0', '']","['1,073', '']","['135', '']","['0', '']","['0', '']","['0', '']","['379', '']"
8005,r159,All institutions -> Duke U.,All institutions,Duke U.,2,158,"['1,161', '']","['1,723', '']","['1,586', '']","['607', '']","['0', '']","['61', '']","['158', '']","['301', '']","['0', '']","['55', '']","['404', '']"
8005,r160,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,159,"['2,272', '']","['1,242', '']","['1,568', '']","['0', '']","['0', '']","['1,466', '']","['24', '']","['0', '']","['0', '']","['0', '']","['78', '']"
8005,r161,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,160,"['2,253', '']","['1,213', '']","['1,565', '']","['0', '']","['0', '']","['1,442', '']","['0', '']","['0', '']","['25', '']","['15', '']","['83', '']"
8005,r162,All institutions -> Kent State U.,All institutions,Kent State U.,2,161,"['774', '']","['1,598', '']","['1,559', '']","['0', '']","['0', '']","['1,034', '']","['3', '']","['0', '']","['5', '']","['0', '']","['517', '']"
8005,r163,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,162,"['1,150', '']","['1,631', '']","['1,545', '']","['26', '']","['0', '']","['920', '']","['38', '']","['0', '']","['548', '']","['13', '']","['0', '']"
8005,r164,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,163,"['1,545', '']","['1,357', '']","['1,443', '']","['0', '']","['0', '']","['1,202', '']","['0', '']","['0', '']","['0', '']","['0', '']","['241', '']"
8005,r165,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,164,"['1,360', '']","['952', '']","['1,420', '']","['0', '']","['229', '']","['190', '']","['259', '']","['0', '']","['601', '']","['0', '']","['141', '']"
8005,r166,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,165,"['1,209', '']","['1,065', '']","['1,414', '']","['3', '']","['4', '']","['1,192', '']","['0', '']","['0', '']","['0', '']","['0', '']","['215', '']"
8005,r167,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,166,"['1,334', '']","['1,471', '']","['1,390', '']","['961', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['429', '']"
8005,r168,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,167,"['639', '']","['1,320', '']","['1,373', '']","['371', '']","['0', '']","['0', '']","['1,002', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r169,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,168,"['1,282', '']","['1,283', '']","['1,341', '']","['98', '']","['0', '']","['802', '']","['147', '']","['0', '']","['117', '']","['0', '']","['177', '']"
8005,r170,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,169,"['1,114', '']","['1,016', '']","['1,330', '']","['0', '']","['0', '']","['763', '']","['21', '']","['52', '']","['116', '']","['112', '']","['266', '']"
8005,r171,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,170,"['1,237', '']","['1,079', '']","['1,323', '']","['20', '']","['0', '']","['0', '']","['86', '']","['0', '']","['0', '']","['0', '']","['1,217', '']"
8005,r172,All institutions -> Boise State U.,All institutions,Boise State U.,2,171,"['2,139', '']","['1,793', '']","['1,304', '']","['232', '']","['0', '']","['1,052', '']","['3', '']","['0', '']","['0', '']","['0', '']","['17', '']"
8005,r173,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,172,"['563', '']","['801', '']","['1,263', '']","['0', '']","['0', '']","['1,102', '']","['40', '']","['0', '']","['13', '']","['0', '']","['108', '']"
8005,r174,All institutions -> Utah State U.,All institutions,Utah State U.,2,173,"['592', '']","['723', '']","['1,234', '']","['0', '']","['0', '']","['525', '']","['0', '']","['0', '']","['0', '']","['0', '']","['709', '']"
8005,r175,All institutions -> U. Rochester,All institutions,U. Rochester,2,174,"['1,226', '']","['1,087', '']","['1,221', '']","['45', '']","['0', '']","['1,169', '']","['0', '']","['0', '']","['0', '']","['5', '']","['2', '']"
8005,r176,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,175,"['587', '']","['537', '']","['1,213', '']","['132', '']","['0', '']","['487', '']","['0', '']","['0', '']","['0', '']","['0', '']","['594', '']"
8005,r177,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,176,"['996', '']","['1,143', '']","['1,212', 'i']","['0', 'i']","['0', 'i']","['1,106', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['106', 'i']"
8005,r178,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,177,"['1,361', '']","['1,267', '']","['1,209', '']","['96', '']","['0', '']","['928', '']","['129', '']","['0', '']","['0', '']","['0', '']","['56', '']"
8005,r179,All institutions -> National Defense U.,All institutions,National Defense U.,2,178,"['2,076', '']","['2,000', '']","['1,200', '']","['0', '']","['0', '']","['1,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r180,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,179,"['1,320', '']","['896', '']","['1,185', '']","['68', '']","['0', '']","['872', '']","['25', '']","['0', '']","['0', '']","['0', '']","['220', '']"
8005,r181,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,180,"['3,172', '']","['2,186', '']","['1,134', '']","['0', '']","['0', '']","['1,134', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r182,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,181,"['108', '']","['85', '']","['1,112', '']","['145', '']","['0', '']","['0', '']","['0', '']","['0', '']","['284', '']","['0', '']","['683', '']"
8005,r183,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,182,"['103', '']","['102', '']","['1,099', '']","['28', '']","['0', '']","['738', '']","['102', '']","['0', '']","['231', '']","['0', '']","['0', '']"
8005,r184,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,183,"['1,553', '']","['1,555', '']","['1,053', '']","['103', '']","['0', '']","['913', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']"
8005,r185,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,184,"['757', '']","['644', '']","['1,050', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,050', '']"
8005,r186,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,185,"['610', '']","['903', '']","['1,044', '']","['0', '']","['0', '']","['0', '']","['604', '']","['0', '']","['0', '']","['154', '']","['286', '']"
8005,r187,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,186,"['617', '']","['908', '']","['1,031', '']","['0', '']","['0', '']","['303', '']","['0', '']","['0', '']","['26', '']","['0', '']","['702', '']"
8005,r188,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,187,"['2,071', '']","['2,041', '']","['1,021', '']","['786', '']","['0', '']","['0', '']","['13', '']","['0', '']","['77', '']","['0', '']","['145', '']"
8005,r189,All institutions -> Pace U.,All institutions,Pace U.,2,188,"['1,042', '']","['877', '']","['1,014', '']","['0', '']","['0', '']","['1,014', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r190,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,189,"['194', '']","['209', '']","['1,009', '']","['193', '']","['0', '']","['816', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r191,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,190,"['1,936', '']","['966', '']","['1,006', '']","['838', '']","['17', '']","['0', '']","['0', '']","['81', '']","['0', '']","['70', '']","['0', '']"
8005,r192,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,191,"['643', '']","['741', '']","['969', '']","['0', '']","['0', '']","['257', '']","['0', '']","['0', '']","['712', '']","['0', '']","['0', '']"
8005,r193,All institutions -> U. Dayton,All institutions,U. Dayton,2,192,"['783', '']","['886', '']","['966', '']","['0', '']","['0', '']","['521', '']","['0', '']","['0', '']","['17', '']","['33', '']","['395', '']"
8005,r194,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,193,"['820', '']","['754', '']","['964', '']","['659', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['305', '']"
8005,r195,All institutions -> Fordham U.,All institutions,Fordham U.,2,194,"['1,047', '']","['997', '']","['963', '']","['0', '']","['20', '']","['471', '']","['58', '']","['55', '']","['356', '']","['0', '']","['3', '']"
8005,r196,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,195,"['1,484', '']","['877', '']","['947', '']","['199', '']","['14', '']","['612', '']","['15', '']","['0', '']","['103', '']","['0', '']","['4', '']"
8005,r197,All institutions -> Emory U.,All institutions,Emory U.,2,196,"['946', '']","['1,149', '']","['931', '']","['0', '']","['68', '']","['504', '']","['123', '']","['27', '']","['0', '']","['56', '']","['153', '']"
8005,r198,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,197,"['1,127', '']","['1,237', '']","['905', '']","['2', '']","['0', '']","['398', '']","['0', '']","['0', '']","['0', '']","['0', '']","['505', '']"
8005,r199,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,198,"['628', '']","['1,179', '']","['886', '']","['48', '']","['0', '']","['42', '']","['450', '']","['0', '']","['0', '']","['132', '']","['214', '']"
8005,r200,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,199,"['1,150', '']","['1,012', '']","['855', '']","['0', '']","['0', '']","['782', '']","['0', '']","['0', '']","['0', '']","['0', '']","['73', '']"
8005,r201,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,200,"['824', '']","['895', '']","['854', '']","['0', '']","['73', '']","['781', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r202,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,201,"['1,268', '']","['904', '']","['845', '']","['0', '']","['0', '']","['682', '']","['0', '']","['46', '']","['117', '']","['0', '']","['0', '']"
8005,r203,All institutions -> Seattle U.,All institutions,Seattle U.,2,202,"['733', '']","['816', '']","['840', '']","['0', '']","['0', '']","['840', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r204,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,203,"['564', '']","['466', '']","['834', '']","['0', '']","['0', '']","['589', '']","['0', '']","['0', '']","['0', '']","['0', '']","['245', '']"
8005,r205,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,204,"['203', '']","['108', '']","['831', '']","['0', '']","['0', '']","['806', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']"
8005,r206,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,205,"['903', '']","['876', '']","['830', '']","['0', '']","['0', '']","['830', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r207,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,206,"['384', '']","['603', '']","['819', '']","['0', '']","['106', '']","['55', '']","['3', '']","['0', '']","['519', '']","['0', '']","['136', '']"
8005,r208,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,207,"['804', '']","['866', '']","['816', '']","['0', '']","['0', '']","['816', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r209,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,208,"['608', '']","['614', '']","['812', '']","['0', '']","['0', '']","['812', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r210,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,209,"['334', '']","['256', '']","['783', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']","['113', '']","['0', '']","['657', '']"
8005,r211,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,210,"['1,579', '']","['838', '']","['780', '']","['154', '']","['0', '']","['586', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']"
8005,r212,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,211,"['1,161', '']","['583', '']","['776', '']","['0', '']","['0', '']","['776', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r213,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,212,"['753', '']","['1,006', '']","['772', '']","['0', '']","['0', '']","['772', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r214,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,213,"['673', '']","['624', '']","['771', '']","['40', '']","['0', '']","['296', '']","['186', '']","['0', '']","['0', '']","['0', '']","['249', '']"
8005,r215,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,214,"['769', '']","['799', '']","['738', '']","['380', '']","['0', '']","['334', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r216,All institutions -> Villanova U.,All institutions,Villanova U.,2,215,"['129', '']","['445', '']","['721', '']","['0', '']","['0', '']","['0', '']","['73', '']","['8', '']","['0', '']","['0', '']","['640', '']"
8005,r217,All institutions -> Lamar U.,All institutions,Lamar U.,2,216,"['1,037', '']","['989', '']","['716', '']","['50', '']","['0', '']","['463', '']","['0', '']","['0', '']","['0', '']","['0', '']","['203', '']"
8005,r218,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,217,"['649', '']","['673', 'i']","['697', 'i']","['128', 'i']","['0', 'i']","['569', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8005,r219,All institutions -> Chapman U.,All institutions,Chapman U.,2,218,"['379', '']","['537', '']","['693', '']","['0', '']","['570', '']","['8', '']","['0', '']","['100', '']","['0', '']","['0', '']","['15', '']"
8005,r220,All institutions -> Mills C.,All institutions,Mills C.,2,219,"['840', '']","['1,341', '']","['683', '']","['0', '']","['0', '']","['683', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r221,All institutions -> U. Colorado Anschutz Medical Campus<sup>c</sup>,All institutions,U. Colorado Anschutz Medical Campus<sup>c</sup>,2,220,"['na', '']","['na', '']","['668', '']","['0', '']","['0', '']","['146', '']","['0', '']","['0', '']","['304', '']","['0', '']","['218', '']"
8005,r222,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,221,"['1,307', '']","['1,118', '']","['665', '']","['0', '']","['0', '']","['665', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r223,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,222,"['309', '']","['551', '']","['663', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['638', '']"
8005,r224,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,222,"['309', '']","['503', '']","['663', '']","['18', '']","['0', '']","['454', '']","['59', '']","['0', '']","['46', '']","['0', '']","['86', '']"
8005,r225,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,224,"['131', '']","['242', '']","['660', '']","['0', '']","['0', '']","['660', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r226,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,225,"['749', '']","['698', '']","['655', '']","['0', '']","['0', '']","['0', '']","['562', '']","['0', '']","['93', '']","['0', '']","['0', '']"
8005,r227,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,226,"['966', '']","['824', '']","['653', '']","['1', '']","['0', '']","['652', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r228,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,227,"['543', '']","['1,264', '']","['651', '']","['0', '']","['0', '']","['651', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8005,r229,All institutions -> Drake U.,All institutions,Drake U.,2,228,"['243', '']","['ne', '']","['645', '']","['0', '']","['0', '']","['610', '']","['0', '']","['5', '']","['0', '']","['0', '']","['30', '']"
8005,r230,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,229,"['1,396', '']","['783', '']","['626', '']","['125', '']","['0', '']","['292', '']","['117', '']","['68', '']","['0', '']","['0', '']","['24', '']"
8005,r231,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,230,"['0', '']","['659', '']","['610', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['610', '']"
