table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3184,r206,"United States -> Illinois -> Public -> U. Illinois, Springfield",United States,Illinois,Public,"U. Illinois, Springfield",4,"['1,876', '']","['0', '']","['0', '']","['8', '']","['0', '']","['12', '']","['8', '']","['1,699', '']","['0', '']","['0', '']","['149', '']"
3184,r207,"United States -> Illinois -> Public -> U. Illinois, Urbana-Champaign",United States,Illinois,Public,"U. Illinois, Urbana-Champaign",4,"['677,523', '']","['106,430', '']","['6,868', '']","['222,994', '']","['5,071', '']","['69,531', '']","['14,473', '']","['6,846', '']","['7,639', '']","['201,028', '']","['36,643', '']"
3184,r208,United States -> Illinois -> Public -> Western Illinois U.,United States,Illinois,Public,Western Illinois U.,4,"['2,373', '']","['37', '']","['6', '']","['1,413', '']","['14', '']","['57', '']","['16', '']","['201', '']","['154', '']","['409', '']","['66', '']"
3184,r209,United States -> Illinois -> Private,United States,Illinois,Private,,3,"['1,528,167', '']","['38,093', '']","['11,349', '']","['1,070,583', '']","['10,076', '']","['140,332', '']","['18,767', '']","['39,921', '']","['32,872', '']","['120,375', '']","['45,799', '']"
3184,r210,United States -> Illinois -> Private -> Bradley U.,United States,Illinois,Private,Bradley U.,4,"['1,357', '']","['0', '']","['0', '']","['92', '']","['5', '']","['279', '']","['3', '']","['23', '']","['0', '']","['945', '']","['10', '']"
3184,r211,United States -> Illinois -> Private -> DePaul U.,United States,Illinois,Private,DePaul U.,4,"['6,144', '']","['1,661', '']","['37', '']","['479', '']","['0', '']","['229', '']","['2,812', '']","['23', '']","['0', '']","['0', '']","['903', '']"
3184,r212,United States -> Illinois -> Private -> Erikson Institute,United States,Illinois,Private,Erikson Institute,4,"['2,279', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,279', '']"
3184,r213,United States -> Illinois -> Private -> Illinois Institute of Technology,United States,Illinois,Private,Illinois Institute of Technology,4,"['34,334', '']","['3,005', '']","['246', '']","['11,618', '']","['211', '']","['3,609', '']","['0', '']","['254', '']","['36', '']","['15,241', '']","['114', '']"
3184,r214,"United States -> Illinois -> Private -> Loyola U., Chicago",United States,Illinois,Private,"Loyola U., Chicago",4,"['39,223', '']","['100', '']","['13', '']","['33,699', '']","['405', '']","['1,286', '']","['1,007', '']","['700', '']","['0', '']","['0', '']","['2,013', '']"
3184,r215,United States -> Illinois -> Private -> Midwestern U.,United States,Illinois,Private,Midwestern U.,4,"['10,343', '']","['0', '']","['0', '']","['10,343', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r216,United States -> Illinois -> Private -> Northwestern U.,United States,Illinois,Private,Northwestern U.,4,"['857,069', '']","['3,035', '']","['1,547', '']","['604,875', '']","['2,461', '']","['82,072', '']","['4,157', '']","['16,211', '']","['32,836', '']","['80,413', '']","['29,462', '']"
3184,r217,United States -> Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,United States,Illinois,Private,Rosalind Franklin U. of Medicine and Science,4,"['16,126', '']","['0', '']","['0', '']","['16,011', '']","['0', '']","['0', '']","['115', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r218,United States -> Illinois -> Private -> Rush U.,United States,Illinois,Private,Rush U.,4,"['96,267', '']","['0', '']","['0', '']","['93,701', '']","['0', '']","['0', '']","['2,566', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r219,"United States -> Illinois -> Private -> Toyota Technological Institute, Chicago",United States,Illinois,Private,"Toyota Technological Institute, Chicago",4,"['3,681', '']","['3,681', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r220,United States -> Illinois -> Private -> U. Chicago,United States,Illinois,Private,U. Chicago,4,"['459,171', '']","['26,606', '']","['9,370', '']","['299,549', '']","['6,987', '']","['52,656', '']","['7,744', '']","['21,578', '']","['0', '']","['23,773', '']","['10,908', '']"
3184,r221,"United States -> Illinois -> Private -> Wheaton C., Wheaton",United States,Illinois,Private,"Wheaton C., Wheaton",4,"['2,173', '']","['5', '']","['136', '']","['216', '']","['7', '']","['201', '']","['363', '']","['1,132', '']","['0', '']","['3', '']","['110', '']"
3184,r222,United States -> Indiana,United States,Indiana,,,2,"['1,661,312', '']","['81,847', '']","['15,521', '']","['760,707', '']","['11,448', '']","['118,002', '']","['30,444', '']","['78,702', '']","['34,843', '']","['379,796', '']","['150,002', '']"
3184,r223,United States -> Indiana -> Public,United States,Indiana,Public,,3,"['1,421,234', '']","['65,447', '']","['15,521', '']","['733,190', '']","['5,785', '']","['72,940', '']","['25,557', '']","['69,252', '']","['21,830', '']","['290,094', '']","['121,618', '']"
3184,r224,United States -> Indiana -> Public -> Ball State U.,United States,Indiana,Public,Ball State U.,4,"['12,145', '']","['1,236', '']","['57', '']","['2,880', '']","['140', '']","['993', '']","['338', '']","['1,381', '']","['0', '']","['0', '']","['5,120', '']"
3184,r225,United States -> Indiana -> Public -> Indiana State U.,United States,Indiana,Public,Indiana State U.,4,"['1,682', '']","['0', '']","['199', '']","['852', '']","['27', '']","['155', '']","['13', '']","['3', '']","['0', '']","['1', '']","['432', '']"
3184,r226,"United States -> Indiana -> Public -> Indiana U., Bloomington",United States,Indiana,Public,"Indiana U., Bloomington",4,"['668,157', '']","['36,195', '']","['7,220', '']","['470,583', '']","['1,773', '']","['31,099', '']","['14,744', '']","['44,681', '']","['12,889', '']","['11,265', '']","['37,708', '']"
3184,r227,"United States -> Indiana -> Public -> Indiana U.-Purdue U., Indianapolis",United States,Indiana,Public,"Indiana U.-Purdue U., Indianapolis",4,"['67,635', '']","['3,920', '']","['926', '']","['20,263', '']","['610', '']","['2,396', '']","['4,165', '']","['13,123', '']","['6,017', '']","['6,730', '']","['9,485', '']"
3184,r228,"United States -> Indiana -> Public -> Purdue U., Fort Wayne",United States,Indiana,Public,"Purdue U., Fort Wayne",4,"['2,416', '']","['0', '']","['0', '']","['680', '']","['50', '']","['101', '']","['97', '']","['24', '']","['47', '']","['221', '']","['1,196', '']"
3184,r229,"United States -> Indiana -> Public -> Purdue U., Northwest",United States,Indiana,Public,"Purdue U., Northwest",4,"['5,272', '']","['919', '']","['0', '']","['615', '']","['0', '']","['115', '']","['8', '']","['0', '']","['102', '']","['1,352', '']","['2,161', '']"
3184,r230,"United States -> Indiana -> Public -> Purdue U., West Lafayette",United States,Indiana,Public,"Purdue U., West Lafayette",4,"['663,927', '']","['23,177', '']","['7,119', '']","['237,317', '']","['3,185', '']","['38,081', '']","['6,192', '']","['10,040', '']","['2,775', '']","['270,525', '']","['65,516', '']"
3184,r231,United States -> Indiana -> Private,United States,Indiana,Private,,3,"['240,078', '']","['16,400', '']","['0', '']","['27,517', '']","['5,663', '']","['45,062', '']","['4,887', '']","['9,450', '']","['13,013', '']","['89,702', '']","['28,384', '']"
3184,r232,United States -> Indiana -> Private -> U. Notre Dame,United States,Indiana,Private,U. Notre Dame,4,"['240,078', '']","['16,400', '']","['0', '']","['27,517', '']","['5,663', '']","['45,062', '']","['4,887', '']","['9,450', '']","['13,013', '']","['89,702', '']","['28,384', '']"
3184,r233,United States -> Iowa,United States,Iowa,,,2,"['880,424', '']","['12,311', '']","['6,248', '']","['539,567', '']","['18,107', '']","['66,771', '']","['18,117', '']","['14,347', '']","['6,698', '']","['155,175', '']","['43,083', '']"
3184,r234,United States -> Iowa -> Public,United States,Iowa,Public,,3,"['870,455', '']","['11,895', '']","['6,166', '']","['535,888', '']","['17,265', '']","['65,629', '']","['17,952', '']","['13,240', '']","['6,698', '']","['155,175', '']","['40,547', '']"
3184,r235,United States -> Iowa -> Public -> Iowa State U.,United States,Iowa,Public,Iowa State U.,4,"['358,474', '']","['8,296', '']","['3,917', '']","['149,764', '']","['16,551', '']","['40,040', '']","['9,858', '']","['3,741', '']","['5,533', '']","['104,798', '']","['15,976', '']"
3184,r236,United States -> Iowa -> Public -> U. Iowa,United States,Iowa,Public,U. Iowa,4,"['508,353', '']","['3,599', '']","['2,088', '']","['385,909', '']","['710', '']","['24,300', '']","['8,086', '']","['7,575', '']","['1,165', '']","['50,377', '']","['24,544', '']"
3184,r237,United States -> Iowa -> Public -> U. Northern Iowa,United States,Iowa,Public,U. Northern Iowa,4,"['3,628', '']","['0', '']","['161', '']","['215', '']","['4', '']","['1,289', '']","['8', '']","['1,924', '']","['0', '']","['0', '']","['27', '']"
3184,r238,United States -> Iowa -> Private,United States,Iowa,Private,,3,"['9,969', '']","['416', '']","['82', '']","['3,679', '']","['842', '']","['1,142', '']","['165', '']","['1,107', '']","['0', '']","['0', '']","['2,536', '']"
3184,r239,United States -> Iowa -> Private -> Des Moines U.,United States,Iowa,Private,Des Moines U.,4,"['1,954', '']","['0', '']","['82', '']","['1,406', '']","['0', '']","['0', '']","['0', '']","['155', '']","['0', '']","['0', '']","['311', '']"
3184,r240,United States -> Iowa -> Private -> Drake U.,United States,Iowa,Private,Drake U.,4,"['865', '']","['0', '']","['0', '']","['260', '']","['44', '']","['130', '']","['16', '']","['35', '']","['0', '']","['0', '']","['380', '']"
3184,r241,United States -> Iowa -> Private -> Grinnell C.,United States,Iowa,Private,Grinnell C.,4,"['5,500', '']","['416', '']","['0', '']","['363', '']","['798', '']","['1,012', '']","['149', '']","['917', '']","['0', '']","['0', '']","['1,845', '']"
3184,r242,"United States -> Iowa -> Private -> Palmer C. of Chiropractic, Davenport",United States,Iowa,Private,"Palmer C. of Chiropractic, Davenport",4,"['1,650', '']","['0', '']","['0', '']","['1,650', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r243,United States -> Kansas,United States,Kansas,,,2,"['703,716', '']","['6,927', '']","['13,287', '']","['349,101', '']","['4,520', '']","['24,231', '']","['24,215', '']","['11,366', '']","['8,701', '']","['159,546', '']","['101,822', '']"
3184,r244,United States -> Kansas -> Public,United States,Kansas,Public,,3,"['703,716', '']","['6,927', '']","['13,287', '']","['349,101', '']","['4,520', '']","['24,231', '']","['24,215', '']","['11,366', '']","['8,701', '']","['159,546', '']","['101,822', '']"
3184,r245,United States -> Kansas -> Public -> Fort Hays State U.,United States,Kansas,Public,Fort Hays State U.,4,"['1,143', '']","['0', '']","['331', '']","['371', '']","['0', '']","['155', '']","['0', '']","['20', '']","['0', '']","['0', '']","['266', '']"
3184,r246,United States -> Kansas -> Public -> Kansas State U.,United States,Kansas,Public,Kansas State U.,4,"['218,622', '']","['2,923', '']","['2,337', '']","['133,246', '']","['3,416', '']","['14,413', '']","['6,005', '']","['4,159', '']","['8,306', '']","['27,439', '']","['16,378', '']"
3184,r247,United States -> Kansas -> Public -> Pittsburg State U.,United States,Kansas,Public,Pittsburg State U.,4,"['2,513', '']","['0', '']","['0', '']","['393', '']","['0', '']","['30', '']","['0', '']","['100', '']","['0', '']","['1,990', '']","['0', '']"
3184,r248,United States -> Kansas -> Public -> U. Kansas,United States,Kansas,Public,U. Kansas,4,"['352,643', '']","['4,004', '']","['10,594', '']","['212,241', '']","['999', '']","['8,686', '']","['17,811', '']","['7,043', '']","['395', '']","['20,869', '']","['70,001', '']"
3184,r249,United States -> Kansas -> Public -> Wichita State U.,United States,Kansas,Public,Wichita State U.,4,"['128,795', '']","['0', '']","['25', '']","['2,850', '']","['105', '']","['947', '']","['399', '']","['44', '']","['0', '']","['109,248', '']","['15,177', '']"
3184,r250,United States -> Kentucky,United States,Kentucky,,,2,"['610,983', '']","['3,664', '']","['3,641', '']","['467,120', '']","['1,922', '']","['14,135', '']","['7,356', '']","['3,382', '']","['13,704', '']","['69,786', '']","['26,273', '']"
3184,r251,United States -> Kentucky -> Public,United States,Kentucky,Public,,3,"['610,983', '']","['3,664', '']","['3,641', '']","['467,120', '']","['1,922', '']","['14,135', '']","['7,356', '']","['3,382', '']","['13,704', '']","['69,786', '']","['26,273', '']"
3184,r252,United States -> Kentucky -> Public -> Eastern Kentucky U.,United States,Kentucky,Public,Eastern Kentucky U.,4,"['1,125', '']","['0', '']","['7', '']","['885', '']","['50', '']","['0', '']","['13', '']","['20', '']","['0', '']","['0', '']","['150', '']"
3184,r253,United States -> Kentucky -> Public -> Kentucky State U.,United States,Kentucky,Public,Kentucky State U.,4,"['8,433', '']","['110', '']","['0', '']","['8,139', '']","['3', '']","['0', '']","['180', '']","['0', '']","['0', '']","['0', '']","['1', '']"
3184,r254,United States -> Kentucky -> Public -> Morehead State U.,United States,Kentucky,Public,Morehead State U.,4,"['2,028', '']","['0', '']","['7', '']","['697', '']","['0', '']","['0', '']","['109', '']","['5', '']","['0', '']","['806', '']","['404', '']"
3184,r255,United States -> Kentucky -> Public -> Murray State U.,United States,Kentucky,Public,Murray State U.,4,"['3,710', '']","['0', '']","['120', '']","['3,136', '']","['62', '']","['358', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34', '']"
3184,r256,United States -> Kentucky -> Public -> Northern Kentucky U.,United States,Kentucky,Public,Northern Kentucky U.,4,"['2,363', '']","['62', '']","['0', '']","['623', '']","['0', '']","['701', '']","['596', '']","['43', '']","['0', '']","['0', '']","['338', '']"
3184,r257,United States -> Kentucky -> Public -> U. Kentucky,United States,Kentucky,Public,U. Kentucky,4,"['410,581', '']","['3,165', '']","['2,331', '']","['314,547', '']","['1,685', '']","['8,173', '']","['4,047', '']","['765', '']","['12,928', '']","['50,743', '']","['12,197', '']"
3184,r258,United States -> Kentucky -> Public -> U. Louisville,United States,Kentucky,Public,U. Louisville,4,"['173,462', '']","['309', '']","['197', '']","['135,671', '']","['67', '']","['3,058', '']","['1,662', '']","['2,342', '']","['776', '']","['17,640', '']","['11,740', '']"
3184,r259,United States -> Kentucky -> Public -> Western Kentucky U.,United States,Kentucky,Public,Western Kentucky U.,4,"['9,281', '']","['18', '']","['979', '']","['3,422', '']","['55', '']","['1,845', '']","['749', '']","['207', '']","['0', '']","['597', '']","['1,409', '']"
3184,r260,United States -> Louisiana,United States,Louisiana,,,2,"['778,357', '']","['25,378', '']","['42,289', '']","['470,493', '']","['7,529', '']","['44,426', '']","['9,649', '']","['14,066', '']","['15,872', '']","['98,786', '']","['49,869', '']"
3184,r261,United States -> Louisiana -> Public,United States,Louisiana,Public,,3,"['568,500', '']","['22,624', '']","['37,972', '']","['312,908', '']","['6,715', '']","['31,493', '']","['7,260', '']","['8,477', '']","['15,872', '']","['89,994', '']","['35,185', '']"
3184,r262,United States -> Louisiana -> Public -> Grambling State U.,United States,Louisiana,Public,Grambling State U.,4,"['2,836', '']","['0', '']","['0', '']","['0', '']","['82', '']","['845', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,909', '']"
3184,r263,"United States -> Louisiana -> Public -> Louisiana State U., Baton Rouge",United States,Louisiana,Public,"Louisiana State U., Baton Rouge",4,"['296,497', '']","['6,538', '']","['31,853', '']","['160,443', '']","['2,419', '']","['23,944', '']","['1,119', '']","['3,704', '']","['11,380', '']","['45,803', '']","['9,294', '']"
3184,r264,"United States -> Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",United States,Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",4,"['40,914', '']","['0', '']","['0', '']","['40,914', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r265,"United States -> Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",United States,Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",4,"['26,262', '']","['0', '']","['0', '']","['26,262', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r266,United States -> Louisiana -> Public -> Louisiana Tech U.,United States,Louisiana,Public,Louisiana Tech U.,4,"['26,143', '']","['1,856', '']","['77', '']","['2,565', '']","['726', '']","['1,843', '']","['474', '']","['706', '']","['0', '']","['11,513', '']","['6,383', '']"
3184,r267,United States -> Louisiana -> Public -> Northwestern State U. Louisiana,United States,Louisiana,Public,Northwestern State U. Louisiana,4,"['2,058', '']","['332', '']","['0', '']","['261', '']","['19', '']","['0', '']","['6', '']","['657', '']","['0', '']","['0', '']","['783', '']"
3184,r268,United States -> Louisiana -> Public -> Southeastern Louisiana U.,United States,Louisiana,Public,Southeastern Louisiana U.,4,"['1,971', '']","['31', '']","['0', '']","['827', '']","['0', '']","['106', '']","['0', '']","['176', '']","['0', '']","['0', '']","['831', '']"
3184,r269,"United States -> Louisiana -> Public -> Southern U. and A&M C., Agricultural Research and Extension Center",United States,Louisiana,Public,"Southern U. and A&M C., Agricultural Research and Extension Center",4,"['5,448', '']","['0', '']","['0', '']","['5,448', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r270,"United States -> Louisiana -> Public -> Southern U. and A&M C., Baton Rouge",United States,Louisiana,Public,"Southern U. and A&M C., Baton Rouge",4,"['4,492', '']","['172', '']","['0', '']","['430', '']","['39', '']","['1,167', '']","['0', '']","['0', '']","['0', '']","['1,905', '']","['779', '']"
3184,r271,"United States -> Louisiana -> Public -> U. Louisiana, Lafayette",United States,Louisiana,Public,"U. Louisiana, Lafayette",4,"['144,187', '']","['11,650', '']","['3,957', '']","['73,146', '']","['3,226', '']","['1,369', '']","['5,326', '']","['406', '']","['4,124', '']","['28,397', '']","['12,586', '']"
3184,r272,"United States -> Louisiana -> Public -> U. Louisiana, Monroe",United States,Louisiana,Public,"U. Louisiana, Monroe",4,"['2,364', '']","['0', '']","['307', '']","['1,795', '']","['0', '']","['75', '']","['0', '']","['182', '']","['0', '']","['0', '']","['5', '']"
3184,r273,United States -> Louisiana -> Public -> U. New Orleans,United States,Louisiana,Public,U. New Orleans,4,"['15,328', '']","['2,045', '']","['1,778', '']","['817', '']","['204', '']","['2,144', '']","['335', '']","['2,646', '']","['368', '']","['2,376', '']","['2,615', '']"
3184,r274,United States -> Louisiana -> Private,United States,Louisiana,Private,,3,"['209,857', '']","['2,754', '']","['4,317', '']","['157,585', '']","['814', '']","['12,933', '']","['2,389', '']","['5,589', '']","['0', '']","['8,792', '']","['14,684', '']"
3184,r275,United States -> Louisiana -> Private -> Dillard U.,United States,Louisiana,Private,Dillard U.,4,"['2,772', '']","['0', '']","['0', '']","['1,776', '']","['0', '']","['606', '']","['0', '']","['348', '']","['0', '']","['0', '']","['42', '']"
3184,r276,United States -> Louisiana -> Private -> Tulane U.,United States,Louisiana,Private,Tulane U.,4,"['196,933', '']","['2,312', '']","['4,317', '']","['152,554', '']","['814', '']","['6,448', '']","['2,342', '']","['5,241', '']","['0', '']","['8,416', '']","['14,489', '']"
3184,r277,United States -> Louisiana -> Private -> Xavier U. Louisiana,United States,Louisiana,Private,Xavier U. Louisiana,4,"['10,152', '']","['442', '']","['0', '']","['3,255', '']","['0', '']","['5,879', '']","['47', '']","['0', '']","['0', '']","['376', '']","['153', '']"
3184,r278,United States -> Maine,United States,Maine,,,2,"['151,249', '']","['2,760', '']","['27,263', '']","['48,603', '']","['1,248', '']","['8,958', '']","['1,141', '']","['6,405', '']","['12,648', '']","['32,749', '']","['9,474', '']"
3184,r279,United States -> Maine -> Public,United States,Maine,Public,,3,"['136,925', '']","['2,660', '']","['25,080', '']","['39,606', '']","['1,115', '']","['7,643', '']","['852', '']","['5,724', '']","['12,608', '']","['32,749', '']","['8,888', '']"
3184,r280,United States -> Maine -> Public -> Maine Maritime Academy,United States,Maine,Public,Maine Maritime Academy,4,"['358', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['358', '']","['0', '']"
3184,r281,United States -> Maine -> Public -> U. Maine,United States,Maine,Public,U. Maine,4,"['129,913', '']","['1,377', '']","['25,039', '']","['38,713', '']","['1,115', '']","['7,628', '']","['852', '']","['2,293', '']","['12,236', '']","['32,368', '']","['8,292', '']"
3184,r282,United States -> Maine -> Public -> U. Southern Maine,United States,Maine,Public,U. Southern Maine,4,"['6,654', '']","['1,283', '']","['41', '']","['893', '']","['0', '']","['15', '']","['0', '']","['3,431', '']","['372', '']","['23', '']","['596', '']"
3184,r283,United States -> Maine -> Private,United States,Maine,Private,,3,"['14,324', '']","['100', '']","['2,183', '']","['8,997', '']","['133', '']","['1,315', '']","['289', '']","['681', '']","['40', '']","['0', '']","['586', '']"
3184,r284,United States -> Maine -> Private -> Bates C.,United States,Maine,Private,Bates C.,4,"['2,135', '']","['47', '']","['119', '']","['845', '']","['30', '']","['531', '']","['154', '']","['308', '']","['40', '']","['0', '']","['61', '']"
3184,r285,United States -> Maine -> Private -> Bowdoin C.,United States,Maine,Private,Bowdoin C.,4,"['2,991', '']","['16', '']","['507', '']","['1,476', '']","['71', '']","['364', '']","['0', '']","['243', '']","['0', '']","['0', '']","['314', '']"
3184,r286,United States -> Maine -> Private -> Colby C.,United States,Maine,Private,Colby C.,4,"['1,852', '']","['37', '']","['152', '']","['812', '']","['32', '']","['397', '']","['100', '']","['111', '']","['0', '']","['0', '']","['211', '']"
3184,r287,United States -> Maine -> Private -> U. New England,United States,Maine,Private,U. New England,4,"['7,346', '']","['0', '']","['1,405', '']","['5,864', '']","['0', '']","['23', '']","['35', '']","['19', '']","['0', '']","['0', '']","['0', '']"
3184,r288,United States -> Maryland,United States,Maryland,,,2,"['4,629,161', '']","['258,460', '']","['164,250', '']","['2,092,165', '']","['92,541', '']","['449,412', '']","['27,458', '']","['93,866', '']","['51,428', '']","['1,326,180', '']","['73,401', '']"
3184,r289,United States -> Maryland -> Public,United States,Maryland,Public,,3,"['1,711,725', '']","['58,687', '']","['121,665', '']","['1,038,764', '']","['6,667', '']","['125,793', '']","['22,463', '']","['84,943', '']","['4,653', '']","['178,845', '']","['69,245', '']"
3184,r290,United States -> Maryland -> Public -> Bowie State U.,United States,Maryland,Public,Bowie State U.,4,"['1,911', '']","['508', '']","['0', '']","['122', '']","['0', '']","['246', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,035', '']"
3184,r291,United States -> Maryland -> Public -> Morgan State U.,United States,Maryland,Public,Morgan State U.,4,"['13,253', '']","['222', '']","['3,955', '']","['4,197', '']","['328', '']","['34', '']","['62', '']","['3', '']","['0', '']","['3,990', '']","['462', '']"
3184,r292,United States -> Maryland -> Public -> Salisbury U.,United States,Maryland,Public,Salisbury U.,4,"['9,368', '']","['351', '']","['1,334', '']","['2,004', '']","['0', '']","['534', '']","['60', '']","['581', '']","['6', '']","['0', '']","['4,498', '']"
3184,r293,United States -> Maryland -> Public -> Towson U.,United States,Maryland,Public,Towson U.,4,"['3,423', '']","['500', '']","['653', '']","['914', '']","['84', '']","['787', '']","['104', '']","['198', '']","['5', '']","['0', '']","['178', '']"
3184,r294,United States -> Maryland -> Public -> U. Baltimore,United States,Maryland,Public,U. Baltimore,4,"['12,451', '']","['10', '']","['0', '']","['0', '']","['0', '']","['72', '']","['0', '']","['3,392', '']","['0', '']","['0', '']","['8,977', '']"
3184,r295,United States -> Maryland -> Public -> U. Maryland<sup>a</sup>,United States,Maryland,Public,U. Maryland<sup>a</sup>,4,"['1,096,600', '']","['47,841', '']","['52,823', '']","['601,632', '']","['4,685', '']","['102,720', '']","['9,617', '']","['66,691', '']","['2,453', '']","['158,814', '']","['49,324', '']"
3184,r296,United States -> Maryland -> Public -> U. Maryland Center for Environmental Science,United States,Maryland,Public,U. Maryland Center for Environmental Science,4,"['56,033', '']","['0', '']","['43,867', '']","['10,614', '']","['42', '']","['289', '']","['0', '']","['219', '']","['0', '']","['90', '']","['912', '']"
3184,r297,"United States -> Maryland -> Public -> U. Maryland, Baltimore County",United States,Maryland,Public,"U. Maryland, Baltimore County",4,"['80,632', '']","['8,065', '']","['13,585', '']","['11,834', '']","['592', '']","['17,039', '']","['2,046', '']","['13,139', '']","['2,189', '']","['8,429', '']","['3,714', '']"
3184,r298,"United States -> Maryland -> Public -> U. Maryland, Eastern Shore",United States,Maryland,Public,"U. Maryland, Eastern Shore",4,"['7,133', '']","['0', '']","['4,369', '']","['721', '']","['0', '']","['1,278', '']","['0', '']","['720', '']","['0', '']","['40', '']","['5', '']"
3184,r299,United States -> Maryland -> Public -> U.S. Naval Academy,United States,Maryland,Public,U.S. Naval Academy,4,"['13,621', '']","['1,190', '']","['1,079', '']","['0', '']","['936', '']","['2,794', '']","['0', '']","['0', '']","['0', '']","['7,482', '']","['140', '']"
3184,r300,United States -> Maryland -> Public -> Uniformed Services U. of the Health Sciences,United States,Maryland,Public,Uniformed Services U. of the Health Sciences,4,"['417,300', '']","['0', '']","['0', '']","['406,726', '']","['0', '']","['0', '']","['10,574', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3184,r301,United States -> Maryland -> Private,United States,Maryland,Private,,3,"['2,917,436', '']","['199,773', '']","['42,585', '']","['1,053,401', '']","['85,874', '']","['323,619', '']","['4,995', '']","['8,923', '']","['46,775', '']","['1,147,335', '']","['4,156', '']"
3184,r302,United States -> Maryland -> Private -> Johns Hopkins U.<sup>b</sup>,United States,Maryland,Private,Johns Hopkins U.<sup>b</sup>,4,"['2,917,436', '']","['199,773', 'i']","['42,585', 'i']","['1,053,401', 'i']","['85,874', 'i']","['323,619', 'i']","['4,995', 'i']","['8,923', 'i']","['46,775', 'i']","['1,147,335', 'i']","['4,156', 'i']"
3184,r303,United States -> Massachusetts,United States,Massachusetts,,,2,"['4,305,676', '']","['196,883', '']","['269,541', '']","['1,752,052', '']","['51,730', '']","['379,398', '']","['62,805', '']","['285,240', '']","['54,560', '']","['934,180', '']","['319,287', '']"
3184,r304,United States -> Massachusetts -> Public,United States,Massachusetts,Public,,3,"['683,650', '']","['38,525', '']","['25,345', '']","['369,972', '']","['5,596', '']","['54,717', '']","['15,692', '']","['25,377', '']","['4,023', '']","['91,904', '']","['52,499', '']"
3184,r305,"United States -> Massachusetts -> Public -> U. Massachusetts, Amherst",United States,Massachusetts,Public,"U. Massachusetts, Amherst",4,"['223,177', '']","['27,702', '']","['6,569', '']","['67,652', '']","['3,636', '']","['31,623', '']","['9,195', '']","['6,118', '']","['1,645', '']","['49,745', '']","['19,292', '']"
3184,r306,"United States -> Massachusetts -> Public -> U. Massachusetts, Boston",United States,Massachusetts,Public,"U. Massachusetts, Boston",4,"['62,018', '']","['1,949', '']","['5,249', '']","['9,692', '']","['298', '']","['3,363', '']","['4,622', '']","['12,035', '']","['535', '']","['1,255', '']","['23,020', '']"
3184,r307,"United States -> Massachusetts -> Public -> U. Massachusetts, central office",United States,Massachusetts,Public,"U. Massachusetts, central office",4,"['4,916', '']","['0', '']","['0', '']","['329', '']","['0', '']","['0', '']","['0', '']","['1,741', '']","['1,355', '']","['12', '']","['1,479', '']"
3184,r308,"United States -> Massachusetts -> Public -> U. Massachusetts, Dartmouth",United States,Massachusetts,Public,"U. Massachusetts, Dartmouth",4,"['28,036', '']","['1,393', '']","['11,550', '']","['2,062', '']","['1,026', '']","['1,755', '']","['156', '']","['848', '']","['0', '']","['7,764', '']","['1,482', '']"
3184,r309,"United States -> Massachusetts -> Public -> U. Massachusetts, Lowell",United States,Massachusetts,Public,"U. Massachusetts, Lowell",4,"['83,996', '']","['7,481', '']","['1,977', '']","['8,730', '']","['636', '']","['17,976', '']","['1,719', '']","['4,635', '']","['488', '']","['33,128', '']","['7,226', '']"
