table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total,field_science,field_engineering,field_health
3543,r204,All institutions<sup>a</sup> -> Rochester Institute of Technology,All institutions<sup>a</sup>,Rochester Institute of Technology,2,200,22,20,2,0
3543,r205,All institutions<sup>a</sup> -> U. Akron,All institutions<sup>a</sup>,U. Akron,2,200,22,11,11,0
3543,r206,All institutions<sup>a</sup> -> Wesleyan U.,All institutions<sup>a</sup>,Wesleyan U.,2,200,22,22,0,0
3543,r207,All institutions<sup>a</sup> -> Eastern Virginia Medical School,All institutions<sup>a</sup>,Eastern Virginia Medical School,2,206,21,2,0,19
3543,r208,All institutions<sup>a</sup> -> Kent State U.,All institutions<sup>a</sup>,Kent State U.,2,207,20,19,0,1
3543,r209,All institutions<sup>a</sup> -> U. Maine,All institutions<sup>a</sup>,U. Maine,2,207,20,16,4,0
3543,r210,All institutions<sup>a</sup> -> Air Force Institute of Technology,All institutions<sup>a</sup>,Air Force Institute of Technology,2,209,19,5,14,0
3543,r211,All institutions<sup>a</sup> -> North Carolina Agricultural and Technical State U.,All institutions<sup>a</sup>,North Carolina Agricultural and Technical State U.,2,209,19,13,6,0
3543,r212,All institutions<sup>a</sup> -> U. Denver,All institutions<sup>a</sup>,U. Denver,2,209,19,14,5,0
3543,r213,All institutions<sup>a</sup> -> U. South Alabama,All institutions<sup>a</sup>,U. South Alabama,2,209,19,17,2,0
3543,r214,All institutions<sup>a</sup> -> U. South Dakota,All institutions<sup>a</sup>,U. South Dakota,2,209,19,19,0,0
3543,r215,All institutions<sup>a</sup> -> Ohio U.,All institutions<sup>a</sup>,Ohio U.,2,214,18,14,4,0
3543,r216,"All institutions<sup>a</sup> -> U. Missouri, Kansas City",All institutions<sup>a</sup>,"U. Missouri, Kansas City",2,214,18,2,4,12
3543,r217,All institutions<sup>a</sup> -> Louisiana Tech U.,All institutions<sup>a</sup>,Louisiana Tech U.,2,216,17,5,12,0
3543,r218,All institutions<sup>a</sup> -> Texas State U.,All institutions<sup>a</sup>,Texas State U.,2,216,17,14,3,0
3543,r219,"All institutions<sup>a</sup> -> U. Massachusetts, Boston",All institutions<sup>a</sup>,"U. Massachusetts, Boston",2,216,17,17,0,0
3543,r220,"All institutions<sup>a</sup> -> U. North Carolina, Greensboro",All institutions<sup>a</sup>,"U. North Carolina, Greensboro",2,216,17,16,0,1
3543,r221,All institutions<sup>a</sup> -> Western U. of Health Sciences,All institutions<sup>a</sup>,Western U. of Health Sciences,2,216,17,1,0,16
3543,r222,All institutions<sup>a</sup> -> Naval Postgraduate School,All institutions<sup>a</sup>,Naval Postgraduate School,2,221,16,11,5,0
3543,r223,All institutions<sup>a</sup> -> U. Dayton,All institutions<sup>a</sup>,U. Dayton,2,221,16,11,5,0
3543,r224,All institutions<sup>a</sup> -> Creighton U.,All institutions<sup>a</sup>,Creighton U.,2,223,15,15,0,0
3543,r225,All institutions<sup>a</sup> -> Texas A&M U.-Corpus Christi,All institutions<sup>a</sup>,Texas A&M U.-Corpus Christi,2,223,15,11,4,0
3543,r226,All institutions<sup>a</sup> -> Marshall U.,All institutions<sup>a</sup>,Marshall U.,2,225,14,14,0,0
3543,r227,All institutions<sup>a</sup> -> Meharry Medical C.,All institutions<sup>a</sup>,Meharry Medical C.,2,225,14,14,0,0
3543,r228,"All institutions<sup>a</sup> -> U. Puerto Rico, Medical Sciences Campus",All institutions<sup>a</sup>,"U. Puerto Rico, Medical Sciences Campus",2,225,14,7,0,7
3543,r229,All institutions<sup>a</sup> -> Bowling Green State U.,All institutions<sup>a</sup>,Bowling Green State U.,2,228,13,13,0,0
3543,r230,All institutions<sup>a</sup> -> Central Michigan U.,All institutions<sup>a</sup>,Central Michigan U.,2,228,13,9,0,4
3543,r231,All institutions<sup>a</sup> -> Michigan Technological U.,All institutions<sup>a</sup>,Michigan Technological U.,2,228,13,5,8,0
3543,r232,All institutions<sup>a</sup> -> New York Medical C.,All institutions<sup>a</sup>,New York Medical C.,2,228,13,13,0,0
3543,r233,All institutions<sup>a</sup> -> Nova Southeastern U.,All institutions<sup>a</sup>,Nova Southeastern U.,2,228,13,13,0,0
3543,r234,"All institutions<sup>a</sup> -> U. Alabama, Huntsville",All institutions<sup>a</sup>,"U. Alabama, Huntsville",2,228,13,12,1,0
3543,r235,"All institutions<sup>a</sup> -> SUNY, Downstate Medical Center",All institutions<sup>a</sup>,"SUNY, Downstate Medical Center",2,234,12,3,0,9
3543,r236,All institutions<sup>a</sup> -> Portland State U.,All institutions<sup>a</sup>,Portland State U.,2,235,11,7,4,0
3543,r237,"All institutions<sup>a</sup> -> U. Alaska, Anchorage",All institutions<sup>a</sup>,"U. Alaska, Anchorage",2,235,11,11,0,0
3543,r238,All institutions<sup>a</sup> -> U. Southern Mississippi,All institutions<sup>a</sup>,U. Southern Mississippi,2,235,11,4,5,2
3543,r239,All institutions<sup>a</sup> -> U. Guam,All institutions<sup>a</sup>,U. Guam,2,238,10,10,0,0
3543,r240,"All institutions<sup>a</sup> -> U. Missouri, Saint Louis",All institutions<sup>a</sup>,"U. Missouri, Saint Louis",2,238,10,10,0,0
3543,r241,All institutions<sup>a</sup> -> U. Tulsa,All institutions<sup>a</sup>,U. Tulsa,2,238,10,2,8,0
3543,r242,All institutions<sup>a</sup> -> Wright State U.,All institutions<sup>a</sup>,Wright State U.,2,238,10,9,1,0
3543,r243,All institutions<sup>a</sup> -> Clarkson U.,All institutions<sup>a</sup>,Clarkson U.,2,242,9,3,6,0
3543,r244,All institutions<sup>a</sup> -> Rosalind Franklin U. of Medicine and Science,All institutions<sup>a</sup>,Rosalind Franklin U. of Medicine and Science,2,242,9,9,0,0
3543,r245,All institutions<sup>a</sup> -> Florida A&M U.,All institutions<sup>a</sup>,Florida A&M U.,2,244,8,2,3,3
3543,r246,All institutions<sup>a</sup> -> Kennesaw State U.,All institutions<sup>a</sup>,Kennesaw State U.,2,244,8,7,0,1
3543,r247,All institutions<sup>a</sup> -> New School,All institutions<sup>a</sup>,New School,2,244,8,8,0,0
3543,r248,"All institutions<sup>a</sup> -> SUNY, C. of Environmental Science and Forestry",All institutions<sup>a</sup>,"SUNY, C. of Environmental Science and Forestry",2,244,8,8,0,0
3543,r249,All institutions<sup>a</sup> -> Villanova U.,All institutions<sup>a</sup>,Villanova U.,2,244,8,8,0,0
3543,r250,All institutions<sup>a</sup> -> Western Michigan U.<sup>c</sup>,All institutions<sup>a</sup>,Western Michigan U.<sup>c</sup>,2,244,8,5,3,0
3543,r251,All institutions<sup>a</sup> -> Clark U.,All institutions<sup>a</sup>,Clark U.,2,250,7,7,0,0
3543,r252,All institutions<sup>a</sup> -> Cleveland State U.,All institutions<sup>a</sup>,Cleveland State U.,2,250,7,7,0,0
3543,r253,All institutions<sup>a</sup> -> Morehouse School of Medicine,All institutions<sup>a</sup>,Morehouse School of Medicine,2,250,7,7,0,0
3543,r254,All institutions<sup>a</sup> -> San Francisco State U.,All institutions<sup>a</sup>,San Francisco State U.,2,250,7,6,0,1
3543,r255,"All institutions<sup>a</sup> -> Southern Illinois U., Carbondale",All institutions<sup>a</sup>,"Southern Illinois U., Carbondale",2,250,7,7,0,0
3543,r256,All institutions<sup>a</sup> -> Duquesne U.,All institutions<sup>a</sup>,Duquesne U.,2,255,6,4,0,2
3543,r257,All institutions<sup>a</sup> -> Miami U.,All institutions<sup>a</sup>,Miami U.,2,255,6,6,0,0
3543,r258,All institutions<sup>a</sup> -> Rowan U.,All institutions<sup>a</sup>,Rowan U.,2,255,6,6,0,0
3543,r259,All institutions<sup>a</sup> -> Tuskegee U.,All institutions<sup>a</sup>,Tuskegee U.,2,255,6,5,0,1
3543,r260,All institutions<sup>a</sup> -> U. New England,All institutions<sup>a</sup>,U. New England,2,255,6,6,0,0
3543,r261,All institutions<sup>a</sup> -> U. San Diego,All institutions<sup>a</sup>,U. San Diego,2,255,6,5,1,0
3543,r262,All institutions<sup>a</sup> -> Morgan State U.,All institutions<sup>a</sup>,Morgan State U.,2,261,5,5,0,0
3543,r263,All institutions<sup>a</sup> -> Smith C.,All institutions<sup>a</sup>,Smith C.,2,261,5,4,1,0
3543,r264,"All institutions<sup>a</sup> -> SUNY, C. of Optometry",All institutions<sup>a</sup>,"SUNY, C. of Optometry",2,261,5,5,0,0
3543,r265,All institutions<sup>a</sup> -> Texas A&M U.-Kingsville,All institutions<sup>a</sup>,Texas A&M U.-Kingsville,2,261,5,3,2,0
3543,r266,All institutions<sup>a</sup> -> A. T. Still U.,All institutions<sup>a</sup>,A. T. Still U.,2,265,4,4,0,0
3543,r267,All institutions<sup>a</sup> -> Albany C. of Pharmacy and Health Sciences,All institutions<sup>a</sup>,Albany C. of Pharmacy and Health Sciences,2,265,4,0,0,4
3543,r268,"All institutions<sup>a</sup> -> CUNY, Brooklyn C.",All institutions<sup>a</sup>,"CUNY, Brooklyn C.",2,265,4,4,0,0
3543,r269,All institutions<sup>a</sup> -> Midwestern U.,All institutions<sup>a</sup>,Midwestern U.,2,265,4,1,0,3
3543,r270,All institutions<sup>a</sup> -> Oakland U.,All institutions<sup>a</sup>,Oakland U.,2,265,4,3,0,1
3543,r271,"All institutions<sup>a</sup> -> Oklahoma State U., Center for Health Sciences",All institutions<sup>a</sup>,"Oklahoma State U., Center for Health Sciences",2,265,4,4,0,0
3543,r272,"All institutions<sup>a</sup> -> U. North Carolina, Wilmington",All institutions<sup>a</sup>,"U. North Carolina, Wilmington",2,265,4,4,0,0
3543,r273,All institutions<sup>a</sup> -> West Virginia State U.,All institutions<sup>a</sup>,West Virginia State U.,2,265,4,4,0,0
3543,r274,All institutions<sup>a</sup> -> Bard C.,All institutions<sup>a</sup>,Bard C.,2,273,3,3,0,0
3543,r275,All institutions<sup>a</sup> -> Charles R. Drew U. of Medicine and Science,All institutions<sup>a</sup>,Charles R. Drew U. of Medicine and Science,2,273,3,3,0,0
3543,r276,All institutions<sup>a</sup> -> East Tennessee State U.,All institutions<sup>a</sup>,East Tennessee State U.,2,273,3,2,0,1
3543,r277,All institutions<sup>a</sup> -> Florida Institute of Technology,All institutions<sup>a</sup>,Florida Institute of Technology,2,273,3,2,1,0
3543,r278,All institutions<sup>a</sup> -> Fordham U.,All institutions<sup>a</sup>,Fordham U.,2,273,3,3,0,0
3543,r279,All institutions<sup>a</sup> -> Idaho State U.,All institutions<sup>a</sup>,Idaho State U.,2,273,3,2,0,1
3543,r280,All institutions<sup>a</sup> -> Loyola Marymount U.,All institutions<sup>a</sup>,Loyola Marymount U.,2,273,3,3,0,0
3543,r281,All institutions<sup>a</sup> -> Mercer U.,All institutions<sup>a</sup>,Mercer U.,2,273,3,3,0,0
3543,r282,All institutions<sup>a</sup> -> Middle Tennessee State U.,All institutions<sup>a</sup>,Middle Tennessee State U.,2,273,3,3,0,0
3543,r283,All institutions<sup>a</sup> -> Montana Tech of U. Montana,All institutions<sup>a</sup>,Montana Tech of U. Montana,2,273,3,3,0,0
3543,r284,All institutions<sup>a</sup> -> Mount Holyoke C.,All institutions<sup>a</sup>,Mount Holyoke C.,2,273,3,3,0,0
3543,r285,All institutions<sup>a</sup> -> South Dakota School of Mines and Technology,All institutions<sup>a</sup>,South Dakota School of Mines and Technology,2,273,3,2,1,0
3543,r286,"All institutions<sup>a</sup> -> SUNY, Polytechnic Institute",All institutions<sup>a</sup>,"SUNY, Polytechnic Institute",2,273,3,0,3,0
3543,r287,"All institutions<sup>a</sup> -> Toyota Technological Institute, Chicago",All institutions<sup>a</sup>,"Toyota Technological Institute, Chicago",2,273,3,3,0,0
3543,r288,"All institutions<sup>a</sup> -> U. Nebraska, Omaha",All institutions<sup>a</sup>,"U. Nebraska, Omaha",2,273,3,3,0,0
3543,r289,All institutions<sup>a</sup> -> Alfred U.,All institutions<sup>a</sup>,Alfred U.,2,288,2,0,2,0
3543,r290,All institutions<sup>a</sup> -> American U.,All institutions<sup>a</sup>,American U.,2,288,2,2,0,0
3543,r291,All institutions<sup>a</sup> -> Arkansas State U.,All institutions<sup>a</sup>,Arkansas State U.,2,288,2,2,0,0
3543,r292,"All institutions<sup>a</sup> -> Colorado State U., Pueblo",All institutions<sup>a</sup>,"Colorado State U., Pueblo",2,288,2,1,1,0
3543,r293,All institutions<sup>a</sup> -> Hampton U.,All institutions<sup>a</sup>,Hampton U.,2,288,2,2,0,0
3543,r294,All institutions<sup>a</sup> -> Illinois State U.,All institutions<sup>a</sup>,Illinois State U.,2,288,2,2,0,0
3543,r295,All institutions<sup>a</sup> -> Murray State U.,All institutions<sup>a</sup>,Murray State U.,2,288,2,2,0,0
3543,r296,All institutions<sup>a</sup> -> New Mexico Institute of Mining and Technology,All institutions<sup>a</sup>,New Mexico Institute of Mining and Technology,2,288,2,2,0,0
3543,r297,"All institutions<sup>a</sup> -> St. John's U., Queens",All institutions<sup>a</sup>,"St. John's U., Queens",2,288,2,1,0,1
3543,r298,All institutions<sup>a</sup> -> Tennessee Technological U.,All institutions<sup>a</sup>,Tennessee Technological U.,2,288,2,1,1,0
3543,r299,All institutions<sup>a</sup> -> Texas A&M U.-Central Texas,All institutions<sup>a</sup>,Texas A&M U.-Central Texas,2,288,2,2,0,0
3543,r300,All institutions<sup>a</sup> -> Texas Christian U.,All institutions<sup>a</sup>,Texas Christian U.,2,288,2,2,0,0
3543,r301,All institutions<sup>a</sup> -> Trinity U.,All institutions<sup>a</sup>,Trinity U.,2,288,2,2,0,0
3543,r302,"All institutions<sup>a</sup> -> U. Massachusetts, Dartmouth",All institutions<sup>a</sup>,"U. Massachusetts, Dartmouth",2,288,2,2,0,0
3543,r303,All institutions<sup>a</sup> -> U. New Orleans,All institutions<sup>a</sup>,U. New Orleans,2,288,2,1,1,0
3543,r304,All institutions<sup>a</sup> -> U. Wisconsin-Green Bay,All institutions<sup>a</sup>,U. Wisconsin-Green Bay,2,288,2,2,0,0
3543,r305,All institutions<sup>a</sup> -> Vassar C.,All institutions<sup>a</sup>,Vassar C.,2,288,2,2,0,0
3543,r306,All institutions<sup>a</sup> -> Wichita State U.,All institutions<sup>a</sup>,Wichita State U.,2,288,2,2,0,0
3543,r307,All institutions<sup>a</sup> -> Williams C.,All institutions<sup>a</sup>,Williams C.,2,288,2,2,0,0
3543,r308,"All institutions<sup>a</sup> -> California State U., Long Beach",All institutions<sup>a</sup>,"California State U., Long Beach",2,307,1,1,0,0
3543,r309,All institutions<sup>a</sup> -> Clark Atlanta U.,All institutions<sup>a</sup>,Clark Atlanta U.,2,307,1,1,0,0
3543,r310,"All institutions<sup>a</sup> -> CUNY, C. Staten Island",All institutions<sup>a</sup>,"CUNY, C. Staten Island",2,307,1,1,0,0
3543,r311,All institutions<sup>a</sup> -> Delaware State U.,All institutions<sup>a</sup>,Delaware State U.,2,307,1,1,0,0
3543,r312,All institutions<sup>a</sup> -> Furman U.,All institutions<sup>a</sup>,Furman U.,2,307,1,1,0,0
3543,r313,All institutions<sup>a</sup> -> Hofstra U.,All institutions<sup>a</sup>,Hofstra U.,2,307,1,0,1,0
3543,r314,All institutions<sup>a</sup> -> Illinois Institute of Technology,All institutions<sup>a</sup>,Illinois Institute of Technology,2,307,1,1,0,0
3543,r315,All institutions<sup>a</sup> -> James Madison U.,All institutions<sup>a</sup>,James Madison U.,2,307,1,1,0,0
3543,r316,All institutions<sup>a</sup> -> John Carroll U.,All institutions<sup>a</sup>,John Carroll U.,2,307,1,1,0,0
3543,r317,All institutions<sup>a</sup> -> Monmouth U.,All institutions<sup>a</sup>,Monmouth U.,2,307,1,1,0,0
3543,r318,All institutions<sup>a</sup> -> New England C. of Optometry,All institutions<sup>a</sup>,New England C. of Optometry,2,307,1,1,0,0
3543,r319,All institutions<sup>a</sup> -> Norfolk State U.,All institutions<sup>a</sup>,Norfolk State U.,2,307,1,1,0,0
3543,r320,All institutions<sup>a</sup> -> Northern Michigan U.,All institutions<sup>a</sup>,Northern Michigan U.,2,307,1,1,0,0
3543,r321,All institutions<sup>a</sup> -> Savannah State U.,All institutions<sup>a</sup>,Savannah State U.,2,307,1,1,0,0
3543,r322,All institutions<sup>a</sup> -> Texas A&M U.-Commerce,All institutions<sup>a</sup>,Texas A&M U.-Commerce,2,307,1,1,0,0
3543,r323,All institutions<sup>a</sup> -> Texas Southern U.,All institutions<sup>a</sup>,Texas Southern U.,2,307,1,1,0,0
3543,r324,"All institutions<sup>a</sup> -> U. Alaska, Southeast",All institutions<sup>a</sup>,"U. Alaska, Southeast",2,307,1,1,0,0
3543,r325,All institutions<sup>a</sup> -> U. Central del Caribe,All institutions<sup>a</sup>,U. Central del Caribe,2,307,1,1,0,0
3543,r326,"All institutions<sup>a</sup> -> U. Maryland, Eastern Shore",All institutions<sup>a</sup>,"U. Maryland, Eastern Shore",2,307,1,1,0,0
3543,r327,All institutions<sup>a</sup> -> U. of the Incarnate Word,All institutions<sup>a</sup>,U. of the Incarnate Word,2,307,1,0,0,1
3543,r328,All institutions<sup>a</sup> -> U. of the Virgin Islands,All institutions<sup>a</sup>,U. of the Virgin Islands,2,307,1,1,0,0
3543,r329,"All institutions<sup>a</sup> -> U. South Florida, Saint Petersburg",All institutions<sup>a</sup>,"U. South Florida, Saint Petersburg",2,307,1,1,0,0
