table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12733,r119,United States -> Louisiana -> Public -> Nicholls State U.,United States,Louisiana,Public,Nicholls State U.,4,"['624', '']","['0', '']","['0', '']","['621', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r120,United States -> Louisiana -> Private,United States,Louisiana,Private,,3,"['37', '']","['0', '']","['0', '']","['34', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r121,"United States -> Louisiana -> Private -> Loyola U., New Orleans",United States,Louisiana,Private,"Loyola U., New Orleans",4,"['37', '']","['0', '']","['0', '']","['34', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r122,United States -> Maine,United States,Maine,,,2,"['971', '']","['52', '']","['96', '']","['374', '']","['24', '']","['90', '']","['16', '']","['43', '']","['0', '']","['198', '']","['78', '']"
12733,r123,United States -> Maine -> Public,United States,Maine,Public,,3,"['971', '']","['52', '']","['96', '']","['374', '']","['24', '']","['90', '']","['16', '']","['43', '']","['0', '']","['198', '']","['78', '']"
12733,r124,United States -> Maine -> Public -> Maine Maritime Academy,United States,Maine,Public,Maine Maritime Academy,4,"['31', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
12733,r125,United States -> Maine -> Public -> U. Maine Farmington,United States,Maine,Public,U. Maine Farmington,4,"['922', 'i']","['52', 'i']","['66', 'i']","['356', 'i']","['24', 'i']","['90', 'i']","['16', 'i']","['43', 'i']","['0', 'i']","['197', 'i']","['78', 'i']"
12733,r126,"United States -> Maine -> Public -> U. Maine, Augusta",United States,Maine,Public,"U. Maine, Augusta",4,"['18', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r127,United States -> Maryland,United States,Maryland,,,2,"['887', '']","['0', '']","['0', '']","['498', '']","['0', '']","['0', '']","['81', '']","['0', '']","['5', '']","['83', '']","['220', '']"
12733,r128,United States -> Maryland -> Public,United States,Maryland,Public,,3,"['209', '']","['0', '']","['0', '']","['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['83', '']","['0', '']"
12733,r129,United States -> Maryland -> Public -> Coppin State U.,United States,Maryland,Public,Coppin State U.,4,"['209', '']","['0', '']","['0', '']","['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['83', '']","['0', '']"
12733,r130,United States -> Maryland -> Private,United States,Maryland,Private,,3,"['678', '']","['0', '']","['0', '']","['372', '']","['0', '']","['0', '']","['81', '']","['0', '']","['5', '']","['0', '']","['220', '']"
12733,r131,"United States -> Maryland -> Private -> Loyola U., Maryland",United States,Maryland,Private,"Loyola U., Maryland",4,"['544', '']","['0', '']","['0', '']","['372', '']","['0', '']","['0', '']","['81', '']","['0', '']","['5', '']","['0', '']","['86', '']"
12733,r132,United States -> Maryland -> Private -> Maryland Institute C. of Art,United States,Maryland,Private,Maryland Institute C. of Art,4,"['134', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['134', '']"
12733,r133,United States -> Massachusetts,United States,Massachusetts,,,2,"['2,531', '']","['359', '']","['95', '']","['896', '']","['63', '']","['401', '']","['220', '']","['85', '']","['98', '']","['0', '']","['314', '']"
12733,r134,United States -> Massachusetts -> Public,United States,Massachusetts,Public,,3,"['449', '']","['6', '']","['67', '']","['25', '']","['0', '']","['237', '']","['0', '']","['0', '']","['97', '']","['0', '']","['17', '']"
12733,r135,United States -> Massachusetts -> Public -> Bridgewater State U.,United States,Massachusetts,Public,Bridgewater State U.,4,"['449', '']","['6', '']","['67', '']","['25', '']","['0', '']","['237', '']","['0', '']","['0', '']","['97', '']","['0', '']","['17', '']"
12733,r136,United States -> Massachusetts -> Private,United States,Massachusetts,Private,,3,"['2,082', '']","['353', '']","['28', '']","['871', '']","['63', '']","['164', '']","['220', '']","['85', '']","['1', '']","['0', '']","['297', '']"
12733,r137,United States -> Massachusetts -> Private -> C. of the Holy Cross,United States,Massachusetts,Private,C. of the Holy Cross,4,"['691', '']","['0', '']","['0', '']","['464', '']","['63', '']","['164', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r138,United States -> Massachusetts -> Private -> Emerson C.,United States,Massachusetts,Private,Emerson C.,4,"['133', '']","['0', '']","['0', '']","['97', '']","['0', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']"
12733,r139,United States -> Massachusetts -> Private -> Hult International Business School,United States,Massachusetts,Private,Hult International Business School,4,"['555', 'i']","['353', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['87', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['114', 'i']"
12733,r140,United States -> Massachusetts -> Private -> MCPHS U.,United States,Massachusetts,Private,MCPHS U.,4,"['166', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['133', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r141,United States -> Massachusetts -> Private -> Simmons U.,United States,Massachusetts,Private,Simmons U.,4,"['254', '']","['0', '']","['0', '']","['152', '']","['0', '']","['0', '']","['0', '']","['49', '']","['0', '']","['0', '']","['53', '']"
12733,r142,United States -> Massachusetts -> Private -> Stonehill C.,United States,Massachusetts,Private,Stonehill C.,4,"['283', '']","['0', '']","['28', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['130', '']"
12733,r143,United States -> Michigan,United States,Michigan,,,2,"['619', '']","['20', '']","['0', '']","['154', '']","['11', '']","['92', '']","['0', '']","['8', '']","['115', '']","['54', '']","['165', '']"
12733,r144,United States -> Michigan -> Public,United States,Michigan,Public,,3,"['258', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['115', '']","['0', '']","['134', '']"
12733,r145,"United States -> Michigan -> Public -> U. Michigan, Flint",United States,Michigan,Public,"U. Michigan, Flint",4,"['258', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['115', '']","['0', '']","['134', '']"
12733,r146,United States -> Michigan -> Private,United States,Michigan,Private,,3,"['361', '']","['11', '']","['0', '']","['154', '']","['11', '']","['92', '']","['0', '']","['8', '']","['0', '']","['54', '']","['31', '']"
12733,r147,United States -> Michigan -> Private -> Kalamazoo C.,United States,Michigan,Private,Kalamazoo C.,4,"['284', 'i']","['11', 'i']","['0', 'i']","['154', 'i']","['11', 'i']","['69', 'i']","['0', 'i']","['8', 'i']","['0', 'i']","['0', 'i']","['31', 'i']"
12733,r148,United States -> Michigan -> Private -> Kettering U.,United States,Michigan,Private,Kettering U.,4,"['77', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']"
12733,r149,United States -> Minnesota,United States,Minnesota,,,2,"['2,441', '']","['13', '']","['105', '']","['799', '']","['38', '']","['1,200', '']","['2', '']","['117', '']","['0', '']","['0', '']","['167', '']"
12733,r150,United States -> Minnesota -> Public,United States,Minnesota,Public,,3,"['249', '']","['13', '']","['95', '']","['121', '']","['2', '']","['10', '']","['2', '']","['2', '']","['0', '']","['0', '']","['4', '']"
12733,r151,United States -> Minnesota -> Public -> Metropolitan State U.,United States,Minnesota,Public,Metropolitan State U.,4,"['104', 'i']","['4', 'i']","['8', 'i']","['72', 'i']","['2', 'i']","['10', 'i']","['2', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['4', 'i']"
12733,r152,"United States -> Minnesota -> Public -> Minnesota State U., Moorhead",United States,Minnesota,Public,"Minnesota State U., Moorhead",4,"['26', '']","['9', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r153,"United States -> Minnesota -> Public -> U. Minnesota, Crookston",United States,Minnesota,Public,"U. Minnesota, Crookston",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r154,"United States -> Minnesota -> Public -> U. Minnesota, Morris",United States,Minnesota,Public,"U. Minnesota, Morris",4,"['87', '']","['0', '']","['87', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r155,"United States -> Minnesota -> Public -> U. Minnesota, Rochester",United States,Minnesota,Public,"U. Minnesota, Rochester",4,"['32', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r156,United States -> Minnesota -> Private,United States,Minnesota,Private,,3,"['2,192', '']","['0', '']","['10', '']","['678', '']","['36', '']","['1,190', '']","['0', '']","['115', '']","['0', '']","['0', '']","['163', '']"
12733,r157,United States -> Minnesota -> Private -> Augsburg U.,United States,Minnesota,Private,Augsburg U.,4,"['485', '']","['0', '']","['0', '']","['21', '']","['36', '']","['265', '']","['0', '']","['0', '']","['0', '']","['0', '']","['163', '']"
12733,r158,"United States -> Minnesota -> Private -> Concordia C., Moorhead",United States,Minnesota,Private,"Concordia C., Moorhead",4,"['352', '']","['0', '']","['0', '']","['0', '']","['0', '']","['352', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r159,United States -> Minnesota -> Private -> Hamline U.,United States,Minnesota,Private,Hamline U.,4,"['109', '']","['0', '']","['10', '']","['87', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']"
12733,r160,United States -> Minnesota -> Private -> Saint Mary's U. Minnesota,United States,Minnesota,Private,Saint Mary's U. Minnesota,4,"['573', '']","['0', '']","['0', '']","['0', '']","['0', '']","['573', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r161,United States -> Minnesota -> Private -> St. Catherine U.,United States,Minnesota,Private,St. Catherine U.,4,"['673', '']","['0', '']","['0', '']","['570', '']","['0', '']","['0', '']","['0', '']","['103', '']","['0', '']","['0', '']","['0', '']"
12733,r162,United States -> Mississippi,United States,Mississippi,,,2,"['572', '']","['69', '']","['116', '']","['223', '']","['0', '']","['129', '']","['0', '']","['0', '']","['0', '']","['27', '']","['8', '']"
12733,r163,United States -> Mississippi -> Public,United States,Mississippi,Public,,3,"['556', '']","['69', '']","['116', '']","['207', '']","['0', '']","['129', '']","['0', '']","['0', '']","['0', '']","['27', '']","['8', '']"
12733,r164,United States -> Mississippi -> Public -> Delta State U.,United States,Mississippi,Public,Delta State U.,4,"['336', '']","['0', '']","['116', '']","['147', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
12733,r165,United States -> Mississippi -> Public -> Mississippi Valley State U.,United States,Mississippi,Public,Mississippi Valley State U.,4,"['220', '']","['69', '']","['0', '']","['60', '']","['0', '']","['71', '']","['0', '']","['0', '']","['0', '']","['12', '']","['8', '']"
12733,r166,United States -> Mississippi -> Private,United States,Mississippi,Private,,3,"['16', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r167,United States -> Mississippi -> Private -> William Carey U.,United States,Mississippi,Private,William Carey U.,4,"['16', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r168,United States -> Missouri,United States,Missouri,,,2,"['959', '']","['0', '']","['0', '']","['555', '']","['108', '']","['13', '']","['0', '']","['17', '']","['0', '']","['0', '']","['266', '']"
12733,r169,United States -> Missouri -> Public,United States,Missouri,Public,,3,"['596', '']","['0', '']","['0', '']","['192', '']","['108', '']","['13', '']","['0', '']","['17', '']","['0', '']","['0', '']","['266', '']"
12733,r170,United States -> Missouri -> Public -> Northwest Missouri State U.,United States,Missouri,Public,Northwest Missouri State U.,4,"['108', '']","['0', '']","['0', '']","['0', '']","['108', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r171,United States -> Missouri -> Public -> Truman State U.,United States,Missouri,Public,Truman State U.,4,"['29', '']","['0', '']","['0', '']","['16', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r172,United States -> Missouri -> Public -> U. Central Missouri,United States,Missouri,Public,U. Central Missouri,4,"['459', '']","['0', '']","['0', '']","['176', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['266', '']"
12733,r173,United States -> Missouri -> Private,United States,Missouri,Private,,3,"['363', '']","['0', '']","['0', '']","['363', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r174,United States -> Missouri -> Private -> A. T. Still U. of Health Sciences,United States,Missouri,Private,A. T. Still U. of Health Sciences,4,"['197', '']","['0', '']","['0', '']","['197', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r175,United States -> Missouri -> Private -> Graduate School of the Stowers Institute for Medical Research,United States,Missouri,Private,Graduate School of the Stowers Institute for Medical Research,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r176,United States -> Missouri -> Private -> Kansas City U.,United States,Missouri,Private,Kansas City U.,4,"['166', '']","['0', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r177,United States -> Montana,United States,Montana,,,2,"['2,696', '']","['50', '']","['384', '']","['1,722', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']","['91', '']","['375', '']"
12733,r178,United States -> Montana -> Public,United States,Montana,Public,,3,"['2,696', '']","['50', '']","['384', '']","['1,722', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']","['91', '']","['375', '']"
12733,r179,United States -> Montana -> Public -> Aaniiih Nakoda C.,United States,Montana,Public,Aaniiih Nakoda C.,4,"['1,226', '']","['0', '']","['384', '']","['842', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r180,"United States -> Montana -> Public -> Montana State U., Billings",United States,Montana,Public,"Montana State U., Billings",4,"['710', '']","['0', '']","['0', '']","['538', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['172', '']"
12733,r181,"United States -> Montana -> Public -> Montana State U., Northern",United States,Montana,Public,"Montana State U., Northern",4,"['207', '']","['0', '']","['0', '']","['42', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']","['91', '']","['0', '']"
12733,r182,United States -> Montana -> Public -> Salish Kootenai C.,United States,Montana,Public,Salish Kootenai C.,4,"['553', '']","['50', '']","['0', '']","['300', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['203', '']"
12733,r183,United States -> Nebraska,United States,Nebraska,,,2,"['299', '']","['30', '']","['0', '']","['173', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']"
12733,r184,United States -> Nebraska -> Private,United States,Nebraska,Private,,3,"['299', '']","['30', '']","['0', '']","['173', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']"
12733,r185,United States -> Nebraska -> Private -> Doane U.,United States,Nebraska,Private,Doane U.,4,"['299', '']","['30', '']","['0', '']","['173', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']"
12733,r186,United States -> Nevada,United States,Nevada,,,2,"['735', '']","['0', '']","['0', '']","['708', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r187,United States -> Nevada -> Public,United States,Nevada,Public,,3,"['604', '']","['0', '']","['0', '']","['577', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r188,United States -> Nevada -> Public -> C. Southern Nevada,United States,Nevada,Public,C. Southern Nevada,4,"['201', '']","['0', '']","['0', '']","['174', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r189,United States -> Nevada -> Public -> Truckee Meadows Community C.,United States,Nevada,Public,Truckee Meadows Community C.,4,"['403', '']","['0', '']","['0', '']","['403', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r190,United States -> Nevada -> Private,United States,Nevada,Private,,3,"['131', '']","['0', '']","['0', '']","['131', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r191,"United States -> Nevada -> Private -> Touro U., Nevada",United States,Nevada,Private,"Touro U., Nevada",4,"['131', '']","['0', '']","['0', '']","['131', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r192,United States -> New Hampshire,United States,New Hampshire,,,2,"['1,711', '']","['0', '']","['370', '']","['646', '']","['0', '']","['201', '']","['0', '']","['21', '']","['0', '']","['376', '']","['97', '']"
12733,r193,United States -> New Hampshire -> Public,United States,New Hampshire,Public,,3,"['1,711', '']","['0', '']","['370', '']","['646', '']","['0', '']","['201', '']","['0', '']","['21', '']","['0', '']","['376', '']","['97', '']"
12733,r194,United States -> New Hampshire -> Public -> Keene State C.,United States,New Hampshire,Public,Keene State C.,4,"['834', '']","['0', '']","['73', '']","['580', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['181', '']","['0', '']"
12733,r195,United States -> New Hampshire -> Public -> Plymouth State U.,United States,New Hampshire,Public,Plymouth State U.,4,"['877', '']","['0', '']","['297', '']","['66', '']","['0', '']","['201', '']","['0', '']","['21', '']","['0', '']","['195', '']","['97', '']"
12733,r196,United States -> New Jersey,United States,New Jersey,,,2,"['1,104', '']","['229', '']","['131', '']","['257', '']","['46', '']","['0', '']","['156', '']","['284', '']","['1', '']","['0', '']","['0', '']"
12733,r197,United States -> New Jersey -> Public,United States,New Jersey,Public,,3,"['284', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['284', '']","['0', '']","['0', '']","['0', '']"
12733,r198,United States -> New Jersey -> Public -> Ramapo C. New Jersey,United States,New Jersey,Public,Ramapo C. New Jersey,4,"['284', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['284', '']","['0', '']","['0', '']","['0', '']"
12733,r199,United States -> New Jersey -> Private,United States,New Jersey,Private,,3,"['820', '']","['229', '']","['131', '']","['257', '']","['46', '']","['0', '']","['156', '']","['0', '']","['1', '']","['0', '']","['0', '']"
12733,r200,United States -> New Jersey -> Private -> Fairleigh Dickinson U.,United States,New Jersey,Private,Fairleigh Dickinson U.,4,"['456', '']","['229', '']","['0', '']","['70', '']","['0', '']","['0', '']","['156', '']","['0', '']","['1', '']","['0', '']","['0', '']"
12733,r201,United States -> New Jersey -> Private -> Rider U.,United States,New Jersey,Private,Rider U.,4,"['364', '']","['0', '']","['131', '']","['187', '']","['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r202,United States -> New Mexico,United States,New Mexico,,,2,"['607', '']","['31', '']","['0', '']","['362', '']","['0', '']","['89', '']","['0', '']","['18', '']","['12', '']","['95', '']","['0', '']"
12733,r203,United States -> New Mexico -> Public,United States,New Mexico,Public,,3,"['607', '']","['31', '']","['0', '']","['362', '']","['0', '']","['89', '']","['0', '']","['18', '']","['12', '']","['95', '']","['0', '']"
12733,r204,"United States -> New Mexico -> Public -> Eastern New Mexico U., Portales",United States,New Mexico,Public,"Eastern New Mexico U., Portales",4,"['343', '']","['0', '']","['0', '']","['224', '']","['0', '']","['89', '']","['0', '']","['18', '']","['12', '']","['0', '']","['0', '']"
12733,r205,United States -> New Mexico -> Public -> Northern New Mexico C.,United States,New Mexico,Public,Northern New Mexico C.,4,"['264', '']","['31', '']","['0', '']","['138', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['95', '']","['0', '']"
12733,r206,United States -> New York,United States,New York,,,2,"['4,966', '']","['341', '']","['191', '']","['1,532', '']","['183', '']","['1,600', '']","['51', '']","['635', '']","['85', '']","['41', '']","['307', '']"
12733,r207,United States -> New York -> Public,United States,New York,Public,,3,"['2,331', '']","['39', '']","['191', '']","['577', '']","['15', '']","['1,073', '']","['34', '']","['124', '']","['85', '']","['10', '']","['183', '']"
12733,r208,"United States -> New York -> Public -> CUNY, Medgar Evers C.",United States,New York,Public,"CUNY, Medgar Evers C.",4,"['266', '']","['39', '']","['11', '']","['70', '']","['0', '']","['2', '']","['0', '']","['19', '']","['0', '']","['0', '']","['125', '']"
12733,r209,"United States -> New York -> Public -> SUNY, C. Cortland",United States,New York,Public,"SUNY, C. Cortland",4,"['507', '']","['0', '']","['0', '']","['340', '']","['0', '']","['166', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
12733,r210,"United States -> New York -> Public -> SUNY, Farmingdale State C.",United States,New York,Public,"SUNY, Farmingdale State C.",4,"['180', '']","['0', '']","['0', '']","['0', '']","['0', '']","['170', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
12733,r211,"United States -> New York -> Public -> SUNY, New Paltz",United States,New York,Public,"SUNY, New Paltz",4,"['265', '']","['0', '']","['42', '']","['81', '']","['0', '']","['27', '']","['0', '']","['96', '']","['0', '']","['0', '']","['19', '']"
12733,r212,"United States -> New York -> Public -> SUNY, Old Westbury",United States,New York,Public,"SUNY, Old Westbury",4,"['389', '']","['0', '']","['0', '']","['0', '']","['15', '']","['247', '']","['34', '']","['8', '']","['85', '']","['0', '']","['0', '']"
12733,r213,"United States -> New York -> Public -> SUNY, Oneonta",United States,New York,Public,"SUNY, Oneonta",4,"['3', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r214,"United States -> New York -> Public -> SUNY, Potsdam",United States,New York,Public,"SUNY, Potsdam",4,"['682', '']","['0', '']","['138', '']","['83', '']","['0', '']","['461', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r215,"United States -> New York -> Public -> SUNY, system office",United States,New York,Public,"SUNY, system office",4,"['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']"
12733,r216,United States -> New York -> Private,United States,New York,Private,,3,"['2,635', '']","['302', '']","['0', '']","['955', '']","['168', '']","['527', '']","['17', '']","['511', '']","['0', '']","['31', '']","['124', '']"
12733,r217,United States -> New York -> Private -> Adelphi U.,United States,New York,Private,Adelphi U.,4,"['430', '']","['0', '']","['0', '']","['430', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r218,United States -> New York -> Private -> Bard C.,United States,New York,Private,Bard C.,4,"['71', '']","['35', '']","['0', '']","['0', '']","['0', '']","['22', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r219,United States -> New York -> Private -> Cooper Union,United States,New York,Private,Cooper Union,4,"['229', 'i']","['0', 'i']","['0', 'i']","['147', 'i']","['51', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['31', 'i']","['0', 'i']"
12733,r220,United States -> New York -> Private -> Iona U.,United States,New York,Private,Iona U.,4,"['649', '']","['0', '']","['0', '']","['0', '']","['0', '']","['209', '']","['0', '']","['440', '']","['0', '']","['0', '']","['0', '']"
12733,r221,United States -> New York -> Private -> Marist C.,United States,New York,Private,Marist C.,4,"['188', '']","['0', '']","['0', '']","['188', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r222,United States -> New York -> Private -> Niagara U.,United States,New York,Private,Niagara U.,4,"['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']"
12733,r223,United States -> New York -> Private -> Siena C.,United States,New York,Private,Siena C.,4,"['303', '']","['46', '']","['0', '']","['57', '']","['53', '']","['147', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r224,United States -> New York -> Private -> St. Bonaventure U.,United States,New York,Private,St. Bonaventure U.,4,"['554', '']","['217', '']","['0', '']","['121', '']","['0', '']","['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['124', '']"
12733,r225,United States -> New York -> Private -> St. Lawrence U.,United States,New York,Private,St. Lawrence U.,4,"['201', '']","['4', '']","['0', '']","['12', '']","['64', '']","['57', '']","['3', '']","['61', '']","['0', '']","['0', '']","['0', '']"
12733,r226,United States -> New York -> Private -> Utica U.,United States,New York,Private,Utica U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r227,United States -> North Carolina,United States,North Carolina,,,2,"['459', '']","['91', '']","['0', '']","['34', '']","['0', '']","['297', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']"
12733,r228,United States -> North Carolina -> Public,United States,North Carolina,Public,,3,"['297', '']","['0', '']","['0', '']","['0', '']","['0', '']","['297', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r229,"United States -> North Carolina -> Public -> U. North Carolina, general administration",United States,North Carolina,Public,"U. North Carolina, general administration",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r230,"United States -> North Carolina -> Public -> U. North Carolina, Pembroke",United States,North Carolina,Public,"U. North Carolina, Pembroke",4,"['297', '']","['0', '']","['0', '']","['0', '']","['0', '']","['297', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r231,United States -> North Carolina -> Private,United States,North Carolina,Private,,3,"['162', '']","['91', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']"
12733,r232,United States -> North Carolina -> Private -> Shaw U.,United States,North Carolina,Private,Shaw U.,4,"['162', '']","['91', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']"
12733,r233,United States -> North Dakota,United States,North Dakota,,,2,"['314', '']","['0', '']","['0', '']","['314', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r234,United States -> North Dakota -> Public,United States,North Dakota,Public,,3,"['314', '']","['0', '']","['0', '']","['314', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r235,United States -> North Dakota -> Public -> Minot State U.,United States,North Dakota,Public,Minot State U.,4,"['314', '']","['0', '']","['0', '']","['314', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12733,r236,United States -> Ohio,United States,Ohio,,,2,"['2,000', '']","['122', '']","['12', '']","['604', '']","['92', '']","['641', '']","['243', '']","['29', '']","['1', '']","['14', '']","['242', '']"
12733,r237,United States -> Ohio -> Private,United States,Ohio,Private,,3,"['2,000', '']","['122', '']","['12', '']","['604', '']","['92', '']","['641', '']","['243', '']","['29', '']","['1', '']","['14', '']","['242', '']"
