table_id,row_id,_b_citizenship_ethnicity_race_and_field_b_full_path,_b_citizenship_ethnicity_race_and_field_b_level_1,_b_citizenship_ethnicity_race_and_field_b_level_2,_b_citizenship_ethnicity_race_and_field_b_level_3,_b_citizenship_ethnicity_race_and_field_b_level_4,_b_citizenship_ethnicity_race_and_field_b_level_5,_b_citizenship_ethnicity_race_and_field_b_level_6,_b_citizenship_ethnicity_race_and_field_b_hierarchy_depth,field_graduate_students_all_graduate_students_total_number,field_graduate_students_all_graduate_students_percent_female,field_graduate_students_master_s_total_number,field_graduate_students_master_s_percent_female,field_graduate_students_doctoral_total_number,field_graduate_students_doctoral_percent_female,field_postdoctoral_appointees_total_number,field_postdoctoral_appointees_percent_female,field_doctorate_holding_nonfaculty_researchers_total_number,field_doctorate_holding_nonfaculty_researchers_percent_female
6076,r089,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,29,58.6,20,55.0,9,66.7,4,25.0,na,na
6076,r090,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,1281,53.3,1038,52.8,243,55.6,51,51.0,na,na
6076,r091,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,955,60.5,746,59.9,209,62.7,24,79.2,na,na
6076,r092,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,17,70.6,11,72.7,6,66.7,1,0.0,na,na
6076,r093,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,6008,52.4,4432,51.8,1576,54.1,298,50.3,na,na
6076,r094,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,370,55.7,293,56.7,77,51.9,13,69.2,na,na
6076,r095,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,513,57.1,388,59.0,125,51.2,48,47.9,na,na
6076,r096,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> Temporary visa holders,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,Temporary visa holders,,,4,4027,48.4,2968,48.9,1059,47.0,365,38.6,na,na
6076,r097,All surveyed fields -> Science -> Natural resources and conservation,All surveyed fields,Science,Natural resources and conservation,,,,3,12498,58.7,8793,60.0,3705,55.6,845,43.0,573,39.3
6076,r098,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,,,4,10901,59.9,8106,60.5,2795,58.3,545,44.6,na,na
6076,r099,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1156,63.4,858,63.5,298,63.1,12,41.7,na,na
6076,r100,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
6076,r101,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,123,61.0,88,54.5,35,77.1,1,100.0,na,na
6076,r102,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,368,65.5,269,66.5,99,62.6,36,27.8,na,na
6076,r103,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,404,64.6,248,63.3,156,66.7,29,55.2,na,na
6076,r104,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,33,75.8,30,76.7,3,66.7,2,50.0,na,na
6076,r105,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,8017,58.9,6040,59.6,1977,56.8,383,45.2,na,na
6076,r106,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,387,65.1,306,66.0,81,61.7,8,50.0,na,na
6076,r107,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,413,54.2,267,56.2,146,50.7,74,44.6,na,na
6076,r108,All surveyed fields -> Science -> Natural resources and conservation -> Temporary visa holders,All surveyed fields,Science,Natural resources and conservation,Temporary visa holders,,,4,1597,50.4,687,54.6,910,47.3,300,40.0,na,na
6076,r109,All surveyed fields -> Science -> Physical sciences,All surveyed fields,Science,Physical sciences,,,,3,42616,35.2,6275,39.5,36341,34.5,6937,24.7,2890,22.7
6076,r110,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,,,4,26747,36.1,4920,40.7,21827,35.1,2705,27.3,na,na
6076,r111,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,3029,36.6,757,39.9,2272,35.6,137,35.8,na,na
6076,r112,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
6076,r113,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,79,36.7,24,45.8,55,32.7,5,20.0,na,na
6076,r114,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,2496,41.7,455,43.7,2041,41.3,542,28.8,na,na
6076,r115,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,1096,49.9,338,54.7,758,47.8,49,34.7,na,na
6076,r116,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,17,41.2,3,33.3,14,42.9,2,0.0,na,na
6076,r117,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,17935,34.6,2978,39.0,14957,33.8,1586,26.7,na,na
6076,r118,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,946,35.7,177,40.7,769,34.6,54,29.6,na,na
6076,r119,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,1149,32.4,188,36.2,961,31.6,330,23.0,na,na
6076,r120,All surveyed fields -> Science -> Physical sciences -> Temporary visa holders,All surveyed fields,Science,Physical sciences,Temporary visa holders,,,4,15869,33.7,1355,35.5,14514,33.6,4232,23.1,na,na
6076,r121,All surveyed fields -> Science -> Psychology,All surveyed fields,Science,Psychology,,,,3,68394,79.0,47279,81.1,21115,74.3,1312,63.9,749,66.5
6076,r122,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,,,4,64586,79.2,45710,81.1,18876,74.5,986,66.1,na,na
6076,r123,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,11776,80.1,8978,82.2,2798,73.6,82,69.5,na,na
6076,r124,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
6076,r125,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,302,78.5,205,80.0,97,75.3,0,-,na,na
6076,r126,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,3445,78.8,2180,80.6,1265,75.7,82,73.2,na,na
6076,r127,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,7044,81.9,5425,82.8,1619,78.6,37,81.1,na,na
6076,r128,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,124,77.4,103,76.7,21,81.0,1,100.0,na,na
6076,r129,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,35344,78.7,23932,81.0,11412,73.9,657,64.4,na,na
6076,r130,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,2558,78.2,1688,79.4,870,75.7,24,83.3,na,na
6076,r131,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,3993,77.3,3199,78.0,794,74.3,103,59.2,na,na
6076,r132,All surveyed fields -> Science -> Psychology -> Temporary visa holders,All surveyed fields,Science,Psychology,Temporary visa holders,,,4,3808,75.8,1569,80.5,2239,72.6,326,57.4,na,na
6076,r133,All surveyed fields -> Science -> Social sciences,All surveyed fields,Science,Social sciences,,,,3,78353,53.9,43919,55.5,34434,51.9,1546,53.0,1436,54.3
6076,r134,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,,,4,59283,55.2,37103,55.5,22180,54.6,1049,55.3,na,na
6076,r135,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,8350,59.1,5806,59.5,2544,57.9,72,63.9,na,na
6076,r136,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
6076,r137,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,417,59.7,230,56.5,187,63.6,6,83.3,na,na
6076,r138,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,3706,60.0,2077,60.7,1629,59.1,101,61.4,na,na
6076,r139,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,6442,63.8,4364,65.2,2078,60.8,79,64.6,na,na
6076,r140,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,120,55.0,80,56.3,40,52.5,0,-,na,na
6076,r141,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,34646,52.3,21174,52.3,13472,52.4,636,51.7,na,na
6076,r142,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,2200,60.6,1384,60.9,816,60.0,33,60.6,na,na
6076,r143,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,3402,48.9,1988,47.9,1414,50.4,122,54.9,na,na
6076,r144,All surveyed fields -> Science -> Social sciences -> Temporary visa holders,All surveyed fields,Science,Social sciences,Temporary visa holders,,,4,19070,50.1,6816,55.4,12254,47.2,497,48.3,na,na
