table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_all_fields,field_agricultural_sciences,field_biological_and_biomedical_sciences,field_computer_and_information_sciences,field_engineering,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_health_sciences,field_mathematics_and_statistics,field_natural_resources_and_conservation,field_physical_sciences,field_psychology,field_social_sciences,field_other
7860,r177,Idaho -> Public -> U. Idaho,Idaho,Public,U. Idaho,3,"['5,047', '']","['948', '']","['1,700', '']","['0', '']","['655', '']","['399', '']","['0', '']","['0', '']","['329', '']","['400', '']","['0', '']","['0', '']","['616', '']"
7860,r178,Illinois,Illinois,,,1,"['160,048', '']","['0', '']","['26,101', '']","['7,104', '']","['19,658', '']","['1,760', '']","['71,758', '']","['0', '']","['0', '']","['10,358', '']","['995', '']","['4,896', '']","['17,420', '']"
7860,r179,Illinois -> Public,Illinois,Public,,2,"['28,045', '']","['0', '']","['8,783', '']","['0', '']","['3,055', '']","['0', '']","['6,383', '']","['0', '']","['0', '']","['3,176', '']","['503', '']","['1,694', '']","['4,451', '']"
7860,r180,Illinois -> Public -> Illinois State U.,Illinois,Public,Illinois State U.,3,"['11,400', '']","['0', '']","['6,283', '']","['0', '']","['0', '']","['0', '']","['2,059', '']","['0', '']","['0', '']","['2,064', '']","['0', '']","['994', '']","['0', '']"
7860,r181,Illinois -> Public -> Northern Illinois U.,Illinois,Public,Northern Illinois U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r182,"Illinois -> Public -> Southern Illinois U., Carbondale",Illinois,Public,"Southern Illinois U., Carbondale",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r183,"Illinois -> Public -> Southern Illinois U., Edwardsville",Illinois,Public,"Southern Illinois U., Edwardsville",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r184,"Illinois -> Public -> U. Illinois, Chicago",Illinois,Public,"U. Illinois, Chicago",3,"['11,381', '']","['0', '']","['2,500', '']","['0', '']","['1,796', '']","['0', '']","['4,324', '']","['0', '']","['0', '']","['1,112', '']","['0', '']","['335', '']","['1,314', '']"
7860,r185,"Illinois -> Public -> U. Illinois, Springfield",Illinois,Public,"U. Illinois, Springfield",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r186,"Illinois -> Public -> U. Illinois, Urbana-Champaign",Illinois,Public,"U. Illinois, Urbana-Champaign",3,"['5,264', '']","['0', '']","['0', '']","['0', '']","['1,259', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['503', '']","['365', '']","['3,137', '']"
7860,r187,Illinois -> Public -> Western Illinois U.,Illinois,Public,Western Illinois U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r188,Illinois -> Private,Illinois,Private,,2,"['132,004', '']","['0', '']","['17,317', '']","['7,104', '']","['16,603', '']","['1,760', '']","['65,375', '']","['0', '']","['0', '']","['7,181', '']","['492', '']","['3,202', '']","['12,969', '']"
7860,r189,Illinois -> Private -> DePaul U.,Illinois,Private,DePaul U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r190,Illinois -> Private -> Illinois Institute of Technology,Illinois,Private,Illinois Institute of Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r191,"Illinois -> Private -> Loyola U., Chicago",Illinois,Private,"Loyola U., Chicago",3,"['886', '']","['0', '']","['886', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r192,Illinois -> Private -> Midwestern U.,Illinois,Private,Midwestern U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r193,Illinois -> Private -> Northwestern U.,Illinois,Private,Northwestern U.,3,"['75,693', '']","['0', '']","['16,135', '']","['0', '']","['12,970', '']","['0', '']","['28,675', '']","['0', '']","['0', '']","['3,124', '']","['0', '']","['1,821', '']","['12,969', '']"
7860,r194,Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,Illinois,Private,Rosalind Franklin U. of Medicine and Science,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r195,Illinois -> Private -> Rush U.,Illinois,Private,Rush U.,3,"['7,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r196,"Illinois -> Private -> Toyota Technological Institute, Chicago",Illinois,Private,"Toyota Technological Institute, Chicago",3,"['5,923', '']","['0', '']","['296', '']","['5,330', '']","['296', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r197,Illinois -> Private -> U. Chicago,Illinois,Private,U. Chicago,3,"['42,501', '']","['0', '']","['0', '']","['1,774', '']","['3,337', '']","['1,760', '']","['29,700', '']","['0', '']","['0', '']","['4,058', '']","['492', '']","['1,381', '']","['0', '']"
7860,r198,"Illinois -> Private -> Wheaton C., Wheaton",Illinois,Private,"Wheaton C., Wheaton",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r199,Indiana,Indiana,,,1,"['105,824', '']","['4,034', '']","['11,249', '']","['54,018', '']","['19,602', '']","['0', '']","['4,372', '']","['344', '']","['0', '']","['10,648', '']","['1,150', '']","['407', '']","['0', '']"
7860,r200,Indiana -> Public,Indiana,Public,,2,"['98,292', '']","['4,034', '']","['6,434', '']","['54,018', '']","['16,885', '']","['0', '']","['4,372', '']","['344', '']","['0', '']","['10,648', '']","['1,150', '']","['407', '']","['0', '']"
7860,r201,Indiana -> Public -> Ball State U.,Indiana,Public,Ball State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r202,Indiana -> Public -> Indiana State U.,Indiana,Public,Indiana State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r203,"Indiana -> Public -> Indiana U., Bloomington",Indiana,Public,"Indiana U., Bloomington",3,"['8,561', '']","['0', '']","['2,322', '']","['0', '']","['1,308', '']","['0', '']","['1,153', '']","['0', '']","['0', '']","['2,221', '']","['1,150', '']","['407', '']","['0', '']"
7860,r204,"Indiana -> Public -> Indiana U., South Bend",Indiana,Public,"Indiana U., South Bend",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r205,"Indiana -> Public -> Indiana U. Purdue U., Indianapolis",Indiana,Public,"Indiana U. Purdue U., Indianapolis",3,"['9,653', '']","['0', '']","['3,269', '']","['1,218', '']","['2,321', '']","['0', '']","['2,844', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r206,"Indiana -> Public -> Purdue U., Fort Wayne",Indiana,Public,"Purdue U., Fort Wayne",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r207,"Indiana -> Public -> Purdue U., Northwest",Indiana,Public,"Purdue U., Northwest",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r208,"Indiana -> Public -> Purdue U., West Lafayette",Indiana,Public,"Purdue U., West Lafayette",3,"['80,078', '']","['4,034', '']","['843', '']","['52,800', '']","['13,255', '']","['0', '']","['375', '']","['344', '']","['0', '']","['8,427', '']","['0', '']","['0', '']","['0', '']"
7860,r209,Indiana -> Private,Indiana,Private,,2,"['7,532', '']","['0', '']","['4,815', '']","['0', '']","['2,717', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r210,Indiana -> Private -> U. Notre Dame,Indiana,Private,U. Notre Dame,3,"['7,532', '']","['0', '']","['4,815', '']","['0', '']","['2,717', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r211,Iowa,Iowa,,,1,"['20,362', '']","['521', '']","['2,700', '']","['1,241', '']","['422', '']","['490', '']","['8,885', '']","['0', '']","['0', '']","['816', '']","['1,830', '']","['3,457', '']","['0', '']"
7860,r212,Iowa -> Public,Iowa,Public,,2,"['20,362', '']","['521', '']","['2,700', '']","['1,241', '']","['422', '']","['490', '']","['8,885', '']","['0', '']","['0', '']","['816', '']","['1,830', '']","['3,457', '']","['0', '']"
7860,r213,Iowa -> Public -> Iowa State U.,Iowa,Public,Iowa State U.,3,"['1,992', '']","['521', '']","['1,471', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r214,Iowa -> Public -> U. Iowa,Iowa,Public,U. Iowa,3,"['18,370', '']","['0', '']","['1,229', '']","['1,241', '']","['422', '']","['490', '']","['8,885', '']","['0', '']","['0', '']","['816', '']","['1,830', '']","['3,457', '']","['0', '']"
7860,r215,Iowa -> Public -> U. Northern Iowa,Iowa,Public,U. Northern Iowa,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r216,Iowa -> Private,Iowa,Private,,2,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r217,Iowa -> Private -> Des Moines U.,Iowa,Private,Des Moines U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r218,Iowa -> Private -> Dordt U.,Iowa,Private,Dordt U.,3,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7860,r219,Iowa -> Private -> Grinnell C.,Iowa,Private,Grinnell C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r220,"Iowa -> Private -> Palmer C. of Chiropractic, Davenport",Iowa,Private,"Palmer C. of Chiropractic, Davenport",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r221,Kansas,Kansas,,,1,"['9,580', '']","['1,559', '']","['1,378', '']","['0', '']","['2,649', '']","['0', '']","['2,100', '']","['398', '']","['0', '']","['0', '']","['1,000', '']","['496', '']","['0', '']"
7860,r222,Kansas -> Public,Kansas,Public,,2,"['9,580', '']","['1,559', '']","['1,378', '']","['0', '']","['2,649', '']","['0', '']","['2,100', '']","['398', '']","['0', '']","['0', '']","['1,000', '']","['496', '']","['0', '']"
7860,r223,Kansas -> Public -> Kansas State U.,Kansas,Public,Kansas State U.,3,"['4,875', '']","['1,559', '']","['0', '']","['0', '']","['1,216', '']","['0', '']","['2,100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r224,Kansas -> Public -> U. Kansas,Kansas,Public,U. Kansas,3,"['3,753', '']","['0', '']","['1,378', '']","['0', '']","['481', '']","['0', '']","['0', '']","['398', '']","['0', '']","['0', '']","['1,000', '']","['496', '']","['0', '']"
7860,r225,Kansas -> Public -> Wichita State U.,Kansas,Public,Wichita State U.,3,"['952', '']","['0', '']","['0', '']","['0', '']","['952', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r226,Kentucky,Kentucky,,,1,"['17,845', '']","['3,686', '']","['6,721', '']","['0', '']","['257', '']","['0', '']","['4,248', '']","['0', '']","['502', '']","['2,432', '']","['0', '']","['0', '']","['0', '']"
7860,r227,Kentucky -> Public,Kentucky,Public,,2,"['17,845', '']","['3,686', '']","['6,721', '']","['0', '']","['257', '']","['0', '']","['4,248', '']","['0', '']","['502', '']","['2,432', '']","['0', '']","['0', '']","['0', '']"
7860,r228,Kentucky -> Public -> Kentucky State U.,Kentucky,Public,Kentucky State U.,3,"['2,900', '']","['2,900', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r229,Kentucky -> Public -> Morehead State U.,Kentucky,Public,Morehead State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r230,Kentucky -> Public -> Murray State U.,Kentucky,Public,Murray State U.,3,"['6,000', '']","['0', '']","['4,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,000', '']","['0', '']","['0', '']","['0', '']"
7860,r231,Kentucky -> Public -> Northern Kentucky U.,Kentucky,Public,Northern Kentucky U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r232,Kentucky -> Public -> U. Kentucky,Kentucky,Public,U. Kentucky,3,"['3,459', '']","['786', '']","['1,558', '']","['0', '']","['257', '']","['0', '']","['356', '']","['0', '']","['502', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r233,Kentucky -> Public -> U. Louisville,Kentucky,Public,U. Louisville,3,"['5,487', '']","['0', '']","['1,162', '']","['0', '']","['0', '']","['0', '']","['3,892', '']","['0', '']","['0', '']","['432', '']","['0', '']","['0', '']","['0', '']"
7860,r234,Kentucky -> Public -> Western Kentucky U.,Kentucky,Public,Western Kentucky U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r235,Louisiana,Louisiana,,,1,"['44,650', '']","['2,037', '']","['4,711', '']","['0', '']","['1,818', '']","['313', '']","['16,252', '']","['0', '']","['510', '']","['5,791', '']","['274', '']","['0', '']","['12,944', '']"
7860,r236,Louisiana -> Public,Louisiana,Public,,2,"['17,149', '']","['2,037', '']","['4,111', '']","['0', '']","['1,018', '']","['0', '']","['8,150', '']","['0', '']","['510', '']","['1,049', '']","['274', '']","['0', '']","['0', '']"
7860,r237,"Louisiana -> Public -> Louisiana State U., Baton Rouge",Louisiana,Public,"Louisiana State U., Baton Rouge",3,"['6,507', '']","['837', '']","['0', '']","['0', '']","['392', '']","['0', '']","['4,655', '']","['0', '']","['0', '']","['349', '']","['274', '']","['0', '']","['0', '']"
7860,r238,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",3,"['2,545', '']","['0', '']","['656', '']","['0', '']","['0', '']","['0', '']","['1,890', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r239,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",3,"['1,618', '']","['0', '']","['1,618', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r240,Louisiana -> Public -> Louisiana Tech U.,Louisiana,Public,Louisiana Tech U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r241,Louisiana -> Public -> Northwestern State U. Louisiana,Louisiana,Public,Northwestern State U. Louisiana,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r242,Louisiana -> Public -> Southeastern Louisiana U.,Louisiana,Public,Southeastern Louisiana U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r243,"Louisiana -> Public -> Southern U. and A&M C., Agricultural Research and Extension Center",Louisiana,Public,"Southern U. and A&M C., Agricultural Research and Extension Center",3,"['2,020', '']","['1,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['310', '']","['0', '']","['510', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r244,"Louisiana -> Public -> Southern U. and A&M C., Baton Rouge",Louisiana,Public,"Southern U. and A&M C., Baton Rouge",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r245,"Louisiana -> Public -> U. Louisiana, Lafayette",Louisiana,Public,"U. Louisiana, Lafayette",3,"['3,758', '']","['0', '']","['1,837', '']","['0', '']","['626', '']","['0', '']","['1,295', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r246,"Louisiana -> Public -> U. Louisiana, Monroe",Louisiana,Public,"U. Louisiana, Monroe",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r247,Louisiana -> Public -> U. New Orleans,Louisiana,Public,U. New Orleans,3,"['700', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['700', '']","['0', '']","['0', '']","['0', '']"
7860,r248,Louisiana -> Private,Louisiana,Private,,2,"['27,501', '']","['0', '']","['600', '']","['0', '']","['800', '']","['313', '']","['8,102', '']","['0', '']","['0', '']","['4,742', '']","['0', '']","['0', '']","['12,944', '']"
7860,r249,Louisiana -> Private -> Dillard U.,Louisiana,Private,Dillard U.,3,"['5,400', '']","['0', '']","['600', '']","['0', '']","['800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,000', '']","['0', '']","['0', '']","['0', '']"
7860,r250,Louisiana -> Private -> Tulane U.,Louisiana,Private,Tulane U.,3,"['22,101', '']","['0', '']","['0', '']","['0', '']","['0', '']","['313', '']","['8,102', '']","['0', '']","['0', '']","['742', '']","['0', '']","['0', '']","['12,944', '']"
7860,r251,Louisiana -> Private -> Xavier U. Louisiana,Louisiana,Private,Xavier U. Louisiana,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r252,Maine,Maine,,,1,"['3,271', '']","['0', '']","['371', '']","['0', '']","['2,050', '']","['850', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r253,Maine -> Public,Maine,Public,,2,"['2,900', '']","['0', '']","['0', '']","['0', '']","['2,050', '']","['850', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r254,Maine -> Public -> U. Maine,Maine,Public,U. Maine,3,"['2,900', '']","['0', '']","['0', '']","['0', '']","['2,050', '']","['850', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r255,Maine -> Public -> U. Southern Maine,Maine,Public,U. Southern Maine,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r256,Maine -> Private,Maine,Private,,2,"['371', '']","['0', '']","['371', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r257,Maine -> Private -> Bates C.,Maine,Private,Bates C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r258,Maine -> Private -> Bowdoin C.,Maine,Private,Bowdoin C.,3,"['371', '']","['0', '']","['371', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r259,Maine -> Private -> Colby C.,Maine,Private,Colby C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r260,Maine -> Private -> U. New England,Maine,Private,U. New England,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r261,Maryland,Maryland,,,1,"['110,819', '']","['2,913', '']","['21,976', '']","['10,727', '']","['20,306', '']","['3,920', '']","['33,983', '']","['0', '']","['0', '']","['9,795', '']","['328', '']","['4,284', '']","['2,587', '']"
7860,r262,Maryland -> Public,Maryland,Public,,2,"['71,820', '']","['2,913', '']","['7,956', '']","['1,024', '']","['7,617', '']","['3,920', '']","['33,983', '']","['0', '']","['0', '']","['9,795', '']","['328', '']","['4,284', '']","['0', '']"
7860,r263,Maryland -> Public -> Bowie State U.,Maryland,Public,Bowie State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r264,Maryland -> Public -> Morgan State U.,Maryland,Public,Morgan State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r265,Maryland -> Public -> Salisbury U.,Maryland,Public,Salisbury U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r266,Maryland -> Public -> Towson U.,Maryland,Public,Towson U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r267,Maryland -> Public -> U. Baltimore,Maryland,Public,U. Baltimore,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r268,Maryland -> Public -> U. Maryland<sup>a</sup>,Maryland,Public,U. Maryland<sup>a</sup>,3,"['68,065', '']","['2,913', '']","['7,614', '']","['1,024', '']","['6,983', '']","['1,792', '']","['33,983', '']","['0', '']","['0', '']","['9,472', '']","['0', '']","['4,284', '']","['0', '']"
7860,r269,Maryland -> Public -> U. Maryland Center for Environmental Science,Maryland,Public,U. Maryland Center for Environmental Science,3,"['1,468', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,468', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r270,"Maryland -> Public -> U. Maryland, Baltimore County",Maryland,Public,"U. Maryland, Baltimore County",3,"['2,286', '']","['0', '']","['342', '']","['0', '']","['634', '']","['659', '']","['0', '']","['0', '']","['0', '']","['323', '']","['328', '']","['0', '']","['0', '']"
7860,r271,"Maryland -> Public -> U. Maryland, Eastern Shore",Maryland,Public,"U. Maryland, Eastern Shore",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r272,Maryland -> Private,Maryland,Private,,2,"['38,999', '']","['0', '']","['14,020', '']","['9,703', '']","['12,689', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,587', '']"
7860,r273,Maryland -> Private -> Johns Hopkins U.,Maryland,Private,Johns Hopkins U.,3,"['38,999', '']","['0', '']","['14,020', '']","['9,703', '']","['12,689', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,587', '']"
7860,r274,Massachusetts,Massachusetts,,,1,"['287,716', '']","['5,139', '']","['113,817', '']","['2,391', '']","['61,081', '']","['31,300', '']","['18,403', '']","['394', '']","['863', '']","['39,403', '']","['4,269', '']","['1,559', '']","['9,097', '']"
7860,r275,Massachusetts -> Public,Massachusetts,Public,,2,"['60,420', '']","['849', '']","['32,116', '']","['879', '']","['12,415', '']","['0', '']","['8,746', '']","['394', '']","['863', '']","['3,383', '']","['775', '']","['0', '']","['0', '']"
7860,r276,"Massachusetts -> Public -> U. Massachusetts, Amherst",Massachusetts,Public,"U. Massachusetts, Amherst",3,"['17,800', '']","['849', '']","['2,871', '']","['879', '']","['9,205', '']","['0', '']","['1,061', '']","['394', '']","['863', '']","['903', '']","['775', '']","['0', '']","['0', '']"
7860,r277,"Massachusetts -> Public -> U. Massachusetts, Boston",Massachusetts,Public,"U. Massachusetts, Boston",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r278,"Massachusetts -> Public -> U. Massachusetts, Dartmouth",Massachusetts,Public,"U. Massachusetts, Dartmouth",3,"['500', '']","['0', '']","['0', '']","['0', '']","['500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r279,"Massachusetts -> Public -> U. Massachusetts, Lowell",Massachusetts,Public,"U. Massachusetts, Lowell",3,"['19,520', '']","['0', '']","['13,430', '']","['0', '']","['2,710', '']","['0', '']","['900', '']","['0', '']","['0', '']","['2,480', '']","['0', '']","['0', '']","['0', '']"
7860,r280,"Massachusetts -> Public -> U. Massachusetts, Medical School",Massachusetts,Public,"U. Massachusetts, Medical School",3,"['22,600', '']","['0', '']","['15,815', '']","['0', '']","['0', '']","['0', '']","['6,785', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7860,r281,Massachusetts -> Private,Massachusetts,Private,,2,"['227,296', '']","['4,290', '']","['81,701', '']","['1,512', '']","['48,666', '']","['31,300', '']","['9,657', '']","['0', '']","['0', '']","['36,019', '']","['3,493', '']","['1,559', '']","['9,097', '']"
7860,r282,Massachusetts -> Private -> Amherst C.,Massachusetts,Private,Amherst C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
