table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_other_agency_r_d_expendituresa,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5447,r113,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,112,"['8,169', '']","['67', '']","['689', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,249', '']","['147', '']"
5447,r114,All institutions -> Tulane U.,All institutions,Tulane U.,2,113,"['7,993', '']","['0', '']","['388', '']","['4,719', '']","['0', '']","['211', '']","['683', '']","['1,992', '']","['0', '']","['0', '']","['0', '']"
5447,r115,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,114,"['7,963', '']","['495', '']","['8', '']","['445', '']","['12', '']","['142', '']","['179', '']","['262', '']","['0', '']","['751', '']","['5,669', '']"
5447,r116,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,115,"['7,731', '']","['0', '']","['0', '']","['7,731', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r117,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,116,"['7,472', '']","['0', '']","['304', '']","['6,301', '']","['81', '']","['137', '']","['13', '']","['401', '']","['0', '']","['0', '']","['235', '']"
5447,r118,All institutions -> Portland State U.,All institutions,Portland State U.,2,117,"['7,454', '']","['54', '']","['621', '']","['901', '']","['0', '']","['0', '']","['758', '']","['734', '']","['0', '']","['201', '']","['4,185', '']"
5447,r119,All institutions -> American U.,All institutions,American U.,2,118,"['7,255', '']","['0', '']","['61', '']","['51', '']","['0', '']","['100', '']","['0', '']","['4,471', '']","['483', '']","['0', '']","['2,089', '']"
5447,r120,All institutions -> U. Houston,All institutions,U. Houston,2,119,"['7,152', '']","['689', '']","['727', '']","['23', '']","['329', '']","['0', '']","['3,761', '']","['74', '']","['109', '']","['393', '']","['1,047', '']"
5447,r121,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,120,"['7,142', '']","['69', '']","['5,008', '']","['1,326', '']","['0', '']","['0', '']","['0', '']","['313', '']","['90', '']","['297', '']","['39', '']"
5447,r122,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,121,"['7,117', '']","['0', '']","['5,462', '']","['0', '']","['0', '']","['322', '']","['0', '']","['0', '']","['0', '']","['143', '']","['1,190', '']"
5447,r123,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,122,"['6,762', '']","['0', '']","['0', '']","['4,791', '']","['0', '']","['227', '']","['260', '']","['88', '']","['0', '']","['259', '']","['1,137', '']"
5447,r124,All institutions -> Temple U.,All institutions,Temple U.,2,123,"['6,746', '']","['55', '']","['21', '']","['404', '']","['0', '']","['0', '']","['86', '']","['519', '']","['148', '']","['560', '']","['4,953', '']"
5447,r125,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,124,"['6,737', '']","['0', '']","['3,736', '']","['40', '']","['0', '']","['140', '']","['0', '']","['148', '']","['0', '']","['2,673', '']","['0', '']"
5447,r126,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,125,"['6,692', '']","['0', '']","['549', '']","['2,569', '']","['13', '']","['0', '']","['0', '']","['1,853', '']","['50', '']","['1,272', '']","['386', '']"
5447,r127,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,126,"['6,624', '']","['0', '']","['4,603', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']","['0', '']","['25', '']","['1,939', '']"
5447,r128,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,126,"['6,624', '']","['0', '']","['395', '']","['3,495', '']","['0', '']","['0', '']","['0', '']","['139', '']","['43', '']","['1,496', '']","['1,056', '']"
5447,r129,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,128,"['6,525', '']","['0', '']","['221', '']","['281', '']","['0', '']","['90', '']","['0', '']","['0', '']","['0', '']","['526', '']","['5,407', '']"
5447,r130,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,129,"['6,481', '']","['1,053', '']","['14', '']","['79', '']","['0', '']","['81', '']","['2,145', '']","['607', '']","['108', '']","['971', '']","['1,423', '']"
5447,r131,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,130,"['6,468', '']","['65', '']","['1,110', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,622', '']","['635', '']"
5447,r132,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,131,"['6,343', '']","['535', '']","['175', '']","['407', '']","['0', '']","['1', '']","['0', '']","['206', '']","['1,497', '']","['1,766', '']","['1,756', '']"
5447,r133,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,132,"['6,288', '']","['236', '']","['204', '']","['5', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['5,835', '']","['6', '']"
5447,r134,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,133,"['6,128', '']","['100', '']","['3,633', '']","['35', '']","['2', '']","['15', '']","['739', '']","['364', '']","['0', '']","['54', '']","['1,186', '']"
5447,r135,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,134,"['5,987', '']","['466', '']","['2,340', '']","['414', '']","['0', '']","['685', '']","['0', '']","['1,918', '']","['0', '']","['1', '']","['163', '']"
5447,r136,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,135,"['5,905', '']","['0', '']","['175', '']","['1,942', '']","['198', '']","['0', '']","['0', '']","['101', '']","['0', '']","['3,127', '']","['362', '']"
5447,r137,All institutions -> Emory U.,All institutions,Emory U.,2,136,"['5,886', '']","['0', '']","['1', '']","['5,395', '']","['0', '']","['0', '']","['214', '']","['0', '']","['0', '']","['4', '']","['272', '']"
5447,r138,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,137,"['5,815', '']","['0', '']","['5', '']","['2,410', '']","['0', '']","['121', '']","['15', '']","['117', '']","['0', '']","['2,915', '']","['232', '']"
5447,r139,All institutions -> U. Chicago,All institutions,U. Chicago,2,138,"['5,802', '']","['255', '']","['0', '']","['277', '']","['64', '']","['0', '']","['422', '']","['2,379', '']","['0', '']","['1,620', '']","['785', '']"
5447,r140,All institutions -> Drexel U.,All institutions,Drexel U.,2,139,"['5,757', '']","['385', '']","['0', '']","['2,571', '']","['0', '']","['22', '']","['403', '']","['25', '']","['0', '']","['1,813', '']","['538', '']"
5447,r141,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,140,"['5,643', '']","['121', '']","['249', '']","['974', '']","['3', '']","['1,016', '']","['0', '']","['512', '']","['3', '']","['1,623', '']","['1,142', '']"
5447,r142,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,141,"['5,614', '']","['0', '']","['0', '']","['3,509', '']","['0', '']","['0', '']","['0', '']","['79', '']","['12', '']","['1,746', '']","['268', '']"
5447,r143,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,142,"['5,570', '']","['0', '']","['0', '']","['5,570', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r144,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,143,"['5,442', '']","['98', '']","['4', '']","['1,270', '']","['48', '']","['237', '']","['76', '']","['168', '']","['0', '']","['3,113', '']","['428', '']"
5447,r145,All institutions -> U. Memphis,All institutions,U. Memphis,2,144,"['5,286', '']","['466', '']","['1,687', '']","['133', '']","['0', '']","['91', '']","['29', '']","['516', '']","['0', '']","['1,125', '']","['1,239', '']"
5447,r146,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,145,"['5,144', '']","['201', '']","['3,058', '']","['859', '']","['122', '']","['198', '']","['0', '']","['17', '']","['0', '']","['575', '']","['114', '']"
5447,r147,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,146,"['5,078', '']","['0', '']","['21', '']","['548', '']","['0', '']","['49', '']","['0', '']","['3,802', '']","['14', '']","['644', '']","['0', '']"
5447,r148,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,147,"['5,067', '']","['168', '']","['0', '']","['26', '']","['0', '']","['668', '']","['0', '']","['0', '']","['0', '']","['4,205', '']","['0', '']"
5447,r149,All institutions -> Brown U.,All institutions,Brown U.,2,148,"['4,823', '']","['1,039', '']","['275', '']","['341', '']","['0', '']","['174', '']","['80', '']","['463', '']","['137', '']","['398', '']","['1,916', '']"
5447,r150,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,149,"['4,804', '']","['154', '']","['0', '']","['1,498', '']","['0', '']","['0', '']","['402', '']","['2,750', '']","['0', '']","['0', '']","['0', '']"
5447,r151,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,150,"['4,547', '']","['23', '']","['27', '']","['4,265', '']","['0', '']","['89', '']","['0', '']","['0', '']","['52', '']","['0', '']","['91', '']"
5447,r152,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,151,"['4,540', '']","['0', '']","['711', '']","['280', '']","['0', '']","['0', '']","['0', '']","['5', '']","['19', '']","['3,138', '']","['387', '']"
5447,r153,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,152,"['4,511', '']","['166', '']","['285', '']","['1,286', '']","['0', '']","['0', '']","['79', '']","['393', '']","['0', '']","['1,371', '']","['931', '']"
5447,r154,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,153,"['4,424', '']","['0', '']","['16', '']","['0', '']","['0', '']","['77', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,331', '']"
5447,r155,"All institutions -> U. South Florida, Saint Petersburg",All institutions,"U. South Florida, Saint Petersburg",2,154,"['4,329', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,323', '']"
5447,r156,All institutions -> U. Denver,All institutions,U. Denver,2,155,"['4,220', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['56', '']","['1,340', '']","['0', '']","['242', '']","['2,540', '']"
5447,r157,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,156,"['4,198', '']","['40', '']","['569', '']","['103', '']","['56', '']","['6', '']","['41', '']","['525', '']","['0', '']","['983', '']","['1,875', '']"
5447,r158,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,157,"['4,151', '']","['2,609', '']","['763', '']","['16', '']","['0', '']","['43', '']","['39', '']","['0', '']","['0', '']","['590', '']","['91', '']"
5447,r159,All institutions -> U. Idaho,All institutions,U. Idaho,2,158,"['4,140', '']","['0', '']","['555', '']","['1,961', '']","['0', '']","['0', '']","['103', '']","['193', '']","['0', '']","['1,171', '']","['157', '']"
5447,r160,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,159,"['4,106', '']","['0', '']","['2,142', '']","['0', '']","['0', '']","['1,236', '']","['0', '']","['695', '']","['0', '']","['33', '']","['0', '']"
5447,r161,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,160,"['4,061', '']","['0', '']","['240', '']","['9', '']","['0', '']","['35', '']","['0', '']","['357', '']","['0', '']","['2,739', '']","['681', '']"
5447,r162,All institutions -> U. Utah,All institutions,U. Utah,2,161,"['4,030', '']","['197', '']","['800', '']","['533', '']","['0', '']","['22', '']","['161', '']","['331', '']","['118', '']","['1,608', '']","['260', '']"
5447,r163,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,162,"['4,025', '']","['0', '']","['0', '']","['164', '']","['0', '']","['44', '']","['0', '']","['84', '']","['113', '']","['2,408', '']","['1,212', '']"
5447,r164,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,163,"['3,933', '']","['217', '']","['0', '']","['322', '']","['0', '']","['230', '']","['0', '']","['1,077', '']","['0', '']","['171', '']","['1,916', '']"
5447,r165,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,164,"['3,916', '']","['0', '']","['1,814', '']","['121', '']","['0', '']","['0', '']","['33', '']","['101', '']","['0', '']","['1,847', '']","['0', '']"
5447,r166,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,165,"['3,911', '']","['2,550', '']","['261', '']","['14', '']","['0', '']","['343', '']","['18', '']","['0', '']","['0', '']","['202', '']","['523', '']"
5447,r167,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,166,"['3,890', '']","['0', '']","['234', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,524', '']","['132', '']"
5447,r168,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,167,"['3,880', '']","['52', '']","['1,652', '']","['1,794', '']","['0', '']","['179', '']","['0', '']","['135', '']","['0', '']","['68', '']","['0', '']"
5447,r169,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,168,"['3,800', '']","['107', '']","['502', '']","['287', '']","['0', '']","['1', '']","['0', '']","['206', '']","['0', '']","['2,666', '']","['31', '']"
5447,r170,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,169,"['3,677', '']","['0', '']","['947', '']","['681', '']","['0', '']","['0', '']","['75', '']","['65', '']","['0', '']","['1,191', '']","['718', '']"
5447,r171,All institutions -> Ohio U.,All institutions,Ohio U.,2,170,"['3,649', '']","['65', '']","['35', '']","['194', '']","['0', '']","['74', '']","['817', '']","['0', '']","['0', '']","['2,464', '']","['0', '']"
5447,r172,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,171,"['3,640', '']","['0', '']","['397', '']","['2,147', '']","['0', '']","['0', '']","['0', '']","['260', '']","['0', '']","['162', '']","['674', '']"
5447,r173,All institutions -> Boston C.,All institutions,Boston C.,2,172,"['3,628', '']","['0', '']","['243', '']","['77', '']","['0', '']","['0', '']","['0', '']","['2,776', '']","['0', '']","['0', '']","['532', '']"
5447,r174,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,173,"['3,609', '']","['6', '']","['0', '']","['2,105', '']","['0', '']","['0', '']","['0', '']","['249', '']","['0', '']","['594', '']","['655', '']"
5447,r175,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,174,"['3,536', '']","['0', '']","['329', '']","['370', '']","['0', '']","['0', '']","['451', '']","['306', '']","['0', '']","['59', '']","['2,021', '']"
5447,r176,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,175,"['3,474', '']","['0', '']","['0', '']","['3,474', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r177,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,176,"['3,366', '']","['34', '']","['22', '']","['56', '']","['0', '']","['362', '']","['97', '']","['1,462', '']","['0', '']","['259', '']","['1,074', '']"
5447,r178,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,177,"['3,293', '']","['0', '']","['114', '']","['1,695', '']","['161', '']","['29', '']","['0', '']","['101', '']","['0', '']","['1,176', '']","['17', '']"
5447,r179,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,178,"['3,242', '']","['3', '']","['685', '']","['1,074', '']","['29', '']","['0', '']","['0', '']","['180', '']","['10', '']","['1,146', '']","['115', '']"
5447,r180,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,179,"['3,153', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['57', '']","['752', '']","['0', '']","['0', '']","['2,320', '']"
5447,r181,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,180,"['3,116', '']","['0', '']","['0', '']","['1,826', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,290', '']","['0', '']"
5447,r182,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,181,"['3,034', '']","['0', '']","['308', '']","['42', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['2,646', '']"
5447,r183,All institutions -> Boise State U.,All institutions,Boise State U.,2,182,"['2,994', '']","['0', '']","['257', '']","['542', '']","['0', '']","['0', '']","['0', '']","['1,388', '']","['0', '']","['107', '']","['700', '']"
5447,r184,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,183,"['2,945', '']","['316', '']","['1,255', '']","['209', '']","['0', '']","['360', '']","['46', '']","['203', '']","['0', '']","['176', '']","['380', '']"
5447,r185,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,184,"['2,927', '']","['0', '']","['55', '']","['2,828', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']","['0', '']","['0', '']"
5447,r186,All institutions -> U. Vermont,All institutions,U. Vermont,2,185,"['2,877', '']","['99', '']","['1,124', '']","['496', '']","['0', '']","['0', '']","['8', '']","['35', '']","['0', '']","['810', '']","['305', '']"
5447,r187,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,186,"['2,861', '']","['80', '']","['0', '']","['129', '']","['0', '']","['136', '']","['0', '']","['1,191', '']","['0', '']","['753', '']","['572', '']"
5447,r188,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,187,"['2,836', '']","['0', '']","['12', '']","['2,579', '']","['0', '']","['0', '']","['0', '']","['94', '']","['143', '']","['8', '']","['0', '']"
5447,r189,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,188,"['2,768', '']","['0', '']","['0', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,646', '']"
5447,r190,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,189,"['2,651', '']","['0', '']","['2,077', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['460', '']","['87', '']"
5447,r191,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,190,"['2,538', '']","['0', '']","['2,489', '']","['0', '']","['0', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r192,All institutions -> Rice U.,All institutions,Rice U.,2,191,"['2,518', '']","['34', '']","['115', '']","['20', '']","['0', '']","['0', '']","['103', '']","['887', '']","['67', '']","['1,292', '']","['0', '']"
5447,r193,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,192,"['2,499', '']","['126', '']","['6', '']","['0', '']","['340', '']","['0', '']","['0', '']","['84', '']","['0', '']","['0', '']","['1,943', '']"
5447,r194,All institutions -> U. Louisville,All institutions,U. Louisville,2,193,"['2,446', '']","['0', '']","['0', '']","['455', '']","['0', '']","['6', '']","['0', '']","['494', '']","['0', '']","['436', '']","['1,055', '']"
5447,r195,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,194,"['2,418', '']","['0', '']","['15', '']","['19', '']","['1,132', '']","['0', '']","['0', '']","['1', '']","['0', '']","['1,009', '']","['242', '']"
5447,r196,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,195,"['2,333', '']","['36', '']","['240', '']","['399', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['676', '']","['982', '']"
5447,r197,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,196,"['2,318', '']","['129', '']","['0', '']","['661', '']","['12', '']","['687', '']","['0', '']","['3', '']","['37', '']","['789', '']","['0', '']"
5447,r198,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,197,"['2,305', '']","['0', '']","['0', '']","['2,275', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']"
5447,r199,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,198,"['2,294', '']","['0', '']","['114', '']","['259', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['589', '']","['1,332', '']"
5447,r200,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,199,"['2,282', '']","['130', '']","['0', '']","['102', '']","['93', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,080', '']","['877', '']"
5447,r201,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,200,"['2,276', '']","['1,033', '']","['0', '']","['0', '']","['0', '']","['111', '']","['0', '']","['628', '']","['0', '']","['448', '']","['56', '']"
5447,r202,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,201,"['2,186', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,186', '']"
5447,r203,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,202,"['2,164', '']","['0', '']","['15', '']","['49', '']","['0', '']","['213', '']","['452', '']","['0', '']","['0', '']","['40', '']","['1,395', '']"
5447,r204,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,203,"['2,070', '']","['0', '']","['52', '']","['0', '']","['0', '']","['1,289', '']","['0', '']","['502', '']","['227', '']","['0', '']","['0', '']"
5447,r205,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,204,"['2,067', '']","['118', '']","['896', '']","['0', '']","['0', '']","['33', '']","['0', '']","['664', '']","['230', '']","['0', '']","['126', '']"
5447,r206,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,205,"['2,030', '']","['0', '']","['1,987', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r207,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,206,"['2,000', '']","['229', '']","['0', '']","['17', '']","['0', '']","['827', '']","['0', '']","['432', '']","['0', '']","['163', '']","['332', '']"
5447,r208,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,207,"['1,944', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,944', '']"
5447,r209,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,208,"['1,940', '']","['93', '']","['715', '']","['271', '']","['193', '']","['2', '']","['9', '']","['290', '']","['9', '']","['29', '']","['329', '']"
5447,r210,All institutions -> U. Toledo,All institutions,U. Toledo,2,209,"['1,930', '']","['0', '']","['1,503', '']","['46', '']","['0', '']","['0', '']","['0', '']","['212', '']","['0', '']","['150', '']","['19', '']"
5447,r211,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,210,"['1,891', '']","['79', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['138', '']","['1,621', '']"
5447,r212,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,211,"['1,859', '']","['10', '']","['0', '']","['25', '']","['16', '']","['0', '']","['0', '']","['1', '']","['0', '']","['1,724', '']","['83', '']"
5447,r213,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,212,"['1,832', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,832', '']"
5447,r214,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,213,"['1,766', '']","['0', '']","['3', '']","['1,229', '']","['0', '']","['171', '']","['5', '']","['65', '']","['0', '']","['66', '']","['227', '']"
5447,r215,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,214,"['1,746', '']","['0', '']","['1', '']","['624', '']","['0', '']","['6', '']","['0', '']","['490', '']","['0', '']","['219', '']","['406', '']"
5447,r216,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,215,"['1,715', '']","['0', '']","['759', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['922', '']","['0', '']"
5447,r217,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,216,"['1,706', '']","['100', '']","['370', '']","['308', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']","['138', '']","['755', '']"
5447,r218,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,217,"['1,694', '']","['1,694', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r219,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,218,"['1,688', '']","['29', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']","['699', '']","['892', '']"
5447,r220,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,219,"['1,657', '']","['3', '']","['1,645', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']"
5447,r221,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,220,"['1,652', '']","['0', '']","['2', '']","['1,609', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['41', '']","['0', '']"
5447,r222,All institutions -> Kent State U.,All institutions,Kent State U.,2,221,"['1,623', '']","['0', '']","['202', '']","['59', '']","['0', '']","['0', '']","['118', '']","['237', '']","['370', '']","['0', '']","['637', '']"
5447,r223,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,222,"['1,605', '']","['0', '']","['0', '']","['1,605', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r224,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,223,"['1,603', '']","['0', '']","['0', '']","['1,603', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r225,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,224,"['1,573', '']","['0', '']","['22', '']","['22', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['1,526', '']"
5447,r226,All institutions -> U. North Florida,All institutions,U. North Florida,2,225,"['1,564', '']","['0', '']","['0', '']","['42', '']","['0', '']","['23', '']","['0', '']","['102', '']","['0', '']","['175', '']","['1,222', '']"
5447,r227,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,226,"['1,526', '']","['0', '']","['0', '']","['1,110', '']","['0', '']","['0', '']","['0', '']","['416', '']","['0', '']","['0', '']","['0', '']"
5447,r228,All institutions -> Wright State U.,All institutions,Wright State U.,2,227,"['1,488', '']","['83', '']","['71', '']","['322', '']","['60', '']","['3', '']","['124', '']","['0', '']","['0', '']","['822', '']","['3', '']"
5447,r229,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,228,"['1,461', '']","['0', '']","['0', '']","['0', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['1,406', '']","['0', '']"
5447,r230,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,228,"['1,461', 'i']","['0', 'i']","['717', 'i']","['220', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['41', 'i']","['0', 'i']","['483', 'i']"
