table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nasa_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5444,r116,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,115,"['1,722', '']","['34', '']","['647', '']","['0', '']","['0', '']","['829', '']","['0', '']","['0', '']","['0', '']","['156', '']","['56', '']"
5444,r117,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,116,"['1,662', '']","['0', '']","['118', '']","['0', '']","['0', '']","['342', '']","['0', '']","['0', '']","['0', '']","['1,202', '']","['0', '']"
5444,r118,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,117,"['1,647', '']","['0', '']","['100', '']","['612', '']","['0', '']","['173', '']","['0', '']","['0', '']","['0', '']","['762', '']","['0', '']"
5444,r119,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,118,"['1,600', '']","['0', '']","['455', '']","['314', '']","['0', '']","['653', '']","['0', '']","['0', '']","['0', '']","['178', '']","['0', '']"
5444,r120,All institutions -> Emory U.,All institutions,Emory U.,2,119,"['1,584', '']","['0', '']","['0', '']","['1,307', '']","['0', '']","['277', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r121,All institutions -> Boise State U.,All institutions,Boise State U.,2,120,"['1,570', '']","['32', '']","['370', '']","['46', '']","['0', '']","['315', '']","['0', '']","['13', '']","['0', '']","['794', '']","['0', '']"
5444,r122,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,121,"['1,568', '']","['22', '']","['0', '']","['0', '']","['0', '']","['907', '']","['0', '']","['0', '']","['0', '']","['639', '']","['0', '']"
5444,r123,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,122,"['1,553', '']","['0', '']","['57', '']","['0', '']","['2', '']","['392', '']","['0', '']","['0', '']","['0', '']","['1,102', '']","['0', '']"
5444,r124,All institutions -> Clemson U.,All institutions,Clemson U.,2,123,"['1,547', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,275', '']","['0', '']","['0', '']","['0', '']","['272', '']","['0', '']"
5444,r125,All institutions -> Portland State U.,All institutions,Portland State U.,2,124,"['1,500', '']","['0', '']","['170', '']","['516', '']","['0', '']","['382', '']","['0', '']","['0', '']","['0', '']","['432', '']","['0', '']"
5444,r126,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,125,"['1,478', '']","['88', '']","['1,079', '']","['14', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['253', '']","['4', '']"
5444,r127,All institutions -> Langston U.,All institutions,Langston U.,2,126,"['1,454', '']","['0', '']","['0', '']","['1,452', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r128,All institutions -> C. Charleston,All institutions,C. Charleston,2,127,"['1,423', '']","['0', '']","['366', '']","['10', '']","['0', '']","['420', '']","['0', '']","['0', '']","['544', '']","['67', '']","['16', '']"
5444,r129,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,128,"['1,391', '']","['0', '']","['160', '']","['0', '']","['0', '']","['403', '']","['0', '']","['87', '']","['0', '']","['741', '']","['0', '']"
5444,r130,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,129,"['1,389', '']","['0', '']","['140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,249', '']","['0', '']"
5444,r131,All institutions -> Tufts U.,All institutions,Tufts U.,2,130,"['1,385', '']","['0', '']","['0', '']","['0', '']","['146', '']","['258', '']","['0', '']","['0', '']","['0', '']","['981', '']","['0', '']"
5444,r132,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,131,"['1,375', '']","['0', '']","['1,375', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r133,All institutions -> U. Georgia,All institutions,U. Georgia,2,132,"['1,340', '']","['0', '']","['194', '']","['52', '']","['0', '']","['379', '']","['309', '']","['364', '']","['0', '']","['42', '']","['0', '']"
5444,r134,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,133,"['1,292', '']","['6', '']","['0', '']","['0', '']","['0', '']","['821', '']","['0', '']","['0', '']","['0', '']","['437', '']","['28', '']"
5444,r135,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,134,"['1,289', '']","['0', '']","['0', '']","['0', '']","['19', '']","['1,270', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r136,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,135,"['1,287', '']","['0', '']","['85', '']","['0', '']","['0', '']","['1,197', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']"
5444,r137,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,136,"['1,284', '']","['0', '']","['400', '']","['0', '']","['0', '']","['470', '']","['0', '']","['166', '']","['21', '']","['217', '']","['10', '']"
5444,r138,All institutions -> George Washington U.,All institutions,George Washington U.,2,137,"['1,282', '']","['0', '']","['0', '']","['260', '']","['0', '']","['665', '']","['0', '']","['0', '']","['0', '']","['357', '']","['0', '']"
5444,r139,All institutions -> U. Vermont,All institutions,U. Vermont,2,138,"['1,278', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,278', '']","['0', '']"
5444,r140,All institutions -> Florida International U.,All institutions,Florida International U.,2,139,"['1,212', '']","['0', '']","['247', '']","['427', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['538', '']","['0', '']"
5444,r141,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,140,"['1,108', '']","['0', '']","['0', '']","['1,108', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r142,All institutions -> Washington State U.,All institutions,Washington State U.,2,141,"['1,104', '']","['0', '']","['204', '']","['625', '']","['0', '']","['172', '']","['0', '']","['0', '']","['0', '']","['69', '']","['34', '']"
5444,r143,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,142,"['1,078', '']","['0', '']","['336', '']","['9', '']","['0', '']","['430', '']","['0', '']","['0', '']","['0', '']","['303', '']","['0', '']"
5444,r144,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,143,"['1,066', '']","['0', '']","['173', '']","['0', '']","['0', '']","['211', '']","['0', '']","['0', '']","['346', '']","['336', '']","['0', '']"
5444,r145,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,144,"['1,057', 'i']","['0', 'i']","['0', 'i']","['5', 'i']","['1', 'i']","['895', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['156', 'i']","['0', 'i']"
5444,r146,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,145,"['1,050', '']","['17', '']","['3', '']","['0', '']","['0', '']","['999', '']","['0', '']","['0', '']","['0', '']","['27', '']","['4', '']"
5444,r147,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,145,"['1,050', '']","['0', '']","['171', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['865', '']","['0', '']"
5444,r148,All institutions -> New York U.,All institutions,New York U.,2,147,"['1,033', '']","['277', '']","['0', '']","['0', '']","['151', '']","['300', '']","['0', '']","['113', '']","['0', '']","['192', '']","['0', '']"
5444,r149,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,148,"['1,031', '']","['0', '']","['0', '']","['0', '']","['0', '']","['53', '']","['0', '']","['959', '']","['0', '']","['19', '']","['0', '']"
5444,r150,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,148,"['1,031', '']","['0', '']","['1,014', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r151,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,150,"['1,029', '']","['0', '']","['430', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['567', '']","['0', '']"
5444,r152,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,151,"['1,016', '']","['0', '']","['0', '']","['21', '']","['0', '']","['521', '']","['0', '']","['0', '']","['0', '']","['474', '']","['0', '']"
5444,r153,All institutions -> U. Dayton,All institutions,U. Dayton,2,152,"['991', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['930', '']","['0', '']"
5444,r154,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,153,"['967', '']","['0', '']","['0', '']","['739', '']","['0', '']","['228', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r155,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,154,"['964', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['956', '']","['0', '']"
5444,r156,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,155,"['961', '']","['0', '']","['0', '']","['0', '']","['0', '']","['961', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r157,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,156,"['952', '']","['234', '']","['76', '']","['119', '']","['0', '']","['419', '']","['35', '']","['69', '']","['0', '']","['0', '']","['0', '']"
5444,r158,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,157,"['927', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['927', '']","['0', '']"
5444,r159,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,158,"['919', '']","['0', '']","['0', '']","['34', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['845', '']","['0', '']"
5444,r160,All institutions -> Temple U.,All institutions,Temple U.,2,159,"['905', '']","['0', '']","['5', '']","['77', '']","['0', '']","['355', '']","['0', '']","['215', '']","['0', '']","['205', '']","['48', '']"
5444,r161,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,160,"['902', '']","['0', '']","['0', '']","['0', '']","['0', '']","['858', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']"
5444,r162,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,161,"['890', '']","['0', '']","['0', '']","['0', '']","['0', '']","['799', '']","['0', '']","['0', '']","['0', '']","['91', '']","['0', '']"
5444,r163,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,162,"['829', '']","['0', '']","['687', '']","['0', '']","['94', '']","['1', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']"
5444,r164,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,163,"['826', '']","['55', '']","['0', '']","['0', '']","['0', '']","['265', '']","['0', '']","['0', '']","['0', '']","['506', '']","['0', '']"
5444,r165,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,164,"['824', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['824', '']","['0', '']"
5444,r166,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,165,"['816', '']","['0', '']","['0', '']","['816', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r167,All institutions -> Villanova U.,All institutions,Villanova U.,2,166,"['814', '']","['0', '']","['0', '']","['0', '']","['0', '']","['814', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r168,All institutions -> U. Maine,All institutions,U. Maine,2,167,"['809', '']","['0', '']","['527', '']","['88', '']","['0', '']","['2', '']","['0', '']","['0', '']","['64', '']","['123', '']","['5', '']"
5444,r169,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,168,"['804', '']","['0', '']","['20', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['662', '']","['0', '']"
5444,r170,All institutions -> U. Oregon,All institutions,U. Oregon,2,169,"['803', '']","['0', '']","['723', '']","['5', '']","['0', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r171,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,170,"['790', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['790', '']","['0', '']"
5444,r172,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,171,"['782', '']","['28', '']","['0', '']","['71', '']","['0', '']","['98', '']","['0', '']","['0', '']","['0', '']","['585', '']","['0', '']"
5444,r173,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,172,"['773', '']","['0', '']","['309', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['464', '']","['0', '']"
5444,r174,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,173,"['760', '']","['0', '']","['122', '']","['53', '']","['0', '']","['71', '']","['0', '']","['50', '']","['0', '']","['464', '']","['0', '']"
5444,r175,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,174,"['754', '']","['0', '']","['541', '']","['213', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r176,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,175,"['752', '']","['0', '']","['443', '']","['277', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']"
5444,r177,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,176,"['722', '']","['0', '']","['0', '']","['0', '']","['0', '']","['129', '']","['0', '']","['0', '']","['0', '']","['201', '']","['392', '']"
5444,r178,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,177,"['692', '']","['0', '']","['392', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['300', '']","['0', '']"
5444,r179,All institutions -> U. Akron,All institutions,U. Akron,2,178,"['687', '']","['0', '']","['0', '']","['0', '']","['0', '']","['185', '']","['0', '']","['0', '']","['0', '']","['502', '']","['0', '']"
5444,r180,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,179,"['674', '']","['307', '']","['0', '']","['0', '']","['0', '']","['367', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r181,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,180,"['645', '']","['0', '']","['0', '']","['308', '']","['5', '']","['150', '']","['0', '']","['0', '']","['0', '']","['182', '']","['0', '']"
5444,r182,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,181,"['633', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['633', '']","['0', '']"
5444,r183,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,182,"['623', '']","['0', '']","['0', '']","['418', '']","['0', '']","['205', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r184,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,183,"['611', '']","['0', '']","['115', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['496', '']","['0', '']"
5444,r185,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,184,"['609', '']","['0', '']","['46', '']","['73', '']","['0', '']","['163', '']","['0', '']","['0', '']","['0', '']","['327', '']","['0', '']"
5444,r186,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,185,"['608', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['601', '']","['0', '']"
5444,r187,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,185,"['608', '']","['0', '']","['403', '']","['0', '']","['0', '']","['205', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r188,All institutions -> U. Hartford,All institutions,U. Hartford,2,187,"['585', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['585', '']","['0', '']"
5444,r189,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,187,"['585', '']","['2', '']","['36', '']","['291', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['240', '']","['8', '']"
5444,r190,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,189,"['582', '']","['0', '']","['17', '']","['203', '']","['109', '']","['71', '']","['0', '']","['15', '']","['0', '']","['167', '']","['0', '']"
5444,r191,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,190,"['566', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['566', '']","['0', '']"
5444,r192,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,191,"['562', '']","['0', '']","['0', '']","['562', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r193,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,192,"['555', '']","['0', '']","['0', '']","['253', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['302', '']","['0', '']"
5444,r194,All institutions -> U. Denver,All institutions,U. Denver,2,193,"['553', '']","['0', '']","['0', '']","['302', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['183', '']","['0', '']"
5444,r195,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,194,"['545', '']","['0', '']","['0', '']","['199', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['258', '']","['20', '']"
5444,r196,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,195,"['539', '']","['0', '']","['360', '']","['102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['77', '']","['0', '']"
5444,r197,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,196,"['535', '']","['0', '']","['0', '']","['62', '']","['0', '']","['270', '']","['0', '']","['0', '']","['0', '']","['203', '']","['0', '']"
5444,r198,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,197,"['528', '']","['0', '']","['43', '']","['0', '']","['0', '']","['106', '']","['0', '']","['0', '']","['33', '']","['346', '']","['0', '']"
5444,r199,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,198,"['520', '']","['0', '']","['0', '']","['239', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['232', '']","['0', '']"
5444,r200,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,199,"['515', '']","['0', '']","['1', '']","['322', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['154', '']","['0', '']"
5444,r201,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,200,"['507', '']","['0', '']","['0', '']","['507', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r202,All institutions -> U. Colorado Denver and Anschutz Medical Campus,All institutions,U. Colorado Denver and Anschutz Medical Campus,2,201,"['506', '']","['0', '']","['0', '']","['260', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['118', '']","['128', '']"
5444,r203,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,202,"['490', '']","['0', '']","['0', '']","['154', '']","['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['210', '']","['0', '']"
5444,r204,All institutions -> Drexel U.,All institutions,Drexel U.,2,203,"['480', '']","['0', '']","['0', '']","['0', '']","['0', '']","['183', '']","['0', '']","['0', '']","['0', '']","['297', '']","['0', '']"
5444,r205,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,204,"['476', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['476', '']","['0', '']"
5444,r206,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,205,"['464', '']","['0', '']","['33', '']","['0', '']","['0', '']","['247', '']","['0', '']","['5', '']","['0', '']","['167', '']","['12', '']"
5444,r207,All institutions -> U. Louisville,All institutions,U. Louisville,2,206,"['463', '']","['0', '']","['4', '']","['10', '']","['0', '']","['127', '']","['0', '']","['107', '']","['0', '']","['215', '']","['0', '']"
5444,r208,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,207,"['458', '']","['0', '']","['458', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r209,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,208,"['439', 'i']","['0', 'i']","['387', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['52', 'i']"
5444,r210,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,209,"['438', '']","['0', '']","['0', '']","['438', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r211,All institutions -> Ohio U.,All institutions,Ohio U.,2,210,"['437', '']","['0', '']","['0', '']","['89', '']","['0', '']","['89', '']","['0', '']","['0', '']","['0', '']","['259', '']","['0', '']"
5444,r212,All institutions -> William & Mary,All institutions,William & Mary,2,211,"['436', '']","['0', '']","['349', '']","['9', '']","['8', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']"
5444,r213,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,212,"['409', '']","['0', '']","['390', '']","['5', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r214,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,213,"['399', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['384', '']","['0', '']"
5444,r215,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,214,"['389', '']","['0', '']","['389', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r216,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,215,"['388', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['367', '']","['0', '']"
5444,r217,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,216,"['383', '']","['100', '']","['109', '']","['50', '']","['0', '']","['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r218,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,217,"['353', '']","['67', '']","['0', '']","['51', '']","['0', '']","['66', '']","['0', '']","['7', '']","['0', '']","['162', '']","['0', '']"
5444,r219,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,218,"['340', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['340', '']","['0', '']"
5444,r220,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,219,"['339', '']","['0', '']","['0', '']","['339', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r221,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,220,"['317', '']","['0', '']","['0', '']","['317', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r222,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,221,"['315', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['315', '']","['0', '']"
5444,r223,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,222,"['306', '']","['0', '']","['0', '']","['306', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r224,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,223,"['304', '']","['0', '']","['0', '']","['304', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r225,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,224,"['286', '']","['0', '']","['0', '']","['0', '']","['0', '']","['162', '']","['0', '']","['0', '']","['0', '']","['124', '']","['0', '']"
5444,r226,All institutions -> Boston C.,All institutions,Boston C.,2,225,"['285', '']","['0', '']","['272', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r227,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,226,"['269', '']","['0', '']","['74', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['188', '']","['0', '']"
5444,r228,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,227,"['267', '']","['12', '']","['0', '']","['0', '']","['0', '']","['158', '']","['0', '']","['0', '']","['0', '']","['97', '']","['0', '']"
5444,r229,All institutions -> Wright State U.,All institutions,Wright State U.,2,228,"['264', '']","['0', '']","['0', '']","['3', '']","['0', '']","['232', '']","['0', '']","['0', '']","['0', '']","['29', '']","['0', '']"
5444,r230,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,229,"['262', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['236', '']","['0', '']","['0', '']","['0', '']","['8', '']"
5444,r231,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,230,"['251', '']","['100', '']","['151', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r232,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,231,"['245', '']","['0', '']","['0', '']","['34', '']","['0', '']","['211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r233,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,232,"['240', '']","['0', '']","['236', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
5444,r234,All institutions -> U. Guam,All institutions,U. Guam,2,232,"['240', '']","['0', '']","['239', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
5444,r235,All institutions -> Haverford C.,All institutions,Haverford C.,2,234,"['234', '']","['0', '']","['0', '']","['0', '']","['0', '']","['234', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r236,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,235,"['231', '']","['0', '']","['0', '']","['0', '']","['0', '']","['231', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r237,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,236,"['227', '']","['0', '']","['103', '']","['0', '']","['0', '']","['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r238,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,237,"['223', '']","['5', '']","['0', '']","['86', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['98', '']","['0', '']"
