table_id,row_id,time_period,gdp_level_1,gdp_level_2,gdp_level_3,gdp_hierarchy_depth,value
3628,r394,1983,Total R&D,Current $billions,,2,89.9
3628,r395,1983,Total R&D,Constant 2012 $billions,,2,176.2
3628,r396,1983,R&D/GDP (%),Total,,2,2.48
3628,r397,1983,R&D/GDP (%),"R&D, by performer",Business,3,1.75
3628,r398,1983,R&D/GDP (%),"R&D, by performer",Federalb,3,0.44
3628,r399,1983,R&D/GDP (%),"R&D, by performer",Higher education,3,0.23
3628,r400,1983,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
3628,r401,1983,R&D/GDP (%),"R&D, by source of funding",Business,3,1.25
3628,r402,1983,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.14
3628,r403,1983,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.09
3628,r404,1984,GDP,Current $billions,,2,4037.6
3628,r405,1984,GDP,Constant 2012 $billions,,2,7632.8
3628,r406,1984,GDP,Deflatora (2012 = 1.00000),,2,0.52898
3628,r407,1984,Total R&D,Current $billions,,2,102.2
3628,r408,1984,Total R&D,Constant 2012 $billions,,2,193.3
3628,r409,1984,R&D/GDP (%),Total,,2,2.53
3628,r410,1984,R&D/GDP (%),"R&D, by performer",Business,3,1.81
3628,r411,1984,R&D/GDP (%),"R&D, by performer",Federalb,3,0.43
3628,r412,1984,R&D/GDP (%),"R&D, by performer",Higher education,3,0.23
3628,r413,1984,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
3628,r414,1984,R&D/GDP (%),"R&D, by source of funding",Business,3,1.29
3628,r415,1984,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.15
3628,r416,1984,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.09
3628,r417,1985,GDP,Current $billions,,2,4339.0
3628,r418,1985,GDP,Constant 2012 $billions,,2,7951.1
3628,r419,1985,GDP,Deflatora (2012 = 1.00000),,2,0.54571
3628,r420,1985,Total R&D,Current $billions,,2,114.7
3628,r421,1985,Total R&D,Constant 2012 $billions,,2,210.1
3628,r422,1985,R&D/GDP (%),Total,,2,2.64
3628,r423,1985,R&D/GDP (%),"R&D, by performer",Business,3,1.9
3628,r424,1985,R&D/GDP (%),"R&D, by performer",Federalb,3,0.44
3628,r425,1985,R&D/GDP (%),"R&D, by performer",Higher education,3,0.24
3628,r426,1985,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
3628,r427,1985,R&D/GDP (%),"R&D, by source of funding",Business,3,1.34
3628,r428,1985,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.21
3628,r429,1985,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.09
3628,r430,1986,GDP,Current $billions,,2,4579.6
3628,r431,1986,GDP,Constant 2012 $billions,,2,8226.4
3628,r432,1986,GDP,Deflatora (2012 = 1.00000),,2,0.5567
3628,r433,1986,Total R&D,Current $billions,,2,120.2
3628,r434,1986,Total R&D,Constant 2012 $billions,,2,216.0
3628,r435,1986,R&D/GDP (%),Total,,2,2.63
3628,r436,1986,R&D/GDP (%),"R&D, by performer",Business,3,1.88
3628,r437,1986,R&D/GDP (%),"R&D, by performer",Federalb,3,0.43
3628,r438,1986,R&D/GDP (%),"R&D, by performer",Higher education,3,0.25
3628,r439,1986,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
3628,r440,1986,R&D/GDP (%),"R&D, by source of funding",Business,3,1.33
3628,r441,1986,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.19
3628,r442,1986,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.1
3628,r443,1987,GDP,Current $billions,,2,4855.2
3628,r444,1987,GDP,Constant 2012 $billions,,2,8511.0
3628,r445,1987,GDP,Deflatora (2012 = 1.00000),,2,0.57046
3628,r446,1987,Total R&D,Current $billions,,2,126.4
3628,r447,1987,Total R&D,Constant 2012 $billions,,2,221.5
3628,r448,1987,R&D/GDP (%),Total,,2,2.6
3628,r449,1987,R&D/GDP (%),"R&D, by performer",Business,3,1.86
3628,r450,1987,R&D/GDP (%),"R&D, by performer",Federalb,3,0.42
3628,r451,1987,R&D/GDP (%),"R&D, by performer",Higher education,3,0.26
3628,r452,1987,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
3628,r453,1987,R&D/GDP (%),"R&D, by source of funding",Business,3,1.29
3628,r454,1987,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.21
3628,r455,1987,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.11
3628,r456,1988,GDP,Current $billions,,2,5236.4
3628,r457,1988,GDP,Constant 2012 $billions,,2,8866.5
3628,r458,1988,GDP,Deflatora (2012 = 1.00000),,2,0.59058
3628,r459,1988,Total R&D,Current $billions,,2,133.9
3628,r460,1988,Total R&D,Constant 2012 $billions,,2,226.7
3628,r461,1988,R&D/GDP (%),Total,,2,2.56
3628,r462,1988,R&D/GDP (%),"R&D, by performer",Business,3,1.81
3628,r463,1988,R&D/GDP (%),"R&D, by performer",Federalb,3,0.41
3628,r464,1988,R&D/GDP (%),"R&D, by performer",Higher education,3,0.27
3628,r465,1988,R&D/GDP (%),"R&D, by performer",Otherc,3,0.06
3628,r466,1988,R&D/GDP (%),"R&D, by source of funding",Business,3,1.3
3628,r467,1988,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.15
3628,r468,1988,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.11
3628,r469,1989,GDP,Current $billions,,2,5641.6
3628,r470,1989,GDP,Constant 2012 $billions,,2,9192.1
3628,r471,1989,GDP,Deflatora (2012 = 1.00000),,2,0.61374
3628,r472,1989,Total R&D,Current $billions,,2,141.9
3628,r473,1989,Total R&D,Constant 2012 $billions,,2,231.2
3628,r474,1989,R&D/GDP (%),Total,,2,2.52
3628,r475,1989,R&D/GDP (%),"R&D, by performer",Business,3,1.77
3628,r476,1989,R&D/GDP (%),"R&D, by performer",Federalb,3,0.4
3628,r477,1989,R&D/GDP (%),"R&D, by performer",Higher education,3,0.28
3628,r478,1989,R&D/GDP (%),"R&D, by performer",Otherc,3,0.07
3628,r479,1989,R&D/GDP (%),"R&D, by source of funding",Business,3,1.33
3628,r480,1989,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.07
3628,r481,1989,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.11
3628,r482,1990,GDP,Current $billions,,2,5963.1
3628,r483,1990,GDP,Constant 2012 $billions,,2,9365.5
3628,r484,1990,GDP,Deflatora (2012 = 1.00000),,2,0.63671
3628,r485,1990,Total R&D,Current $billions,,2,152.0
3628,r486,1990,Total R&D,Constant 2012 $billions,,2,238.7
3628,r487,1990,R&D/GDP (%),Total,,2,2.55
3628,r488,1990,R&D/GDP (%),"R&D, by performer",Business,3,1.8
3628,r489,1990,R&D/GDP (%),"R&D, by performer",Federalb,3,0.39
3628,r490,1990,R&D/GDP (%),"R&D, by performer",Higher education,3,0.28
3628,r491,1990,R&D/GDP (%),"R&D, by performer",Otherc,3,0.07
3628,r492,1990,R&D/GDP (%),"R&D, by source of funding",Business,3,1.4
3628,r493,1990,R&D/GDP (%),"R&D, by source of funding",Federal,3,1.03
3628,r494,1990,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.12
3628,r495,1991,GDP,Current $billions,,2,6158.1
3628,r496,1991,GDP,Constant 2012 $billions,,2,9355.4
3628,r497,1991,GDP,Deflatora (2012 = 1.00000),,2,0.65824
3628,r498,1991,Total R&D,Current $billions,,2,160.9
3628,r499,1991,Total R&D,Constant 2012 $billions,,2,244.4
3628,r500,1991,R&D/GDP (%),Total,,2,2.61
3628,r501,1991,R&D/GDP (%),"R&D, by performer",Business,3,1.86
3628,r502,1991,R&D/GDP (%),"R&D, by performer",Federalb,3,0.38
3628,r503,1991,R&D/GDP (%),"R&D, by performer",Higher education,3,0.3
3628,r504,1991,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
3628,r505,1991,R&D/GDP (%),"R&D, by source of funding",Business,3,1.5
3628,r506,1991,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.99
3628,r507,1991,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
3628,r508,1992,GDP,Current $billions,,2,6520.3
3628,r509,1992,GDP,Constant 2012 $billions,,2,9684.9
3628,r510,1992,GDP,Deflatora (2012 = 1.00000),,2,0.67324
3628,r511,1992,Total R&D,Current $billions,,2,165.4
3628,r512,1992,Total R&D,Constant 2012 $billions,,2,245.6
3628,r513,1992,R&D/GDP (%),Total,,2,2.54
3628,r514,1992,R&D/GDP (%),"R&D, by performer",Business,3,1.79
3628,r515,1992,R&D/GDP (%),"R&D, by performer",Federalb,3,0.37
3628,r516,1992,R&D/GDP (%),"R&D, by performer",Higher education,3,0.3
3628,r517,1992,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
3628,r518,1992,R&D/GDP (%),"R&D, by source of funding",Business,3,1.48
3628,r519,1992,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.93
3628,r520,1992,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
3628,r521,1993,GDP,Current $billions,,2,6858.6
3628,r522,1993,GDP,Constant 2012 $billions,,2,9951.5
3628,r523,1993,GDP,Deflatora (2012 = 1.00000),,2,0.6892
3628,r524,1993,Total R&D,Current $billions,,2,165.7
3628,r525,1993,Total R&D,Constant 2012 $billions,,2,240.5
3628,r526,1993,R&D/GDP (%),Total,,2,2.42
3628,r527,1993,R&D/GDP (%),"R&D, by performer",Business,3,1.68
3628,r528,1993,R&D/GDP (%),"R&D, by performer",Federalb,3,0.36
3628,r529,1993,R&D/GDP (%),"R&D, by performer",Higher education,3,0.3
3628,r530,1993,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
3628,r531,1993,R&D/GDP (%),"R&D, by source of funding",Business,3,1.41
3628,r532,1993,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.88
3628,r533,1993,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
3628,r534,1994,GDP,Current $billions,,2,7287.2
3628,r535,1994,GDP,Constant 2012 $billions,,2,10352.4
3628,r536,1994,GDP,Deflatora (2012 = 1.00000),,2,0.70391
3628,r537,1994,Total R&D,Current $billions,,2,169.2
3628,r538,1994,Total R&D,Constant 2012 $billions,,2,240.4
3628,r539,1994,R&D/GDP (%),Total,,2,2.32
3628,r540,1994,R&D/GDP (%),"R&D, by performer",Business,3,1.61
3628,r541,1994,R&D/GDP (%),"R&D, by performer",Federalb,3,0.34
3628,r542,1994,R&D/GDP (%),"R&D, by performer",Higher education,3,0.3
3628,r543,1994,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
3628,r544,1994,R&D/GDP (%),"R&D, by source of funding",Business,3,1.36
3628,r545,1994,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.83
3628,r546,1994,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
3628,r547,1995,GDP,Current $billions,,2,7639.7
3628,r548,1995,GDP,Constant 2012 $billions,,2,10630.3
3628,r549,1995,GDP,Deflatora (2012 = 1.00000),,2,0.71867
3628,r550,1995,Total R&D,Current $billions,,2,183.6
3628,r551,1995,Total R&D,Constant 2012 $billions,,2,255.5
3628,r552,1995,R&D/GDP (%),Total,,2,2.4
3628,r553,1995,R&D/GDP (%),"R&D, by performer",Business,3,1.7
3628,r554,1995,R&D/GDP (%),"R&D, by performer",Federalb,3,0.33
3628,r555,1995,R&D/GDP (%),"R&D, by performer",Higher education,3,0.3
3628,r556,1995,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
3628,r557,1995,R&D/GDP (%),"R&D, by source of funding",Business,3,1.45
3628,r558,1995,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.82
3628,r559,1995,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
3628,r560,1996,GDP,Current $billions,,2,8073.1
3628,r561,1996,GDP,Constant 2012 $billions,,2,11031.4
3628,r562,1996,GDP,Deflatora (2012 = 1.00000),,2,0.73183
3628,r563,1996,Total R&D,Current $billions,,2,197.3
3628,r564,1996,Total R&D,Constant 2012 $billions,,2,269.7
3628,r565,1996,R&D/GDP (%),Total,,2,2.44
3628,r566,1996,R&D/GDP (%),"R&D, by performer",Business,3,1.76
3628,r567,1996,R&D/GDP (%),"R&D, by performer",Federalb,3,0.31
3628,r568,1996,R&D/GDP (%),"R&D, by performer",Higher education,3,0.29
3628,r569,1996,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
3628,r570,1996,R&D/GDP (%),"R&D, by source of funding",Business,3,1.53
3628,r571,1996,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.79
3628,r572,1996,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
3628,r573,1997,GDP,Current $billions,,2,8577.6
3628,r574,1997,GDP,Constant 2012 $billions,,2,11521.9
3628,r575,1997,GDP,Deflatora (2012 = 1.00000),,2,0.74446
3628,r576,1997,Total R&D,Current $billions,,2,211.9
3628,r577,1997,Total R&D,Constant 2012 $billions,,2,284.6
3628,r578,1997,R&D/GDP (%),Total,,2,2.47
3628,r579,1997,R&D/GDP (%),"R&D, by performer",Business,3,1.81
3628,r580,1997,R&D/GDP (%),"R&D, by performer",Federalb,3,0.29
3628,r581,1997,R&D/GDP (%),"R&D, by performer",Higher education,3,0.29
3628,r582,1997,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
3628,r583,1997,R&D/GDP (%),"R&D, by source of funding",Business,3,1.59
3628,r584,1997,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.75
3628,r585,1997,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
3628,r586,1998,GDP,Current $billions,,2,9062.8
3628,r587,1998,GDP,Constant 2012 $billions,,2,12038.3
3628,r588,1998,GDP,Deflatora (2012 = 1.00000),,2,0.75283
3628,r589,1998,Total R&D,Current $billions,,2,225.8
3628,r590,1998,Total R&D,Constant 2012 $billions,,2,299.9
3628,r591,1998,R&D/GDP (%),Total,,2,2.49
3628,r592,1998,R&D/GDP (%),"R&D, by performer",Business,3,1.84
3628,r593,1998,R&D/GDP (%),"R&D, by performer",Federalb,3,0.29
3628,r594,1998,R&D/GDP (%),"R&D, by performer",Higher education,3,0.28
3628,r595,1998,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
3628,r596,1998,R&D/GDP (%),"R&D, by source of funding",Business,3,1.63
3628,r597,1998,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.73
3628,r598,1998,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.13
3628,r599,1999,GDP,Current $billions,,2,9630.7
3628,r600,1999,GDP,Constant 2012 $billions,,2,12610.5
3628,r601,1999,GDP,Deflatora (2012 = 1.00000),,2,0.7637
3628,r602,1999,Total R&D,Current $billions,,2,244.5
3628,r603,1999,Total R&D,Constant 2012 $billions,,2,320.1
3628,r604,1999,R&D/GDP (%),Total,,2,2.54
3628,r605,1999,R&D/GDP (%),"R&D, by performer",Business,3,1.89
3628,r606,1999,R&D/GDP (%),"R&D, by performer",Federalb,3,0.28
3628,r607,1999,R&D/GDP (%),"R&D, by performer",Higher education,3,0.29
3628,r608,1999,R&D/GDP (%),"R&D, by performer",Otherc,3,0.08
3628,r609,1999,R&D/GDP (%),"R&D, by source of funding",Business,3,1.71
3628,r610,1999,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.69
3628,r611,1999,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.14
3628,r612,2000,GDP,Current $billions,,2,10252.3
3628,r613,2000,GDP,Constant 2012 $billions,,2,13131.0
3628,r614,2000,GDP,Deflatora (2012 = 1.00000),,2,0.78077
3628,r615,2000,Total R&D,Current $billions,,2,267.9
3628,r616,2000,Total R&D,Constant 2012 $billions,,2,343.2
3628,r617,2000,R&D/GDP (%),Total,,2,2.61
3628,r618,2000,R&D/GDP (%),"R&D, by performer",Business,3,1.95
3628,r619,2000,R&D/GDP (%),"R&D, by performer",Federalb,3,0.28
3628,r620,2000,R&D/GDP (%),"R&D, by performer",Higher education,3,0.29
3628,r621,2000,R&D/GDP (%),"R&D, by performer",Otherc,3,0.09
3628,r622,2000,R&D/GDP (%),"R&D, by source of funding",Business,3,1.81
3628,r623,2000,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.66
3628,r624,2000,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.14
3628,r625,2001,GDP,Current $billions,,2,10581.8
3628,r626,2001,GDP,Constant 2012 $billions,,2,13262.1
3628,r627,2001,GDP,Deflatora (2012 = 1.00000),,2,0.7979
3628,r628,2001,Total R&D,Current $billions,,2,278.5
3628,r629,2001,Total R&D,Constant 2012 $billions,,2,349.1
3628,r630,2001,R&D/GDP (%),Total,,2,2.63
3628,r631,2001,R&D/GDP (%),"R&D, by performer",Business,3,1.91
3628,r632,2001,R&D/GDP (%),"R&D, by performer",Federalb,3,0.31
3628,r633,2001,R&D/GDP (%),"R&D, by performer",Higher education,3,0.31
3628,r634,2001,R&D/GDP (%),"R&D, by performer",Otherc,3,0.1
3628,r635,2001,R&D/GDP (%),"R&D, by source of funding",Business,3,1.78
3628,r636,2001,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.7
3628,r637,2001,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.15
3628,r638,2002,GDP,Current $billions,,2,10936.4
3628,r639,2002,GDP,Constant 2012 $billions,,2,13493.1
3628,r640,2002,GDP,Deflatora (2012 = 1.00000),,2,0.81052
3628,r641,2002,Total R&D,Current $billions,,2,277.9
3628,r642,2002,Total R&D,Constant 2012 $billions,,2,342.9
3628,r643,2002,R&D/GDP (%),Total,,2,2.54
3628,r644,2002,R&D/GDP (%),"R&D, by performer",Business,3,1.77
3628,r645,2002,R&D/GDP (%),"R&D, by performer",Federalb,3,0.32
3628,r646,2002,R&D/GDP (%),"R&D, by performer",Higher education,3,0.34
3628,r647,2002,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
3628,r648,2002,R&D/GDP (%),"R&D, by source of funding",Business,3,1.65
3628,r649,2002,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.72
3628,r650,2002,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.17
3628,r651,2003,GDP,Current $billions,,2,11458.2
3628,r652,2003,GDP,Constant 2012 $billions,,2,13879.1
3628,r653,2003,GDP,Deflatora (2012 = 1.00000),,2,0.82557
3628,r654,2003,Total R&D,Current $billions,,2,291.4
3628,r655,2003,Total R&D,Constant 2012 $billions,,2,352.9
3628,r656,2003,R&D/GDP (%),Total,,2,2.54
3628,r657,2003,R&D/GDP (%),"R&D, by performer",Business,3,1.75
3628,r658,2003,R&D/GDP (%),"R&D, by performer",Federalb,3,0.32
3628,r659,2003,R&D/GDP (%),"R&D, by performer",Higher education,3,0.35
3628,r660,2003,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
3628,r661,2003,R&D/GDP (%),"R&D, by source of funding",Business,3,1.62
3628,r662,2003,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.74
3628,r663,2003,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.18
3628,r664,2004,GDP,Current $billions,,2,12213.7
3628,r665,2004,GDP,Constant 2012 $billions,,2,14406.4
3628,r666,2004,GDP,Deflatora (2012 = 1.00000),,2,0.8478
3628,r667,2004,Total R&D,Current $billions,,2,302.7
3628,r668,2004,Total R&D,Constant 2012 $billions,,2,357.1
3628,r669,2004,R&D/GDP (%),Total,,2,2.48
3628,r670,2004,R&D/GDP (%),"R&D, by performer",Business,3,1.71
3628,r671,2004,R&D/GDP (%),"R&D, by performer",Federalb,3,0.31
3628,r672,2004,R&D/GDP (%),"R&D, by performer",Higher education,3,0.35
3628,r673,2004,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
3628,r674,2004,R&D/GDP (%),"R&D, by source of funding",Business,3,1.57
3628,r675,2004,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.74
3628,r676,2004,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.17
3628,r677,2005,GDP,Current $billions,,2,13036.6
3628,r678,2005,GDP,Constant 2012 $billions,,2,14912.5
3628,r679,2005,GDP,Deflatora (2012 = 1.00000),,2,0.87421
3628,r680,2005,Total R&D,Current $billions,,2,325.3
3628,r681,2005,Total R&D,Constant 2012 $billions,,2,372.1
3628,r682,2005,R&D/GDP (%),Total,,2,2.5
3628,r683,2005,R&D/GDP (%),"R&D, by performer",Business,3,1.73
3628,r684,2005,R&D/GDP (%),"R&D, by performer",Federalb,3,0.3
3628,r685,2005,R&D/GDP (%),"R&D, by performer",Higher education,3,0.35
3628,r686,2005,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
3628,r687,2005,R&D/GDP (%),"R&D, by source of funding",Business,3,1.59
3628,r688,2005,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.73
3628,r689,2005,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.17
3628,r690,2006,GDP,Current $billions,,2,13814.6
3628,r691,2006,GDP,Constant 2012 $billions,,2,15338.3
3628,r692,2006,GDP,Deflatora (2012 = 1.00000),,2,0.90066
3628,r693,2006,Total R&D,Current $billions,,2,350.9
3628,r694,2006,Total R&D,Constant 2012 $billions,,2,389.6
3628,r695,2006,R&D/GDP (%),Total,,2,2.54
3628,r696,2006,R&D/GDP (%),"R&D, by performer",Business,3,1.79
3628,r697,2006,R&D/GDP (%),"R&D, by performer",Federalb,3,0.3
3628,r698,2006,R&D/GDP (%),"R&D, by performer",Higher education,3,0.34
3628,r699,2006,R&D/GDP (%),"R&D, by performer",Otherc,3,0.1
3628,r700,2006,R&D/GDP (%),"R&D, by source of funding",Business,3,1.64
3628,r701,2006,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.72
3628,r702,2006,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.17
3628,r703,2007,GDP,Current $billions,,2,14451.9
3628,r704,2007,GDP,Constant 2012 $billions,,2,15626.0
3628,r705,2007,GDP,Deflatora (2012 = 1.00000),,2,0.92486
3628,r706,2007,Total R&D,Current $billions,,2,377.9
3628,r707,2007,Total R&D,Constant 2012 $billions,,2,408.6
3628,r708,2007,R&D/GDP (%),Total,,2,2.61
3628,r709,2007,R&D/GDP (%),"R&D, by performer",Business,3,1.86
3628,r710,2007,R&D/GDP (%),"R&D, by performer",Federalb,3,0.31
3628,r711,2007,R&D/GDP (%),"R&D, by performer",Higher education,3,0.34
3628,r712,2007,R&D/GDP (%),"R&D, by performer",Otherc,3,0.1
3628,r713,2007,R&D/GDP (%),"R&D, by source of funding",Business,3,1.71
3628,r714,2007,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.73
3628,r715,2007,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.18
3628,r716,2008,GDP,Current $billions,,2,14712.8
3628,r717,2008,GDP,Constant 2012 $billions,,2,15604.7
3628,r718,2008,GDP,Deflatora (2012 = 1.00000),,2,0.94284
3628,r719,2008,Total R&D,Current $billions,,2,404.8
3628,r720,2008,Total R&D,Constant 2012 $billions,,2,429.3
3628,r721,2008,R&D/GDP (%),Total,,2,2.75
3628,r722,2008,R&D/GDP (%),"R&D, by performer",Business,3,1.98
3628,r723,2008,R&D/GDP (%),"R&D, by performer",Federalb,3,0.31
3628,r724,2008,R&D/GDP (%),"R&D, by performer",Higher education,3,0.35
3628,r725,2008,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
3628,r726,2008,R&D/GDP (%),"R&D, by source of funding",Business,3,1.75
3628,r727,2008,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.8
3628,r728,2008,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.2
3628,r729,2009,GDP,Current $billions,,2,14448.9
3628,r730,2009,GDP,Constant 2012 $billions,,2,15208.8
3628,r731,2009,GDP,Deflatora (2012 = 1.00000),,2,0.95004
3628,r732,2009,Total R&D,Current $billions,,2,402.9
3628,r733,2009,Total R&D,Constant 2012 $billions,,2,424.1
3628,r734,2009,R&D/GDP (%),Total,,2,2.79
3628,r735,2009,R&D/GDP (%),"R&D, by performer",Business,3,1.95
3628,r736,2009,R&D/GDP (%),"R&D, by performer",Federalb,3,0.33
3628,r737,2009,R&D/GDP (%),"R&D, by performer",Higher education,3,0.38
3628,r738,2009,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
3628,r739,2009,R&D/GDP (%),"R&D, by source of funding",Business,3,1.71
3628,r740,2009,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.87
3628,r741,2009,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.21
3628,r742,2010,GDP,Current $billions,,2,14992.1
3628,r743,2010,GDP,Constant 2012 $billions,,2,15598.8
3628,r744,2010,GDP,Deflatora (2012 = 1.00000),,2,0.96111
3628,r745,2010,Total R&D,Current $billions,,2,406.6
3628,r746,2010,Total R&D,Constant 2012 $billions,,2,423.1
3628,r747,2010,R&D/GDP (%),Total,,2,2.71
3628,r748,2010,R&D/GDP (%),"R&D, by performer",Business,3,1.86
3628,r749,2010,R&D/GDP (%),"R&D, by performer",Federalb,3,0.34
3628,r750,2010,R&D/GDP (%),"R&D, by performer",Higher education,3,0.39
3628,r751,2010,R&D/GDP (%),"R&D, by performer",Otherc,3,0.13
3628,r752,2010,R&D/GDP (%),"R&D, by source of funding",Business,3,1.66
3628,r753,2010,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.84
3628,r754,2010,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.21
3628,r755,2011,GDP,Current $billions,,2,15542.6
3628,r756,2011,GDP,Constant 2012 $billions,,2,15840.7
3628,r757,2011,GDP,Deflatora (2012 = 1.00000),,2,0.98118
3628,r758,2011,Total R&D,Current $billions,,2,426.2
3628,r759,2011,Total R&D,Constant 2012 $billions,,2,434.4
3628,r760,2011,R&D/GDP (%),Total,,2,2.74
3628,r761,2011,R&D/GDP (%),"R&D, by performer",Business,3,1.89
3628,r762,2011,R&D/GDP (%),"R&D, by performer",Federalb,3,0.34
3628,r763,2011,R&D/GDP (%),"R&D, by performer",Higher education,3,0.39
3628,r764,2011,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
3628,r765,2011,R&D/GDP (%),"R&D, by source of funding",Business,3,1.71
3628,r766,2011,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.82
3628,r767,2011,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.21
3628,r768,2012,GDP,Current $billions,,2,16197.0
3628,r769,2012,GDP,Constant 2012 $billions,,2,16197.0
3628,r770,2012,GDP,Deflatora (2012 = 1.00000),,2,1.0
3628,r771,2012,Total R&D,Current $billions,,2,433.7
3628,r772,2012,Total R&D,Constant 2012 $billions,,2,433.7
3628,r773,2012,R&D/GDP (%),Total,,2,2.68
3628,r774,2012,R&D/GDP (%),"R&D, by performer",Business,3,1.87
3628,r775,2012,R&D/GDP (%),"R&D, by performer",Federalb,3,0.32
3628,r776,2012,R&D/GDP (%),"R&D, by performer",Higher education,3,0.38
3628,r777,2012,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
3628,r778,2012,R&D/GDP (%),"R&D, by source of funding",Business,3,1.7
3628,r779,2012,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.76
3628,r780,2012,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.21
3628,r781,2013,GDP,Current $billions,,2,16784.9
3628,r782,2013,GDP,Constant 2012 $billions,,2,16495.4
3628,r783,2013,GDP,Deflatora (2012 = 1.00000),,2,1.01755
3628,r784,2013,Total R&D,Current $billions,,2,454.3
3628,r785,2013,Total R&D,Constant 2012 $billions,,2,446.4
3628,r786,2013,R&D/GDP (%),Total,,2,2.71
3628,r787,2013,R&D/GDP (%),"R&D, by performer",Business,3,1.92
