table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019_all_non_s_e_fields,field_2019_business_management_and_business_administration,field_2019_communication_and_communications_technologies,field_2019_education,field_2019_humanities,field_2019_law,field_2019_social_work,field_2019_visual_and_performing_arts,field_2019_other
3172,r114,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,113,"['2,641', '']","['2,400', '']","['2,829', '']","['474', '']","['0', '']","['2,332', '']","['3', '']","['11', '']","['0', '']","['0', '']","['9', '']"
3172,r115,All institutions -> U. North Florida,All institutions,U. North Florida,2,114,"['148', '']","['2,493', '']","['2,774', '']","['902', '']","['0', '']","['1,872', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r116,All institutions -> Johns Hopkins U.<sup>b</sup>,All institutions,Johns Hopkins U.<sup>b</sup>,2,115,"['4,871', '']","['4,392', '']","['2,759', '']","['0', '']","['0', '']","['0', '']","['2,699', '']","['0', '']","['0', '']","['0', '']","['60', '']"
3172,r117,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,116,"['1,142', '']","['2,484', '']","['2,660', '']","['0', '']","['0', '']","['2,660', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r118,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,117,"['2,486', '']","['1,871', '']","['2,650', '']","['0', '']","['0', '']","['2,650', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r119,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,118,"['69', '']","['2,733', '']","['2,647', '']","['0', '']","['0', '']","['1,007', '']","['25', '']","['0', '']","['1,584', '']","['0', '']","['31', '']"
3172,r120,All institutions -> Brown U.,All institutions,Brown U.,2,119,"['3,692', '']","['3,068', '']","['2,611', '']","['0', '']","['0', '']","['2,339', '']","['167', '']","['0', '']","['0', '']","['0', '']","['105', '']"
3172,r121,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,120,"['2,971', '']","['2,668', '']","['2,606', '']","['139', '']","['0', '']","['2,280', '']","['0', '']","['0', '']","['187', '']","['0', '']","['0', '']"
3172,r122,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,121,"['2,523', '']","['1,964', '']","['2,566', '']","['9', '']","['15', '']","['501', '']","['153', '']","['0', '']","['312', '']","['0', '']","['1,576', '']"
3172,r123,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,122,"['2,613', '']","['2,959', '']","['2,493', '']","['89', '']","['0', '']","['535', '']","['0', '']","['0', '']","['64', '']","['0', '']","['1,805', '']"
3172,r124,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,123,"['2,417', '']","['2,192', '']","['2,465', '']","['0', '']","['74', '']","['420', '']","['2', '']","['0', '']","['128', '']","['0', '']","['1,841', '']"
3172,r125,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,124,"['3,147', '']","['2,706', '']","['2,391', '']","['0', '']","['0', '']","['1,086', '']","['17', '']","['0', '']","['0', '']","['12', '']","['1,276', '']"
3172,r126,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,125,"['2,614', '']","['2,438', '']","['2,325', '']","['95', '']","['3', '']","['1,674', '']","['459', '']","['0', '']","['0', '']","['64', '']","['30', '']"
3172,r127,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,126,"['526', '']","['1,713', '']","['2,297', '']","['0', '']","['0', '']","['1,470', '']","['0', '']","['0', '']","['827', '']","['0', '']","['0', '']"
3172,r128,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,127,"['2,588', '']","['2,185', '']","['2,272', '']","['47', '']","['0', '']","['2,092', '']","['44', '']","['0', '']","['0', '']","['0', '']","['89', '']"
3172,r129,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,128,"['14,557', '']","['13,686', '']","['2,258', '']","['29', '']","['0', '']","['1,777', '']","['2', '']","['0', '']","['0', '']","['0', '']","['450', '']"
3172,r130,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,129,"['6', '']","['588', '']","['2,253', '']","['0', '']","['0', '']","['1,995', '']","['47', '']","['76', '']","['29', '']","['7', '']","['99', '']"
3172,r131,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,130,"['2,729', 'i']","['2,595', '']","['2,245', '']","['0', '']","['0', '']","['2,245', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r132,All institutions -> Boise State U.,All institutions,Boise State U.,2,131,"['1,052', '']","['1,761', '']","['2,139', '']","['66', '']","['0', '']","['2,058', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r133,"All institutions -> U. South Florida, Saint Petersburg",All institutions,"U. South Florida, Saint Petersburg",2,132,"['2,630', '']","['2,178', '']","['2,095', '']","['0', '']","['0', '']","['2,095', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r134,All institutions -> National Defense U.,All institutions,National Defense U.,2,133,"['570', '']","['2,057', '']","['2,076', '']","['0', '']","['0', '']","['2,076', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r135,All institutions -> Miami U.,All institutions,Miami U.,2,134,"['1,525', '']","['1,703', '']","['2,075', '']","['1', '']","['172', '']","['1,616', '']","['0', '']","['0', '']","['0', '']","['0', '']","['286', '']"
3172,r136,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,135,"['1,333', '']","['2,294', '']","['2,071', '']","['1,786', '']","['5', '']","['0', '']","['39', '']","['0', '']","['108', '']","['0', '']","['133', '']"
3172,r137,All institutions -> New Jersey City U.,All institutions,New Jersey City U.,2,136,"['448', '']","['650', '']","['2,022', '']","['200', '']","['0', '']","['600', '']","['500', '']","['0', '']","['200', '']","['212', '']","['310', '']"
3172,r138,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,137,"['2,830', '']","['2,781', '']","['1,974', '']","['0', '']","['0', '']","['1,924', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r139,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,138,"['1,344', '']","['2,756', '']","['1,936', '']","['1,684', '']","['24', '']","['1', '']","['0', '']","['54', '']","['50', '']","['63', '']","['60', '']"
3172,r140,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,139,"['2,810', '']","['2,525', '']","['1,924', '']","['316', '']","['0', '']","['86', '']","['1,519', '']","['0', '']","['0', '']","['0', '']","['3', '']"
3172,r141,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,140,"['2,191', '']","['1,580', '']","['1,920', '']","['85', '']","['0', '']","['1,614', '']","['18', '']","['0', '']","['203', '']","['0', '']","['0', '']"
3172,r142,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,141,"['1,783', '']","['1,978', '']","['1,905', '']","['21', '']","['0', '']","['325', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,559', '']"
3172,r143,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,142,"['1,777', '']","['1,748', '']","['1,885', '']","['906', '']","['0', '']","['98', '']","['321', '']","['12', '']","['0', '']","['4', '']","['544', '']"
3172,r144,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,143,"['140', '']","['957', '']","['1,884', '']","['18', '']","['0', '']","['1,154', '']","['413', '']","['0', '']","['51', '']","['19', '']","['229', '']"
3172,r145,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,144,"['1,576', '']","['1,487', '']","['1,747', '']","['49', '']","['0', '']","['970', '']","['465', '']","['48', '']","['0', '']","['0', '']","['215', '']"
3172,r146,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,145,"['405', '']","['763', '']","['1,677', '']","['44', '']","['33', '']","['598', '']","['106', '']","['0', '']","['58', '']","['0', '']","['838', '']"
3172,r147,All institutions -> U. Houston,All institutions,U. Houston,2,146,"['2,770', '']","['1,667', '']","['1,675', '']","['0', '']","['0', '']","['448', '']","['16', '']","['65', '']","['678', '']","['4', '']","['464', '']"
3172,r148,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,147,"['1,397', '']","['1,436', '']","['1,632', '']","['268', '']","['0', '']","['1,095', '']","['3', '']","['0', '']","['221', '']","['0', '']","['45', '']"
3172,r149,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,148,"['2,429', '']","['5,693', '']","['1,607', '']","['200', '']","['200', '']","['1,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['207', '']"
3172,r150,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,149,"['1,297', '']","['881', '']","['1,602', '']","['0', '']","['40', '']","['1,423', '']","['63', '']","['0', '']","['0', '']","['0', '']","['76', '']"
3172,r151,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,150,"['1,289', '']","['2,242', '']","['1,579', '']","['475', '']","['0', '']","['721', '']","['47', '']","['178', '']","['0', '']","['0', '']","['158', '']"
3172,r152,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,151,"['1,847', '']","['1,436', '']","['1,559', '']","['269', '']","['0', '']","['827', '']","['21', '']","['0', '']","['0', '']","['0', '']","['442', '']"
3172,r153,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,152,"['2,422', '']","['2,003', '']","['1,553', '']","['117', '']","['0', '']","['1,436', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r154,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,153,"['2,042', '']","['1,819', '']","['1,545', '']","['0', '']","['0', '']","['1,545', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r155,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,154,"['875', '']","['1,324', '']","['1,485', '']","['48', '']","['0', '']","['1,381', '']","['56', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r156,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,155,"['2,918', '']","['2,890', '']","['1,484', '']","['230', '']","['140', '']","['450', '']","['11', '']","['0', '']","['600', '']","['0', '']","['53', '']"
3172,r157,All institutions -> American U.,All institutions,American U.,2,156,"['1,199', '']","['1,776', '']","['1,467', '']","['165', '']","['93', '']","['0', '']","['0', '']","['1,190', '']","['0', '']","['0', '']","['19', '']"
3172,r158,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,157,"['0', '']","['0', '']","['1,407', '']","['0', '']","['0', '']","['1,397', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r159,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,158,"['1,804', '']","['2,070', '']","['1,396', '']","['230', '']","['0', '']","['584', '']","['149', '']","['0', '']","['0', '']","['0', '']","['433', '']"
3172,r160,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,159,"['1,393', '']","['1,104', '']","['1,361', '']","['24', '']","['0', '']","['993', '']","['264', '']","['0', '']","['0', '']","['0', '']","['80', '']"
3172,r161,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,160,"['538', '']","['1,439', '']","['1,360', '']","['14', '']","['165', '']","['623', '']","['172', '']","['0', '']","['311', '']","['0', '']","['75', '']"
3172,r162,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,161,"['1,446', '']","['2,387', '']","['1,334', '']","['583', '']","['0', '']","['0', '']","['233', '']","['0', '']","['0', '']","['0', '']","['518', '']"
3172,r163,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,162,"['1,202', '']","['1,121', '']","['1,320', '']","['0', '']","['0', '']","['1,062', '']","['0', '']","['0', '']","['0', '']","['0', '']","['258', '']"
3172,r164,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,163,"['882', '']","['1,133', '']","['1,307', '']","['2', '']","['0', '']","['1,275', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']"
3172,r165,All institutions -> U. Memphis,All institutions,U. Memphis,2,164,"['1,227', '']","['1,703', '']","['1,296', '']","['194', '']","['0', '']","['521', '']","['8', '']","['0', '']","['533', '']","['40', '']","['0', '']"
3172,r166,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,165,"['1,026', '']","['1,020', '']","['1,282', '']","['228', '']","['0', '']","['506', '']","['38', '']","['0', '']","['470', '']","['0', '']","['40', '']"
3172,r167,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,166,"['1,350', '']","['2,219', '']","['1,268', '']","['0', '']","['0', '']","['561', '']","['0', '']","['537', '']","['76', '']","['0', '']","['94', '']"
3172,r168,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,167,"['1,625', '']","['1,512', '']","['1,251', '']","['277', '']","['185', '']","['608', '']","['100', '']","['0', '']","['0', '']","['0', '']","['81', '']"
3172,r169,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,168,"['1,557', '']","['1,484', '']","['1,237', '']","['0', '']","['0', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['1,071', '']"
3172,r170,All institutions -> U. Rochester,All institutions,U. Rochester,2,169,"['820', '']","['1,357', '']","['1,226', '']","['145', '']","['0', '']","['792', '']","['7', '']","['0', '']","['0', '']","['2', '']","['280', '']"
3172,r171,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,170,"['1,600', '']","['856', '']","['1,223', '']","['6', '']","['222', '']","['540', '']","['175', '']","['45', '']","['33', '']","['54', '']","['148', '']"
3172,r172,All institutions -> U. Maine,All institutions,U. Maine,2,171,"['132', '']","['142', '']","['1,217', '']","['0', '']","['5', '']","['59', '']","['259', '']","['0', '']","['42', '']","['0', '']","['852', '']"
3172,r173,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,172,"['712', '']","['1,016', '']","['1,209', '']","['855', '']","['26', '']","['59', '']","['0', '']","['33', '']","['72', '']","['0', '']","['164', '']"
3172,r174,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,173,"['493', '']","['647', '']","['1,192', '']","['86', '']","['0', '']","['613', '']","['0', '']","['0', '']","['0', '']","['0', '']","['493', '']"
3172,r175,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,174,"['538', '']","['1,096', '']","['1,187', '']","['0', '']","['0', '']","['1,073', '']","['0', '']","['0', '']","['114', '']","['0', '']","['0', '']"
3172,r176,All institutions -> Pacific U.,All institutions,Pacific U.,2,175,"['1,228', '']","['1,078', '']","['1,186', '']","['0', '']","['0', '']","['1,186', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r177,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,176,"['ne', '']","['639', '']","['1,163', '']","['0', '']","['77', '']","['0', '']","['0', '']","['148', '']","['0', '']","['0', '']","['938', '']"
3172,r178,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,177,"['21', '']","['301', '']","['1,161', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,161', '']"
3172,r179,All institutions -> Duke U.,All institutions,Duke U.,2,177,"['1,399', '']","['1,080', '']","['1,161', '']","['396', '']","['0', '']","['118', '']","['258', '']","['274', '']","['0', '']","['12', '']","['103', '']"
3172,r180,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,179,"['448', '']","['896', '']","['1,152', '']","['309', '']","['0', '']","['838', '']","['0', '']","['2', '']","['0', '']","['0', '']","['3', '']"
3172,r181,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,180,"['1,052', '']","['1,138', '']","['1,150', '']","['12', '']","['35', '']","['590', '']","['115', '']","['0', '']","['388', '']","['10', '']","['0', '']"
3172,r182,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,180,"['422', '']","['841', '']","['1,150', '']","['62', '']","['0', '']","['1,088', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r183,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,182,"['1,289', '']","['1,261', '']","['1,142', '']","['0', '']","['0', '']","['534', '']","['0', '']","['0', '']","['0', '']","['50', '']","['558', '']"
3172,r184,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,183,"['1,251', '']","['1,015', '']","['1,134', '']","['0', '']","['57', '']","['115', '']","['100', '']","['850', '']","['0', '']","['0', '']","['12', '']"
3172,r185,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,184,"['725', '']","['1,124', '']","['1,127', '']","['2', '']","['0', '']","['220', '']","['0', '']","['0', '']","['0', '']","['0', '']","['905', '']"
3172,r186,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,185,"['2,646', '']","['3,369', '']","['1,123', '']","['77', '']","['103', '']","['352', '']","['37', '']","['0', '']","['0', '']","['3', '']","['551', '']"
3172,r187,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,186,"['189', '']","['563', '']","['1,114', '']","['0', '']","['0', '']","['1,075', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']"
3172,r188,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,187,"['778', '']","['313', '']","['1,087', '']","['0', '']","['0', '']","['362', '']","['0', '']","['0', '']","['0', '']","['0', '']","['725', '']"
3172,r189,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,188,"['107', '']","['117', '']","['1,085', '']","['0', '']","['753', '']","['25', '']","['307', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r190,All institutions -> Fordham U.,All institutions,Fordham U.,2,189,"['1,011', '']","['763', '']","['1,047', '']","['30', '']","['0', '']","['700', '']","['30', '']","['42', '']","['204', '']","['0', '']","['41', '']"
3172,r191,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,190,"['1,211', '']","['1,199', '']","['1,046', '']","['362', '']","['379', '']","['0', '']","['187', '']","['118', '']","['0', '']","['0', '']","['0', '']"
3172,r192,All institutions -> Pace U.,All institutions,Pace U.,2,191,"['1,561', '']","['1,507', '']","['1,042', '']","['0', '']","['0', '']","['979', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']"
3172,r193,All institutions -> Lamar U.,All institutions,Lamar U.,2,192,"['32', '']","['100', '']","['1,037', '']","['175', '']","['0', '']","['208', '']","['0', '']","['0', '']","['410', '']","['0', '']","['244', '']"
3172,r194,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,193,"['826', '']","['739', '']","['1,035', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,035', '']"
3172,r195,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,194,"['1,430', '']","['979', '']","['1,034', '']","['0', '']","['0', '']","['415', '']","['480', '']","['0', '']","['0', '']","['139', '']","['0', '']"
3172,r196,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,195,"['853', '']","['1,036', '']","['1,023', '']","['65', '']","['0', '']","['59', '']","['899', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r197,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,196,"['855', '']","['850', '']","['1,010', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,010', '']"
3172,r198,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,197,"['866', '']","['1,009', '']","['996', '']","['0', '']","['249', '']","['200', '']","['249', '']","['0', '']","['0', '']","['0', '']","['298', '']"
3172,r199,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,198,"['1,806', '']","['1,278', '']","['980', '']","['0', '']","['0', '']","['808', '']","['2', '']","['0', '']","['0', '']","['162', '']","['8', '']"
3172,r200,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,199,"['298', '']","['447', '']","['966', '']","['0', '']","['0', '']","['965', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
3172,r201,All institutions -> Emory U.,All institutions,Emory U.,2,200,"['1,026', '']","['676', '']","['946', '']","['30', '']","['155', '']","['379', '']","['238', '']","['72', '']","['0', '']","['25', '']","['47', '']"
3172,r202,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,201,"['587', '']","['732', '']","['903', '']","['0', '']","['4', '']","['899', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r203,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,202,"['301', '']","['185', '']","['901', '']","['0', '']","['0', '']","['874', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r204,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,203,"['107', '']","['0', '']","['894', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['894', '']"
3172,r205,All institutions -> Mills C.,All institutions,Mills C.,2,204,"['1,286', '']","['928', '']","['840', '']","['0', '']","['0', '']","['840', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r206,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,205,"['798', '']","['592', '']","['839', '']","['0', '']","['0', '']","['721', '']","['107', '']","['0', '']","['0', '']","['0', '']","['11', '']"
3172,r207,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,206,"['420', '']","['511', '']","['824', '']","['0', '']","['13', '']","['763', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']"
3172,r208,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,207,"['1,007', '']","['551', '']","['820', '']","['329', '']","['0', '']","['314', '']","['0', '']","['0', '']","['0', '']","['0', '']","['177', '']"
3172,r209,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,208,"['798', '']","['977', '']","['804', '']","['0', '']","['0', '']","['773', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r210,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,209,"['1,826', '']","['1,212', '']","['787', '']","['139', '']","['25', '']","['371', '']","['232', '']","['0', '']","['0', '']","['20', '']","['0', '']"
3172,r211,All institutions -> U. Dayton,All institutions,U. Dayton,2,210,"['5,868', '']","['1,870', '']","['783', '']","['0', '']","['0', '']","['322', '']","['36', '']","['0', '']","['248', '']","['0', '']","['177', '']"
3172,r212,All institutions -> Kent State U.,All institutions,Kent State U.,2,211,"['1,320', '']","['853', '']","['774', '']","['0', '']","['0', '']","['693', '']","['22', '']","['0', '']","['25', '']","['0', '']","['34', '']"
3172,r213,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,212,"['1,156', '']","['731', '']","['769', '']","['259', '']","['0', '']","['463', '']","['0', '']","['0', '']","['35', '']","['10', '']","['2', '']"
3172,r214,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,213,"['903', '']","['1,037', '']","['761', '']","['0', '']","['0', '']","['761', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r215,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,214,"['0', '']","['0', '']","['757', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['757', '']"
3172,r216,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,215,"['2,529', '']","['1,822', '']","['753', '']","['0', '']","['0', '']","['753', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r217,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,216,"['1,075', '']","['977', '']","['749', '']","['0', '']","['0', '']","['0', '']","['749', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r218,All institutions -> Seattle U.,All institutions,Seattle U.,2,217,"['114', '']","['771', '']","['733', '']","['0', '']","['0', '']","['733', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r219,All institutions -> C. Charleston,All institutions,C. Charleston,2,218,"['850', '']","['723', '']","['706', '']","['0', '']","['28', '']","['479', '']","['57', '']","['0', '']","['0', '']","['50', '']","['92', '']"
3172,r220,All institutions -> Princeton U.,All institutions,Princeton U.,2,218,"['544', '']","['646', '']","['706', '']","['0', '']","['0', '']","['0', '']","['285', '']","['0', '']","['0', '']","['312', '']","['109', '']"
3172,r221,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,220,"['636', '']","['624', '']","['675', '']","['0', '']","['0', '']","['675', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r222,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,221,"['1,007', '']","['770', '']","['673', '']","['0', '']","['0', '']","['472', '']","['158', '']","['0', '']","['0', '']","['0', '']","['43', '']"
3172,r223,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,222,"['1,512', '']","['887', '']","['655', '']","['50', '']","['0', '']","['578', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']"
3172,r224,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,223,"['1,046', '']","['1,092', 'i']","['649', '']","['120', '']","['0', '']","['529', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r225,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,224,"['463', '']","['863', '']","['643', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['604', '']","['0', '']","['0', '']"
3172,r226,All institutions -> James Madison U.,All institutions,James Madison U.,2,225,"['101', '']","['239', '']","['642', '']","['0', '']","['0', '']","['85', '']","['158', '']","['0', '']","['399', '']","['0', '']","['0', '']"
3172,r227,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,226,"['417', '']","['760', '']","['639', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['333', '']","['288', '']"
3172,r228,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,227,"['789', '']","['637', '']","['629', '']","['67', '']","['23', '']","['473', '']","['0', '']","['0', '']","['0', '']","['5', '']","['61', '']"
3172,r229,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,228,"['471', '']","['707', '']","['628', '']","['126', '']","['0', '']","['233', '']","['34', '']","['0', '']","['0', '']","['233', '']","['2', '']"
3172,r230,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,229,"['742', '']","['695', '']","['617', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['22', '']","['0', '']","['575', '']"
3172,r231,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,230,"['333', '']","['302', '']","['610', '']","['0', '']","['0', '']","['119', '']","['74', '']","['0', '']","['0', '']","['0', '']","['417', '']"
3172,r232,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,231,"['552', '']","['580', '']","['608', '']","['0', '']","['0', '']","['608', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r233,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,232,"['104', '']","['508', '']","['595', '']","['0', '']","['0', '']","['595', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
