table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
10402,r470,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,469,1787,1175,0,0,611,0
10402,r471,"All institutions -> St. Mary's U., San Antonio",All institutions,"St. Mary's U., San Antonio",2,470,1743,1117,0,0,626,0
10402,r472,All institutions -> Sinclair Community C.,All institutions,Sinclair Community C.,2,471,1740,699,0,0,1041,0
10402,r473,All institutions -> U. New Haven,All institutions,U. New Haven,2,472,1737,774,0,0,963,0
10402,r474,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,473,1729,1368,346,0,15,0
10402,r475,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,474,1721,1022,0,0,631,69
10402,r476,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,475,1702,957,0,0,745,0
10402,r477,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,476,1701,1264,0,0,437,0
10402,r478,All institutions -> Valencia C.,All institutions,Valencia C.,2,477,1694,1129,0,0,565,0
10402,r479,All institutions -> Carleton C.,All institutions,Carleton C.,2,478,1662,1662,0,0,0,0
10402,r480,All institutions -> Galveston C.,All institutions,Galveston C.,2,479,1659,1527,0,0,133,0
10402,r481,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,480,1650,521,0,0,1129,0
10402,r482,All institutions -> Macalester C.,All institutions,Macalester C.,2,481,1646,1324,0,0,321,0
10402,r483,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,482,1639,931,0,0,708,0
10402,r484,"All institutions -> U. Puerto Rico, Ponce",All institutions,"U. Puerto Rico, Ponce",2,483,1638,583,0,0,555,500
10402,r485,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,484,1609,1609,0,0,0,0
10402,r486,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,485,1600,1197,0,0,402,0
10402,r487,All institutions -> Occidental C.,All institutions,Occidental C.,2,486,1588,1434,154,0,0,0
10402,r488,All institutions -> A.T. Still U.,All institutions,A.T. Still U.,2,487,1586,387,0,0,1199,0
10402,r489,All institutions -> C. Canyons,All institutions,C. Canyons,2,488,1568,448,0,0,1120,0
10402,r490,All institutions -> State U. New York Polytechnic Institute,All institutions,State U. New York Polytechnic Institute,2,489,1556,1556,0,0,0,0
10402,r491,All institutions -> U. Incarnate Word,All institutions,U. Incarnate Word,2,490,1547,879,0,0,669,0
10402,r492,All institutions -> Livingstone C.,All institutions,Livingstone C.,2,491,1544,341,0,0,1203,0
10402,r493,All institutions -> Pasadena City C.,All institutions,Pasadena City C.,2,492,1542,308,0,0,1233,0
10402,r494,All institutions -> United Tribes Technical C.,All institutions,United Tribes Technical C.,2,493,1524,955,0,0,228,340
10402,r495,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,494,1521,1194,0,0,328,0
10402,r496,All institutions -> Massachusetts School of Professional Psychology,All institutions,Massachusetts School of Professional Psychology,2,495,1521,0,0,0,1521,0
10402,r497,All institutions -> San Jacinto Community C. District,All institutions,San Jacinto Community C. District,2,496,1513,916,0,0,597,0
10402,r498,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,497,1501,43,0,0,1318,140
10402,r499,All institutions -> Everett Community C.,All institutions,Everett Community C.,2,498,1500,375,0,0,1125,0
10402,r500,All institutions -> Stephens C.,All institutions,Stephens C.,2,499,1500,375,0,0,1125,0
10402,r501,All institutions -> Longwood U.,All institutions,Longwood U.,2,500,1500,375,0,0,1125,0
10402,r502,All institutions -> Mississippi Gulf Coast Community C.,All institutions,Mississippi Gulf Coast Community C.,2,501,1500,375,0,0,1125,0
10402,r503,All institutions -> Green River C.,All institutions,Green River C.,2,502,1498,374,0,0,1123,0
10402,r504,All institutions -> Smith C.,All institutions,Smith C.,2,503,1495,1495,0,0,0,0
10402,r505,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,504,1489,1186,0,0,302,0
10402,r506,All institutions -> California State U. Maritime Academy,All institutions,California State U. Maritime Academy,2,505,1480,44,0,1000,436,0
10402,r507,All institutions -> U. Richmond,All institutions,U. Richmond,2,506,1472,1472,0,0,0,0
10402,r508,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,507,1467,736,125,0,606,0
10402,r509,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,508,1464,770,653,0,42,0
10402,r510,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,509,1460,1284,0,0,0,176
10402,r511,All institutions -> Harris-Stowe State U.,All institutions,Harris-Stowe State U.,2,510,1449,90,0,0,1359,0
10402,r512,All institutions -> Massachusetts Maritime Academy,All institutions,Massachusetts Maritime Academy,2,511,1448,0,0,1000,448,0
10402,r513,All institutions -> Florida Technical C.,All institutions,Florida Technical C.,2,512,1434,1434,0,0,0,0
10402,r514,All institutions -> South Carolina Universities Research and Education Foundation,All institutions,South Carolina Universities Research and Education Foundation,2,513,1427,0,0,0,1427,0
10402,r515,All institutions -> Maricopa Community Colleges,All institutions,Maricopa Community Colleges,2,514,1423,547,0,0,713,163
10402,r516,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,515,1402,1178,0,0,225,0
10402,r517,All institutions -> Allegheny C.,All institutions,Allegheny C.,2,516,1400,350,0,0,1050,0
10402,r518,All institutions -> U. West Florida,All institutions,U. West Florida,2,517,1400,630,0,0,769,0
10402,r519,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,518,1397,679,0,0,718,0
10402,r520,All institutions -> Hawai'i Pacific U.,All institutions,Hawai'i Pacific U.,2,519,1394,1074,320,0,0,0
10402,r521,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,520,1387,1387,0,0,0,0
10402,r522,All institutions -> Vassar C.,All institutions,Vassar C.,2,521,1385,1135,0,0,0,250
10402,r523,"All institutions -> New England C. Optometry, The",All institutions,"New England C. Optometry, The",2,522,1369,1325,0,0,44,0
10402,r524,All institutions -> Trinity U.,All institutions,Trinity U.,2,523,1358,1358,0,0,0,0
10402,r525,All institutions -> Colgate U.,All institutions,Colgate U.,2,524,1356,1057,299,0,0,0
10402,r526,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,525,1353,383,0,0,969,0
10402,r527,All institutions -> Washburn U.,All institutions,Washburn U.,2,526,1351,0,0,0,1351,0
10402,r528,All institutions -> Coker C.,All institutions,Coker C.,2,527,1350,337,0,0,1012,0
10402,r529,All institutions -> C. Saint Mary,All institutions,C. Saint Mary,2,528,1347,337,0,0,1010,0
10402,r530,All institutions -> Marine Environmental Sciences Consortium,All institutions,Marine Environmental Sciences Consortium,2,529,1341,1341,0,0,0,0
10402,r531,All institutions -> Troy U.,All institutions,Troy U.,2,530,1337,1337,0,0,0,0
10402,r532,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,531,1333,162,0,0,1170,0
10402,r533,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,532,1331,799,0,0,532,0
10402,r534,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,533,1328,1328,0,0,0,0
10402,r535,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,534,1318,1216,0,0,102,0
10402,r536,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,535,1301,1200,0,0,101,0
10402,r537,All institutions -> Stetson U.,All institutions,Stetson U.,2,536,1299,342,0,0,957,0
10402,r538,All institutions -> Massachusetts Bay Community C.,All institutions,Massachusetts Bay Community C.,2,537,1299,764,0,0,535,0
10402,r539,All institutions -> Morningside U.,All institutions,Morningside U.,2,538,1299,525,0,0,773,0
10402,r540,All institutions -> Landmark C.,All institutions,Landmark C.,2,539,1298,325,0,0,974,0
10402,r541,"All institutions -> U. North Carolina, The, Pembroke",All institutions,"U. North Carolina, The, Pembroke",2,540,1295,817,0,0,478,0
10402,r542,"All institutions -> State U. New York, Maritime C.",All institutions,"State U. New York, Maritime C.",2,541,1280,0,0,1000,280,0
10402,r543,"All institutions -> C. Idaho, The",All institutions,"C. Idaho, The",2,542,1274,1274,0,0,0,0
10402,r544,"All institutions -> Texas Tech U. Health Sciences Center, El Paso",All institutions,"Texas Tech U. Health Sciences Center, El Paso",2,543,1273,1273,0,0,0,0
10402,r545,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,544,1269,1091,0,0,178,0
10402,r546,All institutions -> Elmhurst U.,All institutions,Elmhurst U.,2,545,1263,276,0,0,987,0
10402,r547,All institutions -> Consortium for Ocean Leadership,All institutions,Consortium for Ocean Leadership,2,546,1261,1261,0,0,0,0
10402,r548,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,547,1244,428,0,0,756,60
10402,r549,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,548,1242,214,0,0,1028,0
10402,r550,All institutions -> Columbus State U.,All institutions,Columbus State U.,2,549,1241,0,0,0,1241,0
10402,r551,All institutions -> Pomona C.,All institutions,Pomona C.,2,550,1238,1238,0,0,0,0
10402,r552,All institutions -> Parkland C.,All institutions,Parkland C.,2,551,1231,279,0,0,952,0
10402,r553,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,552,1231,1231,0,0,0,0
10402,r554,All institutions -> Lake Erie C. of Osteopathic Medicine,All institutions,Lake Erie C. of Osteopathic Medicine,2,553,1228,0,0,0,1228,0
10402,r555,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,554,1224,1224,0,0,0,0
10402,r556,"All institutions -> Texas A&M U., San Antonio",All institutions,"Texas A&M U., San Antonio",2,555,1224,721,0,0,503,0
10402,r557,All institutions -> National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,All institutions,National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,2,556,1221,1211,0,0,10,0
10402,r558,"All institutions -> U. Texas, The, Tyler",All institutions,"U. Texas, The, Tyler",2,557,1218,630,113,0,475,0
10402,r559,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,558,1217,333,0,0,883,0
10402,r560,All institutions -> Keweenaw Bay Ojibwa Community C.,All institutions,Keweenaw Bay Ojibwa Community C.,2,559,1216,546,0,0,333,337
10402,r561,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,560,1212,1212,0,0,0,0
10402,r562,All institutions -> Denison U.,All institutions,Denison U.,2,561,1212,724,0,0,488,0
10402,r563,All institutions -> Murray State U.,All institutions,Murray State U.,2,562,1210,985,0,0,25,200
10402,r564,All institutions -> Dillard U.,All institutions,Dillard U.,2,563,1209,311,0,0,648,250
10402,r565,"All institutions -> U. Maryland, Global Campus",All institutions,"U. Maryland, Global Campus",2,564,1208,1208,0,0,0,0
10402,r566,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,565,1200,1200,0,0,0,0
10402,r567,All institutions -> Contra Costa Community C. District,All institutions,Contra Costa Community C. District,2,566,1196,272,0,0,924,0
10402,r568,All institutions -> Maine Maritime Academy,All institutions,Maine Maritime Academy,2,567,1192,0,0,1000,192,0
10402,r569,All institutions -> Webster U.,All institutions,Webster U.,2,568,1192,298,0,0,894,0
10402,r570,"All institutions -> C. New Jersey, The",All institutions,"C. New Jersey, The",2,569,1187,907,0,0,240,40
10402,r571,All institutions -> Bates C.,All institutions,Bates C.,2,570,1184,1184,0,0,0,0
10402,r572,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,571,1178,755,0,0,423,0
10402,r573,All institutions -> Weber State U.,All institutions,Weber State U.,2,572,1177,232,0,0,946,0
10402,r574,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,573,1174,1174,0,0,0,0
10402,r575,All institutions -> Fond du Lac Tribal and Community C.,All institutions,Fond du Lac Tribal and Community C.,2,574,1169,659,0,0,244,266
10402,r576,All institutions -> American Indian Higher Education Consortium,All institutions,American Indian Higher Education Consortium,2,575,1164,636,0,0,528,0
10402,r577,All institutions -> Lac Courte Oreilles Ojibwe C.,All institutions,Lac Courte Oreilles Ojibwe C.,2,576,1161,273,0,0,663,225
10402,r578,All institutions -> South Carolina Sea Grant Consortium,All institutions,South Carolina Sea Grant Consortium,2,577,1146,1146,0,0,0,0
10402,r579,All institutions -> Chemeketa Community C.,All institutions,Chemeketa Community C.,2,578,1139,219,0,0,913,7
10402,r580,All institutions -> Louisiana Universities Marine Consortium,All institutions,Louisiana Universities Marine Consortium,2,579,1139,1139,0,0,0,0
10402,r581,All institutions -> Kalamazoo C.,All institutions,Kalamazoo C.,2,580,1129,379,0,0,750,0
10402,r582,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,581,1128,23,0,0,1106,0
10402,r583,All institutions -> Northwestern Michigan C.,All institutions,Northwestern Michigan C.,2,582,1128,0,0,1000,128,0
10402,r584,All institutions -> Carlow U.,All institutions,Carlow U.,2,583,1125,162,0,0,962,0
10402,r585,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,584,1119,224,0,0,895,0
10402,r586,All institutions -> U. Wisconsin-River Falls,All institutions,U. Wisconsin-River Falls,2,585,1114,460,300,0,353,0
10402,r587,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,586,1109,1109,0,0,0,0
10402,r588,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,587,1104,392,0,0,713,0
10402,r589,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,588,1102,405,0,0,696,0
10402,r590,All institutions -> C. Menominee Nation,All institutions,C. Menominee Nation,2,589,1089,366,0,0,498,224
10402,r591,All institutions -> Fort Peck Community C.,All institutions,Fort Peck Community C.,2,590,1082,713,0,0,129,240
10402,r592,All institutions -> Metropolitan State U. Denver,All institutions,Metropolitan State U. Denver,2,591,1078,430,0,0,647,0
10402,r593,All institutions -> Salt Lake Community C.,All institutions,Salt Lake Community C.,2,592,1073,324,0,0,750,0
10402,r594,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,593,1072,392,0,0,680,0
10402,r595,All institutions -> Merrimack C.,All institutions,Merrimack C.,2,594,1069,1069,0,0,0,0
10402,r596,All institutions -> Fielding Graduate U.,All institutions,Fielding Graduate U.,2,595,1067,519,0,0,548,0
10402,r597,All institutions -> Keene State C.,All institutions,Keene State C.,2,596,1061,574,0,0,486,0
10402,r598,All institutions -> Allan Hancock C.,All institutions,Allan Hancock C.,2,597,1060,135,0,0,925,0
10402,r599,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,598,1060,1060,0,0,0,0
10402,r600,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,599,1050,1050,0,0,0,0
10402,r601,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,600,1050,465,0,0,285,300
10402,r602,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,601,1042,669,0,0,373,0
10402,r603,"All institutions -> Midwestern U., Glendale",All institutions,"Midwestern U., Glendale",2,602,1035,1035,0,0,0,0
10402,r604,All institutions -> Frontier Nursing U.,All institutions,Frontier Nursing U.,2,603,1035,0,0,0,1035,0
10402,r605,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,604,1034,743,0,0,291,0
10402,r606,All institutions -> Indiana Wesleyan U.,All institutions,Indiana Wesleyan U.,2,605,1031,224,0,0,642,165
10402,r607,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,606,1026,776,0,0,0,250
10402,r608,All institutions -> Madison Area Technical C.,All institutions,Madison Area Technical C.,2,607,1024,276,0,0,749,0
10402,r609,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,608,1019,1013,0,0,0,6
10402,r610,All institutions -> U. Scranton,All institutions,U. Scranton,2,609,1017,654,363,0,0,0
10402,r611,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,610,1015,337,0,0,651,28
10402,r612,All institutions -> Universidad Central del Caribe,All institutions,Universidad Central del Caribe,2,611,1014,1014,0,0,0,0
10402,r613,All institutions -> Arcadia U.,All institutions,Arcadia U.,2,612,1008,1008,0,0,0,0
10402,r614,All institutions -> Pittsburgh Technical C.,All institutions,Pittsburgh Technical C.,2,613,1008,234,0,0,774,0
10402,r615,All institutions -> Oakwood U.,All institutions,Oakwood U.,2,614,1007,123,0,0,493,390
10402,r616,All institutions -> Pacific U.,All institutions,Pacific U.,2,615,1006,1006,0,0,0,0
10402,r617,All institutions -> Stockton U.,All institutions,Stockton U.,2,616,1005,703,302,0,0,0
10402,r618,All institutions -> Southwestern Ohio Council for Higher Education,All institutions,Southwestern Ohio Council for Higher Education,2,617,1002,1002,0,0,0,0
10402,r619,"All institutions -> Los Angeles Community C. District, Los Angeles Valley C.",All institutions,"Los Angeles Community C. District, Los Angeles Valley C.",2,618,1000,920,0,0,80,0
10402,r620,All institutions -> Fairleigh Dickinson U.,All institutions,Fairleigh Dickinson U.,2,619,1000,250,0,0,750,0
10402,r621,All institutions -> George Fox U.,All institutions,George Fox U.,2,620,1000,0,0,0,1000,0
10402,r622,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,621,996,996,0,0,0,0
10402,r623,All institutions -> Northeast Wisconsin Technical C.,All institutions,Northeast Wisconsin Technical C.,2,622,991,112,0,0,879,0
10402,r624,All institutions -> Dixie State U.,All institutions,Dixie State U.,2,623,989,289,0,0,700,0
10402,r625,All institutions -> U. North Florida,All institutions,U. North Florida,2,624,982,670,248,0,64,0
10402,r626,"All institutions -> CUNY, Queensborough Community C.",All institutions,"CUNY, Queensborough Community C.",2,625,977,657,80,0,240,0
10402,r627,All institutions -> Alamo Colleges District,All institutions,Alamo Colleges District,2,626,975,339,0,0,636,0
10402,r628,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,627,971,816,0,0,0,155
10402,r629,All institutions -> Florida State C. at Jacksonville,All institutions,Florida State C. at Jacksonville,2,628,967,193,0,0,774,0
10402,r630,All institutions -> Jacksonville U.,All institutions,Jacksonville U.,2,629,966,236,0,0,707,23
10402,r631,All institutions -> Reed C.,All institutions,Reed C.,2,630,964,964,0,0,0,0
10402,r632,All institutions -> Holyoke Community C.,All institutions,Holyoke Community C.,2,631,956,880,0,0,77,0
10402,r633,"All institutions -> U. St. Thomas, Houston",All institutions,"U. St. Thomas, Houston",2,632,952,702,0,0,0,250
10402,r634,All institutions -> Davidson C.,All institutions,Davidson C.,2,633,947,947,0,0,0,0
10402,r635,All institutions -> Rivier U.,All institutions,Rivier U.,2,634,946,0,0,0,946,0
10402,r636,All institutions -> Colorado Mesa U.,All institutions,Colorado Mesa U.,2,635,945,247,0,0,698,0
10402,r637,All institutions -> Western New England U.,All institutions,Western New England U.,2,636,935,448,0,0,487,0
10402,r638,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,637,932,932,0,0,0,0
10402,r639,All institutions -> Eastern Mennonite U.,All institutions,Eastern Mennonite U.,2,638,926,14,19,0,893,0
10402,r640,"All institutions -> U. Tennessee, The, Martin",All institutions,"U. Tennessee, The, Martin",2,639,912,116,0,0,796,0
10402,r641,All institutions -> Albany C. Pharmacy and Health Sciences,All institutions,Albany C. Pharmacy and Health Sciences,2,640,911,911,0,0,0,0
10402,r642,"All institutions -> Indiana U. Pennsylvania, Indiana",All institutions,"Indiana U. Pennsylvania, Indiana",2,641,909,276,0,0,398,236
10402,r643,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,642,909,909,0,0,0,0
10402,r644,All institutions -> Carroll U.,All institutions,Carroll U.,2,643,909,275,0,0,634,0
10402,r645,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,644,908,908,0,0,0,0
10402,r646,All institutions -> Blackfeet Community C.,All institutions,Blackfeet Community C.,2,645,902,48,0,0,201,653
10402,r647,All institutions -> Bentley U.,All institutions,Bentley U.,2,646,875,875,0,0,0,0
10402,r648,All institutions -> Lewis U.,All institutions,Lewis U.,2,647,875,0,0,0,875,0
10402,r649,"All institutions -> York C., City U. New York",All institutions,"York C., City U. New York",2,648,870,383,0,0,487,0
10402,r650,All institutions -> Edward Via C. Osteopathic Medicine,All institutions,Edward Via C. Osteopathic Medicine,2,649,867,475,0,0,392,0
10402,r651,All institutions -> Midwestern State U.,All institutions,Midwestern State U.,2,650,865,189,0,0,676,0
10402,r652,All institutions -> Benedict C.,All institutions,Benedict C.,2,651,846,597,0,0,0,249
10402,r653,All institutions -> Lorain County Community C.,All institutions,Lorain County Community C.,2,652,833,242,0,0,591,0
10402,r654,All institutions -> Molloy C.,All institutions,Molloy C.,2,653,831,192,0,0,640,0
10402,r655,All institutions -> National U. Natural Medicine,All institutions,National U. Natural Medicine,2,654,825,825,0,0,0,0
10402,r656,All institutions -> Stone Child C.,All institutions,Stone Child C.,2,655,824,68,0,0,332,423
10402,r657,All institutions -> Berry C.,All institutions,Berry C.,2,656,809,246,0,0,562,0
10402,r658,All institutions -> Claflin U.,All institutions,Claflin U.,2,657,807,629,0,0,178,0
10402,r659,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,658,793,780,0,0,12,0
10402,r660,All institutions -> Lincoln Memorial U.,All institutions,Lincoln Memorial U.,2,659,789,5,0,0,784,0
10402,r661,All institutions -> National Louis U.,All institutions,National Louis U.,2,660,789,750,0,0,39,0
10402,r662,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,661,787,607,180,0,0,0
10402,r663,"All institutions -> Widener U., Chester",All institutions,"Widener U., Chester",2,662,774,521,0,0,253,0
10402,r664,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,663,769,716,0,0,53,0
10402,r665,All institutions -> C. Charleston,All institutions,C. Charleston,2,664,767,743,0,0,24,0
10402,r666,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,665,755,755,0,0,0,0
10402,r667,All institutions -> Northeastern State U.,All institutions,Northeastern State U.,2,666,750,750,0,0,0,0
10402,r668,All institutions -> Saint Peter's U.,All institutions,Saint Peter's U.,2,666,750,188,0,0,563,0
10402,r669,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,668,744,694,0,0,50,0
10402,r670,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,669,741,723,0,0,18,0
10402,r671,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,670,740,740,0,0,0,0
10402,r672,All institutions -> Carroll C.,All institutions,Carroll C.,2,671,740,740,0,0,0,0
10402,r673,All institutions -> Kutztown U. Pennsylvania,All institutions,Kutztown U. Pennsylvania,2,672,730,730,0,0,0,0
10402,r674,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,673,723,723,0,0,0,0
10402,r675,All institutions -> St. Catherine U.,All institutions,St. Catherine U.,2,674,720,720,0,0,0,0
10402,r676,All institutions -> Vermont Technical C.,All institutions,Vermont Technical C.,2,675,712,0,0,0,0,712
10402,r677,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,676,712,712,0,0,0,0
10402,r678,"All institutions -> State U. New York at Geneseo, The",All institutions,"State U. New York at Geneseo, The",2,677,710,500,210,0,0,0
10402,r679,All institutions -> City C. San Francisco,All institutions,City C. San Francisco,2,678,709,142,0,0,567,0
10402,r680,All institutions -> Stillman C.,All institutions,Stillman C.,2,679,709,395,0,0,100,214
10402,r681,"All institutions -> Delaware Technical Community C., Dover",All institutions,"Delaware Technical Community C., Dover",2,680,707,0,0,0,0,707
10402,r682,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,681,705,370,335,0,0,0
10402,r683,All institutions -> Dominican U.,All institutions,Dominican U.,2,682,704,213,0,0,491,0
10402,r684,All institutions -> Pontifical Catholic U. Puerto Rico,All institutions,Pontifical Catholic U. Puerto Rico,2,683,700,684,0,0,16,0
10402,r685,All institutions -> Seattle U.,All institutions,Seattle U.,2,684,698,698,0,0,0,0
10402,r686,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,685,697,0,0,0,697,0
10402,r687,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,686,696,696,0,0,0,0
10402,r688,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,687,686,686,0,0,0,0
10402,r689,All institutions -> Indian River State C.,All institutions,Indian River State C.,2,688,685,281,0,0,405,0
10402,r690,All institutions -> Butler U.,All institutions,Butler U.,2,689,684,211,472,0,0,0
10402,r691,All institutions -> Nueta Hidatsa Sahnish C.,All institutions,Nueta Hidatsa Sahnish C.,2,690,684,117,0,0,300,267
10402,r692,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,691,680,680,0,0,0,0
10402,r693,All institutions -> Providence C.,All institutions,Providence C.,2,692,675,675,0,0,0,0
10402,r694,All institutions -> National Defense U.,All institutions,National Defense U.,2,693,671,671,0,0,0,0
10402,r695,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,694,658,658,0,0,0,0
10402,r696,All institutions -> Des Moines Area Community C.,All institutions,Des Moines Area Community C.,2,695,656,328,0,0,328,0
10402,r697,All institutions -> Dalton State C.,All institutions,Dalton State C.,2,696,655,13,0,0,642,0
10402,r698,All institutions -> Shepherd U.,All institutions,Shepherd U.,2,697,654,0,0,0,654,0
10402,r699,All institutions -> Edward Waters U.,All institutions,Edward Waters U.,2,698,650,75,0,0,575,0
10402,r700,All institutions -> Our Lady of the Lake U.,All institutions,Our Lady of the Lake U.,2,699,650,163,0,0,488,0
10402,r701,All institutions -> Community C. Denver,All institutions,Community C. Denver,2,700,650,163,0,0,487,0
10402,r702,All institutions -> Ohio Dominican U.,All institutions,Ohio Dominican U.,2,701,650,162,0,0,487,0
10402,r703,All institutions -> Athens State U.,All institutions,Athens State U.,2,702,650,162,0,0,487,0
10402,r704,All institutions -> Mount Hood Community C.,All institutions,Mount Hood Community C.,2,703,648,162,0,0,486,0
10402,r705,All institutions -> Otterbein U.,All institutions,Otterbein U.,2,704,646,13,0,0,633,0
10402,r706,All institutions -> Seattle Colleges,All institutions,Seattle Colleges,2,705,643,0,0,0,523,120
10402,r707,All institutions -> Le Moyne C.,All institutions,Le Moyne C.,2,706,640,7,0,0,633,0
10402,r708,All institutions -> Mount Wachusett Community C.,All institutions,Mount Wachusett Community C.,2,707,640,0,0,0,640,0
10402,r709,All institutions -> U. Indianapolis,All institutions,U. Indianapolis,2,707,640,0,0,0,640,0
10402,r710,All institutions -> Juniata C.,All institutions,Juniata C.,2,709,638,638,0,0,0,0
10402,r711,All institutions -> Upper Iowa U.,All institutions,Upper Iowa U.,2,710,638,13,0,0,625,0
10402,r712,All institutions -> Brookdale Community C.,All institutions,Brookdale Community C.,2,711,634,158,0,0,475,0
10402,r713,All institutions -> Pacific Lutheran U.,All institutions,Pacific Lutheran U.,2,712,634,126,0,0,508,0
10402,r714,All institutions -> Colorado C.,All institutions,Colorado C.,2,713,630,452,178,0,0,0
10402,r715,All institutions -> Baker U.,All institutions,Baker U.,2,714,619,29,0,0,590,0
10402,r716,All institutions -> Ursinus C.,All institutions,Ursinus C.,2,715,614,614,0,0,0,0
10402,r717,All institutions -> U. Pacific,All institutions,U. Pacific,2,716,610,550,0,0,59,0
10402,r718,All institutions -> Carthage C.,All institutions,Carthage C.,2,717,602,602,0,0,0,0
10402,r719,All institutions -> Bellevue C.,All institutions,Bellevue C.,2,718,600,552,0,0,48,0
