table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2019,field_2020,field_2021,field_2022_all_geosciences_atmospheric_sciences_and_ocean_sciences,field_2022_atmospheric_science_and_meteorology,field_2022_geological_and_earth_sciences,field_2022_ocean_sciences_and_marine_sciences,field_2022_geosciences_atmospheric_sciences_and_ocean_sciences_nec
10132,r129,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,128,"['3,168', '']","['3,426', '']","['3,757', '']","['4,565', '']","['0', '']","['4,550', '']","['0', '']","['15', '']"
10132,r130,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,129,"['2,916', '']","['2,943', '']","['3,849', '']","['4,454', '']","['374', '']","['1,675', '']","['12', '']","['2,393', '']"
10132,r131,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,130,"['3,957', '']","['5,426', '']","['6,277', '']","['4,439', '']","['0', '']","['2,697', '']","['811', '']","['931', '']"
10132,r132,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,131,"['6,569', '']","['4,265', '']","['3,582', '']","['4,378', '']","['0', '']","['4,378', '']","['0', '']","['0', '']"
10132,r133,All institutions -> U. Memphis,All institutions,U. Memphis,2,132,"['4,117', '']","['5,493', '']","['4,089', '']","['4,298', '']","['0', '']","['4,046', '']","['0', '']","['252', '']"
10132,r134,All institutions -> U. Vermont,All institutions,U. Vermont,2,133,"['772', '']","['2,716', '']","['3,237', '']","['4,278', '']","['2,221', '']","['2,052', '']","['0', '']","['5', '']"
10132,r135,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,134,"['5,676', '']","['5,487', '']","['2,014', '']","['4,127', '']","['0', '']","['629', '']","['2,998', '']","['500', '']"
10132,r136,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,135,"['1,281', '']","['1,174', '']","['2,264', '']","['3,879', '']","['0', '']","['3,879', '']","['0', '']","['0', '']"
10132,r137,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,136,"['4,907', '']","['4,166', '']","['3,775', '']","['3,787', '']","['0', '']","['0', '']","['3,787', '']","['0', '']"
10132,r138,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,137,"['4,369', '']","['3,454', '']","['4,182', '']","['3,778', '']","['0', '']","['0', '']","['3,778', '']","['0', '']"
10132,r139,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,138,"['5,249', '']","['3,848', '']","['2,960', '']","['3,666', '']","['0', '']","['1,818', '']","['1,833', '']","['15', '']"
10132,r140,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,139,"['2,613', '']","['2,870', '']","['3,119', '']","['3,663', '']","['0', '']","['3,663', '']","['0', '']","['0', '']"
10132,r141,All institutions -> U. Iowa,All institutions,U. Iowa,2,139,"['2,088', '']","['2,441', '']","['1,971', '']","['3,663', '']","['0', '']","['1,684', '']","['0', '']","['1,979', '']"
10132,r142,All institutions -> Baylor U.,All institutions,Baylor U.,2,141,"['2,685', '']","['2,185', '']","['2,731', '']","['3,569', '']","['1,686', '']","['1,471', '']","['342', '']","['70', '']"
10132,r143,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,142,"['1,827', '']","['2,089', '']","['2,838', '']","['3,535', '']","['0', '']","['0', '']","['3,535', '']","['0', '']"
10132,r144,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,143,"['3,822', '']","['3,897', '']","['3,379', '']","['3,298', '']","['0', '']","['1,921', '']","['1,377', '']","['0', '']"
10132,r145,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,144,"['2,331', '']","['2,966', '']","['3,356', '']","['2,948', '']","['0', '']","['2,948', '']","['0', '']","['0', '']"
10132,r146,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,145,"['2,818', '']","['2,887', '']","['2,803', '']","['2,928', '']","['0', '']","['15', '']","['0', '']","['2,913', '']"
10132,r147,All institutions -> Boise State U.,All institutions,Boise State U.,2,146,"['3,536', '']","['3,660', '']","['3,129', '']","['2,927', '']","['106', '']","['2,114', '']","['51', '']","['656', '']"
10132,r148,All institutions -> Ohio U.,All institutions,Ohio U.,2,147,"['1,618', '']","['1,697', '']","['2,183', '']","['2,847', '']","['54', '']","['2,793', '']","['0', '']","['0', '']"
10132,r149,All institutions -> Emory U.,All institutions,Emory U.,2,148,"['1,237', '']","['1,075', '']","['2,217', '']","['2,792', '']","['0', '']","['0', '']","['0', '']","['2,792', '']"
10132,r150,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,149,"['877', '']","['1,654', '']","['2,475', '']","['2,791', '']","['0', '']","['0', '']","['2,791', '']","['0', '']"
10132,r151,All institutions -> U. Rochester,All institutions,U. Rochester,2,150,"['2,765', '']","['3,104', '']","['2,536', '']","['2,724', '']","['0', '']","['2,724', '']","['0', '']","['0', '']"
10132,r152,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,151,"['1,327', '']","['1,281', '']","['1,953', '']","['2,702', '']","['0', '']","['291', '']","['2,008', '']","['403', '']"
10132,r153,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,152,"['2,582', '']","['2,234', '']","['2,158', '']","['2,684', '']","['0', '']","['1,392', '']","['664', '']","['628', '']"
10132,r154,"All institutions -> U. Tennessee, Knoxville<sup>d</sup>",All institutions,"U. Tennessee, Knoxville<sup>d</sup>",2,153,"['5,557', '']","['5,322', '']","['5,062', '']","['2,609', '']","['0', '']","['2,609', '']","['0', '']","['0', '']"
10132,r155,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,154,"['3,504', '']","['3,188', '']","['3,745', '']","['2,594', '']","['0', '']","['1,202', '']","['0', '']","['1,392', '']"
10132,r156,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,155,"['2,537', '']","['3,754', '']","['3,409', '']","['2,586', '']","['0', '']","['2,271', '']","['315', '']","['0', '']"
10132,r157,All institutions -> Hampton U.,All institutions,Hampton U.,2,156,"['3,779', '']","['3,454', '']","['2,881', '']","['2,576', '']","['1,710', '']","['0', '']","['864', '']","['2', '']"
10132,r158,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,157,"['2,459', '']","['1,699', '']","['1,600', '']","['2,547', '']","['0', '']","['1,867', '']","['680', '']","['0', '']"
10132,r159,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,158,"['1,977', '']","['2,177', '']","['2,614', '']","['2,493', '']","['770', '']","['1,723', '']","['0', '']","['0', '']"
10132,r160,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,159,"['3,313', '']","['1,485', '']","['1,873', '']","['2,487', '']","['0', '']","['2,487', '']","['0', '']","['0', '']"
10132,r161,All institutions -> C. Charleston,All institutions,C. Charleston,2,160,"['1,212', '']","['1,048', '']","['1,156', '']","['2,470', '']","['47', '']","['1,933', '']","['490', '']","['0', '']"
10132,r162,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,161,"['3,913', '']","['3,060', '']","['3,005', '']","['2,463', '']","['0', '']","['2,463', '']","['0', '']","['0', '']"
10132,r163,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,162,"['1,685', '']","['1,262', '']","['1,815', '']","['2,393', '']","['0', '']","['1,860', '']","['454', '']","['79', '']"
10132,r164,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,163,"['1,268', '']","['1,104', '']","['1,500', '']","['2,276', '']","['0', '']","['2,276', '']","['0', '']","['0', '']"
10132,r165,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,164,"['3,639', '']","['2,943', '']","['2,186', '']","['2,220', '']","['0', '']","['2,220', '']","['0', '']","['0', '']"
10132,r166,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,165,"['1,931', '']","['2,837', '']","['1,868', '']","['2,214', '']","['0', '']","['2,214', '']","['0', '']","['0', '']"
10132,r167,All institutions -> Utah State U.,All institutions,Utah State U.,2,166,"['1,150', '']","['511', '']","['2,146', '']","['2,173', '']","['1,462', '']","['711', '']","['0', '']","['0', '']"
10132,r168,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,167,"['1,447', '']","['1,792', '']","['1,627', '']","['2,092', '']","['0', '']","['1,502', '']","['0', '']","['590', '']"
10132,r169,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,168,"['1,546', '']","['1,402', '']","['1,660', '']","['2,077', '']","['0', '']","['2,077', '']","['0', '']","['0', '']"
10132,r170,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,169,"['1,362', '']","['1,105', '']","['1,106', '']","['2,006', '']","['0', '']","['0', '']","['2,006', '']","['0', '']"
10132,r171,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,170,"['2,096', '']","['2,310', '']","['3,254', '']","['1,985', '']","['671', '']","['0', '']","['1,119', '']","['195', '']"
10132,r172,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,171,"['2,049', '']","['1,769', '']","['1,649', '']","['1,981', '']","['0', '']","['93', '']","['1,647', '']","['241', '']"
10132,r173,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,172,"['ne', '']","['571', '']","['1,617', '']","['1,938', '']","['0', '']","['280', '']","['170', '']","['1,488', '']"
10132,r174,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,173,"['2,455', '']","['1,760', '']","['1,929', '']","['1,856', '']","['0', '']","['1,856', '']","['0', '']","['0', '']"
10132,r175,All institutions -> Portland State U.,All institutions,Portland State U.,2,174,"['2,090', '']","['2,212', '']","['1,818', '']","['1,826', '']","['476', '']","['1,271', '']","['79', '']","['0', '']"
10132,r176,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,175,"['818', '']","['1,336', '']","['1,200', '']","['1,823', '']","['1,823', '']","['0', '']","['0', '']","['0', '']"
10132,r177,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,176,"['2,026', '']","['1,916', '']","['1,636', '']","['1,789', '']","['0', '']","['1,789', '']","['0', '']","['0', '']"
10132,r178,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,177,"['842', '']","['894', '']","['1,195', '']","['1,770', '']","['0', '']","['1,091', '']","['635', '']","['44', '']"
10132,r179,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,178,"['1,586', '']","['1,919', '']","['1,861', '']","['1,737', '']","['0', '']","['1,737', '']","['0', '']","['0', '']"
10132,r180,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,179,"['1,154', '']","['250', '']","['1,249', '']","['1,727', '']","['237', '']","['27', '']","['1,463', '']","['0', '']"
10132,r181,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,180,"['1,112', '']","['1,903', '']","['1,875', '']","['1,679', '']","['0', '']","['346', '']","['1,333', '']","['0', '']"
10132,r182,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,181,"['1,726', '']","['1,151', '']","['1,306', '']","['1,614', '']","['226', '']","['950', '']","['409', '']","['29', '']"
10132,r183,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,182,"['1,778', '']","['1,585', '']","['1,244', '']","['1,576', '']","['24', '']","['1,551', '']","['1', '']","['0', '']"
10132,r184,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,183,"['1,335', '']","['988', '']","['1,249', '']","['1,575', '']","['0', '']","['1,543', '']","['32', '']","['0', '']"
10132,r185,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,184,"['1,573', '']","['1,690', '']","['1,415', '']","['1,573', '']","['328', '']","['47', '']","['1,180', '']","['18', '']"
10132,r186,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,185,"['1,082', '']","['1,621', '']","['1,492', '']","['1,572', '']","['0', '']","['0', '']","['1,572', '']","['0', '']"
10132,r187,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,186,"['1,406', '']","['1,196', '']","['1,005', '']","['1,548', '']","['0', '']","['35', '']","['1,236', '']","['277', '']"
10132,r188,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,187,"['1,354', '']","['848', '']","['1,643', '']","['1,522', '']","['4', '']","['649', '']","['0', '']","['869', '']"
10132,r189,All institutions -> Temple U.,All institutions,Temple U.,2,188,"['1,559', '']","['2,044', '']","['2,108', '']","['1,498', '']","['0', '']","['1,498', '']","['0', '']","['0', '']"
10132,r190,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,189,"['1,547', '']","['1,351', '']","['1,342', '']","['1,443', '']","['0', '']","['1,443', '']","['0', '']","['0', '']"
10132,r191,All institutions -> Occidental C.,All institutions,Occidental C.,2,190,"['817', '']","['1,086', '']","['1,201', '']","['1,416', 'i']","['0', 'i']","['165', 'i']","['1,251', 'i']","['0', 'i']"
10132,r192,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,191,"['2,110', '']","['1,525', '']","['1,204', '']","['1,394', '']","['0', '']","['1,394', '']","['0', '']","['0', '']"
10132,r193,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,192,"['926', '']","['1,272', '']","['938', '']","['1,393', '']","['0', '']","['1,393', '']","['0', '']","['0', '']"
10132,r194,All institutions -> Carleton C.,All institutions,Carleton C.,2,193,"['1,607', '']","['863', '']","['900', '']","['1,374', '']","['0', '']","['1,374', '']","['0', '']","['0', '']"
10132,r195,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,194,"['1,149', '']","['1,186', '']","['2,013', '']","['1,332', '']","['236', '']","['0', '']","['0', '']","['1,096', '']"
10132,r196,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,195,"['395', '']","['553', '']","['803', '']","['1,320', '']","['66', '']","['789', '']","['0', '']","['465', '']"
10132,r197,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,196,"['2,337', '']","['1,479', '']","['1,130', '']","['1,295', '']","['0', '']","['1,295', '']","['0', '']","['0', '']"
10132,r198,All institutions -> Amherst C.,All institutions,Amherst C.,2,197,"['169', '']","['439', '']","['567', 'i']","['1,265', '']","['0', '']","['1,265', '']","['0', '']","['0', '']"
10132,r199,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,198,"['1,147', '']","['1,339', '']","['1,010', '']","['1,197', '']","['0', '']","['1,197', '']","['0', '']","['0', '']"
10132,r200,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,199,"['1,222', '']","['1,125', '']","['1,725', '']","['1,184', '']","['0', '']","['0', '']","['1,184', '']","['0', '']"
10132,r201,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,200,"['1,832', '']","['2,158', '']","['731', '']","['1,181', '']","['0', '']","['468', '']","['395', '']","['318', '']"
10132,r202,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,201,"['979', '']","['842', '']","['1,013', '']","['1,142', '']","['48', '']","['1,094', '']","['0', '']","['0', '']"
10132,r203,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,202,"['1,191', '']","['1,510', '']","['1,087', '']","['1,124', '']","['0', '']","['1,082', '']","['42', '']","['0', '']"
10132,r204,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,203,"['554', '']","['1,211', '']","['995', '']","['1,103', 'i']","['173', 'i']","['595', 'i']","['159', 'i']","['176', 'i']"
10132,r205,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,204,"['1,050', '']","['895', '']","['869', '']","['1,098', '']","['0', '']","['369', '']","['0', '']","['729', '']"
10132,r206,All institutions -> American U.,All institutions,American U.,2,205,"['482', '']","['642', '']","['1,035', '']","['1,091', '']","['0', '']","['0', '']","['0', '']","['1,091', '']"
10132,r207,All institutions -> Kent State U.,All institutions,Kent State U.,2,206,"['942', '']","['958', '']","['1,038', '']","['1,088', '']","['6', '']","['882', '']","['134', '']","['66', '']"
10132,r208,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,207,"['1,111', '']","['1,009', '']","['1,054', '']","['1,077', '']","['0', '']","['1,077', '']","['0', '']","['0', '']"
10132,r209,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,208,"['967', '']","['742', '']","['175', '']","['1,025', '']","['1,025', '']","['0', '']","['0', '']","['0', '']"
10132,r210,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,209,"['1,143', '']","['1,171', '']","['913', '']","['993', '']","['0', '']","['993', '']","['0', '']","['0', '']"
10132,r211,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,210,"['583', '']","['499', '']","['357', '']","['987', '']","['732', '']","['255', '']","['0', '']","['0', '']"
10132,r212,All institutions -> Tufts U.,All institutions,Tufts U.,2,211,"['482', '']","['472', '']","['377', '']","['982', '']","['0', '']","['797', '']","['142', '']","['43', '']"
10132,r213,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,212,"['85', '']","['527', '']","['543', '']","['953', '']","['0', '']","['953', '']","['0', '']","['0', '']"
10132,r214,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,212,"['1,933', '']","['904', '']","['801', '']","['953', '']","['0', '']","['721', '']","['0', '']","['232', '']"
10132,r215,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,214,"['701', '']","['1,021', '']","['943', '']","['948', '']","['0', '']","['948', '']","['0', '']","['0', '']"
10132,r216,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,215,"['324', '']","['220', '']","['289', '']","['947', '']","['0', '']","['947', '']","['0', '']","['0', '']"
10132,r217,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,216,"['850', '']","['824', '']","['813', '']","['905', '']","['0', '']","['125', '']","['780', '']","['0', '']"
10132,r218,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,217,"['84', '']","['584', '']","['510', '']","['886', '']","['0', '']","['886', '']","['0', '']","['0', '']"
10132,r219,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,218,"['1,334', '']","['891', '']","['988', '']","['882', '']","['0', '']","['784', '']","['0', '']","['98', '']"
10132,r220,All institutions -> James Madison U.,All institutions,James Madison U.,2,219,"['1,003', '']","['753', '']","['628', '']","['870', '']","['0', '']","['817', '']","['0', '']","['53', '']"
10132,r221,"All institutions -> California State Polytechnic U., Humboldt",All institutions,"California State Polytechnic U., Humboldt",2,220,"['1,490', '']","['1,464', '']","['1,141', '']","['863', '']","['27', '']","['116', '']","['703', '']","['17', '']"
10132,r222,All institutions -> U. Dayton,All institutions,U. Dayton,2,221,"['428', '']","['359', '']","['465', '']","['851', '']","['565', '']","['286', '']","['0', '']","['0', '']"
10132,r223,All institutions -> Clark U.,All institutions,Clark U.,2,222,"['1,787', '']","['1,890', '']","['1,197', '']","['843', '']","['92', '']","['282', '']","['278', '']","['191', '']"
10132,r224,All institutions -> Miami U.,All institutions,Miami U.,2,223,"['1,031', '']","['1,354', '']","['1,071', '']","['829', '']","['0', '']","['829', '']","['0', '']","['0', '']"
10132,r225,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,224,"['ne', '']","['1,029', '']","['927', '']","['816', '']","['206', '']","['76', '']","['534', '']","['0', '']"
10132,r226,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,225,"['907', '']","['856', '']","['598', '']","['815', '']","['0', '']","['815', '']","['0', '']","['0', '']"
10132,r227,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,226,"['909', '']","['839', '']","['752', '']","['808', '']","['0', '']","['808', '']","['0', '']","['0', '']"
10132,r228,All institutions -> Colorado C.,All institutions,Colorado C.,2,227,"['109', '']","['96', '']","['114', '']","['806', '']","['0', '']","['806', '']","['0', '']","['0', '']"
10132,r229,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,228,"['714', '']","['553', '']","['680', '']","['804', '']","['0', '']","['804', '']","['0', '']","['0', '']"
10132,r230,All institutions -> New York U.,All institutions,New York U.,2,229,"['434', '']","['401', '']","['436', '']","['800', '']","['0', '']","['548', '']","['252', '']","['0', '']"
10132,r231,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,229,"['974', '']","['986', '']","['660', '']","['800', '']","['0', '']","['0', '']","['0', '']","['800', '']"
10132,r232,All institutions -> Stockton U.,All institutions,Stockton U.,2,231,"['2,484', '']","['2,789', '']","['885', '']","['798', '']","['0', '']","['0', '']","['798', '']","['0', '']"
10132,r233,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,232,"['567', '']","['461', '']","['853', '']","['787', '']","['0', '']","['787', '']","['0', '']","['0', '']"
10132,r234,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,233,"['633', '']","['385', 'i']","['377', '']","['752', '']","['0', '']","['292', '']","['460', '']","['0', '']"
10132,r235,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,234,"['994', '']","['448', '']","['364', '']","['736', '']","['265', '']","['425', '']","['0', '']","['46', '']"
10132,r236,All institutions -> Colgate U.,All institutions,Colgate U.,2,235,"['511', '']","['453', '']","['677', '']","['728', '']","['0', '']","['612', '']","['0', '']","['116', '']"
10132,r237,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,236,"['633', '']","['728', '']","['815', '']","['694', '']","['131', '']","['0', '']","['476', '']","['87', '']"
10132,r238,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,237,"['1,444', '']","['2,064', '']","['1,879', '']","['687', '']","['0', '']","['687', '']","['0', '']","['0', '']"
10132,r239,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,238,"['661', '']","['677', '']","['557', '']","['683', '']","['254', '']","['221', '']","['208', '']","['0', '']"
10132,r240,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,239,"['1,289', '']","['877', '']","['867', '']","['668', '']","['0', '']","['668', '']","['0', '']","['0', '']"
10132,r241,All institutions -> U. New England,All institutions,U. New England,2,240,"['1,405', '']","['936', '']","['867', '']","['662', '']","['0', '']","['0', '']","['662', '']","['0', '']"
10132,r242,All institutions -> U. Akron,All institutions,U. Akron,2,241,"['192', '']","['285', '']","['467', '']","['659', '']","['0', '']","['659', '']","['0', '']","['0', '']"
10132,r243,All institutions -> Towson U.,All institutions,Towson U.,2,242,"['653', '']","['709', '']","['481', '']","['654', '']","['0', '']","['654', '']","['0', '']","['0', '']"
10132,r244,All institutions -> U. Colorado Denver<sup>e</sup>,All institutions,U. Colorado Denver<sup>e</sup>,2,243,"['na', '']","['na', '']","['379', '']","['650', '']","['608', '']","['42', '']","['0', '']","['0', '']"
10132,r245,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,244,"['774', '']","['719', '']","['890', '']","['642', '']","['0', '']","['395', '']","['185', '']","['62', '']"
10132,r246,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,245,"['14', '']","['596', '']","['611', '']","['635', '']","['0', '']","['632', '']","['0', '']","['3', '']"
10132,r247,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,246,"['591', '']","['523', '']","['536', '']","['634', '']","['0', '']","['634', '']","['0', '']","['0', '']"
10132,r248,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,247,"['444', '']","['821', '']","['450', '']","['632', '']","['0', '']","['632', '']","['0', '']","['0', '']"
10132,r249,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,248,"['140', '']","['395', '']","['426', '']","['624', '']","['0', '']","['624', '']","['0', '']","['0', '']"
10132,r250,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,249,"['1,383', '']","['1,979', '']","['2,542', '']","['604', '']","['0', '']","['460', '']","['0', '']","['144', '']"
10132,r251,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,250,"['82', '']","['197', '']","['459', 'i']","['600', '']","['0', '']","['461', '']","['139', '']","['0', '']"
10132,r252,All institutions -> Villanova U.,All institutions,Villanova U.,2,251,"['809', '']","['826', '']","['443', '']","['565', '']","['0', '']","['478', '']","['87', '']","['0', '']"
10132,r253,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,252,"['427', '']","['817', '']","['402', '']","['561', '']","['0', '']","['561', '']","['0', '']","['0', '']"
10132,r254,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,253,"['1,079', '']","['775', '']","['649', '']","['550', '']","['0', '']","['0', '']","['550', '']","['0', '']"
10132,r255,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,254,"['762', '']","['632', '']","['320', '']","['547', '']","['0', '']","['547', '']","['0', '']","['0', '']"
10132,r256,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,255,"['3,466', '']","['2,480', '']","['451', '']","['528', '']","['0', '']","['528', '']","['0', '']","['0', '']"
10132,r257,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,256,"['270', '']","['240', '']","['425', '']","['513', '']","['0', '']","['307', '']","['0', '']","['206', '']"
10132,r258,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,257,"['700', '']","['730', '']","['777', '']","['506', '']","['8', '']","['0', '']","['443', '']","['55', '']"
10132,r259,All institutions -> Rowan U.,All institutions,Rowan U.,2,258,"['451', '']","['409', '']","['397', '']","['494', '']","['0', '']","['494', '']","['0', '']","['0', '']"
10132,r260,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,259,"['309', '']","['222', '']","['228', '']","['493', '']","['0', '']","['282', '']","['211', '']","['0', '']"
10132,r261,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,260,"['809', '']","['788', '']","['591', '']","['491', '']","['0', '']","['477', '']","['0', '']","['14', '']"
10132,r262,All institutions -> Plymouth State U.,All institutions,Plymouth State U.,2,261,"['ne', '']","['ne', '']","['ne', '']","['424', '']","['162', '']","['0', '']","['0', '']","['262', '']"
10132,r263,All institutions -> Wright State U.,All institutions,Wright State U.,2,262,"['312', '']","['210', '']","['163', '']","['418', '']","['0', '']","['418', '']","['0', '']","['0', '']"
10132,r264,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,263,"['420', '']","['329', '']","['229', '']","['414', '']","['0', '']","['212', '']","['202', '']","['0', '']"
10132,r265,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,264,"['20', '']","['4', '']","['53', '']","['410', '']","['9', '']","['67', '']","['137', '']","['197', '']"
10132,r266,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,265,"['125', '']","['514', '']","['226', '']","['399', '']","['0', '']","['399', '']","['0', '']","['0', '']"
10132,r267,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,266,"['358', 'i']","['312', 'i']","['328', 'i']","['387', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['387', 'i']"
10132,r268,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,267,"['168', '']","['253', '']","['300', '']","['386', '']","['2', '']","['51', '']","['333', '']","['0', '']"
