table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nasa_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
8009,r117,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,116,"['1,840', '']","['47', '']","['188', '']","['1,509', '']","['0', '']","['90', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']"
8009,r118,All institutions -> Boise State U.,All institutions,Boise State U.,2,117,"['1,820', '']","['14', '']","['279', '']","['11', '']","['62', '']","['307', '']","['0', '']","['1', '']","['0', '']","['1,146', '']","['0', '']"
8009,r119,All institutions -> Clemson U.,All institutions,Clemson U.,2,118,"['1,798', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,707', '']","['0', '']","['0', '']","['0', '']","['91', '']","['0', '']"
8009,r120,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,119,"['1,765', '']","['0', '']","['57', '']","['0', '']","['63', '']","['341', '']","['0', '']","['10', '']","['0', '']","['1,294', '']","['0', '']"
8009,r121,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,120,"['1,753', '']","['54', '']","['0', '']","['0', '']","['0', '']","['1,196', '']","['0', '']","['0', '']","['0', '']","['503', '']","['0', '']"
8009,r122,All institutions -> C. Charleston,All institutions,C. Charleston,2,121,"['1,741', '']","['73', '']","['229', '']","['49', '']","['0', '']","['510', '']","['0', '']","['0', '']","['806', '']","['72', '']","['2', '']"
8009,r123,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,122,"['1,729', '']","['2', '']","['0', '']","['57', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['1,538', '']","['84', '']"
8009,r124,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,123,"['1,688', '']","['0', '']","['217', '']","['0', '']","['0', '']","['451', '']","['0', '']","['150', '']","['0', '']","['870', '']","['0', '']"
8009,r125,All institutions -> U. Vermont,All institutions,U. Vermont,2,123,"['1,688', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,688', '']","['0', '']"
8009,r126,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,125,"['1,670', '']","['0', '']","['0', '']","['0', '']","['0', '']","['230', '']","['0', '']","['0', '']","['0', '']","['1,440', '']","['0', '']"
8009,r127,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,126,"['1,663', '']","['145', '']","['88', '']","['9', '']","['422', '']","['386', '']","['0', '']","['0', '']","['0', '']","['613', '']","['0', '']"
8009,r128,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,127,"['1,649', '']","['0', '']","['345', '']","['38', '']","['0', '']","['884', '']","['0', '']","['0', '']","['0', '']","['357', '']","['25', '']"
8009,r129,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,128,"['1,558', '']","['0', '']","['0', '']","['1,558', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r130,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,129,"['1,467', '']","['0', '']","['180', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,287', '']","['0', '']"
8009,r131,All institutions -> Washington State U.,All institutions,Washington State U.,2,130,"['1,403', '']","['0', '']","['96', '']","['1,070', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']","['165', '']","['0', '']"
8009,r132,All institutions -> U. Rochester,All institutions,U. Rochester,2,131,"['1,394', '']","['0', '']","['385', '']","['252', '']","['0', '']","['472', '']","['0', '']","['0', '']","['0', '']","['285', '']","['0', '']"
8009,r133,All institutions -> George Washington U.,All institutions,George Washington U.,2,132,"['1,354', '']","['0', '']","['0', '']","['273', '']","['0', '']","['629', '']","['0', '']","['5', '']","['91', '']","['355', '']","['1', '']"
8009,r134,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,133,"['1,351', '']","['0', '']","['147', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,204', '']","['0', '']"
8009,r135,All institutions -> U. Maine,All institutions,U. Maine,2,134,"['1,319', '']","['4', '']","['829', '']","['208', '']","['0', '']","['0', '']","['0', '']","['0', '']","['62', '']","['215', '']","['1', '']"
8009,r136,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,135,"['1,302', '']","['69', '']","['897', '']","['18', '']","['0', '']","['87', '']","['0', '']","['0', '']","['0', '']","['231', '']","['0', '']"
8009,r137,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,136,"['1,272', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,272', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r138,All institutions -> U. Georgia,All institutions,U. Georgia,2,137,"['1,269', '']","['0', '']","['295', '']","['71', '']","['0', '']","['274', '']","['168', '']","['411', '']","['0', '']","['50', '']","['0', '']"
8009,r139,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,138,"['1,265', '']","['0', '']","['0', '']","['3', '']","['0', '']","['509', '']","['0', '']","['0', '']","['0', '']","['753', '']","['0', '']"
8009,r140,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,139,"['1,263', '']","['0', '']","['0', '']","['1,263', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r141,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,140,"['1,223', '']","['0', '']","['164', '']","['10', '']","['0', '']","['502', '']","['0', '']","['0', '']","['0', '']","['547', '']","['0', '']"
8009,r142,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,141,"['1,171', '']","['34', '']","['0', '']","['0', '']","['0', '']","['417', '']","['0', '']","['0', '']","['0', '']","['660', '']","['60', '']"
8009,r143,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,142,"['1,162', '']","['0', '']","['243', '']","['0', '']","['0', '']","['399', '']","['0', '']","['0', '']","['0', '']","['520', '']","['0', '']"
8009,r144,All institutions -> Emory U.,All institutions,Emory U.,2,143,"['1,135', '']","['0', '']","['0', '']","['1,044', '']","['0', '']","['91', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r145,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,144,"['1,117', '']","['0', '']","['14', '']","['0', '']","['0', '']","['1,010', '']","['0', '']","['0', '']","['0', '']","['79', '']","['14', '']"
8009,r146,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,145,"['1,108', '']","['112', '']","['174', '']","['272', '']","['0', '']","['496', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']"
8009,r147,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,146,"['1,098', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['1,081', '']","['0', '']"
8009,r148,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,147,"['1,095', '']","['0', '']","['498', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['597', '']","['0', '']"
8009,r149,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,148,"['1,056', '']","['0', '']","['53', '']","['69', '']","['0', '']","['153', '']","['0', '']","['0', '']","['0', '']","['781', '']","['0', '']"
8009,r150,All institutions -> New York U.,All institutions,New York U.,2,149,"['1,050', '']","['224', '']","['0', '']","['0', '']","['261', '']","['426', '']","['0', '']","['48', '']","['0', '']","['91', '']","['0', '']"
8009,r151,All institutions -> Miami U.,All institutions,Miami U.,2,150,"['1,035', '']","['0', '']","['0', '']","['1,032', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']"
8009,r152,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,151,"['1,031', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,031', '']","['0', '']"
8009,r153,All institutions -> Portland State U.,All institutions,Portland State U.,2,152,"['1,024', '']","['0', '']","['144', '']","['234', '']","['0', '']","['375', '']","['0', '']","['0', '']","['0', '']","['271', '']","['0', '']"
8009,r154,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,153,"['1,014', '']","['0', '']","['387', '']","['627', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r155,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,154,"['973', '']","['0', '']","['0', '']","['973', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r156,All institutions -> U. Oregon,All institutions,U. Oregon,2,155,"['964', '']","['0', '']","['915', '']","['0', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r157,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,156,"['959', '']","['0', '']","['0', '']","['0', '']","['5', '']","['7', '']","['0', '']","['0', '']","['0', '']","['947', '']","['0', '']"
8009,r158,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,157,"['956', '']","['0', '']","['956', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r159,All institutions -> Tufts U.,All institutions,Tufts U.,2,158,"['928', '']","['0', '']","['0', '']","['0', '']","['66', '']","['297', '']","['0', '']","['0', '']","['0', '']","['565', '']","['0', '']"
8009,r160,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,159,"['926', '']","['0', '']","['926', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r161,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,160,"['873', '']","['0', '']","['690', '']","['0', '']","['0', '']","['69', '']","['0', '']","['0', '']","['81', '']","['33', '']","['0', '']"
8009,r162,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,161,"['867', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['867', '']","['0', '']"
8009,r163,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,162,"['858', '']","['46', '']","['0', '']","['797', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r164,All institutions -> Temple U.,All institutions,Temple U.,2,163,"['845', '']","['47', '']","['69', '']","['0', '']","['0', '']","['354', '']","['0', '']","['173', '']","['0', '']","['163', '']","['39', '']"
8009,r165,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,164,"['835', '']","['0', '']","['0', '']","['242', '']","['0', '']","['137', '']","['0', '']","['0', '']","['0', '']","['456', '']","['0', '']"
8009,r166,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,165,"['808', '']","['0', '']","['0', '']","['95', '']","['0', '']","['152', '']","['0', '']","['0', '']","['0', '']","['561', '']","['0', '']"
8009,r167,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,166,"['804', '']","['0', '']","['96', '']","['32', '']","['0', '']","['131', '']","['0', '']","['3', '']","['0', '']","['542', '']","['0', '']"
8009,r168,All institutions -> U. Dayton,All institutions,U. Dayton,2,166,"['804', '']","['0', '']","['139', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['665', '']","['0', '']"
8009,r169,All institutions -> U. Akron,All institutions,U. Akron,2,168,"['793', '']","['0', '']","['0', '']","['0', '']","['0', '']","['167', '']","['0', '']","['0', '']","['0', '']","['626', '']","['0', '']"
8009,r170,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,169,"['781', '']","['237', '']","['0', '']","['0', '']","['0', '']","['544', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r171,All institutions -> U. Louisville,All institutions,U. Louisville,2,170,"['777', '']","['0', '']","['0', '']","['282', '']","['0', '']","['88', '']","['0', '']","['40', '']","['0', '']","['367', '']","['0', '']"
8009,r172,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,171,"['776', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['762', '']","['0', '']"
8009,r173,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,172,"['764', '']","['0', '']","['0', '']","['0', '']","['0', '']","['158', '']","['0', '']","['0', '']","['0', '']","['254', '']","['352', '']"
8009,r174,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,173,"['752', '']","['0', '']","['0', '']","['752', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r175,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,174,"['751', '']","['0', '']","['87', '']","['203', '']","['0', '']","['298', '']","['0', '']","['0', '']","['0', '']","['163', '']","['0', '']"
8009,r176,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,175,"['741', '']","['0', '']","['0', '']","['741', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r177,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,176,"['723', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['723', '']","['0', '']"
8009,r178,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,177,"['720', '']","['0', '']","['0', '']","['0', '']","['0', '']","['381', '']","['0', '']","['0', '']","['130', '']","['209', '']","['0', '']"
8009,r179,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,177,"['720', '']","['0', '']","['0', '']","['202', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['494', '']","['0', '']"
8009,r180,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,179,"['717', '']","['0', '']","['67', '']","['325', '']","['138', '']","['64', '']","['0', '']","['25', '']","['0', '']","['98', '']","['0', '']"
8009,r181,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,180,"['698', '']","['0', '']","['114', '']","['0', '']","['0', '']","['67', '']","['0', '']","['0', '']","['0', '']","['517', '']","['0', '']"
8009,r182,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,180,"['698', '']","['167', '']","['1', '']","['207', '']","['6', '']","['14', '']","['0', '']","['0', '']","['0', '']","['303', '']","['0', '']"
8009,r183,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,182,"['678', '']","['66', '']","['0', '']","['10', '']","['0', '']","['89', '']","['0', '']","['124', '']","['70', '']","['309', '']","['10', '']"
8009,r184,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,183,"['677', '']","['0', '']","['0', '']","['677', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r185,All institutions -> Villanova U.,All institutions,Villanova U.,2,184,"['668', '']","['0', '']","['0', '']","['0', '']","['0', '']","['668', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r186,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,185,"['664', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['640', '']","['0', '']"
8009,r187,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,186,"['655', '']","['0', '']","['326', '']","['0', '']","['0', '']","['48', '']","['0', '']","['40', '']","['63', '']","['178', '']","['0', '']"
8009,r188,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,187,"['637', '']","['8', '']","['0', '']","['0', '']","['0', '']","['49', '']","['0', '']","['413', '']","['0', '']","['167', '']","['0', '']"
8009,r189,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,188,"['626', '']","['0', '']","['403', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['169', '']","['1', '']"
8009,r190,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,189,"['601', '']","['0', '']","['0', '']","['601', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r191,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,190,"['592', '']","['0', '']","['227', '']","['34', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['316', '']","['0', '']"
8009,r192,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,191,"['582', '']","['0', '']","['0', '']","['527', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r193,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,192,"['559', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['559', '']","['0', '']"
8009,r194,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,193,"['556', '']","['22', '']","['428', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']","['0', '']"
8009,r195,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,194,"['545', '']","['0', '']","['291', '']","['0', '']","['0', '']","['254', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r196,All institutions -> U. Hartford,All institutions,U. Hartford,2,195,"['544', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['544', '']","['0', '']"
8009,r197,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,196,"['543', '']","['0', '']","['289', '']","['206', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48', '']"
8009,r198,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,197,"['511', '']","['0', '']","['274', '']","['0', '']","['96', '']","['0', '']","['0', '']","['0', '']","['0', '']","['141', '']","['0', '']"
8009,r199,All institutions -> Drexel U.,All institutions,Drexel U.,2,198,"['499', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['454', '']","['0', '']"
8009,r200,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,199,"['490', '']","['0', '']","['0', '']","['0', '']","['0', '']","['483', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']"
8009,r201,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,200,"['479', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['420', '']","['0', '']"
8009,r202,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,201,"['478', '']","['0', '']","['0', '']","['478', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r203,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,202,"['464', '']","['0', '']","['396', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['20', '']","['0', '']","['33', '']"
8009,r204,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,203,"['461', 'i']","['0', 'i']","['406', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['55', 'i']"
8009,r205,All institutions -> Langston U.,All institutions,Langston U.,2,204,"['459', '']","['0', '']","['0', '']","['459', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r206,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,205,"['453', '']","['0', '']","['0', '']","['0', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']","['374', '']","['7', '']"
8009,r207,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,206,"['424', '']","['0', '']","['0', '']","['424', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r208,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,207,"['418', 'i']","['0', 'i']","['314', 'i']","['0', 'i']","['0', 'i']","['104', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8009,r209,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,208,"['409', '']","['0', '']","['0', '']","['115', '']","['0', '']","['170', '']","['0', '']","['0', '']","['0', '']","['124', '']","['0', '']"
8009,r210,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,209,"['373', '']","['0', '']","['143', '']","['0', '']","['0', '']","['157', '']","['0', '']","['0', '']","['0', '']","['66', '']","['7', '']"
8009,r211,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,210,"['372', '']","['0', '']","['0', '']","['372', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r212,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,211,"['371', '']","['100', '']","['100', '']","['50', '']","['0', '']","['121', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r213,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,212,"['359', '']","['0', '']","['0', '']","['0', '']","['0', '']","['299', '']","['0', '']","['0', '']","['0', '']","['60', '']","['0', '']"
8009,r214,All institutions -> Hope C.,All institutions,Hope C.,2,213,"['357', '']","['0', '']","['18', '']","['68', '']","['23', '']","['163', '']","['0', '']","['0', '']","['0', '']","['85', '']","['0', '']"
8009,r215,All institutions -> U. Guam,All institutions,U. Guam,2,214,"['352', '']","['0', '']","['266', '']","['0', '']","['0', '']","['86', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r216,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,215,"['348', '']","['0', '']","['0', '']","['0', '']","['130', '']","['0', '']","['0', '']","['0', '']","['0', '']","['218', '']","['0', '']"
8009,r217,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,216,"['347', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['333', '']","['0', '']"
8009,r218,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,217,"['345', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['345', '']","['0', '']"
8009,r219,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,218,"['336', '']","['0', '']","['0', '']","['91', '']","['0', '']","['65', '']","['0', '']","['0', '']","['0', '']","['180', '']","['0', '']"
8009,r220,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,218,"['336', '']","['326', '']","['0', '']","['8', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r221,All institutions -> Haverford C.,All institutions,Haverford C.,2,220,"['331', '']","['0', '']","['0', '']","['0', '']","['0', '']","['331', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r222,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,221,"['322', '']","['0', '']","['0', '']","['322', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r223,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,222,"['313', '']","['0', '']","['0', '']","['0', '']","['0', '']","['313', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r224,All institutions -> Ohio U.,All institutions,Ohio U.,2,223,"['312', '']","['0', '']","['0', '']","['173', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['132', '']","['0', '']"
8009,r225,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,224,"['292', '']","['0', '']","['242', '']","['34', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r226,All institutions -> Trinity U.,All institutions,Trinity U.,2,225,"['290', '']","['26', '']","['0', '']","['0', '']","['0', '']","['264', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r227,All institutions -> U. Colorado Denver<sup>d</sup>,All institutions,U. Colorado Denver<sup>d</sup>,2,226,"['287', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['264', '']","['23', '']"
8009,r228,All institutions -> William & Mary,All institutions,William & Mary,2,227,"['285', '']","['0', '']","['199', '']","['4', '']","['4', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['58', '']"
8009,r229,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,228,"['271', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['271', '']","['0', '']"
8009,r230,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,229,"['265', '']","['0', '']","['265', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r231,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,230,"['263', '']","['0', '']","['263', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r232,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,231,"['259', '']","['0', '']","['0', '']","['259', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r233,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,232,"['258', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['208', '']","['0', '']"
8009,r234,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,233,"['252', '']","['0', '']","['252', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r235,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,234,"['245', '']","['0', '']","['0', '']","['0', '']","['0', '']","['245', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r236,All institutions -> Chapman U.,All institutions,Chapman U.,2,235,"['241', '']","['0', '']","['200', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r237,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,236,"['237', '']","['0', '']","['0', '']","['0', '']","['0', '']","['148', '']","['0', '']","['0', '']","['0', '']","['89', '']","['0', '']"
8009,r238,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,237,"['228', '']","['0', '']","['0', '']","['228', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r239,All institutions -> Howard U.,All institutions,Howard U.,2,238,"['225', '']","['0', '']","['0', '']","['0', '']","['0', '']","['225', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
