table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2016,field_2017,field_2018,field_2019_all_life_sciences,field_2019_agricultural_sciences,field_2019_biological_and_biomedical_sciences,field_2019_health_sciences,field_2019_natural_resources_and_conservation,field_2019_life_sciences_nec
3158,r119,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,118,"['90,083', '']","['71,053', '']","['80,716', '']","['76,701', '']","['37,016', '']","['19,934', '']","['9,576', '']","['10,175', '']","['0', '']"
3158,r120,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,119,"['30,582', '']","['40,408', '']","['62,543', '']","['73,146', '']","['1,647', '']","['16,539', '']","['51,140', '']","['0', '']","['3,820', '']"
3158,r121,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,120,"['48,622', '']","['65,910', '']","['65,459', '']","['72,765', '']","['40,178', '']","['19,659', '']","['11,971', '']","['302', '']","['655', '']"
3158,r122,All institutions -> U. Idaho,All institutions,U. Idaho,2,121,"['64,623', '']","['67,050', '']","['68,744', '']","['71,656', '']","['43,426', '']","['19,378', '']","['169', '']","['8,567', '']","['116', '']"
3158,r123,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,122,"['112,848', '']","['99,356', '']","['77,248', '']","['70,689', '']","['0', '']","['13,120', '']","['52,099', '']","['5,470', '']","['0', '']"
3158,r124,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,123,"['54,393', '']","['75,634', '']","['76,083', '']","['70,211', '']","['592', '']","['48,140', '']","['11,424', '']","['0', '']","['10,055', '']"
3158,r125,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,124,"['83,957', '']","['74,257', '']","['66,052', '']","['67,652', '']","['10,311', '']","['24,678', '']","['19,940', '']","['8,213', '']","['4,510', '']"
3158,r126,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,125,"['49,879', '']","['54,031', '']","['61,782', '']","['64,307', '']","['8,118', '']","['32,985', '']","['18,515', '']","['4,098', '']","['591', '']"
3158,r127,"All institutions -> U. Tennessee, Knoxville, Institute of Agriculture",All institutions,"U. Tennessee, Knoxville, Institute of Agriculture",2,126,"['54,083', '']","['60,073', '']","['59,827', '']","['64,074', '']","['41,602', '']","['6,185', '']","['3,720', '']","['9,083', '']","['3,484', '']"
3158,r128,All institutions -> Clemson U.,All institutions,Clemson U.,2,127,"['46,900', '']","['53,479', '']","['57,408', '']","['62,391', '']","['24,150', '']","['25,381', '']","['5,822', '']","['33', '']","['7,005', '']"
3158,r129,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,128,"['44,638', '']","['57,185', '']","['54,418', '']","['61,959', '']","['311', '']","['20,283', '']","['24,465', '']","['16,900', '']","['0', '']"
3158,r130,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,129,"['40,040', 'i']","['44,578', 'i']","['55,171', '']","['61,738', '']","['0', '']","['61,738', '']","['0', '']","['0', '']","['0', '']"
3158,r131,All institutions -> Utah State U.,All institutions,Utah State U.,2,130,"['61,078', '']","['57,750', '']","['59,473', '']","['61,698', '']","['38,695', '']","['5,064', '']","['1,737', '']","['16,202', '']","['0', '']"
3158,r132,All institutions -> Florida State U.,All institutions,Florida State U.,2,131,"['37,909', '']","['47,724', '']","['54,515', '']","['61,515', '']","['207', '']","['24,383', '']","['32,890', '']","['2,221', '']","['1,814', '']"
3158,r133,All institutions -> U. Delaware,All institutions,U. Delaware,2,132,"['59,725', '']","['62,222', '']","['55,454', '']","['60,535', '']","['29,062', '']","['4,551', '']","['26,922', '']","['0', '']","['0', '']"
3158,r134,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,133,"['35,925', '']","['48,824', '']","['50,538', '']","['54,582', '']","['0', '']","['25,209', '']","['29,373', '']","['0', '']","['0', '']"
3158,r135,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,134,"['42,500', '']","['46,219', '']","['49,014', '']","['53,751', '']","['35,585', '']","['3,648', '']","['4,896', '']","['4,070', '']","['5,552', '']"
3158,r136,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,135,"['22,793', '']","['26,556', '']","['38,811', '']","['53,460', '']","['2,552', '']","['0', '']","['50,092', '']","['0', '']","['816', '']"
3158,r137,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,136,"['41,678', '']","['48,789', '']","['51,017', '']","['52,335', '']","['26,680', '']","['14,796', '']","['6,365', '']","['4,494', '']","['0', '']"
3158,r138,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,137,"['29,536', '']","['37,296', '']","['41,637', '']","['51,990', '']","['342', '']","['41,686', '']","['5,714', '']","['497', '']","['3,751', '']"
3158,r139,All institutions -> Florida International U.,All institutions,Florida International U.,2,138,"['39,780', '']","['46,662', '']","['46,906', '']","['51,676', '']","['62', '']","['33,053', '']","['16,019', '']","['2,542', '']","['0', '']"
3158,r140,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,139,"['44,280', '']","['46,616', '']","['49,115', '']","['50,431', '']","['15,181', '']","['12,981', '']","['14,712', '']","['7,241', '']","['316', '']"
3158,r141,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,140,"['50,567', '']","['48,476', '']","['49,029', '']","['49,099', '']","['0', '']","['20,989', '']","['28,110', '']","['0', '']","['0', '']"
3158,r142,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,141,"['46,418', '']","['50,247', '']","['52,257', '']","['47,567', '']","['0', '']","['40,075', '']","['6,578', '']","['0', '']","['914', '']"
3158,r143,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,142,"['46,232', '']","['42,423', '']","['41,216', '']","['44,985', '']","['0', '']","['0', '']","['44,985', '']","['0', '']","['0', '']"
3158,r144,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,143,"['38,717', '']","['38,657', '']","['36,784', '']","['42,959', '']","['0', '']","['20,207', '']","['22,752', '']","['0', '']","['0', '']"
3158,r145,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,144,"['46,064', '']","['46,842', '']","['41,272', '']","['41,934', '']","['10,856', 'i']","['13,913', 'i']","['4,206', 'i']","['12,959', 'i']","['0', 'i']"
3158,r146,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,145,"['43,067', '']","['40,310', '']","['38,989', '']","['40,914', '']","['0', '']","['18,839', '']","['20,974', '']","['0', '']","['1,101', '']"
3158,r147,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,146,"['39,139', '']","['35,258', '']","['37,074', '']","['40,821', '']","['31,352', '']","['7,688', '']","['628', '']","['49', '']","['1,104', '']"
3158,r148,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,147,"['33,736', '']","['31,113', '']","['31,779', '']","['40,597', '']","['0', '']","['403', '']","['13,406', '']","['0', '']","['26,788', '']"
3158,r149,All institutions -> U. Houston,All institutions,U. Houston,2,148,"['28,866', '']","['31,631', '']","['33,476', '']","['39,727', '']","['22', '']","['12,863', '']","['20,004', '']","['131', '']","['6,707', '']"
3158,r150,All institutions -> U. Maine,All institutions,U. Maine,2,149,"['26,079', '']","['35,527', '']","['36,865', '']","['38,713', '']","['18,217', '']","['10,759', '']","['417', '']","['9,320', '']","['0', '']"
3158,r151,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,150,"['31,892', '']","['35,551', '']","['36,674', '']","['38,091', '']","['0', '']","['15,003', '']","['22,363', '']","['0', '']","['725', '']"
3158,r152,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,151,"['23,649', '']","['32,258', '']","['31,974', '']","['36,245', '']","['2,275', '']","['26,194', '']","['2,807', '']","['4,301', '']","['668', '']"
3158,r153,"All institutions -> SUNY, Downstate Medical Center",All institutions,"SUNY, Downstate Medical Center",2,152,"['33,735', '']","['31,873', '']","['34,661', '']","['36,015', '']","['0', '']","['35,422', '']","['593', '']","['0', '']","['0', '']"
3158,r154,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,153,"['23,869', '']","['30,484', '']","['31,871', '']","['35,971', '']","['0', '']","['3,900', '']","['31,036', '']","['0', '']","['1,035', '']"
3158,r155,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,154,"['20,731', '']","['20,221', '']","['26,176', '']","['35,936', '']","['0', '']","['3,075', '']","['32,861', '']","['0', '']","['0', '']"
3158,r156,All institutions -> U. Oregon,All institutions,U. Oregon,2,155,"['32,078', '']","['33,718', '']","['36,242', '']","['35,644', '']","['0', '']","['34,751', '']","['115', '']","['778', '']","['0', '']"
3158,r157,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,156,"['29,415', '']","['35,439', '']","['37,682', '']","['34,842', '']","['0', '']","['27,718', '']","['0', '']","['7,124', '']","['0', '']"
3158,r158,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,157,"['23,499', '']","['24,620', '']","['26,706', '']","['34,043', '']","['0', '']","['13,148', '']","['17,034', '']","['1', '']","['3,860', '']"
3158,r159,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,158,"['23,915', '']","['22,394', '']","['35,690', '']","['33,854', '']","['3,831', '']","['24,989', '']","['4,846', '']","['0', '']","['188', '']"
3158,r160,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,159,"['38,258', '']","['35,112', '']","['34,087', '']","['33,699', '']","['0', '']","['14,788', '']","['17,674', '']","['616', '']","['621', '']"
3158,r161,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,160,"['40,786', '']","['36,848', '']","['38,104', '']","['32,432', '']","['10,750', '']","['4,686', '']","['16,778', '']","['184', '']","['34', '']"
3158,r162,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,161,"['15,916', '']","['17,404', '']","['22,193', '']","['31,434', '']","['32', '']","['10,027', '']","['20,056', '']","['162', '']","['1,157', '']"
3158,r163,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,162,"['38,774', '']","['35,454', '']","['33,215', '']","['31,289', '']","['0', '']","['0', '']","['31,289', '']","['0', '']","['0', '']"
3158,r164,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,163,"['32,881', '']","['30,366', '']","['31,203', '']","['31,181', '']","['0', '']","['14,380', '']","['10,429', '']","['0', '']","['6,372', '']"
3158,r165,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,164,"['27,388', '']","['27,585', '']","['27,452', '']","['30,643', '']","['0', '']","['20,446', '']","['7,504', '']","['1,457', '']","['1,236', '']"
3158,r166,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,165,"['14,007', '']","['31,523', '']","['30,647', '']","['28,781', '']","['0', '']","['16,722', '']","['12,059', '']","['0', '']","['0', '']"
3158,r167,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,166,"['32,682', '']","['29,409', '']","['28,003', '']","['28,629', '']","['0', '']","['12,720', '']","['15,226', '']","['683', '']","['0', '']"
3158,r168,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,167,"['7,213', '']","['16,473', '']","['27,571', '']","['27,910', '']","['0', '']","['3,051', '']","['24,859', '']","['0', '']","['0', '']"
3158,r169,All institutions -> U. Toledo,All institutions,U. Toledo,2,168,"['23,360', '']","['23,303', '']","['23,752', '']","['27,889', '']","['109', '']","['5,834', '']","['20,923', '']","['229', '']","['794', '']"
3158,r170,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,169,"['28,458', '']","['28,427', '']","['27,327', '']","['27,517', '']","['993', '']","['26,385', '']","['139', '']","['0', '']","['0', '']"
3158,r171,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,170,"['32,550', '']","['28,671', '']","['30,010', '']","['27,064', '']","['0', '']","['8,746', '']","['18,318', '']","['0', '']","['0', '']"
3158,r172,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,171,"['20,665', '']","['22,681', '']","['23,433', '']","['26,495', '']","['2,982', '']","['10,119', '']","['0', '']","['13,332', '']","['62', '']"
3158,r173,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,172,"['23,177', '']","['25,493', '']","['25,002', '']","['26,486', '']","['2,724', '']","['23,762', '']","['0', '']","['0', '']","['0', '']"
3158,r174,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,173,"['26,194', '']","['28,705', '']","['30,257', '']","['26,416', '']","['14,651', '']","['7,064', '']","['2,751', '']","['1,860', '']","['90', '']"
3158,r175,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,174,"['23,353', '']","['22,560', '']","['24,463', '']","['26,262', '']","['0', '']","['11,230', '']","['14,390', '']","['0', '']","['642', '']"
3158,r176,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,175,"['18,089', '']","['18,141', '']","['15,776', '']","['25,619', '']","['883', '']","['4,472', '']","['17,789', '']","['238', '']","['2,237', '']"
3158,r177,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,176,"['15,877', '']","['25,082', '']","['23,880', '']","['25,420', '']","['249', '']","['13,061', '']","['7,432', '']","['0', '']","['4,678', '']"
3158,r178,All institutions -> Howard U.,All institutions,Howard U.,2,177,"['21,237', '']","['26,573', '']","['26,083', '']","['24,940', '']","['0', '']","['5,089', '']","['17,872', '']","['0', '']","['1,979', '']"
3158,r179,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,178,"['23,299', '']","['22,192', '']","['24,101', '']","['24,563', '']","['2,546', '']","['13,997', '']","['2,944', '']","['0', '']","['5,076', '']"
3158,r180,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,179,"['22,950', '']","['21,843', '']","['22,919', 'i']","['24,405', 'i']","['0', 'i']","['9,447', 'i']","['14,497', 'i']","['0', 'i']","['461', 'i']"
3158,r181,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,180,"['17,529', '']","['16,142', '']","['23,092', '']","['24,065', '']","['45', '']","['17,425', '']","['6,503', '']","['92', '']","['0', '']"
3158,r182,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,181,"['20,166', '']","['20,443', '']","['21,187', '']","['23,028', '']","['0', '']","['16,236', '']","['6,792', '']","['0', '']","['0', '']"
3158,r183,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,182,"['13,205', '']","['17,353', '']","['16,720', '']","['22,455', '']","['0', '']","['20,972', '']","['1,483', '']","['0', '']","['0', '']"
3158,r184,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,183,"['25,824', '']","['30,140', 'i']","['24,400', '']","['22,063', '']","['0', '']","['22,063', '']","['0', '']","['0', '']","['0', '']"
3158,r185,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,184,"['21,178', '']","['21,747', '']","['18,634', '']","['21,837', '']","['10,801', '']","['153', '']","['7,880', '']","['443', '']","['2,560', '']"
3158,r186,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,185,"['20,695', '']","['18,607', '']","['19,393', '']","['20,263', '']","['0', '']","['5,449', '']","['14,273', '']","['0', '']","['541', '']"
3158,r187,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,186,"['17,311', '']","['15,637', 'i']","['8,141', 'i']","['19,398', 'i']","['0', 'i']","['7,813', 'i']","['11,126', 'i']","['0', 'i']","['459', 'i']"
3158,r188,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,187,"['19,978', '']","['19,522', '']","['19,392', '']","['19,286', '']","['0', '']","['1,182', '']","['1', '']","['18,103', '']","['0', '']"
3158,r189,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,188,"['13,453', '']","['16,539', '']","['18,390', '']","['18,568', '']","['0', '']","['16,612', '']","['1,631', '']","['0', '']","['325', '']"
3158,r190,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,189,"['14,768', '']","['16,782', '']","['16,980', '']","['18,286', '']","['0', '']","['18,286', '']","['0', '']","['0', '']","['0', '']"
3158,r191,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,190,"['18,761', '']","['18,039', '']","['12,100', '']","['18,010', '']","['0', '']","['7,826', '']","['9,699', '']","['485', '']","['0', '']"
3158,r192,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,191,"['18,355', '']","['18,425', '']","['17,846', '']","['17,625', '']","['0', '']","['8,481', '']","['9,108', '']","['0', '']","['36', '']"
3158,r193,All institutions -> Creighton U.,All institutions,Creighton U.,2,192,"['17,707', 'i']","['18,227', 'i']","['14,925', 'i']","['17,527', 'i']","['0', 'i']","['7,033', 'i']","['10,406', 'i']","['88', 'i']","['0', 'i']"
3158,r194,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,193,"['17,970', '']","['18,980', '']","['17,349', '']","['16,756', '']","['13,060', '']","['1,085', '']","['0', '']","['2,611', '']","['0', '']"
3158,r195,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,194,"['11,799', '']","['16,292', '']","['15,451', 'i']","['16,538', 'i']","['1,687', 'i']","['14,851', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3158,r196,All institutions -> Wright State U.,All institutions,Wright State U.,2,195,"['17,525', '']","['16,237', '']","['15,403', '']","['16,448', '']","['0', '']","['8,443', '']","['8,004', '']","['1', '']","['0', '']"
3158,r197,All institutions -> George Mason U.,All institutions,George Mason U.,2,196,"['18,620', '']","['18,574', '']","['17,982', '']","['16,438', '']","['69', '']","['9,520', '']","['6,467', '']","['333', '']","['49', '']"
3158,r198,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,197,"['15,155', '']","['15,082', '']","['14,907', '']","['16,431', '']","['15,316', '']","['1,115', '']","['0', '']","['0', '']","['0', '']"
3158,r199,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,198,"['16,491', '']","['16,928', '']","['16,685', '']","['16,011', '']","['0', '']","['14,625', '']","['1,386', '']","['0', '']","['0', '']"
3158,r200,All institutions -> Portland State U.,All institutions,Portland State U.,2,199,"['10,548', '']","['11,670', '']","['13,266', '']","['15,844', '']","['111', '']","['2,702', '']","['9,112', '']","['3,515', '']","['404', '']"
3158,r201,All institutions -> Ohio U.,All institutions,Ohio U.,2,200,"['21,079', 'i']","['21,365', 'i']","['17,098', 'i']","['15,739', '']","['0', '']","['6,676', '']","['7,681', '']","['0', '']","['1,382', '']"
3158,r202,All institutions -> Marshall U.,All institutions,Marshall U.,2,201,"['13,674', '']","['13,445', '']","['16,410', '']","['15,738', '']","['0', '']","['4,753', '']","['10,844', '']","['0', '']","['141', '']"
3158,r203,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,202,"['11,817', '']","['13,125', '']","['12,376', '']","['15,366', '']","['774', '']","['12,103', '']","['1,191', '']","['0', '']","['1,298', '']"
3158,r204,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,203,"['11,212', '']","['13,104', '']","['14,020', '']","['14,668', '']","['0', '']","['9,952', '']","['4,708', '']","['8', '']","['0', '']"
3158,r205,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,204,"['9,130', '']","['12,411', '']","['13,414', '']","['14,236', '']","['0', '']","['0', '']","['14,236', '']","['0', '']","['0', '']"
3158,r206,All institutions -> Rice U.,All institutions,Rice U.,2,205,"['13,400', '']","['13,593', '']","['14,193', '']","['13,966', '']","['0', '']","['13,966', '']","['0', '']","['0', '']","['0', '']"
3158,r207,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,206,"['11,451', '']","['11,479', '']","['11,406', '']","['13,791', '']","['6,823', '']","['6,582', '']","['265', '']","['1', '']","['120', '']"
3158,r208,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,207,"['13,360', '']","['15,652', '']","['11,490', '']","['13,739', '']","['0', '']","['0', '']","['13,739', '']","['0', '']","['0', '']"
3158,r209,All institutions -> Boston C.,All institutions,Boston C.,2,208,"['10,996', '']","['13,811', '']","['12,494', '']","['13,514', '']","['0', '']","['12,312', '']","['1,202', '']","['0', '']","['0', '']"
3158,r210,All institutions -> Marquette U.,All institutions,Marquette U.,2,209,"['8,917', '']","['9,875', '']","['10,388', '']","['13,155', '']","['92', '']","['7,863', '']","['4,461', '']","['0', '']","['739', '']"
3158,r211,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,210,"['11,708', '']","['11,163', '']","['11,292', '']","['12,886', '']","['0', '']","['12,038', '']","['184', '']","['581', '']","['83', '']"
3158,r212,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,211,"['10,034', '']","['9,274', '']","['10,703', '']","['12,644', '']","['213', '']","['10,319', '']","['1,866', '']","['0', '']","['246', '']"
3158,r213,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,212,"['16,378', '']","['14,461', '']","['13,616', '']","['12,252', '']","['0', '']","['5,034', '']","['7,217', '']","['0', '']","['1', '']"
3158,r214,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,213,"['ne', '']","['ne', '']","['8,962', '']","['12,205', '']","['2,074', '']","['6,872', '']","['3,259', '']","['0', '']","['0', '']"
3158,r215,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,214,"['7,170', '']","['12,731', '']","['14,340', '']","['12,165', '']","['0', '']","['4,529', '']","['7,085', '']","['109', '']","['442', '']"
3158,r216,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,215,"['8,450', '']","['11,722', '']","['10,721', '']","['12,095', '']","['223', '']","['7,738', '']","['3,253', '']","['881', '']","['0', '']"
3158,r217,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,216,"['13,626', '']","['12,075', '']","['13,330', '']","['11,924', '']","['9,282', '']","['1,133', '']","['167', '']","['261', '']","['1,081', '']"
3158,r218,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,217,"['3,748', '']","['3,498', '']","['4,888', '']","['11,834', '']","['738', '']","['8,282', '']","['2,446', '']","['0', '']","['368', '']"
3158,r219,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,218,"['5,942', '']","['6,773', '']","['6,326', '']","['11,743', '']","['7,016', '']","['1,227', '']","['2,891', '']","['609', '']","['0', '']"
3158,r220,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,219,"['16,674', '']","['15,526', '']","['12,145', '']","['11,649', '']","['0', '']","['2,793', '']","['8,856', '']","['0', '']","['0', '']"
3158,r221,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,220,"['8,654', '']","['10,723', '']","['11,310', '']","['11,618', '']","['1,207', '']","['8,645', '']","['1,696', '']","['0', '']","['70', '']"
3158,r222,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,221,"['7,992', '']","['8,664', '']","['7,857', '']","['11,390', '']","['0', '']","['0', '']","['11,390', '']","['0', '']","['0', '']"
3158,r223,All institutions -> Texas State U.,All institutions,Texas State U.,2,222,"['7,093', '']","['7,461', '']","['10,089', '']","['11,304', '']","['349', '']","['6,761', '']","['1,957', '']","['0', '']","['2,237', '']"
3158,r224,All institutions -> Miami U.,All institutions,Miami U.,2,223,"['7,412', '']","['6,604', '']","['8,597', '']","['11,143', '']","['48', '']","['6,078', '']","['4,422', '']","['0', '']","['595', '']"
3158,r225,All institutions -> Rowan U.,All institutions,Rowan U.,2,224,"['5,905', '']","['6,569', '']","['7,700', '']","['11,107', '']","['0', '']","['4,311', '']","['6,652', '']","['0', '']","['144', '']"
3158,r226,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,225,"['10,691', '']","['9,545', '']","['10,167', '']","['10,992', '']","['0', '']","['1,052', '']","['0', '']","['0', '']","['9,940', '']"
3158,r227,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,226,"['5,307', '']","['6,353', '']","['7,725', '']","['10,943', '']","['0', '']","['8,620', '']","['2,323', '']","['0', '']","['0', '']"
3158,r228,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,227,"['9,925', '']","['12,005', '']","['9,789', '']","['10,800', '']","['0', '']","['10,800', '']","['0', '']","['0', '']","['0', '']"
3158,r229,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,228,"['6,779', '']","['8,069', '']","['9,373', 'i']","['10,721', 'i']","['0', 'i']","['7,316', 'i']","['3,405', 'i']","['0', 'i']","['0', 'i']"
3158,r230,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,229,"['2,734', '']","['6,945', '']","['9,772', '']","['10,614', '']","['1,083', '']","['2,402', '']","['0', '']","['6,621', '']","['508', '']"
3158,r231,All institutions -> U. Memphis,All institutions,U. Memphis,2,230,"['8,812', '']","['9,160', '']","['11,041', '']","['10,521', '']","['0', '']","['5,032', '']","['5,463', '']","['26', '']","['0', '']"
3158,r232,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,231,"['10,635', '']","['7,443', '']","['8,931', '']","['10,357', '']","['8,783', '']","['208', '']","['1,066', '']","['26', '']","['274', '']"
3158,r233,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,232,"['7,730', '']","['9,207', '']","['10,173', '']","['10,343', '']","['6', '']","['6,387', '']","['3,950', '']","['0', '']","['0', '']"
3158,r234,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,233,"['7,695', '']","['7,699', '']","['10,079', '']","['10,316', '']","['0', '']","['7,545', '']","['2,771', '']","['0', '']","['0', '']"
3158,r235,All institutions -> Langston U.,All institutions,Langston U.,2,234,"['10,743', '']","['10,548', 'i']","['10,417', 'i']","['10,287', '']","['8,768', '']","['1,264', '']","['255', '']","['0', '']","['0', '']"
3158,r236,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,235,"['2,815', '']","['6,196', '']","['8,561', '']","['10,053', '']","['273', '']","['3,232', '']","['0', '']","['0', '']","['6,548', '']"
3158,r237,All institutions -> Boise State U.,All institutions,Boise State U.,2,236,"['7,764', '']","['9,022', '']","['8,838', '']","['9,858', '']","['516', '']","['7,701', '']","['955', '']","['686', '']","['0', '']"
3158,r238,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,237,"['20,951', '']","['10,557', '']","['10,251', '']","['9,712', '']","['3,728', '']","['0', '']","['143', '']","['23', '']","['5,818', '']"
3158,r239,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,238,"['10,872', '']","['11,478', '']","['8,722', '']","['9,692', '']","['0', '']","['5,118', '']","['3,766', '']","['808', '']","['0', '']"
