table_id,row_id,sex_occupation_and_age_full_path,sex_occupation_and_age_level_1,sex_occupation_and_age_level_2,sex_occupation_and_age_level_3,sex_occupation_and_age_level_4,sex_occupation_and_age_level_5,sex_occupation_and_age_hierarchy_depth,field_total,field_hispanic_or_latino,field_not_hispanic_or_latino_american_indian_or_alaska_native,field_not_hispanic_or_latino_asian,field_not_hispanic_or_latino_black_or_african_american,field_not_hispanic_or_latino_native_hawaiian_or_other_pacific_islander,field_not_hispanic_or_latino_white,field_not_hispanic_or_latino_more_than_one_race,field_without_disability,field_with_disability,field_u_s_citizen,field_non_u_s_citizen
7768,r114,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Physical and related scientists -> 40&#8211;49","Both sexes, all occupations","Male, all occupations",S&E occupations,Physical and related scientists,40&#8211;49,5,53000,9000,,6000,S,,37000,1000,46000,8000,48000,5000
7768,r115,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Physical and related scientists -> 50&#8211;75","Both sexes, all occupations","Male, all occupations",S&E occupations,Physical and related scientists,50&#8211;75,5,82000,3000,,7000,2000,,68000,0.05,69000,12000,78000,3000
7768,r116,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Social and related scientists","Both sexes, all occupations","Male, all occupations",S&E occupations,Social and related scientists,,4,204000,21000,,15000,9000,,156000,2000,181000,23000,186000,18000
7768,r117,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Social and related scientists -> 29 and younger","Both sexes, all occupations","Male, all occupations",S&E occupations,Social and related scientists,29 and younger,5,26000,3000,,2000,S,,19000,S,23000,S,25000,2000
7768,r118,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Social and related scientists -> 30&#8211;39","Both sexes, all occupations","Male, all occupations",S&E occupations,Social and related scientists,30&#8211;39,5,66000,9000,,7000,4000,,45000,S,62000,5000,58000,8000
7768,r119,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Social and related scientists -> 40&#8211;49","Both sexes, all occupations","Male, all occupations",S&E occupations,Social and related scientists,40&#8211;49,5,37000,5000,,2000,S,,29000,0.05,34000,S,33000,S
7768,r120,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Social and related scientists -> 50&#8211;75","Both sexes, all occupations","Male, all occupations",S&E occupations,Social and related scientists,50&#8211;75,5,74000,4000,,3000,3000,,63000,1000,62000,12000,71000,3000
7768,r121,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Engineers","Both sexes, all occupations","Male, all occupations",S&E occupations,Engineers,,4,1548000,142000,2000,233000,53000,5000,1087000,27000,1409000,139000,1413000,135000
7768,r122,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Engineers -> 29 and younger","Both sexes, all occupations","Male, all occupations",S&E occupations,Engineers,29 and younger,5,323000,36000,,48000,13000,,217000,8000,303000,20000,295000,28000
7768,r123,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Engineers -> 30&#8211;39","Both sexes, all occupations","Male, all occupations",S&E occupations,Engineers,30&#8211;39,5,457000,43000,S,76000,15000,2000,311000,9000,431000,26000,397000,60000
7768,r124,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Engineers -> 40&#8211;49","Both sexes, all occupations","Male, all occupations",S&E occupations,Engineers,40&#8211;49,5,311000,29000,,50000,13000,S,212000,5000,282000,29000,281000,30000
7768,r125,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Engineers -> 50&#8211;75","Both sexes, all occupations","Male, all occupations",S&E occupations,Engineers,50&#8211;75,5,458000,33000,0.05,58000,12000,,348000,6000,394000,64000,441000,17000
7768,r126,"Both sexes, all occupations -> Male, all occupations -> S&E-related occupations","Both sexes, all occupations","Male, all occupations",S&E-related occupations,,,3,3595000,279000,5000,546000,237000,18000,2458000,53000,3191000,404000,3346000,249000
7768,r127,"Both sexes, all occupations -> Male, all occupations -> S&E-related occupations -> 29 and younger","Both sexes, all occupations","Male, all occupations",S&E-related occupations,29 and younger,,4,426000,45000,,64000,22000,,283000,10000,392000,34000,401000,25000
7768,r128,"Both sexes, all occupations -> Male, all occupations -> S&E-related occupations -> 30&#8211;39","Both sexes, all occupations","Male, all occupations",S&E-related occupations,30&#8211;39,,4,1016000,81000,3000,144000,63000,S,704000,20000,935000,81000,911000,105000
7768,r129,"Both sexes, all occupations -> Male, all occupations -> S&E-related occupations -> 40&#8211;49","Both sexes, all occupations","Male, all occupations",S&E-related occupations,40&#8211;49,,4,926000,76000,0.05,160000,73000,14000,591000,12000,836000,91000,850000,77000
7768,r130,"Both sexes, all occupations -> Male, all occupations -> S&E-related occupations -> 50&#8211;75","Both sexes, all occupations","Male, all occupations",S&E-related occupations,50&#8211;75,,4,1227000,77000,1000,178000,77000,S,880000,11000,1029000,198000,1184000,43000
7768,r131,"Both sexes, all occupations -> Male, all occupations -> Non-S&E occupations","Both sexes, all occupations","Male, all occupations",Non-S&E occupations,,,3,13732000,1425000,35000,920000,1008000,37000,9935000,373000,11949000,1783000,13196000,536000
7768,r132,"Both sexes, all occupations -> Male, all occupations -> Non-S&E occupations -> 29 and younger","Both sexes, all occupations","Male, all occupations",Non-S&E occupations,29 and younger,,4,1560000,183000,S,105000,94000,S,1087000,84000,1422000,137000,1512000,47000
7768,r133,"Both sexes, all occupations -> Male, all occupations -> Non-S&E occupations -> 30&#8211;39","Both sexes, all occupations","Male, all occupations",Non-S&E occupations,30&#8211;39,,4,3564000,434000,S,260000,251000,S,2464000,142000,3296000,268000,3386000,178000
7768,r134,"Both sexes, all occupations -> Male, all occupations -> Non-S&E occupations -> 40&#8211;49","Both sexes, all occupations","Male, all occupations",Non-S&E occupations,40&#8211;49,,4,3322000,404000,4000,224000,228000,11000,2387000,63000,2927000,395000,3122000,200000
7768,r135,"Both sexes, all occupations -> Male, all occupations -> Non-S&E occupations -> 50&#8211;75","Both sexes, all occupations","Male, all occupations",Non-S&E occupations,50&#8211;75,,4,5286000,404000,21000,330000,435000,17000,3997000,83000,4304000,982000,5175000,111000
