table_id,row_id,_b_citizenship_ethnicity_race_and_field_b_full_path,_b_citizenship_ethnicity_race_and_field_b_level_1,_b_citizenship_ethnicity_race_and_field_b_level_2,_b_citizenship_ethnicity_race_and_field_b_level_3,_b_citizenship_ethnicity_race_and_field_b_level_4,_b_citizenship_ethnicity_race_and_field_b_level_5,_b_citizenship_ethnicity_race_and_field_b_level_6,_b_citizenship_ethnicity_race_and_field_b_hierarchy_depth,field_graduate_students_all_graduate_students_total_number,field_graduate_students_all_graduate_students_percent_female,field_graduate_students_master_s_total_number,field_graduate_students_master_s_percent_female,field_graduate_students_doctoral_total_number,field_graduate_students_doctoral_percent_female,field_postdoctoral_appointees_total_number,field_postdoctoral_appointees_percent_female,field_doctorate_holding_nonfaculty_researchers_total_number,field_doctorate_holding_nonfaculty_researchers_percent_female
3496,r090,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,880,55.1,686,54.7,194,56.7,62,48.4,na,na
3496,r091,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,788,62.4,619,62.7,169,61.5,23,65.2,na,na
3496,r092,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,20,60.0,13,61.5,7,57.1,2,0.0,na,na
3496,r093,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,4807,52.4,3450,52.5,1357,52.2,346,50.9,na,na
3496,r094,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,292,57.9,231,58.0,61,57.4,7,57.1,na,na
3496,r095,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,356,54.2,261,57.1,95,46.3,45,57.8,na,na
3496,r096,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies -> Temporary visa holders,All surveyed fields,Science,Multidisciplinary and interdisciplinary studies,Temporary visa holders,,,4,3067,48.8,2188,49.5,879,47.0,460,35.4,na,na
3496,r097,All surveyed fields -> Science -> Natural resources and conservation,All surveyed fields,Science,Natural resources and conservation,,,,3,11743,56.9,8066,57.9,3677,54.7,806,46.9,582,38.3
3496,r098,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,,,4,10040,57.9,7250,58.0,2790,57.5,514,49.8,na,na
3496,r099,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,989,61.7,691,62.5,298,59.7,18,61.1,na,na
3496,r100,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
3496,r101,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,122,64.8,86,59.3,36,77.8,1,100.0,na,na
3496,r102,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,358,64.2,230,65.2,128,62.5,30,36.7,na,na
3496,r103,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,364,64.0,216,61.1,148,68.2,20,65.0,na,na
3496,r104,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,23,69.6,21,71.4,2,50.0,3,33.3,na,na
3496,r105,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,7388,56.5,5442,56.7,1946,55.9,349,49.3,na,na
3496,r106,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,355,61.7,273,63.0,82,57.3,8,25.0,na,na
3496,r107,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,441,57.1,291,58.4,150,54.7,85,52.9,na,na
3496,r108,All surveyed fields -> Science -> Natural resources and conservation -> Temporary visa holders,All surveyed fields,Science,Natural resources and conservation,Temporary visa holders,,,4,1703,51.4,816,57.4,887,46.0,292,41.8,na,na
3496,r109,All surveyed fields -> Science -> Physical sciences,All surveyed fields,Science,Physical sciences,,,,3,42867,34.6,6361,38.5,36506,34.0,7159,23.7,3316,20.3
3496,r110,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,,,4,26087,35.2,4658,39.7,21429,34.2,2639,26.8,na,na
3496,r111,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,2792,36.7,698,39.1,2094,35.9,131,32.1,na,na
3496,r112,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
3496,r113,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,89,39.3,26,57.7,63,31.7,4,50.0,na,na
3496,r114,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,2400,40.7,439,42.6,1961,40.3,523,28.3,na,na
3496,r115,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,1063,48.4,335,51.6,728,46.8,48,29.2,na,na
3496,r116,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,21,33.3,6,33.3,15,33.3,1,0.0,na,na
3496,r117,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,17826,33.6,2799,38.1,15027,32.8,1550,25.4,na,na
3496,r118,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,875,36.0,165,38.2,710,35.5,50,38.0,na,na
3496,r119,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,1021,30.7,190,35.3,831,29.6,332,26.5,na,na
3496,r120,All surveyed fields -> Science -> Physical sciences -> Temporary visa holders,All surveyed fields,Science,Physical sciences,Temporary visa holders,,,4,16780,33.8,1703,35.2,15077,33.6,4520,21.9,na,na
3496,r121,All surveyed fields -> Science -> Psychology,All surveyed fields,Science,Psychology,,,,3,61069,77.9,40838,80.3,20231,73.0,1152,58.9,576,61.1
3496,r122,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,,,4,57444,78.1,39230,80.4,18214,73.2,820,62.2,na,na
3496,r123,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,9931,79.2,7361,81.7,2570,72.3,65,63.1,na,na
3496,r124,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
3496,r125,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,276,76.8,181,81.2,95,68.4,0,-,na,na
3496,r126,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,3016,77.5,1795,78.9,1221,75.5,86,74.4,na,na
3496,r127,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,6184,80.8,4709,82.3,1475,76.3,15,66.7,na,na
3496,r128,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,111,76.6,87,75.9,24,79.2,0,-,na,na
3496,r129,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,32160,77.3,20798,79.9,11362,72.7,550,59.6,na,na
3496,r130,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,2117,76.9,1336,79.1,781,73.1,10,70.0,na,na
3496,r131,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,3649,78.0,2963,78.7,686,74.9,94,63.8,na,na
3496,r132,All surveyed fields -> Science -> Psychology -> Temporary visa holders,All surveyed fields,Science,Psychology,Temporary visa holders,,,4,3625,74.4,1608,78.3,2017,71.2,332,50.6,na,na
3496,r133,All surveyed fields -> Science -> Social sciences,All surveyed fields,Science,Social sciences,,,,3,78999,54.2,43607,56.1,35392,52.0,1762,52.8,1659,57.9
3496,r134,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,,,4,58254,55.6,35472,56.1,22782,54.8,1199,55.8,na,na
3496,r135,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,7696,59.6,5187,60.4,2509,58.0,83,63.9,na,na
3496,r136,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
3496,r137,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,479,61.8,273,58.2,206,66.5,4,75.0,na,na
3496,r138,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,3631,59.5,1996,60.2,1635,58.7,108,63.9,na,na
3496,r139,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,6231,64.1,4206,64.6,2025,63.3,80,76.3,na,na
3496,r140,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,119,52.9,79,53.2,40,52.5,10,50.0,na,na
3496,r141,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,34787,52.9,20512,53.1,14275,52.7,728,53.3,na,na
3496,r142,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,2054,60.6,1250,61.4,804,59.3,34,55.9,na,na
3496,r143,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,3257,49.5,1969,49.3,1288,49.7,152,46.7,na,na
3496,r144,All surveyed fields -> Science -> Social sciences -> Temporary visa holders,All surveyed fields,Science,Social sciences,Temporary visa holders,,,4,20745,50.5,8135,56.2,12610,46.8,563,46.5,na,na
3496,r145,All surveyed fields -> Engineering,All surveyed fields,Engineering,,,,,2,164004,26.3,91939,26.0,72065,26.8,8266,24.0,3909,23.5
3496,r146,All surveyed fields -> Engineering -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Engineering,U.S. citizens and permanent residents<sup>a</sup>,,,,3,79982,26.5,49873,24.7,30109,29.4,2689,28.9,na,na
3496,r147,All surveyed fields -> Engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Engineering,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,4,8643,27.6,5846,26.3,2797,30.4,125,27.2,na,na
3496,r148,All surveyed fields -> Engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,4,,,,,,,,,,
3496,r149,All surveyed fields -> Engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,5,242,35.5,168,33.3,74,40.5,10,60.0,na,na
3496,r150,All surveyed fields -> Engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,5,11390,30.3,7009,28.6,4381,33.1,718,26.7,na,na
3496,r151,All surveyed fields -> Engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,5,4220,30.8,2708,28.0,1512,35.8,70,40.0,na,na
3496,r152,All surveyed fields -> Engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,5,95,26.3,69,20.3,26,42.3,1,0.0,na,na
3496,r153,All surveyed fields -> Engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,5,48892,24.7,30121,23.0,18771,27.5,1415,30.5,na,na
3496,r154,All surveyed fields -> Engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,5,2773,31.0,1672,28.8,1101,34.4,36,27.8,na,na
3496,r155,All surveyed fields -> Engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Engineering,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,4,3727,26.3,2280,24.3,1447,29.5,314,24.2,na,na
3496,r156,All surveyed fields -> Engineering -> Temporary visa holders,All surveyed fields,Engineering,Temporary visa holders,,,,3,84022,26.2,42066,27.4,41956,25.0,5577,21.6,na,na
3496,r157,All surveyed fields -> Health,All surveyed fields,Health,,,,,2,72422,76.2,56494,78.5,15928,68.0,19478,49.6,7621,51.0
3496,r158,All surveyed fields -> Health -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Health,U.S. citizens and permanent residents<sup>a</sup>,,,,3,64154,78.0,52119,79.6,12035,71.3,9419,55.3,na,na
3496,r159,All surveyed fields -> Health -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Health,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,,4,7631,77.1,6601,78.4,1030,68.5,676,56.2,na,na
3496,r160,All surveyed fields -> Health -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Health,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,,4,,,,,,,,,,
3496,r161,All surveyed fields -> Health -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Health,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,,5,309,80.3,257,79.8,52,82.7,19,68.4,na,na
3496,r162,All surveyed fields -> Health -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Health,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,,5,5972,72.5,4763,74.3,1209,65.5,2144,51.4,na,na
3496,r163,All surveyed fields -> Health -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Health,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,,5,7378,77.6,5894,77.4,1484,78.7,481,63.6,na,na
3496,r164,All surveyed fields -> Health -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Health,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,5,107,70.1,91,70.3,16,68.8,23,65.2,na,na
3496,r165,All surveyed fields -> Health -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Health,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,,5,37248,79.2,29953,81.2,7295,70.8,5100,55.8,na,na
3496,r166,All surveyed fields -> Health -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Health,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,,5,1938,78.4,1582,79.6,356,72.8,168,57.7,na,na
3496,r167,All surveyed fields -> Health -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Health,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,,4,3571,77.5,2978,78.4,593,72.8,808,55.7,na,na
3496,r168,All surveyed fields -> Health -> Temporary visa holders,All surveyed fields,Health,Temporary visa holders,,,,3,8268,61.7,4375,65.2,3893,57.7,10059,44.2,na,na
3496,r169,All surveyed fields -> Health -> Clinical medicine<sup>b</sup>,All surveyed fields,Health,Clinical medicine<sup>b</sup>,,,,3,30822,75.1,26251,76.0,4571,70.0,16650,49.0,6273,50.2
3496,r170,All surveyed fields -> Health -> Clinical medicine<sup>b</sup> -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Health,Clinical medicine<sup>b</sup>,U.S. citizens and permanent residents<sup>a</sup>,,,4,27556,76.3,23932,76.9,3624,72.4,7916,53.8,na,na
3496,r171,All surveyed fields -> Health -> Clinical medicine<sup>b</sup> -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Health,Clinical medicine<sup>b</sup>,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,3433,75.5,3004,76.2,429,70.2,580,54.8,na,na
3496,r172,All surveyed fields -> Health -> Clinical medicine<sup>b</sup> -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Health,Clinical medicine<sup>b</sup>,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
3496,r173,All surveyed fields -> Health -> Clinical medicine<sup>b</sup> -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Health,Clinical medicine<sup>b</sup>,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,177,80.2,156,78.8,21,90.5,16,62.5,na,na
3496,r174,All surveyed fields -> Health -> Clinical medicine<sup>b</sup> -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Health,Clinical medicine<sup>b</sup>,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,3119,72.7,2743,72.8,376,71.5,1853,51.5,na,na
3496,r175,All surveyed fields -> Health -> Clinical medicine<sup>b</sup> -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Health,Clinical medicine<sup>b</sup>,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,4393,78.5,3799,78.8,594,77.1,407,63.9,na,na
3496,r176,All surveyed fields -> Health -> Clinical medicine<sup>b</sup> -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Health,Clinical medicine<sup>b</sup>,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,56,78.6,46,76.1,10,90.0,20,60.0,na,na
3496,r177,All surveyed fields -> Health -> Clinical medicine<sup>b</sup> -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Health,Clinical medicine<sup>b</sup>,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,13614,76.4,11703,77.3,1911,71.1,4241,53.9,na,na
3496,r178,All surveyed fields -> Health -> Clinical medicine<sup>b</sup> -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Health,Clinical medicine<sup>b</sup>,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,971,79.3,842,78.7,129,82.9,142,52.8,na,na
3496,r179,All surveyed fields -> Health -> Clinical medicine<sup>b</sup> -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Health,Clinical medicine<sup>b</sup>,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,1793,75.5,1639,76.3,154,66.2,657,53.0,na,na
3496,r180,All surveyed fields -> Health -> Clinical medicine<sup>b</sup> -> Temporary visa holders,All surveyed fields,Health,Clinical medicine<sup>b</sup>,Temporary visa holders,,,4,3266,65.4,2319,67.2,947,61.0,8734,44.6,na,na
3496,r181,All surveyed fields -> Health -> Other health,All surveyed fields,Health,Other health,,,,3,41600,76.9,30243,80.6,11357,67.1,2828,53.0,1348,54.7
3496,r182,All surveyed fields -> Health -> Other health -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Health,Other health,U.S. citizens and permanent residents<sup>a</sup>,,,4,36598,79.3,28187,81.9,8411,70.8,1503,63.1,na,na
3496,r183,All surveyed fields -> Health -> Other health -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Health,Other health,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,4198,78.4,3597,80.3,601,67.4,96,64.6,na,na
