table_id,row_id,_b_citizenship_ethnicity_race_and_field_b_full_path,_b_citizenship_ethnicity_race_and_field_b_level_1,_b_citizenship_ethnicity_race_and_field_b_level_2,_b_citizenship_ethnicity_race_and_field_b_level_3,_b_citizenship_ethnicity_race_and_field_b_level_4,_b_citizenship_ethnicity_race_and_field_b_level_5,_b_citizenship_ethnicity_race_and_field_b_level_6,_b_citizenship_ethnicity_race_and_field_b_hierarchy_depth,field_graduate_students_all_graduate_students_total_number,field_graduate_students_all_graduate_students_percent_female,field_graduate_students_master_s_total_number,field_graduate_students_master_s_percent_female,field_graduate_students_doctoral_total_number,field_graduate_students_doctoral_percent_female,field_postdoctoral_appointees_total_number,field_postdoctoral_appointees_percent_female,field_doctorate_holding_nonfaculty_researchers_total_number,field_doctorate_holding_nonfaculty_researchers_percent_female
10679,r089,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Multidisciplinary and interdisciplinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,32,40.6,25,36.0,7,57.1,2,50.0,na,na
10679,r090,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Multidisciplinary and interdisciplinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,1927,53.7,1642,52.9,285,58.6,69,55.1,na,na
10679,r091,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Multidisciplinary and interdisciplinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,1218,59.4,1009,58.4,209,64.1,19,52.6,na,na
10679,r092,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Multidisciplinary and interdisciplinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,21,47.6,14,35.7,7,71.4,4,25.0,na,na
10679,r093,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Multidisciplinary and interdisciplinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,7096,51.2,5431,50.0,1665,55.3,250,53.6,na,na
10679,r094,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Multidisciplinary and interdisciplinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,501,58.1,384,57.0,117,61.5,13,76.9,na,na
10679,r095,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Multidisciplinary and interdisciplinary sciences,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,739,48.8,611,48.6,128,50.0,39,48.7,na,na
10679,r096,All surveyed fields -> Science -> Multidisciplinary and interdisciplinary sciences -> Temporary visa holders,All surveyed fields,Science,Multidisciplinary and interdisciplinary sciences,Temporary visa holders,,,4,7713,46.7,6417,46.1,1296,49.5,417,37.2,na,na
10679,r097,All surveyed fields -> Science -> Natural resources and conservation,All surveyed fields,Science,Natural resources and conservation,,,,3,13762,60.2,9807,61.4,3955,57.3,936,46.0,605,39.0
10679,r098,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,,,4,11675,61.7,8779,62.2,2896,59.9,585,50.1,na,na
10679,r099,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1290,65.6,1008,65.4,282,66.3,37,43.2,na,na
10679,r100,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
10679,r101,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,121,63.6,74,62.2,47,66.0,2,0.0,na,na
10679,r102,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,484,65.7,338,68.0,146,60.3,42,33.3,na,na
10679,r103,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,478,61.3,306,61.1,172,61.6,11,54.5,na,na
10679,r104,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,31,71.0,27,77.8,4,25.0,2,50.0,na,na
10679,r105,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,8430,60.6,6435,61.3,1995,58.6,392,52.6,na,na
10679,r106,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,454,69.8,349,68.8,105,73.3,23,56.5,na,na
10679,r107,All surveyed fields -> Science -> Natural resources and conservation -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Natural resources and conservation,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,387,55.6,242,57.4,145,52.4,76,48.7,na,na
10679,r108,All surveyed fields -> Science -> Natural resources and conservation -> Temporary visa holders,All surveyed fields,Science,Natural resources and conservation,Temporary visa holders,,,4,2087,52.0,1028,54.1,1059,50.0,351,39.3,na,na
10679,r109,All surveyed fields -> Science -> Physical sciences,All surveyed fields,Science,Physical sciences,,,,3,44092,36.8,6256,39.6,37836,36.4,6877,25.8,2894,23.2
10679,r110,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,,,4,26689,37.8,4633,40.5,22056,37.3,2716,27.3,na,na
10679,r111,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,3288,37.8,737,39.2,2551,37.4,145,29.7,na,na
10679,r112,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
10679,r113,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,66,31.8,29,41.4,37,24.3,3,66.7,na,na
10679,r114,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,2789,44.0,446,46.0,2343,43.6,552,27.2,na,na
10679,r115,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,1143,49.9,314,52.9,829,48.7,55,30.9,na,na
10679,r116,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,18,33.3,5,20.0,13,38.5,1,0.0,na,na
10679,r117,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,17289,36.2,2719,39.1,14570,35.7,1564,27.2,na,na
10679,r118,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,1062,40.5,194,40.7,868,40.4,72,30.6,na,na
10679,r119,All surveyed fields -> Science -> Physical sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Physical sciences,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,1034,33.0,189,31.7,845,33.3,324,25.3,na,na
10679,r120,All surveyed fields -> Science -> Physical sciences -> Temporary visa holders,All surveyed fields,Science,Physical sciences,Temporary visa holders,,,4,17403,35.3,1623,37.2,15780,35.1,4161,24.7,na,na
10679,r121,All surveyed fields -> Science -> Psychology,All surveyed fields,Science,Psychology,,,,3,69442,80.3,48321,82.3,21121,75.8,1308,65.6,786,66.8
10679,r122,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,,,4,64364,80.6,45829,82.3,18535,76.3,959,68.1,na,na
10679,r123,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,13177,81.4,10130,82.9,3047,76.1,104,75.0,na,na
10679,r124,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
10679,r125,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,264,80.7,164,81.1,100,80.0,2,100.0,na,na
10679,r126,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,3967,80.7,2496,82.0,1471,78.5,105,63.8,na,na
10679,r127,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,6991,81.8,5173,82.9,1818,78.8,47,85.1,na,na
10679,r128,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,115,76.5,99,77.8,16,68.8,1,100.0,na,na
10679,r129,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,34375,80.4,23784,82.5,10591,75.6,591,65.8,na,na
10679,r130,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,2558,78.8,1725,80.6,833,75.0,27,81.5,na,na
10679,r131,All surveyed fields -> Science -> Psychology -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Psychology,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,2917,78.6,2258,79.1,659,76.9,82,65.9,na,na
10679,r132,All surveyed fields -> Science -> Psychology -> Temporary visa holders,All surveyed fields,Science,Psychology,Temporary visa holders,,,4,5078,76.6,2492,80.8,2586,72.6,349,58.7,na,na
10679,r133,All surveyed fields -> Science -> Social sciences,All surveyed fields,Science,Social sciences,,,,3,78717,55.1,44701,56.8,34016,52.8,1666,51.6,1726,54.2
10679,r134,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,,,4,56826,56.8,35701,57.2,21125,55.9,1116,52.8,na,na
10679,r135,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,8828,60.6,6156,61.0,2672,59.8,105,49.5,na,na
10679,r136,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
10679,r137,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,392,68.4,211,64.9,181,72.4,7,57.1,na,na
10679,r138,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,3993,61.4,2282,62.7,1711,59.6,123,64.2,na,na
10679,r139,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,6374,63.5,4173,64.5,2201,61.6,83,62.7,na,na
10679,r140,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,112,50.0,72,48.6,40,52.5,3,100.0,na,na
10679,r141,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,32084,54.0,19959,54.2,12125,53.6,638,48.3,na,na
10679,r142,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,2293,62.1,1426,61.9,867,62.6,33,75.8,na,na
10679,r143,All surveyed fields -> Science -> Social sciences -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Science,Social sciences,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,2750,49.0,1422,48.5,1328,49.5,124,53.2,na,na
10679,r144,All surveyed fields -> Science -> Social sciences -> Temporary visa holders,All surveyed fields,Science,Social sciences,Temporary visa holders,,,4,21891,50.7,9000,55.0,12891,47.6,550,49.1,na,na
