table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_all_fields,field_agricultural_sciences,field_biological_and_biomedical_sciences,field_computer_and_information_sciences,field_engineering,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_health_sciences,field_mathematics_and_statistics,field_natural_resources_and_conservation,field_physical_sciences,field_psychology,field_social_sciences,field_other
7861,r177,Idaho -> Public -> U. Idaho,Idaho,Public,U. Idaho,3,"['7,506', '']","['4,809', '']","['300', '']","['0', '']","['780', '']","['0', '']","['0', '']","['0', '']","['725', '']","['319', '']","['0', '']","['574', '']","['0', '']"
7861,r178,Illinois,Illinois,,,1,"['93,975', '']","['1,414', '']","['36,450', '']","['600', '']","['2,594', '']","['252', '']","['17,175', '']","['0', '']","['0', '']","['17,505', '']","['950', '']","['0', '']","['17,035', '']"
7861,r179,Illinois -> Public,Illinois,Public,,2,"['23,367', '']","['1,414', '']","['18,168', '']","['0', '']","['1,542', '']","['252', '']","['433', '']","['0', '']","['0', '']","['1,557', '']","['0', '']","['0', '']","['0', '']"
7861,r180,Illinois -> Public -> Illinois State U.,Illinois,Public,Illinois State U.,3,"['1,185', '']","['0', '']","['500', '']","['0', '']","['0', '']","['252', '']","['433', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r181,Illinois -> Public -> Northern Illinois U.,Illinois,Public,Northern Illinois U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r182,"Illinois -> Public -> Southern Illinois U., Carbondale",Illinois,Public,"Southern Illinois U., Carbondale",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r183,"Illinois -> Public -> Southern Illinois U., Edwardsville",Illinois,Public,"Southern Illinois U., Edwardsville",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r184,"Illinois -> Public -> U. Illinois, Chicago",Illinois,Public,"U. Illinois, Chicago",3,"['17,488', '']","['0', '']","['16,846', '']","['0', '']","['331', '']","['0', '']","['0', '']","['0', '']","['0', '']","['311', '']","['0', '']","['0', '']","['0', '']"
7861,r185,"Illinois -> Public -> U. Illinois, Springfield",Illinois,Public,"U. Illinois, Springfield",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r186,"Illinois -> Public -> U. Illinois, Urbana-Champaign",Illinois,Public,"U. Illinois, Urbana-Champaign",3,"['4,694', '']","['1,414', '']","['822', '']","['0', '']","['1,211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,246', '']","['0', '']","['0', '']","['0', '']"
7861,r187,Illinois -> Public -> Western Illinois U.,Illinois,Public,Western Illinois U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r188,Illinois -> Private,Illinois,Private,,2,"['70,608', '']","['0', '']","['18,282', '']","['600', '']","['1,051', '']","['0', '']","['16,742', '']","['0', '']","['0', '']","['15,948', '']","['950', '']","['0', '']","['17,035', '']"
7861,r189,Illinois -> Private -> DePaul U.,Illinois,Private,DePaul U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r190,Illinois -> Private -> Illinois Institute of Technology,Illinois,Private,Illinois Institute of Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r191,"Illinois -> Private -> Loyola U., Chicago",Illinois,Private,"Loyola U., Chicago",3,"['1,400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r192,Illinois -> Private -> Midwestern U.,Illinois,Private,Midwestern U.,3,"['2,000', '']","['0', '']","['2,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r193,Illinois -> Private -> Northwestern U.,Illinois,Private,Northwestern U.,3,"['42,407', '']","['0', '']","['1,782', '']","['0', '']","['801', '']","['0', '']","['15,342', '']","['0', '']","['0', '']","['7,447', '']","['0', '']","['0', '']","['17,035', '']"
7861,r194,Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,Illinois,Private,Rosalind Franklin U. of Medicine and Science,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r195,Illinois -> Private -> Rush U.,Illinois,Private,Rush U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r196,"Illinois -> Private -> Toyota Technological Institute, Chicago",Illinois,Private,"Toyota Technological Institute, Chicago",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r197,Illinois -> Private -> U. Chicago,Illinois,Private,U. Chicago,3,"['24,801', '']","['0', '']","['14,500', '']","['600', '']","['251', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8,501', '']","['950', '']","['0', '']","['0', '']"
7861,r198,"Illinois -> Private -> Wheaton C., Wheaton",Illinois,Private,"Wheaton C., Wheaton",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r199,Indiana,Indiana,,,1,"['59,876', '']","['22,324', '']","['4,896', '']","['0', '']","['15,234', '']","['0', '']","['2,683', '']","['0', '']","['0', '']","['11,589', '']","['250', '']","['2,900', '']","['0', '']"
7861,r200,Indiana -> Public,Indiana,Public,,2,"['54,802', '']","['22,324', '']","['4,185', '']","['0', '']","['14,300', '']","['0', '']","['2,683', '']","['0', '']","['0', '']","['8,160', '']","['250', '']","['2,900', '']","['0', '']"
7861,r201,Indiana -> Public -> Ball State U.,Indiana,Public,Ball State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r202,Indiana -> Public -> Indiana State U.,Indiana,Public,Indiana State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r203,"Indiana -> Public -> Indiana U., Bloomington",Indiana,Public,"Indiana U., Bloomington",3,"['3,450', '']","['0', '']","['300', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['250', '']","['2,900', '']","['0', '']"
7861,r204,"Indiana -> Public -> Indiana U., South Bend",Indiana,Public,"Indiana U., South Bend",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r205,"Indiana -> Public -> Indiana U. Purdue U., Indianapolis",Indiana,Public,"Indiana U. Purdue U., Indianapolis",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r206,"Indiana -> Public -> Purdue U., Fort Wayne",Indiana,Public,"Purdue U., Fort Wayne",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r207,"Indiana -> Public -> Purdue U., Northwest",Indiana,Public,"Purdue U., Northwest",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r208,"Indiana -> Public -> Purdue U., West Lafayette",Indiana,Public,"Purdue U., West Lafayette",3,"['51,352', '']","['22,324', '']","['3,885', '']","['0', '']","['14,300', '']","['0', '']","['2,683', '']","['0', '']","['0', '']","['8,160', '']","['0', '']","['0', '']","['0', '']"
7861,r209,Indiana -> Private,Indiana,Private,,2,"['5,074', '']","['0', '']","['711', '']","['0', '']","['934', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,429', '']","['0', '']","['0', '']","['0', '']"
7861,r210,Indiana -> Private -> U. Notre Dame,Indiana,Private,U. Notre Dame,3,"['5,074', '']","['0', '']","['711', '']","['0', '']","['934', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,429', '']","['0', '']","['0', '']","['0', '']"
7861,r211,Iowa,Iowa,,,1,"['44,770', '']","['0', '']","['9,252', '']","['4,900', '']","['514', '']","['0', '']","['23,259', '']","['0', '']","['0', '']","['6,245', '']","['600', '']","['0', '']","['0', '']"
7861,r212,Iowa -> Public,Iowa,Public,,2,"['44,770', '']","['0', '']","['9,252', '']","['4,900', '']","['514', '']","['0', '']","['23,259', '']","['0', '']","['0', '']","['6,245', '']","['600', '']","['0', '']","['0', '']"
7861,r213,Iowa -> Public -> Iowa State U.,Iowa,Public,Iowa State U.,3,"['6,495', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,895', '']","['600', '']","['0', '']","['0', '']"
7861,r214,Iowa -> Public -> U. Iowa,Iowa,Public,U. Iowa,3,"['32,861', '']","['0', '']","['9,252', '']","['0', '']","['0', '']","['0', '']","['23,259', '']","['0', '']","['0', '']","['350', '']","['0', '']","['0', '']","['0', '']"
7861,r215,Iowa -> Public -> U. Northern Iowa,Iowa,Public,U. Northern Iowa,3,"['5,414', '']","['0', '']","['0', '']","['4,900', '']","['514', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r216,Iowa -> Private,Iowa,Private,,2,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r217,Iowa -> Private -> Des Moines U.,Iowa,Private,Des Moines U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r218,Iowa -> Private -> Dordt U.,Iowa,Private,Dordt U.,3,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7861,r219,Iowa -> Private -> Grinnell C.,Iowa,Private,Grinnell C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r220,"Iowa -> Private -> Palmer C. of Chiropractic, Davenport",Iowa,Private,"Palmer C. of Chiropractic, Davenport",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r221,Kansas,Kansas,,,1,"['8,853', '']","['0', '']","['1,559', '']","['632', '']","['0', '']","['0', '']","['4,440', '']","['372', '']","['0', '']","['1,850', '']","['0', '']","['0', '']","['0', '']"
7861,r222,Kansas -> Public,Kansas,Public,,2,"['8,853', '']","['0', '']","['1,559', '']","['632', '']","['0', '']","['0', '']","['4,440', '']","['372', '']","['0', '']","['1,850', '']","['0', '']","['0', '']","['0', '']"
7861,r223,Kansas -> Public -> Kansas State U.,Kansas,Public,Kansas State U.,3,"['4,186', '']","['0', '']","['536', '']","['0', '']","['0', '']","['0', '']","['3,650', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r224,Kansas -> Public -> U. Kansas,Kansas,Public,U. Kansas,3,"['2,577', '']","['0', '']","['1,023', '']","['632', '']","['0', '']","['0', '']","['0', '']","['372', '']","['0', '']","['550', '']","['0', '']","['0', '']","['0', '']"
7861,r225,Kansas -> Public -> Wichita State U.,Kansas,Public,Wichita State U.,3,"['2,090', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['790', '']","['0', '']","['0', '']","['1,300', '']","['0', '']","['0', '']","['0', '']"
7861,r226,Kentucky,Kentucky,,,1,"['15,454', '']","['3,200', '']","['4,818', '']","['0', '']","['6,200', '']","['0', '']","['1,236', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r227,Kentucky -> Public,Kentucky,Public,,2,"['15,454', '']","['3,200', '']","['4,818', '']","['0', '']","['6,200', '']","['0', '']","['1,236', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r228,Kentucky -> Public -> Kentucky State U.,Kentucky,Public,Kentucky State U.,3,"['3,200', '']","['3,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r229,Kentucky -> Public -> Morehead State U.,Kentucky,Public,Morehead State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r230,Kentucky -> Public -> Murray State U.,Kentucky,Public,Murray State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r231,Kentucky -> Public -> Northern Kentucky U.,Kentucky,Public,Northern Kentucky U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r232,Kentucky -> Public -> U. Kentucky,Kentucky,Public,U. Kentucky,3,"['6,200', '']","['0', '']","['0', '']","['0', '']","['6,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r233,Kentucky -> Public -> U. Louisville,Kentucky,Public,U. Louisville,3,"['6,054', '']","['0', '']","['4,818', '']","['0', '']","['0', '']","['0', '']","['1,236', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r234,Kentucky -> Public -> Western Kentucky U.,Kentucky,Public,Western Kentucky U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r235,Louisiana,Louisiana,,,1,"['72,137', '']","['4,493', '']","['28,717', '']","['1,000', '']","['18,000', '']","['1,581', '']","['16,096', '']","['0', '']","['0', '']","['2,250', '']","['0', '']","['0', '']","['0', '']"
7861,r236,Louisiana -> Public,Louisiana,Public,,2,"['67,820', '']","['4,493', '']","['28,717', '']","['1,000', '']","['17,000', '']","['1,581', '']","['13,529', '']","['0', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']"
7861,r237,"Louisiana -> Public -> Louisiana State U., Baton Rouge",Louisiana,Public,"Louisiana State U., Baton Rouge",3,"['16,190', '']","['2,293', '']","['12,317', '']","['0', '']","['0', '']","['1,581', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r238,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",3,"['14,650', '']","['0', '']","['14,000', '']","['0', '']","['0', '']","['0', '']","['650', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r239,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",3,"['500', '']","['0', '']","['500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r240,Louisiana -> Public -> Louisiana Tech U.,Louisiana,Public,Louisiana Tech U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r241,Louisiana -> Public -> Northwestern State U. Louisiana,Louisiana,Public,Northwestern State U. Louisiana,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r242,Louisiana -> Public -> Southeastern Louisiana U.,Louisiana,Public,Southeastern Louisiana U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r243,"Louisiana -> Public -> Southern U. and A&M C., Agricultural Research and Extension Center",Louisiana,Public,"Southern U. and A&M C., Agricultural Research and Extension Center",3,"['2,480', '']","['1,700', '']","['401', '']","['0', '']","['0', '']","['0', '']","['379', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r244,"Louisiana -> Public -> Southern U. and A&M C., Baton Rouge",Louisiana,Public,"Southern U. and A&M C., Baton Rouge",3,"['6,000', '']","['500', '']","['1,500', '']","['1,000', '']","['1,000', '']","['0', '']","['500', '']","['0', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']"
7861,r245,"Louisiana -> Public -> U. Louisiana, Lafayette",Louisiana,Public,"U. Louisiana, Lafayette",3,"['16,000', '']","['0', '']","['0', '']","['0', '']","['16,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r246,"Louisiana -> Public -> U. Louisiana, Monroe",Louisiana,Public,"U. Louisiana, Monroe",3,"['12,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r247,Louisiana -> Public -> U. New Orleans,Louisiana,Public,U. New Orleans,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r248,Louisiana -> Private,Louisiana,Private,,2,"['4,317', '']","['0', '']","['0', '']","['0', '']","['1,000', '']","['0', '']","['2,567', '']","['0', '']","['0', '']","['750', '']","['0', '']","['0', '']","['0', '']"
7861,r249,Louisiana -> Private -> Dillard U.,Louisiana,Private,Dillard U.,3,"['1,750', '']","['0', '']","['0', '']","['0', '']","['1,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['750', '']","['0', '']","['0', '']","['0', '']"
7861,r250,Louisiana -> Private -> Tulane U.,Louisiana,Private,Tulane U.,3,"['2,567', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,567', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r251,Louisiana -> Private -> Xavier U. Louisiana,Louisiana,Private,Xavier U. Louisiana,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r252,Maine,Maine,,,1,"['21,038', '']","['0', '']","['0', '']","['1,500', '']","['0', '']","['970', '']","['0', '']","['0', '']","['0', '']","['18,568', '']","['0', '']","['0', '']","['0', '']"
7861,r253,Maine -> Public,Maine,Public,,2,"['1,500', '']","['0', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r254,Maine -> Public -> U. Maine,Maine,Public,U. Maine,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r255,Maine -> Public -> U. Southern Maine,Maine,Public,U. Southern Maine,3,"['1,500', '']","['0', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r256,Maine -> Private,Maine,Private,,2,"['19,538', '']","['0', '']","['0', '']","['0', '']","['0', '']","['970', '']","['0', '']","['0', '']","['0', '']","['18,568', '']","['0', '']","['0', '']","['0', '']"
7861,r257,Maine -> Private -> Bates C.,Maine,Private,Bates C.,3,"['19,538', '']","['0', '']","['0', '']","['0', '']","['0', '']","['970', '']","['0', '']","['0', '']","['0', '']","['18,568', '']","['0', '']","['0', '']","['0', '']"
7861,r258,Maine -> Private -> Bowdoin C.,Maine,Private,Bowdoin C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r259,Maine -> Private -> Colby C.,Maine,Private,Colby C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r260,Maine -> Private -> U. New England,Maine,Private,U. New England,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r261,Maryland,Maryland,,,1,"['127,889', '']","['2,400', '']","['38,163', '']","['9,559', '']","['11,931', '']","['660', '']","['53,888', '']","['0', '']","['0', '']","['4,402', '']","['323', '']","['3,813', '']","['2,750', '']"
7861,r262,Maryland -> Public,Maryland,Public,,2,"['77,063', '']","['2,400', '']","['10,966', '']","['0', '']","['610', '']","['660', '']","['53,888', '']","['0', '']","['0', '']","['4,402', '']","['323', '']","['3,813', '']","['0', '']"
7861,r263,Maryland -> Public -> Bowie State U.,Maryland,Public,Bowie State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r264,Maryland -> Public -> Morgan State U.,Maryland,Public,Morgan State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r265,Maryland -> Public -> Salisbury U.,Maryland,Public,Salisbury U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r266,Maryland -> Public -> Towson U.,Maryland,Public,Towson U.,3,"['5,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r267,Maryland -> Public -> U. Baltimore,Maryland,Public,U. Baltimore,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r268,Maryland -> Public -> U. Maryland<sup>a</sup>,Maryland,Public,U. Maryland<sup>a</sup>,3,"['69,075', '']","['2,400', '']","['10,072', '']","['0', '']","['0', '']","['0', '']","['48,388', '']","['0', '']","['0', '']","['4,402', '']","['0', '']","['3,813', '']","['0', '']"
7861,r269,Maryland -> Public -> U. Maryland Center for Environmental Science,Maryland,Public,U. Maryland Center for Environmental Science,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r270,"Maryland -> Public -> U. Maryland, Baltimore County",Maryland,Public,"U. Maryland, Baltimore County",3,"['2,487', '']","['0', '']","['895', '']","['0', '']","['610', '']","['660', '']","['0', '']","['0', '']","['0', '']","['0', '']","['323', '']","['0', '']","['0', '']"
7861,r271,"Maryland -> Public -> U. Maryland, Eastern Shore",Maryland,Public,"U. Maryland, Eastern Shore",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r272,Maryland -> Private,Maryland,Private,,2,"['50,826', '']","['0', '']","['27,196', '']","['9,559', '']","['11,321', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,750', '']"
7861,r273,Maryland -> Private -> Johns Hopkins U.,Maryland,Private,Johns Hopkins U.,3,"['50,826', '']","['0', '']","['27,196', '']","['9,559', '']","['11,321', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,750', '']"
7861,r274,Massachusetts,Massachusetts,,,1,"['607,124', '']","['5,200', '']","['181,061', '']","['7,000', '']","['105,818', '']","['12,576', '']","['70,359', '']","['8,648', '']","['0', '']","['171,938', '']","['25,949', '']","['17,730', '']","['845', '']"
7861,r275,Massachusetts -> Public,Massachusetts,Public,,2,"['166,325', '']","['0', '']","['40,941', '']","['0', '']","['35,625', '']","['0', '']","['65,359', '']","['7,000', '']","['0', '']","['6,400', '']","['11,000', '']","['0', '']","['0', '']"
7861,r276,"Massachusetts -> Public -> U. Massachusetts, Amherst",Massachusetts,Public,"U. Massachusetts, Amherst",3,"['56,280', '']","['0', '']","['0', '']","['0', '']","['2,000', '']","['0', '']","['34,280', '']","['7,000', '']","['0', '']","['2,000', '']","['11,000', '']","['0', '']","['0', '']"
7861,r277,"Massachusetts -> Public -> U. Massachusetts, Boston",Massachusetts,Public,"U. Massachusetts, Boston",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r278,"Massachusetts -> Public -> U. Massachusetts, Dartmouth",Massachusetts,Public,"U. Massachusetts, Dartmouth",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r279,"Massachusetts -> Public -> U. Massachusetts, Lowell",Massachusetts,Public,"U. Massachusetts, Lowell",3,"['68,615', '']","['0', '']","['13,590', '']","['0', '']","['33,625', '']","['0', '']","['17,000', '']","['0', '']","['0', '']","['4,400', '']","['0', '']","['0', '']","['0', '']"
7861,r280,"Massachusetts -> Public -> U. Massachusetts, Medical School",Massachusetts,Public,"U. Massachusetts, Medical School",3,"['41,430', '']","['0', '']","['27,351', '']","['0', '']","['0', '']","['0', '']","['14,079', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7861,r281,Massachusetts -> Private,Massachusetts,Private,,2,"['440,799', '']","['5,200', '']","['140,120', '']","['7,000', '']","['70,193', '']","['12,576', '']","['5,000', '']","['1,648', '']","['0', '']","['165,538', '']","['14,949', '']","['17,730', '']","['845', '']"
7861,r282,Massachusetts -> Private -> Amherst C.,Massachusetts,Private,Amherst C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
