table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2019,field_2020,field_2021,field_2022_all_physical_sciences,field_2022_astronomy_and_astrophysics,field_2022_chemistry,field_2022_materials_science,field_2022_physics,field_2022_physical_sciences_nec
10141,r122,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,121,"['4,313', '']","['4,452', '']","['4,371', '']","['6,309', '']","['0', '']","['2,586', '']","['0', '']","['3,723', '']","['0', '']"
10141,r123,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,122,"['3,063', '']","['4,750', '']","['6,665', '']","['6,308', '']","['339', '']","['283', '']","['0', '']","['1,574', '']","['4,112', '']"
10141,r124,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,123,"['5,718', '']","['5,428', '']","['6,313', '']","['5,843', '']","['49', '']","['1,560', '']","['0', '']","['125', '']","['4,109', '']"
10141,r125,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,124,"['4,815', '']","['4,702', '']","['4,912', '']","['5,829', '']","['0', '']","['3,227', '']","['0', '']","['2,602', '']","['0', '']"
10141,r126,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,125,"['4,785', '']","['4,720', '']","['4,913', '']","['5,722', '']","['198', '']","['2,995', '']","['0', '']","['2,529', '']","['0', '']"
10141,r127,All institutions -> George Washington U.,All institutions,George Washington U.,2,126,"['5,610', '']","['5,366', '']","['4,872', '']","['5,637', '']","['0', '']","['1,968', '']","['0', '']","['3,669', '']","['0', '']"
10141,r128,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,127,"['4,195', '']","['4,702', '']","['5,338', '']","['5,547', '']","['0', '']","['3,062', '']","['0', '']","['2,485', '']","['0', '']"
10141,r129,All institutions -> U. Miami,All institutions,U. Miami,2,128,"['4,645', '']","['4,172', '']","['4,482', '']","['5,415', '']","['0', '']","['1,355', '']","['0', '']","['4,060', '']","['0', '']"
10141,r130,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,129,"['5,648', '']","['5,306', '']","['4,803', '']","['5,335', '']","['0', '']","['2,369', '']","['0', '']","['2,196', '']","['770', '']"
10141,r131,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,130,"['4,888', '']","['4,523', '']","['4,453', '']","['5,326', '']","['84', '']","['1,595', '']","['726', '']","['2,831', '']","['90', '']"
10141,r132,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,131,"['4,833', '']","['4,133', '']","['4,414', '']","['5,323', '']","['0', '']","['2,836', '']","['0', '']","['2,487', '']","['0', '']"
10141,r133,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,132,"['4,724', '']","['4,041', '']","['4,501', '']","['5,296', '']","['0', '']","['3,145', '']","['0', '']","['2,151', '']","['0', '']"
10141,r134,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,133,"['6,111', '']","['7,642', '']","['5,541', '']","['5,229', '']","['0', '']","['4,076', '']","['0', '']","['1,153', '']","['0', '']"
10141,r135,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,134,"['4,384', '']","['4,257', '']","['4,537', '']","['5,077', '']","['0', '']","['3,402', '']","['0', '']","['1,675', '']","['0', '']"
10141,r136,All institutions -> George Mason U.,All institutions,George Mason U.,2,135,"['4,738', '']","['4,656', '']","['3,561', '']","['5,050', '']","['2,612', '']","['746', '']","['1,147', '']","['434', '']","['111', '']"
10141,r137,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,136,"['5,260', '']","['4,601', '']","['4,475', '']","['5,033', '']","['0', '']","['1,609', '']","['0', '']","['3,424', '']","['0', '']"
10141,r138,All institutions -> Howard U.,All institutions,Howard U.,2,137,"['4,548', '']","['4,381', '']","['4,733', '']","['4,953', '']","['0', '']","['4,288', '']","['0', '']","['665', '']","['0', '']"
10141,r139,All institutions -> William & Mary,All institutions,William & Mary,2,138,"['4,249', '']","['4,428', '']","['4,140', '']","['4,946', '']","['0', '']","['655', '']","['0', '']","['4,291', '']","['0', '']"
10141,r140,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,139,"['4,917', '']","['4,255', '']","['4,085', '']","['4,910', '']","['0', '']","['4,219', '']","['0', '']","['691', '']","['0', '']"
10141,r141,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,140,"['4,521', '']","['4,073', '']","['4,170', '']","['4,861', '']","['354', '']","['2,869', '']","['0', '']","['1,638', '']","['0', '']"
10141,r142,All institutions -> U. Akron,All institutions,U. Akron,2,141,"['3,992', '']","['4,238', '']","['4,026', '']","['4,811', '']","['0', '']","['4,811', '']","['0', '']","['0', '']","['0', '']"
10141,r143,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,142,"['1,623', '']","['1,859', '']","['2,482', '']","['4,744', '']","['0', '']","['0', '']","['0', '']","['512', '']","['4,232', '']"
10141,r144,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,143,"['4,280', '']","['3,713', '']","['3,668', '']","['4,712', '']","['0', '']","['1,879', '']","['0', '']","['2,833', '']","['0', '']"
10141,r145,All institutions -> Boise State U.,All institutions,Boise State U.,2,144,"['2,420', '']","['2,678', '']","['4,976', '']","['4,686', '']","['307', '']","['209', '']","['3,907', '']","['263', '']","['0', '']"
10141,r146,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,145,"['7,594', '']","['8,513', '']","['5,658', '']","['4,668', '']","['0', '']","['379', '']","['148', '']","['2,674', '']","['1,467', '']"
10141,r147,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,146,"['2,729', '']","['2,888', '']","['2,990', '']","['4,596', '']","['0', '']","['345', '']","['0', '']","['4,251', '']","['0', '']"
10141,r148,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,147,"['3,377', '']","['2,992', '']","['2,931', '']","['4,461', '']","['327', '']","['3,490', '']","['0', '']","['644', '']","['0', '']"
10141,r149,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,148,"['3,804', '']","['3,427', '']","['4,104', '']","['4,386', '']","['0', '']","['3,384', '']","['0', '']","['1,002', '']","['0', '']"
10141,r150,All institutions -> Ohio U.,All institutions,Ohio U.,2,149,"['2,605', '']","['3,467', '']","['4,143', '']","['4,370', '']","['0', '']","['647', '']","['0', '']","['3,723', '']","['0', '']"
10141,r151,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,150,"['4,304', '']","['4,891', '']","['2,865', '']","['4,363', '']","['0', '']","['2,372', '']","['0', '']","['1,571', '']","['420', '']"
10141,r152,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,151,"['4,304', '']","['4,184', '']","['4,033', '']","['4,338', '']","['0', '']","['3,057', '']","['0', '']","['1,281', '']","['0', '']"
10141,r153,All institutions -> Hampton U.,All institutions,Hampton U.,2,152,"['4,044', '']","['3,142', '']","['3,409', '']","['4,282', '']","['0', '']","['657', '']","['0', '']","['3,625', '']","['0', '']"
10141,r154,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,153,"['3,024', '']","['3,552', '']","['4,840', '']","['4,191', '']","['0', '']","['3,002', '']","['0', '']","['1,189', '']","['0', '']"
10141,r155,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,154,"['3,019', '']","['2,612', '']","['2,761', '']","['4,149', '']","['0', '']","['2,207', '']","['1,942', '']","['0', '']","['0', '']"
10141,r156,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,155,"['3,630', '']","['2,267', '']","['2,399', '']","['4,142', '']","['57', '']","['1,419', '']","['1,270', '']","['1,396', '']","['0', '']"
10141,r157,All institutions -> U. Georgia,All institutions,U. Georgia,2,156,"['6,362', '']","['4,815', '']","['4,936', '']","['4,090', '']","['330', '']","['2,971', '']","['0', '']","['789', '']","['0', '']"
10141,r158,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,157,"['4,426', '']","['4,217', '']","['4,067', '']","['4,026', '']","['0', '']","['2,315', '']","['320', '']","['1,391', '']","['0', '']"
10141,r159,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,158,"['2,688', '']","['3,147', '']","['3,885', '']","['3,894', '']","['2,769', '']","['99', '']","['193', '']","['369', '']","['464', '']"
10141,r160,All institutions -> Utah State U.,All institutions,Utah State U.,2,159,"['4,133', '']","['3,982', '']","['3,395', '']","['3,837', '']","['0', '']","['2,204', '']","['0', '']","['1,633', '']","['0', '']"
10141,r161,All institutions -> Kent State U.,All institutions,Kent State U.,2,160,"['3,062', '']","['3,715', '']","['3,843', '']","['3,722', '']","['87', '']","['1,065', '']","['597', '']","['1,717', '']","['256', '']"
10141,r162,All institutions -> Baylor U.,All institutions,Baylor U.,2,161,"['2,033', '']","['2,110', '']","['2,661', '']","['3,708', '']","['19', '']","['2,103', '']","['0', '']","['1,586', '']","['0', '']"
10141,r163,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,162,"['2,499', '']","['2,855', '']","['3,420', '']","['3,652', '']","['0', '']","['1,216', '']","['0', '']","['2,436', '']","['0', '']"
10141,r164,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,163,"['4,929', '']","['3,934', '']","['4,292', '']","['3,395', '']","['0', '']","['933', '']","['0', '']","['2,462', '']","['0', '']"
10141,r165,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,164,"['3,135', '']","['2,870', '']","['2,640', '']","['3,379', '']","['0', '']","['1,536', '']","['0', '']","['1,843', '']","['0', '']"
10141,r166,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,165,"['2,157', '']","['2,166', '']","['2,534', '']","['3,322', '']","['0', '']","['1,702', '']","['0', '']","['1,620', '']","['0', '']"
10141,r167,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,166,"['1,615', '']","['1,595', 'i']","['1,833', '']","['3,172', '']","['235', '']","['0', '']","['425', '']","['2,175', '']","['337', '']"
10141,r168,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,167,"['2,588', '']","['2,329', '']","['2,696', '']","['3,134', '']","['0', '']","['2,139', '']","['0', '']","['995', '']","['0', '']"
10141,r169,All institutions -> Tulane U.,All institutions,Tulane U.,2,168,"['3,533', '']","['3,343', '']","['3,041', '']","['3,091', '']","['0', '']","['1,444', '']","['0', '']","['1,647', '']","['0', '']"
10141,r170,All institutions -> American U.,All institutions,American U.,2,169,"['2,922', '']","['3,401', '']","['3,136', '']","['3,078', '']","['0', '']","['324', '']","['0', '']","['2,754', '']","['0', '']"
10141,r171,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,170,"['3,253', '']","['2,734', '']","['2,909', '']","['3,072', '']","['0', '']","['188', '']","['0', '']","['2,884', '']","['0', '']"
10141,r172,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,171,"['3,545', '']","['3,917', '']","['3,663', '']","['2,984', '']","['0', '']","['2,388', '']","['0', '']","['596', '']","['0', '']"
10141,r173,All institutions -> Texas State U.,All institutions,Texas State U.,2,172,"['2,235', '']","['1,798', '']","['2,774', '']","['2,960', '']","['0', '']","['2,038', '']","['0', '']","['922', '']","['0', '']"
10141,r174,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,173,"['1,444', '']","['1,436', '']","['2,020', '']","['2,906', '']","['0', '']","['1,979', '']","['0', '']","['927', '']","['0', '']"
10141,r175,All institutions -> U. Denver,All institutions,U. Denver,2,174,"['2,869', '']","['3,373', '']","['2,532', '']","['2,877', '']","['0', '']","['1,891', '']","['0', '']","['986', '']","['0', '']"
10141,r176,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,175,"['2,082', '']","['4,591', '']","['2,652', '']","['2,838', '']","['0', '']","['2,243', '']","['0', '']","['595', '']","['0', '']"
10141,r177,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,176,"['4,062', '']","['2,502', '']","['2,574', '']","['2,698', '']","['277', '']","['2,420', '']","['1', '']","['0', '']","['0', '']"
10141,r178,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,176,"['2,269', '']","['2,579', '']","['2,203', '']","['2,698', '']","['0', '']","['1,629', '']","['0', '']","['86', '']","['983', '']"
10141,r179,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,178,"['2,977', '']","['2,878', '']","['2,577', '']","['2,574', '']","['0', '']","['1,057', '']","['0', '']","['1,517', '']","['0', '']"
10141,r180,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,179,"['2,425', '']","['2,194', '']","['2,348', '']","['2,560', '']","['0', '']","['1,370', '']","['0', '']","['1,190', '']","['0', '']"
10141,r181,All institutions -> Oakland U.,All institutions,Oakland U.,2,180,"['1,679', '']","['1,852', '']","['2,062', '']","['2,522', '']","['0', '']","['1,206', '']","['0', '']","['1,316', '']","['0', '']"
10141,r182,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,181,"['1,495', '']","['2,021', '']","['1,964', '']","['2,487', '']","['559', '']","['1,928', '']","['0', '']","['0', '']","['0', '']"
10141,r183,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,182,"['1,859', '']","['3,335', '']","['2,355', '']","['2,402', '']","['0', '']","['825', '']","['0', '']","['1,577', '']","['0', '']"
10141,r184,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,183,"['1,704', '']","['1,517', '']","['1,831', '']","['2,393', '']","['0', '']","['463', '']","['0', '']","['277', '']","['1,653', '']"
10141,r185,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,184,"['1,135', '']","['1,422', '']","['1,407', '']","['2,379', '']","['0', '']","['2,195', '']","['0', '']","['184', '']","['0', '']"
10141,r186,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,185,"['1,765', '']","['2,035', '']","['2,129', '']","['2,376', '']","['0', '']","['1,146', '']","['0', '']","['1,198', '']","['32', '']"
10141,r187,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,186,"['1,583', '']","['1,384', '']","['1,504', '']","['2,305', '']","['0', '']","['834', '']","['0', '']","['1,471', '']","['0', '']"
10141,r188,All institutions -> U. Vermont,All institutions,U. Vermont,2,187,"['1,925', '']","['2,710', '']","['2,061', '']","['2,302', '']","['0', '']","['1,649', '']","['0', '']","['653', '']","['0', '']"
10141,r189,All institutions -> U. Maine,All institutions,U. Maine,2,188,"['2,654', '']","['1,868', '']","['2,289', '']","['2,278', '']","['0', '']","['41', '']","['0', '']","['2,237', '']","['0', '']"
10141,r190,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,189,"['30', '']","['393', '']","['759', '']","['2,225', '']","['0', '']","['920', '']","['0', '']","['1,305', '']","['0', '']"
10141,r191,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,190,"['2,637', '']","['2,882', '']","['3,581', '']","['2,185', '']","['0', '']","['1,998', '']","['0', '']","['187', '']","['0', '']"
10141,r192,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,191,"['2,933', '']","['2,714', '']","['2,348', '']","['2,175', '']","['661', '']","['54', '']","['0', '']","['1,110', '']","['350', '']"
10141,r193,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,192,"['944', '']","['1,302', '']","['1,237', '']","['2,088', '']","['0', '']","['2,081', '']","['0', '']","['7', '']","['0', '']"
10141,r194,All institutions -> Miami U.,All institutions,Miami U.,2,193,"['167', '']","['408', '']","['2,638', '']","['2,078', '']","['0', '']","['1,815', '']","['0', '']","['263', '']","['0', '']"
10141,r195,All institutions -> Haverford C.,All institutions,Haverford C.,2,194,"['1,862', '']","['2,259', '']","['2,216', '']","['2,070', '']","['277', '']","['286', '']","['1,329', '']","['178', '']","['0', '']"
10141,r196,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,195,"['2,318', '']","['2,044', '']","['1,814', '']","['2,053', '']","['202', '']","['314', '']","['0', '']","['1,537', '']","['0', '']"
10141,r197,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,196,"['1,186', '']","['1,374', '']","['1,871', '']","['1,998', '']","['0', '']","['1,086', '']","['0', '']","['912', '']","['0', '']"
10141,r198,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,197,"['1,517', '']","['1,163', '']","['1,125', '']","['1,996', '']","['0', '']","['727', '']","['0', '']","['1,269', '']","['0', '']"
10141,r199,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,198,"['823', '']","['868', '']","['1,192', '']","['1,984', '']","['0', '']","['1,557', '']","['0', '']","['345', '']","['82', '']"
10141,r200,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,199,"['1,153', '']","['1,448', '']","['1,809', '']","['1,939', '']","['0', '']","['1,781', '']","['112', '']","['46', '']","['0', '']"
10141,r201,All institutions -> Troy U.,All institutions,Troy U.,2,200,"['ne', '']","['1,216', '']","['1,094', '']","['1,910', '']","['0', '']","['0', '']","['1,910', '']","['0', '']","['0', '']"
10141,r202,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,200,"['163', '']","['166', '']","['169', '']","['1,910', '']","['0', '']","['97', '']","['1,792', '']","['21', '']","['0', '']"
10141,r203,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,202,"['407', '']","['489', '']","['807', '']","['1,881', '']","['0', '']","['1,708', '']","['43', '']","['130', '']","['0', '']"
10141,r204,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,203,"['2,205', '']","['1,968', '']","['1,754', '']","['1,877', '']","['0', '']","['623', '']","['0', '']","['1,254', '']","['0', '']"
10141,r205,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,204,"['3,358', '']","['1,366', '']","['1,344', '']","['1,874', '']","['0', '']","['13', '']","['0', '']","['1,861', '']","['0', '']"
10141,r206,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,205,"['2,006', '']","['1,603', '']","['2,171', '']","['1,869', '']","['0', '']","['925', '']","['0', '']","['944', '']","['0', '']"
10141,r207,All institutions -> U. Colorado Denver<sup>e</sup>,All institutions,U. Colorado Denver<sup>e</sup>,2,206,"['na', '']","['na', '']","['1,561', '']","['1,798', '']","['0', '']","['1,090', '']","['0', '']","['708', '']","['0', '']"
10141,r208,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,207,"['1,745', '']","['2,239', '']","['2,420', '']","['1,793', '']","['0', '']","['1,343', '']","['0', '']","['450', '']","['0', '']"
10141,r209,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,208,"['812', 'i']","['845', '']","['1,297', '']","['1,779', '']","['0', '']","['1,613', '']","['0', '']","['166', '']","['0', '']"
10141,r210,All institutions -> Portland State U.,All institutions,Portland State U.,2,209,"['2,356', '']","['1,937', '']","['1,462', '']","['1,762', '']","['0', '']","['1,524', '']","['0', '']","['238', '']","['0', '']"
10141,r211,All institutions -> Fisk U.,All institutions,Fisk U.,2,210,"['0', '']","['212', '']","['1,525', '']","['1,693', '']","['0', '']","['116', '']","['527', '']","['1,050', '']","['0', '']"
10141,r212,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,211,"['728', '']","['1,282', '']","['1,248', '']","['1,659', '']","['0', '']","['1,095', '']","['0', '']","['564', '']","['0', '']"
10141,r213,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,212,"['1,928', '']","['1,348', '']","['1,139', '']","['1,645', '']","['0', '']","['102', '']","['0', '']","['1,543', '']","['0', '']"
10141,r214,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,213,"['652', '']","['767', '']","['422', '']","['1,636', '']","['0', '']","['1,188', '']","['0', '']","['157', '']","['291', '']"
10141,r215,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,214,"['820', '']","['989', '']","['1,321', '']","['1,629', '']","['247', '']","['1,196', '']","['186', '']","['0', '']","['0', '']"
10141,r216,All institutions -> Marquette U.,All institutions,Marquette U.,2,215,"['1,305', '']","['1,649', '']","['2,614', '']","['1,620', '']","['0', '']","['1,324', '']","['0', '']","['296', '']","['0', '']"
10141,r217,All institutions -> Drexel U.,All institutions,Drexel U.,2,216,"['1,611', '']","['1,582', '']","['1,429', '']","['1,597', '']","['0', '']","['284', '']","['0', '']","['1,313', '']","['0', '']"
10141,r218,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,217,"['1,784', '']","['1,540', '']","['1,429', '']","['1,542', '']","['215', '']","['819', '']","['0', '']","['508', '']","['0', '']"
10141,r219,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,218,"['1,750', '']","['1,206', '']","['1,748', '']","['1,541', '']","['241', '']","['814', '']","['0', '']","['463', '']","['23', '']"
10141,r220,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,219,"['977', '']","['739', '']","['703', '']","['1,540', '']","['0', '']","['1,398', '']","['0', '']","['142', '']","['0', '']"
10141,r221,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,220,"['2,654', '']","['2,096', '']","['1,499', '']","['1,515', '']","['0', '']","['746', '']","['0', '']","['769', '']","['0', '']"
10141,r222,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,221,"['1,253', '']","['1,317', '']","['1,135', '']","['1,498', '']","['75', '']","['926', '']","['0', '']","['460', '']","['37', '']"
10141,r223,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,222,"['1,141', '']","['1,041', '']","['1,475', '']","['1,488', '']","['0', '']","['1,135', '']","['0', '']","['353', '']","['0', '']"
10141,r224,All institutions -> U. Louisville,All institutions,U. Louisville,2,223,"['1,827', '']","['1,446', '']","['1,406', '']","['1,481', '']","['48', '']","['1,124', '']","['187', '']","['68', '']","['54', '']"
10141,r225,All institutions -> Villanova U.,All institutions,Villanova U.,2,224,"['1,141', '']","['1,658', '']","['1,412', '']","['1,467', '']","['449', '']","['390', '']","['0', '']","['628', '']","['0', '']"
10141,r226,All institutions -> Chapman U.,All institutions,Chapman U.,2,225,"['824', '']","['1,655', '']","['936', '']","['1,434', '']","['0', '']","['342', '']","['0', '']","['95', '']","['997', '']"
10141,r227,All institutions -> Barnard C.,All institutions,Barnard C.,2,226,"['928', '']","['805', '']","['1,246', '']","['1,411', '']","['675', '']","['736', '']","['0', '']","['0', '']","['0', '']"
10141,r228,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,227,"['3,103', '']","['2,264', '']","['1,467', '']","['1,401', '']","['0', '']","['0', '']","['0', '']","['1,401', '']","['0', '']"
10141,r229,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,228,"['1,124', '']","['1,202', '']","['932', '']","['1,347', '']","['0', '']","['385', '']","['0', '']","['962', '']","['0', '']"
10141,r230,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,229,"['842', '']","['ne', '']","['ne', '']","['1,339', '']","['0', '']","['688', '']","['0', '']","['651', '']","['0', '']"
10141,r231,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,230,"['1,266', '']","['1,058', '']","['1,448', '']","['1,312', '']","['0', '']","['1,267', '']","['0', '']","['45', '']","['0', '']"
10141,r232,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,231,"['1,741', '']","['1,499', '']","['1,470', '']","['1,310', '']","['0', '']","['436', '']","['0', '']","['874', '']","['0', '']"
10141,r233,All institutions -> Rowan U.,All institutions,Rowan U.,2,232,"['887', '']","['407', '']","['1,404', '']","['1,309', '']","['0', '']","['462', '']","['0', '']","['658', '']","['189', '']"
10141,r234,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,233,"['1,865', '']","['2,215', '']","['1,083', '']","['1,299', '']","['331', '']","['0', '']","['51', '']","['917', '']","['0', '']"
10141,r235,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,234,"['832', '']","['904', '']","['687', '']","['1,280', '']","['0', '']","['913', '']","['0', '']","['367', '']","['0', '']"
10141,r236,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,235,"['1,960', '']","['1,648', '']","['1,500', '']","['1,257', '']","['0', '']","['69', '']","['0', '']","['1,188', '']","['0', '']"
10141,r237,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,236,"['913', '']","['610', '']","['716', '']","['1,253', '']","['0', '']","['903', '']","['0', '']","['350', '']","['0', '']"
10141,r238,All institutions -> Creighton U.,All institutions,Creighton U.,2,237,"['878', 'i']","['806', 'i']","['881', 'i']","['1,234', 'i']","['0', 'i']","['434', 'i']","['0', 'i']","['800', 'i']","['0', 'i']"
10141,r239,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,238,"['673', '']","['1,393', '']","['1,105', '']","['1,229', '']","['977', '']","['225', '']","['0', '']","['27', '']","['0', '']"
10141,r240,All institutions -> U. Idaho,All institutions,U. Idaho,2,239,"['1,249', '']","['771', '']","['831', '']","['1,224', '']","['939', '']","['112', '']","['10', '']","['163', '']","['0', '']"
10141,r241,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,240,"['690', '']","['511', '']","['923', '']","['1,219', '']","['0', '']","['835', '']","['0', '']","['219', '']","['165', '']"
10141,r242,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,241,"['821', '']","['1,135', '']","['1,387', '']","['1,216', '']","['0', '']","['946', '']","['0', '']","['270', '']","['0', '']"
10141,r243,All institutions -> James Madison U.,All institutions,James Madison U.,2,242,"['653', '']","['531', '']","['919', '']","['1,195', '']","['149', '']","['554', '']","['0', '']","['223', '']","['269', '']"
10141,r244,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,243,"['1,062', '']","['1,250', '']","['808', '']","['1,169', '']","['0', '']","['46', '']","['0', '']","['0', '']","['1,123', '']"
10141,r245,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,244,"['215', '']","['156', '']","['681', '']","['1,152', '']","['0', '']","['0', '']","['0', '']","['1,152', '']","['0', '']"
10141,r246,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,245,"['1,238', '']","['1,331', '']","['1,402', '']","['1,145', '']","['0', '']","['843', '']","['61', '']","['241', '']","['0', '']"
10141,r247,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,246,"['0', '']","['908', '']","['1,069', '']","['1,130', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,130', '']"
10141,r248,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,247,"['897', '']","['1,003', '']","['1,058', '']","['1,108', '']","['562', '']","['138', '']","['83', '']","['325', '']","['0', '']"
10141,r249,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,247,"['663', '']","['624', '']","['888', '']","['1,108', '']","['0', '']","['460', '']","['0', '']","['648', '']","['0', '']"
10141,r250,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,249,"['1,223', '']","['1,206', 'i']","['1,218', '']","['1,106', '']","['173', '']","['413', '']","['95', '']","['425', '']","['0', '']"
