table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019_all_engineering,field_2019_aerospace_aeronautical_and_astronautical_engineering,field_2019_bioengineering_and_biomedical_engineering,field_2019_chemical_engineering,field_2019_civil_engineering,field_2019_electrical_electronic_and_communications_engineering,field_2019_industrial_and_manufacturing_engineering,field_2019_mechanical_engineering,field_2019_metallurgical_and_materials_engineering,field_2019_engineering_nec_
3169,r100,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,99,"['15,125', '']","['16,249', '']","['17,711', '']","['1,030', '']","['26', '']","['947', '']","['3,616', '']","['3,408', '']","['632', '']","['3,636', '']","['3,588', '']","['828', '']"
3169,r101,All institutions -> Brown U.,All institutions,Brown U.,2,100,"['17,904', '']","['20,893', '']","['17,289', '']","['0', '']","['4,847', '']","['2,281', '']","['0', '']","['1,920', '']","['0', '']","['2,490', '']","['3,299', '']","['2,452', '']"
3169,r102,All institutions -> U. Chicago,All institutions,U. Chicago,2,101,"['10,546', '']","['12,919', '']","['17,275', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17,275', '']"
3169,r103,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,102,"['18,248', '']","['14,388', '']","['17,202', '']","['6,344', '']","['0', '']","['1,779', '']","['2,165', '']","['1,849', '']","['23', '']","['713', '']","['0', '']","['4,329', '']"
3169,r104,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,103,"['15,021', '']","['17,753', '']","['16,998', '']","['0', '']","['4,519', '']","['707', '']","['6,935', '']","['1,624', '']","['0', '']","['2,533', '']","['0', '']","['680', '']"
3169,r105,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,104,"['8,986', '']","['10,874', '']","['16,390', '']","['1,293', '']","['117', '']","['1,249', '']","['1,971', '']","['7,626', '']","['0', '']","['2,063', '']","['2,071', '']","['0', '']"
3169,r106,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,105,"['15,932', '']","['16,293', '']","['16,217', '']","['0', '']","['1,686', '']","['4,957', '']","['2,640', '']","['3,594', '']","['0', '']","['3,122', '']","['218', '']","['0', '']"
3169,r107,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,106,"['16,166', '']","['15,596', '']","['16,076', '']","['0', '']","['0', '']","['3,722', '']","['1,604', '']","['4,049', '']","['0', '']","['6,701', '']","['0', '']","['0', '']"
3169,r108,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,107,"['15,587', '']","['15,013', '']","['15,637', '']","['0', '']","['3,762', '']","['0', '']","['392', '']","['3,322', '']","['0', '']","['2,643', '']","['4,392', '']","['1,126', '']"
3169,r109,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,108,"['16,202', '']","['16,053', '']","['15,374', '']","['0', '']","['75', '']","['2,082', '']","['3,310', '']","['3,548', '']","['1,081', '']","['3,364', '']","['1,914', '']","['0', '']"
3169,r110,All institutions -> New York U.,All institutions,New York U.,2,109,"['11,912', '']","['13,790', '']","['14,986', '']","['0', '']","['0', '']","['1,583', '']","['745', '']","['7,025', '']","['0', '']","['2,193', '']","['0', '']","['3,440', '']"
3169,r111,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,110,"['11,897', '']","['13,558', '']","['14,707', '']","['0', '']","['4,814', '']","['927', '']","['2,043', '']","['2,209', '']","['0', '']","['4,714', '']","['0', '']","['0', '']"
3169,r112,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,111,"['14,228', '']","['15,886', '']","['14,659', '']","['0', '']","['1,818', '']","['1,879', '']","['2,265', '']","['6,363', '']","['713', '']","['1,376', '']","['0', '']","['245', '']"
3169,r113,All institutions -> George Washington U.,All institutions,George Washington U.,2,112,"['10,791', '']","['10,987', '']","['14,597', '']","['1,489', '']","['3,343', '']","['0', '']","['2,332', '']","['3,886', '']","['1,159', '']","['1,536', '']","['0', '']","['852', '']"
3169,r114,All institutions -> U. Kansas,All institutions,U. Kansas,2,113,"['11,002', '']","['10,149', '']","['14,177', '']","['569', '']","['4,139', '']","['1,519', '']","['1,441', '']","['4,792', '']","['0', '']","['503', '']","['0', '']","['1,214', '']"
3169,r115,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,114,"['9,809', '']","['10,888', '']","['14,017', '']","['0', '']","['0', '']","['3,154', '']","['2,805', '']","['5,629', '']","['532', '']","['1,583', '']","['0', '']","['314', '']"
3169,r116,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,115,"['18,736', '']","['16,075', '']","['14,015', '']","['2,488', '']","['0', '']","['0', '']","['151', '']","['4,677', '']","['6,339', '']","['0', '']","['360', '']","['0', '']"
3169,r117,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,116,"['12,372', '']","['12,084', '']","['13,783', '']","['1,793', '']","['426', '']","['638', '']","['2,373', '']","['5,723', '']","['887', '']","['0', '']","['0', '']","['1,943', '']"
3169,r118,All institutions -> U. Maine,All institutions,U. Maine,2,117,"['7,708', '']","['10,014', '']","['13,614', '']","['0', '']","['0', '']","['3,294', '']","['238', '']","['947', '']","['0', '']","['480', '']","['8,619', '']","['36', '']"
3169,r119,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,118,"['9,308', '']","['11,057', '']","['13,466', '']","['0', '']","['1,773', '']","['803', '']","['3,059', '']","['4,152', '']","['191', '']","['2,278', '']","['99', '']","['1,111', '']"
3169,r120,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,119,"['7,695', '']","['11,828', '']","['13,443', '']","['0', '']","['2,720', '']","['3,440', '']","['413', '']","['2,976', '']","['0', '']","['2,806', '']","['0', '']","['1,088', '']"
3169,r121,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,120,"['10,048', '']","['12,044', '']","['13,004', '']","['262', '']","['0', '']","['4,293', '']","['264', '']","['196', '']","['0', '']","['1,198', '']","['85', '']","['6,706', '']"
3169,r122,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,121,"['8,976', '']","['9,819', '']","['12,503', '']","['144', '']","['0', '']","['2,478', '']","['1,421', '']","['1,506', '']","['535', '']","['5,314', '']","['0', '']","['1,105', '']"
3169,r123,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,122,"['10,218', '']","['9,291', '']","['12,286', '']","['0', '']","['0', '']","['1,219', '']","['6,470', '']","['491', '']","['0', '']","['3,970', '']","['136', '']","['0', '']"
3169,r124,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,123,"['9,160', '']","['10,861', '']","['12,061', '']","['1,006', '']","['6,283', '']","['148', '']","['387', '']","['2,798', '']","['320', '']","['412', '']","['212', '']","['495', '']"
3169,r125,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,124,"['11,038', '']","['10,598', '']","['12,015', '']","['1,191', '']","['471', '']","['652', '']","['3,162', '']","['2,479', '']","['0', '']","['2,688', '']","['0', '']","['1,372', '']"
3169,r126,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,125,"['14,621', '']","['15,228', '']","['11,995', '']","['0', '']","['855', '']","['0', '']","['2,289', '']","['2,254', '']","['994', '']","['4,537', '']","['178', '']","['888', '']"
3169,r127,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,126,"['15,538', '']","['11,982', '']","['11,962', '']","['4,644', '']","['0', '']","['696', '']","['2,748', '']","['719', '']","['347', '']","['0', '']","['170', '']","['2,638', '']"
3169,r128,All institutions -> U. Rochester,All institutions,U. Rochester,2,127,"['7,098', '']","['9,658', '']","['11,814', '']","['0', '']","['5,618', '']","['710', '']","['0', '']","['3,812', '']","['0', '']","['1,674', '']","['0', '']","['0', '']"
3169,r129,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,128,"['12,191', '']","['10,668', '']","['11,735', '']","['0', '']","['1,968', '']","['1,122', '']","['146', '']","['1,011', '']","['0', '']","['7,153', '']","['0', '']","['335', '']"
3169,r130,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,129,"['9,822', '']","['11,227', '']","['11,587', '']","['0', '']","['0', '']","['1,716', '']","['2,379', '']","['1,112', '']","['54', '']","['2,462', '']","['17', '']","['3,847', '']"
3169,r131,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,130,"['9,469', '']","['8,971', '']","['11,036', '']","['0', '']","['9,191', '']","['576', '']","['56', '']","['458', '']","['0', '']","['739', '']","['0', '']","['16', '']"
3169,r132,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,131,"['16,702', '']","['15,744', '']","['10,777', '']","['0', '']","['240', '']","['0', '']","['1,575', '']","['6,628', '']","['0', '']","['1,506', '']","['0', '']","['828', '']"
3169,r133,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,132,"['8,665', '']","['8,694', '']","['10,649', '']","['0', '']","['10,649', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3169,r134,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,133,"['10,538', '']","['10,933', '']","['9,713', '']","['0', '']","['145', '']","['0', '']","['1,382', '']","['1,702', '']","['1,212', '']","['2,417', '']","['0', '']","['2,855', '']"
3169,r135,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,134,"['6,870', '']","['7,362', '']","['9,482', '']","['0', '']","['2,645', '']","['2,864', '']","['0', '']","['1,457', '']","['0', '']","['2,516', '']","['0', '']","['0', '']"
3169,r136,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,135,"['8,940', '']","['8,727', '']","['9,188', '']","['0', '']","['0', '']","['1,178', '']","['773', '']","['3,554', '']","['14', '']","['3,284', '']","['0', '']","['385', '']"
3169,r137,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,136,"['5,140', '']","['7,642', '']","['9,090', '']","['784', '']","['0', '']","['0', '']","['2,626', '']","['3,908', '']","['0', '']","['132', '']","['0', '']","['1,640', '']"
3169,r138,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,137,"['6,211', '']","['7,275', '']","['8,892', '']","['0', '']","['0', '']","['2,490', '']","['1,226', '']","['1,568', '']","['0', '']","['581', '']","['1,460', '']","['1,567', '']"
3169,r139,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,138,"['8,102', '']","['7,474', '']","['8,785', '']","['51', '']","['1,479', '']","['508', '']","['4,269', '']","['307', '']","['0', '']","['876', '']","['1,178', '']","['117', '']"
3169,r140,All institutions -> U. Idaho,All institutions,U. Idaho,2,139,"['7,876', '']","['7,521', '']","['8,525', '']","['912', '']","['478', '']","['285', '']","['2,373', '']","['745', '']","['0', '']","['360', '']","['548', '']","['2,824', '']"
3169,r141,All institutions -> U. Louisville,All institutions,U. Louisville,2,140,"['5,943', '']","['6,949', '']","['8,248', '']","['0', '']","['1,603', '']","['951', '']","['69', '']","['2,797', '']","['258', '']","['749', '']","['60', '']","['1,761', '']"
3169,r142,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,141,"['10,931', '']","['7,601', '']","['8,179', '']","['1,509', '']","['0', '']","['0', '']","['1,270', '']","['4,353', '']","['425', '']","['622', '']","['0', '']","['0', '']"
3169,r143,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,142,"['9,880', '']","['8,298', '']","['8,136', '']","['0', '']","['975', '']","['575', '']","['16', '']","['3,199', '']","['155', '']","['807', '']","['0', '']","['2,409', '']"
3169,r144,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,143,"['5,716', '']","['6,776', '']","['7,845', '']","['0', '']","['0', '']","['0', '']","['1,952', '']","['1,656', '']","['0', '']","['2,650', '']","['0', '']","['1,587', '']"
3169,r145,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,144,"['8,408', '']","['9,100', '']","['7,616', '']","['507', '']","['1,731', '']","['0', '']","['632', '']","['3,458', '']","['0', '']","['1,288', '']","['0', '']","['0', '']"
3169,r146,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,145,"['9,199', '']","['8,581', '']","['7,570', '']","['0', '']","['0', '']","['2,095', '']","['958', '']","['363', '']","['1', '']","['326', '']","['1,465', '']","['2,362', '']"
3169,r147,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,146,"['4,352', '']","['5,282', '']","['7,329', '']","['0', '']","['223', '']","['191', '']","['1,321', '']","['1,340', '']","['0', '']","['823', '']","['0', '']","['3,431', '']"
3169,r148,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,147,"['7,335', '']","['7,667', '']","['7,311', '']","['768', '']","['0', '']","['0', '']","['0', '']","['1,009', '']","['0', '']","['2,113', '']","['0', '']","['3,421', '']"
3169,r149,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,148,"['4,384', '']","['6,467', '']","['7,007', '']","['52', '']","['0', '']","['27', '']","['1,586', '']","['97', '']","['0', '']","['0', '']","['0', '']","['5,245', '']"
3169,r150,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,149,"['6,063', '']","['6,264', '']","['6,640', '']","['0', '']","['1,530', '']","['1,880', '']","['1,072', '']","['824', '']","['202', '']","['883', '']","['0', '']","['249', '']"
3169,r151,All institutions -> U. Akron,All institutions,U. Akron,2,150,"['11,311', '']","['8,155', '']","['6,447', '']","['0', '']","['647', '']","['2,213', '']","['1,168', '']","['861', '']","['0', '']","['1,558', '']","['0', '']","['0', '']"
3169,r152,All institutions -> Boise State U.,All institutions,Boise State U.,2,151,"['4,824', '']","['6,297', '']","['6,377', '']","['20', '']","['519', '']","['240', '']","['473', '']","['1,730', '']","['10', '']","['73', '']","['2,653', '']","['659', '']"
3169,r153,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,152,"['4,936', '']","['6,470', '']","['6,356', '']","['0', '']","['760', '']","['0', '']","['0', '']","['1,409', '']","['2,517', '']","['1,544', '']","['0', '']","['126', '']"
3169,r154,All institutions -> U. Georgia,All institutions,U. Georgia,2,153,"['5,393', '']","['4,964', '']","['6,292', '']","['0', '']","['515', '']","['1,700', '']","['2,644', '']","['1,433', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3169,r155,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,154,"['9,113', '']","['10,728', '']","['6,291', '']","['5,311', '']","['0', '']","['0', '']","['0', '']","['286', '']","['0', '']","['338', '']","['0', '']","['356', '']"
3169,r156,All institutions -> Emory U.,All institutions,Emory U.,2,155,"['2,910', '']","['2,925', '']","['6,256', '']","['0', '']","['6,256', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3169,r157,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,156,"['6,582', '']","['7,839', '']","['6,161', '']","['14', '']","['67', '']","['0', '']","['2,068', '']","['1,061', '']","['0', '']","['2,860', '']","['0', '']","['91', '']"
3169,r158,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,157,"['8,326', '']","['4,369', '']","['6,075', '']","['0', '']","['0', '']","['2,127', '']","['1,286', '']","['1,229', '']","['0', '']","['1,433', '']","['0', '']","['0', '']"
3169,r159,All institutions -> U. Toledo,All institutions,U. Toledo,2,158,"['5,177', '']","['5,781', '']","['6,062', '']","['0', '']","['186', '']","['928', '']","['364', '']","['311', '']","['0', '']","['2,962', '']","['0', '']","['1,311', '']"
3169,r160,All institutions -> Howard U.,All institutions,Howard U.,2,159,"['7,212', '']","['7,260', '']","['6,046', '']","['0', '']","['0', '']","['199', '']","['970', '']","['3,074', '']","['0', '']","['1,054', '']","['210', '']","['539', '']"
3169,r161,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,160,"['0', '']","['4,864', '']","['6,029', '']","['0', '']","['6,029', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3169,r162,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,161,"['5,943', '']","['7,918', '']","['5,962', '']","['0', '']","['391', '']","['0', '']","['0', '']","['375', '']","['0', '']","['265', '']","['4,768', '']","['163', '']"
3169,r163,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,162,"['6,534', '']","['5,947', '']","['5,949', '']","['0', '']","['908', '']","['0', '']","['1,366', '']","['855', '']","['274', '']","['589', '']","['0', '']","['1,957', '']"
3169,r164,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,163,"['4,371', '']","['5,553', '']","['5,883', '']","['0', '']","['0', '']","['1,061', '']","['1,957', '']","['1,939', '']","['0', '']","['925', '']","['0', '']","['1', '']"
3169,r165,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,164,"['1,011', '']","['2,105', '']","['5,349', '']","['0', '']","['0', '']","['0', '']","['164', '']","['4,877', '']","['0', '']","['308', '']","['0', '']","['0', '']"
3169,r166,All institutions -> Ohio U.,All institutions,Ohio U.,2,165,"['6,144', '']","['5,512', '']","['5,252', '']","['2,244', '']","['0', '']","['1,139', '']","['737', '']","['43', '']","['0', '']","['310', '']","['86', '']","['693', '']"
3169,r167,All institutions -> U. Vermont,All institutions,U. Vermont,2,166,"['7,027', '']","['5,683', '']","['5,190', '']","['1,165', '']","['288', '']","['0', '']","['1,199', '']","['1,435', '']","['0', '']","['1,055', '']","['0', '']","['48', '']"
3169,r168,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,167,"['3,053', '']","['3,220', '']","['5,145', '']","['0', '']","['0', '']","['0', '']","['710', '']","['2,353', '']","['0', '']","['2,020', '']","['0', '']","['62', '']"
3169,r169,All institutions -> Portland State U.,All institutions,Portland State U.,2,168,"['4,107', '']","['4,531', '']","['4,887', '']","['191', '']","['0', '']","['0', '']","['2,126', '']","['1,344', '']","['0', '']","['972', '']","['138', '']","['116', '']"
3169,r170,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,169,"['4,043', '']","['3,649', '']","['4,864', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,864', '']","['0', '']","['0', '']","['0', '']"
3169,r171,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,170,"['10,509', '']","['6,204', '']","['4,862', '']","['46', '']","['1,831', '']","['414', '']","['91', '']","['1,433', '']","['0', '']","['498', '']","['0', '']","['549', '']"
3169,r172,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,171,"['2,657', '']","['3,137', '']","['4,752', '']","['657', '']","['0', '']","['1,099', '']","['317', '']","['354', '']","['377', '']","['429', '']","['0', '']","['1,519', '']"
3169,r173,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,172,"['5,221', '']","['4,957', '']","['4,652', '']","['0', '']","['519', '']","['0', '']","['2,153', '']","['638', '']","['0', '']","['1,019', '']","['0', '']","['323', '']"
3169,r174,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,173,"['3,525', '']","['3,948', '']","['4,263', '']","['0', '']","['1,579', '']","['389', '']","['202', '']","['250', '']","['0', '']","['636', '']","['325', '']","['882', '']"
3169,r175,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,174,"['845', '']","['783', '']","['4,247', '']","['0', '']","['0', '']","['444', '']","['320', '']","['78', '']","['0', '']","['81', '']","['211', '']","['3,113', '']"
3169,r176,All institutions -> Rowan U.,All institutions,Rowan U.,2,175,"['2,300', '']","['3,386', '']","['4,229', '']","['0', '']","['483', '']","['1,424', '']","['1,896', '']","['256', '']","['0', '']","['170', '']","['0', '']","['0', '']"
3169,r177,All institutions -> Tulane U.,All institutions,Tulane U.,2,176,"['3,224', '']","['3,965', '']","['4,170', '']","['0', '']","['3,033', '']","['1,137', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3169,r178,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,177,"['5,197', '']","['5,197', '']","['4,097', '']","['52', '']","['0', '']","['0', '']","['0', '']","['477', '']","['0', '']","['393', '']","['3,175', '']","['0', '']"
3169,r179,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,178,"['2,117', '']","['2,298', '']","['4,057', '']","['0', '']","['0', '']","['556', '']","['1,321', '']","['139', '']","['601', '']","['232', '']","['0', '']","['1,208', '']"
3169,r180,All institutions -> U. Colorado Denver and Anschutz Medical Campus,All institutions,U. Colorado Denver and Anschutz Medical Campus,2,179,"['2,330', '']","['2,414', '']","['4,046', '']","['0', '']","['1,330', '']","['153', '']","['603', '']","['1,485', '']","['0', '']","['352', '']","['0', '']","['123', '']"
3169,r181,All institutions -> Temple U.,All institutions,Temple U.,2,180,"['3,462', '']","['4,142', '']","['3,830', '']","['0', '']","['843', '']","['0', '']","['1,011', '']","['1,176', '']","['0', '']","['617', '']","['0', '']","['183', '']"
3169,r182,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,181,"['4,310', '']","['4,026', '']","['3,801', '']","['412', '']","['329', '']","['0', '']","['1,122', '']","['787', '']","['0', '']","['1,151', '']","['0', '']","['0', '']"
3169,r183,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,182,"['3,668', '']","['3,020', '']","['3,799', '']","['988', '']","['0', '']","['578', '']","['1,000', '']","['143', '']","['0', '']","['1,090', '']","['0', '']","['0', '']"
3169,r184,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,183,"['3,799', '']","['3,239', '']","['3,606', '']","['0', '']","['0', '']","['18', '']","['210', '']","['228', '']","['0', '']","['58', '']","['3,068', '']","['24', '']"
3169,r185,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,184,"['2,969', '']","['3,282', '']","['3,443', '']","['0', '']","['0', '']","['0', '']","['3,442', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']"
3169,r186,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,185,"['3,202', '']","['2,366', '']","['3,376', '']","['0', '']","['0', '']","['0', '']","['1,371', '']","['859', '']","['88', '']","['0', '']","['0', '']","['1,058', '']"
3169,r187,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,186,"['3,025', '']","['3,054', '']","['3,298', '']","['0', '']","['1,164', '']","['0', '']","['0', '']","['680', '']","['0', '']","['1,423', '']","['0', '']","['31', '']"
3169,r188,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,187,"['1,521', '']","['1,214', '']","['3,286', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,286', '']"
3169,r189,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,188,"['2,600', '']","['2,750', '']","['3,254', '']","['0', '']","['0', '']","['0', '']","['599', '']","['755', '']","['190', '']","['915', '']","['0', '']","['795', '']"
3169,r190,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,189,"['2,151', '']","['2,641', '']","['3,183', '']","['0', '']","['0', '']","['68', '']","['166', '']","['2,424', '']","['0', '']","['111', '']","['0', '']","['414', '']"
3169,r191,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,190,"['1,120', '']","['2,200', '']","['3,176', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,176', '']","['0', '']"
3169,r192,All institutions -> Marquette U.,All institutions,Marquette U.,2,191,"['2,566', '']","['2,424', '']","['3,033', '']","['0', '']","['1,970', '']","['0', '']","['120', '']","['640', '']","['0', '']","['303', '']","['0', '']","['0', '']"
3169,r193,"All institutions -> U. Tennessee, Knoxville, Institute of Agriculture",All institutions,"U. Tennessee, Knoxville, Institute of Agriculture",2,192,"['2,840', '']","['2,946', '']","['2,937', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,937', '']"
3169,r194,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,193,"['3,238', '']","['3,283', '']","['2,925', '']","['0', '']","['0', '']","['0', '']","['595', '']","['498', '']","['0', '']","['223', '']","['0', '']","['1,609', '']"
3169,r195,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,194,"['3,546', '']","['2,806', '']","['2,908', '']","['0', '']","['0', '']","['0', '']","['1,165', '']","['1,683', '']","['0', '']","['0', '']","['0', '']","['60', '']"
3169,r196,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,195,"['2,598', '']","['2,751', '']","['2,696', '']","['0', '']","['624', '']","['0', '']","['798', '']","['692', '']","['0', '']","['582', '']","['0', '']","['0', '']"
3169,r197,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,196,"['2,680', '']","['3,333', '']","['2,667', '']","['0', '']","['0', '']","['0', '']","['71', '']","['171', '']","['171', '']","['2,254', '']","['0', '']","['0', '']"
3169,r198,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,197,"['2,229', '']","['2,373', '']","['2,537', '']","['0', '']","['2', '']","['0', '']","['352', '']","['1,088', '']","['30', '']","['1,062', '']","['0', '']","['3', '']"
3169,r199,All institutions -> U. Miami,All institutions,U. Miami,2,198,"['3,242', '']","['2,658', '']","['2,532', '']","['0', '']","['768', '']","['0', '']","['408', '']","['414', '']","['0', '']","['536', '']","['0', '']","['406', '']"
3169,r200,All institutions -> U. Memphis,All institutions,U. Memphis,2,199,"['2,503', '']","['3,063', '']","['2,489', '']","['0', '']","['905', '']","['0', '']","['976', '']","['152', '']","['0', '']","['212', '']","['0', '']","['244', '']"
3169,r201,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,200,"['2,451', '']","['2,539', '']","['2,402', '']","['0', '']","['0', '']","['115', '']","['372', '']","['714', '']","['330', '']","['845', '']","['0', '']","['26', '']"
3169,r202,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,201,"['2,379', '']","['2,306', '']","['2,391', '']","['937', '']","['116', '']","['0', '']","['189', '']","['153', '']","['0', '']","['379', '']","['0', '']","['617', '']"
3169,r203,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,202,"['1,044', '']","['3,008', '']","['2,109', '']","['166', '']","['375', '']","['185', '']","['824', '']","['278', '']","['81', '']","['155', '']","['0', '']","['45', '']"
3169,r204,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,203,"['1,260', '']","['2,121', '']","['2,020', '']","['1,096', '']","['0', '']","['0', '']","['96', '']","['30', '']","['0', '']","['89', '']","['0', '']","['709', '']"
3169,r205,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,204,"['1,549', '']","['1,610', '']","['1,961', '']","['0', '']","['440', '']","['0', '']","['136', '']","['706', '']","['0', '']","['679', '']","['0', '']","['0', '']"
