table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_doe_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12709,r114,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,113,"['5,238', '']","['417', '']","['95', '']","['162', '']","['13', '']","['1,223', '']","['0', '']","['0', '']","['0', '']","['3,324', '']","['4', '']"
12709,r115,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,114,"['5,058', '']","['106', '']","['0', '']","['0', '']","['0', '']","['1,719', '']","['0', '']","['0', '']","['0', '']","['3,222', '']","['11', '']"
12709,r116,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,115,"['4,912', '']","['0', '']","['32', '']","['993', '']","['0', '']","['2,115', '']","['0', '']","['0', '']","['0', '']","['1,772', '']","['0', '']"
12709,r117,All institutions -> U. Idaho,All institutions,U. Idaho,2,116,"['4,777', '']","['479', '']","['293', '']","['2,293', '']","['0', '']","['296', '']","['24', '']","['34', '']","['0', '']","['1,358', '']","['0', '']"
12709,r118,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,117,"['4,621', '']","['142', '']","['0', '']","['0', '']","['114', '']","['3,078', '']","['0', '']","['0', '']","['0', '']","['1,195', '']","['92', '']"
12709,r119,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,118,"['4,525', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['4,473', '']","['0', '']"
12709,r120,All institutions -> U. Iowa,All institutions,U. Iowa,2,119,"['4,514', '']","['153', '']","['0', '']","['1', '']","['0', '']","['3,765', '']","['0', '']","['0', '']","['0', '']","['595', '']","['0', '']"
12709,r121,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,120,"['4,401', '']","['0', '']","['21', '']","['48', '']","['0', '']","['1,676', '']","['0', '']","['0', '']","['0', '']","['2,656', '']","['0', '']"
12709,r122,All institutions -> New York U.,All institutions,New York U.,2,121,"['4,386', '']","['314', '']","['0', '']","['256', '']","['231', '']","['2,564', '']","['0', '']","['0', '']","['0', '']","['977', '']","['44', '']"
12709,r123,All institutions -> Ohio U.,All institutions,Ohio U.,2,122,"['4,303', '']","['0', '']","['1,505', '']","['109', '']","['0', '']","['2,622', '']","['0', '']","['0', '']","['0', '']","['67', '']","['0', '']"
12709,r124,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,123,"['4,243', '']","['0', '']","['0', '']","['0', '']","['15', '']","['567', '']","['8', '']","['0', '']","['0', '']","['3,522', '']","['131', '']"
12709,r125,All institutions -> Boise State U.,All institutions,Boise State U.,2,124,"['4,229', '']","['5', '']","['54', '']","['41', '']","['0', '']","['2,889', '']","['0', '']","['66', '']","['0', '']","['1,174', '']","['0', '']"
12709,r126,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,125,"['4,193', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,193', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r127,All institutions -> Utah State U.,All institutions,Utah State U.,2,126,"['4,134', '']","['0', '']","['0', '']","['307', '']","['0', '']","['703', '']","['0', '']","['0', '']","['0', '']","['3,124', '']","['0', '']"
12709,r128,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,127,"['4,032', '']","['134', '']","['3', '']","['0', '']","['0', '']","['714', '']","['0', '']","['0', '']","['0', '']","['3,181', '']","['0', '']"
12709,r129,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,128,"['3,793', '']","['53', '']","['0', '']","['1,125', '']","['0', '']","['810', '']","['0', '']","['0', '']","['0', '']","['1,805', '']","['0', '']"
12709,r130,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,129,"['3,593', '']","['414', '']","['277', '']","['109', '']","['0', '']","['265', '']","['24', '']","['0', '']","['0', '']","['2,504', '']","['0', '']"
12709,r131,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,130,"['3,536', '']","['331', '']","['56', '']","['0', '']","['0', '']","['2,860', '']","['0', '']","['0', '']","['0', '']","['260', '']","['29', '']"
12709,r132,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,131,"['3,474', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,732', '']","['0', '']","['0', '']","['0', '']","['742', '']","['0', '']"
12709,r133,All institutions -> Temple U.,All institutions,Temple U.,2,132,"['3,408', '']","['281', '']","['0', '']","['3', '']","['48', '']","['2,628', '']","['0', '']","['85', '']","['0', '']","['363', '']","['0', '']"
12709,r134,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,133,"['3,360', '']","['0', '']","['11', '']","['0', '']","['28', '']","['1,782', '']","['0', '']","['0', '']","['0', '']","['1,539', '']","['0', '']"
12709,r135,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,134,"['3,296', '']","['0', '']","['0', '']","['13', '']","['0', '']","['2,804', '']","['0', '']","['0', '']","['0', '']","['468', '']","['11', '']"
12709,r136,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,135,"['3,292', '']","['0', '']","['5', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['3,255', '']","['0', '']"
12709,r137,All institutions -> William & Mary,All institutions,William & Mary,2,136,"['3,284', '']","['698', '']","['185', '']","['0', '']","['0', '']","['2,112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['289', '']"
12709,r138,All institutions -> Tufts U.,All institutions,Tufts U.,2,137,"['3,281', '']","['0', '']","['0', '']","['0', '']","['71', '']","['1,556', '']","['0', '']","['0', '']","['0', '']","['1,654', '']","['0', '']"
12709,r139,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,138,"['3,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,200', '']","['0', '']"
12709,r140,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,139,"['3,132', '']","['232', '']","['0', '']","['199', '']","['0', '']","['880', '']","['0', '']","['0', '']","['85', '']","['1,736', '']","['0', '']"
12709,r141,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,140,"['2,964', '']","['0', '']","['0', '']","['24', '']","['0', '']","['954', '']","['0', '']","['10', '']","['0', '']","['1,379', '']","['597', '']"
12709,r142,All institutions -> Marquette U.,All institutions,Marquette U.,2,141,"['2,952', '']","['0', '']","['0', '']","['0', '']","['0', '']","['83', '']","['0', '']","['0', '']","['0', '']","['2,869', '']","['0', '']"
12709,r143,All institutions -> U. South Florida,All institutions,U. South Florida,2,142,"['2,748', '']","['0', '']","['28', '']","['0', '']","['0', '']","['768', '']","['0', '']","['10', '']","['0', '']","['1,601', '']","['341', '']"
12709,r144,All institutions -> George Washington U.,All institutions,George Washington U.,2,143,"['2,739', '']","['168', '']","['0', '']","['61', '']","['0', '']","['2,012', '']","['0', '']","['0', '']","['0', '']","['492', '']","['6', '']"
12709,r145,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,144,"['2,698', '']","['0', '']","['482', '']","['1,020', '']","['89', '']","['330', '']","['0', '']","['0', '']","['0', '']","['777', '']","['0', '']"
12709,r146,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,145,"['2,683', '']","['0', '']","['0', '']","['228', '']","['0', '']","['481', '']","['0', '']","['0', '']","['0', '']","['1,783', '']","['191', '']"
12709,r147,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,146,"['2,666', '']","['0', 'i']","['1,900', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['766', '']","['0', '']"
12709,r148,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,147,"['2,659', '']","['53', '']","['97', '']","['1,903', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['606', '']","['0', '']"
12709,r149,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,148,"['2,600', '']","['0', '']","['87', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['2,466', '']","['0', '']"
12709,r150,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,149,"['2,565', '']","['247', '']","['0', '']","['0', '']","['0', '']","['733', '']","['0', '']","['0', '']","['0', '']","['1,585', '']","['0', '']"
12709,r151,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,150,"['2,460', '']","['33', '']","['0', '']","['0', '']","['0', '']","['286', '']","['0', '']","['0', '']","['0', '']","['1,872', '']","['269', '']"
12709,r152,All institutions -> Emory U.,All institutions,Emory U.,2,151,"['2,346', '']","['0', '']","['156', '']","['29', '']","['114', '']","['1,958', '']","['0', '']","['0', '']","['0', '']","['89', '']","['0', '']"
12709,r153,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,152,"['2,290', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,460', '']","['0', '']","['0', '']","['0', '']","['830', '']","['0', '']"
12709,r154,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,153,"['2,286', '']","['0', '']","['0', '']","['2,286', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r155,All institutions -> Drexel U.,All institutions,Drexel U.,2,154,"['2,239', '']","['68', '']","['0', '']","['0', '']","['0', '']","['568', '']","['0', '']","['0', '']","['0', '']","['1,603', '']","['0', '']"
12709,r156,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,155,"['2,055', '']","['49', '']","['0', '']","['0', '']","['0', '']","['2,006', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r157,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,156,"['2,044', '']","['0', '']","['438', '']","['0', '']","['0', '']","['1,431', '']","['0', '']","['0', '']","['0', '']","['4', '']","['171', '']"
12709,r158,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,157,"['1,949', '']","['0', '']","['0', '']","['858', '']","['0', '']","['783', '']","['0', '']","['0', '']","['0', '']","['308', '']","['0', '']"
12709,r159,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,158,"['1,927', '']","['0', '']","['125', '']","['0', '']","['158', '']","['879', '']","['0', '']","['42', '']","['301', '']","['422', '']","['0', '']"
12709,r160,All institutions -> U. Miami,All institutions,U. Miami,2,159,"['1,772', '']","['42', '']","['682', '']","['112', '']","['0', '']","['91', '']","['0', '']","['0', '']","['0', '']","['845', '']","['0', '']"
12709,r161,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,160,"['1,709', '']","['0', '']","['89', '']","['0', '']","['0', '']","['217', '']","['0', '']","['0', '']","['0', '']","['1,403', '']","['0', '']"
12709,r162,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,161,"['1,708', '']","['234', '']","['0', '']","['88', '']","['0', '']","['605', '']","['0', '']","['0', '']","['0', '']","['781', '']","['0', '']"
12709,r163,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,162,"['1,652', '']","['0', '']","['543', '']","['525', '']","['0', '']","['414', '']","['0', '']","['0', '']","['0', '']","['170', '']","['0', '']"
12709,r164,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,163,"['1,651', '']","['0', '']","['10', '']","['0', '']","['0', '']","['1,641', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r165,All institutions -> Baylor U.,All institutions,Baylor U.,2,164,"['1,647', '']","['0', '']","['341', '']","['374', '']","['132', '']","['690', '']","['0', '']","['0', '']","['0', '']","['110', '']","['0', '']"
12709,r166,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,165,"['1,607', '']","['0', '']","['0', '']","['0', '']","['0', '']","['946', '']","['0', '']","['0', '']","['0', '']","['661', '']","['0', '']"
12709,r167,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,166,"['1,498', '']","['0', '']","['363', '']","['0', '']","['0', '']","['499', '']","['0', '']","['0', '']","['0', '']","['636', '']","['0', '']"
12709,r168,All institutions -> Portland State U.,All institutions,Portland State U.,2,167,"['1,479', '']","['25', '']","['0', '']","['77', '']","['169', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,208', '']","['0', '']"
12709,r169,All institutions -> U. Louisville,All institutions,U. Louisville,2,168,"['1,455', '']","['0', '']","['0', '']","['0', '']","['0', '']","['130', '']","['0', '']","['0', '']","['0', '']","['1,325', '']","['0', '']"
12709,r170,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,169,"['1,357', '']","['207', '']","['461', '']","['0', '']","['13', '']","['0', '']","['0', '']","['524', '']","['0', '']","['152', '']","['0', '']"
12709,r171,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,170,"['1,345', '']","['0', '']","['0', '']","['0', '']","['0', '']","['147', '']","['0', '']","['88', '']","['0', '']","['1,110', '']","['0', '']"
12709,r172,All institutions -> U. Akron,All institutions,U. Akron,2,171,"['1,335', '']","['0', '']","['5', '']","['9', '']","['0', '']","['1,209', '']","['0', '']","['0', '']","['0', '']","['77', '']","['35', '']"
12709,r173,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,172,"['1,334', '']","['0', '']","['40', '']","['62', '']","['0', '']","['737', '']","['0', '']","['0', '']","['0', '']","['429', '']","['66', '']"
12709,r174,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,173,"['1,318', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,318', '']"
12709,r175,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,174,"['1,302', '']","['0', '']","['0', '']","['0', '']","['92', '']","['864', '']","['0', '']","['0', '']","['0', '']","['346', '']","['0', '']"
12709,r176,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,175,"['1,296', '']","['0', '']","['0', '']","['567', '']","['0', '']","['729', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r177,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,176,"['1,282', '']","['0', '']","['0', '']","['0', '']","['0', '']","['491', '']","['0', '']","['0', '']","['0', '']","['791', '']","['0', '']"
12709,r178,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,177,"['1,253', '']","['0', '']","['0', '']","['85', '']","['0', '']","['1,168', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r179,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,178,"['1,236', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,236', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12709,r180,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,179,"['1,205', '']","['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']","['932', '']","['115', '']"
12709,r181,All institutions -> Tulane U.,All institutions,Tulane U.,2,180,"['1,202', '']","['55', '']","['0', '']","['25', '']","['22', '']","['516', '']","['0', '']","['0', '']","['0', '']","['168', '']","['416', '']"
12709,r182,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,181,"['1,199', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,199', '']","['0', '']"
12709,r183,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,182,"['1,177', '']","['0', '']","['569', '']","['0', '']","['0', '']","['446', '']","['0', '']","['0', '']","['0', '']","['162', '']","['0', '']"
12709,r184,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,183,"['1,149', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,149', '']","['0', '']"
12709,r185,All institutions -> Kent State U.,All institutions,Kent State U.,2,184,"['1,142', '']","['0', '']","['169', '']","['0', '']","['0', '']","['948', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']"
12709,r186,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,185,"['1,136', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['789', '']","['347', '']","['0', '']"
12709,r187,All institutions -> Hampton U.,All institutions,Hampton U.,2,186,"['1,122', '']","['0', '']","['0', '']","['94', '']","['490', '']","['512', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']"
12709,r188,All institutions -> George Mason U.,All institutions,George Mason U.,2,187,"['1,057', '']","['20', '']","['95', '']","['0', '']","['0', '']","['194', '']","['0', '']","['0', '']","['0', '']","['748', '']","['0', '']"
12709,r189,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,188,"['1,022', '']","['0', '']","['44', '']","['0', '']","['0', '']","['945', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']"
12709,r190,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,189,"['1,011', '']","['0', '']","['0', '']","['0', '']","['0', '']","['670', '']","['0', '']","['0', '']","['0', '']","['337', '']","['4', '']"
12709,r191,All institutions -> U. Dayton,All institutions,U. Dayton,2,190,"['987', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['983', '']","['0', '']"
12709,r192,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,191,"['974', '']","['204', '']","['0', '']","['35', '']","['0', '']","['84', '']","['0', '']","['0', '']","['0', '']","['475', '']","['176', '']"
12709,r193,All institutions -> Boston C.,All institutions,Boston C.,2,192,"['952', '']","['0', '']","['0', '']","['0', '']","['0', '']","['952', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r194,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,193,"['909', '']","['0', '']","['226', '']","['80', '']","['36', '']","['221', '']","['0', '']","['0', '']","['0', '']","['290', '']","['56', '']"
12709,r195,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,194,"['901', '']","['0', '']","['0', '']","['0', '']","['0', '']","['829', '']","['0', '']","['0', '']","['0', '']","['72', '']","['0', '']"
12709,r196,All institutions -> U. Vermont,All institutions,U. Vermont,2,195,"['886', '']","['82', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['776', '']","['0', '']"
12709,r197,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,196,"['879', '']","['0', '']","['0', '']","['60', '']","['0', '']","['223', '']","['0', '']","['0', '']","['0', '']","['216', '']","['380', '']"
12709,r198,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,197,"['878', '']","['72', '']","['551', '']","['201', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r199,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,198,"['855', '']","['0', '']","['280', '']","['575', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r200,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,199,"['843', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['832', '']","['0', '']"
12709,r201,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,200,"['836', '']","['0', '']","['0', '']","['0', '']","['0', '']","['836', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r202,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,201,"['828', '']","['0', '']","['0', '']","['0', '']","['0', '']","['828', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r203,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,202,"['819', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['819', '']","['0', '']"
12709,r204,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,203,"['749', '']","['0', '']","['0', '']","['0', '']","['0', '']","['121', '']","['0', '']","['0', '']","['0', '']","['628', '']","['0', '']"
12709,r205,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,204,"['747', 'i']","['18', 'i']","['0', 'i']","['94', 'i']","['0', 'i']","['259', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['370', 'i']","['6', 'i']"
12709,r206,All institutions -> Lamar U.,All institutions,Lamar U.,2,205,"['678', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['658', '']","['0', '']"
12709,r207,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,206,"['642', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['582', '']","['0', '']"
12709,r208,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,207,"['641', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['606', '']","['0', '']"
12709,r209,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,208,"['622', '']","['0', '']","['0', '']","['2', '']","['0', '']","['406', '']","['0', '']","['0', '']","['0', '']","['214', '']","['0', '']"
12709,r210,All institutions -> Howard U.,All institutions,Howard U.,2,209,"['610', '']","['0', '']","['0', '']","['0', '']","['0', '']","['484', '']","['0', '']","['0', '']","['0', '']","['118', '']","['8', '']"
12709,r211,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,210,"['591', '']","['0', '']","['591', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r212,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,211,"['583', '']","['0', '']","['69', '']","['0', '']","['0', '']","['514', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r213,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,212,"['581', 'i']","['1', 'i']","['0', 'i']","['580', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12709,r214,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,213,"['573', '']","['0', '']","['0', '']","['13', '']","['0', '']","['242', '']","['0', '']","['0', '']","['0', '']","['318', '']","['0', '']"
12709,r215,All institutions -> Claflin U.,All institutions,Claflin U.,2,214,"['571', '']","['306', '']","['1', '']","['0', '']","['0', '']","['264', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r216,All institutions -> Texas State U.,All institutions,Texas State U.,2,214,"['571', '']","['295', '']","['0', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['249', '']","['0', '']"
12709,r217,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,216,"['565', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['305', '']","['260', '']"
12709,r218,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,217,"['558', '']","['7', '']","['0', '']","['467', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['84', '']","['0', '']"
12709,r219,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,218,"['554', '']","['0', '']","['0', '']","['554', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r220,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,219,"['553', '']","['0', '']","['0', '']","['0', '']","['0', '']","['553', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r221,All institutions -> Pace U.,All institutions,Pace U.,2,220,"['547', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['547', '']","['0', '']"
12709,r222,All institutions -> U. Memphis,All institutions,U. Memphis,2,221,"['536', '']","['0', '']","['143', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['393', '']","['0', '']"
12709,r223,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,222,"['488', '']","['0', '']","['0', '']","['2', '']","['0', '']","['444', '']","['0', '']","['0', '']","['0', '']","['42', '']","['0', '']"
12709,r224,All institutions -> Alfred U.,All institutions,Alfred U.,2,223,"['477', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['477', '']","['0', '']"
12709,r225,All institutions -> Benedict C.,All institutions,Benedict C.,2,224,"['467', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['466', '']","['0', '']"
12709,r226,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,225,"['457', '']","['0', '']","['136', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['321', '']","['0', '']"
12709,r227,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,226,"['446', '']","['24', '']","['0', '']","['0', '']","['20', '']","['386', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']"
12709,r228,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,227,"['435', '']","['0', '']","['0', '']","['0', '']","['0', '']","['391', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']"
12709,r229,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,228,"['433', '']","['0', '']","['0', '']","['0', '']","['0', '']","['433', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r230,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,229,"['405', '']","['0', '']","['0', '']","['112', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['285', '']","['0', '']"
12709,r231,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,230,"['397', '']","['0', '']","['0', '']","['397', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r232,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,231,"['396', '']","['0', '']","['0', '']","['0', '']","['0', '']","['219', '']","['0', '']","['0', '']","['0', '']","['177', '']","['0', '']"
12709,r233,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,231,"['396', '']","['0', '']","['0', '']","['396', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r234,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,233,"['389', '']","['0', '']","['0', '']","['389', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r235,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,234,"['388', '']","['0', '']","['0', '']","['388', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
