table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2020,field_2021,field_2022,field_2023_all_physical_sciences,field_2023_astronomy_and_astrophysics,field_2023_chemistry,field_2023_materials_science,field_2023_physics,field_2023_physical_sciences_nec
12695,r121,All institutions -> U. Georgia,All institutions,U. Georgia,2,120,"['11,295', '']","['10,896', '']","['10,161', '']","['11,502', '']","['486', '']","['7,961', '']","['0', '']","['3,055', '']","['0', '']"
12695,r122,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,121,"['9,692', '']","['10,589', '']","['9,030', '']","['11,407', '']","['617', '']","['4,792', '']","['0', '']","['5,998', '']","['0', '']"
12695,r123,All institutions -> Baylor U.,All institutions,Baylor U.,2,122,"['6,993', '']","['8,289', '']","['11,717', '']","['11,399', '']","['25', '']","['7,039', '']","['488', '']","['3,694', '']","['153', '']"
12695,r124,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,123,"['6,471', '']","['7,991', '']","['7,524', '']","['11,124', '']","['271', '']","['7,938', '']","['0', '']","['2,911', '']","['4', '']"
12695,r125,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,124,"['8,063', '']","['7,087', '']","['10,115', '']","['11,065', '']","['1,250', '']","['3,061', '']","['0', '']","['6,754', '']","['0', '']"
12695,r126,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,125,"['6,502', '']","['10,077', '']","['9,362', '']","['11,009', '']","['0', '']","['3,811', '']","['6,493', '']","['705', '']","['0', '']"
12695,r127,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,126,"['5,268', '']","['6,357', '']","['6,726', '']","['10,717', '']","['0', '']","['5,015', '']","['0', '']","['5,702', '']","['0', '']"
12695,r128,All institutions -> Oakland U.,All institutions,Oakland U.,2,127,"['4,821', '']","['5,596', '']","['8,447', '']","['10,708', '']","['0', '']","['6,058', '']","['0', '']","['4,650', '']","['0', '']"
12695,r129,All institutions -> Tufts U.,All institutions,Tufts U.,2,128,"['15,438', '']","['9,212', '']","['11,206', '']","['10,498', '']","['663', '']","['7,629', '']","['859', '']","['669', '']","['678', '']"
12695,r130,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,129,"['11,433', '']","['9,900', '']","['10,866', '']","['10,460', '']","['0', '']","['5,981', '']","['0', '']","['4,096', '']","['383', '']"
12695,r131,All institutions -> Kent State U.,All institutions,Kent State U.,2,130,"['8,381', '']","['9,048', '']","['8,065', '']","['10,220', '']","['162', '']","['2,290', '']","['3,697', '']","['3,664', '']","['407', '']"
12695,r132,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,131,"['9,591', '']","['8,709', '']","['11,590', '']","['10,061', '']","['0', '']","['6,064', '']","['0', '']","['3,997', '']","['0', '']"
12695,r133,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,132,"['6,402', '']","['6,681', '']","['7,587', '']","['10,039', '']","['980', '']","['7,037', '']","['0', '']","['2,022', '']","['0', '']"
12695,r134,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,133,"['9,784', '']","['8,824', '']","['8,685', '']","['9,993', '']","['0', '']","['5,788', '']","['0', '']","['4,205', '']","['0', '']"
12695,r135,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,134,"['9,275', '']","['8,710', '']","['8,762', '']","['9,854', '']","['0', '']","['6,401', '']","['0', '']","['3,453', '']","['0', '']"
12695,r136,All institutions -> U. Akron,All institutions,U. Akron,2,135,"['8,576', '']","['6,703', '']","['8,690', '']","['9,555', '']","['0', '']","['9,524', '']","['30', '']","['1', '']","['0', '']"
12695,r137,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,136,"['8,699', '']","['10,970', '']","['10,084', '']","['9,286', '']","['5,746', '']","['2,180', '']","['0', '']","['1,360', '']","['0', '']"
12695,r138,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,137,"['4,154', '']","['6,107', '']","['9,558', '']","['9,285', '']","['0', '']","['3,157', '']","['0', '']","['6,128', '']","['0', '']"
12695,r139,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,138,"['3,847', '']","['4,598', '']","['5,607', '']","['9,217', '']","['0', '']","['5,398', '']","['0', '']","['3,819', '']","['0', '']"
12695,r140,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,139,"['7,592', '']","['8,615', '']","['7,724', '']","['9,031', '']","['0', '']","['2,814', '']","['0', '']","['506', '']","['5,711', '']"
12695,r141,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,140,"['8,123', '']","['7,905', '']","['8,725', '']","['8,957', '']","['8,957', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12695,r142,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,141,"['7,796', '']","['15,999', '']","['11,934', '']","['8,942', '']","['0', '']","['0', '']","['0', '']","['8,942', '']","['0', '']"
12695,r143,All institutions -> George Washington U.,All institutions,George Washington U.,2,142,"['8,313', '']","['7,033', '']","['6,840', '']","['8,736', '']","['0', '']","['3,199', '']","['0', '']","['5,537', '']","['0', '']"
12695,r144,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,143,"['7,028', '']","['7,021', '']","['8,410', '']","['8,733', '']","['0', '']","['4,024', '']","['0', '']","['4,709', '']","['0', '']"
12695,r145,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,144,"['8,553', '']","['8,722', '']","['9,118', '']","['8,370', '']","['0', '']","['4,968', '']","['0', '']","['3,402', '']","['0', '']"
12695,r146,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,145,"['5,407', '']","['7,447', '']","['7,084', '']","['8,180', '']","['452', '']","['1,335', '']","['0', '']","['1,379', '']","['5,014', '']"
12695,r147,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,146,"['7,064', '']","['8,120', '']","['7,427', '']","['7,952', '']","['4,439', '']","['522', '']","['382', '']","['852', '']","['1,757', '']"
12695,r148,All institutions -> Boise State U.,All institutions,Boise State U.,2,147,"['3,788', '']","['5,881', '']","['6,848', '']","['7,828', '']","['142', '']","['2,575', '']","['4,597', '']","['514', '']","['0', '']"
12695,r149,All institutions -> U. Maine,All institutions,U. Maine,2,148,"['6,427', '']","['6,803', '']","['6,427', '']","['7,816', '']","['0', '']","['1,206', '']","['0', '']","['6,610', '']","['0', '']"
12695,r150,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,149,"['ne', '']","['4,209', '']","['5,831', '']","['7,716', '']","['0', '']","['53', '']","['0', '']","['7,663', '']","['0', '']"
12695,r151,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,150,"['7,186', '']","['8,440', '']","['7,578', '']","['7,701', '']","['0', '']","['7,701', '']","['0', '']","['0', '']","['0', '']"
12695,r152,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,151,"['4,814', '']","['4,727', '']","['6,297', '']","['7,604', '']","['163', '']","['1,965', '']","['546', '']","['4,917', '']","['13', '']"
12695,r153,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,152,"['3,489', '']","['2,964', '']","['3,641', '']","['7,486', '']","['0', '']","['2,880', '']","['0', '']","['4,606', '']","['0', '']"
12695,r154,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,153,"['9,903', '']","['8,231', '']","['7,277', '']","['7,333', '']","['0', '']","['4,351', '']","['0', '']","['2,982', '']","['0', '']"
12695,r155,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,154,"['4,003', '']","['3,367', '']","['3,345', '']","['7,278', '']","['0', '']","['3,191', '']","['0', '']","['4,087', '']","['0', '']"
12695,r156,All institutions -> U. Miami,All institutions,U. Miami,2,155,"['5,150', '']","['5,000', '']","['5,939', '']","['7,163', '']","['0', '']","['2,481', '']","['0', '']","['4,586', '']","['96', '']"
12695,r157,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,156,"['1,361', '']","['1,151', '']","['1,798', '']","['7,124', '']","['0', '']","['40', '']","['0', '']","['7,084', '']","['0', '']"
12695,r158,All institutions -> George Mason U.,All institutions,George Mason U.,2,157,"['5,586', '']","['4,786', '']","['6,154', '']","['7,098', '']","['3,136', '']","['1,470', '']","['1,542', '']","['813', '']","['137', '']"
12695,r159,All institutions -> William & Mary,All institutions,William & Mary,2,158,"['5,781', '']","['5,985', '']","['6,411', '']","['7,096', '']","['0', '']","['801', '']","['0', '']","['6,219', '']","['76', '']"
12695,r160,All institutions -> Howard U.,All institutions,Howard U.,2,159,"['5,308', '']","['5,720', '']","['6,125', '']","['7,016', '']","['1,633', '']","['4,629', '']","['0', '']","['754', '']","['0', '']"
12695,r161,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,160,"['7,593', '']","['5,753', '']","['6,863', '']","['6,930', '']","['0', '']","['3,343', '']","['0', '']","['3,118', '']","['469', '']"
12695,r162,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,161,"['2,744', '']","['3,853', '']","['5,852', '']","['6,884', '']","['14', '']","['0', '']","['0', '']","['719', '']","['6,151', '']"
12695,r163,All institutions -> Ohio U.,All institutions,Ohio U.,2,162,"['5,370', '']","['5,520', '']","['5,892', '']","['6,865', '']","['0', '']","['941', '']","['0', '']","['5,556', '']","['368', '']"
12695,r164,All institutions -> Texas State U.,All institutions,Texas State U.,2,163,"['2,208', '']","['3,421', '']","['5,123', '']","['6,776', '']","['0', '']","['3,094', '']","['0', '']","['1,132', '']","['2,550', '']"
12695,r165,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,164,"['5,560', '']","['5,454', '']","['6,220', '']","['6,765', '']","['0', '']","['2,619', '']","['0', '']","['4,146', '']","['0', '']"
12695,r166,All institutions -> Utah State U.,All institutions,Utah State U.,2,165,"['6,606', '']","['5,111', '']","['5,408', '']","['6,477', '']","['0', '']","['3,714', '']","['0', '']","['2,720', '']","['43', '']"
12695,r167,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,166,"['5,465', '']","['5,400', '']","['5,740', '']","['6,163', '']","['102', '']","['1,498', '']","['4,139', '']","['424', '']","['0', '']"
12695,r168,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,167,"['7,184', '']","['6,835', '']","['5,693', '']","['6,114', '']","['0', '']","['5,248', '']","['0', '']","['866', '']","['0', '']"
12695,r169,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,168,"['3,869', '']","['3,328', '']","['4,119', '']","['6,026', '']","['0', '']","['3,553', '']","['0', '']","['421', '']","['2,052', '']"
12695,r170,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,169,"['4,429', '']","['4,886', '']","['5,456', '']","['5,852', '']","['81', '']","['3,611', '']","['0', '']","['2,160', '']","['0', '']"
12695,r171,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,170,"['2,445', '']","['3,437', '']","['4,464', '']","['5,800', '']","['0', '']","['1,992', '']","['0', '']","['2,271', '']","['1,537', '']"
12695,r172,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,171,"['4,197', '']","['5,489', '']","['4,838', '']","['5,712', '']","['0', '']","['3,656', '']","['0', '']","['1,907', '']","['149', '']"
12695,r173,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,172,"['4,425', '']","['4,957', '']","['5,090', '']","['5,689', '']","['0', '']","['1,760', '']","['858', '']","['3,071', '']","['0', '']"
12695,r174,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,173,"['3,505', '']","['4,250', '']","['5,251', '']","['5,687', '']","['0', '']","['3,117', '']","['2,560', '']","['2', '']","['8', '']"
12695,r175,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,174,"['2,210', 'i']","['2,304', '']","['3,965', '']","['5,666', '']","['101', '']","['1,401', '']","['6', '']","['4,158', '']","['0', '']"
12695,r176,All institutions -> Tulane U.,All institutions,Tulane U.,2,175,"['5,720', '']","['5,018', '']","['4,579', '']","['5,633', '']","['0', '']","['2,582', '']","['0', '']","['3,051', '']","['0', '']"
12695,r177,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,176,"['4,678', '']","['9,885', '']","['6,282', '']","['5,624', '']","['0', '']","['2,164', '']","['156', '']","['3,304', '']","['0', '']"
12695,r178,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,177,"['3,495', '']","['3,642', '']","['5,157', '']","['5,588', '']","['0', '']","['2,508', '']","['0', '']","['3,080', '']","['0', '']"
12695,r179,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,178,"['3,027', '']","['3,257', '']","['4,976', '']","['5,524', 'i']","['0', 'i']","['537', 'i']","['0', 'i']","['4,987', 'i']","['0', 'i']"
12695,r180,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,179,"['8,063', '']","['9,007', '']","['10,694', '']","['5,407', '']","['176', '']","['3,032', '']","['0', '']","['2,110', '']","['89', '']"
12695,r181,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,180,"['3,499', '']","['3,396', '']","['3,280', '']","['5,346', '']","['0', '']","['3,645', '']","['0', '']","['1,701', '']","['0', '']"
12695,r182,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,181,"['5,148', '']","['4,338', '']","['3,997', '']","['5,214', '']","['2,305', '']","['992', '']","['144', '']","['1,594', '']","['179', '']"
12695,r183,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,182,"['5,437', '']","['6,928', '']","['4,761', '']","['5,158', '']","['0', '']","['781', '']","['0', '']","['3,323', '']","['1,054', '']"
12695,r184,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,183,"['5,672', '']","['4,953', '']","['5,294', '']","['5,010', '']","['0', '']","['571', '']","['0', '']","['1,309', '']","['3,130', '']"
12695,r185,All institutions -> American U.,All institutions,American U.,2,184,"['4,714', '']","['4,404', '']","['4,351', '']","['4,853', '']","['0', '']","['1,143', '']","['619', '']","['3,091', '']","['0', '']"
12695,r186,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,185,"['2,773', '']","['3,852', '']","['3,487', '']","['4,748', '']","['0', '']","['2,305', '']","['0', '']","['2,443', '']","['0', '']"
12695,r187,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,186,"['4,094', '']","['4,085', '']","['4,600', '']","['4,747', '']","['0', '']","['2,225', '']","['0', '']","['2,441', '']","['81', '']"
12695,r188,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,187,"['1,942', '']","['2,131', '']","['3,579', '']","['4,726', '']","['0', '']","['4,686', '']","['0', '']","['40', '']","['0', '']"
12695,r189,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,188,"['4,054', '']","['3,713', '']","['4,107', '']","['4,481', '']","['0', '']","['2,506', '']","['0', '']","['1,975', '']","['0', '']"
12695,r190,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,189,"['1,425', '']","['1,824', '']","['2,883', '']","['4,365', '']","['0', '']","['2,355', '']","['0', '']","['2,010', '']","['0', '']"
12695,r191,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,190,"['3,546', '']","['6,453', '']","['3,957', '']","['4,358', '']","['75', '']","['1,461', '']","['0', '']","['2,012', '']","['810', '']"
12695,r192,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,191,"['5,241', '']","['5,165', '']","['5,776', '']","['4,354', '']","['0', '']","['4,063', '']","['0', '']","['291', '']","['0', '']"
12695,r193,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,192,"['2,384', '']","['2,667', '']","['4,099', '']","['4,188', '']","['0', '']","['3,098', '']","['0', '']","['1,090', '']","['0', '']"
12695,r194,All institutions -> Miami U.,All institutions,Miami U.,2,193,"['1,329', '']","['3,940', '']","['2,701', '']","['4,186', '']","['0', '']","['3,590', '']","['0', '']","['339', '']","['257', '']"
12695,r195,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,194,"['2,217', '']","['2,414', '']","['3,918', '']","['4,148', '']","['0', '']","['2,815', '']","['0', '']","['715', '']","['618', '']"
12695,r196,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,195,"['9,161', '']","['5,927', '']","['4,745', '']","['4,107', '']","['0', '']","['647', '']","['88', '']","['2,649', '']","['723', '']"
12695,r197,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,196,"['3,584', '']","['4,174', '']","['3,076', '']","['3,981', '']","['0', '']","['2,153', '']","['0', '']","['1,828', '']","['0', '']"
12695,r198,All institutions -> U. Vermont,All institutions,U. Vermont,2,197,"['4,877', '']","['4,354', '']","['4,354', '']","['3,944', '']","['0', '']","['2,849', '']","['0', '']","['1,095', '']","['0', '']"
12695,r199,All institutions -> Hampton U.,All institutions,Hampton U.,2,198,"['3,142', '']","['3,409', '']","['4,282', '']","['3,898', '']","['0', '']","['342', '']","['0', '']","['3,556', '']","['0', '']"
12695,r200,All institutions -> U. Memphis,All institutions,U. Memphis,2,199,"['3,014', '']","['3,372', '']","['3,012', '']","['3,870', '']","['98', '']","['2,615', '']","['78', '']","['1,079', '']","['0', '']"
12695,r201,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,200,"['6,107', '']","['4,478', '']","['3,734', '']","['3,747', '']","['0', '']","['2,775', '']","['0', '']","['972', '']","['0', '']"
12695,r202,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,201,"['695', '']","['398', '']","['4,131', '']","['3,625', '']","['91', '']","['1,187', '']","['0', '']","['1,090', '']","['1,257', '']"
12695,r203,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,202,"['1,248', '']","['1,808', '']","['2,625', '']","['3,585', '']","['362', '']","['2,130', '']","['54', '']","['1,005', '']","['34', '']"
12695,r204,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,203,"['2,116', '']","['2,650', '']","['3,290', '']","['3,547', '']","['0', '']","['2,378', '']","['0', '']","['1,014', '']","['155', '']"
12695,r205,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,204,"['3,147', '']","['2,726', '']","['2,364', '']","['3,509', '']","['195', '']","['2,184', '']","['0', '']","['1,129', '']","['1', '']"
12695,r206,All institutions -> Rowan U.,All institutions,Rowan U.,2,205,"['664', '']","['1,524', '']","['1,483', '']","['3,480', '']","['52', '']","['2,596', '']","['0', '']","['830', '']","['2', '']"
12695,r207,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,206,"['2,306', '']","['2,748', '']","['2,736', '']","['3,382', '']","['0', '']","['2,342', '']","['0', '']","['1,038', '']","['2', '']"
12695,r208,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,207,"['1,638', '']","['1,158', '']","['2,053', '']","['3,306', '']","['0', '']","['1,698', '']","['0', '']","['1,608', '']","['0', '']"
12695,r209,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,208,"['411', '']","['774', '']","['2,314', '']","['3,287', '']","['0', '']","['816', '']","['0', '']","['2,427', '']","['44', '']"
12695,r210,All institutions -> Villanova U.,All institutions,Villanova U.,2,209,"['3,573', '']","['3,095', '']","['3,052', '']","['3,239', '']","['588', '']","['1,771', '']","['0', '']","['880', '']","['0', '']"
12695,r211,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,210,"['1,649', '']","['1,616', '']","['2,620', '']","['3,168', '']","['0', '']","['3,034', '']","['0', '']","['134', '']","['0', '']"
12695,r212,All institutions -> Drexel U.,All institutions,Drexel U.,2,211,"['2,437', '']","['2,074', '']","['2,306', '']","['3,102', '']","['0', '']","['1,527', '']","['0', '']","['1,575', '']","['0', '']"
12695,r213,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,212,"['1,323', '']","['2,191', '']","['2,569', '']","['3,100', '']","['492', '']","['2,360', '']","['248', '']","['0', '']","['0', '']"
12695,r214,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,213,"['1,569', '']","['1,992', '']","['2,635', '']","['3,067', '']","['0', '']","['2,052', '']","['40', '']","['975', '']","['0', '']"
12695,r215,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,214,"['3,143', '']","['3,483', '']","['3,705', '']","['3,038', '']","['0', '']","['259', '']","['0', '']","['2,779', '']","['0', '']"
12695,r216,All institutions -> U. Idaho,All institutions,U. Idaho,2,215,"['1,539', '']","['1,646', '']","['2,177', '']","['3,021', '']","['900', '']","['985', '']","['111', '']","['1,025', '']","['0', '']"
12695,r217,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,216,"['2,208', '']","['2,062', '']","['2,650', '']","['3,003', '']","['828', '']","['2,166', '']","['0', '']","['9', '']","['0', '']"
12695,r218,All institutions -> U. Louisville,All institutions,U. Louisville,2,216,"['2,954', '']","['3,254', '']","['3,872', '']","['3,003', '']","['82', '']","['2,149', '']","['37', '']","['422', '']","['313', '']"
12695,r219,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,218,"['2,670', '']","['2,723', '']","['3,494', '']","['2,993', '']","['445', '']","['2,516', '']","['32', '']","['0', '']","['0', '']"
12695,r220,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,218,"['630', '']","['547', '']","['0', '']","['2,993', '']","['0', '']","['654', '']","['245', '']","['1,445', '']","['649', '']"
12695,r221,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,220,"['1,974', '']","['1,943', '']","['1,610', '']","['2,892', '']","['0', '']","['2,781', '']","['0', '']","['111', '']","['0', '']"
12695,r222,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,221,"['3,208', 'i']","['3,418', '']","['3,626', '']","['2,867', '']","['527', '']","['1,321', '']","['0', '']","['980', '']","['39', '']"
12695,r223,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,222,"['1,834', '']","['2,066', '']","['1,775', '']","['2,841', '']","['0', '']","['817', '']","['448', '']","['1,576', '']","['0', '']"
12695,r224,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,223,"['1,517', '']","['1,831', '']","['2,393', '']","['2,813', '']","['0', '']","['390', '']","['0', '']","['354', '']","['2,069', '']"
12695,r225,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,224,"['1,114', '']","['1,438', '']","['1,703', '']","['2,802', '']","['0', '']","['2,001', '']","['0', '']","['801', '']","['0', '']"
12695,r226,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,225,"['1,105', '']","['1,325', '']","['1,998', '']","['2,680', '']","['0', '']","['2,235', '']","['0', '']","['445', '']","['0', '']"
12695,r227,All institutions -> Fisk U.,All institutions,Fisk U.,2,226,"['212', '']","['1,645', '']","['1,926', '']","['2,574', '']","['0', '']","['99', '']","['437', '']","['2,038', '']","['0', '']"
12695,r228,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,227,"['2,013', '']","['2,052', '']","['1,825', '']","['2,547', '']","['65', '']","['1,823', '']","['0', '']","['623', '']","['36', '']"
12695,r229,All institutions -> Troy U.,All institutions,Troy U.,2,228,"['1,216', '']","['1,102', '']","['1,916', '']","['2,538', '']","['0', '']","['8', '']","['2,530', '']","['0', '']","['0', '']"
12695,r230,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,228,"['2,383', '']","['2,137', '']","['2,622', '']","['2,538', '']","['613', '']","['1,173', '']","['0', '']","['752', '']","['0', '']"
12695,r231,All institutions -> James Madison U.,All institutions,James Madison U.,2,230,"['1,337', '']","['1,825', '']","['2,256', '']","['2,525', '']","['157', '']","['1,697', '']","['0', '']","['470', '']","['201', '']"
12695,r232,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,231,"['589', '']","['737', '']","['1,811', '']","['2,520', '']","['47', '']","['1,848', '']","['0', '']","['105', '']","['520', '']"
12695,r233,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,232,"['1,775', '']","['2,342', '']","['2,110', '']","['2,519', '']","['0', '']","['1,273', '']","['0', '']","['1,246', '']","['0', '']"
12695,r234,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,233,"['2,777', '']","['3,547', '']","['1,682', '']","['2,408', '']","['299', '']","['783', '']","['0', '']","['1,210', '']","['116', '']"
12695,r235,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,234,"['401', '']","['396', '']","['743', '']","['2,375', '']","['0', '']","['1,942', '']","['0', '']","['433', '']","['0', '']"
12695,r236,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,235,"['1,347', '']","['1,002', '']","['1,580', '']","['2,339', '']","['0', '']","['1,539', '']","['158', '']","['642', '']","['0', '']"
12695,r237,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,236,"['1,254', '']","['1,343', '']","['1,615', '']","['2,331', '']","['549', '']","['900', '']","['102', '']","['683', '']","['97', '']"
12695,r238,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,236,"['2,196', '']","['2,236', '']","['1,996', '']","['2,331', '']","['0', '']","['704', '']","['331', '']","['1,296', '']","['0', '']"
12695,r239,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,238,"['2,168', '']","['1,814', '']","['1,740', '']","['2,274', '']","['0', '']","['1,365', '']","['0', '']","['909', '']","['0', '']"
12695,r240,All institutions -> U. Denver,All institutions,U. Denver,2,239,"['4,913', '']","['3,977', '']","['4,420', '']","['2,249', '']","['67', '']","['1,240', '']","['79', '']","['848', '']","['15', '']"
12695,r241,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,240,"['1,410', '']","['1,346', '']","['1,905', '']","['2,201', '']","['0', '']","['97', '']","['0', '']","['2,104', '']","['0', '']"
12695,r242,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,241,"['1,444', '']","['1,815', '']","['2,266', '']","['2,163', '']","['0', '']","['1,625', '']","['0', '']","['538', '']","['0', '']"
12695,r243,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,242,"['2,144', '']","['1,604', '']","['1,679', '']","['2,148', '']","['0', '']","['968', '']","['0', '']","['1,180', '']","['0', '']"
12695,r244,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,243,"['166', '']","['169', '']","['1,910', '']","['2,141', '']","['0', '']","['40', '']","['1,944', '']","['157', '']","['0', '']"
12695,r245,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,244,"['567', '']","['1,171', '']","['1,812', '']","['2,138', '']","['0', '']","['1,193', '']","['0', '']","['945', '']","['0', '']"
12695,r246,All institutions -> Marquette U.,All institutions,Marquette U.,2,245,"['2,681', '']","['3,903', '']","['2,539', '']","['2,115', '']","['0', '']","['1,862', '']","['0', '']","['253', '']","['0', '']"
12695,r247,All institutions -> Chapman U.,All institutions,Chapman U.,2,246,"['2,062', '']","['1,314', '']","['1,814', '']","['2,106', '']","['0', '']","['636', '']","['9', '']","['277', '']","['1,184', '']"
