table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nsf_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10156,r108,All institutions -> Emory U.,All institutions,Emory U.,2,107,"['13,359', '']","['1,170', '']","['96', '']","['3,270', '']","['790', '']","['6,823', '']","['0', '']","['565', '']","['0', '']","['607', '']","['38', '']"
10156,r109,All institutions -> George Washington U.,All institutions,George Washington U.,2,108,"['13,198', '']","['1,692', '']","['190', '']","['2,030', '']","['409', '']","['839', '']","['313', '']","['2,262', '']","['646', '']","['4,098', '']","['719', '']"
10156,r110,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,109,"['13,046', '']","['355', '']","['185', '']","['1,597', '']","['424', '']","['2,811', '']","['61', '']","['163', '']","['0', '']","['6,576', '']","['874', '']"
10156,r111,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,110,"['13,029', '']","['1,167', '']","['640', '']","['1,234', '']","['247', '']","['1,316', '']","['430', '']","['0', '']","['0', '']","['7,403', '']","['592', '']"
10156,r112,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,111,"['12,699', '']","['2,541', '']","['154', '']","['1,359', '']","['449', '']","['4,582', '']","['2', '']","['20', '']","['0', '']","['3,087', '']","['505', '']"
10156,r113,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,112,"['12,557', '']","['3,013', '']","['423', '']","['2,084', '']","['43', '']","['2,383', '']","['50', '']","['101', '']","['1,111', '']","['3,216', '']","['133', '']"
10156,r114,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,113,"['12,305', '']","['357', '']","['153', '']","['3,305', '']","['502', '']","['758', '']","['65', '']","['150', '']","['3,144', '']","['3,100', '']","['771', '']"
10156,r115,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,114,"['12,121', '']","['863', '']","['238', '']","['1,327', '']","['206', '']","['3,875', '']","['33', '']","['232', '']","['425', '']","['4,139', '']","['783', '']"
10156,r116,All institutions -> U. Iowa,All institutions,U. Iowa,2,115,"['12,113', '']","['1,611', '']","['1,027', '']","['1,763', '']","['463', '']","['2,730', '']","['167', '']","['418', '']","['21', '']","['2,706', '']","['1,207', '']"
10156,r117,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,116,"['11,976', '']","['3,981', '']","['0', '']","['477', '']","['428', '']","['1,076', '']","['0', '']","['328', '']","['0', '']","['4,658', '']","['1,028', '']"
10156,r118,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,117,"['11,939', '']","['1,311', '']","['666', '']","['1,021', '']","['497', '']","['1,072', '']","['194', '']","['401', '']","['0', '']","['6,467', '']","['310', '']"
10156,r119,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,118,"['11,717', '']","['155', '']","['1,965', '']","['7,669', '']","['476', '']","['803', '']","['0', '']","['649', '']","['0', '']","['0', '']","['0', '']"
10156,r120,All institutions -> Boise State U.,All institutions,Boise State U.,2,119,"['11,680', '']","['1,331', '']","['1,125', '']","['3,353', '']","['1,113', '']","['604', '']","['0', '']","['61', '']","['230', '']","['2,620', '']","['1,243', '']"
10156,r121,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,120,"['11,482', '']","['2,397', '']","['0', '']","['508', '']","['1,033', '']","['3,569', '']","['0', '']","['28', '']","['5', '']","['3,743', '']","['199', '']"
10156,r122,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,121,"['11,427', '']","['3,730', '']","['1,057', '']","['1,568', '']","['266', '']","['1,605', '']","['0', '']","['135', '']","['1,109', '']","['1,242', '']","['715', '']"
10156,r123,All institutions -> Temple U.,All institutions,Temple U.,2,122,"['11,239', '']","['2,731', '']","['346', '']","['1,504', '']","['667', '']","['2,780', '']","['1,503', '']","['406', '']","['0', '']","['683', '']","['619', '']"
10156,r124,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,123,"['10,967', '']","['1,187', '']","['771', '']","['1,261', '']","['437', '']","['4,000', '']","['155', '']","['779', '']","['0', '']","['0', '']","['2,377', '']"
10156,r125,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,124,"['10,859', '']","['1,873', '']","['129', '']","['1,263', '']","['360', '']","['1,867', '']","['1', '']","['133', '']","['0', '']","['4,440', '']","['793', '']"
10156,r126,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,125,"['10,832', '']","['278', '']","['532', '']","['649', '']","['115', '']","['5,362', '']","['0', '']","['0', '']","['0', '']","['3,805', '']","['91', '']"
10156,r127,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,126,"['10,666', '']","['4,647', '']","['305', '']","['661', '']","['463', '']","['1,139', '']","['21', '']","['594', '']","['0', '']","['1,935', '']","['901', '']"
10156,r128,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,127,"['10,467', '']","['937', '']","['704', '']","['841', '']","['208', '']","['3,781', '']","['37', '']","['844', '']","['15', '']","['3,082', '']","['18', '']"
10156,r129,All institutions -> U. Vermont,All institutions,U. Vermont,2,128,"['10,399', '']","['607', '']","['1,011', '']","['4,058', '']","['95', '']","['1,345', '']","['0', '']","['598', '']","['1,527', '']","['1,007', '']","['151', '']"
10156,r130,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,129,"['10,243', '']","['3,190', '']","['0', '']","['307', '']","['1,066', '']","['2,375', '']","['0', '']","['196', '']","['0', '']","['1,847', '']","['1,262', '']"
10156,r131,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,130,"['10,093', '']","['889', '']","['134', '']","['1,418', '']","['53', '']","['1,013', '']","['0', '']","['121', '']","['0', '']","['5,705', '']","['760', '']"
10156,r132,All institutions -> U. Miami,All institutions,U. Miami,2,131,"['9,985', '']","['458', '']","['6,228', '']","['897', '']","['463', '']","['1,143', '']","['286', '']","['7', '']","['0', '']","['469', '']","['34', '']"
10156,r133,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,132,"['9,951', '']","['851', '']","['1,034', '']","['1,317', '']","['504', '']","['893', '']","['257', '']","['147', '']","['0', '']","['4,137', '']","['811', '']"
10156,r134,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,133,"['9,814', '']","['276', '']","['292', '']","['929', '']","['541', '']","['2,326', '']","['42', '']","['139', '']","['0', '']","['5,269', '']","['0', '']"
10156,r135,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,134,"['9,780', '']","['489', '']","['0', '']","['1,600', '']","['701', '']","['1,255', '']","['34', '']","['0', '']","['0', '']","['4,220', '']","['1,481', '']"
10156,r136,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,135,"['9,590', '']","['254', '']","['1,217', '']","['873', '']","['0', '']","['1,638', '']","['0', '']","['62', '']","['1,525', '']","['3,900', '']","['121', '']"
10156,r137,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,136,"['9,500', '']","['0', '']","['0', '']","['5,986', '']","['0', '']","['3,514', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r138,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,137,"['9,215', '']","['0', '']","['793', '']","['403', '']","['0', '']","['6,473', '']","['68', '']","['345', '']","['0', '']","['906', '']","['227', '']"
10156,r139,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,138,"['9,123', '']","['329', '']","['360', '']","['1,726', '']","['1,439', '']","['1,712', '']","['486', '']","['835', '']","['9', '']","['1,174', '']","['1,053', '']"
10156,r140,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,139,"['9,044', '']","['752', '']","['1,076', '']","['1,608', '']","['672', '']","['1,472', '']","['0', '']","['176', '']","['997', '']","['2,034', '']","['257', '']"
10156,r141,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,140,"['9,016', '']","['1,135', '']","['1,847', '']","['3,494', '']","['0', '']","['728', '']","['0', '']","['41', '']","['53', '']","['739', '']","['979', '']"
10156,r142,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,141,"['8,822', '']","['595', '']","['331', '']","['2,523', '']","['0', '']","['1,512', '']","['167', '']","['30', '']","['2,143', '']","['1,415', '']","['106', '']"
10156,r143,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,142,"['8,801', '']","['1,169', '']","['132', '']","['752', '']","['193', '']","['3,796', '']","['144', '']","['489', '']","['4', '']","['1,951', '']","['171', '']"
10156,r144,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,143,"['8,640', '']","['117', '']","['5,575', '']","['837', '']","['679', '']","['1,130', '']","['0', '']","['302', '']","['0', '']","['0', '']","['0', '']"
10156,r145,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,144,"['8,444', '']","['3,130', '']","['411', '']","['252', '']","['392', '']","['1,431', '']","['37', '']","['624', '']","['51', '']","['1,879', '']","['237', '']"
10156,r146,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,145,"['8,279', '']","['772', '']","['3,695', '']","['189', '']","['124', '']","['966', '']","['118', '']","['364', '']","['405', '']","['1,486', '']","['160', '']"
10156,r147,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,146,"['8,149', '']","['984', '']","['5,687', '']","['175', '']","['38', '']","['781', '']","['0', '']","['0', '']","['0', '']","['392', '']","['92', '']"
10156,r148,All institutions -> William & Mary,All institutions,William & Mary,2,147,"['7,968', '']","['1,377', '']","['3,055', '']","['811', '']","['96', '']","['1,878', '']","['160', '']","['39', '']","['0', '']","['0', '']","['552', '']"
10156,r149,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,148,"['7,911', '']","['1,394', '']","['215', '']","['503', '']","['77', '']","['2,036', '']","['109', '']","['306', '']","['0', '']","['2,914', '']","['357', '']"
10156,r150,All institutions -> U. Louisville,All institutions,U. Louisville,2,149,"['7,884', '']","['0', '']","['113', '']","['671', '']","['63', '']","['672', '']","['359', '']","['22', '']","['0', '']","['5,979', '']","['5', '']"
10156,r151,All institutions -> Boston C.,All institutions,Boston C.,2,150,"['7,788', '']","['633', '']","['568', '']","['379', '']","['911', '']","['2,486', '']","['1,179', '']","['255', '']","['0', '']","['0', '']","['1,377', '']"
10156,r152,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,151,"['7,732', '']","['0', '']","['0', '']","['0', '']","['4', '']","['982', '']","['0', '']","['0', '']","['0', '']","['6,746', '']","['0', '']"
10156,r153,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,152,"['7,699', '']","['1,082', '']","['849', '']","['161', '']","['72', '']","['564', '']","['524', '']","['113', '']","['0', '']","['4,038', '']","['296', '']"
10156,r154,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,153,"['7,672', '']","['538', '']","['1,192', '']","['211', '']","['5', '']","['5,123', '']","['0', '']","['0', '']","['0', '']","['597', '']","['6', '']"
10156,r155,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,154,"['7,331', '']","['979', '']","['160', '']","['1,138', '']","['615', '']","['801', '']","['147', '']","['234', '']","['0', '']","['2,789', '']","['468', '']"
10156,r156,All institutions -> Portland State U.,All institutions,Portland State U.,2,155,"['7,098', '']","['1,276', '']","['370', '']","['1,765', '']","['734', '']","['278', '']","['68', '']","['298', '']","['249', '']","['868', '']","['1,192', '']"
10156,r157,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,156,"['6,876', '']","['961', '']","['2,699', '']","['1,028', '']","['212', '']","['438', '']","['8', '']","['432', '']","['0', '']","['403', '']","['695', '']"
10156,r158,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,157,"['6,593', '']","['1,476', '']","['62', '']","['1,306', '']","['0', '']","['1,532', '']","['161', '']","['272', '']","['0', '']","['1,675', '']","['109', '']"
10156,r159,All institutions -> Tulane U.,All institutions,Tulane U.,2,158,"['6,497', '']","['647', '']","['1,533', '']","['202', '']","['369', '']","['2,012', '']","['0', '']","['287', '']","['0', '']","['1,402', '']","['45', '']"
10156,r160,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,159,"['6,419', '']","['101', '']","['306', '']","['0', '']","['999', '']","['1,892', '']","['0', '']","['257', '']","['407', '']","['1,428', '']","['1,029', '']"
10156,r161,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,160,"['6,403', '']","['1,774', '']","['0', '']","['0', '']","['20', '']","['438', '']","['0', '']","['0', '']","['0', '']","['3,735', '']","['436', '']"
10156,r162,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,161,"['6,387', '']","['755', '']","['0', '']","['1,759', '']","['257', '']","['2,351', '']","['0', '']","['0', '']","['0', '']","['380', '']","['885', '']"
10156,r163,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,162,"['6,373', '']","['2,106', '']","['516', '']","['518', '']","['130', '']","['736', '']","['13', '']","['358', '']","['297', '']","['1,329', '']","['370', '']"
10156,r164,All institutions -> Howard U.,All institutions,Howard U.,2,163,"['6,299', '']","['415', '']","['0', '']","['732', '']","['0', '']","['275', '']","['378', '']","['157', '']","['0', '']","['4,342', '']","['0', '']"
10156,r165,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,164,"['6,193', '']","['708', '']","['0', '']","['5', '']","['173', '']","['1,302', '']","['0', '']","['99', '']","['0', '']","['3,888', '']","['18', '']"
10156,r166,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,165,"['6,030', '']","['838', '']","['0', '']","['503', '']","['282', '']","['4,010', '']","['22', '']","['186', '']","['0', '']","['0', '']","['189', '']"
10156,r167,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,166,"['5,967', '']","['410', '']","['939', '']","['1,289', '']","['209', '']","['695', '']","['146', '']","['84', '']","['0', '']","['1,765', '']","['430', '']"
10156,r168,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,167,"['5,898', '']","['301', '']","['0', '']","['108', '']","['0', '']","['4,663', '']","['151', '']","['4', '']","['0', '']","['308', '']","['363', '']"
10156,r169,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,168,"['5,882', '']","['1,780', '']","['660', '']","['1,297', '']","['158', '']","['129', '']","['0', '']","['10', '']","['0', '']","['1,546', '']","['302', '']"
10156,r170,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,169,"['5,690', '']","['1,079', '']","['0', '']","['1,097', '']","['0', '']","['1,910', '']","['395', '']","['1,065', '']","['0', '']","['0', '']","['144', '']"
10156,r171,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,170,"['5,386', '']","['301', '']","['846', '']","['1,137', '']","['426', '']","['705', '']","['4', '']","['354', '']","['0', '']","['1,019', '']","['594', '']"
10156,r172,All institutions -> Texas State U.,All institutions,Texas State U.,2,171,"['5,296', '']","['720', '']","['41', '']","['417', '']","['1,082', '']","['1,200', '']","['0', '']","['155', '']","['23', '']","['560', '']","['1,098', '']"
10156,r173,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,172,"['5,207', '']","['438', '']","['275', '']","['1,174', '']","['37', '']","['666', '']","['0', '']","['81', '']","['0', '']","['1,926', '']","['610', '']"
10156,r174,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,173,"['5,160', '']","['348', '']","['339', '']","['813', '']","['0', '']","['1,467', '']","['423', '']","['787', '']","['0', '']","['441', '']","['542', '']"
10156,r175,All institutions -> U. Guam,All institutions,U. Guam,2,174,"['5,107', '']","['0', '']","['4,381', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['669', '']"
10156,r176,All institutions -> Kent State U.,All institutions,Kent State U.,2,175,"['5,055', '']","['442', '']","['216', '']","['994', '']","['213', '']","['1,535', '']","['144', '']","['419', '']","['0', '']","['274', '']","['818', '']"
10156,r177,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,176,"['5,027', '']","['2,339', '']","['110', '']","['16', '']","['379', '']","['332', '']","['0', '']","['91', '']","['58', '']","['1,702', '']","['0', '']"
10156,r178,All institutions -> U. Memphis,All institutions,U. Memphis,2,177,"['5,025', '']","['2,971', '']","['144', '']","['290', '']","['122', '']","['408', '']","['4', '']","['53', '']","['0', '']","['902', '']","['131', '']"
10156,r179,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,178,"['5,008', '']","['272', '']","['990', '']","['982', '']","['0', '']","['1,943', '']","['45', '']","['236', '']","['0', '']","['0', '']","['540', '']"
10156,r180,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,179,"['5,001', '']","['582', '']","['867', '']","['1,295', '']","['205', '']","['44', '']","['0', '']","['340', '']","['204', '']","['1,059', '']","['405', '']"
10156,r181,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,180,"['4,780', '']","['769', '']","['128', '']","['0', '']","['714', '']","['670', '']","['0', '']","['78', '']","['0', '']","['1,882', '']","['539', '']"
10156,r182,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,181,"['4,631', '']","['105', '']","['787', '']","['1,055', '']","['236', '']","['1,828', '']","['122', '']","['12', '']","['0', '']","['208', '']","['278', '']"
10156,r183,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,182,"['4,583', '']","['75', '']","['1,349', '']","['236', '']","['217', '']","['1,331', '']","['63', '']","['108', '']","['334', '']","['227', '']","['643', '']"
10156,r184,All institutions -> U. Akron,All institutions,U. Akron,2,183,"['4,580', '']","['43', '']","['132', '']","['364', '']","['91', '']","['2,366', '']","['0', '']","['4', '']","['0', '']","['1,573', '']","['7', '']"
10156,r185,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,184,"['4,479', '']","['207', '']","['51', '']","['717', '']","['0', '']","['2,456', '']","['8', '']","['36', '']","['0', '']","['808', '']","['196', '']"
10156,r186,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,185,"['4,439', '']","['21', '']","['1,226', '']","['711', '']","['0', '']","['133', '']","['30', '']","['0', '']","['62', '']","['1,789', '']","['467', '']"
10156,r187,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,186,"['4,400', '']","['0', '']","['0', '']","['4,400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r188,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,187,"['4,371', '']","['97', '']","['246', '']","['512', '']","['1,205', '']","['920', '']","['0', '']","['0', '']","['0', '']","['972', '']","['419', '']"
10156,r189,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,188,"['4,331', '']","['142', '']","['113', '']","['447', '']","['9', '']","['449', '']","['0', '']","['25', '']","['76', '']","['590', '']","['2,480', '']"
10156,r190,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,189,"['4,214', '']","['1,006', '']","['76', '']","['805', '']","['309', '']","['267', '']","['0', '']","['0', '']","['0', '']","['1,652', '']","['99', '']"
10156,r191,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,190,"['4,213', '']","['631', '']","['921', '']","['520', '']","['144', '']","['202', '']","['0', '']","['100', '']","['0', '']","['1,089', '']","['606', '']"
10156,r192,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,191,"['4,142', '']","['92', '']","['90', '']","['1,362', '']","['333', '']","['650', '']","['19', '']","['80', '']","['0', '']","['0', '']","['1,516', '']"
10156,r193,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,192,"['4,111', '']","['255', '']","['0', '']","['0', '']","['502', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,142', '']","['1,212', '']"
10156,r194,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,193,"['4,094', '']","['5', '']","['1,243', '']","['892', '']","['0', '']","['1,926', '']","['0', '']","['7', '']","['0', '']","['19', '']","['2', '']"
10156,r195,All institutions -> U. Colorado Anschutz Medical Campus<sup>d</sup>,All institutions,U. Colorado Anschutz Medical Campus<sup>d</sup>,2,194,"['4,081', '']","['0', '']","['0', '']","['3,626', '']","['0', '']","['129', '']","['0', '']","['0', '']","['0', '']","['228', '']","['98', '']"
10156,r196,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,195,"['4,075', '']","['197', '']","['18', '']","['621', '']","['185', '']","['360', '']","['0', '']","['4', '']","['0', '']","['729', '']","['1,961', '']"
10156,r197,All institutions -> Marquette U.,All institutions,Marquette U.,2,196,"['4,047', '']","['694', '']","['0', '']","['613', '']","['269', '']","['906', '']","['0', '']","['0', '']","['0', '']","['1,390', '']","['175', '']"
10156,r198,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,197,"['3,991', '']","['101', '']","['132', '']","['136', '']","['5', '']","['528', '']","['0', '']","['0', '']","['0', '']","['2,892', '']","['197', '']"
10156,r199,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,198,"['3,911', '']","['191', '']","['335', '']","['1,076', '']","['0', '']","['1,058', '']","['0', '']","['116', '']","['5', '']","['622', '']","['508', '']"
10156,r200,All institutions -> U. Colorado Denver<sup>d</sup>,All institutions,U. Colorado Denver<sup>d</sup>,2,199,"['3,900', '']","['177', '']","['546', '']","['572', '']","['447', '']","['829', '']","['0', '']","['46', '']","['0', '']","['798', '']","['485', '']"
10156,r201,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,200,"['3,876', '']","['296', '']","['0', '']","['55', '']","['138', '']","['643', '']","['0', '']","['119', '']","['0', '']","['2,478', '']","['147', '']"
10156,r202,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,201,"['3,856', '']","['104', '']","['153', '']","['834', '']","['268', '']","['1,695', '']","['0', '']","['101', '']","['0', '']","['566', '']","['135', '']"
10156,r203,All institutions -> Baylor U.,All institutions,Baylor U.,2,202,"['3,802', '']","['343', '']","['260', '']","['712', '']","['543', '']","['1,208', '']","['0', '']","['0', '']","['0', '']","['654', '']","['82', '']"
10156,r204,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,203,"['3,763', '']","['0', '']","['961', '']","['689', '']","['190', '']","['1,037', '']","['103', '']","['17', '']","['0', '']","['707', '']","['59', '']"
10156,r205,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,204,"['3,740', '']","['0', '']","['0', '']","['3,740', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r206,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,205,"['3,642', '']","['410', '']","['0', '']","['974', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,258', '']","['0', '']"
10156,r207,All institutions -> American U.,All institutions,American U.,2,206,"['3,617', '']","['50', '']","['375', '']","['57', '']","['229', '']","['258', '']","['0', '']","['252', '']","['0', '']","['0', '']","['2,396', '']"
10156,r208,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,207,"['3,587', '']","['1,700', '']","['0', '']","['81', '']","['0', '']","['0', '']","['0', '']","['1,806', '']","['0', '']","['0', '']","['0', '']"
10156,r209,All institutions -> Rowan U.,All institutions,Rowan U.,2,208,"['3,520', '']","['214', '']","['0', '']","['257', '']","['50', '']","['1,023', '']","['0', '']","['0', '']","['134', '']","['1,842', '']","['0', '']"
10156,r210,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,209,"['3,443', '']","['29', '']","['120', '']","['2,066', '']","['31', '']","['403', '']","['0', '']","['155', '']","['0', '']","['137', '']","['502', '']"
10156,r211,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,210,"['3,438', '']","['355', '']","['903', '']","['1,798', '']","['5', '']","['53', '']","['105', '']","['42', '']","['0', '']","['107', '']","['70', '']"
10156,r212,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,211,"['3,430', '']","['78', '']","['0', '']","['2,223', '']","['0', '']","['1,129', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r213,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,212,"['3,422', '']","['0', '']","['1,523', '']","['973', '']","['0', '']","['74', '']","['0', '']","['169', '']","['2', '']","['0', '']","['681', '']"
10156,r214,All institutions -> Hampton U.,All institutions,Hampton U.,2,213,"['3,402', '']","['720', '']","['1,056', '']","['472', '']","['0', '']","['653', '']","['0', '']","['0', '']","['0', '']","['493', '']","['8', '']"
10156,r215,All institutions -> Oakland U.,All institutions,Oakland U.,2,214,"['3,400', '']","['583', '']","['0', '']","['452', '']","['77', '']","['963', '']","['156', '']","['0', '']","['0', '']","['1,169', '']","['0', '']"
10156,r216,All institutions -> Miami U.,All institutions,Miami U.,2,215,"['3,372', '']","['0', '']","['517', '']","['1,446', '']","['141', '']","['440', '']","['0', '']","['0', '']","['0', '']","['147', '']","['681', '']"
10156,r217,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,216,"['3,367', '']","['0', '']","['0', '']","['2,152', '']","['90', '']","['231', '']","['0', '']","['242', '']","['0', '']","['551', '']","['101', '']"
10156,r218,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,217,"['3,345', '']","['459', '']","['61', '']","['5', '']","['283', '']","['1,773', '']","['276', '']","['14', '']","['0', '']","['0', '']","['474', '']"
10156,r219,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,218,"['3,313', '']","['645', '']","['0', '']","['145', '']","['819', '']","['1,490', '']","['2', '']","['0', '']","['0', '']","['212', '']","['0', '']"
10156,r220,All institutions -> U. Denver,All institutions,U. Denver,2,219,"['3,284', '']","['36', '']","['43', '']","['617', '']","['139', '']","['1,184', '']","['121', '']","['122', '']","['0', '']","['271', '']","['751', '']"
10156,r221,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,220,"['3,172', '']","['0', '']","['0', '']","['3,172', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r222,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,221,"['3,170', '']","['317', '']","['0', '']","['393', '']","['0', '']","['933', '']","['59', '']","['0', '']","['1,468', '']","['0', '']","['0', '']"
10156,r223,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,222,"['3,152', '']","['138', '']","['0', '']","['805', '']","['0', '']","['1,529', '']","['0', '']","['0', '']","['0', '']","['680', '']","['0', '']"
10156,r224,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,223,"['3,106', '']","['239', '']","['720', '']","['312', '']","['31', '']","['1,531', '']","['94', '']","['18', '']","['0', '']","['87', '']","['74', '']"
