table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5380,r118,United States -> Kentucky -> Private -> Centre C.,United States,Kentucky,Private,Centre C.,4,"['376', '']","['19', '']","['0', '']","['97', '']","['31', '']","['56', '']","['4', '']","['38', '']","['39', '']","['14', '']","['78', '']"
5380,r119,United States -> Louisiana,United States,Louisiana,,,2,"['2,377', '']","['387', '']","['140', '']","['776', '']","['0', '']","['171', '']","['36', '']","['322', '']","['0', '']","['186', '']","['359', '']"
5380,r120,United States -> Louisiana -> Public,United States,Louisiana,Public,,3,"['2,039', '']","['387', '']","['140', '']","['765', '']","['0', '']","['166', '']","['36', '']","['0', '']","['0', '']","['186', '']","['359', '']"
5380,r121,"United States -> Louisiana -> Public -> Louisiana State U., Shreveport",United States,Louisiana,Public,"Louisiana State U., Shreveport",4,"['494', '']","['316', '']","['0', '']","['112', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
5380,r122,United States -> Louisiana -> Public -> McNeese State U.,United States,Louisiana,Public,McNeese State U.,4,"['585', '']","['0', '']","['0', '']","['105', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']","['87', '']","['357', '']"
5380,r123,United States -> Louisiana -> Public -> Nicholls State U.,United States,Louisiana,Public,Nicholls State U.,4,"['650', '']","['0', '']","['0', '']","['548', '']","['0', '']","['102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5380,r124,"United States -> Louisiana -> Public -> Southern U., New Orleans",United States,Louisiana,Public,"Southern U., New Orleans",4,"['310', '']","['71', '']","['140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['99', '']","['0', '']"
5380,r125,United States -> Louisiana -> Private,United States,Louisiana,Private,,3,"['338', '']","['0', '']","['0', '']","['11', '']","['0', '']","['5', '']","['0', '']","['322', '']","['0', '']","['0', '']","['0', '']"
5380,r126,"United States -> Louisiana -> Private -> Loyola U., New Orleans",United States,Louisiana,Private,"Loyola U., New Orleans",4,"['338', '']","['0', '']","['0', '']","['11', '']","['0', '']","['5', '']","['0', '']","['322', '']","['0', '']","['0', '']","['0', '']"
5380,r127,United States -> Maine,United States,Maine,,,2,"['961', '']","['32', '']","['85', '']","['402', '']","['23', '']","['112', '']","['25', '']","['62', '']","['19', '']","['0', '']","['201', '']"
5380,r128,United States -> Maine -> Public,United States,Maine,Public,,3,"['961', '']","['32', '']","['85', '']","['402', '']","['23', '']","['112', '']","['25', '']","['62', '']","['19', '']","['0', '']","['201', '']"
5380,r129,United States -> Maine -> Public -> U. Maine Farmington,United States,Maine,Public,U. Maine Farmington,4,"['961', '']","['32', 'i']","['85', 'i']","['402', 'i']","['23', 'i']","['112', 'i']","['25', 'i']","['62', 'i']","['19', 'i']","['0', 'i']","['201', 'i']"
5380,r130,United States -> Maryland,United States,Maryland,,,2,"['2,293', '']","['110', '']","['97', '']","['426', '']","['70', '']","['350', '']","['87', '']","['197', '']","['107', '']","['33', '']","['816', '']"
5380,r131,United States -> Maryland -> Public,United States,Maryland,Public,,3,"['758', '']","['49', '']","['97', '']","['109', '']","['60', '']","['194', '']","['68', '']","['132', '']","['0', '']","['33', '']","['16', '']"
5380,r132,United States -> Maryland -> Public -> Coppin State U.,United States,Maryland,Public,Coppin State U.,4,"['202', '']","['0', '']","['0', '']","['109', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']","['3', '']"
5380,r133,United States -> Maryland -> Public -> St. Mary's C. Maryland,United States,Maryland,Public,St. Mary's C. Maryland,4,"['556', '']","['49', '']","['97', '']","['0', '']","['3', '']","['194', '']","['68', '']","['132', '']","['0', '']","['0', '']","['13', '']"
5380,r134,United States -> Maryland -> Private,United States,Maryland,Private,,3,"['1,535', '']","['61', '']","['0', '']","['317', '']","['10', '']","['156', '']","['19', '']","['65', '']","['107', '']","['0', '']","['800', '']"
5380,r135,United States -> Maryland -> Private -> Goucher C.,United States,Maryland,Private,Goucher C.,4,"['245', '']","['0', '']","['0', '']","['99', '']","['0', '']","['109', '']","['2', '']","['5', '']","['0', '']","['0', '']","['30', '']"
5380,r136,"United States -> Maryland -> Private -> Loyola U., Maryland",United States,Maryland,Private,"Loyola U., Maryland",4,"['672', '']","['61', '']","['0', '']","['218', '']","['10', '']","['47', '']","['17', '']","['60', '']","['107', '']","['0', '']","['152', '']"
5380,r137,United States -> Maryland -> Private -> Maryland Institute C. of Art,United States,Maryland,Private,Maryland Institute C. of Art,4,"['618', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['618', '']"
5380,r138,United States -> Massachusetts,United States,Massachusetts,,,2,"['4,617', '']","['653', '']","['63', '']","['1,780', '']","['76', '']","['558', '']","['261', '']","['431', '']","['0', '']","['366', '']","['429', '']"
5380,r139,United States -> Massachusetts -> Public,United States,Massachusetts,Public,,3,"['345', '']","['0', '']","['0', '']","['33', '']","['3', '']","['180', '']","['30', '']","['48', '']","['0', '']","['0', '']","['51', '']"
5380,r140,United States -> Massachusetts -> Public -> Bridgewater State U.,United States,Massachusetts,Public,Bridgewater State U.,4,"['345', '']","['0', '']","['0', '']","['33', '']","['3', '']","['180', '']","['30', '']","['48', '']","['0', '']","['0', '']","['51', '']"
5380,r141,United States -> Massachusetts -> Private,United States,Massachusetts,Private,,3,"['4,272', '']","['653', '']","['63', '']","['1,747', '']","['73', '']","['378', '']","['231', '']","['383', '']","['0', '']","['366', '']","['378', '']"
5380,r142,United States -> Massachusetts -> Private -> Bentley U.,United States,Massachusetts,Private,Bentley U.,4,"['777', '']","['0', '']","['0', '']","['623', '']","['4', '']","['60', '']","['0', '']","['90', '']","['0', '']","['0', '']","['0', '']"
5380,r143,United States -> Massachusetts -> Private -> C. of the Holy Cross,United States,Massachusetts,Private,C. of the Holy Cross,4,"['321', '']","['0', '']","['0', '']","['193', '']","['0', '']","['116', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5380,r144,United States -> Massachusetts -> Private -> Hampshire C.,United States,Massachusetts,Private,Hampshire C.,4,"['212', '']","['111', '']","['63', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
5380,r145,United States -> Massachusetts -> Private -> Hult International Business School,United States,Massachusetts,Private,Hult International Business School,4,"['910', 'i']","['45', 'i']","['0', 'i']","['461', 'i']","['40', 'i']","['0', 'i']","['42', 'i']","['99', 'i']","['0', 'i']","['0', 'i']","['223', 'i']"
5380,r146,United States -> Massachusetts -> Private -> Lasell U.,United States,Massachusetts,Private,Lasell U.,4,"['189', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['189', '']","['0', '']","['0', '']","['0', '']"
5380,r147,United States -> Massachusetts -> Private -> MCPHS U.,United States,Massachusetts,Private,MCPHS U.,4,"['473', '']","['0', '']","['0', '']","['296', '']","['0', '']","['0', '']","['177', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5380,r148,United States -> Massachusetts -> Private -> Simmons U.,United States,Massachusetts,Private,Simmons U.,4,"['604', '']","['458', '']","['0', '']","['65', '']","['0', '']","['5', '']","['0', '']","['5', '']","['0', '']","['0', '']","['71', '']"
5380,r149,United States -> Massachusetts -> Private -> Western New England U.,United States,Massachusetts,Private,Western New England U.,4,"['505', '']","['39', '']","['0', '']","['79', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['358', '']","['0', '']"
5380,r150,"United States -> Massachusetts -> Private -> Wheaton C., Norton",United States,Massachusetts,Private,"Wheaton C., Norton",4,"['281', '']","['0', '']","['0', '']","['0', '']","['0', '']","['197', '']","['0', '']","['0', '']","['0', '']","['0', '']","['84', '']"
5380,r151,United States -> Michigan,United States,Michigan,,,2,"['1,932', '']","['18', '']","['0', '']","['1,412', '']","['49', '']","['119', '']","['24', '']","['74', '']","['0', '']","['82', '']","['154', '']"
5380,r152,United States -> Michigan -> Public,United States,Michigan,Public,,3,"['1,329', '']","['0', '']","['0', '']","['1,148', '']","['36', '']","['33', '']","['0', '']","['13', '']","['0', '']","['82', '']","['17', '']"
5380,r153,United States -> Michigan -> Public -> Ferris State U.,United States,Michigan,Public,Ferris State U.,4,"['394', '']","['0', '']","['0', '']","['328', '']","['36', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']"
5380,r154,United States -> Michigan -> Public -> Lake Superior State U.,United States,Michigan,Public,Lake Superior State U.,4,"['935', '']","['0', '']","['0', '']","['820', '']","['0', '']","['20', '']","['0', '']","['13', '']","['0', '']","['82', '']","['0', '']"
5380,r155,United States -> Michigan -> Private,United States,Michigan,Private,,3,"['603', '']","['18', '']","['0', '']","['264', '']","['13', '']","['86', '']","['24', '']","['61', '']","['0', '']","['0', '']","['137', '']"
5380,r156,United States -> Michigan -> Private -> Kalamazoo C.,United States,Michigan,Private,Kalamazoo C.,4,"['603', 'i']","['18', 'i']","['0', 'i']","['264', 'i']","['13', 'i']","['86', 'i']","['24', 'i']","['61', 'i']","['0', 'i']","['0', 'i']","['137', 'i']"
5380,r157,United States -> Minnesota,United States,Minnesota,,,2,"['5,508', '']","['5', '']","['391', '']","['1,887', '']","['168', '']","['1,555', '']","['18', '']","['418', '']","['3', '']","['49', '']","['1,014', '']"
5380,r158,United States -> Minnesota -> Public,United States,Minnesota,Public,,3,"['1,784', '']","['5', '']","['37', '']","['986', '']","['139', '']","['132', '']","['8', '']","['184', '']","['3', '']","['49', '']","['241', '']"
5380,r159,United States -> Minnesota -> Public -> Metropolitan State U.,United States,Minnesota,Public,Metropolitan State U.,4,"['156', 'i']","['5', 'i']","['0', 'i']","['113', 'i']","['2', 'i']","['12', 'i']","['3', 'i']","['7', 'i']","['0', 'i']","['0', 'i']","['14', 'i']"
5380,r160,"United States -> Minnesota -> Public -> Minnesota State U., Moorhead",United States,Minnesota,Public,"Minnesota State U., Moorhead",4,"['169', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['1', '']","['0', '']","['146', '']"
5380,r161,"United States -> Minnesota -> Public -> U. Minnesota, Crookston",United States,Minnesota,Public,"U. Minnesota, Crookston",4,"['210', '']","['0', '']","['0', '']","['11', '']","['137', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['42', '']"
5380,r162,"United States -> Minnesota -> Public -> U. Minnesota, Rochester",United States,Minnesota,Public,"U. Minnesota, Rochester",4,"['733', '']","['0', '']","['0', '']","['694', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']"
5380,r163,United States -> Minnesota -> Public -> Winona State U.,United States,Minnesota,Public,Winona State U.,4,"['516', '']","['0', '']","['19', '']","['168', '']","['0', '']","['120', '']","['1', '']","['157', '']","['2', '']","['49', '']","['0', '']"
5380,r164,United States -> Minnesota -> Private,United States,Minnesota,Private,,3,"['3,724', '']","['0', '']","['354', '']","['901', '']","['29', '']","['1,423', '']","['10', '']","['234', '']","['0', '']","['0', '']","['773', '']"
5380,r165,United States -> Minnesota -> Private -> Augsburg U.,United States,Minnesota,Private,Augsburg U.,4,"['883', '']","['0', '']","['198', '']","['46', '']","['0', '']","['136', '']","['0', '']","['0', '']","['0', '']","['0', '']","['503', '']"
5380,r166,United States -> Minnesota -> Private -> Bethany Global U.,United States,Minnesota,Private,Bethany Global U.,4,"['150', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['150', 'i']"
5380,r167,"United States -> Minnesota -> Private -> Concordia C., Moorhead",United States,Minnesota,Private,"Concordia C., Moorhead",4,"['275', '']","['0', '']","['0', '']","['115', '']","['0', '']","['160', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5380,r168,United States -> Minnesota -> Private -> Gustavus Adolphus C.,United States,Minnesota,Private,Gustavus Adolphus C.,4,"['843', '']","['0', '']","['156', '']","['42', '']","['29', '']","['493', '']","['10', '']","['60', '']","['0', '']","['0', '']","['53', '']"
5380,r169,United States -> Minnesota -> Private -> Saint Mary's U. Minnesota,United States,Minnesota,Private,Saint Mary's U. Minnesota,4,"['610', '']","['0', '']","['0', '']","['0', '']","['0', '']","['610', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5380,r170,United States -> Minnesota -> Private -> St. Catherine U.,United States,Minnesota,Private,St. Catherine U.,4,"['963', '']","['0', '']","['0', '']","['698', '']","['0', '']","['24', '']","['0', '']","['174', '']","['0', '']","['0', '']","['67', '']"
5380,r171,United States -> Mississippi,United States,Mississippi,,,2,"['1,473', '']","['7', '']","['375', '']","['336', '']","['10', '']","['64', '']","['9', '']","['23', '']","['222', '']","['406', '']","['21', '']"
5380,r172,United States -> Mississippi -> Public,United States,Mississippi,Public,,3,"['1,245', '']","['6', '']","['358', '']","['234', '']","['0', '']","['17', '']","['0', '']","['12', '']","['221', '']","['397', '']","['0', '']"
5380,r173,United States -> Mississippi -> Public -> Delta State U.,United States,Mississippi,Public,Delta State U.,4,"['592', '']","['0', '']","['358', '']","['234', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5380,r174,United States -> Mississippi -> Public -> Mississippi Valley State U.,United States,Mississippi,Public,Mississippi Valley State U.,4,"['653', '']","['6', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['12', '']","['221', '']","['397', '']","['0', '']"
5380,r175,United States -> Mississippi -> Private,United States,Mississippi,Private,,3,"['228', '']","['1', '']","['17', '']","['102', '']","['10', '']","['47', '']","['9', '']","['11', '']","['1', '']","['9', '']","['21', '']"
5380,r176,United States -> Mississippi -> Private -> Millsaps C.,United States,Mississippi,Private,Millsaps C.,4,"['228', '']","['1', 'i']","['17', 'i']","['102', 'i']","['10', 'i']","['47', 'i']","['9', 'i']","['11', 'i']","['1', 'i']","['9', 'i']","['21', 'i']"
5380,r177,United States -> Missouri,United States,Missouri,,,2,"['2,781', '']","['3', '']","['0', '']","['1,976', '']","['111', '']","['95', '']","['136', '']","['13', '']","['0', '']","['96', '']","['351', '']"
5380,r178,United States -> Missouri -> Public,United States,Missouri,Public,,3,"['1,474', '']","['3', '']","['0', '']","['674', '']","['111', '']","['95', '']","['132', '']","['13', '']","['0', '']","['96', '']","['350', '']"
5380,r179,United States -> Missouri -> Public -> Missouri Western State U.,United States,Missouri,Public,Missouri Western State U.,4,"['306', '']","['0', '']","['0', '']","['185', '']","['0', '']","['0', '']","['121', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5380,r180,United States -> Missouri -> Public -> Northwest Missouri State U.,United States,Missouri,Public,Northwest Missouri State U.,4,"['239', '']","['0', '']","['0', '']","['0', '']","['107', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['132', '']"
5380,r181,United States -> Missouri -> Public -> Southeast Missouri State U.,United States,Missouri,Public,Southeast Missouri State U.,4,"['232', '']","['0', '']","['0', '']","['122', '']","['0', '']","['6', '']","['0', '']","['2', '']","['0', '']","['96', '']","['6', '']"
5380,r182,United States -> Missouri -> Public -> Truman State U.,United States,Missouri,Public,Truman State U.,4,"['296', '']","['3', '']","['0', '']","['141', '']","['4', '']","['85', '']","['11', '']","['11', '']","['0', '']","['0', '']","['41', '']"
5380,r183,United States -> Missouri -> Public -> U. Central Missouri,United States,Missouri,Public,U. Central Missouri,4,"['401', '']","['0', '']","['0', '']","['226', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['171', '']"
5380,r184,United States -> Missouri -> Private,United States,Missouri,Private,,3,"['1,307', '']","['0', '']","['0', '']","['1,302', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['1', '']"
5380,r185,United States -> Missouri -> Private -> A. T. Still U.,United States,Missouri,Private,A. T. Still U.,4,"['656', '']","['0', '']","['0', '']","['656', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5380,r186,United States -> Missouri -> Private -> Graduate School of the Stowers Institute for Medical Research,United States,Missouri,Private,Graduate School of the Stowers Institute for Medical Research,4,"['416', '']","['0', '']","['0', '']","['416', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5380,r187,United States -> Missouri -> Private -> Kansas City U. of Medicine and Biosciences,United States,Missouri,Private,Kansas City U. of Medicine and Biosciences,4,"['235', '']","['0', '']","['0', '']","['230', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['1', '']"
5380,r188,United States -> Montana,United States,Montana,,,2,"['721', '']","['0', '']","['0', '']","['365', '']","['0', '']","['137', '']","['0', '']","['0', '']","['0', '']","['121', '']","['98', '']"
5380,r189,United States -> Montana -> Public,United States,Montana,Public,,3,"['721', '']","['0', '']","['0', '']","['365', '']","['0', '']","['137', '']","['0', '']","['0', '']","['0', '']","['121', '']","['98', '']"
5380,r190,"United States -> Montana -> Public -> Montana State U., Billings",United States,Montana,Public,"Montana State U., Billings",4,"['399', '']","['0', '']","['0', '']","['301', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['98', '']"
5380,r191,"United States -> Montana -> Public -> Montana State U., Northern",United States,Montana,Public,"Montana State U., Northern",4,"['322', '']","['0', '']","['0', '']","['64', '']","['0', '']","['137', '']","['0', '']","['0', '']","['0', '']","['121', '']","['0', '']"
5380,r192,United States -> Nevada,United States,Nevada,,,2,"['755', '']","['0', '']","['92', '']","['256', '']","['0', '']","['329', '']","['0', '']","['29', '']","['3', '']","['0', '']","['46', '']"
5380,r193,United States -> Nevada -> Public,United States,Nevada,Public,,3,"['755', '']","['0', '']","['92', '']","['256', '']","['0', '']","['329', '']","['0', '']","['29', '']","['3', '']","['0', '']","['46', '']"
5380,r194,United States -> Nevada -> Public -> C. Southern Nevada,United States,Nevada,Public,C. Southern Nevada,4,"['194', '']","['0', '']","['10', '']","['170', '']","['0', '']","['10', '']","['0', '']","['0', '']","['3', '']","['0', '']","['1', '']"
5380,r195,United States -> Nevada -> Public -> Nevada State C.,United States,Nevada,Public,Nevada State C.,4,"['561', '']","['0', '']","['82', '']","['86', '']","['0', '']","['319', '']","['0', '']","['29', '']","['0', '']","['0', '']","['45', '']"
5380,r196,United States -> New Hampshire,United States,New Hampshire,,,2,"['664', '']","['0', '']","['450', '']","['136', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['24', '']"
5380,r197,United States -> New Hampshire -> Public,United States,New Hampshire,Public,,3,"['664', '']","['0', '']","['450', '']","['136', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['24', '']"
5380,r198,United States -> New Hampshire -> Public -> Plymouth State U.,United States,New Hampshire,Public,Plymouth State U.,4,"['664', '']","['0', '']","['450', '']","['136', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['24', '']"
5380,r199,United States -> New Jersey,United States,New Jersey,,,2,"['1,267', '']","['410', '']","['35', '']","['27', '']","['83', '']","['29', '']","['316', '']","['340', '']","['0', '']","['0', '']","['27', '']"
5380,r200,United States -> New Jersey -> Public,United States,New Jersey,Public,,3,"['441', '']","['118', '']","['0', '']","['0', '']","['27', '']","['0', '']","['7', '']","['274', '']","['0', '']","['0', '']","['15', '']"
5380,r201,United States -> New Jersey -> Public -> Ramapo C. New Jersey,United States,New Jersey,Public,Ramapo C. New Jersey,4,"['441', '']","['118', '']","['0', '']","['0', '']","['27', '']","['0', '']","['7', '']","['274', '']","['0', '']","['0', '']","['15', '']"
5380,r202,United States -> New Jersey -> Private,United States,New Jersey,Private,,3,"['826', '']","['292', '']","['35', '']","['27', '']","['56', '']","['29', '']","['309', '']","['66', '']","['0', '']","['0', '']","['12', '']"
5380,r203,United States -> New Jersey -> Private -> Fairleigh Dickinson U.,United States,New Jersey,Private,Fairleigh Dickinson U.,4,"['656', '']","['285', '']","['6', '']","['0', '']","['0', '']","['0', '']","['309', '']","['53', '']","['0', '']","['0', '']","['3', '']"
5380,r204,United States -> New Jersey -> Private -> Rider U.,United States,New Jersey,Private,Rider U.,4,"['170', '']","['7', '']","['29', '']","['27', '']","['56', '']","['29', '']","['0', '']","['13', '']","['0', '']","['0', '']","['9', '']"
5380,r205,United States -> New Mexico,United States,New Mexico,,,2,"['762', '']","['19', '']","['3', '']","['330', '']","['0', '']","['0', '']","['0', '']","['20', '']","['8', '']","['380', '']","['2', '']"
5380,r206,United States -> New Mexico -> Public,United States,New Mexico,Public,,3,"['762', '']","['19', '']","['3', '']","['330', '']","['0', '']","['0', '']","['0', '']","['20', '']","['8', '']","['380', '']","['2', '']"
5380,r207,"United States -> New Mexico -> Public -> Eastern New Mexico U., Portales",United States,New Mexico,Public,"Eastern New Mexico U., Portales",4,"['358', '']","['0', '']","['0', '']","['330', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['6', '']","['2', '']"
5380,r208,United States -> New Mexico -> Public -> Northern New Mexico C.,United States,New Mexico,Public,Northern New Mexico C.,4,"['404', '']","['19', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['374', '']","['0', '']"
5380,r209,United States -> New York,United States,New York,,,2,"['9,166', '']","['928', '']","['490', '']","['2,038', '']","['253', '']","['1,500', '']","['190', '']","['411', '']","['1,041', '']","['717', '']","['1,598', '']"
5380,r210,United States -> New York -> Public,United States,New York,Public,,3,"['2,889', '']","['276', '']","['36', '']","['735', '']","['72', '']","['236', '']","['12', '']","['63', '']","['38', '']","['677', '']","['744', '']"
5380,r211,"United States -> New York -> Public -> SUNY, C. Cortland",United States,New York,Public,"SUNY, C. Cortland",4,"['255', '']","['0', '']","['7', '']","['193', '']","['0', '']","['28', '']","['0', '']","['12', '']","['0', '']","['0', '']","['15', '']"
5380,r212,"United States -> New York -> Public -> SUNY, C. Old Westbury",United States,New York,Public,"SUNY, C. Old Westbury",4,"['150', 'i']","['6', 'i']","['0', 'i']","['74', 'i']","['4', 'i']","['15', 'i']","['4', 'i']","['12', 'i']","['0', 'i']","['0', 'i']","['35', 'i']"
5380,r213,"United States -> New York -> Public -> SUNY, Cobleskill",United States,New York,Public,"SUNY, Cobleskill",4,"['625', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']","['574', '']","['21', '']"
5380,r214,"United States -> New York -> Public -> SUNY, Delhi",United States,New York,Public,"SUNY, Delhi",4,"['726', '']","['0', '']","['0', '']","['152', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['574', '']"
5380,r215,"United States -> New York -> Public -> SUNY, Farmingdale State C.",United States,New York,Public,"SUNY, Farmingdale State C.",4,"['589', '']","['270', '']","['0', '']","['153', '']","['15', '']","['52', '']","['0', '']","['0', '']","['0', '']","['75', '']","['24', '']"
5380,r216,"United States -> New York -> Public -> SUNY, New Paltz",United States,New York,Public,"SUNY, New Paltz",4,"['330', '']","['0', '']","['4', '']","['31', '']","['53', '']","['141', '']","['6', '']","['38', '']","['0', '']","['28', '']","['29', '']"
5380,r217,"United States -> New York -> Public -> SUNY, Oneonta",United States,New York,Public,"SUNY, Oneonta",4,"['214', '']","['0', '']","['25', '']","['132', '']","['0', '']","['0', '']","['2', '']","['1', '']","['8', '']","['0', '']","['46', '']"
5380,r218,United States -> New York -> Private,United States,New York,Private,,3,"['6,277', '']","['652', '']","['454', '']","['1,303', '']","['181', '']","['1,264', '']","['178', '']","['348', '']","['1,003', '']","['40', '']","['854', '']"
5380,r219,United States -> New York -> Private -> Adelphi U.,United States,New York,Private,Adelphi U.,4,"['369', 'i']","['5', 'i']","['0', 'i']","['80', 'i']","['0', 'i']","['252', 'i']","['13', 'i']","['3', 'i']","['1', 'i']","['0', 'i']","['15', 'i']"
5380,r220,United States -> New York -> Private -> Bard C.,United States,New York,Private,Bard C.,4,"['242', '']","['48', '']","['0', '']","['20', '']","['11', '']","['63', '']","['39', '']","['16', '']","['45', '']","['0', '']","['0', '']"
5380,r221,United States -> New York -> Private -> Canisius C.,United States,New York,Private,Canisius C.,4,"['1,094', '']","['0', '']","['0', '']","['0', '']","['0', '']","['259', '']","['0', '']","['0', '']","['835', '']","['0', '']","['0', '']"
5380,r222,United States -> New York -> Private -> Cooper Union for the Advancement of Science and Art,United States,New York,Private,Cooper Union for the Advancement of Science and Art,4,"['501', '']","['0', '']","['432', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']"
5380,r223,United States -> New York -> Private -> D'Youville C.,United States,New York,Private,D'Youville C.,4,"['382', '']","['0', '']","['0', '']","['55', '']","['0', '']","['26', '']","['39', '']","['244', '']","['0', '']","['0', '']","['18', '']"
5380,r224,United States -> New York -> Private -> Iona C.,United States,New York,Private,Iona C.,4,"['239', '']","['0', '']","['0', '']","['0', '']","['0', '']","['206', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']"
5380,r225,United States -> New York -> Private -> Le Moyne C.,United States,New York,Private,Le Moyne C.,4,"['167', 'i']","['5', 'i']","['0', 'i']","['3', 'i']","['4', 'i']","['7', 'i']","['0', 'i']","['0', 'i']","['25', 'i']","['0', 'i']","['123', 'i']"
5380,r226,United States -> New York -> Private -> Marist C.,United States,New York,Private,Marist C.,4,"['156', '']","['58', '']","['0', '']","['69', '']","['0', '']","['12', '']","['0', '']","['4', '']","['13', '']","['0', '']","['0', '']"
5380,r227,United States -> New York -> Private -> New York Law School,United States,New York,Private,New York Law School,4,"['225', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['225', '']"
5380,r228,United States -> New York -> Private -> Northeast C. of Health Sciences,United States,New York,Private,Northeast C. of Health Sciences,4,"['234', '']","['0', '']","['0', '']","['234', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5380,r229,United States -> New York -> Private -> Sarah Lawrence C.,United States,New York,Private,Sarah Lawrence C.,4,"['355', '']","['12', '']","['0', '']","['260', '']","['9', '']","['24', '']","['3', '']","['30', '']","['0', '']","['0', '']","['17', '']"
5380,r230,United States -> New York -> Private -> Siena C.,United States,New York,Private,Siena C.,4,"['884', '']","['273', '']","['0', '']","['94', '']","['31', '']","['346', '']","['5', '']","['22', '']","['20', '']","['0', '']","['93', '']"
5380,r231,United States -> New York -> Private -> St. Lawrence U.,United States,New York,Private,St. Lawrence U.,4,"['441', '']","['217', '']","['22', '']","['18', '']","['54', '']","['24', '']","['24', '']","['20', '']","['12', '']","['0', '']","['50', '']"
5380,r232,United States -> New York -> Private -> Touro C.,United States,New York,Private,Touro C.,4,"['439', '']","['0', '']","['0', '']","['361', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['26', '']"
5380,r233,United States -> New York -> Private -> Utica C.,United States,New York,Private,Utica C.,4,"['549', '']","['34', '']","['0', '']","['109', '']","['43', '']","['45', '']","['55', '']","['9', '']","['0', '']","['0', '']","['254', '']"
5380,r234,United States -> North Carolina,United States,North Carolina,,,2,"['344', '']","['0', '']","['0', '']","['0', '']","['0', '']","['344', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
