table_id,row_id,_b_citizenship_ethnicity_race_and_field_b_full_path,_b_citizenship_ethnicity_race_and_field_b_level_1,_b_citizenship_ethnicity_race_and_field_b_level_2,_b_citizenship_ethnicity_race_and_field_b_level_3,_b_citizenship_ethnicity_race_and_field_b_level_4,_b_citizenship_ethnicity_race_and_field_b_level_5,_b_citizenship_ethnicity_race_and_field_b_level_6,_b_citizenship_ethnicity_race_and_field_b_hierarchy_depth,field_graduate_students_all_graduate_students_total_number,field_graduate_students_all_graduate_students_percent_female,field_graduate_students_master_s_total_number,field_graduate_students_master_s_percent_female,field_graduate_students_doctoral_total_number,field_graduate_students_doctoral_percent_female,field_postdoctoral_appointees_total_number,field_postdoctoral_appointees_percent_female,field_doctorate_holding_nonfaculty_researchers_total_number,field_doctorate_holding_nonfaculty_researchers_percent_female
10680,r083,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,873,21.2,567,19.6,306,24.2,34,32.4,na,na
10680,r084,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> Temporary visa holders",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",Temporary visa holders,,,4,32611,26.1,20462,28.9,12149,21.2,840,18.5,na,na
10680,r085,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",,,,3,16435,28.3,12579,27.0,3856,32.8,143,23.1,197,23.9
10680,r086,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup>",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,,,4,7931,29.9,6461,29.6,1470,31.1,38,36.8,na,na
10680,r087,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1161,33.2,1046,33.1,115,33.9,1,100.0,na,na
10680,r088,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
10680,r089,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,19,42.1,15,46.7,4,25.0,0,-,na,na
10680,r090,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,1012,36.0,804,36.7,208,33.2,5,40.0,na,na
10680,r091,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,560,34.5,415,33.0,145,38.6,1,0.0,na,na
10680,r092,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,10,30.0,9,33.3,1,0.0,0,-,na,na
10680,r093,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,4420,26.8,3560,26.3,860,28.6,21,33.3,na,na
10680,r094,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,275,37.5,220,35.0,55,47.3,1,0.0,na,na
10680,r095,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,474,27.0,392,27.6,82,24.4,9,44.4,na,na
10680,r096,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> Temporary visa holders",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",Temporary visa holders,,,4,8504,26.9,6118,24.3,2386,33.8,105,18.1,na,na
10680,r097,All surveyed fields -> Engineering -> Mechanical engineering,All surveyed fields,Engineering,Mechanical engineering,,,,3,27552,18.5,16029,16.9,11523,20.8,1189,19.4,527,16.7
10680,r098,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,,,4,14231,21.2,9435,19.5,4796,24.7,365,24.4,na,na
10680,r099,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1891,19.9,1332,18.2,559,24.0,25,16.0,na,na
10680,r100,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
10680,r101,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,32,25.0,21,28.6,11,18.2,3,0.0,na,na
10680,r102,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,2044,24.7,1399,22.7,645,28.8,98,25.5,na,na
10680,r103,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,587,24.7,362,19.3,225,33.3,8,25.0,na,na
10680,r104,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,4,25.0,2,0.0,2,50.0,0,-,na,na
10680,r105,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,8462,20.0,5553,18.5,2909,22.9,187,25.1,na,na
10680,r106,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,609,25.1,399,22.3,210,30.5,6,33.3,na,na
10680,r107,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,602,23.3,367,23.2,235,23.4,38,23.7,na,na
10680,r108,All surveyed fields -> Engineering -> Mechanical engineering -> Temporary visa holders,All surveyed fields,Engineering,Mechanical engineering,Temporary visa holders,,,4,13321,15.6,6594,13.1,6727,18.1,824,17.2,na,na
10680,r109,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",,,,3,7118,31.7,2545,32.3,4573,31.4,542,22.1,280,20.4
10680,r110,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup>",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,,,4,3934,33.9,1580,34.2,2354,33.7,152,23.7,na,na
10680,r111,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,463,31.1,193,31.6,270,30.7,8,25.0,na,na
10680,r112,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
10680,r113,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,15,46.7,9,44.4,6,50.0,1,100.0,na,na
10680,r114,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,522,39.3,196,35.7,326,41.4,44,15.9,na,na
10680,r115,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,163,39.3,65,40.0,98,38.8,2,50.0,na,na
10680,r116,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,1,100.0,0,-,1,100.0,0,-,na,na
10680,r117,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,2449,32.2,982,32.9,1467,31.7,83,25.3,na,na
10680,r118,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,202,38.6,85,37.6,117,39.3,4,25.0,na,na
10680,r119,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,119,38.7,50,48.0,69,31.9,10,30.0,na,na
10680,r120,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> Temporary visa holders",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",Temporary visa holders,,,4,3184,29.0,965,29.2,2219,28.9,390,21.5,na,na
10680,r121,All surveyed fields -> Engineering -> Other engineering,All surveyed fields,Engineering,Other engineering,,,,3,21481,28.8,13479,28.8,8002,28.8,1203,29.1,897,24.3
10680,r122,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,,,4,11534,29.0,7670,28.5,3864,30.2,448,34.8,na,na
10680,r123,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1122,31.2,792,30.6,330,32.7,25,48.0,na,na
10680,r124,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
10680,r125,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,37,37.8,24,29.2,13,53.8,2,0.0,na,na
10680,r126,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,1377,34.6,935,34.4,442,35.1,138,29.7,na,na
10680,r127,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,886,36.3,615,35.0,271,39.5,19,57.9,na,na
10680,r128,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,16,25.0,13,7.7,3,100.0,0,-,na,na
10680,r129,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,7069,26.8,4650,26.0,2419,28.2,220,36.8,na,na
10680,r130,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,435,31.0,257,31.5,178,30.3,8,25.0,na,na
10680,r131,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,592,25.8,384,27.1,208,23.6,36,25.0,na,na
10680,r132,All surveyed fields -> Engineering -> Other engineering -> Temporary visa holders,All surveyed fields,Engineering,Other engineering,Temporary visa holders,,,4,9947,28.5,5809,29.3,4138,27.5,755,25.7,na,na
