table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019,field_2020_all_social_sciences,field_2020_anthropology,field_2020_economics,field_2020_political_science_and_government,field_2020_sociology_demography_and_population_studies,field_2020_social_sciences_nec
5435,r125,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,124,"['1,496', '']","['1,303', '']","['1,157', '']","['1,272', '']","['0', '']","['476', '']","['12', '']","['100', '']","['684', '']"
5435,r126,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,124,"['984', '']","['552', '']","['663', '']","['1,272', '']","['0', '']","['94', '']","['169', '']","['257', '']","['752', '']"
5435,r127,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,126,"['1,400', '']","['1,530', '']","['1,250', '']","['1,245', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,245', '']"
5435,r128,All institutions -> Utah State U.,All institutions,Utah State U.,2,127,"['488', '']","['979', '']","['955', '']","['1,241', '']","['0', '']","['203', '']","['0', '']","['1,038', '']","['0', '']"
5435,r129,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,128,"['1,376', '']","['696', '']","['816', '']","['1,238', '']","['0', '']","['23', '']","['58', '']","['224', '']","['933', '']"
5435,r130,All institutions -> Tufts U.,All institutions,Tufts U.,2,129,"['858', '']","['2,365', '']","['2,609', '']","['1,200', '']","['13', '']","['323', '']","['174', '']","['156', '']","['534', '']"
5435,r131,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,130,"['1,923', '']","['844', '']","['708', '']","['1,186', '']","['0', '']","['322', '']","['311', '']","['326', '']","['227', '']"
5435,r132,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,131,"['754', '']","['719', '']","['418', '']","['1,146', '']","['2', '']","['534', '']","['41', '']","['459', '']","['110', '']"
5435,r133,All institutions -> Drexel U.,All institutions,Drexel U.,2,132,"['1,545', '']","['1,714', '']","['1,905', '']","['1,057', '']","['0', '']","['0', '']","['85', '']","['182', '']","['790', '']"
5435,r134,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,133,"['2,360', '']","['2,405', '']","['2,076', '']","['1,054', '']","['56', '']","['245', '']","['35', '']","['707', '']","['11', '']"
5435,r135,All institutions -> Boston U.,All institutions,Boston U.,2,134,"['979', '']","['950', '']","['1,333', '']","['1,052', '']","['122', '']","['672', '']","['0', '']","['99', '']","['159', '']"
5435,r136,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,135,"['1,682', '']","['1,513', '']","['1,285', '']","['1,045', '']","['157', '']","['2', '']","['129', '']","['0', '']","['757', '']"
5435,r137,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,136,"['ne', '']","['0', '']","['1,054', '']","['1,044', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,044', 'i']","['0', 'i']"
5435,r138,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,137,"['566', '']","['827', '']","['783', '']","['1,001', '']","['0', '']","['0', '']","['41', '']","['0', '']","['960', '']"
5435,r139,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,138,"['1,019', '']","['743', '']","['912', '']","['997', '']","['110', '']","['0', '']","['0', '']","['17', '']","['870', '']"
5435,r140,All institutions -> U. Memphis,All institutions,U. Memphis,2,139,"['494', '']","['412', '']","['423', '']","['973', '']","['5', '']","['0', '']","['12', '']","['286', '']","['670', '']"
5435,r141,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,140,"['2,904', '']","['1,606', '']","['1,265', '']","['969', '']","['0', '']","['650', '']","['0', '']","['0', '']","['319', '']"
5435,r142,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,141,"['1,169', '']","['1,108', '']","['954', '']","['959', '']","['0', '']","['0', '']","['0', '']","['10', '']","['949', '']"
5435,r143,All institutions -> Kent State U.,All institutions,Kent State U.,2,142,"['1,005', '']","['1,039', '']","['896', '']","['949', '']","['186', '']","['0', '']","['0', '']","['291', '']","['472', '']"
5435,r144,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,143,"['1,239', '']","['446', '']","['836', '']","['917', '']","['0', '']","['44', '']","['0', '']","['443', '']","['430', '']"
5435,r145,All institutions -> Emory U.,All institutions,Emory U.,2,144,"['655', '']","['852', '']","['418', '']","['916', '']","['0', '']","['319', '']","['207', '']","['390', '']","['0', '']"
5435,r146,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,145,"['407', '']","['465', '']","['585', '']","['879', '']","['0', '']","['453', '']","['0', '']","['300', '']","['126', '']"
5435,r147,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,146,"['1,027', '']","['1,010', '']","['986', '']","['868', '']","['0', '']","['154', '']","['0', '']","['613', '']","['101', '']"
5435,r148,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,147,"['953', '']","['786', '']","['1,205', '']","['867', '']","['0', '']","['15', '']","['0', '']","['18', '']","['834', '']"
5435,r149,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,148,"['1,192', '']","['1,334', '']","['958', '']","['863', '']","['0', '']","['0', '']","['0', '']","['111', '']","['752', '']"
5435,r150,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,149,"['1,024', '']","['1,193', '']","['353', '']","['850', '']","['220', '']","['620', '']","['0', '']","['0', '']","['10', '']"
5435,r151,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,150,"['541', '']","['570', '']","['622', '']","['835', '']","['343', '']","['70', '']","['50', '']","['81', '']","['291', '']"
5435,r152,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,151,"['641', '']","['440', '']","['450', '']","['832', '']","['0', '']","['332', '']","['52', '']","['2', '']","['446', '']"
5435,r153,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,152,"['532', '']","['906', '']","['868', '']","['804', '']","['364', '']","['149', '']","['37', '']","['81', '']","['173', '']"
5435,r154,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,153,"['592', '']","['616', '']","['708', '']","['795', '']","['251', '']","['0', '']","['0', '']","['0', '']","['544', '']"
5435,r155,All institutions -> U. Louisville,All institutions,U. Louisville,2,154,"['371', '']","['829', '']","['1,128', '']","['783', '']","['49', '']","['0', '']","['72', '']","['128', '']","['534', '']"
5435,r156,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,155,"['10', '']","['55', '']","['588', '']","['761', '']","['46', '']","['181', '']","['0', '']","['0', '']","['534', '']"
5435,r157,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,156,"['200', '']","['441', '']","['898', '']","['757', '']","['0', '']","['0', '']","['0', '']","['5', '']","['752', '']"
5435,r158,All institutions -> Naval War C.,All institutions,Naval War C.,2,157,"['3,797', 'i']","['4,384', '']","['679', '']","['724', '']","['0', '']","['0', '']","['724', '']","['0', '']","['0', '']"
5435,r159,All institutions -> Hampton U.,All institutions,Hampton U.,2,158,"['2,543', '']","['1,804', '']","['1,604', '']","['710', '']","['0', '']","['0', '']","['0', '']","['0', '']","['710', '']"
5435,r160,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,159,"['0', '']","['502', '']","['720', '']","['695', '']","['0', '']","['0', '']","['695', '']","['0', '']","['0', '']"
5435,r161,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,160,"['596', '']","['559', '']","['839', '']","['688', '']","['66', '']","['196', '']","['405', '']","['21', '']","['0', '']"
5435,r162,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,161,"['1,001', '']","['1,363', '']","['1,069', '']","['667', '']","['0', '']","['76', '']","['81', '']","['124', '']","['386', '']"
5435,r163,All institutions -> Clark U.,All institutions,Clark U.,2,162,"['898', '']","['1,207', '']","['973', '']","['655', '']","['0', '']","['486', '']","['0', '']","['0', '']","['169', '']"
5435,r164,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,163,"['458', '']","['486', '']","['545', '']","['597', '']","['0', '']","['0', '']","['0', '']","['0', '']","['597', '']"
5435,r165,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,164,"['1,107', '']","['885', '']","['563', '']","['577', '']","['0', '']","['65', '']","['385', '']","['5', '']","['122', '']"
5435,r166,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,165,"['1,579', '']","['1,073', '']","['394', '']","['574', '']","['0', '']","['0', '']","['1', '']","['25', '']","['548', '']"
5435,r167,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,166,"['133', '']","['166', '']","['129', '']","['562', '']","['0', '']","['0', '']","['0', '']","['0', '']","['562', '']"
5435,r168,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,167,"['884', '']","['1,114', '']","['931', '']","['557', '']","['0', '']","['0', '']","['185', '']","['0', '']","['372', '']"
5435,r169,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,168,"['475', '']","['880', '']","['231', '']","['521', '']","['509', '']","['0', '']","['0', '']","['12', '']","['0', '']"
5435,r170,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,169,"['871', '']","['847', '']","['863', '']","['492', '']","['0', '']","['23', '']","['0', '']","['0', '']","['469', '']"
5435,r171,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,170,"['0', '']","['0', '']","['97', '']","['485', '']","['0', '']","['87', '']","['0', '']","['398', '']","['0', '']"
5435,r172,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,171,"['1,490', '']","['94', '']","['146', '']","['481', '']","['0', '']","['376', '']","['0', '']","['0', '']","['105', '']"
5435,r173,All institutions -> U. Houston,All institutions,U. Houston,2,172,"['1,963', '']","['999', '']","['569', '']","['478', '']","['0', '']","['19', '']","['64', '']","['116', '']","['279', '']"
5435,r174,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,173,"['66', '']","['199', '']","['405', '']","['474', '']","['0', '']","['110', '']","['122', '']","['72', '']","['170', '']"
5435,r175,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,174,"['221', '']","['168', '']","['117', '']","['470', '']","['0', '']","['420', '']","['1', '']","['28', '']","['21', '']"
5435,r176,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,175,"['200', '']","['102', '']","['352', '']","['464', '']","['0', '']","['56', '']","['0', '']","['0', '']","['408', '']"
5435,r177,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,176,"['0', '']","['391', '']","['771', '']","['456', '']","['0', '']","['0', '']","['0', '']","['0', '']","['456', '']"
5435,r178,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,177,"['445', '']","['769', '']","['874', '']","['453', '']","['0', '']","['0', '']","['77', '']","['0', '']","['376', '']"
5435,r179,All institutions -> U. Miami,All institutions,U. Miami,2,178,"['36', '']","['173', '']","['235', '']","['451', '']","['0', '']","['0', '']","['0', '']","['139', '']","['312', '']"
5435,r180,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,179,"['424', '']","['483', '']","['345', '']","['450', '']","['24', '']","['78', '']","['0', '']","['144', '']","['204', '']"
5435,r181,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,180,"['586', '']","['582', '']","['532', '']","['443', '']","['256', '']","['0', '']","['55', '']","['7', '']","['125', '']"
5435,r182,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,181,"['568', '']","['705', '']","['519', '']","['440', '']","['0', '']","['0', '']","['0', '']","['0', '']","['440', '']"
5435,r183,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,182,"['231', '']","['293', '']","['403', '']","['420', '']","['0', '']","['0', '']","['0', '']","['420', '']","['0', '']"
5435,r184,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,183,"['926', '']","['614', '']","['462', '']","['405', '']","['1', '']","['0', '']","['0', '']","['0', '']","['404', '']"
5435,r185,All institutions -> Miami U.,All institutions,Miami U.,2,184,"['514', '']","['719', '']","['265', '']","['388', '']","['0', '']","['24', '']","['0', '']","['0', '']","['364', '']"
5435,r186,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,185,"['46', '']","['300', '']","['371', '']","['385', '']","['285', '']","['0', '']","['0', '']","['0', '']","['100', '']"
5435,r187,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,186,"['127', '']","['346', '']","['394', '']","['363', '']","['36', '']","['0', '']","['0', '']","['41', '']","['286', '']"
5435,r188,All institutions -> U. New Haven,All institutions,U. New Haven,2,186,"['0', '']","['3,077', '']","['1,797', '']","['363', '']","['0', '']","['0', '']","['0', '']","['0', '']","['363', '']"
5435,r189,All institutions -> U. Richmond,All institutions,U. Richmond,2,188,"['474', '']","['481', '']","['524', '']","['359', '']","['0', '']","['326', '']","['33', '']","['0', '']","['0', '']"
5435,r190,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,189,"['505', '']","['240', '']","['164', '']","['353', '']","['0', '']","['0', '']","['0', '']","['0', '']","['353', '']"
5435,r191,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,190,"['1,349', 'i']","['987', 'i']","['624', '']","['351', '']","['0', '']","['0', '']","['14', '']","['0', '']","['337', '']"
5435,r192,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,191,"['1,313', '']","['393', '']","['505', '']","['343', '']","['0', '']","['0', '']","['0', '']","['162', '']","['181', '']"
5435,r193,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,192,"['74', '']","['432', '']","['459', '']","['341', '']","['89', '']","['180', '']","['67', '']","['5', '']","['0', '']"
5435,r194,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,193,"['106', '']","['113', '']","['313', '']","['336', '']","['0', '']","['0', '']","['0', '']","['0', '']","['336', '']"
5435,r195,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,194,"['396', '']","['285', '']","['365', '']","['333', '']","['0', '']","['0', '']","['0', '']","['117', '']","['216', '']"
5435,r196,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,195,"['0', '']","['0', '']","['0', '']","['330', '']","['0', '']","['0', '']","['0', '']","['189', '']","['141', '']"
5435,r197,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,196,"['276', '']","['310', '']","['292', '']","['326', '']","['0', '']","['0', '']","['0', '']","['20', '']","['306', '']"
5435,r198,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,197,"['0', '']","['0', '']","['ne', '']","['320', '']","['0', '']","['0', '']","['0', '']","['0', '']","['320', '']"
5435,r199,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,198,"['448', '']","['367', '']","['127', '']","['305', '']","['0', '']","['6', '']","['299', '']","['0', '']","['0', '']"
5435,r200,All institutions -> Ball State U.,All institutions,Ball State U.,2,199,"['257', '']","['177', '']","['430', '']","['303', '']","['256', '']","['0', '']","['0', '']","['46', '']","['1', '']"
5435,r201,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,200,"['3,108', '']","['2,816', '']","['405', '']","['295', '']","['178', '']","['117', '']","['0', '']","['0', '']","['0', '']"
5435,r202,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,201,"['401', '']","['147', '']","['2,464', '']","['292', '']","['0', '']","['0', '']","['203', '']","['24', '']","['65', '']"
5435,r203,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,202,"['20', '']","['0', '']","['336', '']","['290', '']","['0', '']","['40', '']","['0', '']","['0', '']","['250', '']"
5435,r204,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,203,"['383', '']","['295', '']","['310', '']","['289', '']","['0', '']","['0', '']","['90', '']","['185', '']","['14', '']"
5435,r205,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,204,"['0', '']","['0', '']","['0', '']","['283', '']","['0', '']","['283', '']","['0', '']","['0', '']","['0', '']"
5435,r206,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,205,"['71', '']","['0', '']","['94', '']","['279', '']","['0', '']","['0', '']","['0', '']","['279', '']","['0', '']"
5435,r207,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,206,"['0', '']","['227', '']","['327', '']","['275', '']","['14', '']","['0', '']","['0', '']","['261', '']","['0', '']"
5435,r208,All institutions -> U. Vermont,All institutions,U. Vermont,2,207,"['880', '']","['984', '']","['1,002', '']","['272', '']","['184', '']","['59', '']","['0', '']","['0', '']","['29', '']"
5435,r209,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,208,"['391', '']","['379', '']","['290', '']","['263', '']","['0', '']","['0', '']","['0', '']","['30', '']","['233', '']"
5435,r210,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,209,"['6', '']","['4', '']","['0', '']","['260', '']","['0', '']","['0', '']","['0', '']","['0', '']","['260', '']"
5435,r211,All institutions -> Howard U.,All institutions,Howard U.,2,210,"['494', '']","['567', '']","['257', '']","['251', '']","['0', '']","['17', '']","['0', '']","['234', '']","['0', '']"
5435,r212,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,211,"['586', '']","['910', '']","['238', '']","['249', '']","['116', '']","['0', '']","['15', '']","['0', '']","['118', '']"
5435,r213,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,212,"['455', '']","['1,088', '']","['494', '']","['244', '']","['0', '']","['107', '']","['0', '']","['11', '']","['126', '']"
5435,r214,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,213,"['75', '']","['72', '']","['121', '']","['240', '']","['52', '']","['0', '']","['0', '']","['0', '']","['188', '']"
5435,r215,All institutions -> U. Rochester,All institutions,U. Rochester,2,214,"['143', '']","['172', '']","['175', '']","['234', '']","['21', '']","['0', '']","['163', '']","['0', '']","['50', '']"
5435,r216,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,215,"['0', '']","['0', '']","['1', '']","['228', '']","['0', '']","['221', '']","['7', '']","['0', '']","['0', '']"
5435,r217,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,216,"['145', '']","['150', '']","['113', '']","['224', '']","['0', '']","['224', '']","['0', '']","['0', '']","['0', '']"
5435,r218,All institutions -> Rowan U.,All institutions,Rowan U.,2,217,"['72', '']","['70', '']","['54', '']","['222', '']","['0', '']","['0', '']","['0', '']","['148', '']","['74', '']"
5435,r219,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,218,"['164', '']","['45', '']","['0', '']","['219', '']","['0', '']","['0', '']","['0', '']","['0', '']","['219', '']"
5435,r220,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,219,"['77', '']","['143', '']","['197', '']","['218', '']","['70', '']","['0', '']","['107', '']","['41', '']","['0', '']"
5435,r221,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,220,"['0', '']","['0', '']","['0', '']","['216', '']","['0', '']","['0', '']","['0', '']","['0', '']","['216', '']"
5435,r222,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,221,"['374', '']","['187', '']","['540', '']","['212', '']","['25', '']","['109', '']","['0', '']","['0', '']","['78', '']"
5435,r223,All institutions -> U. Toledo,All institutions,U. Toledo,2,221,"['4', '']","['202', '']","['109', '']","['212', '']","['0', '']","['0', '']","['0', '']","['0', '']","['212', '']"
5435,r224,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,223,"['0', '']","['ne', '']","['80', '']","['206', '']","['0', '']","['0', '']","['0', '']","['0', '']","['206', '']"
5435,r225,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,224,"['251', '']","['235', '']","['154', '']","['202', '']","['193', '']","['9', '']","['0', '']","['0', '']","['0', '']"
5435,r226,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,224,"['462', '']","['447', '']","['388', '']","['202', '']","['0', '']","['0', '']","['31', '']","['65', '']","['106', '']"
5435,r227,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,226,"['173', '']","['47', '']","['720', '']","['201', '']","['0', '']","['0', '']","['0', '']","['0', '']","['201', '']"
5435,r228,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,227,"['19', '']","['48', '']","['207', '']","['198', '']","['158', '']","['0', '']","['0', '']","['0', '']","['40', '']"
5435,r229,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,228,"['282', '']","['395', '']","['413', '']","['193', '']","['170', '']","['14', '']","['9', '']","['0', '']","['0', '']"
5435,r230,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,228,"['438', '']","['378', '']","['341', '']","['193', '']","['0', '']","['0', '']","['0', '']","['193', '']","['0', '']"
5435,r231,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,230,"['43', '']","['201', '']","['362', '']","['187', '']","['0', '']","['0', '']","['0', '']","['187', '']","['0', '']"
5435,r232,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,231,"['6', '']","['82', '']","['128', '']","['183', '']","['20', '']","['15', '']","['0', '']","['0', '']","['148', '']"
5435,r233,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,231,"['16', '']","['72', '']","['177', '']","['183', '']","['183', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5435,r234,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,233,"['64', '']","['137', '']","['86', '']","['179', '']","['0', '']","['27', '']","['38', '']","['65', '']","['49', '']"
5435,r235,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,234,"['210', '']","['168', '']","['168', '']","['175', 'i']","['0', 'i']","['0', 'i']","['2', 'i']","['173', 'i']","['0', 'i']"
5435,r236,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,235,"['185', '']","['385', '']","['241', '']","['173', '']","['0', '']","['0', '']","['71', '']","['34', '']","['68', '']"
5435,r237,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,236,"['ne', '']","['ne', '']","['ne', '']","['171', '']","['0', '']","['0', '']","['171', '']","['0', '']","['0', '']"
5435,r238,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,237,"['108', '']","['59', '']","['249', '']","['169', '']","['0', '']","['0', '']","['0', '']","['0', '']","['169', '']"
5435,r239,All institutions -> Ohio U.,All institutions,Ohio U.,2,237,"['280', '']","['308', '']","['140', '']","['169', '']","['0', '']","['0', '']","['0', '']","['5', '']","['164', '']"
5435,r240,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,239,"['12', '']","['129', '']","['121', '']","['167', '']","['59', '']","['94', '']","['0', '']","['0', '']","['14', '']"
5435,r241,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,240,"['ne', '']","['ne', '']","['ne', '']","['165', '']","['2', '']","['0', '']","['0', '']","['47', '']","['116', '']"
5435,r242,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,241,"['646', '']","['814', '']","['686', '']","['163', '']","['1', '']","['0', '']","['0', '']","['162', '']","['0', '']"
5435,r243,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,241,"['92', '']","['40', '']","['40', '']","['163', '']","['0', '']","['3', '']","['0', '']","['160', '']","['0', '']"
5435,r244,All institutions -> Towson U.,All institutions,Towson U.,2,243,"['14', '']","['90', '']","['149', '']","['162', '']","['134', '']","['0', '']","['0', '']","['0', '']","['28', '']"
5435,r245,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,244,"['64', '']","['167', '']","['63', '']","['161', '']","['88', '']","['0', '']","['0', '']","['73', '']","['0', '']"
5435,r246,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,245,"['0', '']","['25', '']","['71', '']","['159', '']","['159', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5435,r247,All institutions -> U. Guam,All institutions,U. Guam,2,246,"['231', '']","['174', '']","['255', '']","['154', '']","['0', '']","['0', '']","['0', '']","['154', '']","['0', '']"
5435,r248,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,247,"['408', 'i']","['315', 'i']","['223', 'i']","['152', 'i']","['0', 'i']","['0', 'i']","['14', 'i']","['58', 'i']","['80', 'i']"
5435,r249,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,248,"['19', '']","['16', '']","['75', '']","['145', '']","['145', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5435,r250,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,249,"['3', '']","['0', '']","['64', '']","['143', '']","['0', '']","['0', '']","['0', '']","['0', '']","['143', '']"
5435,r251,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,249,"['125', '']","['235', '']","['182', '']","['143', '']","['0', '']","['0', '']","['0', '']","['0', '']","['143', '']"
5435,r252,All institutions -> Pomona C.,All institutions,Pomona C.,2,251,"['68', '']","['77', '']","['116', '']","['138', '']","['0', '']","['0', '']","['138', '']","['0', '']","['0', '']"
5435,r253,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,252,"['1', '']","['37', '']","['0', '']","['137', '']","['0', '']","['0', '']","['0', '']","['137', '']","['0', '']"
5435,r254,All institutions -> Chapman U.,All institutions,Chapman U.,2,253,"['0', '']","['27', '']","['179', '']","['136', '']","['0', '']","['42', '']","['0', '']","['0', '']","['94', '']"
5435,r255,All institutions -> Seattle U.,All institutions,Seattle U.,2,254,"['0', '']","['207', '']","['122', '']","['132', '']","['0', '']","['0', '']","['0', '']","['0', '']","['132', '']"
5435,r256,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,255,"['60', '']","['103', '']","['27', '']","['131', '']","['0', '']","['0', '']","['0', '']","['0', '']","['131', '']"
5435,r257,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,256,"['47', '']","['12', '']","['120', '']","['130', '']","['0', '']","['0', '']","['0', '']","['88', '']","['42', '']"
5435,r258,All institutions -> Creighton U.,All institutions,Creighton U.,2,257,"['153', 'i']","['98', 'i']","['141', 'i']","['129', 'i']","['3', 'i']","['12', 'i']","['15', 'i']","['37', 'i']","['62', 'i']"
5435,r259,All institutions -> Spelman C.,All institutions,Spelman C.,2,257,"['57', '']","['208', '']","['43', '']","['129', '']","['0', '']","['129', '']","['0', '']","['0', '']","['0', '']"
5435,r260,All institutions -> U. North Florida,All institutions,U. North Florida,2,259,"['131', '']","['248', '']","['228', '']","['128', '']","['0', '']","['7', '']","['0', '']","['111', '']","['10', '']"
5435,r261,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,260,"['355', '']","['106', '']","['332', '']","['127', '']","['0', '']","['0', '']","['0', '']","['0', '']","['127', '']"
5435,r262,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,261,"['22', '']","['67', '']","['111', '']","['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['126', '']"
5435,r263,All institutions -> Furman U.,All institutions,Furman U.,2,261,"['18', '']","['17', '']","['13', '']","['126', '']","['0', '']","['0', '']","['0', '']","['1', '']","['125', '']"
