table_id,row_id,_b_field_of_doctorate_b_full_path,_b_field_of_doctorate_b_level_1,_b_field_of_doctorate_b_level_2,_b_field_of_doctorate_b_level_3,_b_field_of_doctorate_b_level_4,_b_field_of_doctorate_b_level_5,_b_field_of_doctorate_b_hierarchy_depth,field_totala,field_male,field_female,field__female
7544,r271,All fields -> Science and engineering -> Social sciences -> Public policy analysis -> Education policy analysis,All fields,Science and engineering,Social sciences,Public policy analysis,Education policy analysis,5,131,47,84,64.1
7544,r272,All fields -> Science and engineering -> Social sciences -> Public policy analysis -> Health policy analysis,All fields,Science and engineering,Social sciences,Public policy analysis,Health policy analysis,5,52,18,34,65.4
7544,r273,"All fields -> Science and engineering -> Social sciences -> Public policy analysis -> Public policy analysis, general",All fields,Science and engineering,Social sciences,Public policy analysis,"Public policy analysis, general",5,158,80,78,49.4
7544,r274,All fields -> Science and engineering -> Social sciences -> Public policy analysis -> Public policy nec,All fields,Science and engineering,Social sciences,Public policy analysis,Public policy nec,5,58,24,34,58.6
7544,r275,"All fields -> Science and engineering -> Social sciences -> Sociology, demography, and population studies",All fields,Science and engineering,Social sciences,"Sociology, demography, and population studies",,4,578,219,359,62.1
7544,r276,"All fields -> Science and engineering -> Social sciences -> Sociology, demography, and population studies -> Sociology, general",All fields,Science and engineering,Social sciences,"Sociology, demography, and population studies","Sociology, general",5,501,195,306,61.1
7544,r277,"All fields -> Science and engineering -> Social sciences -> Sociology, demography, and population studies -> Sociology, demography, and population studies nec",All fields,Science and engineering,Social sciences,"Sociology, demography, and population studies","Sociology, demography, and population studies nec",5,77,24,53,68.8
7544,r278,"All fields -> Science and engineering -> Social sciences -> Social sciences, other",All fields,Science and engineering,Social sciences,"Social sciences, other",,4,1103,509,593,53.8
7544,r279,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> Applied linguistics",All fields,Science and engineering,Social sciences,"Social sciences, other",Applied linguistics,5,74,33,41,55.4
7544,r280,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> Archeology",All fields,Science and engineering,Social sciences,"Social sciences, other",Archeology,5,83,36,47,56.6
7544,r281,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> Criminal justice and corrections",All fields,Science and engineering,Social sciences,"Social sciences, other",Criminal justice and corrections,5,126,56,70,55.6
7544,r282,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> Criminology",All fields,Science and engineering,Social sciences,"Social sciences, other",Criminology,5,97,39,58,59.8
7544,r283,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> Geography and cartography",All fields,Science and engineering,Social sciences,"Social sciences, other",Geography and cartography,5,223,119,104,46.6
7544,r284,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> International relations and national security studies",All fields,Science and engineering,Social sciences,"Social sciences, other",International relations and national security studies,5,105,66,39,37.1
7544,r285,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> Linguistics",All fields,Science and engineering,Social sciences,"Social sciences, other",Linguistics,5,203,92,111,54.7
7544,r286,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> Social sciences nec",All fields,Science and engineering,Social sciences,"Social sciences, other",Social sciences nec,5,192,68,123,64.1
7544,r287,All fields -> Non-science and engineering,All fields,Non-science and engineering,,,,2,10894,4674,6217,57.1
7544,r288,All fields -> Non-science and engineering -> Business,All fields,Non-science and engineering,Business,,,3,1340,756,584,43.6
7544,r289,All fields -> Non-science and engineering -> Business -> Business administration and management,All fields,Non-science and engineering,Business,Business administration and management,,4,456,259,197,43.2
7544,r290,All fields -> Non-science and engineering -> Business -> Business administration and management -> Business management and administration,All fields,Non-science and engineering,Business,Business administration and management,Business management and administration,5,235,142,93,39.6
7544,r291,All fields -> Non-science and engineering -> Business -> Business administration and management -> Organizational leadership,All fields,Non-science and engineering,Business,Business administration and management,Organizational leadership,5,117,48,69,59.0
7544,r292,All fields -> Non-science and engineering -> Business -> Business administration and management -> Business administration and management nec,All fields,Non-science and engineering,Business,Business administration and management,Business administration and management nec,5,104,69,35,33.7
7544,r293,"All fields -> Non-science and engineering -> Business -> Business, other",All fields,Non-science and engineering,Business,"Business, other",,4,884,497,387,43.8
7544,r294,"All fields -> Non-science and engineering -> Business -> Business, other -> Accounting and accounting-related",All fields,Non-science and engineering,Business,"Business, other",Accounting and accounting-related,5,135,71,64,47.4
7544,r295,"All fields -> Non-science and engineering -> Business -> Business, other -> Finance and financial management",All fields,Non-science and engineering,Business,"Business, other",Finance and financial management,5,192,138,54,28.1
7544,r296,"All fields -> Non-science and engineering -> Business -> Business, other -> Management information systems",All fields,Non-science and engineering,Business,"Business, other",Management information systems,5,88,52,36,40.9
7544,r297,"All fields -> Non-science and engineering -> Business -> Business, other -> Management sciences",All fields,Non-science and engineering,Business,"Business, other",Management sciences,5,73,49,24,32.9
7544,r298,"All fields -> Non-science and engineering -> Business -> Business, other -> Marketing",All fields,Non-science and engineering,Business,"Business, other",Marketing,5,119,50,69,58.0
7544,r299,"All fields -> Non-science and engineering -> Business -> Business, other -> Organizational behavior studies",All fields,Non-science and engineering,Business,"Business, other",Organizational behavior studies,5,103,53,50,48.5
7544,r300,"All fields -> Non-science and engineering -> Business -> Business, other -> Business nec",All fields,Non-science and engineering,Business,"Business, other",Business nec,5,174,84,90,51.7
7544,r301,All fields -> Non-science and engineering -> Education,All fields,Non-science and engineering,Education,,,3,3711,1111,2599,70.0
7544,r302,All fields -> Non-science and engineering -> Education -> Education leadership and administration,All fields,Non-science and engineering,Education,Education leadership and administration,,4,1082,377,705,65.2
7544,r303,"All fields -> Non-science and engineering -> Education -> Education leadership and administration -> Educational leadership and administration, general",All fields,Non-science and engineering,Education,Education leadership and administration,"Educational leadership and administration, general",5,500,188,312,62.4
7544,r304,All fields -> Non-science and engineering -> Education -> Education leadership and administration -> Higher education and community college administration,All fields,Non-science and engineering,Education,Education leadership and administration,Higher education and community college administration,5,391,138,253,64.7
7544,r305,All fields -> Non-science and engineering -> Education -> Education leadership and administration -> Education leadership and administration nec,All fields,Non-science and engineering,Education,Education leadership and administration,Education leadership and administration nec,5,191,51,140,73.3
7544,r306,All fields -> Non-science and engineering -> Education -> Education research,All fields,Non-science and engineering,Education,Education research,,4,1204,370,834,69.3
7544,r307,All fields -> Non-science and engineering -> Education -> Education research -> Curriculum and instruction,All fields,Non-science and engineering,Education,Education research,Curriculum and instruction,5,425,127,298,70.1
7544,r308,"All fields -> Non-science and engineering -> Education -> Education research -> Educational assessment, evaluation, and research methods",All fields,Non-science and engineering,Education,Education research,"Educational assessment, evaluation, and research methods",5,222,83,139,62.6
7544,r309,All fields -> Non-science and engineering -> Education -> Education research -> Educational/ instructional technology and media design,All fields,Non-science and engineering,Education,Education research,Educational/ instructional technology and media design,5,155,56,99,63.9
7544,r310,All fields -> Non-science and engineering -> Education -> Education research -> Higher education evaluation and research,All fields,Non-science and engineering,Education,Education research,Higher education evaluation and research,5,61,21,40,65.6
7544,r311,All fields -> Non-science and engineering -> Education -> Education research -> Student counseling and personnel services,All fields,Non-science and engineering,Education,Education research,Student counseling and personnel services,5,267,67,200,74.9
7544,r312,All fields -> Non-science and engineering -> Education -> Education research -> Education research nec,All fields,Non-science and engineering,Education,Education research,Education research nec,5,74,16,58,78.4
7544,r313,All fields -> Non-science and engineering -> Education -> Teacher education,All fields,Non-science and engineering,Education,Teacher education,,4,1010,252,757,75.0
7544,r314,"All fields -> Non-science and engineering -> Education -> Teacher education -> Adult, continuing, and workforce education and development",All fields,Non-science and engineering,Education,Teacher education,"Adult, continuing, and workforce education and development",5,66,17,49,74.2
7544,r315,"All fields -> Non-science and engineering -> Education -> Teacher education -> Bilingual, multilingual, and multicultural education",All fields,Non-science and engineering,Education,Teacher education,"Bilingual, multilingual, and multicultural education",5,77,9,68,88.3
7544,r316,All fields -> Non-science and engineering -> Education -> Teacher education -> Mathematics teacher education,All fields,Non-science and engineering,Education,Teacher education,Mathematics teacher education,5,75,21,54,72.0
7544,r317,All fields -> Non-science and engineering -> Education -> Teacher education -> Music teacher education,All fields,Non-science and engineering,Education,Teacher education,Music teacher education,5,73,35,38,52.1
7544,r318,All fields -> Non-science and engineering -> Education -> Teacher education -> Special education and teaching,All fields,Non-science and engineering,Education,Teacher education,Special education and teaching,5,235,45,190,80.9
7544,r319,All fields -> Non-science and engineering -> Education -> Teacher education -> STEM educational methods,All fields,Non-science and engineering,Education,Teacher education,STEM educational methods,5,70,25,45,64.3
7544,r320,"All fields -> Non-science and engineering -> Education -> Teacher education -> Teacher education, science and engineering",All fields,Non-science and engineering,Education,Teacher education,"Teacher education, science and engineering",5,68,26,42,61.8
7544,r321,"All fields -> Non-science and engineering -> Education -> Teacher education -> Teacher education, specific levels and methods",All fields,Non-science and engineering,Education,Teacher education,"Teacher education, specific levels and methods",5,154,25,129,83.8
7544,r322,"All fields -> Non-science and engineering -> Education -> Teacher education -> Teacher education, specific subject areas",All fields,Non-science and engineering,Education,Teacher education,"Teacher education, specific subject areas",5,192,49,142,74.0
7544,r323,"All fields -> Non-science and engineering -> Education -> Education, other",All fields,Non-science and engineering,Education,"Education, other",,4,415,112,303,73.0
7544,r324,"All fields -> Non-science and engineering -> Education -> Education, other -> Education, general",All fields,Non-science and engineering,Education,"Education, other","Education, general",5,268,78,190,70.9
7544,r325,"All fields -> Non-science and engineering -> Education -> Education, other -> Education nec",All fields,Non-science and engineering,Education,"Education, other",Education nec,5,147,34,113,76.9
7544,r326,All fields -> Non-science and engineering -> Humanities,All fields,Non-science and engineering,Humanities,,,3,3076,1619,1455,47.3
7544,r327,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters",All fields,Non-science and engineering,Humanities,"English language and literature, letters",,4,933,363,568,60.9
7544,r328,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters -> American literature (United States)",All fields,Non-science and engineering,Humanities,"English language and literature, letters",American literature (United States),5,113,49,64,56.6
7544,r329,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters -> Creative writing",All fields,Non-science and engineering,Humanities,"English language and literature, letters",Creative writing,5,68,25,43,63.2
7544,r330,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters -> English language and literature, general",All fields,Non-science and engineering,Humanities,"English language and literature, letters","English language and literature, general",5,362,147,213,58.8
7544,r331,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters -> English literature (British and commonwealth)",All fields,Non-science and engineering,Humanities,"English language and literature, letters",English literature (British and commonwealth),5,131,55,76,58.0
7544,r332,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters -> Rhetoric and composition, and writing studies",All fields,Non-science and engineering,Humanities,"English language and literature, letters","Rhetoric and composition, and writing studies",5,190,61,129,67.9
7544,r333,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters -> English language and literature nec",All fields,Non-science and engineering,Humanities,"English language and literature, letters",English language and literature nec,5,69,26,43,62.3
7544,r334,"All fields -> Non-science and engineering -> Humanities -> Foreign languages, literatures, and linguistics",All fields,Non-science and engineering,Humanities,"Foreign languages, literatures, and linguistics",,4,505,217,288,57.0
7544,r335,"All fields -> Non-science and engineering -> Humanities -> Foreign languages, literatures, and linguistics -> Comparative literature",All fields,Non-science and engineering,Humanities,"Foreign languages, literatures, and linguistics",Comparative literature,5,118,44,74,62.7
7544,r336,"All fields -> Non-science and engineering -> Humanities -> Foreign languages, literatures, and linguistics -> Hispanic/ Latin American languages, literatures, and linguistics",All fields,Non-science and engineering,Humanities,"Foreign languages, literatures, and linguistics","Hispanic/ Latin American languages, literatures, and linguistics",5,70,35,35,50.0
7544,r337,"All fields -> Non-science and engineering -> Humanities -> Foreign languages, literatures, and linguistics -> Romance languages, literatures, and linguistics",All fields,Non-science and engineering,Humanities,"Foreign languages, literatures, and linguistics","Romance languages, literatures, and linguistics",5,72,26,46,63.9
7544,r338,"All fields -> Non-science and engineering -> Humanities -> Foreign languages, literatures, and linguistics -> Spanish language and literature",All fields,Non-science and engineering,Humanities,"Foreign languages, literatures, and linguistics",Spanish language and literature,5,79,33,46,58.2
7544,r339,"All fields -> Non-science and engineering -> Humanities -> Foreign languages, literatures, and linguistics -> Foreign languages, literatures, and linguistics nec",All fields,Non-science and engineering,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec",5,166,79,87,52.4
7544,r340,All fields -> Non-science and engineering -> Humanities -> History,All fields,Non-science and engineering,Humanities,History,,4,672,381,291,43.3
7544,r341,All fields -> Non-science and engineering -> Humanities -> History -> American history (United States),All fields,Non-science and engineering,Humanities,History,American history (United States),5,209,114,95,45.5
7544,r342,All fields -> Non-science and engineering -> Humanities -> History -> European history,All fields,Non-science and engineering,Humanities,History,European history,5,88,50,38,43.2
7544,r343,"All fields -> Non-science and engineering -> Humanities -> History -> History, general",All fields,Non-science and engineering,Humanities,History,"History, general",5,169,95,74,43.8
7544,r344,"All fields -> Non-science and engineering -> Humanities -> History -> History, regional focus",All fields,Non-science and engineering,Humanities,History,"History, regional focus",5,133,78,55,41.4
7544,r345,All fields -> Non-science and engineering -> Humanities -> History -> History nec,All fields,Non-science and engineering,Humanities,History,History nec,5,73,44,29,39.7
7544,r346,All fields -> Non-science and engineering -> Humanities -> Philosophy and religious studies,All fields,Non-science and engineering,Humanities,Philosophy and religious studies,,4,592,379,213,36.0
7544,r347,All fields -> Non-science and engineering -> Humanities -> Philosophy and religious studies -> Philosophy,All fields,Non-science and engineering,Humanities,Philosophy and religious studies,Philosophy,5,399,264,135,33.8
7544,r348,All fields -> Non-science and engineering -> Humanities -> Philosophy and religious studies -> Religion/ religious studies,All fields,Non-science and engineering,Humanities,Philosophy and religious studies,Religion/ religious studies,5,126,76,50,39.7
7544,r349,All fields -> Non-science and engineering -> Humanities -> Philosophy and religious studies -> Philosophy and religious studies nec,All fields,Non-science and engineering,Humanities,Philosophy and religious studies,Philosophy and religious studies nec,5,67,39,28,41.8
7544,r350,"All fields -> Non-science and engineering -> Humanities -> Humanities, other",All fields,Non-science and engineering,Humanities,"Humanities, other",,4,374,279,95,25.4
7544,r351,"All fields -> Non-science and engineering -> Humanities -> Humanities, other -> Bible/ biblical studies",All fields,Non-science and engineering,Humanities,"Humanities, other",Bible/ biblical studies,5,71,59,12,16.9
7544,r352,"All fields -> Non-science and engineering -> Humanities -> Humanities, other -> Humanities and humanistic studies",All fields,Non-science and engineering,Humanities,"Humanities, other",Humanities and humanistic studies,5,62,22,40,64.5
7544,r353,"All fields -> Non-science and engineering -> Humanities -> Humanities, other -> Theological and ministerial studies",All fields,Non-science and engineering,Humanities,"Humanities, other",Theological and ministerial studies,5,241,198,43,17.8
7544,r354,All fields -> Non-science and engineering -> Visual and performing arts,All fields,Non-science and engineering,Visual and performing arts,,,3,771,349,422,54.7
7544,r355,All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts,All fields,Non-science and engineering,Visual and performing arts,Performing arts,,4,491,263,228,46.4
7544,r356,"All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts -> Dance, drama, theatre arts and stagecraft",All fields,Non-science and engineering,Visual and performing arts,Performing arts,"Dance, drama, theatre arts and stagecraft",5,82,31,51,62.2
7544,r357,All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts -> Music performance,All fields,Non-science and engineering,Visual and performing arts,Performing arts,Music performance,5,128,70,58,45.3
7544,r358,All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts -> Music theory and composition,All fields,Non-science and engineering,Visual and performing arts,Performing arts,Music theory and composition,5,86,63,23,26.7
7544,r359,All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts -> Music nec,All fields,Non-science and engineering,Visual and performing arts,Performing arts,Music nec,5,79,48,31,39.2
7544,r360,All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts -> Musicology and ethnomusicology,All fields,Non-science and engineering,Visual and performing arts,Performing arts,Musicology and ethnomusicology,5,116,51,65,56.0
7544,r361,"All fields -> Non-science and engineering -> Visual and performing arts -> Visual arts, media studies/ design",All fields,Non-science and engineering,Visual and performing arts,"Visual arts, media studies/ design",,4,280,86,194,69.3
7544,r362,"All fields -> Non-science and engineering -> Visual and performing arts -> Visual arts, media studies/ design -> Art history, criticism and conservation",All fields,Non-science and engineering,Visual and performing arts,"Visual arts, media studies/ design","Art history, criticism and conservation",5,167,37,130,77.8
7544,r363,"All fields -> Non-science and engineering -> Visual and performing arts -> Visual arts, media studies/ design -> Film, cinema, and media studies",All fields,Non-science and engineering,Visual and performing arts,"Visual arts, media studies/ design","Film, cinema, and media studies",5,62,27,35,56.5
7544,r364,"All fields -> Non-science and engineering -> Visual and performing arts -> Visual arts, media studies/ design -> Visual arts, media studies/ design, and arts management nec",All fields,Non-science and engineering,Visual and performing arts,"Visual arts, media studies/ design","Visual arts, media studies/ design, and arts management nec",5,51,22,29,56.9
7544,r365,All fields -> Non-science and engineering -> Other non-science and engineering,All fields,Non-science and engineering,Other non-science and engineering,,,3,1996,839,1157,58.0
7544,r366,All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism,All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,,4,520,221,299,57.5
7544,r367,"All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Applied communication, advertising, and public relations",All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations",5,94,35,59,62.8
7544,r368,All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Communication and media studies,All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,Communication and media studies,5,160,69,91,56.9
7544,r369,"All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Communication, general",All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,"Communication, general",5,85,36,49,57.6
7544,r370,All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Mass communication/ media studies,All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,Mass communication/ media studies,5,95,49,46,48.4
7544,r371,All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Communications and journalism nec,All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,Communications and journalism nec,5,86,32,54,62.8
7544,r372,All fields -> Non-science and engineering -> Other non-science and engineering -> Multidisciplinary/ interdisciplinary studies,All fields,Non-science and engineering,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,,4,331,151,180,54.4
7544,r373,All fields -> Non-science and engineering -> Other non-science and engineering -> Multidisciplinary/ interdisciplinary studies -> Classical and ancient studies,All fields,Non-science and engineering,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Classical and ancient studies,5,91,54,37,40.7
7544,r374,All fields -> Non-science and engineering -> Other non-science and engineering -> Multidisciplinary/ interdisciplinary studies -> Multidisciplinary/ interdisciplinary studies nec,All fields,Non-science and engineering,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec,5,240,97,143,59.6
7544,r375,All fields -> Non-science and engineering -> Other non-science and engineering -> Public administration and social services,All fields,Non-science and engineering,Other non-science and engineering,Public administration and social services,,4,490,159,331,67.6
7544,r376,All fields -> Non-science and engineering -> Other non-science and engineering -> Public administration and social services -> Public administration,All fields,Non-science and engineering,Other non-science and engineering,Public administration and social services,Public administration,5,202,96,106,52.5
7544,r377,All fields -> Non-science and engineering -> Other non-science and engineering -> Public administration and social services -> Social work and human services,All fields,Non-science and engineering,Other non-science and engineering,Public administration and social services,Social work and human services,5,288,63,225,78.1
7544,r378,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",,4,655,308,347,53.0
7544,r379,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Architecture and architectural studies ",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies ,5,134,72,62,46.3
7544,r380,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> City/ urban, community, and regional planning",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other","City/ urban, community, and regional planning",5,101,40,61,60.4
7544,r381,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Family, consumer sciences and human sciences",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other","Family, consumer sciences and human sciences",5,140,35,105,75.0
7544,r382,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Homeland security and protective services",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services,5,50,34,16,32.0
7544,r383,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Law, legal studies and research",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other","Law, legal studies and research",5,80,44,36,45.0
7544,r384,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Parks, recreation, leisure, fitness, and sport studies and management",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other","Parks, recreation, leisure, fitness, and sport studies and management",5,87,38,49,56.3
7544,r385,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Other non-science and engineering nec",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",Other non-science and engineering nec,5,63,45,18,28.6
