table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_passed_through,field_total_to_higher_education_subrecipients,field_total_to_businesses,field_total_to_nonprofit_organizations,field_total_to_other_subrecipients,field_federally_financed_all_r_d_expenditures_passed_through,field_federally_financed_to_higher_education_subrecipients,field_federally_financed_to_businesses,field_federally_financed_to_nonprofit_organizations,field_federally_financed_to_other_subrecipients
5458,r178,United States -> Georgia -> Private,United States,Georgia,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r179,United States -> Georgia -> Private -> Clark Atlanta U.,United States,Georgia,Private,Clark Atlanta U.,4,"['169', '']","['169', '']","['0', '']","['0', '']","['0', '']","['169', '']","['169', '']","['0', '']","['0', '']","['0', '']"
5458,r180,United States -> Georgia -> Private -> Emory U.,United States,Georgia,Private,Emory U.,4,"['115,115', '']","['58,784', '']","['25,049', '']","['24,137', '']","['7,145', '']","['72,934', '']","['46,422', '']","['7,142', '']","['15,009', '']","['4,361', '']"
5458,r181,United States -> Georgia -> Private -> Mercer U.,United States,Georgia,Private,Mercer U.,4,"['5,900', '']","['18', '']","['5,882', '']","['0', '']","['0', '']","['5,892', '']","['18', '']","['5,874', '']","['0', '']","['0', '']"
5458,r182,United States -> Georgia -> Private -> Morehouse C.,United States,Georgia,Private,Morehouse C.,4,"['841', '']","['841', '']","['0', '']","['0', '']","['0', '']","['841', '']","['841', '']","['0', '']","['0', '']","['0', '']"
5458,r183,United States -> Georgia -> Private -> Morehouse School of Medicine,United States,Georgia,Private,Morehouse School of Medicine,4,"['1,678', '']","['1,552', '']","['0', '']","['126', '']","['0', '']","['1,532', '']","['1,408', '']","['0', '']","['124', '']","['0', '']"
5458,r184,United States -> Georgia -> Private -> Spelman C.,United States,Georgia,Private,Spelman C.,4,"['135', '']","['135', '']","['0', '']","['0', '']","['0', '']","['135', '']","['135', '']","['0', '']","['0', '']","['0', '']"
5458,r185,United States -> Hawaii,United States,Hawaii,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r186,United States -> Hawaii -> Public,United States,Hawaii,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r187,"United States -> Hawaii -> Public -> U. Hawaii, Hilo",United States,Hawaii,Public,"U. Hawaii, Hilo",4,"['142', '']","['0', '']","['0', '']","['101', '']","['41', '']","['142', '']","['0', '']","['0', '']","['101', '']","['41', '']"
5458,r188,"United States -> Hawaii -> Public -> U. Hawaii, Manoa",United States,Hawaii,Public,"U. Hawaii, Manoa",4,"['13,416', '']","['5,370', '']","['5,032', '']","['1,968', '']","['1,046', '']","['12,648', '']","['5,271', '']","['5,031', '']","['1,870', '']","['476', '']"
5458,r189,"United States -> Hawaii -> Public -> U. Hawaii, system office",United States,Hawaii,Public,"U. Hawaii, system office",4,"['517', '']","['0', '']","['0', '']","['517', '']","['0', '']","['517', '']","['0', '']","['0', '']","['517', '']","['0', '']"
5458,r190,United States -> Hawaii -> Private,United States,Hawaii,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r191,United States -> Hawaii -> Private -> Hawaii Pacific U.,United States,Hawaii,Private,Hawaii Pacific U.,4,"['431', '']","['431', '']","['0', '']","['0', '']","['0', '']","['431', '']","['431', '']","['0', '']","['0', '']","['0', '']"
5458,r192,United States -> Idaho,United States,Idaho,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r193,United States -> Idaho -> Public,United States,Idaho,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r194,United States -> Idaho -> Public -> Boise State U.,United States,Idaho,Public,Boise State U.,4,"['2,220', '']","['1,989', '']","['0', '']","['231', '']","['0', '']","['2,186', '']","['1,955', '']","['0', '']","['231', '']","['0', '']"
5458,r195,United States -> Idaho -> Public -> Idaho State U.,United States,Idaho,Public,Idaho State U.,4,"['402', '']","['236', '']","['21', '']","['7', '']","['138', '']","['381', '']","['236', '']","['0', '']","['7', '']","['138', '']"
5458,r196,United States -> Idaho -> Public -> U. Idaho,United States,Idaho,Public,U. Idaho,4,"['8,722', '']","['7,560', '']","['254', '']","['212', '']","['696', '']","['8,111', '']","['6,960', '']","['243', '']","['212', '']","['696', '']"
5458,r197,United States -> Illinois,United States,Illinois,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r198,United States -> Illinois -> Public,United States,Illinois,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r199,United States -> Illinois -> Public -> Illinois State U.,United States,Illinois,Public,Illinois State U.,4,"['3,980', '']","['864', '']","['298', '']","['713', '']","['2,105', '']","['3,927', '']","['853', '']","['282', '']","['713', '']","['2,079', '']"
5458,r200,United States -> Illinois -> Public -> Northeastern Illinois U.,United States,Illinois,Public,Northeastern Illinois U.,4,"['17', '']","['17', '']","['0', '']","['0', '']","['0', '']","['17', '']","['17', '']","['0', '']","['0', '']","['0', '']"
5458,r201,United States -> Illinois -> Public -> Northern Illinois U.,United States,Illinois,Public,Northern Illinois U.,4,"['306', '']","['153', '']","['0', '']","['17', '']","['136', '']","['302', '']","['153', '']","['0', '']","['13', '']","['136', '']"
5458,r202,"United States -> Illinois -> Public -> Southern Illinois U., Carbondale",United States,Illinois,Public,"Southern Illinois U., Carbondale",4,"['1,083', '']","['784', '']","['0', '']","['0', '']","['299', '']","['480', '']","['181', '']","['0', '']","['0', '']","['299', '']"
5458,r203,"United States -> Illinois -> Public -> Southern Illinois U., Edwardsville",United States,Illinois,Public,"Southern Illinois U., Edwardsville",4,"['147', '']","['80', '']","['67', '']","['0', '']","['0', '']","['120', '']","['53', '']","['67', '']","['0', '']","['0', '']"
5458,r204,"United States -> Illinois -> Public -> U. Illinois, Chicago",United States,Illinois,Public,"U. Illinois, Chicago",4,"['23,843', '']","['12,286', '']","['4,964', 'i']","['3,466', 'i']","['3,127', 'i']","['14,173', '']","['10,538', '']","['1,599', 'i']","['1,129', 'i']","['907', 'i']"
5458,r205,"United States -> Illinois -> Public -> U. Illinois, Springfield",United States,Illinois,Public,"U. Illinois, Springfield",4,"['100', '']","['0', '']","['100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r206,"United States -> Illinois -> Public -> U. Illinois, Urbana-Champaign",United States,Illinois,Public,"U. Illinois, Urbana-Champaign",4,"['89,279', '']","['56,797', '']","['20,697', '']","['7,386', '']","['4,399', '']","['79,108', '']","['52,710', '']","['19,021', '']","['6,722', '']","['655', '']"
5458,r207,United States -> Illinois -> Public -> Western Illinois U.,United States,Illinois,Public,Western Illinois U.,4,"['579', '']","['579', '']","['0', '']","['0', '']","['0', '']","['579', '']","['579', '']","['0', '']","['0', '']","['0', '']"
5458,r208,United States -> Illinois -> Private,United States,Illinois,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r209,United States -> Illinois -> Private -> Bradley U.,United States,Illinois,Private,Bradley U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r210,United States -> Illinois -> Private -> DePaul U.,United States,Illinois,Private,DePaul U.,4,"['1,288', '']","['486', '']","['0', '']","['669', '']","['133', '']","['1,268', '']","['485', '']","['0', '']","['650', '']","['133', '']"
5458,r211,United States -> Illinois -> Private -> Erikson Institute,United States,Illinois,Private,Erikson Institute,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r212,United States -> Illinois -> Private -> Illinois Institute of Technology,United States,Illinois,Private,Illinois Institute of Technology,4,"['2,648', '']","['1,183', '']","['211', '']","['1,188', '']","['66', '']","['2,587', '']","['1,149', '']","['211', '']","['1,161', '']","['66', '']"
5458,r213,"United States -> Illinois -> Private -> Loyola U., Chicago",United States,Illinois,Private,"Loyola U., Chicago",4,"['2,973', '']","['1,580', '']","['119', '']","['273', '']","['1,001', '']","['2,866', '']","['1,523', '']","['119', '']","['256', '']","['968', '']"
5458,r214,United States -> Illinois -> Private -> Midwestern U.,United States,Illinois,Private,Midwestern U.,4,"['81', '']","['81', '']","['0', '']","['0', '']","['0', '']","['81', '']","['81', '']","['0', '']","['0', '']","['0', '']"
5458,r215,United States -> Illinois -> Private -> Northwestern U.,United States,Illinois,Private,Northwestern U.,4,"['82,514', '']","['800', '']","['1,273', '']","['80,441', '']","['0', '']","['76,951', '']","['245', '']","['0', '']","['76,706', '']","['0', '']"
5458,r216,United States -> Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,United States,Illinois,Private,Rosalind Franklin U. of Medicine and Science,4,"['501', '']","['295', '']","['0', '']","['0', '']","['206', '']","['501', '']","['295', '']","['0', '']","['0', '']","['206', '']"
5458,r217,United States -> Illinois -> Private -> Rush U.,United States,Illinois,Private,Rush U.,4,"['10,826', '']","['6,906', '']","['5', '']","['3,869', '']","['46', '']","['9,904', '']","['6,478', '']","['5', '']","['3,375', '']","['46', '']"
5458,r218,"United States -> Illinois -> Private -> Toyota Technological Institute, Chicago",United States,Illinois,Private,"Toyota Technological Institute, Chicago",4,"['53', '']","['53', '']","['0', '']","['0', '']","['0', '']","['53', '']","['53', '']","['0', '']","['0', '']","['0', '']"
5458,r219,United States -> Illinois -> Private -> U. Chicago,United States,Illinois,Private,U. Chicago,4,"['46,118', '']","['27,676', '']","['818', '']","['16,166', '']","['1,458', '']","['43,729', '']","['26,750', '']","['594', '']","['15,073', '']","['1,312', '']"
5458,r220,"United States -> Illinois -> Private -> Wheaton C., Wheaton",United States,Illinois,Private,"Wheaton C., Wheaton",4,"['89', '']","['89', '']","['0', '']","['0', '']","['0', '']","['89', '']","['89', '']","['0', '']","['0', '']","['0', '']"
5458,r221,United States -> Indiana,United States,Indiana,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r222,United States -> Indiana -> Public,United States,Indiana,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r223,United States -> Indiana -> Public -> Ball State U.,United States,Indiana,Public,Ball State U.,4,"['360', '']","['197', '']","['130', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r224,United States -> Indiana -> Public -> Indiana State U.,United States,Indiana,Public,Indiana State U.,4,"['117', '']","['86', '']","['31', '']","['0', '']","['0', '']","['117', '']","['86', '']","['31', '']","['0', '']","['0', '']"
5458,r225,"United States -> Indiana -> Public -> Indiana U., Bloomington",United States,Indiana,Public,"Indiana U., Bloomington",4,"['64,553', '']","['38,229', '']","['539', '']","['21,945', '']","['3,840', '']","['55,434', '']","['32,421', '']","['492', '']","['19,232', '']","['3,289', '']"
5458,r226,"United States -> Indiana -> Public -> Indiana U.-Purdue U., Indianapolis",United States,Indiana,Public,"Indiana U.-Purdue U., Indianapolis",4,"['2,881', '']","['2,050', '']","['24', '']","['806', '']","['1', '']","['2,407', '']","['1,801', '']","['24', '']","['582', '']","['0', '']"
5458,r227,"United States -> Indiana -> Public -> Purdue U., Fort Wayne",United States,Indiana,Public,"Purdue U., Fort Wayne",4,"['80', '']","['80', '']","['0', '']","['0', '']","['0', '']","['79', '']","['79', '']","['0', '']","['0', '']","['0', '']"
5458,r228,"United States -> Indiana -> Public -> Purdue U., Northwest",United States,Indiana,Public,"Purdue U., Northwest",4,"['278', '']","['249', '']","['29', '']","['0', '']","['0', '']","['276', '']","['247', '']","['29', '']","['0', '']","['0', '']"
5458,r229,"United States -> Indiana -> Public -> Purdue U., West Lafayette",United States,Indiana,Public,"Purdue U., West Lafayette",4,"['47,622', '']","['33,338', '']","['10,156', '']","['746', '']","['3,382', '']","['38,028', '']","['25,550', '']","['8,739', '']","['357', '']","['3,382', '']"
5458,r230,United States -> Indiana -> Private,United States,Indiana,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r231,United States -> Indiana -> Private -> U. Notre Dame,United States,Indiana,Private,U. Notre Dame,4,"['27,732', '']","['19,195', '']","['935', '']","['4,804', '']","['2,798', '']","['21,011', '']","['15,624', '']","['813', '']","['3,286', '']","['1,288', '']"
5458,r232,United States -> Iowa,United States,Iowa,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r233,United States -> Iowa -> Public,United States,Iowa,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r234,United States -> Iowa -> Public -> Iowa State U.,United States,Iowa,Public,Iowa State U.,4,"['17,764', '']","['12,491', '']","['4,515', '']","['446', '']","['312', '']","['14,343', '']","['9,675', '']","['4,062', '']","['430', '']","['176', '']"
5458,r235,United States -> Iowa -> Public -> U. Iowa,United States,Iowa,Public,U. Iowa,4,"['25,013', '']","['23,763', '']","['0', '']","['0', '']","['1,250', '']","['23,628', '']","['22,447', '']","['0', '']","['0', '']","['1,181', '']"
5458,r236,United States -> Iowa -> Public -> U. Northern Iowa,United States,Iowa,Public,U. Northern Iowa,4,"['364', '']","['364', '']","['0', '']","['0', '']","['0', '']","['364', '']","['364', '']","['0', '']","['0', '']","['0', '']"
5458,r237,United States -> Iowa -> Private,United States,Iowa,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r238,United States -> Iowa -> Private -> Des Moines U.,United States,Iowa,Private,Des Moines U.,4,"['26', '']","['16', '']","['0', '']","['10', '']","['0', '']","['26', '']","['16', '']","['0', '']","['10', '']","['0', '']"
5458,r239,United States -> Iowa -> Private -> Grinnell C.,United States,Iowa,Private,Grinnell C.,4,"['6', '']","['6', '']","['0', '']","['0', '']","['0', '']","['6', '']","['6', '']","['0', '']","['0', '']","['0', '']"
5458,r240,"United States -> Iowa -> Private -> Palmer C. of Chiropractic, Davenport",United States,Iowa,Private,"Palmer C. of Chiropractic, Davenport",4,"['750', '']","['750', '']","['0', '']","['0', '']","['0', '']","['750', '']","['750', '']","['0', '']","['0', '']","['0', '']"
5458,r241,United States -> Kansas,United States,Kansas,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r242,United States -> Kansas -> Public,United States,Kansas,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r243,United States -> Kansas -> Public -> Fort Hays State U.,United States,Kansas,Public,Fort Hays State U.,4,"['122', '']","['122', '']","['0', '']","['0', '']","['0', '']","['122', '']","['122', '']","['0', '']","['0', '']","['0', '']"
5458,r244,United States -> Kansas -> Public -> Kansas State U.,United States,Kansas,Public,Kansas State U.,4,"['13,131', '']","['10,347', '']","['802', '']","['728', '']","['1,254', '']","['12,311', '']","['9,884', '']","['524', '']","['728', '']","['1,175', '']"
5458,r245,United States -> Kansas -> Public -> Pittsburg State U.,United States,Kansas,Public,Pittsburg State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r246,United States -> Kansas -> Public -> U. Kansas,United States,Kansas,Public,U. Kansas,4,"['29,732', '']","['18,898', '']","['4,538', '']","['6,156', '']","['140', '']","['26,182', '']","['16,938', '']","['3,225', '']","['5,879', '']","['140', '']"
5458,r247,United States -> Kansas -> Public -> Wichita State U.,United States,Kansas,Public,Wichita State U.,4,"['4,057', '']","['3,332', '']","['412', '']","['208', '']","['105', '']","['4,057', '']","['3,332', '']","['412', '']","['208', '']","['105', '']"
5458,r248,United States -> Kentucky,United States,Kentucky,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r249,United States -> Kentucky -> Public,United States,Kentucky,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r250,United States -> Kentucky -> Public -> Eastern Kentucky U.,United States,Kentucky,Public,Eastern Kentucky U.,4,"['25', '']","['23', '']","['2', '']","['0', '']","['0', '']","['25', '']","['23', '']","['2', '']","['0', '']","['0', '']"
5458,r251,United States -> Kentucky -> Public -> Kentucky State U.,United States,Kentucky,Public,Kentucky State U.,4,"['358', '']","['358', '']","['0', '']","['0', '']","['0', '']","['358', '']","['358', '']","['0', '']","['0', '']","['0', '']"
5458,r252,United States -> Kentucky -> Public -> Morehead State U.,United States,Kentucky,Public,Morehead State U.,4,"['74', '']","['0', '']","['74', '']","['0', '']","['0', '']","['74', '']","['0', '']","['74', '']","['0', '']","['0', '']"
5458,r253,United States -> Kentucky -> Public -> Murray State U.,United States,Kentucky,Public,Murray State U.,4,"['662', '']","['662', '']","['0', '']","['0', '']","['0', '']","['662', '']","['662', '']","['0', '']","['0', '']","['0', '']"
5458,r254,United States -> Kentucky -> Public -> Northern Kentucky U.,United States,Kentucky,Public,Northern Kentucky U.,4,"['3', '']","['0', '']","['0', '']","['1', '']","['2', '']","['3', '']","['0', '']","['0', '']","['1', '']","['2', '']"
5458,r255,United States -> Kentucky -> Public -> U. Kentucky,United States,Kentucky,Public,U. Kentucky,4,"['20,478', '']","['16,493', '']","['1,842', '']","['1,763', '']","['380', '']","['16,670', '']","['13,261', '']","['1,552', '']","['1,550', '']","['307', '']"
5458,r256,United States -> Kentucky -> Public -> U. Louisville,United States,Kentucky,Public,U. Louisville,4,"['9,827', '']","['6,067', 'i']","['1,498', 'i']","['1,397', 'i']","['865', 'i']","['9,096', '']","['5,703', 'i']","['1,343', 'i']","['1,265', 'i']","['785', 'i']"
5458,r257,United States -> Kentucky -> Public -> Western Kentucky U.,United States,Kentucky,Public,Western Kentucky U.,4,"['10', '']","['10', '']","['0', '']","['0', '']","['0', '']","['10', '']","['10', '']","['0', '']","['0', '']","['0', '']"
5458,r258,United States -> Louisiana,United States,Louisiana,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r259,United States -> Louisiana -> Public,United States,Louisiana,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r260,United States -> Louisiana -> Public -> Grambling State U.,United States,Louisiana,Public,Grambling State U.,4,"['18', '']","['18', '']","['0', '']","['0', '']","['0', '']","['18', '']","['18', '']","['0', '']","['0', '']","['0', '']"
5458,r261,"United States -> Louisiana -> Public -> Louisiana State U., Baton Rouge",United States,Louisiana,Public,"Louisiana State U., Baton Rouge",4,"['13,169', '']","['12,253', '']","['223', '']","['348', '']","['345', '']","['10,569', '']","['10,277', '']","['85', '']","['140', '']","['67', '']"
5458,r262,"United States -> Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",United States,Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",4,"['6,920', '']","['2,962', '']","['73', '']","['3,884', '']","['1', '']","['6,499', '']","['2,578', '']","['73', '']","['3,848', '']","['0', '']"
5458,r263,"United States -> Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",United States,Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",4,"['368', '']","['356', '']","['5', '']","['0', '']","['7', '']","['356', '']","['349', '']","['0', '']","['0', '']","['7', '']"
5458,r264,United States -> Louisiana -> Public -> Louisiana Tech U.,United States,Louisiana,Public,Louisiana Tech U.,4,"['849', '']","['835', '']","['14', '']","['0', '']","['0', '']","['799', '']","['785', '']","['14', '']","['0', '']","['0', '']"
5458,r265,United States -> Louisiana -> Public -> Northwestern State U. Louisiana,United States,Louisiana,Public,Northwestern State U. Louisiana,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r266,United States -> Louisiana -> Public -> Southeastern Louisiana U.,United States,Louisiana,Public,Southeastern Louisiana U.,4,"['23', '']","['23', '']","['0', '']","['0', '']","['0', '']","['23', '']","['23', '']","['0', '']","['0', '']","['0', '']"
5458,r267,"United States -> Louisiana -> Public -> Southern U. and A&M C., Agricultural Research and Extension Center",United States,Louisiana,Public,"Southern U. and A&M C., Agricultural Research and Extension Center",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r268,"United States -> Louisiana -> Public -> Southern U. and A&M C., Baton Rouge",United States,Louisiana,Public,"Southern U. and A&M C., Baton Rouge",4,"['345', '']","['129', '']","['216', '']","['0', '']","['0', '']","['345', '']","['129', '']","['216', '']","['0', '']","['0', '']"
5458,r269,"United States -> Louisiana -> Public -> U. Louisiana, Lafayette",United States,Louisiana,Public,"U. Louisiana, Lafayette",4,"['2,259', '']","['1,485', '']","['630', '']","['0', '']","['144', '']","['2,095', '']","['1,363', '']","['588', '']","['0', '']","['144', '']"
5458,r270,"United States -> Louisiana -> Public -> U. Louisiana, Monroe",United States,Louisiana,Public,"U. Louisiana, Monroe",4,"['44', '']","['44', '']","['0', '']","['0', '']","['0', '']","['44', '']","['44', '']","['0', '']","['0', '']","['0', '']"
5458,r271,United States -> Louisiana -> Public -> U. New Orleans,United States,Louisiana,Public,U. New Orleans,4,"['1,442', '']","['284', '']","['278', '']","['508', '']","['372', '']","['1,049', '']","['284', '']","['41', '']","['361', '']","['363', '']"
5458,r272,United States -> Louisiana -> Private,United States,Louisiana,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r273,United States -> Louisiana -> Private -> Dillard U.,United States,Louisiana,Private,Dillard U.,4,"['65', '']","['65', '']","['0', '']","['0', '']","['0', '']","['65', '']","['65', '']","['0', '']","['0', '']","['0', '']"
5458,r274,United States -> Louisiana -> Private -> Tulane U.,United States,Louisiana,Private,Tulane U.,4,"['19,099', '']","['11,097', '']","['2,833', '']","['457', '']","['4,712', '']","['12,115', '']","['8,255', '']","['1,363', '']","['249', '']","['2,248', '']"
5458,r275,United States -> Louisiana -> Private -> Xavier U. Louisiana,United States,Louisiana,Private,Xavier U. Louisiana,4,"['322', '']","['322', '']","['0', '']","['0', '']","['0', '']","['322', '']","['322', '']","['0', '']","['0', '']","['0', '']"
5458,r276,United States -> Maine,United States,Maine,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r277,United States -> Maine -> Public,United States,Maine,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r278,United States -> Maine -> Public -> U. Maine,United States,Maine,Public,U. Maine,4,"['5,943', '']","['4,904', '']","['258', '']","['675', '']","['106', '']","['4,419', '']","['3,487', '']","['236', '']","['590', '']","['106', '']"
5458,r279,United States -> Maine -> Public -> U. Southern Maine,United States,Maine,Public,U. Southern Maine,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r280,United States -> Maine -> Private,United States,Maine,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r281,United States -> Maine -> Private -> Bates C.,United States,Maine,Private,Bates C.,4,"['385', '']","['385', '']","['0', '']","['0', '']","['0', '']","['385', '']","['385', '']","['0', '']","['0', '']","['0', '']"
5458,r282,United States -> Maine -> Private -> Bowdoin C.,United States,Maine,Private,Bowdoin C.,4,"['295', '']","['34', '']","['0', '']","['261', '']","['0', '']","['276', '']","['33', '']","['0', '']","['243', '']","['0', '']"
5458,r283,United States -> Maine -> Private -> Colby C.,United States,Maine,Private,Colby C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r284,United States -> Maine -> Private -> U. New England,United States,Maine,Private,U. New England,4,"['167', '']","['55', '']","['34', '']","['19', '']","['59', '']","['155', '']","['55', '']","['34', '']","['7', '']","['59', '']"
5458,r285,United States -> Maryland,United States,Maryland,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r286,United States -> Maryland -> Public,United States,Maryland,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r287,United States -> Maryland -> Public -> Bowie State U.,United States,Maryland,Public,Bowie State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r288,United States -> Maryland -> Public -> Morgan State U.,United States,Maryland,Public,Morgan State U.,4,"['1,446', '']","['1,397', '']","['39', '']","['10', '']","['0', '']","['1,444', '']","['1,397', '']","['37', '']","['10', '']","['0', '']"
5458,r289,United States -> Maryland -> Public -> Salisbury U.,United States,Maryland,Public,Salisbury U.,4,"['135', '']","['82', '']","['0', '']","['53', '']","['0', '']","['53', '']","['0', '']","['0', '']","['53', '']","['0', '']"
5458,r290,United States -> Maryland -> Public -> Towson U.,United States,Maryland,Public,Towson U.,4,"['378', '']","['281', '']","['89', '']","['0', '']","['8', '']","['378', '']","['281', '']","['89', '']","['0', '']","['8', '']"
5458,r291,United States -> Maryland -> Public -> U. Baltimore,United States,Maryland,Public,U. Baltimore,4,"['3,274', '']","['1,101', '']","['33', '']","['1,174', '']","['966', '']","['3,241', '']","['1,101', '']","['0', '']","['1,174', '']","['966', '']"
5458,r292,United States -> Maryland -> Public -> U. Maryland<sup>a</sup>,United States,Maryland,Public,U. Maryland<sup>a</sup>,4,"['127,192', '']","['86,294', '']","['11,810', '']","['15,074', '']","['14,014', '']","['99,438', '']","['66,062', '']","['9,743', '']","['14,068', '']","['9,565', '']"
5458,r293,United States -> Maryland -> Public -> U. Maryland Center for Environmental Science,United States,Maryland,Public,U. Maryland Center for Environmental Science,4,"['2,761', '']","['2,039', '']","['97', '']","['71', '']","['554', '']","['2,369', '']","['1,818', '']","['94', '']","['71', '']","['386', '']"
5458,r294,"United States -> Maryland -> Public -> U. Maryland, Baltimore County",United States,Maryland,Public,"U. Maryland, Baltimore County",4,"['5,447', '']","['5,102', '']","['70', '']","['96', '']","['179', '']","['5,275', '']","['4,977', '']","['70', '']","['94', '']","['134', '']"
5458,r295,"United States -> Maryland -> Public -> U. Maryland, Eastern Shore",United States,Maryland,Public,"U. Maryland, Eastern Shore",4,"['120', '']","['120', '']","['0', '']","['0', '']","['0', '']","['120', '']","['120', '']","['0', '']","['0', '']","['0', '']"
5458,r296,United States -> Maryland -> Public -> U.S. Naval Academy,United States,Maryland,Public,U.S. Naval Academy,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r297,United States -> Maryland -> Public -> Uniformed Services U. of the Health Sciences,United States,Maryland,Public,Uniformed Services U. of the Health Sciences,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
